player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Costen Cooley,173854,C,AIR FORCE,1,0,101,74.2,100.0,43,63.2,43,70.7,1,100.0,68,68,57.6,100.0,10,14.7,10
Paolo Gennarelli,170976,G,ARMY,1,1,114,56.9,100.0,24,37.5,24,64.6,1,100.0,64,64,60.7,100.0,15,23.4,15
Henry Appleton,170956,T,ARMY,1,0,114,62.1,100.0,24,37.5,24,59.8,0,100.0,64,64,58.2,100.0,15,23.4,15
Teddy Williams,171030,T,ARMY,1,0,114,66.0,100.0,24,37.5,24,77.7,0,100.0,64,64,73.4,100.0,15,23.4,15
Brady Small,171015,C,ARMY,1,0,114,60.4,100.0,24,37.5,24,67.8,0,100.0,64,64,61.2,100.0,15,23.4,15
Will Jeffcoat,147322,G,ARMY,1,0,114,57.4,100.0,24,37.5,24,66.4,0,100.0,64,64,60.3,100.0,15,23.4,15
Jack Burnett,173847,G,AIR FORCE,1,0,101,64.4,100.0,41,65.1,41,68.1,0,100.0,63,63,64.6,100.0,9,14.3,9
Bruin Fleischmann,173861,TE,AIR FORCE,1,0,101,74.8,100.0,38,61.3,38,69.9,0,100.0,62,62,58.3,100.0,10,16.1,10
Lucas Mrachkovskiy,189802,C,JVILLE ST,1,0,196,63.0,100.0,18,31.0,18,57.3,0,100.0,58,58,55.2,100.0,38,65.5,38
Reggie Jackson,180915,T,JVILLE ST,1,0,196,49.5,100.0,18,31.0,18,60.2,0,100.0,58,58,66.4,100.0,38,65.5,38
Cameron Griffin,170422,G,JVILLE ST,1,0,196,51.8,100.0,18,31.0,18,70.2,0,100.0,58,58,78.4,100.0,38,65.5,38
Deondre Johnson,175506,WR,JVILLE ST,1,0,196,61.8,100.0,18,31.0,18,62.3,0,100.0,58,58,61.6,100.0,38,65.5,38
Amare Grayson,189783,G,JVILLE ST,1,0,196,49.6,100.0,18,31.0,18,51.1,0,100.0,58,58,58.8,100.0,38,65.5,38
Nathan Elwood,186416,T,AIR FORCE,1,0,101,61.1,100.0,35,61.4,35,66.0,0,100.0,57,57,57.2,100.0,9,15.8,9
Brock Rechsteiner,150309,WR,JVILLE ST,1,0,196,55.6,100.0,18,32.7,18,64.9,0,100.0,55,55,70.2,100.0,35,63.6,35
Trevor Tate,173885,T,AIR FORCE,1,0,101,56.0,100.0,34,61.8,34,60.0,0,100.0,55,55,68.5,100.0,9,16.4,9
Eric Meeks,53398,C,MARSHALL,1,0,214,63.1,100.0,15,30.0,15,67.5,0,100.0,50,50,65.1,100.0,30,60.0,30
Shunmarkus Adams,150889,G,MARSHALL,1,0,214,54.7,100.0,15,30.0,15,59.4,0,100.0,50,50,63.1,100.0,30,60.0,30
Jalen Slappy,156800,G,MARSHALL,1,0,214,61.1,100.0,15,30.0,15,72.8,0,100.0,50,50,76.5,100.0,30,60.0,30
Christian Richter,159769,T,MARSHALL,1,0,214,58.7,100.0,15,30.0,15,50.9,0,100.0,50,50,57.1,100.0,30,60.0,30
