player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ty Dieffenbach,170114,QB,CAL POLY,1,2.73,2.18,3.5,4.42,39,129,76.2,21,22,5.6,1.97,0,0,0.0,72.7,16,1,0.0,22,56.4,0,8,,,,,67.4,55.5,72.7,55.4,,,1,0,22,0.0,101.7,0.0,0,0,0,0,1,1,4.5,126,5.7,28.6,7,7,17.0,3.72,0,0,0.0,28.6,2,6,0.0,17,43.6,0,6,,,,,66.8,59.6,72.0,35.2,,74.7,0,1,18,16.7,14.9,5.9,1,9,0,0,0,1,5.6,46,6.6
Ethan Vasko,163817,QB,LIBERTY,1,2.98,2.87,3.0,4.9,38,206,80.0,15,16,4.0,1.7,1,0,0.0,68.8,11,0,8.3,16,42.1,1,4,,,,,66.7,41.0,71.8,41.2,,,0,0,17,,78.9,0.0,0,0,0,0,0,1,5.9,75,4.7,50.0,16,19,15.6,3.9,0,1,5.0,36.8,7,11,12.5,22,57.9,1,5,,,,,67.5,31.1,72.8,33.4,,52.6,0,1,23,9.1,37.4,4.5,1,2,0,3,0,3,13.0,121,6.4
Noah Fifita,158722,QB,ARIZONA,1,2.93,2.64,3.28,6.55,38,109,56.3,16,16,4.8,1.88,0,0,0.0,50.0,8,5,11.1,17,44.7,1,1,,,,,66.5,33.9,71.8,34.3,,,0,0,17,20.0,56.3,5.9,1,0,0,0,0,1,5.9,48,3.0,91.7,12,15,12.3,3.77,0,1,5.9,53.3,8,10,27.3,21,55.3,3,6,,,,,68.1,69.6,73.0,71.7,,57.4,1,0,23,40.0,116.7,19.0,4,2,0,2,2,1,4.3,110,7.3
Cole LaCrue,170324,QB,E ILLINOIS,1,2.47,2.21,2.47,4.53,38,158,63.6,22,23,9.2,1.82,1,1,4.3,60.9,14,5,0.0,24,63.2,0,9,,,,,67.6,60.1,73.0,59.8,,,0,1,24,20.0,77.6,4.2,1,0,0,0,1,1,4.2,157,6.8,16.7,6,8,20.3,3.59,1,0,0.0,12.5,1,10,0.0,14,36.8,0,4,,,,,67.3,63.1,71.6,47.1,,72.9,0,0,15,20.0,39.6,14.3,2,4,0,1,0,0,0.0,17,2.1
Julian Sayin,183708,QB,OHIO STATE,1,3.26,3.04,3.7,6.6,37,260,100.0,10,10,3.5,1.96,0,0,0.0,100.0,10,1,0.0,10,27.0,0,5,,,,,65.4,89.5,70.1,88.7,,,0,0,10,0.0,103.7,0.0,0,0,0,0,0,0,0.0,89,8.9,81.8,22,23,12.3,3.75,0,2,8.3,73.9,17,8,5.6,27,73.0,1,13,,,,,68.0,82.3,73.5,81.7,,62.1,0,1,28,25.0,98.8,7.4,2,2,0,1,1,1,3.6,214,9.3
Parker Navarro,123758,QB,OHIO,1,3.24,2.95,4.9,4.72,37,259,69.2,13,14,5.0,1.99,1,0,0.0,64.3,9,1,0.0,14,37.8,0,5,,,,,66.2,38.4,71.2,38.6,,,0,0,14,0.0,81.3,0.0,0,0,0,0,0,0,0.0,86,6.1,57.1,14,17,12.2,4.0,0,0,0.0,41.2,7,10,12.5,23,62.2,1,5,,,,,67.5,39.8,73.0,46.6,,46.5,0,1,24,10.0,59.7,4.3,1,5,0,3,1,1,4.2,115,6.8
Behren Morton,144747,QB,TEXAS TECH,1,2.68,2.38,4.62,,37,315,68.4,19,19,7.5,2.01,0,0,0.0,52.6,10,1,23.1,19,51.4,3,2,,,,,67.2,58.6,72.5,58.4,,,0,0,21,0.0,79.7,0.0,0,0,0,0,1,1,4.8,74,3.9,61.5,13,13,14.8,3.39,0,1,7.7,53.8,7,8,12.5,18,48.6,1,6,,,,,66.8,49.0,72.0,49.0,,,0,0,18,62.5,93.4,27.8,5,0,0,0,0,1,5.6,145,11.2
Ty Simpson,157008,QB,ALABAMA,1,2.58,2.63,3.4,,37,103,80.0,15,16,3.1,1.78,0,0,0.0,68.8,11,2,8.3,16,43.2,1,5,,,,,66.8,69.4,72.0,68.9,,,0,0,18,0.0,101.0,0.0,0,0,0,1,1,0,0.0,80,5.0,61.1,18,19,17.7,3.36,0,3,15.8,52.6,10,5,9.1,20,54.1,1,8,,,,,24.2,79.1,72.6,78.7,,,0,0,20,20.0,89.1,5.0,1,0,0,1,0,1,5.0,197,10.4
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.67,2.47,6.2,6.0,37,188,90.0,20,20,3.9,1.93,0,0,0.0,90.0,18,0,0.0,20,54.1,0,10,,,,,67.2,75.0,72.5,74.4,,,0,0,21,,136.0,0.0,0,0,0,0,4,0,0.0,143,7.2,80.0,15,15,11.5,3.54,0,0,0.0,80.0,12,3,0.0,17,45.9,0,8,,,,,67.0,87.3,72.2,89.0,,57.3,0,0,19,33.3,115.0,5.9,1,1,0,0,0,0,0.0,174,11.6
Grayson Loftis,170054,QB,CHARLOTTE,1,2.94,2.7,3.38,5.65,37,136,76.9,13,14,6.8,1.9,1,1,6.7,64.3,9,5,10.0,15,40.5,1,4,,,,,66.5,76.2,71.6,75.6,,,0,1,16,20.0,92.0,6.7,1,0,0,0,1,1,6.3,142,10.1,73.3,15,17,12.7,3.64,0,1,5.9,64.7,11,7,0.0,22,59.5,0,6,,,,,67.4,70.5,72.7,75.4,,51.6,0,0,22,42.9,128.8,13.6,3,2,0,2,2,0,0.0,137,8.1
Conner Weigman,158683,QB,HOUSTON,1,2.62,2.37,3.35,4.7,36,182,70.0,20,21,7.5,1.92,1,0,0.0,66.7,14,2,0.0,22,61.1,0,6,,,,,67.4,28.8,72.7,29.0,,,0,3,22,50.0,55.0,4.5,1,0,0,0,1,3,13.6,106,5.0,60.0,10,10,13.8,3.71,0,1,10.0,60.0,6,6,0.0,14,38.9,0,4,,,,,66.2,77.1,71.2,80.4,,58.5,0,0,14,16.7,134.2,7.1,1,3,0,0,1,0,0.0,117,11.7
Kiael Kelly,145634,QB,BALL ST,1,2.63,2.3,3.15,5.1,36,117,83.3,18,19,2.8,1.74,1,0,0.0,73.7,14,1,6.7,20,55.6,1,6,,,,,67.1,54.5,72.4,54.3,,,0,0,20,100.0,128.0,5.0,1,0,0,0,2,1,5.0,134,7.1,33.3,9,10,10.8,3.75,1,0,0.0,30.0,3,10,0.0,16,44.4,0,2,,,,,66.5,33.7,71.6,37.1,,50.9,0,0,16,30.0,43.3,18.8,3,3,0,0,0,0,0.0,39,3.9
Darian Mensah,169984,QB,DUKE,1,3.11,2.93,3.7,4.57,36,154,83.3,12,12,5.8,2.0,0,1,8.3,83.3,10,2,0.0,12,33.3,0,6,,,,,65.8,82.2,70.7,81.5,,,0,1,12,0.0,97.6,0.0,0,0,0,0,3,0,0.0,75,6.3,76.5,17,19,9.5,3.66,0,0,0.0,63.2,12,9,7.7,24,66.7,1,10,,,,,26.0,57.3,73.1,48.1,,75.2,0,1,25,22.2,65.0,8.3,2,3,0,2,0,3,12.0,147,7.7
Micah Alejado,184162,QB,HAWAII,1,2.82,2.79,3.2,,36,180,72.7,22,22,9.4,1.94,0,1,4.5,63.6,14,3,12.5,22,61.1,2,6,,,,,67.4,82.5,72.7,81.7,,,0,0,22,0.0,111.2,0.0,0,0,0,0,2,0,0.0,136,6.2,72.7,11,12,12.0,4.2,0,0,0.0,66.7,8,8,0.0,14,38.9,0,6,,,,,66.4,52.6,71.4,52.5,,,0,1,15,25.0,92.4,14.3,2,0,0,1,1,2,13.3,120,10.0
Devin Farrell,157658,QB,RHODE ISLD,1,3.09,2.56,5.82,5.5,36,274,94.4,18,18,2.7,1.71,0,1,5.6,94.4,17,1,0.0,18,50.0,0,9,,,,,66.8,83.4,72.0,82.7,,,0,0,18,0.0,155.6,0.0,0,0,0,0,2,0,0.0,224,12.4,72.7,11,12,9.3,4.48,0,2,16.7,58.3,7,10,12.5,18,50.0,1,3,,,,,66.7,79.5,72.0,83.3,,56.3,0,0,18,50.0,79.9,27.8,5,1,0,1,0,0,0.0,84,7.0
Ethan Grunkemeyer,183606,QB,PENN STATE,1,2.61,2.58,2.55,6.1,35,266,93.3,15,16,0.9,1.75,0,0,0.0,75.0,12,4,14.3,17,48.6,2,4,,,,,66.7,66.3,71.8,65.9,,,0,0,17,25.0,102.6,5.9,1,0,0,1,1,0,0.0,66,4.1,71.4,14,15,16.7,3.62,0,1,6.3,66.7,10,11,0.0,17,48.6,0,5,,,,,66.8,73.8,72.0,70.6,,64.3,0,1,18,9.1,72.4,5.9,1,1,0,1,0,1,5.6,153,10.2
Skyler Locklear,164027,QB,UTEP,1,3.17,3.0,,5.9,35,330,76.9,13,14,6.8,1.91,0,2,14.3,71.4,10,4,0.0,14,40.0,0,4,,,,,66.2,90.9,71.2,90.6,,,0,0,14,0.0,142.6,0.0,0,0,0,1,2,0,0.0,139,9.9,52.6,19,19,14.4,4.0,0,2,10.0,36.8,7,12,30.0,21,60.0,3,4,,,,,67.4,67.2,72.9,61.9,,71.0,0,1,22,0.0,34.5,0.0,0,2,0,0,0,1,4.5,108,5.7
Rickie Collins,172474,QB,SYRACUSE,1,2.97,2.36,4.25,4.9,35,304,72.2,18,19,6.4,1.94,1,1,5.3,57.9,11,7,15.4,20,57.1,2,3,,,,,67.1,68.5,72.4,68.1,,,0,1,20,14.3,45.1,5.0,1,0,0,0,0,1,5.0,76,4.0,40.0,5,6,15.6,4.35,0,0,0.0,16.7,1,11,50.0,15,42.9,1,2,,,,,66.4,30.0,71.4,28.9,,56.8,0,1,15,45.5,0.0,33.3,5,4,0,1,0,1,6.7,9,1.5
Jordan Cooke,175116,QB,IDAHO ST,1,2.45,2.45,,,35,186,94.7,19,21,5.2,1.85,0,0,0.0,85.7,18,2,0.0,21,60.0,0,9,,,,,67.2,79.0,72.5,78.3,,,0,0,21,0.0,113.7,0.0,0,0,0,2,1,0,0.0,157,7.5,70.0,10,14,16.2,3.34,0,2,12.5,50.0,7,5,0.0,14,40.0,0,6,,,,,66.5,80.6,71.6,79.9,,,0,0,16,0.0,76.5,0.0,0,0,0,4,0,0,0.0,110,7.9
Fernando Mendoza,158323,QB,INDIANA,1,2.91,2.73,3.6,4.65,35,190,76.9,13,15,7.9,1.79,1,3,20.0,66.7,10,5,0.0,15,42.9,0,3,,,,,66.4,91.9,71.4,91.6,,,1,0,15,0.0,97.4,0.0,0,0,0,0,1,0,0.0,63,4.2,69.2,13,15,14.7,3.76,0,2,12.5,60.0,9,13,0.0,20,57.1,0,8,,,,,24.8,72.8,72.7,72.1,,61.8,0,1,22,23.1,67.4,15.0,3,2,0,2,0,2,9.1,155,10.3
Jayden Maiava,158135,QB,USC,1,3.11,2.95,5.9,5.4,35,326,76.9,13,13,5.2,2.02,0,0,0.0,76.9,10,1,0.0,13,37.1,0,6,,,,,66.0,32.5,71.0,32.7,,,0,1,13,0.0,100.3,0.0,0,0,0,0,2,2,15.4,83,6.4,78.9,19,20,13.4,3.75,0,0,0.0,70.0,14,13,6.7,22,62.9,1,9,,,,,67.6,86.3,73.0,83.7,,64.2,0,0,24,7.7,105.4,4.5,1,1,0,1,0,0,0.0,216,10.8
Jacolby Criswell,122830,QB,E TENN ST,1,2.69,2.44,3.0,4.9,35,157,75.0,16,16,8.0,1.93,0,0,0.0,68.8,11,2,8.3,16,45.7,1,6,,,,,66.5,62.8,71.6,62.5,,,0,0,16,0.0,83.6,0.0,0,0,0,0,0,0,0.0,93,5.8,69.2,13,14,14.3,3.33,0,3,18.8,57.1,8,7,11.1,19,54.3,1,10,,,,,67.2,93.1,72.5,91.6,,75.6,0,0,21,28.6,139.3,10.5,2,3,0,1,2,0,0.0,168,12.0
Nico Iamaleava,174728,QB,UCLA,1,3.29,2.86,3.4,4.8,35,324,66.7,9,10,8.8,2.15,1,0,0.0,60.0,6,3,0.0,11,31.4,0,4,,,,,65.6,49.4,70.4,49.3,,,0,0,11,33.3,129.2,9.1,1,0,0,0,2,0,0.0,90,9.0,78.6,14,15,6.4,3.82,1,0,0.0,73.3,11,12,0.0,24,68.6,0,10,,,,,67.6,83.8,73.0,60.5,,89.0,0,0,24,16.7,91.3,8.3,2,7,0,0,0,0,0.0,101,6.7
Jack Shields,156830,QB,ALBANY,1,2.39,2.23,3.35,5.7,35,106,85.0,20,22,4.1,1.74,2,0,0.0,77.3,17,5,0.0,22,62.9,0,8,,,,,67.4,85.1,72.7,84.2,,,0,0,22,0.0,116.1,0.0,0,0,0,0,1,0,0.0,182,8.3,55.6,9,10,14.8,3.49,0,2,18.2,50.0,5,10,0.0,13,37.1,0,3,,,,,66.0,64.7,71.2,67.2,,57.0,0,0,14,20.0,99.2,15.4,2,1,0,1,1,0,0.0,53,5.3
J.T. Fayard,172783,QB,WOFFORD,1,2.33,2.25,2.3,4.8,35,350,78.9,19,20,2.9,1.68,1,1,4.8,70.0,14,1,6.7,21,60.0,1,7,,,,,24.8,68.1,72.7,67.7,,,0,0,22,100.0,148.3,4.8,1,0,0,0,4,1,4.5,232,11.6,69.2,13,13,18.7,3.31,0,1,7.1,61.5,8,3,11.1,14,40.0,1,5,,,,,66.4,90.4,71.4,91.2,,56.3,0,0,15,0.0,121.6,0.0,0,1,0,0,1,0,0.0,133,10.2
Frankie Weaver,191675,QB,MONMOUTH,1,2.85,2.86,2.78,,34,231,60.0,10,10,7.7,1.99,0,0,0.0,50.0,5,1,16.7,11,32.4,1,3,,,,,65.4,61.0,70.4,60.8,,,0,0,11,100.0,67.9,9.1,1,0,0,0,0,1,9.1,58,5.8,78.9,19,19,11.4,3.26,0,2,10.5,73.7,14,8,6.7,23,67.6,1,6,,,,,67.2,73.1,72.8,72.6,,,0,0,23,50.0,135.4,17.4,4,0,0,0,2,0,0.0,168,8.8
Caden Creel,170414,QB,JVILLE ST,1,2.53,2.34,,4.47,34,196,82.4,17,19,4.0,1.57,1,0,0.0,63.2,12,1,14.3,19,55.9,2,5,,,,,67.0,63.5,72.5,63.2,,,1,0,19,0.0,72.5,0.0,0,0,0,0,0,0,0.0,81,4.3,60.0,10,12,17.7,3.73,0,1,7.7,25.0,3,4,50.0,15,44.1,3,4,,,,,66.7,84.1,71.8,80.9,,68.3,0,1,17,0.0,54.9,0.0,0,3,0,2,1,0,0.0,100,8.3
Rowan Keefe,165386,QB,VALPO,1,2.57,2.13,3.8,5.48,34,332,70.0,20,20,5.5,1.75,0,1,4.8,70.0,14,3,0.0,20,58.8,0,7,,,,,67.2,76.1,72.5,75.5,,,0,0,21,0.0,103.5,0.0,0,0,0,0,1,0,0.0,127,6.4,44.4,9,9,17.8,3.76,0,2,20.0,44.4,4,8,0.0,14,41.2,0,4,,,,,66.4,44.0,71.4,51.0,,48.3,0,3,15,12.5,86.8,7.1,1,4,0,0,2,2,13.3,103,11.4
Caden Pinnick,185116,QB,UC DAVIS,1,2.91,2.11,7.23,5.5,34,322,78.9,19,19,4.1,1.71,0,0,0.0,78.9,15,6,0.0,19,55.9,0,9,,,,,67.0,46.6,72.2,46.6,,,0,1,19,0.0,112.3,0.0,0,0,0,0,2,2,10.5,148,7.8,66.7,9,9,19.9,4.43,0,0,0.0,66.7,6,8,0.0,15,44.1,0,5,,,,,66.4,49.9,71.4,53.2,,53.8,0,1,15,50.0,101.4,26.7,4,2,0,0,1,2,13.3,100,11.1
Trinidad Chambliss,178723,QB,OLE MISS,1,2.07,1.98,5.3,,34,226,100.0,24,25,3.2,1.64,1,0,0.0,88.0,22,1,8.3,25,73.5,2,10,,,,,67.8,67.7,73.3,67.2,,,0,0,26,0.0,115.2,0.0,0,0,0,0,1,0,0.0,211,8.4,87.5,8,8,14.4,3.29,0,1,11.1,87.5,7,2,0.0,9,26.5,0,6,,,,,65.4,90.6,70.1,90.3,,,0,0,10,50.0,158.3,11.1,1,0,0,0,2,0,0.0,122,15.3
Kevin Jennings,158272,QB,SMU,1,2.76,2.63,3.4,6.2,34,287,64.3,14,14,6.4,1.74,0,1,5.9,64.3,9,0,0.0,14,41.2,0,6,,,,,66.7,82.3,71.8,81.6,,,0,0,17,,124.7,0.0,0,0,0,0,1,0,0.0,152,10.9,58.8,17,18,13.9,3.47,0,2,10.5,38.9,7,4,30.0,20,58.8,3,5,,,,,67.2,75.7,72.5,77.2,,57.3,0,1,21,25.0,88.7,5.0,1,1,0,1,2,0,0.0,174,9.7
Garrett Bass-Sulpizio,171137,QB,CORNELL,1,2.12,2.05,,3.25,33,147,90.0,20,21,4.7,1.65,1,0,0.0,81.0,17,3,5.6,21,63.6,1,10,,,,,67.4,71.7,72.7,71.2,,,0,0,22,0.0,113.3,0.0,0,0,0,0,1,0,0.0,155,7.4,77.8,9,10,9.6,2.94,0,2,18.2,70.0,7,2,0.0,12,36.4,0,4,,,,,66.0,71.1,71.0,77.8,,52.8,0,0,13,0.0,106.3,0.0,0,2,0,1,0,0,0.0,110,11.0
Keegan Patterson,158465,QB,INDIANA ST,1,3.11,2.67,5.1,4.62,33,191,85.7,14,14,4.4,1.99,0,0,0.0,78.6,11,2,8.3,14,42.4,1,3,,,,,66.2,56.7,71.2,56.6,,,0,0,14,0.0,117.9,0.0,0,0,0,0,1,1,7.1,92,6.6,50.0,10,12,12.7,3.94,2,1,8.3,41.7,5,7,0.0,19,57.6,0,6,,,,,67.1,70.6,72.4,61.4,,72.7,0,2,20,28.6,63.2,10.5,2,5,0,0,1,1,5.0,110,9.2
Cason Carswell,206621,QB,W ILLINOIS,1,2.9,2.63,3.7,6.05,33,345,68.8,16,17,11.6,1.91,1,3,15.8,58.8,10,2,9.1,17,51.5,1,6,,,,,67.0,88.5,72.2,87.5,,,0,0,19,0.0,120.5,0.0,0,0,0,0,2,0,0.0,123,7.2,41.7,12,12,13.1,3.96,0,0,0.0,41.7,5,7,0.0,16,48.5,0,3,,,,,66.7,57.5,72.3,56.1,60.0,61.7,0,0,17,28.6,51.7,12.5,2,2,0,0,0,0,0.0,43,3.6
Jalon Daniels,122555,QB,KANSAS,1,3.02,2.84,,4.28,33,198,87.5,16,16,5.4,1.91,0,0,0.0,75.0,12,3,14.3,16,48.5,2,7,,,,,66.5,77.8,71.6,77.2,,,0,0,16,0.0,100.8,0.0,0,0,0,0,0,0,0.0,139,8.7,33.3,12,13,23.9,4.06,0,1,7.7,23.1,3,6,25.0,17,51.5,1,4,,,,,22.4,50.6,71.8,52.2,,55.8,0,0,17,0.0,72.0,0.0,0,4,0,1,1,2,11.8,60,4.6
Matt Vezza,176960,QB,NEW HAMP,1,3.3,2.8,,5.14,33,240,88.9,9,10,3.2,2.1,1,0,0.0,80.0,8,2,0.0,10,30.3,0,3,,,,,65.4,52.8,70.1,52.7,,,0,0,10,0.0,123.3,0.0,0,0,0,0,1,0,0.0,56,5.6,57.1,14,16,17.9,3.82,0,2,11.8,50.0,8,7,0.0,23,69.7,0,8,,,,,67.8,68.2,73.3,53.0,,78.2,0,0,26,0.0,95.1,0.0,0,7,0,2,1,2,7.7,117,7.3
Amari Odom,178686,QB,KENNESAW,1,2.7,2.71,,4.9,32,200,54.5,11,11,10.8,1.96,0,1,8.3,54.5,6,1,0.0,11,34.4,0,2,,,,,65.8,53.4,70.7,53.4,,,0,1,12,0.0,28.2,0.0,0,0,0,0,0,2,16.7,49,4.5,47.4,19,19,16.4,3.24,0,4,20.0,42.1,8,3,11.1,20,62.5,1,7,,,,,67.4,78.0,72.7,77.9,,60.7,0,1,22,0.0,92.1,0.0,0,1,0,0,3,1,4.5,170,8.9
Preston Stone,124716,QB,NWESTERN,1,2.48,2.4,3.75,,32,256,83.3,18,19,4.4,1.92,0,0,0.0,78.9,15,3,0.0,19,59.4,0,4,,,,,67.0,80.5,72.2,79.9,,,0,0,19,0.0,110.1,0.0,0,0,0,1,1,0,0.0,118,6.2,50.0,10,11,11.4,3.31,0,0,0.0,45.5,5,5,0.0,13,40.6,0,1,,,,,66.2,45.6,71.2,45.7,,,0,0,14,40.0,52.5,15.4,2,0,0,1,0,1,7.1,32,2.9
Malik Washington,198729,QB,MARYLAND,1,2.86,2.54,,5.08,32,215,78.6,14,15,3.3,1.75,1,0,0.0,66.7,10,4,9.1,15,46.9,1,1,,,,,66.4,66.0,71.4,65.6,,,0,0,15,0.0,92.9,0.0,0,0,0,0,1,0,0.0,47,3.1,41.7,12,13,10.3,3.83,0,1,7.7,38.5,5,5,0.0,17,53.1,0,4,,,,,66.7,64.5,71.8,51.3,,75.5,0,1,17,0.0,18.4,0.0,0,4,0,1,0,1,5.9,51,3.9
Marcel Reed,175940,QB,TEXAS A&M,1,2.44,2.2,4.9,4.7,32,312,95.0,20,21,1.2,1.88,1,0,0.0,81.0,17,0,10.5,21,65.6,2,7,,,,,67.2,70.8,72.5,70.3,,,0,0,21,,118.1,0.0,0,0,0,0,1,0,0.0,179,8.5,50.0,6,8,8.5,3.53,0,0,0.0,37.5,3,5,0.0,11,34.4,0,3,,,,,66.0,50.8,71.0,49.5,,60.2,0,0,13,20.0,88.0,9.1,1,2,0,2,1,1,7.7,29,3.6
Brady Stober,203110,QB,SAMFORD,1,2.71,2.54,2.86,6.3,32,282,75.0,12,13,4.3,1.92,1,0,0.0,69.2,9,1,0.0,13,40.6,0,2,,,,,66.4,66.7,71.4,66.3,,,0,0,15,0.0,114.3,0.0,0,0,0,0,1,0,0.0,90,6.9,25.0,12,13,10.8,3.24,0,0,0.0,23.1,3,9,0.0,19,59.4,0,3,,,,,22.9,26.2,72.2,26.3,,57.8,0,0,19,55.6,43.4,26.3,5,1,0,1,0,3,15.8,51,3.9
Kevin White,178287,QB,NC A&T,1,3.33,2.79,4.37,5.26,32,246,83.3,6,6,10.5,1.85,0,1,16.7,83.3,5,0,0.0,6,18.8,0,3,,,,,64.2,91.6,68.6,91.3,,,0,0,6,,158.3,0.0,0,0,0,0,1,0,0.0,77,12.8,58.8,17,18,10.2,3.67,0,1,5.6,55.6,10,12,0.0,26,81.3,0,7,,,,,67.8,47.4,73.3,37.8,,71.7,0,2,26,25.0,32.9,11.5,3,5,0,1,0,3,11.5,104,5.8
Nate Glantz,157587,QB,LNDNWD,1,2.89,2.81,5.4,,32,949,75.0,16,16,8.5,1.88,0,1,6.3,75.0,12,1,0.0,16,50.0,0,6,,,,,66.5,60.7,71.6,60.5,,,0,1,16,0.0,99.5,0.0,0,0,0,0,2,1,6.3,82,5.1,57.1,14,15,16.3,3.89,0,1,6.3,53.3,8,4,0.0,16,50.0,0,5,,,,,66.7,61.8,71.8,61.5,,,0,1,17,25.0,56.0,6.3,1,0,0,1,0,1,5.9,134,8.9
Tayven Jackson,157615,QB,UCF,1,2.31,2.25,,4.25,32,323,60.0,20,20,4.0,1.6,0,0,0.0,60.0,12,2,0.0,20,62.5,0,4,,,,,67.2,49.4,72.5,49.3,,,0,0,21,0.0,65.0,0.0,0,0,0,0,0,0,0.0,62,3.1,57.1,7,9,9.1,3.8,0,0,0.0,33.3,3,3,25.0,11,34.4,1,3,,,,,65.6,28.9,70.4,29.5,,53.1,0,1,11,0.0,24.5,0.0,0,2,0,2,0,2,18.2,74,8.2
Bryson Barnes,131845,QB,UTAH ST,1,3.13,2.65,,6.3,32,329,85.7,14,14,7.3,1.76,0,3,20.0,78.6,11,2,8.3,14,43.8,1,6,,,,,66.4,93.4,71.4,93.0,,,0,0,15,0.0,133.9,0.0,0,0,0,0,1,0,0.0,146,10.4,90.9,11,12,17.1,4.45,0,2,15.4,66.7,8,8,20.0,17,53.1,2,7,,,,,66.8,92.9,72.0,93.3,,66.5,0,0,18,0.0,147.9,0.0,0,5,0,1,2,0,0.0,146,12.2
Dom Nankil,182292,QB,SAN DIEGO,1,2.43,2.3,3.2,4.0,32,283,85.0,20,20,2.6,1.62,0,0,0.0,80.0,16,0,5.9,20,62.5,1,8,,,,,67.1,61.6,72.4,61.3,,,0,0,20,,107.1,0.0,0,0,0,0,1,1,5.0,114,5.7,77.8,9,9,14.2,3.8,0,1,10.0,55.6,5,2,28.6,12,37.5,2,6,,,,,66.0,84.4,71.0,84.9,,61.6,0,0,13,50.0,97.0,8.3,1,2,0,0,0,0,0.0,105,11.7
Tucker Gleason,122475,QB,TOLEDO,1,2.45,2.45,,,31,316,94.4,18,18,3.6,2.0,0,0,0.0,88.9,16,0,5.9,18,58.1,1,9,,,,,66.8,83.8,72.0,83.0,,,0,0,18,,121.1,0.0,0,0,0,0,1,0,0.0,155,8.6,84.6,13,13,11.3,3.08,0,1,5.9,69.2,9,3,18.2,13,41.9,2,7,,,,,66.7,78.3,71.8,77.6,,,0,0,17,0.0,134.8,0.0,0,0,0,0,1,0,0.0,154,11.8
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,2.18,2.13,2.15,3.9,31,343,79.2,24,24,8.1,1.91,0,1,4.2,66.7,16,6,15.8,26,83.9,3,6,,,,,67.8,78.5,73.3,77.7,,,0,1,26,33.3,86.6,7.7,2,0,0,0,1,0,0.0,187,7.8,25.0,4,4,17.5,3.6,0,0,0.0,25.0,1,2,0.0,5,16.1,0,1,,,,,64.6,45.3,69.1,38.1,,64.3,0,1,7,0.0,3.1,0.0,0,1,0,0,0,1,14.3,15,3.8
Braylon Braxton,144442,QB,SO MISS,1,2.48,2.44,3.1,,31,296,76.9,13,15,1.7,1.69,2,0,0.0,66.7,10,1,0.0,16,51.6,0,3,,,,,66.5,53.0,71.6,52.8,,,0,1,16,100.0,45.4,6.3,1,0,0,0,0,1,6.3,56,3.7,76.9,13,14,14.8,3.33,0,1,7.1,71.4,10,5,0.0,15,48.4,0,8,,,,,66.4,74.2,71.4,73.6,,,0,0,15,20.0,136.6,6.7,1,0,0,1,1,1,6.7,172,12.3
Gunner Stockton,157072,QB,GEORGIA,1,2.55,2.44,,4.15,31,173,75.0,16,17,5.4,1.69,1,1,5.3,70.6,12,1,0.0,17,54.8,0,7,,,,,67.0,71.8,72.2,71.3,,,0,0,19,0.0,125.4,0.0,0,0,0,0,2,0,0.0,103,6.1,63.6,11,12,20.6,3.59,0,2,16.7,50.0,6,4,14.3,14,45.2,1,6,,,,,66.2,81.4,71.2,82.8,,59.5,0,0,14,0.0,123.6,0.0,0,2,0,1,1,1,7.1,161,13.4
