player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Joe Fagnano,104768,QB,UCONN,1,2.47,2.31,,5.03,51,146,88.5,26,28,3.3,1.74,2,0,0.0,82.1,23,4,0.0,28,54.9,0,9,,68.1,66.8,73.6,66.4,,,0,0,29,0.0,116.2,0.0,0,0,0,0,2,0,0.0,173,6.2,61.1,18,20,9.4,3.35,0,0,0.0,45.0,9,8,18.2,23,45.1,2,5,,67.5,61.9,72.8,62.9,,58.1,1,0,23,0.0,91.9,0.0,0,3,0,1,1,0,0.0,171,8.6
Caden Veltkamp,156642,QB,FAU,1,2.63,2.19,3.13,5.43,50,165,81.8,22,24,3.7,1.59,1,0,0.0,66.7,16,4,11.1,25,50.0,2,8,,26.7,44.2,73.3,44.3,,,1,0,26,25.0,97.2,4.0,1,0,0,0,1,1,3.8,148,6.2,66.7,15,17,13.9,3.68,0,2,11.8,52.9,9,10,10.0,25,50.0,1,6,,67.7,56.5,73.3,67.3,,45.3,0,1,25,20.0,78.3,8.0,2,6,0,2,1,0,0.0,151,8.9
Mason Heintschel,199088,QB,PITTSBURGH,1,2.69,2.55,,6.1,50,268,58.3,24,24,6.4,1.88,0,0,0.0,54.2,13,1,7.1,24,48.0,1,6,,67.6,36.5,73.0,36.9,,,0,0,24,0.0,79.9,0.0,0,0,0,0,1,1,4.2,108,4.5,69.6,23,24,14.1,3.44,0,1,3.2,62.5,15,7,6.3,26,52.0,1,14,,68.5,76.2,74.1,78.6,,53.1,0,0,33,0.0,134.0,0.0,0,2,0,1,2,1,3.0,315,13.1
Blake Baker,170448,QB,LA TECH,1,2.55,2.38,,4.04,50,208,78.6,28,28,6.6,1.97,0,1,3.6,75.0,21,2,4.5,28,56.0,1,11,,68.0,81.8,73.5,80.9,,,0,0,28,0.0,109.4,0.0,0,0,0,0,1,0,0.0,221,7.9,66.7,15,17,10.4,3.29,0,0,0.0,58.8,10,5,0.0,22,44.0,0,6,,67.5,50.4,72.8,50.6,,57.1,0,1,23,0.0,55.8,0.0,0,5,0,2,0,2,8.7,119,7.0
Byrum Brown,156206,QB,USF,1,3.27,2.93,2.7,6.38,49,327,78.6,14,15,5.6,1.83,1,0,0.0,60.0,9,1,18.2,15,30.6,2,7,,66.4,75.2,71.4,74.7,,,0,0,15,0.0,76.5,0.0,0,0,0,0,0,1,6.7,88,5.9,74.1,27,28,10.8,3.91,0,1,3.2,60.7,17,13,15.0,34,69.4,3,12,,68.8,79.0,74.5,71.0,,79.3,0,1,37,7.7,76.6,2.9,1,5,0,1,1,1,2.7,181,6.5
Sam Vidlak,146333,QB,STF AUSTIN,1,3.14,2.92,4.4,7.6,49,301,78.3,23,23,2.2,1.9,0,0,0.0,78.3,18,1,0.0,23,46.9,0,8,,67.6,57.9,73.0,57.6,,,0,0,24,0.0,91.3,0.0,0,0,0,0,0,0,0.0,136,5.9,52.4,21,23,17.9,4.23,0,3,13.0,47.8,11,11,0.0,26,53.1,0,10,,26.3,71.1,73.3,77.9,,43.9,0,3,26,9.1,63.0,3.8,1,2,0,2,2,3,11.5,175,7.6
Eric Gibson Jr.,168461,QB,N COLORADO,1,2.32,2.26,3.53,,49,253,81.5,27,27,3.1,1.9,0,0,0.0,74.1,20,0,9.1,27,55.1,2,9,,68.1,72.0,73.6,71.4,,,0,0,29,,90.4,0.0,0,0,0,0,0,0,0.0,172,6.4,62.5,16,17,10.3,2.97,0,0,0.0,58.8,10,9,0.0,21,42.9,0,3,,24.8,35.1,72.7,35.3,,,0,1,22,44.4,70.0,19.0,4,0,0,1,1,3,13.6,97,5.7
Jacob Clark,101628,QB,MO STATE,1,2.79,2.75,3.28,,48,230,79.2,24,26,6.2,1.96,2,0,0.0,61.5,16,5,15.8,27,56.3,3,5,,68.1,55.4,73.6,55.2,,,0,1,29,20.0,68.9,3.7,1,0,0,0,1,2,6.9,117,4.5,66.7,18,18,10.6,3.86,0,2,11.1,66.7,12,10,0.0,21,43.8,0,7,,67.2,77.3,72.5,76.6,,,0,1,21,30.0,106.5,14.3,3,0,0,0,2,1,4.8,151,8.4
Ty Simpson,157008,QB,ALABAMA,1,2.79,2.65,3.4,4.43,48,103,76.2,21,21,5.1,2.0,0,0,0.0,66.7,14,2,12.5,21,43.8,2,9,,67.2,55.0,72.5,54.9,,,0,0,21,0.0,98.3,0.0,0,0,0,0,1,0,0.0,125,6.0,52.4,21,22,18.3,3.41,1,1,4.0,45.5,10,12,9.1,27,56.3,1,8,,28.0,57.9,74.0,54.9,,66.0,0,0,30,16.7,79.4,7.4,2,3,0,0,1,2,6.7,128,5.8
AJ Duffy,156292,QB,NEWHVN,1,3.02,2.81,3.13,5.03,47,1013,75.0,20,20,5.5,1.69,0,0,0.0,70.0,14,1,6.7,20,42.6,1,3,,67.2,65.3,72.5,64.9,,,0,0,21,0.0,76.5,0.0,0,0,0,0,0,0,0.0,77,3.9,33.3,15,20,18.4,4.0,1,1,4.5,20.0,4,15,20.0,27,57.4,1,6,,68.1,50.4,73.6,43.3,,70.6,0,2,29,20.0,17.3,11.1,3,4,0,4,1,2,6.9,63,3.2
Trinidad Chambliss,178723,QB,OLE MISS,1,2.33,2.19,3.8,4.8,47,226,64.3,28,32,6.3,1.78,3,2,5.9,56.3,18,4,0.0,32,68.1,0,9,,68.5,76.9,74.2,76.2,,,1,0,34,0.0,71.1,0.0,0,0,0,0,0,0,0.0,170,5.3,66.7,9,12,15.0,3.53,0,2,15.4,50.0,6,8,0.0,15,31.9,0,6,,66.7,85.6,71.8,79.3,,71.7,0,0,17,12.5,121.9,6.7,1,2,0,3,1,0,0.0,145,12.1
CJ Bailey,183349,QB,NC STATE,1,2.7,2.53,,4.58,46,248,69.2,26,26,4.1,1.79,0,0,0.0,61.5,16,1,11.1,26,56.5,2,3,,67.8,53.4,73.3,53.3,,,0,0,26,0.0,80.3,0.0,0,0,0,0,1,0,0.0,88,3.4,72.7,11,14,21.3,4.08,0,2,14.3,57.1,8,8,0.0,19,41.3,0,8,,23.4,77.2,72.2,86.7,,53.1,0,0,19,0.0,130.1,0.0,0,5,0,3,2,1,5.3,137,9.8
Colton Joseph,172283,QB,DOMINION,1,3.43,3.03,3.25,5.01,46,263,73.3,15,15,10.1,1.99,0,0,0.0,73.3,11,1,0.0,15,32.6,0,7,,66.4,76.7,71.4,76.0,,,0,1,15,0.0,125.6,0.0,0,0,0,0,3,0,0.0,182,12.1,55.6,18,20,13.4,4.12,0,1,4.5,50.0,10,11,0.0,31,67.4,0,8,,28.6,67.9,74.1,63.6,,67.1,0,0,33,18.2,70.2,6.5,2,9,0,2,0,1,3.0,127,6.4
Carson Conklin,170765,QB,FRESNO ST,1,2.85,2.71,4.9,4.75,45,169,61.1,18,18,8.2,1.96,0,0,0.0,55.6,10,4,9.1,18,40.0,1,6,,67.0,51.7,72.2,51.7,,,0,1,19,0.0,46.3,0.0,0,0,0,0,0,2,10.5,91,5.1,52.2,23,24,13.5,3.44,0,0,0.0,41.7,10,14,16.7,27,60.0,2,3,,68.0,39.2,73.5,41.3,,53.1,0,1,28,7.1,35.2,3.7,1,2,0,1,0,2,7.1,91,3.8
Bronson Barben,188632,QB,UTAHTC,1,2.48,2.35,3.03,6.0,45,1285,81.5,27,27,2.9,1.98,0,0,0.0,81.5,22,8,0.0,28,62.2,0,12,,68.1,77.5,73.6,76.8,,,0,0,29,12.5,95.4,3.6,1,0,0,0,0,0,0.0,186,6.9,50.0,12,14,15.4,3.3,0,0,0.0,35.7,5,6,16.7,17,37.8,1,1,,66.7,41.5,71.8,43.9,,56.3,1,1,17,33.3,16.1,11.8,2,1,0,1,0,1,5.9,47,3.4
Tucker Gleason,122475,QB,TOLEDO,1,2.75,2.61,3.0,5.6,44,316,87.5,16,18,5.4,1.92,1,0,0.0,55.6,10,3,28.6,18,40.9,4,3,,66.8,65.4,72.0,65.0,,,0,0,18,0.0,61.8,0.0,0,0,0,1,0,0,0.0,58,3.2,78.3,23,23,9.3,3.33,0,1,4.0,69.6,16,9,11.1,26,59.1,2,9,,67.9,79.2,73.5,79.6,,59.5,0,1,28,11.1,89.0,3.8,1,2,0,0,1,0,0.0,180,7.8
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,2.78,2.74,3.4,5.9,44,130,87.5,16,17,5.2,1.92,0,1,5.6,70.6,12,6,14.3,17,38.6,2,6,,66.8,78.5,72.0,77.9,,,0,0,18,0.0,89.8,0.0,0,0,0,1,0,1,5.6,118,6.9,77.8,18,23,10.8,3.45,1,2,8.3,52.2,12,13,14.3,26,59.1,2,7,,17.2,60.4,73.5,62.3,,56.7,0,0,28,15.4,90.5,7.7,2,1,0,4,1,2,7.1,168,7.3
Sonny Mannino,166694,QB,MARIST,1,3.13,2.35,4.18,4.95,43,213,68.8,16,17,3.4,1.85,1,0,0.0,64.7,11,1,0.0,17,39.5,0,4,,66.7,46.3,71.8,46.3,,,0,0,17,0.0,79.0,0.0,0,0,0,0,0,1,5.9,94,5.5,55.6,9,10,12.7,4.13,0,0,0.0,50.0,5,12,0.0,25,58.1,0,7,,68.0,47.6,73.5,48.3,,54.7,1,0,28,33.3,72.1,16.0,4,11,0,0,0,0,0.0,68,6.8
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,2.06,2.02,2.8,,43,343,87.5,32,34,5.5,1.75,1,1,2.9,76.5,26,10,7.1,35,81.4,2,11,,68.6,75.2,74.3,74.5,,,1,0,35,10.0,107.2,2.9,1,0,0,0,1,0,0.0,258,7.6,40.0,5,7,23.2,3.38,0,1,11.1,28.6,2,4,0.0,8,18.6,0,2,,65.4,65.5,70.1,65.2,,,0,0,10,25.0,92.3,12.5,1,0,0,2,1,0,0.0,43,6.1
Ta'Quan Roberson,101625,QB,BUFFALO,1,2.85,2.63,3.63,4.53,43,126,92.3,13,13,3.5,1.98,0,0,0.0,92.3,12,1,0.0,13,30.2,0,2,,66.4,73.7,71.4,73.2,,,0,0,15,0.0,108.7,0.0,0,0,0,0,1,0,0.0,51,3.9,65.0,20,23,15.8,3.23,1,3,12.5,47.8,11,14,15.4,30,69.8,2,10,,68.2,70.4,73.9,71.6,,57.7,2,4,31,28.6,41.3,13.3,4,3,0,0,0,3,9.7,215,9.3
Liam O'Brien,164675,QB,PENN,1,2.93,2.88,3.9,,42,267,76.5,17,18,6.4,1.96,1,3,15.0,66.7,12,3,7.7,18,42.9,1,4,,67.1,86.3,72.4,85.4,,,0,0,20,0.0,99.5,0.0,0,0,0,0,1,0,0.0,101,5.6,47.4,19,22,13.7,3.65,1,0,0.0,40.9,9,15,0.0,24,57.1,0,5,,70.0,44.4,73.6,44.0,,57.6,1,0,25,13.3,58.7,8.3,2,0,0,1,0,3,12.0,119,5.4
Nate Bell,170673,QB,E WASHGTON,1,3.28,2.81,3.56,5.1,42,161,82.4,17,17,4.6,1.93,0,0,0.0,76.5,13,3,7.1,18,42.9,1,3,,67.4,56.8,72.7,56.6,,,0,0,22,33.3,86.2,5.6,1,0,0,0,0,0,0.0,83,4.9,61.5,13,13,11.9,4.29,0,0,0.0,53.8,7,20,12.5,24,57.1,1,6,,25.6,49.5,73.0,55.7,,50.4,0,0,24,20.0,100.2,16.7,4,7,0,0,1,1,4.2,86,6.6
Nick Minicucci,173617,QB,DELAWARE,1,2.64,2.64,,,42,151,88.9,18,19,5.9,1.89,0,0,0.0,84.2,16,2,0.0,19,45.2,0,8,,67.0,72.2,72.2,71.7,,,0,0,19,0.0,137.8,0.0,0,0,0,1,3,0,0.0,144,7.6,54.5,22,23,10.0,3.25,0,0,0.0,47.8,11,9,8.3,23,54.8,1,6,,67.8,74.6,73.3,73.9,,,1,0,26,0.0,80.3,0.0,0,0,0,0,1,0,0.0,132,5.7
Rocco Becht,157567,QB,IOWA STATE,1,2.94,2.77,3.63,4.7,42,193,86.7,15,15,7.1,1.99,0,1,6.7,86.7,13,1,0.0,15,35.7,0,7,,66.4,81.9,71.4,81.2,,,0,1,15,0.0,75.3,0.0,0,0,0,0,0,1,6.7,131,8.7,68.4,19,21,11.9,3.47,0,1,4.5,52.4,11,12,15.4,27,64.3,2,6,,68.1,58.2,73.6,62.7,,50.1,0,2,29,33.3,57.7,14.8,4,2,0,2,1,1,3.4,180,8.6
Chandler Morris,122938,QB,VIRGINIA,1,3.1,2.85,4.03,6.2,42,335,76.9,13,13,5.4,1.74,0,2,12.5,61.5,8,0,20.0,13,31.0,2,3,,66.5,72.2,71.6,71.7,,,0,1,16,,39.6,0.0,0,0,0,0,0,1,6.3,57,4.4,54.5,22,22,10.8,3.71,0,0,0.0,54.5,12,16,0.0,29,69.0,0,5,,27.3,53.2,73.6,50.7,,64.3,0,0,29,37.5,89.8,20.7,6,1,0,0,1,1,3.4,143,6.5
Jalon Daniels,122555,QB,KANSAS,1,2.75,2.48,3.68,4.77,42,198,72.7,22,23,5.4,1.82,1,1,4.3,60.9,14,4,12.5,24,57.1,2,5,,67.6,34.5,73.0,34.8,,,0,1,24,25.0,57.3,4.2,1,0,0,0,0,2,8.3,125,5.4,33.3,9,12,11.1,4.01,2,0,0.0,25.0,3,10,0.0,18,42.9,0,3,,67.7,46.9,72.4,38.5,,67.3,1,0,19,30.0,39.6,16.7,3,3,0,0,0,0,0.0,4,0.3
Jordan Cooke,175116,QB,IDAHO ST,1,2.7,2.44,2.6,6.03,42,186,78.9,19,20,5.7,1.85,1,0,0.0,75.0,15,0,0.0,20,47.6,0,8,,67.4,66.2,72.7,65.8,,,0,1,22,,66.5,0.0,0,0,0,0,0,1,4.5,109,5.5,64.7,17,18,14.5,3.47,0,1,5.0,55.6,10,4,9.1,22,52.4,1,7,,67.6,60.0,73.0,64.4,,50.8,0,0,24,25.0,101.2,4.5,1,3,0,1,1,0,0.0,148,8.2
Gio Lopez,172309,QB,N CAROLINA,1,3.16,2.85,4.83,5.13,42,245,85.7,14,15,3.9,2.0,1,0,0.0,80.0,12,2,0.0,15,35.7,0,5,,66.5,56.2,71.6,56.0,,,0,1,16,0.0,88.3,0.0,0,0,0,0,1,1,6.3,98,6.5,73.3,15,21,15.7,3.8,0,1,4.2,52.4,11,18,0.0,27,64.3,0,5,,68.2,60.6,73.7,65.4,,49.8,1,1,30,16.7,47.7,11.1,3,3,0,5,0,0,0.0,110,5.2
Ron Peace,186224,QB,TXAMCO,1,2.24,2.11,3.0,4.2,42,1139,55.2,29,30,12.2,1.83,0,2,6.5,50.0,15,7,6.3,30,71.4,1,8,,68.3,74.0,73.9,73.4,,,0,1,31,0.0,69.4,0.0,0,0,0,1,1,0,0.0,205,6.8,42.9,7,7,15.4,3.28,0,0,0.0,42.9,3,9,0.0,12,28.6,0,3,,66.0,70.8,71.0,73.6,,57.3,0,0,13,44.4,64.6,33.3,4,1,0,0,0,0,0.0,45,6.4
Kevin Jennings,158272,QB,SMU,1,2.48,2.43,1.7,5.2,41,287,76.5,17,18,4.1,1.67,1,0,0.0,66.7,12,6,7.7,19,46.3,1,3,,24.7,45.0,72.5,45.1,,,0,1,21,16.7,59.7,5.3,1,0,0,0,0,2,9.5,109,6.1,62.5,16,21,6.7,3.17,1,0,0.0,42.9,9,13,10.0,22,53.7,1,1,,67.5,47.8,72.8,50.6,,55.3,1,0,23,0.0,50.3,0.0,0,1,0,3,0,0,0.0,63,3.0
LaNorris Sellers,174326,QB,S CAROLINA,1,3.05,2.51,3.35,5.43,41,289,64.3,14,14,-0.3,1.77,0,0,0.0,64.3,9,3,0.0,14,34.1,0,2,,66.2,48.2,71.2,48.2,,,0,0,14,0.0,77.1,0.0,0,0,0,0,0,0,0.0,72,5.1,64.7,17,18,10.3,3.71,0,2,9.5,50.0,9,14,18.2,27,65.9,2,8,,68.8,62.2,74.0,55.0,,69.3,1,1,31,14.3,73.8,7.4,2,7,0,0,1,1,3.2,150,8.3
Gunnar Smith,162611,QB,FORDHAM,1,3.0,2.78,2.86,4.95,41,168,62.5,16,17,7.4,2.04,1,0,0.0,58.8,10,4,0.0,19,46.3,0,4,,22.2,51.3,72.7,51.2,,,0,0,22,50.0,65.6,10.5,2,0,0,0,0,1,4.5,59,3.5,53.8,13,15,13.2,3.84,1,0,0.0,46.7,7,11,0.0,22,53.7,0,9,,67.4,68.9,72.7,56.8,,79.3,0,0,22,27.3,81.0,13.6,3,4,0,1,0,1,4.5,144,9.6
Josh Hoover,127148,QB,TCU,1,2.25,2.19,2.6,4.1,41,305,75.0,28,29,7.2,1.84,1,0,0.0,69.0,20,7,4.8,29,70.7,1,11,,68.3,66.9,73.9,66.4,,,0,0,31,0.0,100.4,0.0,0,0,0,0,1,0,0.0,204,7.0,44.4,9,9,11.0,3.52,0,0,0.0,44.4,4,8,0.0,11,26.8,0,1,,65.8,34.7,70.7,35.7,,57.8,0,0,12,12.5,54.9,9.1,1,1,0,0,0,1,8.3,34,3.8
Jax Leatherwood,171548,QB,SE MO ST,1,2.45,2.34,2.7,4.35,41,293,69.6,23,24,6.2,1.86,1,1,4.2,62.5,15,4,6.3,24,58.5,1,8,,67.6,61.8,73.0,61.5,,,0,0,24,0.0,92.5,0.0,0,0,0,0,1,0,0.0,141,5.9,92.3,13,13,6.4,3.29,0,1,7.7,92.3,12,7,0.0,17,41.5,0,7,,22.4,71.6,71.8,72.1,,60.2,0,0,17,28.6,110.6,11.8,2,2,0,0,0,1,5.9,137,10.5
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,1,2.71,2.61,2.4,3.75,41,346,87.5,16,16,4.6,1.93,0,0,0.0,81.3,13,3,7.1,17,41.5,1,6,,22.9,57.5,72.0,57.3,,,0,0,18,33.3,97.9,5.9,1,0,0,0,0,1,5.6,120,7.5,52.9,17,19,11.1,3.26,0,0,0.0,47.4,9,5,0.0,24,58.5,0,8,,67.8,63.2,73.3,61.0,,63.7,1,1,26,20.0,61.5,4.2,1,4,0,1,1,2,7.7,111,5.8
Rickie Collins,172474,QB,SYRACUSE,1,3.21,2.4,4.4,5.34,41,304,61.5,13,14,4.2,1.86,0,0,0.0,57.1,8,3,0.0,14,34.1,0,5,,66.4,59.0,71.4,58.8,,,0,0,15,0.0,99.7,0.0,0,0,0,1,1,0,0.0,88,6.3,60.0,15,15,13.5,3.91,0,1,6.3,60.0,9,13,0.0,27,65.9,0,5,,27.0,43.0,73.5,53.0,,45.4,0,0,28,15.4,88.8,7.4,2,10,0,0,0,1,3.6,132,8.8
Sam Leavitt,175465,QB,ARIZONA ST,1,2.78,2.58,3.58,4.7,41,110,57.9,19,20,9.8,1.84,1,2,9.5,50.0,10,6,9.1,20,48.8,1,5,,67.2,63.4,72.5,63.1,,,0,0,21,0.0,83.1,0.0,0,0,0,0,1,1,4.8,109,5.5,64.3,14,15,16.5,3.68,0,2,11.1,53.3,8,7,11.1,21,51.2,1,7,,67.5,73.3,73.0,72.3,,62.4,0,0,24,57.1,91.3,19.0,4,2,0,1,0,2,8.3,161,10.7
Jaden Keefner,174907,QB,BRYANT,1,2.62,2.31,2.1,4.47,41,124,73.7,19,20,7.3,1.81,1,1,4.5,65.0,13,3,7.1,21,51.2,1,8,,67.5,55.3,72.8,55.2,,,0,1,23,33.3,84.4,4.8,1,0,0,0,1,3,13.0,155,7.8,23.1,13,14,14.8,3.48,0,0,0.0,21.4,3,11,0.0,20,48.8,0,5,,67.6,46.1,73.0,46.2,,56.4,0,1,24,0.0,9.8,0.0,0,6,0,1,0,0,0.0,34,2.4
Bear Bachmeier,203434,QB,BYU,1,2.8,2.7,2.6,4.1,40,128,82.4,17,17,4.5,1.85,0,0,0.0,70.6,12,3,14.3,17,42.5,2,4,,66.7,69.6,71.8,69.2,,,0,0,17,0.0,105.5,0.0,0,0,0,0,1,0,0.0,102,6.0,58.8,17,18,13.2,3.5,0,2,11.1,55.6,10,6,0.0,23,57.5,0,10,,25.2,83.2,72.8,81.4,,65.8,0,0,23,33.3,114.4,8.7,2,3,0,1,1,1,4.3,205,11.4
