player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Spencer Sanders,77660,QB,OKLA STATE,1,2.92,2.62,3.38,5.21,80,262,62.5,40,40,6.9,1.81,0,0,0.0,57.5,23,5,8.0,41,51.3,2,10,,69.1,34.5,74.9,35.0,,,0,4,42,20.0,27.2,2.4,1,0,0,0,0,5,11.9,161,4.0,70.0,20,27,13.9,4.09,0,0,0.0,48.1,13,28,7.1,39,48.8,1,13,,68.9,70.7,74.7,69.2,,64.2,1,0,39,14.3,88.5,10.3,4,8,0,6,1,0,0.0,220,8.1
Michael Hiers,88636,QB,SAMFORD,1,3.12,2.99,5.1,4.74,62,282,100.0,17,17,1.6,1.74,0,0,0.0,100.0,17,1,0.0,17,27.4,0,5,,66.7,82.4,71.8,81.8,,,0,0,17,0.0,99.3,0.0,0,0,0,0,0,0,0.0,133,7.8,76.3,38,38,10.8,3.72,0,2,5.3,68.4,26,9,10.3,44,71.0,3,20,,69.3,91.6,75.1,91.3,,66.2,0,0,44,11.1,129.4,2.3,1,5,0,0,4,4,9.1,321,8.4
Nolan Henderson,63572,QB,DELAWARE,1,3.18,3.13,3.5,5.9,61,151,69.2,26,26,4.9,1.8,0,0,0.0,69.2,18,0,0.0,26,42.6,0,8,,67.9,66.9,73.4,66.5,,,0,0,27,,97.1,0.0,0,0,0,0,1,0,0.0,153,5.9,72.4,29,33,12.4,4.21,0,4,11.8,57.6,19,13,9.5,35,57.4,2,13,,68.7,85.1,74.4,82.7,,64.3,0,0,36,7.7,94.8,2.9,1,1,0,4,2,0,0.0,194,5.9
Dante Perri,143112,QB,LEHIGH,1,2.55,2.4,2.8,5.47,61,205,62.5,32,33,5.8,1.81,1,0,0.0,54.5,18,5,10.0,33,54.1,2,13,,68.7,40.3,74.4,40.5,,,0,0,36,0.0,82.3,0.0,0,0,0,0,1,2,5.6,195,5.9,60.0,20,24,11.4,3.44,1,3,11.5,45.8,11,19,8.3,28,45.9,1,8,,68.2,58.2,73.7,59.1,,57.4,1,1,30,5.3,48.6,3.6,1,3,0,2,0,2,6.7,148,6.2
Carter Cravens,150714,QB,MOREHEAD,1,2.37,1.94,4.07,4.98,58,234,68.3,41,41,7.3,1.7,0,0,0.0,58.5,24,11,14.3,42,72.4,4,11,,33.7,58.9,75.1,58.7,,,0,1,44,9.1,62.6,2.4,1,0,0,0,0,2,4.5,215,5.2,33.3,6,7,20.0,4.14,0,1,11.1,14.3,1,13,50.0,16,27.6,1,2,,66.8,61.6,72.0,52.9,,70.1,0,0,18,38.5,39.6,31.3,5,4,0,1,0,0,0.0,12,1.7
Reece Udinski,60592,QB,RICHMOND,1,2.54,2.48,2.8,6.6,57,276,77.8,27,28,5.4,1.9,1,1,3.6,71.4,20,6,4.8,29,50.9,1,8,,68.1,84.0,73.6,83.2,,,0,0,29,16.7,111.5,3.4,1,0,0,0,2,0,0.0,175,6.3,72.2,18,22,5.9,3.31,2,2,8.3,54.5,12,12,7.7,27,47.4,1,5,,68.0,70.6,73.6,72.0,,57.3,0,0,29,33.3,67.2,14.8,4,1,0,2,0,0,0.0,104,4.7
Tanner Mordecai,77656,QB,SMU,1,2.94,2.73,3.73,4.85,56,287,94.4,18,18,3.6,1.77,0,2,11.1,88.9,16,2,5.9,18,32.1,1,7,,66.8,75.7,72.0,75.2,,,0,1,18,0.0,88.7,0.0,0,0,0,0,1,1,5.6,115,6.4,71.4,28,31,9.1,3.49,1,1,3.1,51.6,16,15,20.0,38,67.9,4,9,,31.3,54.1,74.7,56.3,,53.4,0,1,39,20.0,67.0,7.9,3,4,0,2,1,2,5.1,183,5.9
Austin Reed,111760,QB,W KENTUCKY,1,2.51,2.44,,6.3,56,346,69.2,26,27,2.7,1.61,1,1,3.7,63.0,17,3,5.6,27,48.2,1,7,,67.9,54.8,73.6,54.6,,,0,0,27,0.0,92.1,0.0,0,0,0,0,1,1,3.7,163,6.0,40.7,27,28,13.3,3.36,1,1,3.6,32.1,9,8,18.2,29,51.8,2,6,,68.1,28.8,73.6,29.2,,57.3,0,2,29,0.0,29.8,0.0,0,1,0,0,1,3,10.3,126,4.5
Chase Cunningham,78533,QB,MIDDLE TN,1,2.13,2.06,5.7,,55,224,83.3,36,37,2.0,1.47,0,0,0.0,78.4,29,2,3.3,37,67.3,1,16,,68.8,74.1,74.5,73.4,,,0,0,37,0.0,125.7,0.0,0,0,0,1,3,0,0.0,284,7.7,73.3,15,17,9.3,3.48,0,0,0.0,64.7,11,9,0.0,18,32.7,0,8,,67.1,64.9,72.4,64.5,,,0,1,20,11.1,110.9,5.6,1,0,0,2,2,1,5.0,164,9.6
Zachary Clement,105561,QB,NWSTATE,1,2.11,2.05,2.0,4.9,54,257,80.0,35,39,3.2,1.75,1,0,0.0,64.1,25,10,10.7,40,74.1,3,12,,69.0,84.9,74.8,84.0,,,1,0,40,10.0,85.6,2.5,1,0,0,2,1,1,2.5,202,5.2,45.5,11,13,10.6,3.13,1,0,0.0,23.1,3,9,40.0,14,25.9,2,2,,66.4,60.4,71.4,62.0,,57.8,0,1,15,0.0,7.5,0.0,0,1,0,1,0,0,0.0,36,2.8
