player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Quinn Ewers,127253,QB,TEXAS,1,2.46,2.36,3.35,4.7,42,311,70.0,20,20,6.4,1.78,0,0,0.0,65.0,13,2,7.1,20,47.6,1,6,,,,,67.2,60.9,72.5,,60.6,,,,,0,0,21,0.0,79.2,0.0,0,0,0,0,0,1,4.8,110,5.5,36.8,19,19,17.3,3.09,0,2,10.0,21.1,4,6,42.9,22,52.4,3,3,,,,,67.6,38.9,73.0,,41.3,,52.9,,,0,1,24,33.3,18.5,9.1,2,1,0,0,0,1,4.2,61,3.2
Jason Shelley,60581,QB,MO STATE,1,2.91,2.62,4.5,5.9,42,230,57.9,19,19,7.3,1.93,0,0,0.0,47.4,9,7,18.2,19,45.2,2,4,,,,,67.1,33.7,72.4,,34.2,,,,,0,0,20,0.0,61.7,0.0,0,0,0,0,0,1,5.0,92,4.8,58.8,17,18,10.9,3.72,0,0,0.0,55.6,10,15,0.0,23,54.8,0,5,,,,,67.5,76.7,72.8,,76.0,,62.1,,,0,0,23,20.0,95.6,13.0,3,2,0,1,1,0,0.0,124,6.9
Tyrrell Pigrome,46511,QB,TOWSON,1,2.65,2.5,3.9,4.85,42,317,76.2,21,21,3.9,1.87,0,0,0.0,71.4,15,3,6.3,21,50.0,1,6,,,,,67.2,90.2,72.5,,89.9,,,,,0,0,21,0.0,104.5,0.0,0,0,0,0,1,0,0.0,136,6.5,52.9,17,18,15.3,3.42,0,2,10.0,38.9,7,12,22.2,21,50.0,2,8,,,,,67.5,58.1,72.8,,53.8,,68.9,,,1,0,23,8.3,80.6,4.8,1,2,0,0,1,3,13.0,119,6.6
Nolan Henderson,63572,QB,DELAWARE,1,2.77,2.59,3.67,4.8,42,151,89.5,19,19,4.8,1.75,0,0,0.0,89.5,17,0,0.0,19,45.2,0,6,,,,,67.2,61.8,72.5,,61.5,,,,,0,0,21,,92.1,0.0,0,0,0,0,0,0,0.0,116,6.1,53.3,15,18,12.2,3.61,0,1,5.0,33.3,6,13,25.0,23,54.8,2,6,,,,,14.4,37.4,73.3,,30.9,,70.7,,,0,2,25,23.1,8.8,13.0,3,2,0,3,0,4,16.0,80,4.4
Dequan Finn,97804,QB,TOLEDO,1,3.15,2.87,4.8,6.95,42,316,85.7,14,14,6.1,1.73,0,1,6.7,85.7,12,0,0.0,14,33.3,0,4,,,,,66.4,75.2,71.4,,74.7,,,,,0,0,15,,133.6,0.0,0,0,0,0,2,0,0.0,92,6.6,40.9,22,24,21.7,3.86,1,2,7.7,37.5,9,7,0.0,28,66.7,0,9,,,,,68.2,61.1,73.7,,60.6,,60.6,,,0,1,30,28.6,66.1,7.1,2,2,0,1,1,1,3.3,209,8.7
Brennan Armstrong,77696,QB,VIRGINIA,1,2.92,2.43,4.21,5.35,41,335,60.0,20,20,9.9,1.99,0,1,5.0,50.0,10,6,16.7,20,48.8,2,4,,,,,67.1,75.3,72.4,,74.7,,,,,0,0,20,0.0,76.3,0.0,0,0,0,0,1,0,0.0,76,3.8,45.5,11,11,11.6,3.81,0,1,9.1,45.5,5,18,0.0,21,51.2,0,6,,,,,67.2,39.5,72.5,,31.3,,71.0,,,0,2,21,44.4,25.4,38.1,8,2,0,0,0,2,9.5,66,6.0
Draylen Ellis,121346,QB,TENN STATE,1,2.53,2.46,3.37,,41,308,60.9,23,23,5.7,1.74,0,0,0.0,56.5,13,3,7.1,23,56.1,1,7,,,,,67.5,50.9,72.8,,50.9,,,,,0,2,23,0.0,29.8,0.0,0,0,0,0,0,2,8.7,93,4.0,40.0,15,15,17.6,3.53,0,2,13.3,33.3,5,7,16.7,18,43.9,1,3,,,,,66.8,73.7,72.0,,73.1,,,,,0,0,18,42.9,55.1,16.7,3,0,0,0,0,1,5.6,91,6.1
Parker McKinney,82109,QB,E KENTUCKY,1,2.74,2.61,4.27,3.0,41,159,89.5,19,19,6.9,1.93,0,1,5.3,89.5,17,2,0.0,20,48.8,0,10,,,,,23.9,77.8,72.4,,77.1,,,,,0,0,20,50.0,114.9,5.0,1,0,0,0,0,1,5.0,220,11.6,66.7,18,18,10.8,3.51,0,0,0.0,50.0,9,5,25.0,21,51.2,3,3,,,,,67.2,46.5,72.5,,43.0,,64.6,,,0,1,21,40.0,41.2,9.5,2,1,0,0,0,1,4.8,89,4.9
Doug Brumfield,128348,QB,UNLV,1,2.91,2.47,3.1,4.99,41,325,77.8,18,19,3.4,1.6,1,0,0.0,68.4,13,2,7.1,19,46.3,1,4,,,,,67.1,33.0,72.4,,33.2,,,,,0,0,20,0.0,77.5,0.0,0,0,0,0,0,2,10.0,84,4.4,45.5,11,14,16.0,4.05,0,1,6.7,35.7,5,14,0.0,22,53.7,0,7,,,,,67.6,46.6,73.0,,38.0,,64.2,,,0,0,24,7.1,58.0,4.5,1,7,0,3,0,2,8.3,88,6.3
Hendon Hooker,60593,QB,TENNESSEE,1,2.21,2.06,3.93,4.8,41,307,84.6,26,27,7.6,1.81,0,1,3.6,70.4,19,4,13.6,27,65.9,3,10,,,,,68.0,87.1,73.5,,86.1,,,,,1,0,28,0.0,139.0,0.0,0,0,0,0,3,0,0.0,267,9.9,66.7,9,9,18.3,3.22,0,1,9.1,66.7,6,7,0.0,13,31.7,0,4,,,,,66.4,61.1,71.6,,57.3,,64.1,,,0,0,16,42.9,98.4,23.1,3,1,0,0,0,1,6.3,88,9.8
Tyler Shough,83537,QB,TEXAS TECH,1,2.91,2.44,3.4,5.04,41,315,77.8,18,19,5.5,1.81,0,0,0.0,73.7,14,1,0.0,19,46.3,0,5,,,,,67.2,67.2,72.5,,66.8,,,,,0,0,21,0.0,103.2,0.0,0,0,0,1,1,0,0.0,101,5.3,72.7,11,14,15.9,3.86,0,2,14.3,42.9,6,14,25.0,22,53.7,2,9,,,,,67.4,89.2,72.7,,84.6,,72.2,,,0,0,22,7.1,81.0,4.5,1,7,0,3,0,0,0.0,145,10.4
John Paddock,77689,QB,BALL ST,1,2.7,2.6,3.24,3.5,41,117,46.7,15,15,9.5,2.07,0,0,0.0,46.7,7,2,0.0,15,36.6,0,2,,,,,66.5,56.6,71.6,,56.5,,,,,0,0,16,0.0,57.1,0.0,0,0,0,0,0,0,0.0,58,3.9,35.3,17,20,11.2,3.07,0,0,0.0,30.0,6,10,0.0,26,63.4,0,2,,,,,68.1,30.0,73.6,,29.5,,61.7,,,1,1,29,50.0,18.8,19.2,5,1,0,2,0,3,10.3,36,1.8
Cam Ward,133244,QB,WASH STATE,1,2.81,2.48,5.8,6.0,41,341,79.2,24,24,4.5,1.61,0,0,0.0,75.0,18,3,5.3,24,58.5,1,9,,,,,67.8,68.6,73.3,,68.1,,,,,0,0,26,0.0,104.7,0.0,0,0,0,0,1,0,0.0,151,6.3,54.5,11,13,16.1,4.49,0,1,7.1,30.8,4,11,33.3,17,41.5,2,2,,,,,67.0,29.6,72.2,,28.9,,61.0,,,0,0,19,27.3,49.5,17.6,3,1,0,2,0,3,15.8,68,5.2
Jalani Eason,52172,QB,MS VLY ST,1,2.95,2.81,3.02,4.3,41,228,75.0,16,19,6.2,1.86,3,0,0.0,52.6,10,6,16.7,20,48.8,2,5,,,,,67.1,61.1,72.4,,60.8,,,,,0,1,20,16.7,42.4,5.0,1,0,0,0,0,0,0.0,84,4.4,85.7,7,11,11.0,4.19,1,2,16.7,45.5,5,18,16.7,20,48.8,1,3,,,,,25.2,55.8,72.8,,59.5,,55.1,,,0,0,23,22.2,61.6,20.0,4,5,0,3,0,2,8.7,57,5.2
Caden Bell,71181,QB,COLUMBIA,1,2.89,2.35,4.97,5.75,40,145,66.7,21,21,5.5,1.82,0,0,0.0,61.9,13,0,7.1,21,52.5,1,4,,,,,67.2,43.0,72.5,,43.2,,,,,0,0,21,,71.7,0.0,0,0,0,0,0,1,4.8,91,4.3,45.5,11,12,24.6,4.06,0,3,23.1,41.7,5,4,0.0,19,47.5,0,4,,,,,67.2,66.2,72.5,,71.5,,54.3,,,0,1,21,75.0,88.5,15.8,3,4,0,1,3,1,4.8,135,11.3
Graham Mertz,97994,QB,WISCONSIN,1,2.86,2.79,2.93,4.9,40,349,76.9,13,13,3.1,2.01,0,0,0.0,69.2,9,4,10.0,13,32.5,1,1,,,,,66.0,54.3,71.0,,54.2,,,,,0,0,13,0.0,75.5,0.0,0,0,0,0,0,0,0.0,49,3.8,36.8,19,22,14.2,3.26,0,1,4.5,31.8,7,13,0.0,27,67.5,0,6,,,,,67.8,46.8,73.4,,44.2,,64.0,,,0,2,27,30.8,29.9,14.8,4,1,0,3,1,2,7.4,127,5.8
Dante Perri,143112,QB,LEHIGH,1,3.07,2.75,3.0,5.88,40,205,92.9,14,14,6.2,1.74,0,0,0.0,92.9,13,2,0.0,14,35.0,0,9,,,,,66.4,75.5,71.4,,74.9,,,,,0,0,15,0.0,142.6,0.0,0,0,0,0,1,1,6.7,182,13.0,76.5,17,21,16.8,3.78,0,1,4.8,57.1,12,8,7.7,26,65.0,1,10,,,,,67.8,81.6,73.3,,85.7,,55.9,,,0,0,26,12.5,113.6,3.8,1,4,0,4,1,0,0.0,242,11.5
Aidan O'Connell,60516,QB,PURDUE,1,2.74,2.74,,,40,273,78.9,19,20,2.6,1.93,0,0,0.0,65.0,13,3,13.3,20,50.0,2,6,,,,,67.4,64.9,72.7,,64.5,,,,,1,0,22,0.0,91.5,0.0,0,0,0,0,1,0,0.0,89,4.5,70.6,17,20,13.1,3.54,0,2,8.3,60.0,12,6,0.0,20,50.0,0,7,,,,,67.6,59.8,73.0,,59.5,,,,,0,1,24,0.0,95.4,0.0,0,0,0,3,2,3,12.5,148,7.4
Gavin Wimsatt,155757,QB,RUTGERS,1,3.15,2.77,3.1,7.53,40,278,75.0,12,13,5.5,1.79,0,0,0.0,61.5,8,3,11.1,13,32.5,1,3,,,,,66.4,64.1,71.4,,63.8,,,,,1,0,15,0.0,68.1,0.0,0,0,0,0,0,0,0.0,46,3.5,60.0,20,22,12.8,3.8,0,1,4.3,54.5,12,12,0.0,27,67.5,0,8,,,,,68.0,68.8,73.5,,73.0,,51.6,,,1,0,28,16.7,113.8,7.4,2,3,0,1,2,0,0.0,190,8.6
Cole Gonzales,159939,QB,W CAROLINA,1,2.61,2.55,2.1,5.4,40,344,50.0,20,21,8.7,1.98,1,0,0.0,42.9,9,5,10.0,22,55.0,1,5,,,,,24.8,29.5,72.7,,29.6,,,,,0,1,22,20.0,56.1,4.5,1,0,0,0,1,2,9.1,112,5.3,64.7,17,17,15.8,3.39,0,1,5.6,64.7,11,9,0.0,18,45.0,0,8,,,,,67.0,67.7,72.2,,69.4,,57.3,,,0,1,19,0.0,89.3,0.0,0,1,0,0,1,1,5.3,156,9.2
Chad Mascoe II,160339,QB,CAMPBELL,1,2.4,2.21,3.45,4.9,40,131,66.7,24,25,7.5,1.78,1,0,0.0,60.0,15,0,6.3,25,62.5,1,4,,,,,67.9,43.7,73.4,,43.8,,,,,0,1,27,,50.7,0.0,0,0,0,0,0,2,7.4,92,3.7,60.0,10,10,22.7,3.42,0,0,0.0,60.0,6,10,0.0,15,37.5,0,6,,,,,66.7,70.6,71.8,,72.1,,57.8,,,0,0,17,40.0,104.2,26.7,4,1,0,0,0,1,5.9,139,13.9
Charlie Dean,108990,QB,HARVARD,1,2.42,2.36,3.7,,40,179,85.0,20,21,6.4,1.81,1,1,4.3,76.2,16,0,5.9,21,52.5,1,10,,,,,67.5,84.3,72.8,,83.4,,,,,0,0,23,,127.7,0.0,0,0,0,0,2,0,0.0,153,7.3,82.4,17,17,12.0,3.09,0,1,5.9,76.5,13,6,7.1,19,47.5,1,9,,,,,67.0,90.2,72.2,,89.6,,,,,0,0,19,33.3,146.2,10.5,2,0,0,0,2,1,5.3,168,9.9
Tony Bartalo,162107,QB,CHARLES SO,1,2.82,2.37,3.99,5.8,40,135,59.1,22,22,8.9,1.99,0,0,0.0,54.5,12,5,7.7,23,57.5,1,4,,,,,67.5,47.1,72.8,,47.1,,,,,0,1,23,20.0,71.0,4.3,1,0,0,0,1,1,4.3,144,6.5,37.5,8,9,7.1,3.95,0,0,0.0,22.2,2,16,33.3,17,42.5,1,2,,,,,67.1,51.2,72.4,,44.8,,68.5,,,0,0,20,37.5,39.6,35.3,6,2,0,1,0,0,0.0,24,2.7
Daron Bryden,148436,QB,STNY BROOK,1,2.51,2.36,2.53,5.0,40,303,61.5,26,26,6.5,1.84,0,0,0.0,57.7,15,4,6.3,27,67.5,1,10,,,,,67.9,69.5,73.4,,69.0,,,,,0,0,27,25.0,110.7,3.7,1,0,0,0,2,0,0.0,218,8.4,42.9,7,9,21.9,3.9,0,0,0.0,33.3,3,9,0.0,13,32.5,0,4,,,,,66.0,43.9,71.0,,40.5,,62.1,,,0,1,13,22.2,15.7,15.4,2,2,0,2,0,1,7.7,55,6.1
Blake Shapen,122282,QB,BAYLOR,1,2.92,2.82,,4.07,40,118,83.3,12,14,4.2,1.87,1,0,0.0,71.4,10,1,0.0,14,35.0,0,5,,,,,66.2,66.1,71.2,,65.8,,,,,0,1,14,0.0,58.9,0.0,0,0,0,1,0,0,0.0,91,6.5,61.9,21,23,13.5,3.48,0,1,4.0,47.8,11,8,15.4,26,65.0,2,6,,,,,68.0,69.2,73.5,,70.4,,58.0,,,0,1,28,0.0,43.6,0.0,0,3,0,2,0,1,3.6,109,4.7
Bryce Young,123943,QB,ALABAMA,1,2.82,2.58,3.5,4.73,39,103,75.0,20,21,5.6,1.8,1,0,0.0,57.1,12,5,20.0,22,56.4,3,6,,,,,67.4,56.7,72.7,,56.5,,,,,0,0,22,20.0,100.3,4.5,1,0,0,0,2,0,0.0,95,4.5,90.0,10,12,6.8,4.15,0,1,7.1,75.0,9,9,0.0,17,43.6,0,7,,,,,67.0,86.7,72.2,,85.2,,66.0,,,0,0,19,22.2,131.3,11.8,2,3,0,2,1,0,0.0,112,9.3
Bret Bushka,108927,QB,BUTLER,1,2.56,2.45,3.6,4.0,39,127,81.0,21,21,3.8,1.73,0,0,0.0,81.0,17,2,0.0,21,53.8,0,7,,,,,67.2,69.7,72.5,,69.2,,,,,0,0,21,0.0,127.4,0.0,0,0,0,0,2,0,0.0,146,7.0,64.3,14,15,14.1,3.53,0,1,6.7,53.3,8,8,11.1,18,46.2,1,7,,,,,67.0,56.3,72.2,,57.6,,57.0,,,0,2,19,12.5,57.5,5.6,1,2,0,1,1,1,5.3,102,6.8
Chase Brice,60363,QB,APP STATE,1,2.85,2.7,2.85,4.57,39,108,71.4,14,15,6.1,1.9,1,0,0.0,53.3,8,2,20.0,15,38.5,2,5,,,,,66.7,48.9,71.8,,48.9,,,,,0,1,17,0.0,67.4,0.0,0,0,0,0,1,2,11.8,95,6.3,53.3,15,19,15.1,3.44,1,1,4.8,36.8,7,14,12.5,24,61.5,1,5,,,,,67.8,57.7,73.3,,54.0,,66.6,,,0,0,26,14.3,50.8,8.3,2,3,0,3,0,0,0.0,82,4.3
Brady Cook,124199,QB,MISSOURI,1,2.52,2.36,2.6,4.33,39,229,77.3,22,22,5.0,1.75,0,1,4.2,77.3,17,2,0.0,22,56.4,0,5,,,,,67.6,70.1,73.0,,69.6,,,,,0,0,24,0.0,125.6,0.0,0,0,0,0,2,1,4.2,152,6.9,66.7,9,12,13.2,3.52,0,1,8.3,33.3,4,8,33.3,17,43.6,2,4,,,,,66.7,62.3,71.8,,64.7,,56.8,,,0,0,17,25.0,84.0,11.8,2,3,0,3,1,1,5.9,76,6.3
Johnathan Bennett,104158,QB,LIBERTY,1,3.04,2.96,3.9,4.1,39,206,93.8,16,16,1.9,1.74,0,0,0.0,87.5,14,0,6.7,16,41.0,1,8,,,,,66.7,81.0,71.8,,80.4,,,,,0,0,17,,115.9,0.0,0,0,0,0,1,0,0.0,109,6.8,58.8,17,20,13.1,3.94,0,1,4.2,45.0,9,12,10.0,23,59.0,1,7,,,,,67.9,56.0,73.4,,51.1,,70.8,,,0,1,27,8.3,38.3,4.3,1,2,0,3,0,3,11.1,94,4.7
Stetson Bennett,60387,QB,GEORGIA,1,2.47,2.4,,5.2,38,173,88.2,17,19,5.2,1.74,0,0,0.0,73.7,14,2,6.7,19,50.0,1,9,,,,,67.1,76.1,72.4,,75.5,,,,,0,0,20,0.0,112.2,0.0,0,0,0,2,1,0,0.0,142,7.5,64.7,17,18,14.6,3.21,0,2,11.1,61.1,11,6,0.0,19,50.0,0,7,,,,,67.0,67.3,72.2,,69.0,,57.3,,,0,2,19,0.0,84.5,0.0,0,1,0,1,2,1,5.3,147,8.2
Jaxson Dart,146409,QB,OLE MISS,1,2.47,2.25,2.7,3.78,38,226,72.2,18,20,7.8,1.71,2,1,4.8,65.0,13,2,0.0,20,52.6,0,7,,,,,67.4,59.8,72.7,,59.5,,,,,0,0,22,0.0,99.0,0.0,0,0,0,0,1,1,4.5,125,6.3,50.0,10,11,20.4,3.32,0,1,9.1,45.5,5,11,0.0,18,47.4,0,4,,,,,67.0,61.4,72.2,,70.5,,51.3,,,0,0,19,18.2,72.9,11.1,2,5,0,1,0,0,0.0,87,7.9
Noah Walters,164315,QB,N ALABAMA,1,3.04,2.97,3.2,5.3,38,389,80.0,15,15,5.5,1.88,0,0,0.0,73.3,11,2,8.3,15,39.5,1,2,,,,,66.4,72.8,71.4,,72.3,,,,,0,0,15,0.0,86.8,0.0,0,0,0,0,0,1,6.7,85,5.7,57.9,19,21,19.7,3.8,0,3,14.3,47.6,10,12,9.1,23,60.5,1,10,,,,,67.5,79.0,72.8,,80.4,,57.3,,,1,0,23,8.3,122.7,4.3,1,1,0,1,2,0,0.0,248,11.8
Kasim Hill,60444,QB,RHODE ISLD,1,3.19,2.96,5.2,4.4,38,274,81.8,11,11,6.6,1.9,0,0,0.0,72.7,8,2,11.1,11,28.9,1,6,,,,,65.6,79.2,70.4,,78.5,,,,,0,0,11,0.0,96.0,0.0,0,0,0,0,0,1,9.1,88,8.0,61.1,18,22,17.4,3.72,1,2,8.3,40.9,9,5,18.2,27,71.1,2,9,,,,,27.7,73.5,73.7,,72.3,,63.7,,,0,0,30,40.0,91.9,7.4,2,3,0,3,2,1,3.3,134,6.1
Nic Baker,87541,QB,S ILLINOIS,1,3.46,3.2,4.02,4.93,38,295,85.7,7,7,0.1,1.76,0,0,0.0,85.7,6,1,0.0,7,18.4,0,1,,,,,65.1,60.3,69.8,,60.1,,,,,0,0,9,0.0,85.1,0.0,0,0,0,0,0,0,0.0,31,4.4,58.8,17,17,11.4,4.11,0,0,0.0,52.9,9,15,10.0,29,76.3,1,9,,,,,68.3,71.3,73.9,,73.1,,59.6,,,0,1,31,33.3,76.1,17.2,5,7,0,0,1,1,3.2,142,8.4
Bronson Barron,141710,QB,WEBER ST,1,2.3,1.9,3.5,4.5,38,342,75.0,24,25,6.8,1.64,1,1,3.8,68.0,17,1,5.6,25,65.8,1,12,,,,,67.8,82.5,73.3,,81.6,,,,,0,0,26,0.0,104.8,0.0,0,0,0,0,1,0,0.0,196,7.8,60.0,5,6,11.4,3.57,0,0,0.0,33.3,2,9,33.3,13,34.2,1,3,,,,,66.0,60.7,71.0,,57.3,,62.6,,,0,0,13,33.3,90.3,23.1,3,4,0,1,1,0,0.0,30,5.0
Shane Illingworth,71512,QB,NEVADA,1,3.1,2.67,3.93,5.53,38,239,83.3,12,12,1.3,1.9,0,0,0.0,66.7,8,2,20.0,12,31.6,2,2,,,,,65.8,78.3,70.7,,77.7,,,,,0,0,12,0.0,79.2,0.0,0,0,0,0,0,0,0.0,62,5.2,46.7,15,18,19.5,3.66,0,2,11.1,27.8,5,14,28.6,26,68.4,2,3,,,,,67.8,57.7,73.3,,64.5,,48.0,,,1,0,26,28.6,41.2,15.4,4,4,0,2,0,1,3.8,61,3.4
Carter Bradley,77685,QB,S ALABAMA,1,2.41,2.32,2.75,3.6,38,288,82.6,23,25,4.4,1.96,1,0,0.0,68.0,17,7,10.5,25,65.8,2,12,,,,,67.9,60.4,73.4,,60.1,,,,,1,0,27,0.0,137.5,0.0,0,0,0,0,3,1,3.7,235,9.4,37.5,8,9,20.5,3.28,0,2,22.2,33.3,3,7,0.0,13,34.2,0,2,,,,,65.8,62.5,71.0,,69.1,,51.6,,,1,0,13,28.6,85.0,15.4,2,2,0,0,1,0,0.0,39,4.3
Tyler Huff,142567,QB,FURMAN,1,2.39,2.22,,3.85,37,170,71.4,21,21,6.9,1.64,0,0,0.0,61.9,13,2,13.3,21,56.8,2,5,,,,,67.2,74.0,72.5,,73.4,,,,,0,0,21,0.0,102.7,0.0,0,0,0,0,1,0,0.0,167,8.0,70.0,10,12,16.0,3.38,0,2,14.3,58.3,7,4,0.0,16,43.2,0,8,,,,,66.8,90.0,72.0,,77.2,,81.7,,,0,0,18,0.0,96.2,0.0,0,4,0,2,0,0,0.0,131,10.9
Sam Hartman,77618,QB,WAKE,1,3.08,2.7,7.2,4.62,37,339,85.7,14,14,4.4,2.01,0,0,0.0,64.3,9,2,25.0,14,37.8,3,5,,,,,66.5,66.2,71.6,,65.8,,,,,0,0,16,0.0,113.7,0.0,0,0,0,0,1,0,0.0,115,8.2,60.0,15,17,18.4,3.73,0,2,10.5,52.9,9,14,0.0,23,62.2,0,8,,,,,67.7,74.1,73.3,,77.9,,57.4,,,1,1,26,7.1,111.5,4.3,1,5,0,1,3,1,3.8,205,12.1
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.6,2.47,,4.9,37,340,90.5,21,21,7.5,2.0,0,1,4.8,81.0,17,1,10.5,21,56.8,2,8,,,,,67.2,93.6,72.5,,93.3,,,,,0,0,21,0.0,123.2,0.0,0,0,0,0,1,0,0.0,205,9.8,75.0,12,14,13.8,3.38,0,1,7.1,64.3,9,7,0.0,16,43.2,0,8,,,,,66.5,73.4,71.6,,72.3,,62.6,,,0,1,16,0.0,101.8,0.0,0,2,0,2,1,1,6.3,203,14.5
Jack Plummer,83543,QB,CAL,1,2.41,2.33,3.0,4.5,37,130,84.2,19,21,3.8,1.8,0,0,0.0,66.7,14,5,12.5,21,56.8,2,5,,,,,67.2,52.2,72.5,,52.1,,,,,0,1,21,0.0,59.4,0.0,0,0,0,2,0,2,9.5,109,5.2,81.8,11,14,5.9,3.21,0,0,0.0,57.1,8,10,11.1,16,43.2,1,3,,,,,66.5,56.2,71.6,,51.2,,64.9,,,1,0,16,10.0,62.2,6.3,1,1,0,2,0,1,6.3,38,2.7
Clay Millen,146082,QB,COLO STATE,1,3.59,3.32,3.86,4.55,37,144,100.0,4,4,0.5,1.65,0,0,0.0,100.0,4,1,0.0,4,10.8,0,2,,,,,63.8,75.5,68.1,,75.1,,,,,0,0,5,0.0,93.8,0.0,0,0,0,0,0,0,0.0,26,6.5,75.0,20,22,13.7,3.82,0,2,9.1,63.6,14,16,6.7,33,89.2,1,11,,,,,68.5,67.3,74.1,,66.3,,62.6,,,1,1,33,31.3,78.6,15.2,5,6,0,1,0,2,6.1,224,10.2
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.41,1.94,2.98,5.03,37,224,86.4,22,22,5.4,1.68,0,1,4.3,77.3,17,4,10.5,24,64.9,2,5,,,,,25.6,54.4,73.1,,54.2,,,,,0,1,25,50.0,76.3,8.3,2,0,0,0,0,2,8.0,152,6.9,66.7,6,6,13.8,3.76,0,0,0.0,66.7,4,8,0.0,13,35.1,0,4,,,,,8.9,27.4,71.2,,27.8,,49.7,,,0,0,14,37.5,90.3,23.1,3,4,0,0,0,3,21.4,47,7.8
Kurtis Rourke,97998,QB,OHIO,1,3.01,2.94,4.25,,37,259,100.0,13,13,4.8,2.03,0,0,0.0,92.3,12,0,7.7,13,35.1,1,5,,,,,66.0,83.4,71.0,,82.7,,,,,0,0,13,,152.7,0.0,0,0,0,0,2,0,0.0,145,11.2,70.0,20,22,13.7,3.55,0,3,13.6,59.1,13,9,7.1,24,64.9,1,11,,,,,67.6,90.0,73.0,,89.0,,,,,2,0,24,22.2,107.6,8.3,2,0,0,0,1,0,0.0,217,9.9
Riley Leonard,143862,QB,DUKE,1,3.01,2.64,,4.93,37,154,64.3,14,15,9.0,2.07,1,0,0.0,60.0,9,3,0.0,15,40.5,0,4,,,,,66.4,54.7,71.4,,54.6,,,,,0,1,15,0.0,68.5,0.0,0,0,0,0,1,1,6.7,79,5.3,71.4,14,16,14.9,3.66,0,2,11.8,62.5,10,7,0.0,22,59.5,0,9,,,,,67.5,86.3,72.8,,87.7,,64.2,,,1,0,23,0.0,122.7,0.0,0,6,0,1,1,0,0.0,183,11.4
Victor Gabalis,131932,QB,UTAHTC,1,2.52,2.52,2.7,,37,1285,81.0,21,21,7.7,2.0,0,0,0.0,71.4,15,3,11.8,21,56.8,2,7,,,,,67.2,51.3,72.5,,51.3,,,,,0,0,21,0.0,106.4,0.0,0,0,0,0,1,0,0.0,146,7.0,46.7,15,15,16.1,3.2,0,3,18.8,46.7,7,6,0.0,16,43.2,0,5,,,,,66.7,61.0,71.8,,60.8,,,,,0,0,17,16.7,98.2,6.3,1,0,0,0,1,2,11.8,126,8.4
Jayden de Laura,131928,QB,ARIZONA,1,3.36,2.72,3.8,6.58,37,109,78.6,14,14,2.8,1.56,0,0,0.0,78.6,11,2,0.0,15,40.5,0,4,,,,,21.3,51.4,71.4,,51.2,,,,,0,0,15,50.0,103.6,6.7,1,0,0,0,0,1,6.7,124,8.9,78.6,14,14,8.9,4.59,0,2,13.3,78.6,11,12,0.0,22,59.5,0,11,,,,,22.6,77.1,72.8,,74.7,,66.3,,,0,0,23,25.0,158.3,13.6,3,5,0,0,2,1,4.3,191,13.6
Nick Kargman,98022,QB,WAGNER,1,2.31,2.21,4.2,,36,338,47.6,21,22,9.4,1.9,1,0,0.0,36.4,8,6,20.0,22,61.1,2,5,,,,,67.8,38.9,73.3,,39.1,,,,,0,2,26,0.0,22.5,0.0,0,0,0,0,1,3,11.5,68,3.1,66.7,6,10,19.7,3.18,1,2,15.4,40.0,4,11,0.0,13,36.1,0,3,,,,,66.5,64.6,71.6,,64.2,,,,,0,0,16,27.3,120.8,23.1,3,0,0,3,1,0,0.0,136,13.6
