player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Athan Kaliakmanis,144971,QB,MINNESOTA,1,2.96,2.94,3.1,3.6,48,225,78.3,23,24,4.0,1.95,1,0,0.0,62.5,15,8,16.7,25,52.1,3,7,,67.7,61.7,73.1,61.4,,,0,0,25,12.5,71.5,4.0,1,0,0,0,0,0,0.0,100,4.2,58.8,17,20,17.5,4.06,0,0,0.0,45.0,9,7,10.0,23,47.9,1,7,,67.5,58.9,72.8,56.1,,64.2,0,1,23,28.6,55.4,8.7,2,1,0,3,1,2,8.7,96,4.8
Matthew Caldwell,150302,QB,GARD-WEBB,1,2.08,1.96,,4.85,48,171,83.3,36,36,3.7,1.6,0,0,0.0,75.0,27,7,10.0,36,75.0,3,10,,68.7,72.8,74.4,72.2,,,0,1,36,0.0,72.5,0.0,0,0,0,0,0,0,0.0,168,4.7,42.9,7,10,11.6,3.51,0,0,0.0,30.0,3,5,0.0,12,25.0,0,2,,65.8,41.5,70.7,36.7,,62.8,1,1,12,0.0,42.9,0.0,0,2,0,2,1,1,8.3,53,5.3
Jayden Daniels,97993,QB,LSU,1,2.88,2.45,3.6,5.03,47,211,68.2,22,23,7.1,2.08,1,1,4.2,65.2,15,5,0.0,23,48.9,0,8,,67.6,67.5,73.0,67.0,,,0,1,24,0.0,92.3,0.0,0,0,0,0,1,0,0.0,218,9.5,75.0,12,14,9.1,3.64,0,1,7.1,50.0,7,10,22.2,24,51.1,2,6,,67.6,58.3,73.0,71.1,,44.7,1,0,24,40.0,81.8,16.7,4,6,0,1,0,0,0.0,128,9.1
Cade Klubnik,156253,QB,CLEMSON,1,2.54,2.42,3.25,4.55,47,140,95.7,23,24,2.0,1.7,1,0,0.0,83.3,20,5,9.1,24,51.1,2,11,,67.7,79.7,73.1,79.0,,,0,0,25,0.0,105.7,0.0,0,0,0,0,1,0,0.0,145,6.0,58.8,17,19,10.4,3.42,0,0,0.0,36.8,7,15,30.0,23,48.9,3,5,,25.9,44.7,73.0,45.4,,56.7,1,1,24,13.3,24.9,8.7,2,2,0,1,0,2,8.3,64,3.4
Grayson McCall,98002,QB,COAST CAR,1,2.19,2.16,2.1,3.8,47,141,70.4,27,28,9.2,1.79,0,1,3.2,60.7,17,15,10.5,31,66.0,2,6,,68.5,62.7,74.2,62.3,,,1,0,34,20.0,88.4,9.7,3,0,0,0,1,0,0.0,160,5.7,71.4,14,14,10.5,2.97,0,2,14.3,71.4,10,8,0.0,16,34.0,0,10,,21.8,73.6,71.6,70.5,,64.2,0,2,16,12.5,55.1,6.3,1,1,0,0,0,2,12.5,111,7.9
Jordan Cooke,175116,QB,IDAHO ST,1,2.48,2.37,3.3,4.55,47,186,51.9,27,28,5.9,1.91,1,1,3.2,46.4,13,4,7.1,28,59.6,1,3,,68.3,34.8,73.9,35.2,,,0,1,31,0.0,38.5,0.0,0,0,0,0,0,2,6.5,85,3.0,53.3,15,16,13.1,3.33,1,2,11.1,50.0,8,11,0.0,19,40.4,0,6,,67.2,61.3,72.5,60.7,,60.6,0,1,21,9.1,65.6,5.3,1,2,0,0,1,1,4.8,104,6.5
Derek Robertson,142298,QB,MAINE,1,2.22,2.15,2.57,4.1,46,212,63.0,27,28,7.6,1.74,0,0,0.0,57.1,16,6,5.9,29,63.0,1,10,,68.3,59.2,73.9,58.9,,,0,0,31,16.7,73.4,3.4,1,0,0,1,0,1,3.2,159,5.7,50.0,12,14,11.6,3.05,0,2,11.1,35.7,5,10,16.7,17,37.0,1,4,,67.2,55.8,72.5,57.3,,57.3,0,0,21,20.0,47.9,11.8,2,1,0,2,0,2,9.5,54,3.9
Byrum Brown,156206,QB,USF,1,3.23,2.96,2.72,4.93,46,327,53.8,13,14,5.3,1.98,1,1,6.7,50.0,7,3,0.0,15,32.6,0,2,,66.5,29.6,71.6,29.7,,,0,1,16,33.3,68.5,6.7,1,0,0,0,1,1,6.3,103,7.4,52.6,19,20,13.3,3.84,0,0,0.0,40.0,8,19,20.0,31,67.4,2,6,,29.5,33.3,74.3,27.0,,71.5,0,1,35,21.1,28.3,12.9,4,7,0,1,0,2,5.7,66,3.3
Mikey Keene,70961,QB,FRESNO ST,1,2.62,2.55,4.05,,46,169,78.6,28,28,7.0,1.9,0,1,3.6,78.6,22,5,0.0,29,63.0,0,10,,68.1,73.2,73.6,72.6,,,0,1,29,20.0,109.4,3.4,1,0,0,0,2,1,3.4,227,8.1,69.2,13,16,17.2,3.83,0,1,5.6,56.3,9,9,0.0,17,37.0,0,9,,67.0,89.9,72.2,88.9,,,1,0,19,11.1,124.7,5.9,1,0,0,2,2,0,0.0,139,8.7
Chandler Morris,122938,QB,TCU,1,2.65,2.53,,5.17,46,305,66.7,21,21,6.1,1.73,0,1,4.5,66.7,14,5,0.0,21,45.7,0,8,,67.4,59.0,72.7,58.7,,,0,1,22,0.0,81.6,0.0,0,0,0,0,1,2,9.1,141,6.7,52.6,19,21,13.5,3.56,0,1,4.8,47.6,10,10,0.0,24,52.2,0,7,,67.6,51.1,73.0,50.9,,58.6,0,1,24,0.0,65.2,0.0,0,3,0,2,1,1,4.2,138,6.6
Dylan Ramirez,166206,QB,N GREENVLE,1,2.56,2.17,3.32,4.5,45,390,88.0,25,25,7.0,1.82,0,1,4.0,72.0,18,4,18.2,25,55.6,4,9,,67.7,74.5,73.1,73.9,,,0,1,25,0.0,94.3,0.0,0,0,0,0,1,0,0.0,213,8.5,83.3,6,8,11.7,3.66,0,0,0.0,37.5,3,11,40.0,19,42.2,2,1,,23.4,35.2,72.2,43.4,,45.7,0,0,19,45.5,47.4,26.3,5,6,0,2,0,2,10.5,27,3.4
Ryan O'Connor,155510,QB,DELAWARE,1,2.97,2.92,2.8,5.7,44,151,73.3,15,16,6.3,1.9,1,1,6.3,62.5,10,2,9.1,18,40.9,1,8,,66.8,57.5,72.0,57.3,,,0,0,18,100.0,87.0,11.1,2,0,0,0,0,1,5.6,126,7.9,78.9,19,22,16.6,3.71,2,2,9.1,63.6,14,17,6.7,26,59.1,1,9,,67.8,77.9,73.3,79.2,,57.3,1,2,26,17.6,75.0,11.5,3,1,0,0,1,3,11.5,225,10.2
Hank Bachmeier,101284,QB,LA TECH,1,2.74,2.52,2.86,4.4,44,208,64.7,17,17,7.6,1.98,0,2,11.1,58.8,10,6,9.1,19,43.2,1,3,,67.1,74.9,72.4,74.3,,,0,1,20,33.3,46.0,10.5,2,0,0,0,0,0,0.0,79,4.6,73.3,15,16,9.8,3.32,0,2,12.5,68.8,11,16,0.0,25,56.8,0,5,,67.7,65.3,73.1,63.6,,63.1,1,0,25,31.3,122.4,20.0,5,4,0,0,1,1,4.0,162,10.1
Jacob Zeno,98014,QB,UAB,1,2.14,1.97,,4.47,44,321,92.9,28,28,-0.6,1.44,0,0,0.0,92.9,26,2,0.0,28,63.6,0,9,,68.0,54.8,73.5,54.6,,,0,0,28,0.0,110.7,0.0,0,0,0,0,2,1,3.6,136,4.9,92.3,13,13,12.2,3.37,0,1,7.7,92.3,12,4,0.0,16,36.4,0,9,,66.5,92.2,71.6,92.1,,65.5,0,0,16,0.0,142.0,0.0,0,3,0,0,1,0,0.0,155,11.9
Sam Huard,146463,QB,CAL POLY,1,2.61,2.55,5.3,,43,129,80.0,20,20,8.6,1.78,0,2,8.3,75.0,15,2,6.3,20,46.5,1,8,,67.6,77.2,73.0,76.5,,,0,1,24,0.0,101.0,0.0,0,0,0,0,1,1,4.2,195,9.8,45.5,22,22,16.5,3.33,0,2,8.7,36.4,8,7,20.0,23,53.5,2,6,,67.6,80.9,73.0,80.1,,,0,0,24,14.3,66.3,4.3,1,0,0,0,0,0,0.0,179,8.1
Ben Bryant,77655,QB,NWESTERN,1,2.71,2.58,2.88,4.6,43,256,50.0,16,16,9.6,2.05,0,0,0.0,37.5,6,5,25.0,17,39.5,2,3,,66.7,26.1,71.8,26.3,,,0,2,17,20.0,6.3,5.9,1,0,0,0,0,2,11.8,32,2.0,83.3,18,20,9.9,3.15,0,2,9.5,70.0,14,12,6.7,26,60.5,1,5,,17.0,55.3,73.4,53.9,,61.8,1,0,27,33.3,89.0,15.4,4,2,0,1,0,3,11.1,137,6.9
Taylen Green,145996,QB,BOISE ST,1,2.67,2.5,3.6,4.57,43,120,66.7,21,21,6.2,1.99,0,0,0.0,52.4,11,4,21.4,21,48.8,3,6,,67.4,61.4,72.7,61.1,,,0,1,22,0.0,75.7,0.0,0,0,0,0,1,1,4.5,171,8.1,56.3,16,18,11.2,3.32,0,1,5.0,44.4,8,9,11.1,22,51.2,1,5,,67.6,48.0,73.0,42.9,,67.2,0,1,24,11.1,32.6,4.5,1,3,0,2,0,2,8.3,72,4.0
Kasim Hill,60444,QB,RHODE ISLD,1,2.73,2.59,4.65,4.5,43,274,82.6,23,23,6.4,1.97,0,1,4.3,78.3,18,3,5.3,23,53.5,1,8,,67.5,80.2,72.8,79.4,,,0,1,23,0.0,126.7,0.0,0,0,0,0,3,0,0.0,213,9.3,66.7,12,17,15.8,3.61,0,3,16.7,35.3,6,9,25.0,20,46.5,2,6,,24.3,88.7,72.5,86.6,,63.1,1,1,21,22.2,74.4,10.0,2,1,0,4,1,1,4.8,195,11.5
Theo Day,83515,QB,N IOWA,1,3.17,2.86,4.02,4.78,43,255,60.0,10,10,6.0,1.95,0,0,0.0,50.0,5,5,16.7,13,30.2,1,2,,66.2,30.5,71.2,30.8,,,0,1,14,60.0,16.7,23.1,3,0,0,0,0,1,7.1,28,2.8,54.2,24,24,13.2,3.71,0,1,4.0,45.8,11,11,15.4,30,69.8,2,10,,68.4,51.3,74.0,49.5,,62.0,0,1,32,18.2,60.4,6.7,2,4,0,0,1,2,6.3,136,5.7
Kekoa Visperas,147588,QB,E WASHGTON,1,2.59,2.44,3.83,4.6,43,161,71.4,21,23,3.8,1.87,2,1,4.3,65.2,15,9,0.0,24,55.8,0,3,,67.6,57.0,73.0,56.7,,,0,0,24,11.1,74.2,4.2,1,0,0,0,0,1,4.2,98,4.3,53.3,15,16,20.5,3.5,0,3,18.8,50.0,8,12,0.0,19,44.2,0,7,,67.0,84.7,72.2,86.4,,57.3,0,1,19,16.7,82.6,10.5,2,1,0,1,1,1,5.3,169,10.6
Will McElvain,88639,QB,CENT ARK,1,2.36,2.21,3.46,,43,132,74.1,27,28,4.2,1.83,1,0,0.0,67.9,19,2,5.0,28,65.1,1,8,,68.4,63.7,74.0,63.3,,,0,0,32,0.0,97.2,0.0,0,0,0,0,1,0,0.0,179,6.4,75.0,8,10,12.8,3.34,0,1,10.0,60.0,6,8,0.0,15,34.9,0,5,,66.2,69.7,71.4,69.2,,,0,0,15,62.5,125.4,33.3,5,0,0,2,1,0,0.0,96,9.6
Cole Snyder,97617,QB,BUFFALO,1,2.28,2.24,,4.1,42,126,79.3,29,29,3.5,1.82,0,2,6.9,72.4,21,5,8.7,29,69.0,2,8,,68.1,82.2,73.6,81.4,,,0,0,29,0.0,98.8,0.0,0,0,0,0,1,1,3.4,173,6.0,83.3,6,12,4.8,3.3,1,0,0.0,41.7,5,10,0.0,13,31.0,0,2,,66.0,58.7,71.0,61.7,,57.0,0,0,13,0.0,77.1,0.0,0,1,0,5,1,0,0.0,21,1.8
Steven Krajewski,77650,QB,WAGNER,1,2.77,2.31,4.65,4.34,42,338,70.6,17,19,4.8,1.89,1,0,0.0,52.6,10,5,16.7,20,47.6,2,3,,67.2,38.6,72.5,38.7,,,1,1,21,20.0,40.7,5.0,1,0,0,0,0,2,9.5,76,4.0,64.3,14,14,23.4,3.58,0,5,35.7,64.3,9,11,0.0,22,52.4,0,7,,24.8,76.3,72.7,83.9,,53.1,0,0,22,27.3,147.3,13.6,3,5,0,0,2,2,9.1,252,18.0
Andrew Peasley,83581,QB,WYOMING,1,2.94,2.51,4.0,5.03,42,351,75.0,16,17,3.8,1.98,1,0,0.0,64.7,11,6,8.3,17,40.5,1,5,,66.8,77.6,72.0,77.0,,,0,0,18,0.0,109.9,0.0,0,0,0,0,2,0,0.0,60,3.5,50.0,16,17,16.9,3.59,0,0,0.0,41.2,7,13,12.5,25,59.5,1,7,,67.8,57.2,73.3,53.2,,64.1,0,0,26,15.4,58.2,8.0,2,6,0,1,0,2,7.7,89,5.2
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.77,2.67,4.3,5.4,42,340,89.5,19,19,4.1,1.79,0,0,0.0,89.5,17,1,0.0,19,45.2,0,7,,67.0,73.9,72.2,73.4,,,0,0,19,0.0,137.7,0.0,0,0,0,0,2,0,0.0,164,8.6,70.6,17,21,22.0,3.58,0,4,18.2,57.1,12,6,0.0,23,54.8,0,11,,25.6,90.3,73.0,90.7,,57.3,0,0,24,16.7,141.4,4.3,1,1,0,4,3,1,4.2,285,13.6
Donovan Smith,73929,QB,HOUSTON,1,2.85,2.44,4.67,4.9,41,182,89.5,19,19,6.7,1.8,0,0,0.0,84.2,16,1,5.9,19,46.3,1,9,,67.0,66.2,72.2,65.9,,,0,0,19,0.0,134.0,0.0,0,0,0,0,2,1,5.3,147,7.7,61.5,13,15,12.4,3.75,0,1,6.3,40.0,6,13,25.0,22,53.7,2,4,,67.5,57.3,72.8,53.7,,64.2,0,0,23,23.1,59.3,13.6,3,4,0,2,0,0,0.0,86,5.7
Casey Case,130402,QB,STNY BROOK,1,2.23,2.22,2.6,,41,303,38.7,31,32,9.9,2.06,0,1,3.0,37.5,12,5,0.0,32,78.0,0,8,,68.5,29.8,74.1,30.0,,,0,3,33,0.0,11.5,0.0,0,0,0,1,0,3,9.1,132,4.1,33.3,6,8,19.3,2.82,1,0,0.0,25.0,2,7,0.0,9,22.0,0,2,,65.4,44.4,70.1,44.5,,,1,0,10,14.3,43.2,11.1,1,0,0,0,0,0,0.0,31,3.9
Jacob Sirmon,83590,QB,N COLORADO,1,2.66,2.28,4.5,4.47,41,253,61.9,21,21,8.0,1.9,0,0,0.0,57.1,12,5,7.7,21,51.2,1,4,,67.2,53.4,72.5,53.3,,,0,0,21,0.0,62.2,0.0,0,0,0,0,0,0,0.0,56,2.7,63.6,11,13,6.1,3.46,0,0,0.0,53.8,7,10,0.0,20,48.8,0,4,,67.2,52.6,72.5,47.3,,65.7,1,0,21,40.0,88.0,20.0,4,3,0,1,1,0,0.0,48,3.7
Gavin McCusker,148580,QB,MERRIMACK,1,2.98,2.66,4.03,4.3,41,385,60.0,15,15,7.3,1.97,0,0,0.0,60.0,9,2,0.0,15,36.6,0,3,,66.5,49.0,71.6,49.1,,,0,0,16,0.0,82.4,0.0,0,0,0,0,0,0,0.0,109,7.3,46.2,13,15,15.5,3.7,0,0,0.0,40.0,6,12,0.0,25,61.0,0,9,,67.9,61.5,73.4,48.0,,74.3,1,0,27,25.0,54.6,12.0,3,7,0,1,0,1,3.7,69,4.6
Luca Stanzani,159449,QB,LIUSHAR,1,2.94,2.5,5.13,4.35,41,1298,87.5,16,17,4.4,1.87,0,0,0.0,70.6,12,5,14.3,17,41.5,2,3,,66.7,63.8,71.8,63.4,,,0,1,17,0.0,74.6,0.0,0,0,0,1,1,1,5.9,76,4.5,62.5,16,16,10.9,3.7,0,0,0.0,56.3,9,15,10.0,24,58.5,1,4,,67.8,55.2,73.3,54.7,,59.4,0,1,26,26.7,47.9,16.7,4,4,0,0,0,1,3.8,96,6.0
Paxton DeLaurent,159618,QB,SE MO ST,1,2.45,2.24,3.33,6.5,41,293,87.0,23,23,2.9,1.64,0,0,0.0,87.0,20,2,0.0,23,56.1,0,7,,67.5,72.8,72.8,72.3,,,0,0,23,0.0,94.7,0.0,0,0,0,0,0,0,0.0,155,6.7,40.0,10,13,9.0,3.49,0,0,0.0,30.8,4,14,0.0,18,43.9,0,2,,67.1,39.3,72.4,40.6,,57.3,0,0,20,28.6,46.3,22.2,4,1,0,3,0,0,0.0,58,4.5
JR Blood,104782,QB,SOUTHERN U,1,2.59,2.34,2.95,4.14,41,297,59.1,22,22,9.2,1.85,0,0,0.0,59.1,13,8,0.0,22,53.7,0,7,,67.4,52.9,72.7,52.8,,,0,1,22,0.0,56.3,0.0,0,0,0,0,0,2,9.1,126,5.7,33.3,12,12,22.0,3.45,0,1,8.3,33.3,4,12,0.0,19,46.3,0,3,,66.8,51.4,72.2,51.2,,58.1,0,1,19,16.7,39.6,10.5,2,5,0,0,1,1,5.3,48,4.0
Myles Crawley,141731,QB,GRAMBLING,1,2.53,2.5,3.4,,40,177,76.0,25,25,2.5,1.91,0,0,0.0,72.0,18,3,5.3,25,62.5,1,6,,68.0,68.8,73.5,68.3,,,0,0,28,0.0,98.6,0.0,0,0,0,0,1,1,3.6,139,5.6,76.9,13,14,20.2,3.55,0,2,12.5,57.1,8,7,20.0,15,37.5,2,5,,66.7,91.1,71.8,90.8,,,1,0,17,14.3,121.7,6.7,1,0,0,0,1,1,5.9,162,11.6
Frank Harris,60586,QB,UTSA,1,2.75,2.53,2.4,5.43,40,331,68.2,22,23,9.2,1.89,1,1,4.3,60.9,14,1,6.7,24,60.0,1,7,,67.6,54.8,73.0,54.7,,,0,1,24,100.0,74.7,4.2,1,0,0,0,1,1,4.2,141,6.1,36.4,11,13,18.0,4.03,0,0,0.0,30.8,4,8,0.0,16,40.0,0,7,,67.0,67.3,72.2,60.0,,72.7,0,2,19,0.0,9.9,0.0,0,3,0,2,0,2,10.5,68,5.2
