player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Tyler Huff,142567,QB,FURMAN,1,2.7,2.67,3.17,2.9,51,170,70.0,20,21,4.9,1.9,1,0,0.0,52.4,11,2,21.4,22,43.1,3,3,,67.4,54.5,72.7,54.3,,,0,0,22,50.0,70.3,4.5,1,0,0,0,0,0,0.0,124,5.9,30.0,20,26,21.4,3.31,1,0,0.0,19.2,5,16,16.7,29,56.9,1,5,,28.6,37.3,74.1,35.7,,62.6,2,1,33,12.5,36.4,6.9,2,1,0,3,1,3,9.1,64,2.5
Gevani McCoy,147609,QB,IDAHO,1,2.33,2.23,2.6,6.1,46,185,64.3,28,30,9.6,1.79,0,1,3.1,56.7,17,7,5.6,30,65.2,1,8,,68.4,57.7,74.0,57.5,,,0,0,32,0.0,73.3,0.0,0,0,0,2,0,0,0.0,173,5.8,84.6,13,14,13.2,3.33,0,3,20.0,57.1,8,10,27.3,16,34.8,3,6,,22.4,67.8,71.8,69.5,,57.8,0,0,17,10.0,115.8,6.3,1,1,0,1,1,1,5.9,142,10.1
Reese Poffenbarger,145346,QB,ALBANY,1,2.58,2.55,3.25,,43,106,73.1,26,26,9.3,2.03,0,2,7.4,65.4,17,3,10.5,26,60.5,2,8,,67.9,80.3,73.4,79.4,,,0,0,27,0.0,87.5,0.0,0,0,0,0,0,0,0.0,193,7.4,58.3,12,15,27.0,3.42,0,4,23.5,46.7,7,9,0.0,17,39.5,0,4,,67.0,77.7,72.2,77.0,,,0,0,19,22.2,121.4,11.8,2,0,0,3,3,1,5.3,147,9.8
Clifton McDowell,98003,QB,MONTANA,1,3.38,3.07,5.45,4.73,37,232,58.3,12,12,3.8,2.13,0,0,0.0,58.3,7,3,0.0,12,32.4,0,3,,66.0,55.8,71.0,55.7,,,0,1,13,0.0,40.6,0.0,0,0,0,0,0,1,7.7,71,5.9,64.7,17,19,14.1,3.98,0,2,10.5,52.6,10,12,9.1,25,67.6,1,9,,67.7,88.0,73.1,84.4,,70.2,0,0,25,16.7,93.5,8.0,2,4,0,2,1,0,0.0,137,7.2
Tai Lavatai,121854,QB,NAVY,1,2.32,2.06,4.2,3.9,30,237,82.4,17,18,4.3,1.63,0,0,0.0,72.2,13,2,7.1,19,63.3,1,8,,23.9,44.2,72.4,44.3,,,0,0,20,50.0,90.5,5.3,1,0,0,1,0,1,5.0,122,6.8,42.9,7,8,19.0,3.53,0,0,0.0,37.5,3,6,0.0,11,36.7,0,3,,65.6,61.5,70.4,67.9,,52.4,0,0,11,16.7,102.6,9.1,1,2,0,1,1,0,0.0,57,7.1
Aidan Bouman,122508,QB,S DAKOTA,1,2.74,2.8,2.15,,24,291,50.0,8,8,11.1,2.03,0,1,12.5,50.0,4,2,0.0,10,41.7,0,3,,65.4,73.2,70.1,72.7,,,0,0,10,100.0,114.6,20.0,2,0,0,0,1,0,0.0,60,7.5,71.4,14,14,9.1,3.25,0,1,7.1,64.3,9,8,10.0,14,58.3,1,5,,66.2,42.8,71.2,43.0,,,0,2,14,0.0,57.4,0.0,0,0,0,0,0,2,14.3,139,9.9
Connor Watkins,108971,QB,VILLANOVA,1,3.08,2.66,3.3,4.93,23,334,71.4,7,7,0.4,1.79,0,0,0.0,57.1,4,2,20.0,7,30.4,1,2,,64.6,57.9,69.1,57.7,,,0,0,7,0.0,69.3,0.0,0,0,0,0,0,0,0.0,33,4.7,27.3,11,11,18.1,3.64,0,1,9.1,18.2,2,3,33.3,16,69.6,1,2,,66.5,31.2,71.6,31.0,,54.4,0,1,16,33.3,4.7,6.3,1,4,0,0,0,2,12.5,41,3.7
Mark Gronowski,138303,QB,S DAK ST,1,2.79,2.72,3.1,3.8,21,292,90.9,11,12,4.0,1.81,1,0,0.0,75.0,9,0,10.0,12,57.1,1,3,,65.8,87.4,70.7,86.7,,,0,0,12,,88.9,0.0,0,0,0,0,0,0,0.0,70,5.8,40.0,5,7,18.0,4.1,0,0,0.0,28.6,2,5,0.0,9,42.9,0,2,,65.6,65.2,70.4,63.5,,62.3,0,0,11,20.0,79.8,11.1,1,1,0,2,1,0,0.0,22,3.1
Cam Miller,125299,QB,N DAK ST,1,3.49,3.4,3.9,4.6,18,250,100.0,3,3,7.3,1.9,0,0,0.0,100.0,3,0,0.0,3,16.7,0,2,,62.7,80.6,66.6,79.9,,,0,0,3,,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7,83.3,12,13,14.5,3.81,0,4,30.8,76.9,10,8,0.0,15,83.3,0,8,,66.5,91.5,71.6,90.7,,64.2,0,0,16,12.5,143.9,6.7,1,1,0,1,1,1,6.3,184,14.2
Bryson Daily,147303,QB,ARMY,1,1.96,1.83,,3.8,15,114,58.3,12,12,9.7,1.57,0,0,0.0,58.3,7,1,0.0,12,80.0,0,3,,65.8,71.8,70.7,71.3,,,0,0,12,0.0,97.2,0.0,0,0,0,0,1,0,0.0,54,4.5,0.0,2,2,22.5,3.53,0,0,0.0,0.0,0,1,,3,20.0,0,1,,62.7,52.3,66.6,46.6,,61.7,0,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
