player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jayden Daniels,97993,QB,ARIZONA ST,1,2.69,1.88,3.7,4.74,41,110,79.2,24,24,5.7,1.62,0,0,0.0,66.7,16,1,15.8,24,58.5,3,8,,,,67.6,66.6,73.0,66.2,,,,0,1,24,0.0,74.1,0.0,0,0,0,0,1,1,4.2,115,4.8,80.0,5,5,9.8,4.21,0,0,0.0,80.0,4,6,0.0,17,41.5,0,8,,,,66.7,84.2,71.8,71.6,,74.6,,0,0,17,16.7,156.3,5.9,1,11,0,0,1,0,0.0,60,12.0
Breylin Smith,33893,QB,CENT ARK,1,2.66,2.71,2.97,,41,132,78.9,19,19,6.1,1.85,0,0,0.0,68.4,13,2,13.3,20,48.8,2,5,,,,67.2,76.2,72.5,75.6,,,,0,1,21,50.0,70.9,5.0,1,0,0,0,1,0,0.0,74,3.9,64.7,17,18,19.6,3.61,0,3,15.8,61.1,11,10,0.0,20,48.8,0,9,,,,24.3,80.7,72.5,79.8,,,,0,1,21,20.0,100.5,10.0,2,0,0,1,1,1,4.8,260,14.4
Brady McBride,77641,QB,TEXAS ST,1,2.97,2.51,3.7,4.87,41,314,77.8,18,18,6.6,1.84,0,0,0.0,72.2,13,1,7.1,19,46.3,1,5,,,,67.0,66.0,72.2,65.6,,,,0,0,19,100.0,86.1,5.3,1,0,0,0,0,0,0.0,103,5.7,63.6,11,13,14.1,3.94,0,0,0.0,38.5,5,9,28.6,22,53.7,2,6,,,,67.5,57.8,72.8,59.7,,56.9,,2,0,23,33.3,80.6,13.6,3,6,0,0,1,1,4.3,65,5.0
Jack Coan,60613,QB,NOTRE DAME,1,2.78,2.62,2.93,4.95,41,258,86.7,15,16,8.0,1.93,1,0,0.0,81.3,13,2,0.0,16,39.0,0,6,,,,66.5,50.3,71.6,50.3,,,,0,1,16,0.0,97.9,0.0,0,0,0,0,1,1,6.3,140,8.8,61.5,13,17,11.2,3.32,1,2,9.5,47.1,8,14,0.0,25,61.0,0,7,,,,68.0,73.3,73.6,72.5,,62.1,,1,0,29,42.9,85.2,24.0,6,2,0,2,1,0,0.0,99,5.8
Matt Corral,83517,QB,OLE MISS,1,3.0,2.48,3.0,6.5,40,226,75.0,16,16,4.1,1.82,0,0,0.0,68.8,11,3,8.3,16,40.0,1,3,,,,66.5,56.7,71.6,56.5,,,,0,0,16,0.0,100.8,0.0,0,0,0,0,1,0,0.0,79,4.9,70.6,17,18,16.6,3.78,0,2,11.1,55.6,10,10,16.7,24,60.0,2,10,,,,67.7,86.9,73.1,89.0,,62.7,,0,0,25,10.0,134.7,4.2,1,5,0,1,4,0,0.0,202,11.2
Davis Cheek,55146,QB,ELON,1,2.62,2.54,2.6,5.4,40,162,85.0,20,20,6.6,1.67,0,1,5.0,65.0,13,1,23.5,21,52.5,4,6,,,,67.2,88.6,72.5,87.7,,,,0,0,21,100.0,82.5,4.8,1,0,0,0,0,0,0.0,126,6.3,56.3,16,17,13.9,3.66,0,3,15.8,52.9,9,9,0.0,19,47.5,0,7,,,,67.2,79.3,72.5,81.1,,57.3,,1,0,21,11.1,120.5,5.3,1,1,0,0,2,0,0.0,143,8.4
Ren Hefley,101621,QB,PRESBYTERN,1,2.29,2.24,3.6,5.1,40,271,81.8,22,22,6.8,1.75,0,0,0.0,72.7,16,2,11.1,22,55.0,2,9,,,,67.6,86.3,73.0,85.3,,,,0,0,24,0.0,143.0,0.0,0,0,0,0,4,1,4.2,215,9.8,64.3,14,15,10.2,3.11,0,1,6.7,60.0,9,7,0.0,17,42.5,0,6,,,,66.7,53.4,71.8,55.8,,56.2,,1,2,17,14.3,49.2,5.9,1,1,0,0,0,2,11.8,132,8.8
Juwan Carter,91113,QB,NORFOLK,1,2.72,2.39,4.23,3.58,40,244,78.9,19,20,4.9,1.67,0,0,0.0,70.0,14,2,6.7,20,50.0,1,8,,,,67.1,52.9,72.4,52.8,,,,0,1,20,0.0,103.1,0.0,0,0,0,1,2,1,5.0,145,7.3,55.6,9,11,15.3,3.77,0,0,0.0,45.5,5,10,0.0,20,50.0,0,5,,,,67.1,72.5,72.4,56.4,,80.4,,0,0,20,40.0,58.9,20.0,4,5,0,2,0,0,0.0,50,4.5
Nic Baker,87541,QB,S ILLINOIS,1,3.12,2.76,2.98,4.63,39,295,75.0,16,16,9.7,2.06,0,0,0.0,75.0,12,4,0.0,18,46.2,0,6,,,,66.8,75.0,72.0,74.4,,,,0,0,18,50.0,97.4,11.1,2,0,0,0,0,0,0.0,126,7.9,54.5,11,11,10.0,4.03,0,0,0.0,36.4,4,15,33.3,21,53.8,2,4,,,,8.2,24.6,72.8,23.9,,49.6,,0,1,23,20.0,13.4,14.3,3,7,0,0,0,4,17.4,50,4.5
Anthony Thompson,40036,QB,INDIANA ST,1,2.8,2.58,3.77,5.15,39,191,76.2,21,21,4.4,1.89,0,0,0.0,76.2,16,1,0.0,21,53.8,0,8,,,,67.4,74.5,72.7,73.9,,,,0,0,22,0.0,104.7,0.0,0,0,0,0,1,1,4.5,117,5.6,54.5,11,13,11.3,3.86,0,0,0.0,38.5,5,9,16.7,18,46.2,1,2,,,,24.2,38.6,72.4,35.8,,62.1,,0,0,20,33.3,46.6,16.7,3,2,0,2,0,1,5.0,16,1.2
Spencer Brasch,100574,QB,CAL POLY,1,2.47,2.15,3.94,3.9,39,129,64.0,25,25,6.4,1.63,0,0,0.0,60.0,15,4,6.3,25,64.1,1,9,,,,67.7,46.2,73.1,46.2,,,,0,0,25,0.0,92.7,0.0,0,0,0,0,1,0,0.0,164,6.6,33.3,6,7,9.5,3.96,0,0,0.0,28.6,2,10,0.0,14,35.9,0,1,,,,66.4,27.9,71.4,28.4,,53.1,,0,1,15,50.0,13.1,35.7,5,2,0,1,0,1,6.7,43,6.1
Brennan Armstrong,77696,QB,VIRGINIA,1,2.63,2.47,,4.6,39,335,88.2,17,17,7.9,1.79,0,1,5.9,88.2,15,1,0.0,17,43.6,0,10,,,,66.7,90.8,71.8,90.5,,,,0,0,17,0.0,152.8,0.0,0,0,0,0,3,0,0.0,190,11.2,66.7,18,19,18.9,3.28,0,3,13.6,63.2,12,3,0.0,22,56.4,0,11,,,,67.7,94.3,73.1,93.4,,72.9,,0,1,25,0.0,115.0,0.0,0,3,0,1,2,0,0.0,215,11.3
Darius Perrantes,103934,QB,DUQUESNE,1,2.64,2.33,5.0,5.37,39,155,73.9,23,24,6.0,1.86,0,1,3.7,70.8,17,6,0.0,24,61.5,0,8,,,,67.9,66.7,73.4,66.2,,,,0,0,27,0.0,102.6,0.0,0,0,0,1,1,0,0.0,159,6.6,54.5,11,11,11.8,3.88,0,0,0.0,54.5,6,10,0.0,15,38.5,0,4,,,,67.0,61.0,72.2,66.5,,50.9,,0,0,19,10.0,60.8,6.7,1,3,0,0,0,1,5.3,35,3.2
Seth Henigan,144267,QB,MEMPHIS,1,2.13,1.98,2.95,3.7,38,218,77.8,27,27,7.4,1.83,0,1,3.4,70.4,19,4,9.5,28,73.7,2,10,,,,68.1,87.0,73.7,86.0,,,,0,0,30,25.0,152.0,3.6,1,0,0,0,4,0,0.0,335,12.4,60.0,5,6,14.2,2.99,0,0,0.0,50.0,3,7,0.0,10,26.3,0,2,,,,65.8,63.6,70.7,66.4,,57.3,,0,0,12,42.9,135.4,30.0,3,1,0,1,1,0,0.0,82,13.7
Matt McDonald,60350,QB,BOWL GREEN,1,2.51,2.33,2.95,4.5,38,122,81.0,21,21,4.0,1.91,0,0,0.0,81.0,17,4,0.0,22,57.9,0,4,,,,67.5,56.1,72.8,55.9,,,,0,0,23,25.0,94.4,4.5,1,0,0,0,0,1,4.3,140,6.7,70.0,10,11,17.2,3.33,0,2,15.4,54.5,6,9,14.3,16,42.1,1,5,,,,23.4,65.5,72.2,67.0,,58.3,,1,0,19,33.3,129.9,18.8,3,2,0,0,1,2,10.5,168,15.3
Joseph Brunell,109021,QB,GEORGETOWN,1,2.91,2.77,3.18,4.55,38,172,73.3,15,15,7.1,2.01,0,2,13.3,66.7,10,1,9.1,16,42.1,1,4,,,,66.5,79.7,71.6,79.0,,,,0,1,16,100.0,52.1,6.3,1,0,0,0,0,1,6.3,80,5.3,50.0,16,17,15.5,3.56,0,1,5.3,47.1,8,14,0.0,22,57.9,0,5,,,,25.6,52.7,73.0,55.6,,52.9,,0,0,24,21.4,109.2,13.6,3,2,0,1,2,2,8.3,117,6.9
Eric Barriere,40109,QB,E WASHGTON,1,2.99,2.72,3.15,4.58,38,161,82.4,17,18,5.3,1.89,1,1,5.6,77.8,14,1,0.0,18,47.4,0,9,,,,66.8,72.8,72.0,72.3,,,,0,0,18,0.0,117.6,0.0,0,0,0,0,1,0,0.0,140,7.8,53.8,13,13,17.5,3.97,0,1,7.1,46.2,6,9,14.3,20,52.6,1,8,,,,67.2,68.5,72.5,64.6,,66.6,,0,0,21,22.2,105.0,10.0,2,5,0,0,1,0,0.0,121,9.3
Rocky Lombardi,60452,QB,N ILLINOIS,1,2.35,2.23,4.4,,38,254,62.5,24,25,7.0,1.85,1,0,0.0,48.0,12,1,20.0,25,65.8,3,7,,,,67.8,56.3,73.3,56.1,,,,0,3,26,0.0,23.3,0.0,0,0,0,0,0,1,3.8,125,5.0,80.0,10,11,12.4,3.31,1,2,16.7,63.6,7,8,12.5,13,34.2,1,6,,,,66.4,82.2,71.4,84.4,,57.8,,0,0,15,25.0,126.3,15.4,2,0,0,0,1,0,0.0,108,9.8
Dillon Gabriel,86272,QB,UCF,1,2.62,2.5,3.0,6.6,38,323,85.7,21,21,3.2,1.9,0,0,0.0,71.4,15,1,16.7,21,55.3,3,10,,,,67.2,84.1,72.5,83.4,,,,0,0,21,0.0,113.8,0.0,0,0,0,0,1,0,0.0,183,8.7,60.0,15,15,16.7,3.51,0,1,6.7,53.3,8,5,11.1,17,44.7,1,8,,,,66.7,82.2,71.8,75.4,,69.3,,0,0,17,20.0,104.6,5.9,1,1,0,0,1,0,0.0,129,8.6
Hunter Rodrigues,78490,QB,UC DAVIS,1,2.38,2.38,,,37,322,81.0,21,21,5.6,1.79,0,1,4.8,76.2,16,2,5.9,21,56.8,1,8,,,,67.2,67.9,72.5,67.4,,,,0,0,21,0.0,111.4,0.0,0,0,0,0,1,0,0.0,151,7.2,43.8,16,16,18.5,3.16,0,3,17.6,37.5,6,4,14.3,16,43.2,1,6,,,,66.7,74.0,71.8,73.4,,,,0,0,17,0.0,117.4,0.0,0,0,0,0,3,0,0.0,171,10.7
Dino Maldonado,78516,QB,NEW MEX ST,1,2.38,2.32,,3.5,37,242,47.6,21,23,12.2,2.0,1,1,4.3,39.1,9,8,10.0,24,64.9,1,5,,,,67.6,48.0,73.0,45.9,,63.1,,1,1,24,0.0,58.6,0.0,0,1,0,0,1,2,8.3,152,6.6,50.0,10,12,11.7,3.1,0,1,7.1,33.3,4,9,20.0,13,35.1,1,2,,,,66.4,51.3,71.4,53.4,,57.3,,1,1,15,0.0,9.0,0.0,0,1,0,1,0,1,6.7,40,3.3
Grant Breneman,64179,QB,COLGATE,1,3.02,2.72,3.12,4.98,37,142,92.3,13,13,6.0,2.02,0,0,0.0,76.9,10,4,16.7,13,35.1,2,5,,,,66.0,80.2,71.0,79.5,,,,0,0,13,0.0,93.1,0.0,0,0,0,0,0,0,0.0,84,6.5,58.3,12,15,15.4,3.55,0,0,0.0,40.0,6,13,14.3,24,64.9,1,5,,,,67.6,71.2,73.0,66.4,,68.7,,1,2,24,38.5,22.5,20.8,5,4,0,2,0,1,4.2,96,6.4
Sam Howell,97599,QB,N CAROLINA,1,2.91,2.69,2.7,4.32,37,245,86.7,15,15,6.7,1.69,0,1,6.3,80.0,12,2,7.7,16,43.2,1,8,,,,66.5,89.4,71.8,88.5,,,,0,0,17,50.0,126.1,6.3,1,0,0,0,1,0,0.0,134,8.9,75.0,12,14,21.0,3.84,0,3,20.0,64.3,9,10,0.0,21,56.8,0,11,,,,67.4,91.9,72.7,91.1,,71.1,,0,0,22,20.0,147.3,9.5,2,5,0,2,2,0,0.0,218,15.6
Clayton Tune,77652,QB,HOUSTON,1,2.74,2.35,3.03,5.43,37,182,81.3,16,16,5.8,1.72,0,1,5.9,75.0,12,2,7.7,17,45.9,1,4,,,,66.7,74.6,72.0,74.1,,,,0,0,18,50.0,85.9,5.9,1,0,0,0,0,0,0.0,82,5.1,71.4,14,14,13.1,3.6,0,2,13.3,71.4,10,9,0.0,20,54.1,0,7,,,,24.8,64.8,72.7,84.9,,33.9,,0,0,22,22.2,147.0,10.0,2,4,0,0,2,1,4.5,154,11.0
Kaleb Fletcher,60499,QB,NWSTATE,1,1.95,1.65,2.4,4.57,37,257,76.7,30,30,6.5,1.63,0,1,3.3,73.3,22,3,4.3,31,83.8,1,9,,,,25.5,51.5,0.0,53.7,,,,0,1,31,33.3,87.1,3.2,1,0,0,0,1,2,6.5,192,6.4,100.0,1,1,18.0,3.6,0,1,50.0,0.0,0,6,100.0,6,16.2,1,0,,,,64.9,78.0,69.8,75.4,,66.6,,0,0,9,33.3,39.6,33.3,2,3,0,0,0,0,0.0,0,0.0
Levi Lewis,60428,QB,LA LAFAYET,1,2.64,2.33,5.55,4.75,37,207,78.9,19,20,11.8,1.85,1,3,14.3,70.0,14,1,6.7,21,56.8,1,10,,,,67.4,86.2,72.7,85.3,,,,0,0,22,100.0,122.3,4.8,1,0,0,0,1,0,0.0,217,10.9,58.3,12,13,12.7,3.68,0,1,6.7,38.5,5,8,28.6,16,43.2,2,3,,,,66.8,60.2,72.0,58.3,,62.8,,0,0,18,12.5,87.7,6.3,1,2,0,1,1,0,0.0,87,6.7
Anthony Brown,40316,QB,OREGON,1,2.42,2.31,,4.45,37,264,70.6,17,18,6.1,1.85,1,0,0.0,55.6,10,3,16.7,18,48.6,2,7,,,,66.8,62.0,72.0,61.7,,,,0,0,18,0.0,73.8,0.0,0,0,0,0,0,0,0.0,110,6.1,53.3,15,17,16.7,2.96,1,1,5.3,41.2,7,7,12.5,19,51.4,1,8,,,,67.2,70.3,72.5,66.2,,68.5,,0,0,21,0.0,85.2,0.0,0,2,0,1,1,1,4.8,119,7.0
Westin Elliott,60433,QB,MERRIMACK,1,2.54,2.51,3.7,,37,385,83.3,18,18,5.1,1.89,0,1,5.6,77.8,14,4,6.7,18,48.6,1,8,,,,66.8,67.5,72.0,67.1,,,,0,1,18,0.0,77.3,0.0,0,0,0,0,0,1,5.6,146,8.1,55.6,18,18,12.7,3.15,0,3,16.7,55.6,10,11,0.0,19,51.4,0,7,,,,67.0,81.4,72.2,80.5,,,,0,1,19,9.1,87.3,5.3,1,0,0,0,2,1,5.3,108,6.0
Parker McKinney,82109,QB,E KENTUCKY,1,2.48,2.22,2.5,4.53,37,159,86.4,22,22,3.5,1.59,0,0,0.0,81.8,18,1,5.3,22,59.5,1,4,,,,67.6,61.7,73.0,61.4,,,,0,2,24,0.0,49.1,0.0,0,0,0,0,0,1,4.2,107,4.9,37.5,8,10,10.3,3.78,0,0,0.0,30.0,3,9,0.0,15,40.5,0,2,,,,66.5,37.4,71.6,37.8,,54.4,,0,0,16,11.1,39.6,6.7,1,4,0,2,0,0,0.0,21,2.1
Tanner Mordecai,77656,QB,SMU,1,2.82,2.54,3.7,4.85,37,287,77.8,18,18,5.6,1.73,0,0,0.0,66.7,12,4,14.3,18,48.6,2,2,,,,67.0,69.4,72.2,68.9,,,,0,1,19,0.0,72.5,0.0,0,0,0,0,1,0,0.0,84,4.7,84.6,13,14,13.6,3.86,0,2,13.3,64.3,9,8,18.2,19,51.4,2,10,,,,28.8,84.6,72.4,80.7,,69.6,,0,0,20,12.5,147.3,5.3,1,4,0,1,3,0,0.0,227,16.2
Max Bortenschlager,46500,QB,FIU,1,3.08,3.02,4.3,2.7,36,166,75.0,8,9,11.9,1.87,1,0,0.0,66.7,6,2,0.0,9,25.0,0,4,,,,65.1,65.1,69.8,64.8,,,,0,0,9,0.0,94.2,0.0,0,0,0,0,0,0,0.0,79,8.8,57.9,19,24,18.3,3.48,1,3,10.0,45.8,11,11,0.0,27,75.0,0,7,,,,29.2,69.7,74.2,72.3,,52.7,,1,0,34,18.2,99.3,7.4,2,1,0,3,2,1,2.9,180,7.5
Chase Brice,60363,QB,APP STATE,1,2.26,2.12,4.3,4.9,36,108,77.3,22,22,5.5,1.84,0,0,0.0,72.7,16,5,5.9,22,61.1,1,5,,,,67.4,66.2,72.7,65.8,,,,0,0,22,0.0,86.9,0.0,0,0,0,0,0,0,0.0,128,5.8,58.3,12,12,16.4,2.92,0,1,8.3,41.7,5,4,28.6,14,38.9,2,4,,,,66.2,65.3,71.2,67.5,,57.3,,0,1,14,25.0,54.5,7.1,1,1,0,0,1,1,7.1,71,5.9
Max Duggan,99470,QB,TCU,1,3.14,2.99,3.9,4.8,36,305,80.0,5,6,0.6,1.5,0,0,0.0,50.0,3,0,25.0,6,16.7,1,1,,,,64.2,32.0,68.6,32.3,,,,1,1,6,,21.5,0.0,0,0,0,0,0,1,16.7,25,4.2,60.9,23,26,19.0,3.47,0,2,7.1,53.8,14,14,0.0,30,83.3,0,12,,,,68.4,65.6,74.0,62.0,,69.3,,0,0,32,14.3,118.9,6.7,2,2,0,3,3,1,3.1,209,8.0
Davius Richard,109077,QB,NC CENT,1,2.39,2.15,2.87,8.6,36,247,57.1,21,23,4.7,1.78,0,0,0.0,52.2,12,9,0.0,24,66.7,0,5,,,,67.6,46.8,73.0,46.8,,,,1,0,24,11.1,77.1,4.2,1,0,0,1,1,1,4.2,94,4.1,37.5,8,9,17.4,3.62,0,0,0.0,22.2,2,8,33.3,12,33.3,1,0,,,,19.2,29.7,70.7,30.0,,57.8,,0,0,12,25.0,39.6,16.7,2,1,0,1,0,1,8.3,12,1.3
Connor Sampson,33374,QB,W ILLINOIS,1,2.75,2.62,3.42,,36,345,68.8,16,17,3.5,1.86,1,1,5.9,64.7,11,4,0.0,17,47.2,0,3,,,,66.7,73.1,71.8,72.6,,,,0,0,17,0.0,69.7,0.0,0,0,0,0,0,0,0.0,56,3.3,81.8,11,13,2.1,3.54,0,0,0.0,69.2,9,12,0.0,19,52.8,0,4,,,,23.9,37.6,72.5,37.6,,,,0,1,21,50.0,44.4,31.6,6,0,0,2,0,2,9.5,52,4.0
Jack Cook,109015,QB,DAYTON,1,2.99,2.99,,3.97,36,150,100.0,12,12,2.1,2.0,0,0,0.0,91.7,11,2,8.3,12,33.3,1,6,,,,65.8,79.9,70.7,79.3,,,,0,0,12,0.0,98.6,0.0,0,0,0,0,0,0,0.0,92,7.7,50.0,16,20,9.3,3.63,2,1,5.0,35.0,7,12,12.5,23,63.9,1,5,,,,67.5,62.1,72.8,54.8,,72.3,,0,0,23,0.0,60.4,0.0,0,3,0,2,1,0,0.0,36,1.8
Will Ark,154925,QB,MITECH,1,2.42,2.17,2.67,4.67,35,980,66.7,18,19,4.9,1.89,0,0,0.0,57.9,11,7,8.3,21,60.0,1,6,,,,67.2,59.3,72.5,59.1,,,,1,1,21,28.6,44.0,9.5,2,0,0,0,0,1,4.8,71,3.7,80.0,10,10,11.4,3.23,0,0,0.0,80.0,8,7,0.0,14,40.0,0,5,,,,66.2,69.4,71.2,64.6,,67.3,,0,0,14,14.3,96.7,7.1,1,3,0,0,0,0,0.0,72,7.2
Christian Peters,154331,QB,SHAWBE,1,2.61,2.54,2.8,4.8,35,1094,100.0,17,17,4.5,1.72,0,2,11.8,94.1,16,2,5.9,17,48.6,1,9,,,,66.7,93.8,71.8,93.5,,,,0,0,17,0.0,137.0,0.0,0,0,0,0,2,0,0.0,127,7.5,46.2,13,16,16.3,3.46,1,1,5.9,25.0,4,10,33.3,18,51.4,2,4,,,,23.8,56.2,72.2,52.9,,64.1,,0,1,19,10.0,40.4,5.6,1,1,0,2,1,1,5.3,71,4.4
Bret Edwards,88638,QB,NEW HAMP,1,2.71,2.52,3.77,5.5,35,240,78.9,19,19,7.6,1.85,0,0,0.0,73.7,14,1,6.7,20,57.1,1,6,,,,21.7,45.7,72.5,45.8,,,,0,0,21,100.0,133.0,5.0,1,0,0,0,2,1,4.8,157,8.3,90.0,10,12,10.2,3.86,0,1,8.3,75.0,9,6,0.0,15,42.9,0,6,,,,66.4,87.7,71.4,84.4,,64.3,,0,0,15,33.3,100.3,13.3,2,1,0,2,0,0,0.0,103,8.6
Logan Bonner,39990,QB,UTAH ST,1,2.31,2.22,2.0,5.7,35,329,80.0,20,20,6.1,1.7,0,0,0.0,70.0,14,3,12.5,21,60.0,2,7,,,,67.4,73.1,72.7,72.5,,,,0,0,22,33.3,144.4,4.8,1,0,0,0,2,0,0.0,243,12.2,61.5,13,13,18.6,3.24,0,1,7.7,53.8,7,3,12.5,14,40.0,1,6,,,,66.2,76.2,71.2,78.0,,57.8,,0,1,14,0.0,101.6,0.0,0,1,0,0,2,1,7.1,147,11.3
Hajj-Malik Williams,102348,QB,CAMPBELL,1,3.63,2.65,3.7,5.89,35,131,85.7,14,14,8.2,1.77,0,1,6.7,71.4,10,1,16.7,14,40.0,2,6,,,,66.4,79.0,71.4,78.3,,,,0,1,15,0.0,102.4,0.0,0,0,0,0,2,0,0.0,104,7.4,14.3,7,9,29.6,4.88,0,0,0.0,11.1,1,12,0.0,21,60.0,0,4,,,,67.2,65.6,72.5,43.1,,76.7,,0,0,21,16.7,86.3,9.5,2,10,0,2,1,0,0.0,48,5.3
Neil Boudreau,44632,QB,MORGAN ST,1,2.65,2.28,2.47,4.37,35,235,78.9,19,20,7.8,1.83,1,1,5.0,75.0,15,5,0.0,22,62.9,0,8,,,,67.4,41.3,72.7,41.5,,,,0,1,22,40.0,112.9,9.1,2,0,0,0,3,1,4.5,142,7.1,40.0,5,6,13.0,4.05,0,0,0.0,33.3,2,10,0.0,13,37.1,0,3,,,,20.0,29.5,71.0,26.8,,57.0,,0,1,13,10.0,19.4,7.7,1,6,0,1,0,2,15.4,42,7.0
Sean Clifford,51708,QB,PENN STATE,1,3.04,2.57,4.25,5.85,35,266,81.3,16,16,3.3,1.68,0,0,0.0,81.3,13,1,0.0,16,45.7,0,9,,,,66.5,77.1,71.6,76.6,,,,0,0,16,0.0,124.7,0.0,0,0,0,0,1,0,0.0,143,8.9,72.7,11,13,14.0,4.19,0,1,7.1,61.5,8,9,0.0,19,54.3,0,6,,,,67.1,69.6,72.4,68.7,,62.7,,0,0,20,22.2,81.3,10.5,2,4,0,2,0,0,0.0,87,6.7
Bailey Hockman,60383,QB,MIDDLE TN,1,2.61,2.59,3.0,,34,224,94.4,18,18,4.6,1.75,0,0,0.0,88.9,16,3,5.9,18,52.9,1,7,,,,66.8,91.4,72.0,91.1,,,,0,0,18,0.0,119.2,0.0,0,0,0,0,1,0,0.0,147,8.2,33.3,12,14,16.5,3.59,0,0,0.0,21.4,3,12,25.0,16,47.1,1,2,,,,66.5,33.6,71.6,34.1,,,,0,1,16,16.7,14.9,12.5,2,0,0,2,0,2,12.5,59,4.2
Brett Gabbert,97404,QB,MIAMI OH,1,2.67,2.41,,4.18,34,221,61.1,18,18,12.9,1.97,0,1,5.6,55.6,10,3,9.1,18,52.9,1,8,,,,66.8,71.7,72.0,71.1,,,,0,1,18,0.0,74.5,0.0,0,0,0,0,1,1,5.6,133,7.4,44.4,9,11,18.3,3.46,0,0,0.0,36.4,4,6,0.0,16,47.1,0,3,,,,67.0,42.1,72.2,43.0,,54.5,,1,0,19,0.0,88.4,0.0,0,5,0,1,1,0,0.0,68,6.2
Davis Brin,77642,QB,TULSA,1,3.03,2.54,3.7,5.38,34,320,92.3,13,13,1.8,1.84,0,0,0.0,84.6,11,1,8.3,13,38.2,1,4,,,,66.5,49.0,71.6,48.9,,,,0,0,16,0.0,93.9,0.0,0,0,0,0,0,1,6.3,85,6.5,64.3,14,14,16.4,3.76,0,1,6.3,57.1,8,12,11.1,21,61.8,1,8,,,,67.5,80.2,72.8,74.9,,71.2,,0,0,23,16.7,91.1,9.5,2,5,0,0,0,0,0.0,139,9.9
Rogan Wells,149999,QB,W CAROLINA,1,2.54,2.4,3.08,4.6,34,344,64.7,17,17,0.8,1.86,0,0,0.0,52.9,9,8,18.2,18,52.9,2,3,,,,23.4,45.5,72.2,45.5,,,,0,0,19,12.5,58.7,5.6,1,0,0,0,0,1,5.3,39,2.3,90.9,11,12,3.4,3.31,0,0,0.0,58.3,7,10,30.0,16,47.1,3,1,,,,66.7,56.1,71.8,58.3,,57.0,,0,0,17,30.0,67.0,18.8,3,1,0,1,0,0,0.0,47,3.9
N'Kosi Perry,60446,QB,FAU,1,2.76,2.57,3.15,3.93,34,165,78.6,14,14,7.7,1.76,0,1,7.1,78.6,11,2,0.0,15,44.1,0,6,,,,66.4,87.6,71.4,86.8,,,,0,0,15,50.0,132.1,6.7,1,0,0,0,1,0,0.0,140,10.0,81.8,11,13,23.5,3.54,0,3,23.1,61.5,8,9,11.1,19,55.9,1,8,,,,67.0,77.8,72.2,86.2,,48.9,,0,0,19,33.3,145.0,15.8,3,3,0,2,3,1,5.3,192,14.8
Austin Kendall,40056,QB,LA TECH,1,2.72,2.36,5.0,4.57,33,208,76.5,17,17,8.8,1.85,0,0,0.0,70.6,12,0,7.7,17,51.5,1,8,,,,66.7,61.0,71.8,60.7,,,,0,1,17,,86.6,0.0,0,0,0,0,1,1,5.9,125,7.4,80.0,10,11,11.2,3.65,0,0,0.0,72.7,8,5,0.0,16,48.5,0,6,,,,66.5,75.5,71.6,78.9,,57.9,,0,0,16,40.0,96.0,12.5,2,3,0,1,0,1,6.3,88,8.0
Keon Howard,40418,QB,TENN MARTN,1,2.62,2.4,,4.83,33,310,80.0,20,20,3.9,1.88,0,0,0.0,75.0,15,1,6.3,20,60.6,1,6,,,,67.2,35.0,72.5,35.3,,,,0,3,21,0.0,101.0,0.0,0,0,0,0,2,3,14.3,205,10.3,33.3,9,10,26.4,3.78,0,1,10.0,30.0,3,5,0.0,13,39.4,0,2,,,,20.0,38.5,71.0,49.6,,42.7,,0,0,13,0.0,39.6,0.0,0,3,0,1,0,2,15.4,24,2.4
