player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Connor Watkins,108971,QB,VILLANOVA,1,2.64,2.54,2.9,4.4,23,334,80.0,10,10,7.8,2.03,0,1,10.0,70.0,7,2,12.5,10,43.5,1,3,,65.4,85.6,70.1,84.9,,,0,1,10,0.0,62.5,0.0,0,0,0,0,0,0,0.0,100,10.0,54.5,11,11,18.5,3.11,0,4,33.3,45.5,5,6,16.7,13,56.5,1,5,,66.2,81.2,71.2,83.7,,57.3,0,0,14,16.7,122.3,7.7,1,1,0,0,1,0,0.0,175,15.9
Mark Gronowski,138303,QB,S DAK ST,1,3.48,2.8,,5.04,23,292,87.5,8,8,8.0,2.0,0,0,0.0,87.5,7,0,0.0,8,34.8,0,7,,65.1,78.3,69.8,77.7,,,0,1,9,,118.8,0.0,0,0,0,0,1,0,0.0,105,13.1,50.0,8,8,16.1,4.27,0,1,12.5,50.0,4,9,0.0,15,65.2,0,2,,66.4,73.3,71.4,68.8,,67.0,0,0,15,0.0,71.4,0.0,0,7,0,0,0,0,0.0,53,6.6
Tommy Mellott,147646,QB,MONTANA ST,1,2.8,2.62,,4.7,21,233,77.8,9,9,7.6,1.69,0,0,0.0,77.8,7,2,0.0,9,42.9,0,4,,65.1,79.7,69.8,79.1,,,0,0,9,0.0,106.0,0.0,0,0,0,0,0,0,0.0,85,9.4,75.0,8,8,22.8,3.95,0,5,55.6,75.0,6,6,0.0,11,52.4,0,6,,65.8,93.9,71.2,94.6,,63.2,0,1,12,0.0,116.7,0.0,0,3,0,0,2,0,0.0,166,20.8
Clifton McDowell,98003,QB,MONTANA,1,2.56,2.47,,4.1,20,232,60.0,10,10,9.5,1.78,0,2,18.2,60.0,6,0,0.0,10,50.0,0,4,,65.6,62.4,70.4,62.2,,,0,1,11,,95.0,0.0,0,0,0,0,1,1,9.1,118,11.8,62.5,8,9,15.4,3.33,0,1,11.1,44.4,4,4,20.0,10,50.0,1,4,,65.4,87.6,0.0,83.5,,69.4,0,0,10,0.0,107.6,0.0,0,1,0,1,1,0,0.0,68,7.6
Luke Schomburg,159795,QB,CHATTNOOGA,1,2.83,2.83,,,19,137,77.8,9,10,6.4,1.87,1,1,10.0,70.0,7,0,0.0,10,52.6,0,3,,65.4,75.6,70.1,75.1,,,0,0,10,,85.4,0.0,0,0,0,0,0,0,0.0,60,6.0,25.0,8,9,11.6,3.89,0,0,0.0,22.2,2,3,0.0,9,47.4,0,2,,65.1,25.7,69.8,26.0,,,0,1,9,0.0,0.0,0.0,0,0,0,1,0,1,11.1,24,2.7
Cam Miller,125299,QB,N DAK ST,1,3.05,2.84,3.32,4.5,19,250,66.7,6,6,5.5,2.06,0,0,0.0,50.0,3,2,25.0,7,36.8,1,2,,64.9,62.2,69.5,61.9,,,0,0,8,50.0,109.7,14.3,1,0,0,0,1,0,0.0,38,6.3,57.1,7,7,20.9,3.63,0,2,22.2,42.9,3,9,25.0,12,63.2,1,3,,66.2,81.3,71.2,78.0,,64.0,0,0,14,44.4,87.2,33.3,4,1,0,0,0,0,0.0,83,11.9
Aidan Bouman,122508,QB,S DAKOTA,1,2.73,2.56,,4.1,18,291,87.5,8,8,1.4,1.71,0,0,0.0,87.5,7,0,0.0,8,44.4,0,2,,64.9,74.6,69.5,74.1,,,0,0,8,,156.3,0.0,0,0,0,0,1,0,0.0,96,12.0,57.1,7,8,17.1,3.55,0,2,25.0,50.0,4,6,0.0,10,55.6,0,4,,65.1,73.8,70.1,80.6,,53.6,0,0,10,0.0,124.0,0.0,0,2,0,1,1,0,0.0,78,9.8
Nick Minicucci,173617,QB,DELAWARE,1,2.85,2.58,2.6,6.6,15,151,100.0,6,6,3.2,1.76,0,0,0.0,100.0,6,1,0.0,7,46.7,0,3,,64.6,66.4,69.1,66.1,,,0,0,7,100.0,95.8,14.3,1,0,0,0,0,0,0.0,42,7.0,60.0,5,6,5.2,3.8,0,0,0.0,33.3,2,5,33.3,8,53.3,1,1,,65.1,51.1,69.8,44.4,,64.2,1,0,9,20.0,42.4,12.5,1,1,0,0,0,0,0.0,-3,-0.5
Kaiden Bennett,147778,QB,SACRAMENTO,1,2.84,2.19,,7.4,8,279,60.0,5,5,5.0,1.92,0,0,0.0,40.0,2,1,33.3,5,62.5,1,1,,63.8,68.1,68.1,67.8,,,0,1,5,0.0,15.0,0.0,0,0,0,0,0,0,0.0,23,4.6,50.0,2,2,10.0,4.37,0,0,0.0,50.0,1,2,0.0,3,37.5,0,1,,9.8,29.3,66.6,61.2,,43.9,0,0,3,0.0,66.7,0.0,0,1,0,0,0,1,33.3,11,5.5
Chase Mason,159444,QB,S DAK ST,1,2.45,2.45,,,6,292,100.0,3,3,4.7,1.83,0,0,0.0,100.0,3,0,0.0,3,50.0,0,0,,62.7,72.7,66.6,72.3,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,45,15.0,33.3,3,3,11.3,3.07,0,0,0.0,33.3,1,1,0.0,3,50.0,0,1,,62.7,57.1,66.6,57.1,,,0,0,3,0.0,57.6,0.0,0,0,0,0,0,0,0.0,20,6.7
Sean Chambers,75888,QB,MONTANA ST,1,3.8,3.35,3.4,5.5,5,233,0.0,1,1,18.0,2.4,0,0,0.0,0.0,0,0,,1,20.0,0,0,,60.3,56.5,63.6,56.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,20.0,4.15,0,0,0.0,100.0,1,4,0.0,4,80.0,0,2,,63.3,88.1,67.4,70.7,,69.3,0,0,4,50.0,118.8,50.0,2,1,0,0,0,0,0.0,26,26.0
Jackson Hardy,142351,QB,RICHMOND,1,2.6,2.3,,3.5,4,276,100.0,1,1,0.0,1.8,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,50.0,2,2,6.0,2.87,0,0,0.0,50.0,1,1,0.0,3,75.0,0,2,,62.7,78.4,66.6,73.0,,63.1,0,0,3,0.0,60.4,0.0,0,1,0,0,0,0,0.0,8,4.0
Matthew Clemmer,177819,QB,CHATTNOOGA,1,3.2,3.2,,,2,137,0.0,1,1,4.0,1.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,60.3,61.1,63.6,61.0,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,4.9,0,0,0.0,0.0,0,1,,1,50.0,0,0,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joshua Harris,149887,WR,FURMAN,1,3.9,3.9,,,1,170,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,60.3,56.5,63.4,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Travis Theis,104837,HB,S DAKOTA,1,4.0,4.0,,,1,291,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,100.0,0,0,,60.3,60.0,63.8,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Marcus Fulcher,104835,HB,SACRAMENTO,1,5.7,,5.7,,1,279,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.7,0,0,,,0,1,,1,100.0,0,0,,60.3,60.0,63.5,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Savon Smith,104833,HB,RICHMOND,1,3.4,3.4,,,1,276,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,11.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,60.3,56.1,63.5,54.8,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Hayden Hatten,102500,WR,IDAHO,1,2.9,2.9,,,1,185,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,33.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.3,47.8,64.1,49.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jon Bell,148223,QB,S DAK ST,1,6.4,,6.4,,1,292,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,,,0,1,,1,100.0,0,0,,60.3,59.7,63.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Keali'i Ah Yat,178141,QB,MONTANA,1,2.2,2.2,,,1,232,0.0,1,1,12.0,2.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.3,49.2,63.6,49.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cole Payton,148154,QB,N DAK ST,1,2.5,2.5,,,1,250,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,2.5,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,60.3,73.7,63.6,73.1,,,0,0,1,0.0,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
