player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
E.J. Warner,156185,QB,TEMPLE,1,2.11,2.02,2.3,6.2,51,306,77.4,31,33,4.7,1.63,2,0,0.0,63.6,21,6,12.5,34,66.7,3,11,,68.7,62.3,74.4,62.0,,,0,1,36,16.7,75.2,2.9,1,0,0,0,1,1,2.8,179,5.4,75.0,12,16,10.6,3.06,0,1,6.3,37.5,6,8,33.3,17,33.3,3,4,,66.7,70.9,71.8,73.4,,57.0,1,0,17,0.0,77.6,0.0,0,1,0,3,1,0,0.0,90,5.6
Will McElvain,88639,QB,CENT ARK,1,2.77,2.61,3.9,6.0,51,132,68.4,19,19,3.5,1.81,0,0,0.0,68.4,13,3,0.0,19,37.3,0,6,,67.2,45.8,0.0,48.8,,,0,0,21,0.0,106.5,0.0,0,0,0,0,1,0,0.0,136,7.2,61.5,26,29,9.4,3.34,0,1,3.4,51.7,15,13,6.3,32,62.7,1,12,,68.4,61.9,0.0,62.7,,62.6,0,1,32,7.7,81.7,3.1,1,2,0,3,2,2,6.3,194,6.7
Quaterius Hawkins,160211,QB,NWSTATE,1,2.42,2.23,3.27,4.27,50,257,75.0,32,32,7.3,1.81,0,1,3.1,68.8,22,1,8.3,33,66.0,2,11,,68.5,68.7,74.1,68.2,,,0,1,33,100.0,77.6,3.0,1,0,0,0,0,1,3.0,240,7.5,66.7,9,12,19.1,3.59,0,1,7.7,41.7,5,8,16.7,17,34.0,1,1,,21.8,51.4,72.0,58.1,,49.5,0,0,18,25.0,51.0,11.8,2,3,0,3,0,1,5.6,41,3.4
Max Brosmer,105568,QB,NEW HAMP,1,2.64,2.42,4.03,4.4,49,240,78.9,19,19,7.6,1.88,0,1,5.3,63.2,12,4,20.0,19,38.8,3,6,,67.0,84.6,72.2,83.7,,,0,0,19,0.0,96.2,0.0,0,0,0,0,1,0,0.0,109,5.7,78.3,23,24,12.9,3.12,0,0,0.0,66.7,16,8,11.1,30,61.2,2,15,,37.3,78.8,74.0,76.4,,66.9,0,0,32,37.5,111.6,10.0,3,3,0,1,1,1,3.1,231,9.6
Billy Wiles,144144,QB,SO MISS,1,2.89,2.67,2.9,4.78,49,296,68.4,19,20,7.2,2.05,0,0,0.0,60.0,12,8,7.7,20,40.8,1,6,,67.2,68.1,72.5,67.6,,,0,1,21,0.0,85.6,0.0,0,0,0,1,2,0,0.0,101,5.1,42.9,21,22,16.1,3.48,0,0,0.0,40.9,9,15,0.0,29,59.2,0,6,,28.3,52.7,74.0,51.7,,60.1,1,0,32,13.3,69.1,6.9,2,5,0,0,0,1,3.1,174,7.9
Chandler Morris,122938,QB,TCU,1,3.02,2.88,3.35,5.3,48,305,55.6,18,18,10.5,1.87,0,0,0.0,55.6,10,5,0.0,18,37.5,0,6,,66.8,51.6,72.0,51.6,,,0,0,18,0.0,103.5,0.0,0,0,0,0,1,1,5.6,158,8.8,61.9,21,24,9.8,3.7,1,0,0.0,54.2,13,12,0.0,30,62.5,0,5,,68.2,60.9,73.7,55.8,,71.0,0,0,30,33.3,85.4,13.3,4,2,0,2,1,3,10.0,140,5.8
Jordan Cooke,175116,QB,IDAHO ST,1,2.42,2.34,,6.0,48,186,78.1,32,32,5.8,1.92,0,1,2.9,71.9,23,6,8.0,32,66.7,2,9,,68.6,67.7,74.3,67.2,,,0,2,35,0.0,81.5,0.0,0,0,0,0,2,1,2.9,190,5.9,64.3,14,15,14.9,3.43,0,1,6.7,53.3,8,7,11.1,16,33.3,1,6,,66.5,72.5,71.6,74.5,,57.3,0,0,16,0.0,96.2,0.0,0,1,0,1,1,1,6.3,99,6.6
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.4,2.26,4.05,5.4,48,224,78.1,32,32,5.1,1.62,0,1,2.9,62.5,20,5,20.0,33,68.8,5,8,,68.7,67.1,74.4,66.6,,,0,1,36,20.0,60.5,3.0,1,0,0,0,0,2,5.6,149,4.7,61.5,13,13,9.8,4.11,0,2,11.8,53.8,7,5,12.5,15,31.3,1,3,,67.0,82.2,72.2,83.8,,57.8,0,1,19,20.0,47.9,6.7,1,1,0,0,0,1,5.3,103,7.9
Miles Hastings,103943,QB,UC DAVIS,1,2.11,2.11,,,47,322,63.2,38,39,8.7,1.82,0,1,2.4,59.0,23,5,4.2,39,83.0,1,13,,69.1,75.3,74.9,74.5,,,0,0,42,0.0,82.9,0.0,0,0,0,1,1,0,0.0,216,5.5,80.0,5,8,7.6,3.53,0,0,0.0,50.0,4,5,0.0,8,17.0,0,2,,64.9,68.7,69.5,68.4,,,1,0,8,0.0,60.9,0.0,0,0,0,2,0,0,0.0,33,4.1
Justin Miller,103941,QB,SO UTAH,1,2.83,2.86,2.55,7.6,47,298,81.3,16,18,7.4,1.97,0,2,10.5,66.7,12,5,7.7,19,40.4,1,5,,67.1,78.2,72.4,77.6,,,2,0,20,20.0,131.7,5.3,1,0,0,0,3,0,0.0,149,8.3,36.4,22,24,15.6,3.67,1,1,3.8,25.0,6,13,25.0,26,55.3,2,3,,68.0,44.4,73.5,45.6,,57.3,0,1,28,7.7,36.1,3.8,1,1,0,1,1,1,3.6,41,1.7
Noah Fifita,158722,QB,ARIZONA,1,2.65,2.34,2.5,5.76,47,109,87.5,24,24,4.4,1.71,0,0,0.0,79.2,19,1,9.5,24,51.1,2,8,,67.7,84.7,73.1,83.8,,,0,0,25,0.0,120.8,0.0,0,0,0,0,2,0,0.0,152,6.3,53.3,15,16,12.7,3.8,1,0,0.0,50.0,8,9,0.0,22,46.8,0,6,,67.6,43.2,73.0,45.6,,52.7,0,1,24,11.1,59.4,4.5,1,5,0,0,1,3,12.5,80,5.0
Carter Cravens,150714,QB,MOREHEAD,1,2.85,2.66,3.83,4.37,46,234,56.0,25,26,10.8,1.96,0,1,3.8,53.8,14,7,0.0,27,58.7,0,7,,67.9,54.0,73.4,53.9,,,1,1,27,14.3,70.5,3.7,1,0,0,0,1,1,3.7,167,6.4,50.0,8,14,15.3,4.12,0,1,7.1,28.6,4,14,0.0,19,41.3,0,4,,67.0,54.7,0.0,48.5,,72.6,1,0,19,14.3,43.2,10.5,2,3,0,5,0,0,0.0,54,3.9
Taisun Phommachanh,99577,QB,UMASS,1,2.61,2.5,3.3,4.1,46,216,87.5,24,24,2.3,1.84,0,0,0.0,87.5,21,1,0.0,25,54.3,0,8,,67.7,73.4,73.1,72.8,,,0,0,25,100.0,110.8,4.0,1,0,0,0,1,0,0.0,174,7.3,75.0,16,17,11.2,3.53,0,1,5.3,58.8,10,10,16.7,21,45.7,2,5,,67.5,43.6,72.8,44.9,,57.3,0,1,23,30.0,51.1,14.3,3,1,0,1,0,2,8.7,100,5.9
Bo Kelly,158923,QB,CAL POLY,1,2.78,2.39,3.45,5.12,46,129,66.7,24,25,5.9,1.91,1,0,0.0,52.0,13,3,18.8,25,54.3,3,7,,67.9,64.5,73.4,64.1,,,0,0,27,0.0,67.6,0.0,0,0,0,0,0,0,0.0,133,5.3,75.0,8,12,7.0,3.81,1,0,0.0,50.0,6,10,0.0,21,45.7,0,4,,25.2,47.5,73.0,50.6,,52.9,1,0,24,40.0,92.0,19.0,4,5,0,2,1,1,4.2,59,4.9
Blake Stenstrom,82106,QB,PRINCETON,1,2.79,2.6,4.3,6.05,46,272,85.7,21,22,3.0,1.61,1,0,0.0,72.7,16,2,11.1,22,47.8,2,3,,67.4,80.9,72.7,80.2,,,0,1,22,0.0,56.8,0.0,0,0,0,0,0,0,0.0,69,3.1,60.0,20,21,10.9,3.86,0,2,9.5,47.6,10,7,16.7,24,52.2,2,5,,67.7,75.0,73.1,72.2,,66.5,1,0,25,14.3,66.0,4.2,1,2,0,0,0,1,4.0,122,5.8
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.66,2.33,4.63,4.27,46,277,80.8,26,26,3.0,1.83,0,0,0.0,76.9,20,5,4.8,26,56.5,1,5,,67.8,59.9,73.3,59.6,,,0,0,26,0.0,83.8,0.0,0,0,0,0,0,0,0.0,110,4.2,41.7,12,13,15.6,3.74,1,1,7.7,38.5,5,7,0.0,20,43.5,0,4,,13.0,29.6,72.4,29.5,,55.5,0,1,20,57.1,49.5,20.0,4,3,0,0,1,3,15.0,68,5.2
Jacob Sirmon,83590,QB,N COLORADO,1,2.63,2.57,2.9,3.4,46,253,87.0,23,24,7.2,1.85,1,0,0.0,79.2,19,5,5.0,24,52.2,1,9,,67.8,83.0,73.3,82.2,,,0,1,26,0.0,99.1,0.0,0,0,0,0,1,0,0.0,207,8.6,62.5,16,18,11.6,3.48,0,0,0.0,50.0,9,10,10.0,22,47.8,1,6,,67.5,60.2,72.8,60.5,,59.1,0,2,23,10.0,41.0,4.5,1,3,0,2,1,1,4.3,79,4.4
Joey Aguilar,174978,QB,APP STATE,1,2.56,2.35,3.4,4.06,45,108,77.8,27,27,8.1,1.84,0,1,3.7,74.1,20,8,4.8,27,60.0,1,13,,67.9,74.8,73.4,74.1,,,0,1,27,0.0,125.1,0.0,0,0,0,0,3,1,3.7,257,9.5,63.6,11,12,15.3,3.65,0,0,0.0,58.3,7,11,0.0,18,40.0,0,7,,22.9,41.1,72.0,31.2,,65.8,0,1,18,9.1,43.1,5.6,1,5,0,1,0,3,16.7,78,6.5
Donovan Smith,73929,QB,HOUSTON,1,2.8,2.68,2.1,4.7,45,182,90.0,20,20,5.1,1.77,0,2,10.0,90.0,18,2,0.0,21,46.7,0,8,,24.3,75.2,72.5,74.6,,,0,0,21,50.0,134.6,4.8,1,0,0,0,2,1,4.8,166,8.3,68.4,19,21,11.4,3.71,0,1,4.5,57.1,12,14,7.7,24,53.3,1,10,,67.8,76.6,73.3,72.3,,69.4,0,0,26,0.0,115.2,0.0,0,3,0,2,2,2,7.7,170,8.1
Nolan Grooms,108987,QB,YALE,1,2.84,2.59,2.2,5.48,45,352,79.2,24,25,6.0,1.83,0,0,0.0,76.0,19,5,0.0,26,57.8,0,8,,26.3,59.2,73.3,58.9,,,0,0,26,20.0,102.8,3.8,1,0,0,1,1,1,3.8,144,5.8,73.3,15,15,15.7,4.22,0,4,26.7,66.7,10,10,9.1,19,42.2,1,12,,67.0,92.7,72.2,93.5,,61.8,0,0,19,0.0,149.3,0.0,0,4,0,0,3,0,0.0,220,14.7
Jayden Daniels,97993,QB,LSU,1,2.93,2.55,3.83,4.78,45,211,95.2,21,22,8.2,1.87,1,2,9.1,90.9,20,2,0.0,23,51.1,0,14,,67.5,84.4,72.8,83.6,,,0,0,23,50.0,158.3,4.3,1,0,0,0,3,0,0.0,276,12.5,71.4,14,14,16.4,4.04,0,2,14.3,50.0,7,8,30.0,22,48.9,3,7,,24.8,75.8,72.7,86.5,,51.7,0,0,22,25.0,108.6,9.1,2,6,0,0,1,2,9.1,138,9.9
Spencer Rattler,97408,QB,S CAROLINA,1,2.99,2.56,3.83,5.48,45,289,85.7,14,14,2.6,1.7,0,0,0.0,85.7,12,4,0.0,15,33.3,0,2,,66.4,45.9,71.4,45.9,,,0,1,15,25.0,63.7,6.7,1,0,0,0,0,1,6.7,90,6.4,72.2,18,21,4.7,3.64,0,0,0.0,57.1,12,15,7.7,30,66.7,1,5,,68.3,45.1,73.9,36.6,,71.0,0,0,31,33.3,65.4,16.7,5,4,0,3,0,2,6.5,79,3.8
Mitch Davidson,138334,QB,YNGTOWN ST,1,3.03,2.75,5.9,4.9,45,353,93.8,16,16,2.2,1.71,0,0,0.0,93.8,15,0,0.0,16,35.6,0,6,,66.5,70.5,71.6,70.1,,,0,0,16,,109.9,0.0,0,0,0,0,1,0,0.0,86,5.4,76.2,21,24,13.9,3.76,0,1,4.2,62.5,15,20,6.3,29,64.4,1,12,,68.1,72.3,73.6,70.3,,65.0,2,1,29,10.0,93.6,6.9,2,3,0,1,1,1,3.4,247,10.3
Treyson Bourguet,158154,QB,W MICHIGAN,1,2.48,2.16,3.1,5.48,44,347,71.4,28,28,3.6,1.76,0,1,3.3,71.4,20,2,0.0,28,63.6,0,9,,68.2,64.7,73.7,64.3,,,0,0,30,0.0,106.7,0.0,0,0,0,0,1,1,3.3,223,8.0,40.0,10,11,18.3,3.75,0,2,18.2,36.4,4,9,0.0,16,36.4,0,4,,66.5,63.7,71.6,67.7,,55.9,0,0,16,11.1,111.7,6.3,1,4,0,1,2,1,6.3,105,9.5
Layne Hatcher,82068,QB,BALL ST,1,2.78,2.56,3.68,5.5,44,117,90.0,20,22,1.5,1.85,2,1,4.2,81.8,18,1,0.0,22,50.0,0,8,,67.6,64.3,73.0,63.9,,,0,0,24,0.0,131.3,0.0,0,0,0,0,2,0,0.0,181,8.2,66.7,12,15,13.4,3.71,0,2,12.5,53.3,8,10,0.0,22,50.0,0,5,,25.2,66.8,72.8,77.5,,43.8,0,0,23,60.0,106.3,27.3,6,1,0,3,1,1,4.3,135,9.0
Cade Klubnik,156253,QB,CLEMSON,1,3.09,2.78,3.53,5.58,44,140,70.6,17,17,2.7,1.76,0,0,0.0,64.7,11,2,8.3,17,38.6,1,3,,67.0,29.0,72.2,29.1,,,0,0,19,0.0,68.5,0.0,0,0,0,0,0,2,10.5,42,2.5,66.7,18,20,17.2,3.92,1,3,13.6,60.0,12,9,0.0,27,61.4,0,10,,68.1,70.6,73.6,69.8,,62.4,0,0,29,33.3,131.5,11.1,3,4,0,1,2,1,3.4,221,11.1
Grant Sergent,108937,QB,SAN DIEGO,1,2.2,2.02,3.58,,44,283,57.6,33,33,8.5,1.86,0,1,2.7,57.6,19,13,0.0,34,77.3,0,11,,30.6,51.9,74.6,51.8,,,0,0,38,7.7,121.3,2.9,1,0,0,0,3,1,2.6,324,9.8,40.0,5,6,15.0,3.34,0,0,0.0,33.3,2,7,0.0,10,22.7,0,2,,65.4,55.8,70.1,55.6,,,0,0,10,57.1,81.9,40.0,4,0,0,1,0,0,0.0,77,12.8
Jameson Wang,148782,QB,CORNELL,1,2.55,2.34,3.63,3.44,44,147,87.0,23,25,5.6,1.85,2,0,0.0,72.0,18,4,10.0,25,56.8,2,6,,67.8,66.8,73.3,66.4,,,0,0,26,0.0,100.8,0.0,0,0,0,0,1,0,0.0,152,6.1,50.0,10,11,9.7,3.48,0,1,9.1,45.5,5,11,0.0,19,43.2,0,6,,14.1,57.2,72.5,39.7,,74.6,0,0,21,27.3,73.7,15.8,3,5,0,1,0,2,9.5,89,8.1
Haynes King,124329,QB,GA TECH,1,2.76,2.54,3.55,4.48,44,176,75.0,16,17,3.9,1.89,1,0,0.0,64.7,11,5,8.3,17,38.6,1,8,,66.7,56.5,71.8,56.3,,,0,1,17,0.0,99.4,0.0,0,0,0,0,2,1,5.9,117,6.9,68.4,19,21,15.8,3.31,0,1,4.3,57.1,12,13,7.7,27,61.4,1,13,,68.1,81.7,73.6,73.7,,78.2,0,1,29,15.4,107.4,7.4,2,4,0,2,2,0,0.0,231,11.0
Noah Kim,129623,QB,MICH STATE,1,2.8,2.8,,,44,223,88.9,18,19,3.5,1.83,1,0,0.0,78.9,15,2,6.3,19,43.2,1,4,,67.1,59.6,72.4,59.4,,,0,1,20,0.0,68.0,0.0,0,0,0,0,0,1,5.0,106,5.6,50.0,20,25,8.5,3.54,1,0,0.0,40.0,10,8,0.0,25,56.8,0,4,,67.8,41.6,73.3,41.8,,,0,2,26,0.0,16.6,0.0,0,0,0,4,0,1,3.8,87,3.5
Adam Urena,186682,QB,MERCYHURST,1,2.5,2.4,4.4,4.7,43,977,69.6,23,23,6.7,2.02,0,1,4.3,65.2,15,2,6.3,23,53.5,1,7,,67.5,73.4,72.8,72.8,,,0,1,23,0.0,77.6,0.0,0,0,0,0,1,1,4.3,137,6.0,66.7,18,18,12.4,3.06,0,2,10.5,55.6,10,4,16.7,20,46.5,2,7,,67.1,82.9,72.5,80.1,,64.1,0,1,21,25.0,86.6,5.0,1,1,0,0,1,1,4.8,185,10.3
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.57,2.49,4.1,,43,340,85.7,21,22,3.5,1.82,0,0,0.0,77.3,17,1,5.6,22,51.2,1,8,,67.4,64.8,72.7,64.4,,,0,0,22,0.0,93.2,0.0,0,0,0,1,0,0,0.0,141,6.4,77.8,18,19,10.6,3.34,0,1,5.0,73.7,14,5,0.0,21,48.8,0,11,,67.5,83.0,72.8,80.8,,63.1,0,0,23,40.0,114.6,9.5,2,0,0,1,0,0,0.0,233,12.3
Grayson McCall,98002,QB,COAST CAR,1,2.53,2.45,2.6,3.57,43,141,60.9,23,23,10.3,1.93,0,0,0.0,60.9,14,2,0.0,23,53.5,0,7,,67.5,66.9,72.8,66.4,,,0,2,23,0.0,64.8,0.0,0,0,0,0,1,1,4.3,186,8.1,64.3,14,16,8.0,3.22,0,0,0.0,50.0,8,9,11.1,20,46.5,1,5,,25.2,34.7,72.8,34.4,,55.0,1,2,23,11.1,33.6,5.0,1,3,0,1,0,2,8.7,113,7.1
Caleb Williams,144622,QB,USC,1,2.71,2.6,3.15,6.3,43,326,90.9,22,22,3.5,1.84,0,0,0.0,90.9,20,3,0.0,22,51.2,0,14,,67.5,83.5,72.8,82.7,,,0,0,23,0.0,145.6,0.0,0,0,0,0,3,0,0.0,208,9.5,58.8,17,18,16.5,3.63,0,0,0.0,55.6,10,8,0.0,21,48.8,0,7,,67.4,60.8,72.7,62.3,,57.3,0,1,22,25.0,110.0,9.5,2,1,0,1,3,2,9.1,195,10.8
Jack Plummer,83543,QB,LOUISVILLE,1,2.93,2.68,2.7,6.23,42,210,73.3,15,16,6.6,1.83,1,1,5.9,56.3,9,3,18.2,17,40.5,2,4,,66.8,64.6,72.0,64.3,,,0,0,18,33.3,79.2,5.9,1,0,0,0,0,0,0.0,116,7.3,76.5,17,20,8.2,3.68,0,0,0.0,60.0,12,14,7.7,25,59.5,1,7,,27.0,28.9,73.5,28.6,,55.8,1,2,28,14.3,64.6,8.0,2,3,0,2,1,3,10.7,170,8.5
Cam Fancher,145266,QB,MARSHALL,1,2.49,2.21,,4.48,42,214,95.8,24,24,3.5,1.62,0,0,0.0,87.5,21,3,8.7,24,57.1,2,11,,67.7,76.2,73.1,75.6,,,0,0,25,0.0,106.8,0.0,0,0,0,0,1,0,0.0,151,6.3,72.7,11,11,9.7,3.86,0,0,0.0,72.7,8,8,0.0,17,40.5,0,9,,67.0,65.4,72.2,62.3,,64.3,0,1,19,0.0,103.2,0.0,0,6,0,0,1,1,5.3,127,11.5
Jaxson Dart,146409,QB,OLE MISS,1,2.26,2.21,,4.5,42,226,92.0,25,27,6.2,1.71,2,1,3.7,77.8,21,4,8.7,27,64.3,2,12,,67.9,85.2,73.4,84.3,,,0,0,27,0.0,134.4,0.0,0,0,0,0,2,0,0.0,279,10.3,60.0,10,12,19.6,3.49,0,0,0.0,41.7,5,6,16.7,14,33.3,1,7,,66.5,88.9,71.6,80.4,,76.1,2,0,16,0.0,114.6,0.0,0,2,0,0,2,0,0.0,110,9.2
Dillon Gabriel,86272,QB,OKLAHOMA,1,2.63,2.6,,4.45,42,261,93.3,15,16,0.9,1.68,1,0,0.0,81.3,13,0,7.1,16,38.1,1,7,,66.5,67.6,71.6,67.2,,,0,0,16,,109.6,0.0,0,0,0,0,1,0,0.0,85,5.3,65.2,23,23,18.9,3.34,0,1,3.8,56.5,13,8,13.3,25,59.5,2,9,,68.0,70.9,73.5,66.7,,70.8,0,1,28,0.0,111.0,0.0,0,2,0,0,2,3,10.7,281,12.2
Myles Crawley,141731,QB,GRAMBLING,1,2.08,2.08,,,42,177,80.6,31,33,6.9,1.82,1,2,5.7,66.7,22,5,12.0,33,78.6,3,12,,68.6,90.3,74.3,90.0,,,0,0,35,0.0,97.4,0.0,0,0,0,1,1,0,0.0,235,7.1,50.0,8,9,18.8,3.04,0,0,0.0,44.4,4,2,0.0,9,21.4,0,2,,65.1,70.5,69.8,70.1,,,0,0,9,0.0,95.1,0.0,0,0,0,1,1,0,0.0,41,4.6
