player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Miles Hastings,103943,QB,UC DAVIS,1,2.27,2.27,,,48,322,66.7,30,33,8.0,1.9,3,1,3.0,51.5,17,10,15.0,33,68.8,3,10,,68.5,62.0,74.1,61.7,,,0,2,33,0.0,38.7,0.0,0,0,0,0,0,2,6.1,150,4.5,58.3,12,15,10.8,3.09,0,0,0.0,46.7,7,4,0.0,15,31.3,0,4,,66.5,47.8,71.6,47.9,,,1,1,16,0.0,32.9,0.0,0,0,0,2,0,1,6.3,71,4.7
Grant Wilson,143041,QB,DOMINION,1,2.66,2.54,2.9,4.3,47,263,76.2,21,22,6.1,1.9,0,0,0.0,68.2,15,5,6.3,23,48.9,1,9,,25.2,56.4,72.8,56.3,,,0,1,23,20.0,56.4,4.3,1,0,0,1,0,2,8.7,87,4.0,53.3,15,17,9.4,3.39,0,1,5.6,47.1,8,16,0.0,24,51.1,0,5,,16.0,37.6,73.1,32.2,,67.5,0,1,25,31.3,65.8,20.8,5,2,0,2,1,3,12.0,120,7.1
Owen McCown,157688,QB,UTSA,1,2.44,2.21,3.2,4.25,47,331,84.0,25,25,3.1,1.76,0,0,0.0,80.0,20,4,4.8,27,57.4,1,7,,68.1,72.6,73.7,72.0,,,0,0,30,50.0,136.4,7.4,2,0,0,0,3,0,0.0,181,7.2,72.7,11,12,14.7,3.54,0,1,8.3,58.3,7,10,12.5,19,40.4,1,8,,67.0,83.3,72.2,83.8,,63.5,0,0,19,30.0,102.8,15.8,3,4,0,1,0,0,0.0,155,12.9
Eli Holstein,172381,QB,PITTSBURGH,1,2.12,1.99,2.83,4.55,46,268,85.7,28,30,5.8,1.65,1,2,6.7,76.7,23,3,4.2,30,65.2,1,15,,68.2,74.8,73.7,74.1,,,1,1,30,0.0,115.6,0.0,0,0,0,0,3,2,6.7,217,7.2,77.8,9,10,15.7,3.19,0,1,9.1,70.0,7,8,0.0,15,32.6,0,6,,66.5,77.4,71.6,77.3,,61.6,0,0,16,37.5,109.2,20.0,3,2,0,1,0,1,6.3,117,11.7
Paxton DeLaurent,159618,QB,SE MO ST,1,2.31,2.31,,,46,293,72.4,29,29,6.1,1.83,0,1,3.2,65.5,19,5,9.5,29,63.0,2,5,,68.3,76.3,73.9,75.6,,,0,1,31,0.0,62.1,0.0,0,0,0,0,0,0,0.0,138,4.8,64.3,14,17,14.6,3.14,0,2,11.8,47.1,8,6,11.1,17,37.0,1,5,,66.7,71.9,71.8,71.3,,,0,0,17,0.0,99.4,0.0,0,0,0,3,1,2,11.8,157,9.2
E.J. Warner,156185,QB,RICE,1,2.27,2.31,2.5,,46,275,64.0,25,25,7.6,1.9,0,0,0.0,60.0,15,4,6.3,26,56.5,1,4,,67.8,33.4,73.3,33.7,,,0,2,26,25.0,37.4,3.8,1,0,0,0,0,4,15.4,112,4.5,68.8,16,18,8.1,2.9,0,1,5.6,61.1,11,8,0.0,19,41.3,0,7,,67.0,75.9,72.2,75.3,,,1,0,19,12.5,97.9,5.3,1,0,0,1,1,0,0.0,114,6.3
Josh Hoover,127148,QB,TCU,1,2.2,2.05,3.8,4.7,45,305,81.3,32,33,5.8,1.77,0,0,0.0,72.7,24,2,7.7,33,73.3,2,13,,68.5,79.4,74.2,78.6,,,0,0,34,0.0,115.7,0.0,0,0,0,1,2,0,0.0,260,7.9,66.7,9,9,12.6,3.41,0,1,11.1,44.4,4,5,33.3,12,26.7,2,3,,65.8,63.8,70.7,63.6,,60.5,0,0,12,20.0,81.3,8.3,1,2,0,0,0,1,8.3,91,10.1
Quincy Crittendon,149944,QB,SAMFORD,1,2.68,2.56,3.1,5.07,45,282,70.8,24,25,5.9,1.79,0,0,0.0,64.0,16,1,5.9,25,55.6,1,7,,67.8,44.4,73.3,44.4,,,0,1,26,0.0,60.4,0.0,0,0,0,1,0,2,7.7,130,5.2,57.1,14,15,17.6,3.99,0,1,6.7,46.7,7,10,12.5,19,42.2,1,7,,67.0,66.0,72.2,67.1,,58.7,0,0,19,10.0,111.5,5.3,1,3,0,1,1,2,10.5,174,11.6
Derek Robertson,142298,QB,MONMOUTH,1,2.23,2.22,2.5,,44,231,71.0,31,31,9.3,1.68,0,3,9.7,67.7,21,2,4.5,31,70.5,1,11,,68.3,73.8,73.9,73.1,,,0,1,31,0.0,100.3,0.0,0,0,0,0,2,1,3.2,251,8.1,60.0,10,12,15.7,3.54,0,1,6.7,50.0,6,7,0.0,13,29.5,0,6,,66.5,77.3,71.6,76.6,,,0,0,16,14.3,121.9,7.7,1,0,0,2,1,0,0.0,145,12.1
Grayson McCall,98002,QB,NC STATE,1,2.78,2.49,6.3,5.43,44,248,81.8,22,22,6.7,1.81,0,1,4.5,72.7,16,1,11.1,22,50.0,2,12,,67.4,91.3,72.7,91.0,,,0,1,22,0.0,111.2,0.0,0,0,0,0,2,0,0.0,196,8.9,66.7,18,18,12.9,3.74,0,0,0.0,55.6,10,8,16.7,22,50.0,2,7,,67.6,63.9,73.0,65.9,,56.0,0,0,24,12.5,95.1,4.5,1,3,0,0,1,1,4.2,122,6.8
Ashton Daniels,157259,QB,STANFORD,1,3.24,2.85,3.3,5.96,44,300,57.1,14,14,8.4,2.01,0,1,7.1,50.0,7,5,12.5,14,31.8,1,2,,66.2,67.2,71.2,66.8,,,0,0,14,0.0,80.1,0.0,0,0,0,0,1,0,0.0,42,3.0,55.0,20,21,18.1,3.81,0,2,9.1,47.6,10,15,9.1,30,68.2,1,7,,28.3,68.5,74.0,70.4,,57.6,0,1,32,26.7,45.9,13.3,4,5,0,1,0,1,3.1,121,5.8
Ethan Garbers,131896,QB,UCLA,1,3.31,3.01,3.9,5.46,44,324,71.4,14,14,3.1,1.84,0,0,0.0,64.3,9,0,10.0,14,31.8,1,4,,66.4,58.8,71.4,58.6,,,0,0,15,,78.0,0.0,0,0,0,0,0,0,0.0,75,5.4,47.6,21,24,17.4,4.0,0,1,3.6,41.7,10,14,0.0,30,68.2,0,9,,68.5,45.1,74.2,47.5,,52.2,0,2,34,7.1,50.2,3.3,1,5,0,3,1,3,8.8,197,8.2
Cam Fancher,145266,QB,FAU,1,3.34,2.64,3.33,4.95,43,165,61.5,13,13,3.2,1.7,0,0,0.0,53.8,7,2,12.5,13,30.2,1,2,,66.2,67.7,71.2,67.3,,,0,0,14,0.0,59.5,0.0,0,0,0,0,0,0,0.0,38,2.9,50.0,10,12,15.2,4.05,0,0,0.0,41.7,5,18,0.0,30,69.8,0,9,,68.3,48.9,73.9,47.5,,57.5,2,2,31,38.9,52.1,23.3,7,11,0,0,1,2,6.5,78,6.5
Chandler Morris,122938,QB,N TEXAS,1,2.37,2.24,,4.95,43,251,88.5,26,26,6.6,1.83,0,0,0.0,76.9,20,1,13.0,26,60.5,3,17,,67.9,90.7,73.4,90.4,,,0,0,27,0.0,150.2,0.0,0,0,0,0,3,0,0.0,284,10.9,80.0,15,15,6.9,3.18,0,0,0.0,80.0,12,4,0.0,17,39.5,0,7,,66.8,74.0,72.0,78.7,,52.9,0,0,18,0.0,103.1,0.0,0,2,0,0,0,0,0.0,131,8.7
Behren Morton,144747,QB,TEXAS TECH,1,2.36,2.32,4.2,,43,315,96.0,25,27,3.0,1.53,2,0,0.0,81.5,22,0,8.3,27,62.8,2,13,,67.9,81.3,73.4,80.5,,,0,0,27,,124.2,0.0,0,0,0,0,2,0,0.0,213,7.9,61.5,13,15,20.5,3.76,1,2,11.8,53.3,8,7,0.0,16,37.2,0,6,,66.8,75.2,72.0,74.6,,,0,0,18,14.3,131.9,6.3,1,0,0,1,3,0,0.0,165,11.0
Kyle McCord,145053,QB,SYRACUSE,1,2.82,2.67,3.45,5.1,43,304,82.6,23,23,11.6,2.1,0,2,8.7,78.3,18,2,5.3,23,53.5,1,15,,67.5,90.9,72.8,90.6,,,0,0,23,0.0,152.4,0.0,0,0,0,0,3,0,0.0,255,11.1,60.0,15,16,14.0,3.64,0,2,11.8,56.3,9,9,0.0,20,46.5,0,5,,67.2,45.6,72.5,48.6,,52.6,1,1,21,22.2,69.5,10.0,2,2,0,0,1,3,14.3,99,6.2
Amari Odom,178686,QB,WOFFORD,1,2.7,2.44,3.43,4.35,42,350,87.5,16,16,-0.5,1.74,0,0,0.0,81.3,13,2,7.1,16,38.1,1,5,,66.5,73.1,71.6,72.7,,,0,0,16,0.0,91.1,0.0,0,0,0,0,0,0,0.0,94,5.9,63.2,19,19,17.8,3.28,0,5,21.7,47.4,9,13,25.0,26,61.9,3,9,,27.3,87.0,73.7,77.9,,81.6,0,0,30,23.1,95.1,11.5,3,4,0,0,1,2,6.7,164,8.6
Robert Coleman,76149,QB,LAMAR,1,2.42,2.15,3.23,6.1,42,204,65.2,23,24,3.7,1.78,1,1,3.6,50.0,12,4,20.0,24,57.1,3,5,,68.1,55.7,73.6,55.5,,,0,0,29,0.0,95.0,0.0,0,0,0,0,2,0,0.0,135,5.6,75.0,8,10,12.3,3.28,0,0,0.0,40.0,4,13,33.3,18,42.9,2,2,,67.6,47.2,73.0,45.2,,62.0,1,0,24,53.8,77.1,38.9,7,1,0,1,0,0,0.0,100,10.0
Daniel Richardson,97103,QB,FL A&M,1,2.93,2.79,4.1,4.3,42,164,76.5,17,17,5.5,1.96,0,0,0.0,76.5,13,5,0.0,17,40.5,0,8,,67.1,66.2,72.4,65.8,,,0,0,20,0.0,120.2,0.0,0,0,0,0,1,1,5.0,142,8.4,72.2,18,21,12.8,3.59,0,2,8.7,52.4,11,11,15.4,25,59.5,2,9,,67.8,77.4,73.4,78.5,,59.2,1,0,27,9.1,108.6,4.0,1,3,0,2,2,1,3.7,157,7.5
Brett Gabbert,97404,QB,MIAMI OH,1,2.56,2.4,3.97,4.5,42,221,79.2,24,26,6.9,1.92,1,0,0.0,65.4,17,2,10.5,26,61.9,2,11,,67.8,58.4,73.3,58.2,,,0,2,26,0.0,51.4,0.0,0,0,0,1,0,2,7.7,168,6.5,60.0,10,12,17.7,3.61,0,0,0.0,41.7,5,11,16.7,16,38.1,1,3,,66.5,62.9,71.6,65.0,,57.3,0,0,16,27.3,57.3,18.8,3,1,0,2,0,0,0.0,59,4.9
Davin Wydner,163672,QB,W GEORGIA,1,2.55,2.2,2.8,4.86,42,1177,84.0,25,25,5.2,1.68,0,0,0.0,76.0,19,3,9.5,25,59.5,2,7,,67.7,72.3,73.1,71.8,,,0,0,25,0.0,102.4,0.0,0,0,0,0,1,0,0.0,142,5.7,62.5,8,10,21.5,3.83,0,0,0.0,50.0,5,9,0.0,17,40.5,0,7,,67.1,65.9,72.4,51.9,,74.9,0,0,20,22.2,129.2,11.8,2,5,0,2,1,0,0.0,129,12.9
Brady Meitz,149729,QB,STETSON,1,2.37,2.31,2.63,4.1,42,302,81.8,22,22,6.9,1.76,0,2,9.1,77.3,17,2,5.6,23,54.8,1,10,,67.5,92.0,72.8,91.6,,,0,0,23,50.0,133.3,4.3,1,0,0,0,2,0,0.0,193,8.8,62.5,16,16,11.9,3.11,0,1,6.3,56.3,9,10,10.0,19,45.2,1,5,,67.1,68.9,72.4,70.3,,57.8,0,0,20,20.0,107.8,10.5,2,1,0,0,1,1,5.0,146,9.1
Carlos Davis,139131,QB,TOWSON,1,3.23,3.06,4.8,4.95,41,317,70.6,17,17,5.8,1.96,0,0,0.0,64.7,11,2,8.3,17,41.5,1,5,,66.7,69.2,71.8,68.8,,,0,0,17,0.0,109.7,0.0,0,0,0,0,1,0,0.0,139,8.2,50.0,18,20,12.2,4.14,0,0,0.0,45.0,9,12,0.0,24,58.5,0,5,,67.8,64.2,73.3,67.1,,53.5,0,0,26,16.7,75.4,8.3,2,2,0,2,1,0,0.0,92,4.6
Matt Morrissey,148177,QB,E KENTUCKY,1,2.65,2.54,4.0,4.0,41,159,66.7,21,21,4.8,1.93,0,1,4.8,61.9,13,1,7.1,21,51.2,1,6,,67.2,47.2,72.5,47.3,,,0,1,21,0.0,51.9,0.0,0,0,0,0,0,1,4.8,91,4.3,80.0,15,17,8.3,3.41,0,1,5.9,52.9,9,10,25.0,20,48.8,3,5,,67.1,81.1,72.4,83.3,,57.3,2,0,20,20.0,84.9,10.0,2,1,0,0,1,0,0.0,78,4.6
Devin Farrell,157658,QB,RHODE ISLD,1,2.73,2.37,3.3,4.74,41,274,81.0,21,22,8.3,2.05,1,3,12.5,72.7,16,5,5.9,22,53.7,1,8,,67.6,79.6,73.0,78.9,,,0,0,24,0.0,111.7,0.0,0,0,0,0,1,0,0.0,179,8.1,45.5,11,11,10.7,3.51,0,0,0.0,36.4,4,10,20.0,19,46.3,1,7,,12.4,40.5,72.2,44.6,,50.8,0,0,19,30.0,101.3,15.8,3,5,0,0,1,3,15.8,102,9.3
Ryan O'Connor,155510,QB,DELAWARE,1,2.34,2.34,,,41,151,82.6,23,23,1.8,1.76,0,0,0.0,78.3,18,0,5.3,23,56.1,1,5,,67.6,51.1,73.0,50.9,,,0,0,24,,113.8,0.0,0,0,0,0,2,1,4.2,100,4.3,66.7,18,18,10.0,3.08,0,0,0.0,61.1,11,3,8.3,18,43.9,1,9,,67.0,75.1,72.2,74.5,,,0,0,19,0.0,123.6,0.0,0,0,0,0,2,1,5.3,145,8.1
Shedeur Sanders,131396,QB,COLORADO,1,2.83,2.63,3.6,5.08,40,143,84.2,19,20,4.3,1.87,0,1,4.8,75.0,15,4,6.3,20,50.0,1,8,,67.2,64.4,72.5,64.0,,,0,1,21,0.0,113.5,0.0,0,0,0,1,2,0,0.0,175,8.8,84.6,13,14,19.4,4.0,0,4,26.7,78.6,11,9,0.0,19,47.5,0,11,,67.1,93.7,72.4,94.3,,62.8,0,0,20,11.1,158.3,5.3,1,4,0,1,2,0,0.0,270,19.3
Simon Romfo,148126,QB,N DAKOTA,1,2.65,2.18,4.53,4.48,40,249,70.0,20,21,3.4,1.85,1,0,0.0,61.9,13,3,7.1,22,55.0,1,8,,67.5,48.7,72.8,48.6,,,0,0,23,33.3,74.1,4.5,1,0,0,0,0,1,4.3,103,4.9,50.0,8,9,12.1,3.84,0,0,0.0,44.4,4,6,0.0,17,42.5,0,3,,66.5,67.5,71.8,58.6,,69.0,0,1,17,33.3,12.0,11.8,2,6,0,1,0,0,0.0,18,2.0
Maalik Murphy,157302,QB,DUKE,1,2.07,2.07,,,40,154,75.0,28,28,8.4,1.75,0,1,3.4,75.0,21,2,0.0,28,70.0,0,12,,68.1,76.8,73.6,76.1,,,0,0,29,0.0,117.0,0.0,0,0,0,0,2,0,0.0,192,6.9,50.0,12,12,21.9,2.81,0,2,15.4,41.7,5,4,16.7,12,30.0,1,4,,66.0,66.8,71.0,66.4,,,0,1,13,0.0,36.1,0.0,0,0,0,0,0,2,15.4,98,8.2
Bo Kelly,158923,QB,CAL POLY,1,2.64,2.59,,3.17,40,129,72.7,22,22,8.2,1.8,0,1,4.5,68.2,15,3,6.3,22,55.0,1,8,,67.4,55.4,72.7,55.2,,,0,2,22,0.0,60.0,0.0,0,0,0,0,1,2,9.1,126,5.7,50.0,14,15,16.1,3.66,0,1,6.7,46.7,7,3,0.0,18,45.0,0,4,,66.8,45.6,72.0,44.3,,59.4,0,1,18,0.0,37.1,0.0,0,3,0,1,0,1,5.6,86,5.7
Luca Stanzani,159449,QB,LIUSHAR,1,2.82,2.5,2.88,4.74,40,1298,89.5,19,20,2.2,2.04,1,0,0.0,80.0,16,0,5.9,20,50.0,1,9,,67.1,72.4,72.6,72.0,,,0,0,20,,124.0,0.0,0,0,0,0,2,0,0.0,115,5.8,60.0,10,11,9.8,3.6,0,0,0.0,36.4,4,11,33.3,20,50.0,2,4,,22.6,51.5,72.8,46.1,,63.4,0,0,23,36.4,86.9,20.0,4,5,0,1,1,1,4.3,64,5.8
Jordyn Potts,174577,QB,TENN TECH,1,2.51,2.38,4.2,5.7,40,309,79.2,24,25,3.7,1.75,1,2,8.0,76.0,19,3,0.0,25,62.5,0,8,,67.7,76.1,73.1,75.5,,,0,0,25,0.0,104.9,0.0,0,0,0,0,1,0,0.0,157,6.3,66.7,12,13,10.3,3.76,0,0,0.0,61.5,8,3,0.0,15,37.5,0,5,,66.7,71.4,71.8,67.9,,64.3,0,0,17,33.3,124.7,6.7,1,1,0,1,2,0,0.0,99,7.6
Jake Garcia,143941,QB,E CAROLINA,1,2.33,2.14,2.9,4.4,40,156,81.8,22,23,5.2,1.76,1,0,0.0,78.3,18,0,0.0,23,57.5,0,13,,67.5,49.4,72.8,49.4,,,0,2,23,,97.5,0.0,0,0,0,0,2,2,8.7,210,9.1,54.5,11,13,16.8,3.09,0,3,21.4,38.5,5,10,16.7,17,42.5,1,5,,66.8,84.3,72.0,76.6,,74.9,0,1,18,10.0,73.1,5.9,1,3,0,2,2,1,5.6,98,7.5
Garrett Nussmeier,146757,QB,LSU,1,2.22,2.22,,,39,211,74.1,27,28,7.5,1.86,0,1,3.6,71.4,20,2,0.0,28,71.8,0,10,,68.0,74.5,73.5,73.9,,,0,1,28,0.0,96.3,0.0,0,0,0,1,2,0,0.0,173,6.2,90.9,11,11,6.4,3.15,0,0,0.0,90.9,10,4,0.0,11,28.2,0,7,,65.6,83.7,70.4,83.1,,,0,0,11,0.0,117.8,0.0,0,0,0,0,0,0,0.0,135,12.3
Mark Gronowski,138303,QB,S DAK ST,1,2.62,2.52,2.45,6.7,39,292,64.7,17,18,8.2,1.92,0,0,0.0,61.1,11,5,0.0,19,48.7,0,7,,67.1,42.6,72.4,42.7,,,1,1,20,20.0,76.2,5.3,1,0,0,0,1,1,5.0,120,6.7,52.9,17,18,10.6,3.29,0,1,5.3,50.0,9,10,0.0,20,51.3,0,6,,67.1,45.3,72.5,46.9,,57.0,0,0,21,10.0,95.6,5.0,1,1,0,1,1,2,9.5,144,8.0
Cole Gonzales,159939,QB,W CAROLINA,1,2.3,2.13,3.7,3.73,39,344,74.1,27,27,3.6,1.8,0,0,0.0,66.7,18,3,10.0,27,69.2,2,6,,68.2,46.9,73.7,46.9,,,0,0,30,0.0,93.9,0.0,0,0,0,0,1,1,3.3,155,5.7,83.3,6,8,10.8,3.43,0,0,0.0,50.0,4,9,20.0,12,30.8,1,4,,65.8,71.7,70.7,70.0,,63.6,0,0,12,11.1,112.5,8.3,1,3,0,2,1,0,0.0,56,7.0
Taisun Phommachanh,99577,QB,UMASS,1,2.48,2.18,3.43,3.6,39,216,93.8,16,18,3.8,1.75,2,0,0.0,77.8,14,3,6.7,19,48.7,1,5,,67.5,64.9,72.8,64.6,,,0,0,23,33.3,88.4,5.3,1,0,0,0,0,0,0.0,94,5.2,58.3,12,12,12.3,3.18,0,1,7.7,50.0,6,13,14.3,20,51.3,1,5,,67.2,73.9,72.5,66.8,,73.0,0,0,21,38.5,74.0,25.0,5,3,0,0,0,0,0.0,87,7.3
Tyler Van Dyke,122225,QB,WISCONSIN,1,2.79,2.57,5.6,5.1,39,349,85.7,21,21,6.3,1.86,0,0,0.0,71.4,15,1,16.7,21,53.8,3,9,,67.4,82.7,72.7,81.8,,,0,0,22,0.0,89.8,0.0,0,0,0,0,0,0,0.0,142,6.8,46.2,13,15,6.7,3.88,0,1,6.3,40.0,6,11,0.0,18,46.2,0,4,,20.8,52.2,72.2,53.5,,57.8,0,0,19,18.2,49.3,11.1,2,1,0,2,0,1,5.3,50,3.3
Mikey Keene,70961,QB,FRESNO ST,1,2.12,2.01,3.43,,39,169,82.8,29,30,5.0,1.7,1,1,3.3,66.7,20,3,16.7,30,76.9,4,11,,68.2,86.7,73.7,85.7,,,0,2,30,0.0,69.3,0.0,0,0,0,0,1,0,0.0,204,6.8,40.0,5,6,23.6,3.49,0,0,0.0,33.3,2,8,0.0,9,23.1,0,2,,65.4,36.2,70.1,36.6,,,0,0,10,37.5,51.4,33.3,3,0,0,1,0,1,10.0,31,5.2
