player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
JT Daniels,83578,QB,RICE,1,2.81,2.84,2.65,4.6,53,275,76.5,17,17,4.8,1.86,0,0,0.0,70.6,12,3,7.7,18,34.0,1,4,,23.4,51.3,72.2,51.2,,,0,0,19,33.3,79.0,5.6,1,0,0,0,0,1,5.3,74,4.4,80.0,30,32,8.1,3.4,0,1,3.1,65.6,21,18,12.5,34,64.2,3,14,,39.5,59.4,74.2,60.4,,57.3,1,1,34,5.6,101.7,2.9,1,1,0,1,2,2,5.9,285,8.9
Paxton DeLaurent,159618,QB,SE MO ST,1,2.21,2.0,2.97,4.73,53,293,65.0,40,40,9.3,1.63,0,2,4.5,57.5,23,2,11.5,41,77.4,3,12,,69.4,58.6,75.2,58.4,,,0,0,45,50.0,91.4,2.4,1,0,0,0,2,3,6.7,237,5.9,42.9,7,7,21.7,4.18,0,1,14.3,42.9,3,8,0.0,12,22.6,0,3,,65.8,50.5,70.7,49.6,,59.1,0,1,12,25.0,30.4,16.7,2,3,0,0,0,1,8.3,54,7.7
Jase Bauer,145714,QB,C MICHIGAN,1,3.05,2.94,5.6,4.4,53,134,79.2,24,25,7.8,1.94,0,0,0.0,68.0,17,7,10.5,25,47.2,2,10,,67.8,68.8,73.3,68.3,,,0,2,26,0.0,78.8,0.0,0,0,0,1,2,1,3.8,160,6.4,85.0,20,25,8.9,4.04,0,1,3.7,44.0,11,16,35.3,28,52.8,6,7,,68.2,72.3,73.7,71.5,,62.1,0,1,30,6.3,41.9,3.6,1,2,0,5,0,1,3.3,119,4.8
Luke Altmyer,146802,QB,ILLINOIS,1,2.75,2.62,3.9,3.93,52,187,88.0,25,29,4.5,1.83,2,3,10.3,69.0,20,4,9.1,29,55.8,2,10,,68.1,84.4,73.6,83.6,,,0,0,29,0.0,100.5,0.0,0,0,0,2,1,0,0.0,205,7.1,66.7,15,18,8.7,3.91,0,0,0.0,50.0,9,13,10.0,23,44.2,1,4,,32.0,51.3,73.1,54.5,,52.9,0,1,25,15.4,39.6,8.7,2,3,0,3,0,1,4.0,82,4.6
Bo Kelly,158923,QB,CAL POLY,1,2.62,2.38,4.07,4.73,51,129,72.4,29,29,5.7,1.79,0,1,3.2,62.1,18,0,14.3,29,56.9,3,8,,68.3,73.0,73.9,72.4,,,0,1,31,,72.2,0.0,0,0,0,0,1,1,3.2,148,5.1,60.0,15,16,14.1,3.71,0,1,6.3,37.5,6,11,33.3,22,43.1,3,5,,24.8,49.2,72.7,49.1,,58.2,0,1,22,27.3,59.1,13.6,3,3,0,1,1,3,13.6,119,7.4
Byrum Brown,156206,QB,USF,1,3.14,3.02,3.03,4.24,51,327,73.3,15,15,5.5,2.13,0,0,0.0,60.0,9,3,18.2,16,31.4,2,1,,66.7,60.9,71.8,60.6,,,0,0,17,33.3,67.1,6.3,1,0,0,0,0,0,0.0,54,3.6,63.0,27,28,18.8,3.6,0,1,3.2,53.6,15,16,11.8,35,68.6,2,10,,68.9,54.2,74.8,56.5,,53.3,0,2,40,12.5,71.4,5.7,2,5,0,1,2,4,10.0,206,7.4
Justin Miller,103941,QB,SO UTAH,1,2.82,2.58,2.4,5.08,51,298,84.0,25,25,6.0,1.9,0,2,7.4,80.0,20,9,4.8,26,51.0,1,9,,68.0,86.4,73.5,85.5,,,0,0,28,11.1,104.5,3.8,1,0,0,0,1,0,0.0,147,5.9,77.8,18,20,11.1,3.77,0,0,0.0,70.0,14,6,0.0,25,49.0,0,10,,67.8,52.1,73.3,54.9,,53.6,0,1,26,0.0,107.7,0.0,0,5,0,2,2,3,11.5,167,8.4
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.32,2.22,2.74,3.55,50,277,82.8,29,32,4.4,1.94,2,0,0.0,65.6,21,5,12.5,33,66.0,3,8,,68.5,69.0,74.3,68.5,,,1,0,35,20.0,75.1,3.0,1,0,0,0,0,0,0.0,141,4.4,55.6,9,11,9.7,3.07,0,0,0.0,45.5,5,10,0.0,17,34.0,0,1,,66.8,48.6,72.0,52.4,,52.9,2,0,18,40.0,53.6,23.5,4,2,0,0,0,0,0.0,36,3.3
Brady Cook,124199,QB,MISSOURI,1,2.49,2.45,2.65,4.0,50,229,88.9,27,28,7.0,1.93,1,1,3.6,78.6,22,3,8.3,28,56.0,2,13,,68.0,86.4,73.5,85.4,,,0,0,28,0.0,128.1,0.0,0,0,0,0,2,0,0.0,253,9.0,64.7,17,19,14.6,3.2,0,3,15.0,42.1,8,9,27.3,22,44.0,3,6,,26.3,60.5,73.1,52.9,,73.8,0,2,25,22.2,32.2,9.1,2,1,0,2,0,3,12.0,158,8.3
Chase Artopoeus,100577,QB,CHATTNOOGA,1,2.72,2.49,4.2,5.75,50,137,60.0,20,21,8.3,1.92,1,0,0.0,57.1,12,0,0.0,21,42.0,0,6,,67.2,69.4,72.5,69.0,,,0,0,21,,86.8,0.0,0,0,0,0,1,0,0.0,107,5.1,73.9,23,24,18.5,3.3,0,2,7.4,70.8,17,7,0.0,29,58.0,0,14,,68.5,67.1,74.1,64.3,,66.8,1,2,33,42.9,116.7,10.3,3,2,0,0,4,3,9.1,292,12.2
Shedeur Sanders,131396,QB,COLORADO,1,2.54,2.37,2.83,4.6,50,143,70.4,27,27,6.1,1.79,0,0,0.0,70.4,19,8,0.0,28,56.0,0,8,,68.0,58.3,0.0,60.5,,,0,0,28,12.5,95.1,3.6,1,0,0,0,1,0,0.0,143,5.3,64.3,14,16,12.6,3.5,0,2,12.5,43.8,7,14,22.2,22,44.0,2,7,,67.4,82.7,72.7,80.0,,67.2,0,0,22,21.4,63.5,13.6,3,3,0,2,0,0,0.0,96,6.0
Dante Moore,173983,QB,UCLA,1,2.35,2.31,2.67,3.0,49,324,64.0,25,30,8.1,1.95,1,0,0.0,46.7,14,10,12.5,31,63.3,2,6,,68.3,58.3,73.9,58.1,,,1,2,31,10.0,44.9,3.2,1,0,0,3,1,1,3.2,148,4.9,61.5,13,15,17.7,3.03,0,3,20.0,53.3,8,7,0.0,18,36.7,0,8,,66.8,90.7,72.0,89.9,,64.2,0,0,18,28.6,86.0,11.1,2,1,0,2,0,0,0.0,142,9.5
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.8,2.62,2.65,4.75,47,215,65.2,23,25,8.3,1.93,1,0,0.0,56.0,14,6,6.7,26,55.3,1,6,,67.8,47.7,73.3,47.8,,,0,1,26,16.7,55.1,3.8,1,0,0,1,0,1,3.8,138,5.5,61.5,13,16,15.8,3.89,1,0,0.0,43.8,7,9,12.5,21,44.7,1,7,,67.4,62.0,72.7,55.7,,69.3,0,1,22,11.1,48.4,4.8,1,4,0,2,1,1,4.5,58,3.6
Blake Shapen,122282,QB,BAYLOR,1,2.72,2.45,3.42,4.1,47,118,80.0,15,17,3.9,1.87,1,0,0.0,64.7,11,5,8.3,19,40.4,1,6,,66.7,72.0,72.2,71.5,,,1,0,19,40.0,78.3,10.5,2,0,0,0,0,0,0.0,91,5.4,55.0,20,20,13.3,3.29,0,1,4.3,50.0,10,12,9.1,28,59.6,1,7,,28.0,52.2,73.9,50.4,,62.0,0,0,31,33.3,109.0,14.3,4,4,0,0,1,2,6.5,233,11.7
Will McElvain,88639,QB,CENT ARK,1,2.59,2.56,2.8,3.2,47,132,82.8,29,29,5.3,1.76,0,0,0.0,69.0,20,4,16.7,29,61.7,4,12,,68.4,76.0,74.0,75.2,,,0,0,32,0.0,119.0,0.0,0,0,0,0,2,0,0.0,254,8.8,84.6,13,15,12.6,3.93,0,3,18.8,73.3,11,4,0.0,18,38.3,0,5,,67.0,77.8,72.2,77.0,,62.6,0,1,19,25.0,114.7,5.6,1,2,0,2,2,1,5.3,143,9.5
Jack Turner,162969,QB,LA TECH,1,2.35,2.27,2.0,3.77,46,208,73.9,23,26,9.4,1.77,1,3,10.7,57.7,15,6,11.8,28,60.9,2,7,,28.0,63.5,73.7,63.1,,,1,1,30,33.3,76.4,7.1,2,0,0,1,1,2,6.7,184,7.1,57.1,14,15,15.5,3.26,0,0,0.0,40.0,6,9,25.0,18,39.1,2,5,,67.0,65.2,72.2,70.4,,51.8,0,1,19,0.0,29.0,0.0,0,3,0,1,0,1,5.3,77,5.1
Ryan O'Connor,155510,QB,DELAWARE,1,2.82,2.58,3.4,4.93,46,151,83.3,24,24,7.5,1.88,0,1,4.2,79.2,19,6,5.0,24,52.2,1,9,,67.6,76.9,73.0,76.2,,,0,1,24,0.0,123.4,0.0,0,0,0,0,3,1,4.2,199,8.3,73.3,15,16,14.7,3.85,0,1,5.9,56.3,9,12,18.2,22,47.8,2,7,,67.5,67.4,72.8,61.7,,69.6,0,0,23,16.7,108.3,9.1,2,4,0,1,1,1,4.3,148,9.3
Michael Hiers,88636,QB,SAMFORD,1,2.77,2.58,4.83,4.2,46,282,100.0,19,20,3.2,1.81,0,0,0.0,90.0,18,2,5.3,20,43.5,1,6,,67.1,89.3,72.4,88.5,,,1,0,20,0.0,110.8,0.0,0,0,0,0,1,0,0.0,132,6.6,70.0,20,22,9.6,3.5,0,1,4.3,54.5,12,8,14.3,26,56.5,2,6,,67.9,72.2,73.4,73.6,,57.3,0,1,27,37.5,50.4,11.5,3,1,0,2,0,1,3.7,115,5.2
Jordan Pachot,164809,QB,MO STATE,1,2.63,2.57,3.8,3.8,46,230,69.6,23,24,8.8,1.98,1,3,12.0,66.7,16,8,0.0,24,52.2,0,10,,67.7,83.0,73.1,82.1,,,0,0,25,0.0,88.9,0.0,0,0,0,0,0,0,0.0,180,7.5,57.9,19,20,12.6,3.34,0,1,4.8,45.0,9,12,18.2,22,47.8,2,6,,67.5,52.5,72.8,49.7,,64.3,0,3,23,8.3,35.2,4.5,1,1,0,1,1,3,13.0,89,4.5
Hudson Card,123109,QB,PURDUE,1,3.15,2.97,5.03,,46,273,88.9,18,19,3.8,1.77,1,1,5.3,73.7,14,0,12.5,19,41.3,2,4,,67.0,70.6,72.2,70.1,,,0,1,19,,58.2,0.0,0,0,0,0,0,1,5.3,76,4.0,63.2,19,23,14.4,4.12,0,1,4.0,47.8,11,13,8.3,27,58.7,1,8,,68.2,52.9,73.7,54.1,,57.3,0,1,30,30.8,69.3,14.8,4,0,0,4,1,2,6.7,171,7.4
KJ Jefferson,99129,QB,ARKANSAS,1,2.74,2.51,3.82,4.55,46,111,80.0,20,21,3.0,1.8,1,0,0.0,76.2,16,3,0.0,21,45.7,0,7,,67.2,61.4,72.5,61.1,,,0,0,21,0.0,121.1,0.0,0,0,0,0,2,0,0.0,120,5.7,64.7,17,18,10.8,3.54,0,1,5.3,50.0,9,11,18.2,25,54.3,2,7,,67.8,37.4,73.3,31.5,,70.3,1,2,26,45.5,34.3,20.0,5,2,0,0,0,3,11.5,130,7.2
Aaron Allen,78494,QB,ALCORN ST,1,2.68,2.32,3.42,4.26,45,107,80.0,20,20,3.1,1.72,0,0,0.0,75.0,15,3,6.3,20,44.4,1,5,,67.4,65.3,72.7,65.0,,,0,1,22,0.0,85.2,0.0,0,0,0,0,1,0,0.0,119,6.0,66.7,12,14,20.8,3.46,0,4,26.7,57.1,8,13,0.0,25,55.6,0,9,,14.8,73.7,73.3,84.1,,46.9,1,0,26,46.2,133.0,24.0,6,5,0,1,2,2,7.7,147,10.5
Quinn Ewers,127253,QB,TEXAS,1,2.87,2.62,4.54,4.03,45,311,87.5,16,16,4.3,1.61,0,1,5.6,87.5,14,0,0.0,16,35.6,0,6,,66.8,76.7,72.0,76.1,,,0,2,18,,58.6,0.0,0,0,0,0,0,1,5.6,121,7.6,84.2,19,20,11.9,3.69,0,0,0.0,80.0,16,14,0.0,28,62.2,0,8,,27.0,71.5,73.5,81.1,,42.3,0,0,28,35.7,127.9,17.9,5,3,0,1,1,1,3.6,214,10.7
Sam Hartman,77618,QB,NOTRE DAME,1,2.86,2.83,3.04,3.0,45,258,84.6,13,13,5.5,1.93,0,1,7.1,76.9,10,5,9.1,15,33.3,1,3,,66.5,64.2,71.6,66.5,,57.3,0,1,16,20.0,79.6,6.7,1,1,0,0,1,1,6.3,62,4.8,50.0,24,25,16.0,3.33,0,1,3.8,48.0,12,13,0.0,30,66.7,0,7,,28.0,43.5,73.9,44.4,,57.8,0,2,31,30.8,54.1,13.3,4,1,0,1,1,3,9.7,192,7.7
Chevan Cordeiro,75886,QB,S JOSE ST,1,3.42,2.89,5.9,6.65,45,285,80.0,20,20,4.1,2.02,0,0,0.0,70.0,14,3,12.5,20,44.4,2,5,,67.1,72.9,72.4,72.4,,,0,0,20,0.0,94.0,0.0,0,0,0,0,0,0,0.0,161,8.1,58.8,17,18,14.2,4.54,0,2,10.5,50.0,9,14,10.0,25,55.6,1,7,,67.8,87.1,73.3,81.4,,73.5,0,1,26,21.4,58.6,12.0,3,4,0,1,0,1,3.8,164,9.1
Kinkead Dent,99132,QB,TENN MARTN,1,2.73,2.34,3.4,4.77,45,310,66.7,21,22,7.2,1.87,1,0,0.0,54.5,12,2,14.3,22,48.9,2,7,,67.4,51.9,72.7,51.8,,,0,0,22,0.0,97.9,0.0,0,0,0,0,2,1,4.5,106,4.8,50.0,12,14,12.5,3.56,0,0,0.0,28.6,4,11,33.3,23,51.1,2,6,,25.2,55.0,72.8,59.1,,53.7,1,1,23,27.3,23.5,13.0,3,6,0,1,0,1,4.3,88,6.3
Brock Bagozzi,149648,QB,MARIST,1,3.0,2.76,4.7,4.47,45,213,78.9,19,20,7.8,2.04,1,0,0.0,70.0,14,7,6.7,21,46.7,1,6,,67.4,72.6,72.7,72.1,,,0,0,22,14.3,82.1,4.8,1,0,0,0,0,1,4.5,104,5.2,61.1,18,19,7.5,3.85,0,1,5.3,52.6,10,15,9.1,24,53.3,1,7,,67.6,73.1,73.0,75.4,,57.1,0,3,24,13.3,28.1,8.3,2,3,0,1,0,1,4.2,99,5.2
Miles Hastings,103943,QB,UC DAVIS,1,2.08,2.08,,,45,322,82.9,35,36,6.9,1.83,1,1,2.6,69.4,25,5,13.8,36,80.0,4,11,,68.9,84.8,74.7,83.7,,,0,0,39,0.0,107.4,0.0,0,0,0,0,2,1,2.6,250,6.9,75.0,8,9,16.0,3.09,0,1,11.1,66.7,6,4,0.0,9,20.0,0,4,,65.1,91.7,69.8,91.4,,,0,0,9,0.0,109.0,0.0,0,0,0,1,0,0,0.0,111,12.3
Blake Stenstrom,82106,QB,PRINCETON,1,2.88,2.64,3.53,4.27,44,272,93.8,16,17,4.1,1.86,1,0,0.0,82.4,14,3,6.7,17,38.6,1,5,,66.7,78.6,71.8,78.0,,,0,0,17,0.0,113.0,0.0,0,0,0,0,0,0,0.0,189,11.1,81.3,16,18,7.3,3.51,0,0,0.0,66.7,12,15,7.7,27,61.4,1,5,,67.8,54.8,73.4,61.2,,47.9,1,0,27,40.0,104.2,22.2,6,3,0,1,1,1,3.7,121,6.7
Cam Ward,133244,QB,WASH STATE,1,2.94,2.71,4.13,5.65,44,341,75.0,24,27,4.6,1.76,2,0,0.0,63.0,17,9,5.6,27,61.4,1,6,,67.9,58.2,73.4,57.9,,,1,1,27,0.0,77.9,0.0,0,0,0,0,1,2,7.4,171,6.3,22.2,9,12,11.9,4.82,0,1,7.1,16.7,2,13,0.0,17,38.6,0,2,,67.0,39.5,72.2,37.7,,60.2,0,1,19,23.1,4.9,17.6,3,2,0,3,0,2,10.5,18,1.5
Tyler Knoop,108982,QB,GEORGETOWN,1,2.75,2.53,5.0,4.07,44,172,73.1,26,27,6.2,1.91,1,0,0.0,70.4,19,7,0.0,27,61.4,0,10,,68.0,61.2,73.5,60.9,,,0,2,28,0.0,77.1,0.0,0,0,0,0,2,2,7.1,146,5.4,88.9,9,12,14.6,4.08,1,3,20.0,58.3,7,11,12.5,17,38.6,1,7,,67.1,90.5,72.4,84.8,,75.3,0,0,20,18.2,120.8,11.8,2,3,0,2,1,0,0.0,122,10.2
Noah Fifita,158722,QB,ARIZONA,1,2.95,2.61,4.33,4.5,43,109,76.5,17,17,4.6,1.86,0,0,0.0,76.5,13,1,0.0,17,39.5,0,6,,66.8,60.4,72.0,60.1,,,0,1,18,0.0,104.8,0.0,0,0,0,0,2,1,5.6,99,5.8,72.2,18,18,12.6,3.66,0,1,5.3,66.7,12,10,7.7,26,60.5,1,10,,67.9,66.7,73.4,71.2,,53.8,0,0,27,30.0,144.4,11.5,3,5,0,0,3,0,0.0,204,11.3
Dillon Gabriel,86272,QB,OKLAHOMA,1,3.01,2.59,7.5,5.88,43,261,68.8,16,17,3.1,1.76,1,0,0.0,58.8,10,0,9.1,17,39.5,1,6,,66.7,72.3,71.8,71.8,,,0,0,17,,73.7,0.0,0,0,0,0,0,0,0.0,92,5.4,82.4,17,21,10.5,3.83,2,2,9.1,61.9,13,14,7.1,26,60.5,1,11,,67.9,85.6,73.4,85.2,,64.6,1,0,27,7.1,107.8,3.8,1,4,0,1,1,1,3.7,193,9.2
Brian Maurer,99123,QB,STF AUSTIN,1,2.54,2.32,3.2,4.25,43,301,73.1,26,26,4.9,1.9,0,0,0.0,65.4,17,5,10.5,26,60.5,2,7,,67.9,63.3,73.4,62.9,,,0,0,27,0.0,112.2,0.0,0,0,0,0,2,0,0.0,187,7.2,44.4,9,11,12.6,3.51,1,2,15.4,36.4,4,12,0.0,17,39.5,0,5,,66.8,66.7,0.0,64.5,,68.5,0,0,19,16.7,78.6,11.8,2,4,0,1,1,0,0.0,42,3.8
Chandler Rogers,98683,QB,N TEXAS,1,2.67,2.14,3.49,5.5,43,251,73.7,19,19,8.2,1.75,0,0,0.0,73.7,14,5,0.0,21,48.8,0,7,,14.6,53.9,72.7,53.8,,,0,0,22,40.0,110.2,9.5,2,0,0,0,1,2,9.1,133,7.0,66.7,12,13,19.0,3.55,0,2,15.4,61.5,8,11,0.0,22,51.2,0,7,,67.4,80.8,72.7,90.5,,47.0,1,0,22,45.5,96.3,22.7,5,4,0,0,0,0,0.0,134,10.3
Ralph Rucker IV,144625,QB,BUCKNELL,1,2.95,2.59,4.2,5.82,43,125,70.6,17,17,8.3,1.91,0,3,16.7,70.6,12,4,0.0,17,39.5,0,6,,66.8,77.1,72.0,76.5,,,0,1,18,0.0,113.4,0.0,0,0,0,0,2,2,11.1,154,9.1,41.2,17,19,21.4,3.77,1,2,10.5,36.8,7,15,0.0,25,58.1,0,5,,33.1,73.0,73.3,71.8,,64.2,1,0,26,6.7,70.9,4.0,1,5,0,0,1,0,0.0,94,4.9
Keegan Shoemaker,108983,QB,SM HOUSTON,1,2.45,2.29,,5.75,43,281,74.1,27,27,3.9,1.7,0,0,0.0,74.1,20,0,0.0,27,62.8,0,8,,68.1,54.1,73.6,54.0,,,0,0,29,,99.3,0.0,0,0,0,0,1,1,3.4,150,5.6,70.0,10,14,16.4,3.72,0,1,6.7,50.0,7,8,0.0,16,37.2,0,5,,66.8,71.8,72.3,74.7,,57.5,0,1,18,0.0,69.0,0.0,0,2,0,4,1,1,5.6,105,7.5
Colby Suits,82143,QB,HOUCHR,1,2.7,2.56,2.0,4.6,42,183,69.2,13,13,0.8,1.74,0,0,0.0,69.2,9,4,0.0,14,33.3,0,2,,66.2,60.6,71.2,60.3,,,0,1,14,25.0,66.5,7.1,1,0,0,0,1,0,0.0,41,3.2,41.7,24,25,15.3,3.18,0,3,11.1,32.0,8,12,20.0,28,66.7,2,7,,68.2,64.8,73.7,65.6,,57.7,0,2,30,0.0,16.8,0.0,0,3,0,1,0,2,6.7,128,5.1
