player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Frank Harris,60586,QB,UTSA,1,2.71,2.51,2.27,5.57,43,331,83.3,24,25,6.8,1.76,0,1,4.0,76.0,19,6,5.0,27,62.8,1,7,,,,,67.9,74.4,73.4,,73.8,,,,,,0,0,27,33.3,102.4,7.4,2,0,0,1,1,0,0.0,142,5.7,77.8,9,12,2.7,4.32,0,0,0.0,58.3,7,13,0.0,16,37.2,0,5,,,,,66.7,65.9,71.8,,68.5,,,57.5,,,0,0,17,7.7,75.7,6.3,1,3,0,3,0,0,0.0,72,6.0
Zach Calzada,98006,QB,INCAR WORD,1,3.07,2.81,3.45,12.6,43,189,90.5,21,21,3.5,1.64,0,1,4.5,85.7,18,1,5.3,21,48.8,1,10,,,,,67.4,90.8,72.7,,90.5,,,,,,0,1,22,0.0,97.0,0.0,0,0,0,0,1,1,4.5,173,8.2,57.9,19,19,18.2,4.43,0,5,26.3,57.9,11,6,0.0,22,51.2,0,7,,,,,67.4,86.6,72.7,,88.1,,,57.3,,,0,0,22,33.3,132.1,9.1,2,1,0,0,2,1,4.5,213,11.2
Collin Ironside,139107,QB,VA MILT IN,1,2.96,2.61,3.0,5.14,43,336,92.3,13,13,1.4,1.88,0,0,0.0,84.6,11,4,8.3,15,34.9,1,5,,,,,66.4,67.0,71.4,,66.6,,,,,,0,0,15,50.0,89.4,13.3,2,0,0,0,0,0,0.0,71,5.5,61.1,18,19,15.1,3.54,0,3,15.8,52.6,10,13,9.1,28,65.1,1,6,,,,,68.0,70.2,73.5,,75.0,,,54.1,,,1,0,28,30.8,112.6,14.3,4,5,0,0,2,0,0.0,144,7.6
Ben Wooldridge,82115,QB,LA LAFAYET,1,2.64,2.39,,4.12,42,207,81.8,22,22,4.0,1.68,0,1,4.2,77.3,17,3,5.6,22,52.4,1,8,,,,,67.6,72.4,73.0,,71.8,,,,,,0,0,24,0.0,127.5,0.0,0,0,0,0,2,0,0.0,162,7.4,69.2,13,14,11.9,3.7,0,1,7.1,57.1,8,3,11.1,20,47.6,1,8,,,,,67.1,67.6,72.4,,71.6,,,57.3,,,0,0,20,0.0,86.3,0.0,0,6,0,1,0,0,0.0,123,8.8
Kai Millner,146286,QB,N ARIZONA,1,2.98,2.69,3.57,4.27,42,252,76.5,17,18,6.4,1.96,0,0,0.0,61.1,11,1,15.4,18,42.9,2,4,,,,,66.8,57.7,72.0,,57.5,,,,,,0,0,18,0.0,72.0,0.0,0,0,0,1,0,0,0.0,82,4.6,75.0,12,15,15.8,3.74,0,0,0.0,60.0,9,10,0.0,24,57.1,0,10,,,,,16.8,54.7,73.4,,56.2,,,56.4,,,0,0,27,30.0,140.6,12.5,3,6,0,3,2,2,7.4,176,11.7
AJ Swann,157186,QB,VANDERBILT,1,2.49,2.42,3.75,,41,333,72.7,22,22,6.3,1.85,0,0,0.0,68.2,15,3,6.3,23,56.1,1,7,,,,,67.6,37.5,73.0,,37.7,,,,,,0,2,24,33.3,41.1,4.3,1,0,0,0,0,2,8.3,106,4.8,73.3,15,17,15.1,3.31,0,3,17.6,64.7,11,7,0.0,18,43.9,0,8,,,,,66.8,87.8,72.0,,86.8,,,,,,1,0,18,14.3,146.6,5.6,1,0,0,1,3,0,0.0,208,12.2
Phil Jurkovec,83533,QB,PITTSBURGH,1,3.14,2.9,3.62,4.93,40,268,44.4,18,18,13.9,2.09,0,1,4.8,38.9,7,7,12.5,21,52.5,1,5,,,,,67.6,51.5,73.0,,51.5,,,,,,0,0,24,42.9,93.3,14.3,3,0,0,0,3,0,0.0,83,4.6,21.4,14,14,20.3,4.31,0,1,6.3,21.4,3,11,0.0,19,47.5,0,5,,,,,67.2,55.6,72.5,,51.4,,,66.7,,,0,0,21,18.2,55.7,10.5,2,3,0,0,0,0,0.0,96,6.9
Michael Hiers,88636,QB,SAMFORD,1,2.78,2.5,4.14,5.5,40,282,72.2,18,18,7.9,1.77,0,1,5.6,72.2,13,0,0.0,18,45.0,0,5,,,,,66.8,68.6,72.0,,68.2,,,,,,0,0,18,,108.8,0.0,0,0,0,0,1,0,0.0,121,6.7,50.0,16,16,18.3,3.61,0,1,5.6,50.0,8,12,0.0,22,55.0,0,7,,,,,25.6,61.3,73.0,,58.6,,,64.3,,,0,0,24,41.7,95.6,22.7,5,1,0,0,0,1,4.2,199,12.4
Carlos Davis,139131,QB,UMASS,1,2.68,2.33,3.73,5.07,40,216,81.0,21,22,7.0,1.84,1,1,4.3,77.3,17,3,0.0,23,57.5,0,7,,,,,25.6,51.6,73.0,,51.5,,,,,,0,0,24,33.3,106.1,4.3,1,0,0,0,1,2,8.3,129,5.9,71.4,7,11,14.7,3.81,1,2,15.4,45.5,5,9,0.0,17,42.5,0,4,,,,,67.1,73.3,72.4,,75.8,,,58.3,,,1,0,20,33.3,123.1,17.6,3,3,0,2,2,0,0.0,115,10.5
Zevi Eckhaus,148535,QB,BRYANT,1,2.67,2.32,4.4,4.83,40,124,68.4,19,19,10.6,1.93,0,2,10.5,63.2,12,0,7.7,19,47.5,1,8,,,,,67.0,79.7,72.2,,79.0,,,,,,0,0,19,,127.5,0.0,0,0,0,0,2,0,0.0,172,9.1,66.7,12,15,13.1,3.33,1,2,11.1,40.0,6,6,25.0,21,52.5,2,5,,,,,67.6,70.0,73.0,,66.5,,,66.9,,,1,0,24,50.0,63.8,14.3,3,3,0,1,0,1,4.2,102,6.8
T.J. Finley,124093,QB,TEXAS ST,1,2.52,2.48,2.89,3.7,40,314,50.0,14,16,11.5,1.83,2,1,6.3,43.8,7,4,0.0,17,42.5,0,4,,,,,66.7,61.1,71.8,,60.8,,,,,,0,0,17,25.0,54.9,5.9,1,0,0,0,0,0,0.0,63,3.9,78.6,14,15,14.1,3.17,0,2,13.3,60.0,9,14,18.2,22,55.0,2,3,,,,,67.4,69.1,0.0,,73.7,,,57.3,,,0,0,22,42.9,93.2,27.3,6,1,0,1,0,0,0.0,148,9.9
Quinn Ewers,127253,QB,TEXAS,1,2.31,2.21,,4.3,40,311,78.9,19,19,1.4,1.52,0,1,5.3,73.7,14,0,6.7,19,47.5,1,4,,,,,67.0,77.0,72.2,,76.4,,,,,,0,0,19,,86.1,0.0,0,0,0,0,0,0,0.0,103,5.4,70.6,17,19,15.3,3.03,1,2,10.0,52.6,10,6,16.7,21,52.5,2,10,,,,,67.4,91.2,72.7,,91.2,,,61.3,,,0,0,22,0.0,137.6,0.0,0,2,0,1,3,0,0.0,246,12.9
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.44,2.36,,3.95,40,340,85.0,20,20,5.7,1.7,0,0,0.0,75.0,15,2,11.8,20,50.0,2,11,,,,,67.1,61.4,72.4,,61.1,,,,,,0,0,20,0.0,143.5,0.0,0,0,0,0,3,1,5.0,189,9.5,88.2,17,18,14.1,3.19,0,2,10.0,72.2,13,1,13.3,20,50.0,2,11,,,,,67.4,93.4,73.0,,93.6,,,61.0,,,0,1,22,0.0,88.7,0.0,0,2,0,1,0,0,0.0,214,11.9
Cade Klubnik,156253,QB,CLEMSON,1,2.22,2.22,,4.3,40,140,87.5,24,24,2.5,1.7,0,0,0.0,83.3,20,3,4.8,24,60.0,1,14,,,,,67.6,84.9,73.0,,84.1,,,,,,0,0,24,0.0,145.5,0.0,0,0,0,0,3,0,0.0,226,9.4,66.7,12,14,10.7,3.21,0,1,7.1,57.1,8,4,0.0,15,37.5,0,4,,,,,66.4,54.8,71.4,,50.6,,,64.3,,,1,1,15,0.0,70.2,0.0,0,1,0,1,1,1,6.7,89,6.4
Hajj-Malik Williams,102348,QB,CAMPBELL,1,2.87,2.47,5.1,5.7,39,131,83.3,24,24,6.1,1.68,0,1,3.8,79.2,19,0,5.0,24,61.5,1,10,,,,,67.8,80.3,73.3,,79.5,,,,,,0,0,26,,140.1,0.0,0,0,0,0,3,0,0.0,195,8.1,70.0,10,10,21.5,4.77,0,3,27.3,70.0,7,5,0.0,15,38.5,0,9,,,,,66.5,94.6,71.6,,93.2,,,77.4,,,0,0,16,20.0,112.5,6.7,1,4,0,0,0,0,0.0,169,16.9
Luke Altmyer,146802,QB,ILLINOIS,1,3.16,2.89,3.45,4.32,39,187,100.0,11,11,2.0,1.99,0,0,0.0,90.9,10,2,9.1,13,33.3,1,6,,,,,66.0,68.7,71.0,,68.3,,,,,,0,0,13,100.0,126.9,15.4,2,0,0,0,1,0,0.0,79,7.2,64.7,17,17,10.5,3.74,0,0,0.0,52.9,9,10,18.2,26,66.7,2,9,,,,,68.1,67.5,73.6,,60.3,,,71.8,,,0,2,29,40.0,36.8,15.4,4,5,0,0,0,0,0.0,123,7.2
Jalen Milroe,146590,QB,ALABAMA,1,3.68,3.09,3.56,6.04,39,103,71.4,7,7,8.9,1.97,0,1,14.3,71.4,5,0,0.0,7,17.9,0,2,,,,,64.6,58.0,69.1,,57.9,,,,,,0,1,7,,54.2,0.0,0,0,0,0,0,1,14.3,54,7.7,66.7,18,20,17.8,4.05,0,3,12.5,45.0,9,17,25.0,32,82.1,3,10,,,,,29.5,55.6,74.4,,53.0,,,62.7,,,0,1,36,29.4,94.0,15.6,5,7,0,2,2,3,8.3,201,10.1
Devin Leary,77628,QB,KENTUCKY,1,2.52,2.47,4.1,,39,202,83.3,18,18,3.9,1.59,0,0,0.0,77.8,14,1,6.7,18,46.2,1,5,,,,,66.8,75.4,72.0,,74.9,,,,,,0,0,18,0.0,114.1,0.0,0,0,0,0,1,0,0.0,125,6.9,55.6,18,20,19.0,3.3,1,1,5.0,50.0,10,8,0.0,21,53.8,0,9,,,,,67.2,85.4,72.5,,84.4,,,,,,0,1,21,12.5,98.8,4.8,1,0,0,1,3,0,0.0,174,8.7
Hudson Card,123109,QB,PURDUE,1,3.23,3.05,3.85,4.87,39,273,100.0,13,13,1.4,2.06,0,0,0.0,92.3,12,3,7.7,14,35.9,1,4,,,,,66.2,71.3,71.2,,70.8,,,,,,0,0,14,33.3,90.4,7.1,1,0,0,0,0,0,0.0,74,5.7,65.0,20,21,13.1,3.88,0,1,4.5,52.4,11,16,15.4,25,64.1,2,10,,,,,67.8,67.9,73.3,,69.1,,,57.7,,,1,0,26,6.3,80.3,4.0,1,3,0,0,0,0,0.0,174,8.3
Pierce Holley,108981,QB,E ILLINOIS,1,2.66,2.62,2.8,3.4,39,158,82.4,17,17,0.2,1.77,0,0,0.0,82.4,14,3,0.0,18,46.2,0,6,,,,,67.2,70.0,72.5,,69.6,,,,,,0,0,21,33.3,108.3,5.6,1,0,0,0,1,0,0.0,90,5.3,60.0,15,16,15.9,3.42,0,3,16.7,50.0,8,14,11.1,21,53.8,1,7,,,,,67.5,73.9,72.8,,75.4,,,57.3,,,0,1,23,28.6,80.7,19.0,4,1,0,1,1,2,8.7,162,10.1
Brian Maurer,99123,QB,STF AUSTIN,1,2.66,2.59,4.0,,39,301,62.5,16,16,7.3,1.79,0,0,0.0,56.3,9,1,10.0,16,41.0,1,4,,,,,66.5,64.3,71.6,,63.9,,,,,,0,0,16,0.0,94.8,0.0,0,0,0,0,1,0,0.0,96,6.0,52.4,21,21,14.3,3.27,0,2,9.5,42.9,9,11,18.2,23,59.0,2,7,,,,,67.5,53.0,72.8,,53.0,,,,,,0,3,23,18.2,26.2,8.7,2,0,0,0,0,2,8.7,141,6.7
Cole Gonzales,159939,QB,W CAROLINA,1,2.35,2.08,,4.63,38,344,88.5,26,26,3.0,1.69,0,0,0.0,88.5,23,0,0.0,26,68.4,0,9,,,,,67.8,73.4,73.3,,72.8,,,,,,0,0,26,,120.2,0.0,0,0,0,0,2,0,0.0,174,6.7,75.0,8,8,14.9,3.78,0,2,18.2,62.5,5,1,16.7,12,31.6,1,6,,,,,66.4,81.4,71.4,,82.8,,,62.3,,,0,0,15,0.0,98.4,0.0,0,4,0,0,0,1,6.7,85,10.6
Reese Poffenbarger,145346,QB,ALBANY,1,2.89,2.82,3.7,3.95,38,106,56.3,16,17,8.4,1.94,1,0,0.0,29.4,5,1,44.4,17,44.7,4,4,,,,,66.7,48.9,71.8,,48.9,,,,,,0,0,17,0.0,39.6,0.0,0,0,0,0,0,0,0.0,48,2.8,57.1,14,14,15.5,3.86,0,0,0.0,35.7,5,8,37.5,20,52.6,3,2,,,,,67.1,53.6,72.4,,51.4,,,62.6,,,0,1,20,50.0,15.5,20.0,4,2,0,0,0,1,5.0,45,3.2
Grant Wells,97784,QB,VA TECH,1,2.79,2.64,3.48,5.0,38,337,61.5,13,13,7.4,1.98,0,0,0.0,61.5,8,5,0.0,14,36.8,0,7,,,,,66.5,42.8,71.6,,42.9,,,,,,0,1,16,20.0,97.1,7.1,1,0,0,0,2,1,6.3,113,8.7,47.1,17,20,10.8,3.26,0,0,0.0,40.0,8,10,0.0,24,63.2,0,5,,,,,67.6,49.4,73.0,,50.9,,,57.3,,,0,1,24,30.0,41.7,12.5,3,1,0,3,0,0,0.0,130,6.5
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.51,2.43,5.5,,37,215,84.0,25,25,5.1,1.84,0,0,0.0,80.0,20,3,4.8,25,67.6,1,7,,,,,67.8,59.1,73.3,,58.8,,,,,,0,2,26,0.0,62.0,0.0,0,0,0,0,0,2,7.7,172,6.9,66.7,9,11,19.7,3.92,0,2,15.4,45.5,5,4,16.7,12,32.4,1,4,,,,,66.2,91.1,71.2,,90.8,,,,,,0,0,14,25.0,113.8,8.3,1,0,0,2,1,0,0.0,115,10.5
Marquez McCray,109056,QB,MONMOUTH,1,2.39,2.12,3.55,4.25,37,231,77.8,18,19,4.2,1.57,0,0,0.0,68.4,13,4,7.1,19,51.4,1,8,,,,,67.0,64.1,72.2,,63.8,,,,,,0,0,19,0.0,87.2,0.0,0,0,0,1,0,0,0.0,128,6.7,72.7,11,12,10.0,3.26,0,1,7.7,66.7,8,10,0.0,18,48.6,0,6,,,,,23.4,58.9,72.2,,63.4,,,52.3,,,0,0,19,40.0,136.8,22.2,4,2,0,1,2,1,5.3,114,9.5
Drake Maye,143969,QB,N CAROLINA,1,2.81,2.49,2.75,4.78,37,245,81.3,16,16,3.8,1.66,0,0,0.0,75.0,12,1,7.7,16,43.2,1,2,,,,,66.7,70.6,71.8,,70.2,,,,,,0,0,17,0.0,83.1,0.0,0,0,0,0,0,0,0.0,71,4.4,83.3,12,14,11.6,3.69,0,2,13.3,64.3,9,14,10.0,21,56.8,1,7,,,,,67.4,85.8,72.7,,84.4,,,67.0,,,1,0,22,14.3,96.4,9.5,2,5,0,1,0,0,0.0,137,9.8
Chandler Morris,122938,QB,TCU,1,2.54,2.14,,4.95,37,305,95.7,23,23,3.7,1.72,0,0,0.0,91.3,21,3,4.5,23,62.2,1,8,,,,,67.5,80.7,72.8,,79.9,,,,,,0,0,23,0.0,129.2,0.0,0,0,0,0,2,0,0.0,185,8.0,85.7,7,7,13.7,4.17,0,0,0.0,71.4,5,6,16.7,13,35.1,1,7,,,,,66.0,89.4,71.0,,88.1,,,69.3,,,0,0,13,0.0,108.0,0.0,0,6,0,0,0,0,0.0,78,11.1
Grayson McCall,98002,QB,COAST CAR,1,2.83,2.63,2.73,4.38,36,141,73.3,15,15,7.5,1.73,0,0,0.0,73.3,11,1,0.0,16,44.4,0,4,,,,,66.7,70.9,71.8,,70.4,,,,,,0,0,17,100.0,122.4,6.3,1,0,0,0,1,0,0.0,133,8.9,71.4,14,14,11.2,3.72,0,1,7.1,71.4,10,7,0.0,20,55.6,0,8,,,,,67.1,71.0,72.4,,81.4,,,48.2,,,0,0,20,28.6,101.8,10.0,2,4,0,0,0,0,0.0,135,9.6
Billy Wiles,144144,QB,SO MISS,1,2.75,2.72,3.9,,36,296,52.9,17,18,5.5,2.04,0,0,0.0,38.9,7,4,22.2,18,50.0,2,4,,,,,67.0,42.0,72.2,,42.2,,,,,,0,1,19,0.0,28.0,0.0,0,0,0,1,0,3,15.8,72,4.0,40.0,15,17,16.6,3.46,0,0,0.0,23.5,4,7,33.3,18,50.0,2,5,,,,,67.0,50.0,72.2,,50.1,,,,,,0,0,19,14.3,47.2,5.6,1,0,0,2,0,0,0.0,82,4.8
Michael Brescia,149295,QB,COLGATE,1,3.07,2.76,2.6,5.68,36,142,63.6,11,12,10.0,1.98,1,2,16.7,58.3,7,1,0.0,13,36.1,0,2,,,,,66.0,69.2,71.0,,68.8,,,,,,0,1,13,100.0,73.6,7.7,1,0,0,0,1,1,7.7,86,7.2,57.1,14,17,11.4,3.68,0,1,5.0,47.1,8,8,0.0,23,63.9,0,8,,,,,67.9,81.8,73.4,,84.4,,,60.0,,,0,0,27,25.0,74.4,8.7,2,4,0,3,0,0,0.0,135,7.9
Paxton DeLaurent,159618,QB,SE MO ST,1,2.21,2.11,,5.7,36,293,91.7,24,24,4.5,1.64,0,1,4.0,87.5,21,2,4.5,24,66.7,1,11,,,,,67.7,79.8,73.1,,79.1,,,,,,0,0,25,0.0,111.1,0.0,0,0,0,0,1,0,0.0,176,7.3,66.7,9,11,23.0,3.34,0,3,25.0,54.5,6,3,0.0,12,33.3,0,4,,,,,66.0,91.2,71.0,,90.3,,,64.3,,,0,0,13,0.0,121.6,0.0,0,1,0,2,2,0,0.0,91,8.3
Kinkead Dent,99132,QB,TENN MARTN,1,2.47,2.4,2.6,4.9,36,310,66.7,18,19,8.4,1.81,1,0,0.0,63.2,12,3,0.0,19,52.8,0,7,,,,,67.0,71.7,72.2,,71.2,,,,,,0,0,19,0.0,112.2,0.0,0,0,0,0,2,0,0.0,102,5.4,36.4,11,15,17.0,3.21,0,0,0.0,13.3,2,7,50.0,17,47.2,2,2,,,,,66.7,44.4,71.8,,40.3,,,64.1,,,1,0,17,14.3,39.6,5.9,1,1,0,3,0,0,0.0,10,0.7
Xander Stokes,151379,QB,INWSLY,1,2.73,2.57,3.4,5.8,36,1451,52.6,19,19,9.7,2.02,0,2,10.0,47.4,9,2,10.0,19,52.8,1,5,,,,,67.1,72.9,72.4,,72.3,,,,,,0,1,20,0.0,76.4,0.0,0,0,0,0,2,0,0.0,99,5.2,36.4,11,13,21.0,3.53,0,1,6.7,30.8,4,13,0.0,17,47.2,0,4,,,,,67.0,67.7,72.2,,64.5,,,64.3,,,0,0,19,23.1,76.4,17.6,3,1,0,2,1,0,0.0,72,5.5
Gunnar Watson,83570,QB,TROY,1,2.55,2.43,3.48,,36,318,86.7,15,16,7.8,1.94,1,1,5.9,75.0,12,5,7.7,17,47.2,1,5,,,,,66.8,71.7,72.0,,71.2,,,,,,0,0,18,20.0,109.1,5.9,1,0,0,0,1,0,0.0,91,5.7,40.0,15,16,12.8,3.09,0,0,0.0,31.3,5,8,16.7,19,52.8,1,3,,,,,14.3,28.9,72.5,,29.1,,,,,,0,1,21,37.5,21.9,15.8,3,0,0,1,0,5,23.8,76,4.8
Austin Reed,111760,QB,W KENTUCKY,1,2.52,2.56,,6.3,36,346,93.3,15,15,-0.3,1.63,0,0,0.0,93.3,14,1,0.0,15,41.7,0,3,,,,,66.4,64.6,71.4,,64.3,,,,,,0,0,15,0.0,105.8,0.0,0,0,0,0,1,0,0.0,61,4.1,88.2,17,18,12.2,3.49,0,3,15.8,72.2,13,5,13.3,19,52.8,2,9,,,,,67.1,91.9,72.4,,92.3,,,57.3,,,0,0,20,0.0,145.8,0.0,0,1,0,1,3,0,0.0,190,10.6
Kobe Tracy,141317,QB,UTAHTC,1,2.84,2.78,4.9,,35,1285,56.3,16,17,12.5,2.07,1,0,0.0,52.9,9,3,0.0,17,48.6,0,4,,,,,66.8,59.4,72.0,,59.2,,,,,,0,1,18,0.0,55.3,0.0,0,0,0,0,1,1,5.6,57,3.4,37.5,16,17,26.0,3.56,0,2,11.1,35.3,6,9,0.0,18,51.4,0,4,,,,,67.0,70.7,72.2,,70.1,,,,,,0,1,19,11.1,62.9,5.6,1,0,0,1,1,2,10.5,148,8.7
Parker McKinney,82109,QB,E KENTUCKY,1,2.72,2.43,2.8,4.78,35,159,87.5,16,16,4.3,1.91,0,0,0.0,81.3,13,4,7.1,17,48.6,1,7,,,,,66.8,63.8,72.0,,63.4,,,,,,0,0,18,25.0,122.1,5.9,1,0,0,0,1,0,0.0,133,8.3,60.0,10,13,12.8,3.49,0,0,0.0,46.2,6,11,0.0,18,51.4,0,5,,,,,66.8,50.1,72.0,,51.9,,,55.5,,,2,1,18,9.1,36.1,5.6,1,4,0,1,0,0,0.0,86,6.6
Polo Solomon,163977,QB,LANECOL,1,2.85,2.62,4.2,5.85,35,942,64.7,17,18,8.8,1.91,1,1,5.6,44.4,8,2,27.3,18,51.4,3,5,,,,,66.8,80.8,72.0,,80.0,,,,,,0,3,18,0.0,37.5,0.0,0,0,0,0,1,0,0.0,84,4.7,50.0,14,14,10.1,3.85,0,0,0.0,50.0,7,10,0.0,17,48.6,0,5,,,,,66.7,50.9,71.8,,49.0,,,61.7,,,0,0,17,10.0,74.1,5.9,1,2,0,0,0,0,0.0,102,7.3
Cam Fancher,145266,QB,MARSHALL,1,2.92,2.49,4.95,5.04,35,214,78.6,14,15,7.2,1.72,1,1,6.3,66.7,10,2,9.1,15,42.9,1,3,,,,,66.5,79.6,71.6,,78.9,,,,,,0,0,16,0.0,88.5,0.0,0,0,0,0,0,0,0.0,111,7.4,80.0,10,12,17.5,4.02,0,1,7.1,41.7,5,8,37.5,19,54.3,3,6,,,,,67.4,79.2,72.7,,82.3,,,59.7,,,0,0,22,25.0,60.1,10.5,2,5,0,2,0,0,0.0,67,5.6
Keyone Jenkins,170403,QB,FIU,1,2.81,2.65,4.9,4.4,35,166,76.9,13,13,10.7,1.88,0,1,7.7,69.2,9,1,10.0,13,37.1,1,5,,,,,66.0,69.2,71.0,,68.7,,,,,,0,0,13,0.0,119.1,0.0,0,0,0,0,1,1,7.7,105,8.1,73.7,19,19,10.8,3.37,0,2,10.5,57.9,11,10,21.4,22,62.9,3,10,,,,,25.2,51.3,72.8,,51.2,,,58.4,,,0,2,23,10.0,51.5,4.5,1,2,0,0,0,3,13.0,186,9.8
Ashur Carraha,165036,QB,STHLSK,1,2.73,2.47,4.57,3.75,35,1470,76.5,17,18,4.8,1.88,1,0,0.0,66.7,12,2,7.7,18,51.4,1,5,,,,,66.8,59.3,72.0,,59.1,,,,,,0,0,18,0.0,99.5,0.0,0,0,0,0,1,0,0.0,101,5.6,50.0,10,12,11.6,3.62,0,0,0.0,41.7,5,10,0.0,17,48.6,0,5,,,,,67.0,58.7,72.2,,63.1,,,52.4,,,2,0,19,30.0,86.1,17.6,3,2,0,0,1,0,0.0,62,5.2
Adam Urena,186682,QB,MERCYHURST,1,2.36,2.3,,4.3,34,977,84.2,19,20,7.3,1.76,1,1,5.0,80.0,16,3,0.0,20,58.8,0,10,,,,,67.1,77.0,72.4,,76.3,,,,,,0,0,20,0.0,142.3,0.0,0,0,0,0,3,0,0.0,173,8.7,92.3,13,13,7.2,3.23,0,1,7.1,92.3,12,3,0.0,14,41.2,0,10,,,,,66.4,88.2,71.4,,90.4,,,56.2,,,0,0,15,0.0,154.3,0.0,0,1,0,0,2,0,0.0,150,11.5
Jordan Cooke,175116,QB,IDAHO ST,1,2.48,2.24,2.65,5.95,34,186,78.3,23,23,4.7,1.97,0,0,0.0,69.6,16,4,11.1,24,70.6,2,7,,,,,67.7,55.2,73.1,,55.0,,,,,,0,1,25,25.0,79.4,4.2,1,0,0,0,1,1,4.0,127,5.5,57.1,7,7,13.0,3.7,0,0,0.0,57.1,4,7,0.0,10,29.4,0,4,,,,,65.4,57.7,70.1,,55.6,,,61.7,,,0,0,10,14.3,84.2,10.0,1,2,0,0,0,0,0.0,58,8.3
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.45,2.13,3.6,4.48,34,277,88.9,18,19,5.7,1.65,1,1,5.3,78.9,15,5,6.3,19,55.9,1,8,,,,,67.0,90.2,72.2,,89.9,,,,,,0,0,19,0.0,145.2,0.0,0,0,0,0,2,0,0.0,198,10.4,70.0,10,10,13.1,3.47,0,2,20.0,70.0,7,7,0.0,15,44.1,0,6,,,,,66.4,87.0,71.4,,84.0,,,68.6,,,0,0,15,14.3,132.1,6.7,1,4,0,0,1,0,0.0,92,9.2
Matthew Downing,82120,QB,ELON,1,2.83,2.38,3.0,5.05,34,162,57.1,14,15,8.7,1.96,1,0,0.0,53.3,8,8,0.0,16,47.1,0,6,,,,,66.7,60.7,71.8,,60.5,,,,,,0,1,17,12.5,75.6,6.3,1,0,0,0,3,1,5.9,62,4.1,81.8,11,11,13.3,3.59,0,0,0.0,81.8,9,6,0.0,18,52.9,0,8,,,,,66.8,84.7,72.0,,78.6,,,71.9,,,0,0,18,33.3,118.8,11.1,2,5,0,0,0,0,0.0,138,12.5
Tommy Schuster,108954,QB,N DAKOTA,1,2.76,2.61,2.5,5.25,34,249,86.7,15,15,3.3,1.62,0,1,6.7,86.7,13,0,0.0,15,44.1,0,7,,,,,66.4,76.9,71.4,,76.4,,,,,,0,0,15,,108.9,0.0,0,0,0,0,0,0,0.0,152,10.1,69.2,13,16,11.8,3.66,0,0,0.0,50.0,8,11,11.1,19,55.9,1,4,,,,,67.1,58.4,72.4,,57.2,,,61.3,,,0,0,20,9.1,92.4,5.3,1,2,0,3,1,0,0.0,107,6.7
Jadon Adams,181307,QB,SVANNAH ST,1,2.22,2.06,3.47,3.3,34,286,77.3,22,24,6.0,1.75,1,1,4.2,58.3,14,3,17.6,24,70.6,3,8,,,,,67.6,45.7,73.0,,45.8,,,,,,0,0,24,0.0,79.2,0.0,0,0,0,1,0,2,8.3,164,6.8,50.0,6,6,12.0,3.35,0,0,0.0,33.3,2,5,33.3,10,29.4,1,2,,,,,65.6,49.4,70.4,,44.0,,,64.1,,,0,0,11,60.0,42.4,30.0,3,1,0,0,0,0,0.0,17,2.8
