player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Micah Alejado,184162,QB,HAWAII,1,3.09,3.02,2.1,5.35,50,180,82.4,17,18,5.9,1.85,1,0,0.0,72.2,13,3,7.1,19,38.0,1,4,,67.0,63.8,72.2,63.4,,,0,0,19,33.3,101.6,5.3,1,0,0,0,1,0,0.0,90,5.0,81.5,27,29,13.4,3.85,0,2,6.9,65.5,19,10,13.6,31,62.0,3,13,,68.3,83.6,73.9,83.0,,62.0,0,0,31,0.0,121.2,0.0,0,2,0,2,2,1,3.2,289,10.0
Kevin Jennings,158272,QB,SMU,1,2.54,2.39,3.05,5.23,49,287,85.2,27,29,6.7,1.71,2,2,6.9,72.4,21,1,8.7,29,59.2,2,10,,68.1,90.6,73.6,90.3,,,0,0,29,0.0,92.0,0.0,0,0,0,0,0,0,0.0,206,7.1,72.7,11,14,16.2,3.94,0,2,13.3,57.1,8,11,0.0,19,38.8,0,7,,67.2,83.6,72.5,90.2,,53.9,1,0,21,18.2,120.8,10.5,2,3,0,2,1,0,0.0,159,11.4
Tucker Kilcrease,156863,QB,TROY,1,2.94,2.64,3.44,4.35,47,318,100.0,9,10,0.4,1.77,1,0,0.0,80.0,8,2,11.1,11,23.4,1,1,,65.6,68.3,70.4,68.0,,,0,0,11,50.0,79.2,9.1,1,0,0,0,0,0,0.0,22,2.2,63.6,22,24,10.9,3.3,2,2,8.0,45.8,11,11,21.4,36,76.6,3,8,,68.8,50.8,74.5,44.8,,70.3,0,1,37,72.7,47.9,22.2,8,4,0,0,0,3,8.1,144,6.0
Caden Pinnick,185116,QB,UC DAVIS,1,2.98,2.34,4.63,4.34,46,322,87.5,16,16,6.4,1.81,0,1,5.9,81.3,13,2,7.1,16,34.8,1,9,,66.7,59.1,71.8,58.9,,,0,2,17,0.0,89.6,0.0,0,0,0,0,1,1,5.9,160,10.0,66.7,15,16,10.5,3.6,0,1,6.3,62.5,10,10,0.0,30,65.2,0,11,,28.0,65.4,73.9,59.2,,66.9,0,0,31,40.0,97.1,13.3,4,10,0,1,0,1,3.2,165,10.3
Darian Mensah,169984,QB,DUKE,1,2.77,2.69,2.9,4.35,45,154,77.8,18,18,5.1,1.83,0,0,0.0,77.8,14,1,0.0,18,40.0,0,5,,67.0,57.1,72.2,56.9,,,0,0,19,0.0,93.1,0.0,0,0,0,0,0,2,10.5,114,6.3,87.5,16,23,14.4,3.4,2,1,3.7,56.5,13,10,7.1,27,60.0,1,9,,68.3,86.6,73.9,90.0,,52.8,0,0,31,20.0,133.5,7.4,2,2,0,5,4,0,0.0,247,10.7
Tyler Hughes,159218,QB,WM & MARY,1,2.99,2.55,4.6,5.47,45,348,83.3,18,18,3.4,1.67,0,0,0.0,77.8,14,2,6.7,18,40.0,1,8,,66.8,72.9,72.0,72.4,,,0,0,18,0.0,104.9,0.0,0,0,0,0,1,0,0.0,85,4.7,72.2,18,20,13.2,3.87,0,0,0.0,55.0,11,4,15.4,27,60.0,2,8,,68.6,69.0,73.6,68.2,,62.8,0,0,28,25.0,81.3,3.7,1,6,0,2,0,1,3.6,160,8.0
Grayson James,145214,QB,BOSTON COL,1,2.9,2.76,3.42,4.3,45,121,84.2,19,19,6.5,1.95,0,1,5.3,84.2,16,6,0.0,19,42.2,0,6,,67.1,69.8,72.4,69.3,,,0,0,20,0.0,114.7,0.0,0,0,0,0,1,0,0.0,139,7.3,64.3,14,19,13.9,3.6,1,0,0.0,47.4,9,18,0.0,26,57.8,0,4,,68.0,42.1,73.5,44.5,,52.9,0,2,28,27.8,24.1,19.2,5,2,0,4,0,3,10.7,101,5.3
Sawyer Robertson,146839,QB,BAYLOR,1,2.71,2.58,3.1,5.3,44,118,90.9,22,23,3.6,1.69,1,1,4.3,82.6,19,1,5.0,23,52.3,1,6,,67.5,87.1,72.8,86.3,,,0,0,23,0.0,100.9,0.0,0,0,0,0,1,0,0.0,109,4.7,55.6,18,18,12.1,3.83,0,1,5.6,55.6,10,10,0.0,21,47.7,0,10,,67.2,75.5,72.5,70.7,,70.0,0,1,21,10.0,98.8,4.8,1,2,0,0,2,1,4.8,158,8.8
Walker Eget,146170,QB,S JOSE ST,1,3.02,2.67,,6.5,44,285,68.8,16,17,7.5,1.92,1,0,0.0,47.1,8,9,27.3,17,38.6,3,7,,66.8,61.1,72.0,60.8,,,0,0,18,0.0,63.1,0.0,0,0,0,0,0,0,0.0,89,5.2,56.5,23,23,24.5,3.71,0,4,16.7,52.2,12,10,7.7,27,61.4,1,11,,68.0,74.9,73.5,77.4,,56.5,0,0,28,0.0,126.6,0.0,0,4,0,0,2,3,10.7,369,16.0
Mason Heintschel,199088,QB,PITTSBURGH,1,2.87,2.55,3.05,5.78,44,268,87.5,16,17,3.1,1.75,1,0,0.0,76.5,13,2,7.1,17,38.6,1,6,,66.8,70.7,72.0,70.2,,,0,0,18,0.0,118.3,0.0,0,0,0,0,1,0,0.0,134,7.9,55.6,18,21,14.6,3.57,1,1,4.3,47.6,10,12,0.0,27,61.4,0,10,,27.3,71.0,73.6,75.1,,53.5,0,2,29,16.7,67.7,7.4,2,4,0,2,2,3,10.3,170,8.1
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,2.63,2.33,2.1,4.9,44,214,72.0,25,25,5.5,1.79,0,1,4.0,68.0,17,6,5.6,26,59.1,1,8,,67.8,56.6,73.3,56.4,,,0,1,26,16.7,77.1,3.8,1,0,0,0,1,0,0.0,130,5.2,54.5,11,11,11.3,4.06,0,1,7.7,36.4,4,10,33.3,17,38.6,2,3,,67.0,57.0,72.2,64.4,,51.4,0,1,19,0.0,7.0,0.0,0,6,0,0,0,1,5.3,32,2.9
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,1,2.61,2.34,2.55,5.2,44,346,88.0,25,25,5.6,1.88,0,0,0.0,88.0,22,1,0.0,26,59.1,0,11,,67.8,80.7,73.3,80.0,,,0,0,26,100.0,143.1,3.8,1,0,0,0,4,0,0.0,221,8.8,69.2,13,13,11.9,3.67,0,0,0.0,61.5,8,4,11.1,18,40.9,1,6,,23.3,41.5,72.0,36.1,,62.9,0,1,18,25.0,47.0,5.6,1,4,0,0,0,2,11.1,80,6.2
Logan Fife,128176,QB,NEW MEX ST,1,2.78,2.72,3.1,4.1,43,242,56.3,16,18,5.2,1.84,1,0,0.0,44.4,8,5,11.1,19,44.2,1,3,,67.2,33.8,72.5,34.1,,,1,0,21,20.0,53.5,5.3,1,0,0,0,0,2,9.5,62,3.4,35.3,17,21,16.8,3.53,0,0,0.0,28.6,6,8,0.0,24,55.8,0,3,,67.7,45.4,73.1,42.6,,64.3,1,1,25,25.0,19.7,8.3,2,1,0,3,0,1,4.0,50,2.4
Zolten Osborne,178620,QB,CHARLES SO,1,3.39,2.9,3.63,6.68,43,135,60.0,10,10,10.3,1.88,0,0,0.0,60.0,6,2,0.0,10,23.3,0,4,,65.6,46.0,70.4,46.2,,,0,0,11,0.0,76.7,0.0,0,0,0,0,0,0,0.0,59,5.9,63.6,22,25,18.3,3.85,1,6,22.2,44.0,11,14,21.4,33,76.7,3,10,,68.6,89.7,74.3,91.1,,55.7,0,0,35,21.4,92.6,9.1,3,5,0,2,1,0,0.0,243,9.7
Carson Beck,124010,QB,MIAMI FL,1,2.44,2.37,,4.07,42,220,88.2,17,17,4.9,1.78,0,1,5.6,88.2,15,0,0.0,17,40.5,0,7,,66.8,70.7,72.0,70.2,,,0,0,18,,114.5,0.0,0,0,0,0,1,0,0.0,115,6.8,75.0,20,21,10.2,3.0,1,1,4.2,52.4,11,2,26.7,24,57.1,4,6,,67.9,75.8,73.4,81.3,,50.2,0,2,27,0.0,53.6,0.0,0,3,0,0,1,1,3.7,159,7.6
Chase Goodwin,171117,QB,COLUMBIA,1,2.68,2.53,2.76,3.58,42,145,75.0,16,16,5.3,1.8,0,0,0.0,56.3,9,3,25.0,17,40.5,3,5,,66.8,68.3,72.0,67.9,,,0,0,18,33.3,110.4,5.9,1,0,0,0,1,0,0.0,156,9.8,58.3,12,16,14.7,3.28,0,0,0.0,37.5,6,10,14.3,25,59.5,1,5,,68.4,64.3,73.4,61.4,,64.1,1,0,26,40.0,46.9,16.0,4,5,0,3,0,0,0.0,52,3.3
Brad Jackson,184354,QB,TEXAS ST,1,2.95,2.46,4.07,4.71,42,314,72.2,18,19,7.0,1.86,1,2,10.5,57.9,11,3,15.4,19,45.2,2,4,,67.0,51.2,72.2,51.1,,,0,3,19,0.0,31.8,0.0,0,0,0,0,0,2,10.5,96,5.1,72.7,11,13,17.0,3.84,0,0,0.0,53.8,7,13,12.5,23,54.8,1,10,,67.7,67.4,73.1,65.9,,63.2,0,0,25,23.1,115.5,13.0,3,7,0,2,1,1,4.0,134,10.3
Raymond Moore III,201451,QB,MORGAN ST,1,3.17,2.82,2.55,4.48,41,235,84.6,13,13,7.2,1.91,0,1,7.7,76.9,10,3,9.1,14,34.1,1,6,,66.2,78.6,71.2,77.9,,,0,1,14,33.3,93.8,7.1,1,0,0,0,1,1,7.1,106,8.2,53.3,15,17,16.3,3.82,0,1,5.6,41.2,7,11,12.5,27,65.9,1,9,,68.0,75.6,73.5,66.8,,73.0,1,1,28,9.1,81.3,3.7,1,9,0,1,2,0,0.0,123,7.2
Ryder Burton,175011,QB,UAB,1,3.56,3.3,4.75,4.63,41,321,76.9,13,13,7.8,2.05,0,0,0.0,76.9,10,2,0.0,14,34.1,0,5,,66.2,71.2,71.2,70.7,,,0,1,14,50.0,118.3,7.1,1,0,0,0,2,1,7.1,139,10.7,75.0,16,17,7.4,4.5,1,0,0.0,64.7,11,11,8.3,26,63.4,1,5,,68.1,40.4,73.6,38.2,,57.9,0,1,29,27.3,48.7,11.5,3,6,0,0,0,1,3.4,70,4.1
Chandler Morris,122938,QB,VIRGINIA,1,2.7,2.56,3.7,5.5,41,335,68.8,16,16,6.7,1.99,0,0,0.0,56.3,9,1,18.2,16,39.0,2,2,,66.7,62.3,71.8,62.0,,,0,0,17,0.0,65.6,0.0,0,0,0,0,0,0,0.0,64,4.0,83.3,18,20,8.2,3.29,2,1,5.0,75.0,15,5,0.0,24,58.5,0,11,,67.6,87.8,73.0,83.6,,70.0,0,0,24,40.0,105.8,8.3,2,2,0,0,0,0,0.0,198,9.9
Conner Weigman,158683,QB,HOUSTON,1,2.65,2.49,2.56,8.5,41,182,83.3,18,18,6.6,1.84,0,1,5.6,83.3,15,2,0.0,21,51.2,0,10,,14.1,50.2,72.5,50.1,,,0,2,21,150.0,110.9,14.3,3,0,0,0,3,3,14.3,191,10.6,78.6,14,17,9.5,3.5,2,1,4.8,58.8,10,8,9.1,20,48.8,1,9,,25.6,79.0,73.0,76.7,,63.7,0,0,24,25.0,99.6,10.0,2,1,0,1,1,1,4.2,118,6.9
Drake Lindsey,184727,QB,MINNESOTA,1,2.49,2.41,2.7,5.4,41,225,78.9,19,20,5.4,1.9,0,1,4.5,70.0,14,2,6.7,20,48.8,1,4,,67.4,66.7,72.7,66.3,,,0,0,22,0.0,78.1,0.0,0,0,0,1,0,0,0.0,85,4.3,75.0,16,19,5.4,3.05,1,2,9.5,63.2,12,3,0.0,21,51.2,0,5,,67.5,65.5,72.8,68.1,,56.3,0,0,23,33.3,79.3,4.8,1,1,0,2,0,0,0.0,112,5.9
Rocco Becht,157567,QB,IOWA STATE,1,2.89,2.64,4.0,5.17,41,193,75.0,16,17,6.4,2.02,1,0,0.0,70.6,12,2,0.0,17,41.5,0,5,,67.1,57.0,72.4,56.9,,,0,0,20,0.0,105.3,0.0,0,0,0,0,1,0,0.0,101,5.9,46.7,15,19,11.8,3.51,0,1,5.3,31.6,6,9,14.3,24,58.5,1,4,,67.6,55.4,73.0,55.7,,58.3,1,1,24,22.2,25.1,8.3,2,3,0,3,0,1,4.2,85,4.5
Cole Pennington,156787,QB,GARD-WEBB,1,2.72,2.49,2.43,4.46,40,171,84.6,13,15,5.2,1.91,0,0,0.0,66.7,10,13,9.1,20,50.0,1,3,,67.5,60.6,72.8,60.3,,,1,0,23,38.5,77.1,25.0,5,0,0,1,0,0,0.0,70,4.7,60.0,10,13,16.0,3.54,0,1,7.1,46.2,6,8,0.0,20,50.0,0,6,,67.2,71.0,72.5,72.4,,60.3,1,0,21,25.0,97.3,10.0,2,5,0,2,1,0,0.0,97,7.5
Cade Klubnik,156253,QB,CLEMSON,1,2.63,2.29,2.9,6.5,40,140,88.0,25,25,3.9,1.8,0,0,0.0,84.0,21,3,4.5,25,62.5,1,13,,67.9,70.2,73.4,69.7,,,0,0,27,0.0,136.2,0.0,0,0,0,0,2,0,0.0,257,10.3,70.0,10,11,14.4,4.01,0,2,16.7,54.5,6,10,14.3,15,37.5,1,4,,66.5,77.9,71.6,75.4,,65.8,0,0,16,10.0,98.3,6.7,1,3,0,1,0,0,0.0,134,12.2
Skyler Locklear,164027,QB,UTEP,1,3.31,2.78,3.07,6.04,40,330,92.3,13,13,-0.6,1.49,0,0,0.0,76.9,10,1,16.7,13,32.5,2,5,,66.0,69.4,71.0,69.1,,,0,0,13,0.0,116.2,0.0,0,0,0,0,1,0,0.0,76,5.8,33.3,12,16,16.8,4.34,0,1,6.3,25.0,4,11,0.0,26,65.0,0,5,,67.9,51.8,73.6,44.7,,64.4,1,0,27,27.3,69.8,11.5,3,7,0,3,1,0,0.0,84,5.3
Kai Colon,167663,QB,PRINCETON,1,3.38,2.97,4.17,5.52,40,272,58.3,12,13,7.8,1.87,1,2,15.4,46.2,6,3,14.3,14,35.0,1,2,,66.0,76.4,71.2,75.9,,,0,0,14,33.3,93.1,7.1,1,0,0,0,1,0,0.0,84,6.5,68.8,16,19,10.8,4.19,2,0,0.0,52.6,10,4,9.1,26,65.0,1,6,,67.9,51.5,73.4,59.4,,45.8,0,0,27,50.0,75.5,7.7,2,5,0,1,0,0,0.0,135,7.1
Jaden Craig,159342,QB,HARVARD,1,3.08,2.68,3.93,5.45,40,179,80.0,15,16,7.9,1.9,1,1,6.3,56.3,9,1,25.0,16,40.0,3,4,,66.5,67.6,71.6,67.2,,,0,2,16,0.0,82.3,0.0,0,0,0,0,2,1,6.3,128,8.0,86.7,15,16,11.1,3.86,1,0,0.0,75.0,12,12,7.7,24,60.0,1,12,,67.7,82.4,73.1,87.0,,58.0,0,0,25,33.3,154.7,16.7,4,4,0,0,2,0,0.0,194,12.1
Haynes King,124329,QB,GA TECH,1,2.95,2.81,3.75,4.55,39,176,80.0,10,10,4.7,2.0,0,0,0.0,80.0,8,2,0.0,10,25.6,0,6,,65.4,76.1,70.1,75.5,,,0,0,10,0.0,147.1,0.0,0,0,0,0,1,0,0.0,113,11.3,76.0,25,25,11.2,3.27,0,4,14.8,68.0,17,9,10.5,29,74.4,2,12,,68.3,79.3,74.1,82.1,,53.8,0,1,31,22.2,104.6,6.9,2,2,0,0,1,0,0.0,295,11.8
Avery Johnson,173108,QB,KANSAS ST,1,3.0,2.8,2.7,4.83,39,199,64.7,17,19,7.8,1.87,1,0,0.0,57.9,11,3,0.0,20,51.3,0,3,,67.1,57.5,72.4,57.3,,,1,0,20,33.3,86.7,5.0,1,0,0,0,0,0,0.0,166,8.7,46.2,13,14,13.5,4.19,0,0,0.0,35.7,5,11,16.7,19,48.7,1,2,,23.4,28.9,72.4,28.4,,56.3,0,2,20,9.1,28.6,5.3,1,4,0,1,1,3,15.0,33,2.4
Tyriq Starks,156514,QB,HOWARD,1,3.15,2.82,3.29,5.23,39,184,72.7,11,11,5.3,1.99,0,0,0.0,63.6,7,5,12.5,12,30.8,1,4,,65.8,50.5,70.7,50.4,,,0,0,12,20.0,77.5,8.3,1,0,0,0,0,0,0.0,59,5.4,62.5,16,17,13.2,3.66,0,1,5.9,58.8,10,18,0.0,27,69.2,0,5,,67.9,66.6,73.4,61.6,,68.7,0,1,27,33.3,68.5,22.2,6,4,0,1,1,1,3.7,91,5.4
LaNorris Sellers,174326,QB,S CAROLINA,1,3.64,3.42,4.78,4.67,39,289,87.5,8,8,2.5,1.81,0,0,0.0,87.5,7,0,0.0,8,20.5,0,2,,64.9,66.1,69.5,65.8,,,0,0,8,,98.4,0.0,0,0,0,0,0,0,0.0,61,7.6,45.0,20,21,19.6,4.25,0,2,8.3,38.1,8,14,11.1,30,76.9,1,5,,68.5,48.8,74.1,45.7,,65.7,0,2,33,42.9,32.9,20.0,6,3,0,1,1,3,9.1,115,5.5
Hunter Watson,183993,QB,SM HOUSTON,1,2.94,2.68,3.25,5.67,38,281,64.7,17,18,13.1,1.98,1,1,5.6,44.4,8,0,27.3,18,47.4,3,6,,66.8,76.0,72.0,75.4,,,0,0,18,,72.2,0.0,0,0,0,0,0,0,0.0,143,7.9,70.0,10,15,9.8,3.82,0,0,0.0,40.0,6,7,14.3,20,52.6,1,3,,67.2,70.9,72.5,57.3,,81.6,1,1,21,28.6,21.5,10.0,2,3,0,4,0,1,4.8,50,3.3
Taylen Green,145996,QB,ARKANSAS,1,3.34,3.09,2.9,5.58,38,111,88.9,9,9,3.0,1.79,0,1,10.0,77.8,7,1,12.5,9,23.7,1,3,,65.4,82.0,70.1,81.4,,,0,0,10,0.0,131.0,0.0,0,0,0,0,1,0,0.0,59,6.6,72.2,18,23,10.3,3.83,0,1,4.2,52.2,12,13,7.7,29,76.3,1,9,,68.4,75.9,74.0,67.4,,75.7,1,0,32,15.4,70.0,6.9,2,4,0,4,0,1,3.1,135,5.9
Alessio Milivojevic,183542,QB,MICH STATE,1,3.19,2.96,3.74,4.5,38,223,75.0,8,8,1.6,1.96,0,0,0.0,75.0,6,3,0.0,9,23.7,0,0,,65.1,55.6,70.1,55.5,,,0,0,10,33.3,82.3,11.1,1,0,0,0,0,0,0.0,34,4.3,78.9,19,20,15.5,3.57,1,2,10.0,70.0,14,18,6.7,29,76.3,1,10,,68.1,89.3,73.6,87.3,,63.1,0,0,29,44.4,129.2,27.6,8,1,0,0,1,0,0.0,277,13.9
Ashton Daniels,157259,QB,AUBURN,1,3.38,3.0,3.0,5.42,38,115,90.0,10,10,5.6,1.88,0,0,0.0,80.0,8,1,11.1,11,28.9,1,4,,65.6,76.5,70.4,76.0,,,0,0,11,100.0,97.5,9.1,1,0,0,0,0,0,0.0,74,7.4,38.5,13,18,11.8,3.99,0,0,0.0,27.8,5,14,0.0,27,71.1,0,5,,68.0,45.5,73.5,36.1,,67.9,0,1,28,21.4,16.4,11.1,3,6,0,5,0,1,3.6,34,1.9
Gunner Stockton,157072,QB,GEORGIA,1,2.82,2.29,3.75,5.1,37,173,100.0,14,16,3.3,1.73,1,0,0.0,81.3,13,1,7.1,16,43.2,1,5,,66.7,79.5,71.8,78.9,,,1,1,17,0.0,114.1,0.0,0,0,0,0,2,0,0.0,130,8.1,61.5,13,13,14.8,3.66,0,0,0.0,53.8,7,9,12.5,21,56.8,1,5,,67.4,57.2,0.0,72.3,,45.2,0,0,22,22.2,76.8,9.5,2,6,0,0,0,0,0.0,93,7.2
Jordan Cooke,175116,QB,IDAHO ST,1,2.14,2.13,2.5,,37,186,63.2,19,19,8.3,1.78,0,0,0.0,57.9,11,1,8.3,19,51.4,1,6,,67.0,52.9,72.2,52.8,,,0,1,19,0.0,65.0,0.0,0,0,0,0,1,1,5.3,87,4.6,66.7,15,16,14.3,2.66,0,1,6.3,62.5,10,2,0.0,17,45.9,0,6,,66.7,80.3,71.8,79.6,,,0,1,17,50.0,91.9,5.9,1,0,0,1,1,0,0.0,165,10.3
