player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Brett Gabbert,97404,QB,MIAMI OH,1,2.55,2.21,2.8,4.2,52,221,71.4,28,29,9.6,1.95,1,1,3.4,69.0,20,4,0.0,30,57.7,0,12,,68.2,70.6,73.7,70.1,,,0,0,30,25.0,91.5,3.3,1,0,0,0,0,0,0.0,222,7.7,25.0,8,10,18.4,3.36,0,0,0.0,20.0,2,15,0.0,22,42.3,0,3,,15.3,27.0,72.8,25.1,,56.3,0,0,23,33.3,39.6,22.7,5,7,0,2,0,3,13.0,9,0.9
Jake Willcox,148649,QB,BROWN,1,2.95,2.71,3.35,5.4,51,123,80.0,20,20,2.7,1.96,0,0,0.0,65.0,13,5,18.8,20,39.2,3,7,,67.2,76.5,72.5,76.0,,,0,0,21,0.0,79.4,0.0,0,0,0,0,0,0,0.0,111,5.6,68.2,22,25,12.1,3.59,1,2,7.4,56.0,14,14,6.7,31,60.8,1,7,,28.9,56.0,74.1,54.5,,61.7,0,0,33,14.3,86.9,6.5,2,4,0,2,1,1,3.0,149,6.0
Behren Morton,144747,QB,TEXAS TECH,1,2.68,2.45,2.3,4.84,51,315,71.4,28,29,4.2,1.66,0,0,0.0,69.0,20,4,0.0,30,58.8,0,12,,68.2,52.4,73.7,52.3,,,1,0,30,25.0,97.2,3.3,1,0,0,0,1,1,3.3,182,6.3,75.0,12,16,14.9,4.13,1,1,6.3,50.0,8,11,11.1,21,41.2,1,4,,67.2,59.3,72.5,70.1,,46.3,0,0,21,0.0,101.8,0.0,0,5,0,3,1,0,0.0,143,8.9
Reese Poffenbarger,145346,QB,ALBANY,1,3.34,2.97,5.53,5.63,50,106,85.0,20,20,7.3,1.99,0,2,8.7,85.0,17,3,0.0,20,40.0,0,7,,67.5,71.1,72.8,70.6,,,0,1,23,0.0,109.4,0.0,0,0,0,0,2,1,4.3,145,7.3,81.0,21,23,13.4,4.23,1,1,3.8,73.9,17,12,0.0,30,60.0,0,16,,68.6,80.9,74.3,77.2,,69.9,0,0,35,25.0,119.8,10.0,3,4,0,1,1,1,2.9,230,10.0
Quinn Ewers,127253,QB,TEXAS,1,2.33,2.36,3.2,,50,311,55.6,27,29,12.3,1.98,0,1,3.4,44.8,13,6,13.3,29,58.0,2,10,,68.1,60.6,73.6,60.4,,,0,2,29,0.0,53.5,0.0,0,0,0,2,1,1,3.4,218,7.5,46.2,13,19,16.0,2.96,2,2,10.5,26.3,5,8,16.7,20,40.0,1,3,,24.7,50.2,72.5,43.2,,69.0,0,1,21,12.5,24.7,5.0,1,0,0,4,0,2,9.5,89,4.7
Dresser Winn,63583,QB,TENN MARTN,1,2.46,2.39,2.77,4.7,49,310,78.6,28,29,8.2,1.87,1,3,9.4,65.5,19,6,13.6,30,61.2,3,12,,18.9,56.2,74.1,56.0,,,0,1,33,16.7,86.9,3.3,1,0,0,0,1,4,12.1,230,7.9,53.8,13,16,10.0,3.4,0,0,0.0,43.8,7,13,0.0,19,38.8,0,3,,67.2,57.6,72.5,58.8,,57.8,0,0,21,15.4,77.9,10.5,2,1,0,3,1,0,0.0,71,4.4
Layne Hatcher,82068,QB,TEXAS ST,1,2.66,2.41,4.17,4.63,49,314,85.0,20,20,5.8,1.88,0,0,0.0,75.0,15,2,11.8,20,40.8,2,6,,67.1,64.9,72.4,64.6,,,0,1,20,0.0,78.5,0.0,0,0,0,0,1,1,5.0,87,4.4,57.9,19,23,12.4,3.2,0,1,4.3,47.8,11,10,0.0,29,59.2,0,5,,68.2,54.1,73.7,59.3,,48.0,0,0,30,30.0,85.8,10.3,3,3,0,4,1,1,3.3,162,7.0
E.J. Warner,156185,QB,TEMPLE,1,2.41,2.31,,7.5,49,306,64.7,34,34,7.1,1.79,0,0,0.0,55.9,19,8,13.6,34,69.4,3,7,,68.7,52.5,74.4,52.4,,,0,0,36,0.0,72.8,0.0,0,0,0,0,1,1,2.8,117,3.4,41.7,12,14,16.6,3.81,0,0,0.0,28.6,4,11,20.0,15,30.6,1,3,,66.7,48.3,71.8,50.1,,57.0,0,1,17,0.0,20.8,0.0,0,1,0,2,0,2,11.8,79,5.6
Bailey Fisher,88643,QB,GARD-WEBB,1,2.57,2.36,4.25,3.66,49,171,87.5,24,25,5.7,1.61,1,1,3.7,76.0,19,4,9.5,25,51.0,2,11,,67.9,90.1,73.4,89.4,,,0,0,27,0.0,122.1,0.0,0,0,0,0,1,1,3.7,260,10.4,47.1,17,17,17.3,3.58,0,0,0.0,47.1,8,12,0.0,24,49.0,0,5,,67.8,63.9,73.3,64.8,,58.9,0,0,26,16.7,77.8,8.3,2,5,0,0,0,1,3.8,149,8.8
Tyler Riddell,102355,QB,E TENN ST,1,2.86,2.78,3.56,,48,157,72.2,18,19,7.6,1.72,1,0,0.0,63.2,12,1,7.7,19,39.6,1,2,,67.0,60.8,72.2,60.5,,,0,0,19,0.0,88.5,0.0,0,0,0,0,1,0,0.0,74,3.9,56.5,23,24,22.3,3.61,0,6,23.1,54.2,13,10,0.0,29,60.4,0,11,,68.3,82.7,73.9,81.8,,,0,1,31,50.0,121.5,17.2,5,0,0,1,4,2,6.5,315,13.1
Aidan O'Connell,60516,QB,PURDUE,1,2.32,2.29,3.05,,48,273,76.7,30,31,7.4,1.84,1,1,3.0,71.0,22,3,4.3,31,64.6,1,9,,68.5,61.7,74.1,61.3,,,0,2,33,0.0,63.0,0.0,0,0,0,0,0,2,6.1,213,6.9,69.2,13,15,12.3,3.21,0,0,0.0,53.3,8,7,11.1,17,35.4,1,6,,66.8,52.7,72.0,52.6,,,1,1,18,28.6,70.4,11.8,2,0,0,1,1,1,5.6,106,7.1
Grady Cramer,64910,QB,MOREHEAD,1,2.62,2.68,,5.2,48,234,64.7,17,18,9.4,1.88,0,1,5.3,55.6,10,6,9.1,18,37.5,1,6,,67.0,74.3,72.2,73.7,,,1,0,19,0.0,94.9,0.0,0,0,0,0,1,1,5.3,121,6.7,61.5,26,27,12.0,3.28,1,3,11.1,55.6,15,11,6.3,28,58.3,1,9,,68.0,78.3,73.5,79.3,,57.3,0,1,28,0.0,76.8,0.0,0,1,0,0,1,1,3.6,204,7.6
Seth Henigan,144267,QB,MEMPHIS,1,2.85,2.68,3.2,4.82,48,218,81.3,16,16,4.1,1.78,0,0,0.0,81.3,13,1,0.0,16,33.3,0,4,,66.5,54.4,71.6,54.3,,,0,1,16,0.0,60.9,0.0,0,0,0,0,0,1,6.3,78,4.9,54.2,24,25,12.2,3.5,0,1,3.8,52.0,13,12,0.0,31,64.6,0,11,,68.4,55.5,74.0,52.3,,64.5,0,1,32,8.3,107.7,3.2,1,5,0,1,3,2,6.3,236,9.4
Pierce Holley,108981,QB,GEORGETOWN,1,2.53,2.41,5.1,5.6,47,172,81.5,27,27,6.9,1.86,0,0,0.0,74.1,20,4,9.1,27,57.4,2,14,,68.0,61.3,73.5,61.0,,,0,1,28,0.0,85.4,0.0,0,0,0,0,1,2,7.1,160,5.9,76.5,17,18,12.6,3.44,0,2,10.0,66.7,12,6,7.7,20,42.6,1,8,,67.2,92.5,72.7,91.8,,64.0,0,0,22,16.7,120.8,5.0,1,1,0,1,1,0,0.0,193,10.7
Aaron Allen,78494,QB,ALCORN ST,1,2.89,2.81,3.54,,47,107,80.0,20,20,7.3,1.88,0,0,0.0,70.0,14,3,12.5,21,44.7,2,7,,67.2,48.3,72.5,48.4,,,0,2,21,33.3,48.5,4.8,1,0,0,0,0,2,9.5,133,6.7,84.2,19,22,11.8,3.7,0,2,9.1,63.6,14,14,12.5,26,55.3,2,11,,67.8,77.7,73.3,77.0,,,0,1,26,28.6,125.6,15.4,4,0,0,3,3,1,3.8,263,12.0
Frank Harris,60586,QB,UTSA,1,2.89,2.67,3.33,4.83,47,331,86.4,22,22,4.7,1.78,0,0,0.0,81.8,18,4,5.3,23,48.9,1,5,,67.6,58.2,73.0,58.0,,,0,0,24,25.0,100.4,4.3,1,0,0,0,1,0,0.0,98,4.5,62.5,16,18,14.6,3.96,0,1,5.3,50.0,9,10,10.0,24,51.1,1,8,,67.7,67.6,73.1,65.6,,64.0,0,1,25,20.0,71.5,8.3,2,4,0,2,1,2,8.0,140,7.8
Aidan Sayin,148974,QB,PENN,1,2.44,2.34,2.85,6.1,47,267,87.0,23,27,6.9,1.84,4,1,3.6,66.7,18,2,10.0,27,57.4,2,9,,68.0,66.9,73.5,66.4,,,0,0,28,0.0,96.1,0.0,0,0,0,0,1,0,0.0,169,6.3,66.7,15,17,11.5,3.25,1,0,0.0,58.8,10,8,0.0,20,42.6,0,5,,67.5,66.7,72.8,68.3,,57.3,1,0,23,25.0,82.7,10.0,2,1,0,0,0,0,0.0,129,7.6
Chris Reynolds,60361,QB,CHARLOTTE,1,3.31,3.2,3.24,4.9,46,136,80.0,15,16,6.1,1.99,1,0,0.0,68.8,11,3,8.3,16,34.8,1,4,,66.5,70.3,71.6,69.8,,,0,0,16,0.0,77.6,0.0,0,0,0,0,0,0,0.0,70,4.4,70.0,20,22,16.1,4.02,0,2,9.1,54.5,12,19,14.3,30,65.2,2,8,,68.1,69.9,73.7,70.7,,58.7,0,3,30,26.3,40.9,16.7,5,3,0,2,0,1,3.3,174,7.9
John Rhys Plumlee,97602,QB,UCF,1,3.71,3.21,5.62,5.9,46,323,80.0,10,10,1.2,1.62,0,0,0.0,60.0,6,1,25.0,10,21.7,2,2,,65.4,28.5,70.1,28.6,,,0,2,10,0.0,33.8,0.0,0,0,0,0,0,2,20.0,51,5.1,76.9,26,27,12.0,4.29,1,3,10.7,70.4,19,16,5.0,36,78.3,1,12,,29.7,75.5,74.5,81.3,,48.4,0,1,37,31.3,83.1,13.9,5,4,0,0,0,1,2.7,245,9.1
Nic Baker,87541,QB,S ILLINOIS,1,2.88,2.7,6.7,4.8,46,295,93.8,16,16,1.2,1.84,0,1,5.9,93.8,15,3,0.0,16,34.8,0,4,,66.7,83.6,71.8,82.9,,,0,0,17,0.0,109.6,0.0,0,0,0,0,1,0,0.0,85,5.3,59.3,27,27,9.1,3.43,0,0,0.0,48.1,13,16,18.8,30,65.2,3,5,,68.4,43.9,74.0,42.7,,61.8,0,1,32,6.3,55.3,3.3,1,2,0,0,1,2,6.3,105,3.9
Cole Snyder,97617,QB,BUFFALO,1,2.44,2.18,4.23,3.9,45,126,72.4,29,29,8.5,1.8,0,0,0.0,65.5,19,2,9.5,29,64.4,2,7,,68.1,63.2,73.6,62.8,,,0,0,29,0.0,82.8,0.0,0,0,0,0,0,0,0.0,182,6.3,37.5,8,10,17.6,3.6,0,0,0.0,30.0,3,7,0.0,16,35.6,0,3,,21.8,34.4,71.6,31.9,,60.5,0,0,16,57.1,86.7,25.0,4,2,0,2,1,1,6.3,63,6.3
Carter Bradley,77685,QB,S ALABAMA,1,2.46,2.16,4.08,5.2,45,288,88.0,25,27,4.8,1.86,0,0,0.0,77.8,21,3,4.5,27,60.0,1,10,,68.0,74.8,73.5,74.1,,,2,1,28,0.0,75.0,0.0,0,0,0,0,0,1,3.6,154,5.7,72.7,11,12,11.0,3.37,0,1,7.7,58.3,7,7,12.5,18,40.0,1,3,,67.1,73.6,72.4,75.9,,58.5,0,0,20,57.1,76.4,22.2,4,2,0,1,0,0,0.0,74,6.2
Brock Bagozzi,149648,QB,MARIST,1,2.74,2.68,3.3,3.8,45,213,82.4,17,18,5.7,2.02,0,0,0.0,77.8,14,3,0.0,18,40.0,0,5,,67.1,68.2,72.4,67.8,,,0,0,20,0.0,115.0,0.0,0,0,0,1,1,0,0.0,129,7.2,43.5,23,24,11.4,3.21,0,0,0.0,37.5,9,9,10.0,27,60.0,1,4,,68.1,48.7,73.7,47.5,,61.8,0,1,30,22.2,30.7,7.4,2,1,0,1,0,1,3.3,85,3.5
Tony Bartalo,162107,QB,CHARLES SO,1,2.31,1.95,2.6,4.75,45,135,60.7,28,29,8.4,1.68,1,1,3.4,51.7,15,7,11.8,30,66.7,2,8,,68.2,53.1,73.7,53.1,,,0,1,30,14.3,58.1,3.3,1,0,0,0,1,1,3.3,110,3.8,50.0,6,7,11.3,3.81,0,0,0.0,42.9,3,10,0.0,14,31.1,0,3,,66.4,30.0,71.4,30.2,,51.0,1,1,15,10.0,20.8,7.1,1,6,0,0,0,1,6.7,38,5.4
Justin Fomby,103928,QB,HOUCHR,1,2.02,1.98,3.6,,45,183,65.6,32,34,3.4,1.72,1,0,0.0,55.9,19,7,9.5,34,75.6,2,6,,68.8,44.7,74.5,44.8,,,1,1,37,0.0,48.9,0.0,0,0,0,0,0,1,2.7,94,2.8,55.6,9,10,7.1,2.95,0,0,0.0,40.0,4,6,20.0,11,24.4,1,1,,65.8,51.6,70.7,51.5,,,0,1,12,16.7,8.3,9.1,1,0,0,1,0,0,0.0,21,2.1
Victor Gabalis,131932,QB,UTAHTC,1,2.88,2.66,3.03,5.57,44,1285,75.0,20,20,9.3,1.95,0,3,13.6,65.0,13,0,13.3,20,45.5,2,5,,67.4,87.0,72.7,86.0,,,0,0,22,,83.3,0.0,0,0,0,0,0,0,0.0,130,6.5,40.0,15,18,26.7,3.66,0,3,15.0,16.7,3,9,50.0,24,54.5,3,3,,23.8,45.0,0.0,43.0,,66.5,0,1,26,33.3,37.0,12.5,3,3,0,3,1,3,11.5,63,3.5
Wyatt Hagan,160905,QB,VA MILT IN,1,2.35,2.29,3.17,,44,336,62.5,32,33,9.4,1.99,1,2,6.1,54.5,18,3,10.0,34,77.3,2,9,,68.5,62.3,74.2,62.0,,,0,1,34,33.3,60.3,2.9,1,0,0,0,0,2,5.9,201,6.1,83.3,6,8,16.7,3.57,1,1,11.1,50.0,4,5,20.0,10,22.7,1,2,,65.6,81.4,70.4,80.7,,,0,0,11,40.0,78.6,20.0,2,0,0,1,0,0,0.0,67,8.4
Keegan Shoemaker,108983,QB,SM HOUSTON,1,2.61,2.47,,4.03,44,281,71.4,28,28,10.6,1.91,0,1,3.6,67.9,19,2,5.0,28,63.6,1,13,,68.0,79.2,73.5,78.4,,,0,0,28,0.0,106.3,0.0,0,0,0,0,1,0,0.0,240,8.6,36.4,11,12,14.4,3.84,0,0,0.0,33.3,4,3,0.0,16,36.4,0,1,,66.8,47.4,72.0,36.9,,70.7,0,1,18,0.0,8.3,0.0,0,4,0,1,0,2,11.1,38,3.2
Zachary Clement,105561,QB,NWSTATE,1,2.84,2.56,4.03,5.2,44,257,66.7,21,21,7.0,1.88,0,2,9.1,52.4,11,0,21.4,21,47.7,3,7,,67.4,76.9,72.7,76.3,,,0,0,22,,68.4,0.0,0,0,0,0,0,0,0.0,114,5.4,58.3,12,17,19.1,3.72,2,1,5.6,35.3,6,11,14.3,23,52.3,1,6,,67.5,65.8,73.0,61.7,,67.3,0,1,24,27.3,93.0,13.0,3,3,0,3,2,1,4.2,191,11.2
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,2.8,2.57,3.8,5.33,43,203,78.3,23,23,5.1,1.9,0,0,0.0,69.6,16,2,11.1,23,53.5,2,6,,67.6,70.2,73.0,69.7,,,0,1,24,0.0,92.5,0.0,0,0,0,0,2,0,0.0,119,5.2,36.4,11,16,16.6,3.83,0,1,6.3,18.8,3,14,25.0,20,46.5,1,2,,67.1,37.5,72.4,41.4,,50.2,1,0,20,7.1,60.4,5.0,1,3,0,4,1,0,0.0,47,2.9
William Atkins IV,148354,QB,JAMES MAD,1,2.72,2.59,3.29,,43,197,66.7,12,14,7.0,2.07,1,1,7.1,57.1,8,3,0.0,15,34.9,0,3,,66.4,54.0,71.4,53.9,,,0,1,15,33.3,46.7,6.7,1,0,0,1,0,1,6.7,90,6.4,35.3,17,21,15.5,3.07,0,0,0.0,23.8,5,23,16.7,28,65.1,1,2,,27.0,25.2,73.5,25.5,,,3,3,28,30.4,18.1,25.0,7,0,0,1,1,4,14.3,74,3.5
Marquez McCray,109056,QB,SACR HEART,1,2.25,2.16,2.8,3.8,43,280,61.3,31,31,10.7,1.99,0,2,6.1,54.8,17,7,10.5,32,74.4,2,9,,68.6,70.9,74.3,70.3,,,0,1,35,14.3,82.7,3.1,1,0,0,0,1,0,0.0,280,9.0,40.0,5,6,17.8,3.33,0,0,0.0,33.3,2,5,0.0,10,23.3,0,1,,65.4,53.7,70.1,61.4,,51.8,0,0,10,20.0,48.6,10.0,1,3,0,1,0,0,0.0,27,4.5
Sam Hartman,77618,QB,WAKE,1,2.58,2.53,3.35,3.2,43,339,88.2,17,18,7.4,1.98,0,0,0.0,83.3,15,3,0.0,18,41.9,0,10,,66.8,83.3,72.0,82.5,,,1,0,18,0.0,142.1,0.0,0,0,0,0,3,0,0.0,155,8.6,54.5,22,22,15.5,3.01,0,0,0.0,45.5,10,9,16.7,25,58.1,2,10,,27.3,84.3,73.6,81.5,,64.9,0,1,29,22.2,81.3,8.0,2,1,0,0,2,2,6.9,158,7.2
Connor Bazelak,99135,QB,INDIANA,1,2.43,2.43,2.6,,43,190,76.2,21,21,2.5,1.66,0,0,0.0,76.2,16,1,0.0,21,48.8,0,6,,67.6,61.6,73.0,61.3,,,0,0,24,0.0,85.0,0.0,0,0,0,0,0,0,0.0,98,4.7,50.0,18,21,11.2,3.17,1,0,0.0,38.1,8,11,11.1,22,51.2,1,4,,67.5,37.8,72.8,38.0,,,0,1,23,9.1,36.2,4.5,1,0,0,2,0,1,4.3,112,5.3
Phil Jurkovec,83533,QB,BOSTON COL,1,2.95,2.82,3.0,5.35,42,121,71.4,14,15,4.1,1.93,1,0,0.0,60.0,9,2,10.0,15,35.7,1,2,,66.5,51.3,71.6,51.2,,,0,0,16,0.0,67.4,0.0,0,0,0,0,0,0,0.0,55,3.7,54.5,22,23,13.4,3.51,0,1,4.2,47.8,11,12,8.3,27,64.3,1,7,,27.3,55.5,73.6,54.4,,61.8,1,0,29,16.7,86.5,7.4,2,2,0,0,1,2,6.9,166,7.2
Hayden Wolff,98362,QB,DOMINION,1,2.71,2.64,3.4,5.1,42,263,61.9,21,22,9.7,2.06,1,1,4.3,54.5,12,2,7.7,22,52.4,1,6,,67.5,50.7,72.8,50.7,,,0,0,23,0.0,68.6,0.0,0,0,0,0,0,1,4.3,111,5.0,61.1,18,18,10.7,3.43,0,0,0.0,61.1,11,6,0.0,20,47.6,0,8,,67.2,80.9,72.5,78.0,,64.1,0,0,21,16.7,118.3,5.0,1,1,0,0,1,0,0.0,202,11.2
Dorian Thompson-Robinson,83574,QB,UCLA,1,2.79,2.51,,6.37,42,324,77.8,18,18,3.1,1.75,0,0,0.0,77.8,14,3,0.0,18,42.9,0,8,,66.8,75.6,72.0,75.0,,,0,0,18,0.0,89.8,0.0,0,0,0,0,0,0,0.0,100,5.6,65.0,20,21,10.7,3.57,0,0,0.0,61.9,13,16,0.0,24,57.1,0,10,,67.8,45.9,73.3,45.5,,58.5,0,1,26,0.0,97.1,0.0,0,3,0,1,2,3,11.5,159,7.6
Tony Muskett,142933,QB,MONMOUTH,1,3.3,2.76,3.83,4.93,42,231,84.6,13,13,4.4,1.38,0,0,0.0,84.6,11,1,0.0,13,31.0,0,4,,67.0,72.6,72.2,72.1,,,0,0,19,0.0,143.4,0.0,0,0,0,0,2,0,0.0,116,8.9,69.2,13,17,21.8,4.16,0,3,15.0,41.2,7,13,22.2,29,69.0,2,8,,28.6,67.6,74.1,60.7,,69.4,1,1,33,23.1,64.1,10.3,3,9,0,3,1,3,9.1,133,7.8
Draylen Ellis,121346,QB,TENN STATE,1,2.11,2.1,3.28,,41,308,81.8,22,22,3.0,1.71,0,0,0.0,72.7,16,4,11.1,23,56.1,2,6,,67.5,69.0,72.8,68.6,,,0,0,23,25.0,94.7,4.3,1,0,0,0,1,0,0.0,89,4.0,83.3,12,13,11.3,2.94,0,4,26.7,76.9,10,6,0.0,16,39.0,0,7,,66.8,88.0,72.0,87.1,,,1,0,18,50.0,157.9,18.8,3,0,0,0,2,0,0.0,214,16.5
