player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Lucas Johnson,40551,QB,MONTANA,1,3.03,2.98,3.2,,18,232,62.5,8,8,12.1,1.89,0,0,0.0,62.5,5,0,0.0,8,44.4,0,2,,64.9,61.7,69.5,61.5,,,0,0,8,,73.4,0.0,0,0,0,0,0,0,0.0,37,4.6,100.0,3,6,8.0,3.94,0,0,0.0,50.0,3,9,0.0,10,55.6,0,2,,17.6,40.8,70.1,40.8,,,0,0,10,44.4,66.7,40.0,4,0,0,3,0,1,10.0,33,5.5
Matthew Sluka,143059,QB,HOLY CROSS,1,2.85,2.74,4.7,,17,181,50.0,8,8,11.3,2.08,0,1,12.5,50.0,4,1,0.0,8,47.1,0,1,,64.9,38.2,69.5,38.5,,,0,0,8,0.0,107.8,0.0,0,0,0,0,1,1,12.5,47,5.9,25.0,8,8,9.4,3.54,0,0,0.0,25.0,2,4,0.0,9,52.9,0,2,,16.7,26.1,69.8,26.4,,,0,0,9,25.0,39.6,11.1,1,0,0,0,0,3,33.3,16,2.0
Matthew Caldwell,150302,QB,GARD-WEBB,1,3.09,2.66,8.1,4.0,16,171,42.9,7,7,7.1,1.87,0,0,0.0,42.9,3,0,0.0,7,43.8,0,1,,64.9,24.8,69.5,25.1,,,0,2,8,,11.9,0.0,0,0,0,0,0,3,37.5,23,3.3,83.3,6,7,11.7,4.03,0,0,0.0,57.1,4,4,20.0,9,56.3,1,4,,65.1,61.2,69.8,64.3,,57.3,0,0,9,25.0,136.9,11.1,1,1,0,1,1,0,0.0,80,11.4
Bronson Barron,141710,QB,WEBER ST,1,2.34,2.3,2.5,2.6,16,342,83.3,6,8,4.8,1.99,1,1,12.5,62.5,5,2,0.0,9,56.3,0,3,,65.1,71.5,69.8,71.2,,,0,0,9,50.0,114.1,11.1,1,0,0,1,1,0,0.0,39,4.9,80.0,5,5,8.0,2.8,0,0,0.0,80.0,4,3,0.0,7,43.8,0,2,,64.6,58.5,69.1,62.2,,57.3,0,0,7,33.3,102.5,14.3,1,1,0,0,0,0,0.0,43,8.6
Diego Pavia,156927,QB,NEW MEX ST,1,2.81,2.49,2.2,7.6,15,242,75.0,8,8,14.0,1.88,0,0,0.0,75.0,6,4,0.0,9,60.0,0,5,,65.4,71.9,70.1,71.4,,,0,0,10,25.0,156.3,11.1,1,0,0,0,1,0,0.0,132,16.5,100.0,3,5,34.3,4.22,1,3,60.0,60.0,3,4,0.0,6,40.0,0,4,,64.6,99.3,69.1,95.3,,89.8,0,0,7,0.0,143.8,0.0,0,1,0,1,3,0,0.0,191,38.2
Kylan Weisser,78475,QB,WEBER ST,1,3.17,3.05,,4.8,14,342,85.7,7,7,14.1,1.84,0,1,12.5,85.7,6,0,0.0,7,50.0,0,5,,64.9,86.5,69.5,85.7,,,0,0,8,,158.0,0.0,0,0,0,0,2,1,12.5,87,12.4,60.0,5,6,14.0,4.5,0,0,0.0,50.0,3,4,0.0,7,50.0,0,3,,15.0,51.0,69.1,44.2,,64.3,0,1,7,0.0,20.8,0.0,0,1,0,1,0,1,14.3,24,4.0
Cam Miller,125299,QB,N DAK ST,1,2.96,2.72,1.6,4.85,13,250,80.0,5,5,7.2,2.03,0,0,0.0,80.0,4,2,0.0,6,46.2,0,2,,64.2,60.8,68.6,60.6,,,0,0,6,50.0,86.7,16.7,1,0,0,0,0,0,0.0,24,4.8,40.0,5,5,19.0,3.76,0,0,0.0,40.0,2,4,0.0,7,53.8,0,1,,16.7,23.8,69.8,22.2,,62.0,0,1,9,0.0,24.2,0.0,0,2,0,0,0,2,22.2,34,6.8
Bailey Fisher,88643,QB,GARD-WEBB,1,2.8,2.68,,3.4,12,171,100.0,5,5,4.6,1.88,0,0,0.0,80.0,4,0,20.0,5,41.7,1,3,,63.8,85.9,68.1,85.2,,,0,0,5,,100.8,0.0,0,0,0,0,0,0,0.0,41,8.2,50.0,4,5,10.0,3.46,1,0,0.0,40.0,2,4,0.0,7,58.3,0,1,,14.6,28.1,69.1,36.8,,43.0,0,1,7,0.0,8.3,0.0,0,2,0,0,0,2,28.6,9,1.8
Jeffrey Jackson,143208,QB,VALPO,1,2.23,1.99,3.4,,12,332,42.9,7,8,11.1,1.8,1,0,0.0,37.5,3,5,0.0,9,75.0,0,2,,64.9,39.6,69.8,39.9,,,0,0,9,20.0,46.4,11.1,1,0,0,0,0,0,0.0,25,3.1,100.0,1,2,13.0,3.5,0,0,0.0,50.0,1,2,0.0,3,25.0,0,1,,63.3,65.9,67.4,65.6,,,0,0,4,50.0,87.5,33.3,1,0,0,1,0,0,0.0,21,10.5
Gavin Frakes,156928,QB,NEW MEX ST,1,2.71,2.71,,,10,242,100.0,4,4,4.3,1.58,0,0,0.0,75.0,3,0,25.0,4,40.0,1,2,,63.3,70.8,67.4,70.4,,,0,0,4,,94.8,0.0,0,0,0,0,0,0,0.0,29,7.3,40.0,5,6,18.0,3.47,0,1,16.7,33.3,2,4,0.0,6,60.0,0,1,,64.2,57.4,68.6,57.3,,,1,0,6,0.0,50.0,0.0,0,0,0,0,0,0,0.0,29,4.8
Asher O'Hara,78529,QB,SACRAMENTO,1,3.16,2.71,,4.95,10,279,66.7,3,3,5.0,1.43,0,0,0.0,66.7,2,0,0.0,3,30.0,0,1,,62.7,61.1,66.6,61.0,,,0,0,3,,109.7,0.0,0,0,0,0,1,0,0.0,8,2.7,75.0,4,5,15.0,3.9,0,1,16.7,60.0,3,5,0.0,7,70.0,0,3,,64.9,82.2,70.0,84.4,,62.0,0,0,8,0.0,143.8,0.0,0,2,0,1,1,0,0.0,75,15.0
Xavion Brower,164499,QB,GARD-WEBB,1,2.25,2.25,,,6,171,40.0,5,5,11.6,2.0,0,0,0.0,20.0,1,0,50.0,5,83.3,1,1,,63.8,39.2,68.1,39.5,,,0,1,5,,0.0,0.0,0,0,0,0,0,1,20.0,8,1.6,100.0,1,1,11.0,3.5,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,60.3,61.9,63.6,61.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Nolan Henderson,63572,QB,DELAWARE,1,3.38,3.08,,4.9,6,151,50.0,2,2,15.0,2.0,0,0,0.0,50.0,1,0,0.0,2,33.3,0,0,,61.8,51.7,65.5,51.8,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,66.7,3,3,7.3,4.08,0,0,0.0,66.7,2,2,0.0,4,66.7,0,1,,63.3,55.7,67.4,59.4,,57.8,0,0,4,0.0,75.7,0.0,0,1,0,0,0,0,0.0,13,4.3
Michael Hiers,88636,QB,SAMFORD,1,3.27,3.27,,,3,282,100.0,2,2,7.0,2.25,0,0,0.0,100.0,2,0,0.0,2,66.7,0,2,,61.8,74.8,65.5,74.3,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5,0.0,1,1,-4.0,5.3,0,0,0.0,0.0,0,1,,1,33.3,0,0,,60.3,60.8,63.6,60.6,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Gwynn,77654,QB,DELAWARE,1,1.77,1.77,,,3,151,100.0,3,3,1.7,1.77,0,0,0.0,100.0,3,0,0.0,3,100.0,0,1,,62.7,56.9,66.6,56.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,8,2.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Sean Chambers,75888,QB,MONTANA ST,1,3.9,3.5,4.7,,3,233,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,26.5,3.9,0,1,50.0,100.0,2,1,0.0,3,100.0,0,2,,62.7,83.9,67.8,85.1,,,0,0,3,100.0,158.3,33.3,1,0,0,0,2,0,0.0,75,37.5
Tyler Hughes,159218,QB,WM & MARY,1,4.25,4.25,,,2,348,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,20.0,4.25,0,0,0.0,100.0,2,0,0.0,2,100.0,0,2,,61.8,53.8,65.5,53.8,,,0,0,2,,158.3,0.0,0,0,0,0,1,1,50.0,62,31.0
Keaton Heide,103940,QB,S DAK ST,1,3.85,3.85,,,2,292,100.0,1,1,-7.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,19.0,5.7,0,0,0.0,0.0,0,1,,1,50.0,0,0,,60.3,56.5,63.6,56.6,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Weston Eget,97802,QB,NEW MEX ST,1,3.1,2.2,,4.0,2,242,100.0,1,1,13.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,60.3,75.0,63.6,74.3,,,0,0,1,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0,,0,0,,4.0,0,0,,,0,0,,1,50.0,0,0,,23.7,37.4,63.6,,,49.9,0,0,1,,0.0,0.0,0,1,0,0,0,1,100.0,0,
Kris Brown,105558,QB,MONTANA,1,2.1,2.1,,,1,232,100.0,1,1,-6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,60.3,61.1,63.6,61.0,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Ryan Jankowski,145600,QB,AKRON,1,3.4,3.4,,,1,102,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,,60.3,53.5,63.6,53.7,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
DreSean Kendrick,142417,WR,WM & MARY,1,3.6,3.6,,,1,348,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,12.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.3,44.6,64.1,47.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
