player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
LaNorris Sellers,174326,QB,S CAROLINA,1,2.81,2.64,3.08,5.9,49,289,66.7,18,20,7.1,1.91,2,1,5.0,60.0,12,4,0.0,20,40.8,0,6,,,,,67.1,85.6,72.4,,84.8,,,,,,0,0,20,0.0,73.5,0.0,0,0,0,0,0,0,0.0,103,5.2,57.9,19,22,15.4,3.44,1,6,27.3,50.0,11,15,0.0,29,59.2,0,9,,,,,68.1,93.0,73.6,,93.8,,,51.8,,,1,2,29,33.3,88.3,17.2,5,2,0,1,2,1,3.4,278,12.6
Skyler Locklear,164027,QB,UTEP,1,3.34,3.03,3.4,5.68,49,330,80.0,15,16,5.5,1.76,0,2,11.8,75.0,12,3,0.0,16,32.7,0,6,,,,,66.7,71.3,71.8,,70.9,,,,,,0,1,17,0.0,130.2,0.0,0,0,0,1,3,1,5.9,234,14.6,55.6,18,23,13.3,4.11,1,1,3.8,43.5,10,19,0.0,33,67.3,0,5,,,,,68.8,32.0,74.6,,28.9,,,64.2,,,0,4,38,26.3,32.1,15.2,5,5,0,4,1,4,10.5,104,4.5
Joey Aguilar,174978,QB,TENNESSEE,1,2.34,2.22,3.68,,48,307,79.3,29,30,5.6,1.82,1,0,0.0,73.3,22,8,4.3,32,66.7,1,7,,,,,68.5,81.9,74.1,,81.1,,,,,,0,0,33,25.0,86.1,6.3,2,0,0,0,0,0,0.0,165,5.5,50.0,14,14,17.1,3.4,0,1,5.9,50.0,7,10,0.0,16,33.3,0,4,,,,,67.0,71.8,72.2,,71.3,,,,,,0,0,19,20.0,107.4,12.5,2,0,0,0,1,0,0.0,134,9.6
Sawyer Robertson,146839,QB,BAYLOR,1,2.62,2.62,3.0,,47,118,61.9,21,21,5.4,1.91,0,0,0.0,57.1,12,4,7.7,21,44.7,1,9,,,,,67.2,64.1,72.5,,63.8,,,,,,0,0,21,0.0,78.5,0.0,0,0,0,0,0,0,0.0,145,6.9,52.4,21,25,12.3,3.2,1,2,7.7,44.0,11,9,0.0,26,55.3,0,7,,,,,67.8,54.9,73.4,,54.8,,,,,,1,1,27,11.1,62.7,3.8,1,0,0,2,1,1,3.7,164,6.6
Nico Iamaleava,174728,QB,UCLA,1,2.68,2.39,3.2,4.5,47,324,71.4,21,22,3.2,1.82,1,0,0.0,68.2,15,4,0.0,23,48.9,0,7,,,,,67.5,70.4,72.8,,69.9,,,,,,0,0,23,25.0,89.2,4.3,1,0,0,0,1,0,0.0,80,3.6,75.0,16,16,9.2,3.51,0,0,0.0,75.0,12,9,0.0,24,51.1,0,9,,,,,67.7,73.9,73.1,,75.7,,,59.7,,,0,0,25,33.3,95.8,12.5,3,5,0,0,0,0,0.0,120,7.5
Adam Damante,170711,QB,NEW MEX ST,1,2.24,2.18,3.2,4.3,46,242,73.3,30,31,8.6,1.9,0,0,0.0,67.7,21,5,4.5,31,67.4,1,9,,,,,68.5,65.0,74.2,,64.6,,,,,,0,1,34,0.0,77.5,0.0,0,0,0,1,1,0,0.0,161,5.2,69.2,13,13,15.5,2.95,0,1,6.7,61.5,8,7,11.1,15,32.6,1,7,,,,,66.8,66.4,72.0,,63.1,,,64.1,,,0,1,18,14.3,95.0,6.7,1,1,0,0,1,1,5.6,150,11.5
JC French IV,162521,QB,GA SOUTHRN,1,2.92,2.43,5.5,5.16,46,174,75.0,20,20,8.4,1.78,0,1,5.0,70.0,14,1,6.7,20,43.5,1,11,,,,,67.1,73.1,72.5,,74.3,,,59.2,,,0,0,20,0.0,130.8,0.0,0,0,0,0,2,0,0.0,178,8.9,66.7,15,16,9.4,3.95,0,0,0.0,62.5,10,10,0.0,25,54.3,0,7,,,,,67.8,64.3,73.3,,61.3,,,63.8,,,0,0,26,10.0,89.3,4.0,1,8,0,1,0,0,0.0,135,8.4
Roman Gagliano,183961,QB,MIDDLE TN,1,2.59,2.5,3.2,5.1,45,224,76.9,26,26,7.5,1.93,0,2,7.4,65.4,17,5,15.0,26,57.8,3,9,,,,,67.9,92.2,73.4,,91.8,,,,,,0,0,27,0.0,94.1,0.0,0,0,0,0,1,0,0.0,154,5.9,50.0,14,16,18.3,3.49,0,1,5.9,43.8,7,12,0.0,19,42.2,0,6,,,,,67.1,68.9,72.4,,65.9,,,64.1,,,1,0,20,16.7,105.7,10.5,2,1,0,1,2,1,5.0,106,6.6
Kamario Taylor,198868,QB,MISS STATE,1,3.67,3.26,3.8,5.68,43,227,83.3,12,12,8.3,2.07,0,0,0.0,75.0,9,4,10.0,13,30.2,1,6,,,,,66.0,78.7,71.0,,78.1,,,,,,0,0,13,25.0,100.3,7.7,1,0,0,0,0,0,0.0,103,8.6,46.7,15,19,17.5,4.51,0,0,0.0,31.6,6,17,14.3,29,67.4,1,8,,,,,68.3,69.0,73.9,,46.5,,,87.4,,,1,1,31,11.8,22.9,6.9,2,8,0,3,0,0,0.0,75,3.9
Braylon Braxton,144442,QB,SO MISS,1,2.81,2.64,3.23,4.0,43,296,73.3,15,15,8.3,1.88,0,1,5.0,73.3,11,2,0.0,15,34.9,0,4,,,,,67.1,63.5,72.4,,63.2,,,,,,0,0,20,0.0,106.5,0.0,0,0,0,0,1,0,0.0,76,5.1,47.6,21,21,18.0,3.31,0,2,8.3,47.6,10,11,0.0,28,65.1,0,6,,,,,68.5,57.8,74.1,,64.4,,,46.7,,,0,1,33,27.3,51.7,10.7,3,4,0,0,0,1,3.0,150,7.1
Brendon Lewis,131687,QB,MEMPHIS,1,3.22,3.18,3.58,4.85,43,218,90.0,10,11,7.7,1.98,1,0,0.0,81.8,9,2,0.0,11,25.6,0,5,,,,,65.6,64.6,70.4,,64.3,,,,,,0,0,11,0.0,143.4,0.0,0,0,0,0,2,0,0.0,98,8.9,68.4,19,25,15.6,3.77,0,1,3.8,40.0,10,12,23.1,31,72.1,3,5,,,,,68.5,64.4,74.1,,62.3,,,64.3,,,1,0,33,33.3,47.9,12.9,4,2,0,5,0,1,3.0,74,3.0
Devin Farrell,157658,QB,RHODE ISLD,1,2.8,2.56,,5.75,43,274,81.0,21,23,8.7,1.88,2,1,4.2,56.5,13,3,23.5,23,53.5,4,6,,,,,67.6,76.7,73.0,,76.0,,,,,,0,1,24,0.0,64.2,0.0,0,0,0,0,0,1,4.2,183,8.0,78.6,14,15,17.0,4.05,0,3,18.8,73.3,11,8,0.0,19,44.2,0,8,,,,,67.1,91.0,72.4,,91.6,,,62.3,,,1,0,20,0.0,154.9,0.0,0,4,0,0,2,0,0.0,188,12.5
JJ Kohl,174674,QB,APP STATE,1,2.55,2.43,3.6,4.25,42,108,90.5,21,23,6.9,2.01,2,1,4.2,73.9,17,4,10.5,23,54.8,2,9,,,,,67.6,86.8,73.0,,85.9,,,,,,0,0,24,0.0,120.4,0.0,0,0,0,0,2,0,0.0,153,6.7,71.4,14,16,11.4,3.2,0,1,6.3,56.3,9,7,10.0,19,45.2,1,8,,,,,67.0,81.3,72.2,,72.5,,,76.5,,,1,0,19,14.3,79.7,5.3,1,2,0,1,0,0,0.0,118,7.4
Dante Reno,184498,QB,YALE,1,2.08,1.98,2.98,,42,352,76.0,25,30,8.2,1.65,4,2,6.5,56.7,17,8,10.5,32,76.2,2,11,,,,,28.6,59.5,74.1,,59.2,,,,,,1,1,33,25.0,83.8,6.3,2,0,0,0,2,2,6.1,188,6.3,80.0,5,8,14.2,3.44,1,1,10.0,50.0,4,5,0.0,10,23.8,0,4,,,,,65.8,62.7,70.7,,62.4,,,,,,0,1,12,40.0,81.3,20.0,2,0,0,2,1,1,8.3,72,9.0
Cade Klubnik,156253,QB,CLEMSON,1,2.48,2.4,3.9,3.4,42,140,85.0,20,20,5.6,1.86,0,1,4.2,80.0,16,4,5.9,20,47.6,1,7,,,,,67.6,91.8,73.0,,91.4,,,,,,0,0,24,0.0,96.7,0.0,0,0,0,0,0,0,0.0,144,7.2,50.0,18,19,17.3,3.05,0,2,9.5,42.1,8,13,11.1,22,52.4,1,6,,,,,25.6,52.7,73.0,,57.2,,,48.9,,,0,1,24,7.7,42.4,4.5,1,2,0,1,0,3,12.5,124,6.5
Owen McCown,157688,QB,UTSA,1,2.37,2.34,2.9,,42,331,84.6,26,26,3.3,1.75,0,0,0.0,69.2,18,2,18.2,26,61.9,4,7,,,,,67.8,53.5,0.0,,56.1,,,,,,0,1,26,0.0,74.4,0.0,0,0,0,0,1,0,0.0,111,4.3,69.2,13,14,14.2,3.38,0,2,14.3,64.3,9,6,0.0,16,38.1,0,6,,,,,66.5,78.7,71.6,,78.0,,,,,,0,0,16,33.3,125.6,12.5,2,0,0,1,1,1,6.3,155,11.1
Tad Hudson,170107,QB,COAST CAR,1,2.51,2.34,4.1,4.9,42,141,56.5,23,25,5.5,1.82,2,0,0.0,36.0,9,4,30.8,25,59.5,4,3,,,,,67.9,32.4,73.4,,32.8,,,,,,0,1,27,0.0,41.8,0.0,0,0,0,0,1,2,7.4,78,3.1,72.7,11,14,10.7,3.52,0,1,7.1,50.0,7,11,12.5,17,40.5,1,3,,,,,66.7,66.2,71.8,,70.6,,,53.8,,,1,0,17,9.1,64.6,5.9,1,2,0,2,0,0,0.0,70,5.0
Noah Kim,129623,QB,E MICHIGAN,1,2.68,2.69,2.6,,42,160,75.0,28,28,8.2,2.04,0,1,3.1,64.3,18,3,14.3,28,66.7,3,10,,,,,68.4,90.2,74.0,,89.5,,,,,,0,2,32,0.0,93.0,0.0,0,0,0,0,2,0,0.0,291,10.4,85.7,7,13,3.6,3.97,0,0,0.0,46.2,6,7,0.0,14,33.3,0,2,,,,,66.2,46.6,71.4,,46.5,,,,,,0,1,15,14.3,21.0,7.1,1,0,0,6,0,1,6.7,36,2.8
Goose Crowder,144781,QB,TROY,1,2.48,2.19,3.23,4.35,41,318,78.3,23,23,4.5,1.83,0,0,0.0,78.3,18,2,0.0,23,56.1,0,10,,,,,67.5,58.3,72.8,,58.0,,,,,,0,0,23,0.0,126.3,0.0,0,0,0,0,2,1,4.3,169,7.3,70.0,10,11,12.8,3.31,0,1,9.1,54.5,6,11,14.3,18,43.9,1,4,,,,,66.8,55.6,72.0,,59.2,,,54.4,,,0,1,18,27.3,83.9,16.7,3,4,0,1,1,1,5.6,116,10.5
Jackson Brousseau,173480,QB,COLO STATE,1,2.67,2.42,3.4,6.4,41,144,95.5,22,22,3.4,1.95,0,1,4.5,90.9,20,4,4.8,22,53.7,1,10,,,,,67.4,85.2,72.7,,84.5,,,,,,0,0,22,0.0,120.3,0.0,0,0,0,0,1,0,0.0,203,9.2,81.8,11,15,7.5,3.5,1,1,6.7,53.3,8,8,11.1,19,46.3,1,5,,,,,67.0,63.6,72.2,,68.1,,,53.1,,,0,0,19,25.0,102.1,10.5,2,2,0,3,1,0,0.0,120,8.0
Marcel Reed,175940,QB,TEXAS A&M,1,3.42,3.09,3.1,4.76,41,312,80.0,10,10,2.7,2.09,0,0,0.0,80.0,8,3,0.0,10,24.4,0,5,,,,,65.4,73.3,70.1,,72.9,,,,,,0,0,10,0.0,95.0,0.0,0,0,0,0,0,0,0.0,68,6.8,68.4,19,22,9.8,3.85,1,0,0.0,54.5,12,11,7.7,31,75.6,1,5,,,,,68.5,44.9,74.1,,42.1,,,59.3,,,1,2,33,9.1,30.9,3.2,1,8,0,1,0,2,6.1,112,5.1
Alessio Milivojevic,183542,QB,MICH STATE,1,2.66,2.54,,4.95,41,223,80.0,20,20,6.6,2.09,0,0,0.0,70.0,14,1,12.5,20,48.8,2,6,,,,,67.1,73.2,72.4,,72.6,,,,,,0,1,20,0.0,103.7,0.0,0,0,0,0,3,2,10.0,118,5.9,72.2,18,19,9.1,3.2,1,0,0.0,68.4,13,11,0.0,21,51.2,0,9,,,,,67.4,75.5,72.7,,75.5,,,60.6,,,0,0,22,0.0,114.8,0.0,0,2,0,0,1,0,0.0,174,9.2
Kevin Jennings,158272,QB,SMU,1,2.52,2.31,3.45,5.4,40,287,76.2,21,21,4.8,1.77,0,0,0.0,76.2,16,0,0.0,21,52.5,0,8,,,,,67.4,72.5,72.7,,71.9,,,,,,0,0,22,,131.8,0.0,0,0,0,0,2,0,0.0,174,8.3,64.3,14,15,9.4,3.34,0,0,0.0,53.3,8,7,11.1,19,47.5,1,4,,,,,67.0,65.9,72.2,,59.2,,,71.0,,,0,1,19,28.6,39.9,10.5,2,2,0,1,0,0,0.0,76,5.1
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,2.26,2.26,,,40,130,87.0,23,24,3.7,1.73,1,0,0.0,79.2,19,2,5.0,24,60.0,1,10,,,,,67.9,74.9,73.4,,74.3,,,,,,0,0,27,0.0,124.8,0.0,0,0,0,0,2,0,0.0,175,7.3,75.0,16,16,9.6,3.06,0,2,10.5,75.0,12,6,0.0,16,40.0,0,7,,,,,67.0,82.2,72.2,,81.4,,,,,,0,0,19,0.0,144.5,0.0,0,0,0,0,2,0,0.0,155,9.7
Tayven Jackson,157615,QB,UCF,1,3.39,3.35,5.0,3.5,40,323,91.7,12,12,3.3,1.88,0,0,0.0,75.0,9,0,18.2,12,30.0,2,4,,,,,65.8,74.6,70.7,,74.1,,,,,,0,0,12,,124.3,0.0,0,0,0,0,1,0,0.0,92,7.7,65.0,20,26,11.1,4.04,0,1,3.8,46.2,12,16,7.7,28,70.0,1,7,,,,,27.0,49.0,73.5,,50.2,,,57.3,,,0,0,28,6.3,75.8,3.6,1,1,0,6,1,2,7.1,140,5.4
John Mateer,158516,QB,OKLAHOMA,1,2.65,2.48,,5.8,40,261,63.6,22,22,6.2,1.95,0,0,0.0,63.6,14,2,0.0,22,55.0,0,5,,,,,67.5,35.4,72.8,,35.7,,,,,,0,3,23,0.0,54.2,0.0,0,0,0,0,1,2,8.7,124,5.6,73.3,15,16,13.5,3.51,0,1,5.9,56.3,9,4,18.2,18,45.0,2,5,,,,,67.0,84.1,72.2,,87.9,,,54.4,,,0,0,19,0.0,120.3,0.0,0,2,0,1,1,0,0.0,194,12.1
Ty Simpson,157008,QB,ALABAMA,1,3.16,2.89,3.43,7.55,40,103,91.7,12,14,4.2,1.94,0,0,0.0,71.4,10,5,9.1,14,35.0,1,3,,,,,66.5,79.5,71.6,,78.8,,,,,,0,0,16,0.0,107.4,0.0,0,0,0,2,1,0,0.0,74,5.3,64.7,17,21,10.1,3.82,1,1,4.8,42.9,9,11,18.2,26,65.0,2,5,,,,,67.8,52.2,73.3,,46.6,,,69.7,,,2,0,26,27.3,82.0,11.5,3,2,0,1,2,2,7.7,48,2.3
Jake Retzlaff,70874,QB,TULANE,1,2.1,2.16,,,39,319,81.5,27,28,3.9,1.7,1,0,0.0,75.0,21,5,4.5,28,71.8,1,8,,,,,68.0,46.1,73.5,,46.1,,,,,,0,2,28,0.0,60.9,0.0,0,0,0,0,0,3,10.7,175,6.3,77.8,9,10,11.0,3.42,0,0,0.0,70.0,7,4,0.0,10,25.6,0,5,,,,,65.6,83.5,70.4,,82.8,,,,,,0,0,11,0.0,108.7,0.0,0,0,0,1,0,0,0.0,116,11.6
Aiden McCown,178971,QB,LAMAR,1,2.88,2.55,3.1,4.8,39,204,60.0,15,16,9.8,2.02,1,0,0.0,50.0,8,5,11.1,18,46.2,1,7,,,,,23.8,53.3,72.2,,53.2,,,,,,0,0,19,40.0,126.3,11.1,2,0,0,0,2,1,5.3,165,10.3,61.5,13,15,7.8,3.61,0,0,0.0,46.7,7,6,12.5,21,53.8,1,7,,,,,67.9,58.4,72.7,,59.1,,,58.5,,,1,0,21,16.7,69.0,4.8,1,5,0,1,0,0,0.0,101,6.7
Logan Inagawa,206029,QB,DRAKE,1,3.01,2.6,3.8,5.04,39,153,63.2,19,19,5.3,2.02,0,0,0.0,63.2,12,2,0.0,19,48.7,0,5,,,,,67.1,56.4,72.4,,56.3,,,,,,0,0,20,0.0,87.4,0.0,0,0,0,0,1,0,0.0,69,3.6,58.3,12,12,10.8,3.95,0,0,0.0,58.3,7,12,0.0,20,51.3,0,6,,,,,67.5,39.1,72.8,,41.6,,,51.7,,,0,0,23,25.0,78.5,15.0,3,5,0,0,0,2,8.7,80,6.7
Trinidad Chambliss,178723,QB,OLE MISS,1,2.77,2.46,,5.4,38,226,89.5,19,19,10.9,1.83,0,4,20.0,89.5,17,0,0.0,19,50.0,0,11,,,,,67.1,93.3,72.4,,92.9,,,,,,0,0,20,,158.3,0.0,0,0,0,0,4,0,0.0,278,14.6,42.9,14,15,13.8,3.71,0,1,5.6,40.0,6,7,0.0,19,50.0,0,7,,,,,67.4,67.9,72.7,,62.1,,,70.0,,,1,0,22,0.0,57.9,0.0,0,4,0,0,0,0,0.0,81,5.4
Tommy Castellanos,158433,QB,FLORIDA ST,1,3.28,2.83,3.03,5.57,38,167,83.3,12,12,4.3,1.78,0,0,0.0,75.0,9,3,10.0,13,34.2,1,4,,,,,66.0,69.3,71.0,,69.0,,,,,,0,0,13,33.3,115.3,7.7,1,0,0,0,1,0,0.0,66,5.5,66.7,15,17,20.5,4.06,0,2,11.1,52.9,9,8,10.0,25,65.8,1,10,,,,,26.3,73.9,73.3,,73.9,,,62.7,,,0,1,26,25.0,85.2,8.0,2,6,0,2,1,2,7.7,179,10.5
Grant Jordan,151147,QB,UMASS,1,2.76,2.59,4.7,,38,216,76.2,21,21,9.0,1.93,0,0,0.0,71.4,15,4,6.3,21,55.3,1,5,,,,,67.2,66.9,72.5,,66.5,,,,,,0,0,21,0.0,116.4,0.0,0,0,0,0,2,0,0.0,116,5.5,69.2,13,14,15.6,3.78,0,1,7.1,50.0,7,13,22.2,17,44.7,2,5,,,,,66.7,69.2,71.8,,68.8,,,,,,0,0,17,23.1,75.6,17.6,3,0,0,1,0,0,0.0,107,7.6
Nick Minicucci,173617,QB,DELAWARE,1,2.61,2.51,,6.6,38,151,66.7,18,18,6.5,1.73,0,1,5.3,66.7,12,1,0.0,18,47.4,0,10,,,,,67.0,67.8,72.2,,67.4,,,,,,0,0,19,0.0,104.4,0.0,0,0,0,0,1,0,0.0,122,6.8,66.7,18,19,12.4,3.41,0,1,5.0,63.2,12,7,0.0,20,52.6,0,7,,,,,67.2,68.0,72.8,,69.3,,,57.8,,,0,0,21,0.0,131.3,0.0,0,1,0,1,2,2,9.5,189,9.9
Preston Stone,124716,QB,NWESTERN,1,3.16,3.01,5.8,,38,256,71.4,14,14,5.9,1.97,0,0,0.0,71.4,10,4,0.0,14,36.8,0,7,,,,,66.2,59.8,71.2,,59.6,,,,,,0,0,14,0.0,83.3,0.0,0,0,0,0,0,1,7.1,73,5.2,55.0,20,22,12.4,3.85,0,4,16.0,40.9,9,13,18.2,24,63.2,2,6,,,,,67.9,66.4,73.4,,66.0,,,,,,1,3,27,15.4,28.8,8.3,2,0,0,1,1,1,3.7,90,4.1
