player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Noah Walters,164315,QB,N ALABAMA,1,2.34,2.23,,5.4,55,389,69.4,36,37,6.7,1.75,1,3,7.7,62.2,23,4,8.0,37,67.3,2,11,,68.9,68.9,74.7,68.4,,,0,0,39,0.0,122.2,0.0,0,0,0,0,5,0,0.0,255,6.9,63.6,11,16,9.9,3.55,0,1,6.3,37.5,6,10,14.3,18,32.7,1,6,,67.0,83.4,72.2,83.9,,61.6,0,0,19,0.0,58.3,0.0,0,2,0,5,0,1,5.3,96,6.0
Taulia Tagovailoa,97271,QB,MARYLAND,1,3.0,2.69,5.28,4.8,54,215,75.0,24,24,4.2,1.65,0,1,4.0,75.0,18,1,0.0,24,44.4,0,7,,67.7,56.4,73.1,56.2,,,0,1,25,0.0,80.7,0.0,0,0,0,0,1,1,4.0,113,4.7,68.4,19,23,16.3,4.08,2,4,16.7,52.2,12,14,7.7,30,55.6,1,8,,25.5,60.7,73.9,60.7,,59.3,0,0,31,35.7,103.7,16.7,5,2,0,2,2,2,6.5,161,7.0
Cade Klubnik,156253,QB,CLEMSON,1,2.81,2.75,3.4,4.9,53,140,87.5,24,24,2.3,1.73,0,0,0.0,87.5,21,3,0.0,25,47.2,0,9,,67.6,69.5,73.1,69.0,,,0,0,25,33.3,90.8,4.0,1,0,0,0,0,0,0.0,139,5.8,66.7,21,26,8.6,3.78,2,0,0.0,46.2,12,11,14.3,28,52.8,2,6,,68.0,64.7,73.5,62.5,,63.7,0,2,28,9.1,28.4,3.6,1,1,0,3,0,1,3.6,124,4.8
Brock Bagozzi,149648,QB,MARIST,1,2.69,2.58,4.8,4.4,52,213,70.0,30,30,7.0,1.95,0,0,0.0,66.7,20,5,4.8,30,57.7,1,7,,68.3,52.0,73.9,51.9,,,0,0,31,0.0,86.0,0.0,0,0,0,0,0,0,0.0,204,6.8,66.7,15,19,12.7,3.71,0,1,5.0,47.4,9,13,10.0,22,42.3,1,7,,67.5,69.6,72.8,68.9,,61.6,1,2,23,7.7,20.8,4.5,1,2,0,3,0,2,8.7,86,4.5
Chandler Rogers,98683,QB,N TEXAS,1,2.45,2.35,4.1,,52,251,75.0,32,33,10.9,1.84,1,1,2.6,63.6,21,5,12.5,33,63.5,3,14,,68.9,84.5,74.6,83.5,,,0,0,38,0.0,118.8,0.0,0,0,0,0,3,0,0.0,264,8.0,75.0,16,16,12.3,3.51,0,0,0.0,68.8,11,13,8.3,19,36.5,1,7,,23.4,67.5,72.2,67.1,,,0,0,19,23.1,137.2,15.8,3,0,0,0,2,1,5.3,147,9.2
Carter Cravens,150714,QB,MOREHEAD,1,2.5,2.34,2.5,4.9,51,234,59.3,27,28,7.9,1.79,0,0,0.0,57.1,16,7,0.0,28,54.9,0,6,,68.4,56.1,74.0,56.0,,,0,0,32,0.0,71.3,0.0,0,0,0,1,0,0,0.0,145,5.2,46.7,15,19,15.5,3.36,2,0,0.0,31.6,6,8,14.3,23,45.1,1,6,,67.6,51.1,73.0,47.4,,65.2,0,1,24,12.5,24.5,4.3,1,3,0,2,0,1,4.2,82,4.3
Blake Murphy,181169,QB,LA MONROE,1,2.96,2.7,3.5,4.77,51,209,85.7,21,21,5.3,1.81,0,1,4.8,76.2,16,2,11.1,21,41.2,2,6,,67.2,69.1,72.5,68.7,,,0,0,21,0.0,114.0,0.0,0,0,0,0,1,0,0.0,164,7.8,45.0,20,23,16.3,3.76,1,0,0.0,39.1,9,19,0.0,30,58.8,0,8,,68.5,62.1,74.2,63.2,,58.4,0,0,34,5.3,73.8,3.3,1,6,0,2,1,1,2.9,136,5.9
Kobe Tracy,141317,QB,UTAHTC,1,2.31,2.27,,4.5,50,1285,71.9,32,33,5.5,1.8,1,0,0.0,63.6,21,1,8.7,33,66.0,2,11,,68.5,80.2,74.1,79.4,,,0,0,33,0.0,105.7,0.0,0,0,0,0,3,0,0.0,161,4.9,50.0,16,16,15.1,3.31,0,1,5.9,31.3,5,1,37.5,17,34.0,3,2,,66.8,73.3,72.0,75.2,,57.0,0,0,18,0.0,51.8,0.0,0,1,0,0,0,0,0.0,91,5.7
Ralph Rucker IV,144625,QB,BUCKNELL,1,2.3,2.27,4.65,3.4,49,125,83.3,30,31,7.3,1.85,1,2,6.3,80.6,25,2,0.0,31,63.3,0,12,,68.4,86.4,74.0,85.4,,,0,0,32,0.0,140.7,0.0,0,0,0,0,3,0,0.0,311,10.0,66.7,12,13,9.1,3.46,0,0,0.0,61.5,8,6,0.0,16,32.7,0,6,,66.8,68.6,72.0,70.6,,57.3,0,0,18,33.3,103.4,12.5,2,1,0,1,1,0,0.0,76,5.8
Miles Hastings,103943,QB,UC DAVIS,1,2.11,2.06,3.25,,48,322,66.7,39,39,9.7,1.95,0,2,4.9,64.1,25,5,3.8,39,81.3,1,14,,69.1,77.8,74.9,76.9,,,0,2,41,0.0,83.7,0.0,0,0,0,0,2,4,9.8,304,7.8,50.0,6,7,12.5,2.78,0,0,0.0,28.6,2,2,33.3,9,18.8,1,1,,17.6,47.2,70.1,47.2,,,0,1,10,100.0,1.2,22.2,2,0,0,1,0,1,10.0,23,3.3
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,2.57,2.49,3.55,3.9,48,144,70.0,30,30,6.0,1.91,0,0,0.0,70.0,21,8,0.0,30,62.5,0,7,,68.3,36.6,73.9,36.9,,,0,0,31,0.0,81.7,0.0,0,0,0,0,0,1,3.2,153,5.1,50.0,14,15,14.2,3.66,0,1,6.7,46.7,7,10,0.0,18,37.5,0,7,,22.9,61.4,72.0,58.3,,64.2,0,0,18,20.0,103.2,11.1,2,1,0,1,1,1,5.6,144,9.6
Kekoa Visperas,147588,QB,E WASHGTON,1,2.7,2.38,3.9,5.06,47,161,83.3,24,25,2.7,1.84,1,0,0.0,76.0,19,1,5.0,25,53.2,1,7,,67.8,71.8,73.3,71.2,,,0,1,26,0.0,77.1,0.0,0,0,0,0,0,0,0.0,170,6.8,50.0,14,16,18.0,3.68,0,3,17.6,43.8,7,9,0.0,22,46.8,0,8,,25.6,55.4,73.0,54.2,,60.4,0,1,24,11.1,82.0,4.5,1,5,0,2,2,1,4.2,115,7.2
Austin Reed,111760,QB,W KENTUCKY,1,2.33,2.22,3.2,4.25,47,346,92.3,26,29,4.5,1.76,3,1,3.4,79.3,23,2,4.2,29,61.7,1,10,,68.1,84.5,73.6,83.7,,,0,0,29,0.0,147.8,0.0,0,0,0,0,4,0,0.0,289,10.0,64.3,14,15,14.4,3.24,0,0,0.0,46.7,7,7,22.2,18,38.3,2,7,,67.6,62.7,73.0,61.7,,61.7,0,1,24,14.3,38.8,5.6,1,2,0,1,0,1,4.2,92,6.1
Jake Willcox,148649,QB,BROWN,1,2.52,2.16,3.8,4.94,47,123,85.2,27,28,0.8,1.61,0,0,0.0,82.1,23,1,0.0,28,59.6,0,13,,68.0,76.6,73.5,75.9,,,0,0,28,0.0,116.4,0.0,0,0,0,1,2,0,0.0,174,6.2,60.0,10,12,17.4,3.87,0,1,8.3,41.7,5,9,16.7,19,40.4,1,6,,67.0,68.3,72.2,63.5,,67.0,0,0,19,22.2,90.6,10.5,2,5,0,2,1,1,5.3,75,6.3
Derek Robertson,142298,QB,MAINE,1,2.41,2.23,5.3,4.9,46,212,83.3,30,32,4.8,1.78,1,0,0.0,75.0,24,8,4.0,32,69.6,1,12,,68.4,62.4,74.0,62.0,,,0,2,32,0.0,79.4,0.0,0,0,0,1,2,1,3.1,154,4.8,66.7,9,11,14.0,3.86,0,0,0.0,45.5,5,8,16.7,14,30.4,1,5,,66.4,62.4,71.4,66.6,,53.8,0,0,15,12.5,96.8,7.1,1,2,0,2,1,0,0.0,70,6.4
Jordan Pachot,164809,QB,MO STATE,1,2.78,2.53,3.22,5.27,46,230,90.5,21,22,5.2,2.07,1,0,0.0,81.8,18,6,5.3,24,52.2,1,9,,67.8,74.1,73.3,73.5,,,0,0,26,33.3,127.3,8.3,2,0,0,0,1,0,0.0,240,10.9,46.7,15,16,12.3,3.57,0,0,0.0,43.8,7,11,0.0,22,47.8,0,6,,67.4,38.2,72.7,41.9,,50.2,1,1,22,27.3,59.6,13.6,3,3,0,0,1,3,13.6,101,6.3
Josh Magana,174601,QB,TXAMCO,1,2.48,2.34,3.55,4.53,46,1139,58.6,29,29,9.8,1.82,0,1,3.4,58.6,17,8,0.0,29,63.0,0,7,,68.1,63.0,73.6,62.6,,,0,0,29,0.0,70.8,0.0,0,0,0,0,0,0,0.0,138,4.8,36.4,11,11,12.5,3.84,0,0,0.0,27.3,3,13,25.0,16,34.8,1,4,,66.7,39.4,71.8,34.3,,61.4,0,2,17,15.4,1.1,12.5,2,3,0,0,0,3,17.6,36,3.3
Jordan McCloud,101058,QB,JAMES MAD,1,3.19,3.05,3.5,4.48,46,197,89.5,19,19,5.3,1.85,0,0,0.0,89.5,17,2,0.0,19,41.3,0,9,,67.0,81.4,72.2,80.6,,,0,1,19,0.0,110.1,0.0,0,0,0,0,2,0,0.0,138,7.3,61.1,18,21,14.6,4.14,0,3,14.3,47.6,10,8,9.1,27,58.7,1,8,,67.9,69.7,73.4,77.2,,48.0,0,1,27,25.0,77.9,7.4,2,4,0,3,1,1,3.7,202,9.6
Jameson Wang,148782,QB,CORNELL,1,2.83,2.59,5.5,5.43,46,147,73.9,23,24,5.1,1.88,1,1,3.8,66.7,16,4,5.9,24,52.2,1,8,,67.8,61.4,73.3,61.1,,,0,1,26,0.0,66.3,0.0,0,0,0,0,0,1,3.8,150,6.3,81.3,16,18,11.3,3.88,0,1,5.6,55.6,10,10,23.1,22,47.8,3,5,,24.8,67.4,72.7,75.8,,46.7,0,0,22,10.0,70.6,4.5,1,3,0,2,0,1,4.5,96,5.3
Tony Muskett,142933,QB,VIRGINIA,1,2.86,2.53,4.5,5.05,45,335,90.0,20,21,3.5,1.71,1,0,0.0,81.0,17,1,5.6,21,46.7,1,6,,67.2,64.4,72.5,64.0,,,0,1,21,0.0,73.2,0.0,0,0,0,0,0,1,4.8,133,6.3,80.0,10,17,5.0,3.87,1,0,0.0,41.2,7,17,12.5,24,53.3,1,4,,67.6,61.1,73.1,59.1,,62.8,0,0,25,29.4,62.4,20.8,5,2,0,6,0,0,0.0,106,6.2
JaCobian Morgan,123050,QB,JACKSON ST,1,2.6,2.19,3.97,5.45,45,194,78.6,28,28,9.2,1.89,0,2,6.9,75.0,21,4,4.5,28,62.2,1,14,,68.1,85.8,73.6,84.8,,,0,0,29,0.0,151.8,0.0,0,0,0,0,5,0,0.0,320,11.4,80.0,10,10,9.7,3.78,0,0,0.0,70.0,7,6,12.5,17,37.8,1,3,,66.8,60.1,72.0,53.2,,67.8,0,1,18,50.0,53.3,17.6,3,4,0,0,0,1,5.6,78,7.8
Xavier Lankford,142724,QB,ALAB A&M,1,2.3,2.22,2.4,3.9,45,104,63.3,30,31,6.9,1.87,1,1,3.1,58.1,18,8,5.3,32,71.1,1,7,,68.5,61.2,74.1,60.8,,,0,1,33,12.5,68.5,3.1,1,0,0,0,1,0,0.0,154,5.0,50.0,10,10,16.5,3.37,0,1,9.1,50.0,5,7,0.0,13,28.9,0,3,,20.6,38.4,71.2,48.9,,42.7,0,0,14,14.3,75.0,7.7,1,2,0,0,0,3,21.4,75,7.5
Caleb Williams,144622,QB,USC,1,3.56,3.55,3.17,5.0,44,326,87.5,8,10,5.1,1.9,2,0,0.0,70.0,7,2,0.0,10,22.7,0,4,,65.6,82.4,70.4,81.7,,,0,0,11,0.0,85.4,0.0,0,0,0,0,0,0,0.0,60,6.0,63.0,27,30,12.6,4.05,0,5,15.6,53.3,16,16,5.9,34,77.3,1,11,,29.1,87.5,74.4,88.3,,57.0,0,0,36,18.8,111.7,8.8,3,1,0,3,2,1,2.8,309,10.3
Zack Annexstad,83516,QB,ILL STATE,1,2.46,2.52,,,44,188,79.2,24,24,3.6,1.69,0,0,0.0,79.2,19,2,0.0,24,54.5,0,7,,67.7,76.8,73.1,76.2,,,0,1,25,0.0,89.2,0.0,0,0,0,0,1,1,4.0,150,6.3,76.5,17,19,9.7,3.57,0,1,5.3,68.4,13,9,0.0,19,43.2,0,8,,67.0,78.7,72.2,78.0,,,0,0,19,0.0,106.0,0.0,0,0,0,2,1,0,0.0,134,7.1
Gunnar Watson,83570,QB,TROY,1,2.59,2.44,3.33,6.7,44,318,73.9,23,23,10.3,1.97,0,1,4.0,69.6,16,3,5.9,23,52.3,1,9,,67.7,83.2,73.1,82.3,,,0,0,25,0.0,135.1,0.0,0,0,0,0,3,0,0.0,196,8.5,73.3,15,17,16.0,3.28,0,2,11.8,64.7,11,12,0.0,21,47.7,0,10,,67.2,89.7,72.5,90.4,,57.3,1,0,21,25.0,104.0,14.3,3,1,0,1,0,0,0.0,196,11.5
Nathan Kent,148446,QB,TOWSON,1,2.35,2.22,3.43,3.2,44,317,54.2,24,25,8.5,1.74,1,0,0.0,52.0,13,3,0.0,25,56.8,0,9,,67.7,58.8,73.1,58.6,,,0,0,25,0.0,83.8,0.0,0,0,0,0,1,0,0.0,150,6.0,80.0,10,14,10.5,3.15,0,1,7.1,57.1,8,12,0.0,19,43.2,0,5,,67.0,63.2,72.2,62.1,,61.6,0,1,19,25.0,54.2,15.8,3,2,0,4,0,1,5.3,115,8.2
Billy Wiles,144144,QB,SO MISS,1,2.93,2.9,2.9,4.5,44,296,75.0,12,12,9.2,2.04,0,0,0.0,75.0,9,0,0.0,12,27.3,0,5,,66.0,74.7,71.0,74.1,,,0,0,13,,128.8,0.0,0,0,0,0,1,0,0.0,105,8.8,62.5,24,30,15.6,3.27,0,1,3.0,46.7,14,12,6.7,32,72.7,1,11,,29.1,57.3,74.3,55.5,,63.2,2,0,35,8.3,66.3,3.1,1,1,0,4,0,3,8.6,182,6.1
Kedon Slovis,100580,QB,BYU,1,2.62,2.54,2.7,6.0,43,128,85.0,20,20,2.7,1.81,0,0,0.0,85.0,17,6,0.0,21,48.8,0,4,,67.2,65.5,72.7,65.1,,,0,1,22,16.7,63.1,4.8,1,0,0,0,0,0,0.0,83,4.2,50.0,18,20,11.4,3.4,0,0,0.0,40.0,8,14,11.1,22,51.2,1,4,,67.4,32.5,72.7,33.9,,57.0,0,1,22,7.1,38.3,4.5,1,1,0,2,0,3,13.6,114,5.7
Dylan Cadwallader,108978,QB,DARTMOUTH,1,2.75,2.63,3.0,7.0,43,148,83.3,18,18,3.7,1.87,0,0,0.0,72.2,13,2,13.3,18,41.9,2,4,,67.0,72.2,72.2,71.7,,,0,0,19,0.0,77.5,0.0,0,0,0,0,0,0,0.0,66,3.7,63.6,22,22,11.5,3.38,0,1,4.5,59.1,13,9,7.1,25,58.1,1,8,,26.0,53.2,73.1,54.5,,57.3,0,1,25,22.2,60.6,8.0,2,1,0,0,0,3,12.0,149,6.8
Grant Wilson,143041,QB,DOMINION,1,2.38,2.13,3.34,4.5,43,263,91.7,24,25,2.6,1.57,1,0,0.0,80.0,20,4,9.1,25,58.1,2,8,,67.8,73.0,73.3,72.4,,,0,0,26,0.0,100.3,0.0,0,0,0,0,1,0,0.0,122,4.9,60.0,10,11,21.8,3.51,0,2,16.7,54.5,6,12,0.0,18,41.9,0,5,,66.8,77.9,72.2,83.5,,51.6,1,0,19,41.7,129.9,27.8,5,2,0,0,1,0,0.0,157,14.3
Jaylen King,170801,QB,GARD-WEBB,1,3.26,2.85,4.23,4.85,43,171,66.7,12,13,4.7,1.58,1,0,0.0,61.5,8,0,0.0,13,30.2,0,1,,66.4,41.6,71.4,41.7,,,0,0,15,,65.9,0.0,0,0,0,0,0,1,6.7,35,2.7,66.7,18,20,18.0,3.99,1,4,19.0,40.0,8,14,33.3,30,69.8,4,8,,68.3,91.2,73.9,91.7,,63.7,0,0,31,28.6,106.5,13.3,4,6,0,1,2,0,0.0,181,9.1
Devin Leary,77628,QB,KENTUCKY,1,2.65,2.47,3.3,4.83,43,202,88.9,18,20,7.6,2.01,1,0,0.0,70.0,14,2,12.5,20,46.5,2,8,,67.2,69.6,72.5,69.1,,,0,0,21,0.0,109.0,0.0,0,0,0,1,1,0,0.0,153,7.7,84.2,19,19,10.8,3.21,0,2,10.0,73.7,14,5,12.5,23,53.5,2,12,,67.6,90.4,73.0,89.5,,67.5,0,0,24,20.0,129.1,4.3,1,3,0,0,1,0,0.0,219,11.5
Blake Shapen,122282,QB,BAYLOR,1,2.82,2.74,3.2,4.05,43,118,78.6,14,14,4.1,1.84,0,0,0.0,71.4,10,1,9.1,14,32.6,1,3,,66.4,58.5,71.4,58.3,,,0,0,15,0.0,76.5,0.0,0,0,0,0,0,1,6.7,50,3.6,68.2,22,25,10.8,3.3,1,1,3.8,48.0,12,10,20.0,29,67.4,3,7,,68.2,56.6,73.7,59.3,,52.7,1,1,30,20.0,69.1,6.9,2,2,0,1,1,2,6.7,182,7.3
Fernando Mendoza,158323,QB,CAL,1,2.48,2.34,,3.83,43,130,91.3,23,25,7.1,1.97,2,0,0.0,80.0,20,5,4.8,25,58.1,1,11,,68.0,77.1,73.5,76.4,,,0,0,28,0.0,114.3,0.0,0,0,0,0,1,0,0.0,206,8.2,46.2,13,14,16.3,3.19,0,5,29.4,35.7,5,9,16.7,18,41.9,1,7,,67.2,73.4,72.8,70.4,,66.8,1,1,21,0.0,51.5,0.0,0,4,0,0,1,2,9.5,86,6.1
Will McElvain,88639,QB,CENT ARK,1,2.85,2.68,3.4,4.1,43,132,88.9,18,19,4.6,2.0,1,1,5.3,78.9,15,0,6.3,19,44.2,1,7,,67.0,88.8,72.2,88.0,,,0,0,19,,131.9,0.0,0,0,0,0,3,0,0.0,117,6.2,62.5,16,18,14.4,3.52,0,1,5.3,38.9,7,3,30.0,24,55.8,3,5,,26.0,77.8,73.1,72.3,,71.1,0,0,25,66.7,47.9,8.3,2,4,0,2,0,1,4.0,58,3.2
Keegan Shoemaker,108983,QB,SM HOUSTON,1,2.42,2.26,2.5,5.5,42,281,80.0,20,21,5.4,1.7,1,0,0.0,57.1,12,2,25.0,21,50.0,4,3,,67.2,58.4,72.5,58.2,,,0,0,21,0.0,62.2,0.0,0,0,0,0,0,0,0.0,62,3.0,64.7,17,18,9.7,3.14,0,1,5.3,55.6,10,9,9.1,21,50.0,1,9,,67.2,58.8,72.7,61.9,,53.5,0,1,22,11.1,93.3,4.8,1,2,0,1,2,1,4.5,134,7.4
Kurtis Rourke,97998,QB,OHIO,1,2.89,2.76,4.63,,42,259,77.8,18,18,7.9,1.93,0,0,0.0,72.2,13,2,7.1,18,42.9,1,5,,66.8,74.4,72.0,73.8,,,0,0,18,0.0,106.7,0.0,0,0,0,0,1,0,0.0,112,6.2,66.7,21,21,14.2,3.62,0,3,12.5,57.1,12,11,14.3,24,57.1,2,8,,26.7,84.4,73.4,83.5,,,0,0,27,27.3,89.6,12.5,3,0,0,0,0,1,3.7,201,9.6
T.J. Finley,124093,QB,TEXAS ST,1,2.61,2.56,2.85,3.25,42,314,77.3,22,22,9.4,1.94,0,1,4.3,72.7,16,3,5.9,23,54.8,1,8,,67.6,80.5,73.0,79.7,,,0,1,24,33.3,70.8,4.3,1,0,0,0,0,0,0.0,143,6.5,60.0,15,16,11.0,3.41,0,0,0.0,50.0,8,12,11.1,19,45.2,1,7,,67.1,64.0,72.4,63.0,,61.6,0,1,20,8.3,69.5,5.3,1,2,0,1,1,0,0.0,119,7.4
Hajj-Malik Williams,102348,QB,CAMPBELL,1,2.99,2.52,4.5,4.82,42,131,75.0,20,20,7.2,1.74,0,0,0.0,75.0,15,3,0.0,21,50.0,0,5,,67.2,58.1,72.5,60.5,,56.3,0,0,21,0.0,103.7,0.0,0,1,0,0,1,0,0.0,108,5.4,41.7,12,13,19.3,4.23,0,1,7.1,38.5,5,9,0.0,21,50.0,0,7,,9.2,39.9,73.1,28.3,,72.6,0,2,25,33.3,15.4,14.3,3,5,0,1,0,4,16.0,65,5.0
