player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Beau Brungard,164897,QB,YNGTOWN ST,1,3.75,3.21,4.55,5.41,43,353,72.7,11,11,4.9,1.92,0,0,0.0,72.7,8,1,0.0,11,25.6,0,3,,,,65.6,63.3,70.4,,63.0,,,,,0,0,11,0.0,82.4,0.0,0,0,0,0,0,0,0.0,52,4.7,88.2,17,20,8.2,4.38,1,0,0.0,70.0,14,14,6.7,32,74.4,1,14,,,,28.6,72.6,74.0,,68.2,,68.2,,,0,0,32,28.6,109.6,12.5,4,8,0,2,1,1,3.1,156,7.8
Cole Snyder,97617,QB,E MICHIGAN,1,2.73,2.65,2.63,6.2,43,160,73.3,15,15,10.9,1.91,0,1,6.3,60.0,9,5,18.2,18,41.9,2,5,,,,23.4,50.8,72.2,,50.8,,,,,0,0,19,60.0,103.5,16.7,3,0,0,0,1,1,5.3,105,7.0,47.4,19,23,16.6,3.33,1,3,12.5,34.8,8,11,11.1,25,58.1,1,8,,,,67.8,57.9,73.3,,58.8,,57.8,,,0,1,26,9.1,77.3,4.0,1,1,0,3,2,1,3.8,195,8.5
Hank Bachmeier,101284,QB,WAKE,1,3.16,3.04,2.95,4.33,42,339,88.9,9,10,6.2,2.01,1,0,0.0,80.0,8,1,0.0,10,23.8,0,4,,,,65.4,49.2,70.1,,49.2,,,,,0,1,10,0.0,59.6,0.0,0,0,0,0,0,1,10.0,78,7.8,56.5,23,26,13.3,3.52,0,2,7.7,50.0,13,14,0.0,32,76.2,0,11,,,,68.4,75.8,74.0,,68.3,,77.0,,,1,0,32,14.3,75.2,6.3,2,4,0,2,0,1,3.1,196,7.5
Josh Hoover,127148,QB,TCU,1,2.52,2.49,,3.9,42,305,75.0,20,21,10.1,1.89,1,3,14.3,61.9,13,5,13.3,21,50.0,2,9,,,,67.2,83.4,72.5,,82.6,,,,,0,0,21,0.0,89.4,0.0,0,0,0,0,0,0,0.0,180,8.6,56.3,16,20,8.3,3.15,1,1,5.0,45.0,9,10,0.0,21,50.0,0,4,,,,67.2,46.6,72.5,,48.1,,57.3,,,0,0,21,0.0,56.9,0.0,0,1,0,3,0,1,4.8,83,4.2
Seth Henigan,144267,QB,MEMPHIS,1,2.95,2.69,5.9,5.0,42,218,75.0,20,20,4.3,2.0,0,1,5.0,65.0,13,3,13.3,20,47.6,2,6,,,,67.1,63.0,72.4,,62.6,,,,,0,0,20,0.0,78.3,0.0,0,0,0,0,0,0,0.0,106,5.3,70.6,17,18,10.5,3.82,0,2,10.5,61.1,11,8,8.3,22,52.4,1,7,,,,67.5,86.5,72.8,,90.4,,52.6,,,0,0,23,25.0,120.8,9.1,2,2,0,1,1,0,0.0,213,11.8
Danny Lauter,162145,QB,GEORGETOWN,1,2.21,2.1,1.9,3.73,42,172,80.0,25,25,7.7,1.7,0,2,6.9,68.0,17,4,15.0,26,61.9,3,11,,,,68.2,68.0,73.7,,67.5,,,,,0,1,30,25.0,115.0,3.8,1,0,0,0,4,1,3.3,200,8.0,54.5,11,13,11.6,3.05,0,1,6.7,46.2,6,6,0.0,16,38.1,0,3,,,,66.8,53.8,72.0,,59.3,,51.0,,,2,1,18,0.0,32.5,0.0,0,3,0,0,0,0,0.0,75,5.8
Chase Goodwin,171117,QB,COLUMBIA,1,2.5,2.42,1.8,6.5,41,145,85.2,27,28,8.7,1.94,1,2,6.9,75.0,21,6,8.7,29,70.7,2,11,,,,68.2,78.0,73.7,,77.3,,,,,0,0,30,16.7,114.3,3.4,1,0,0,0,1,0,0.0,254,9.1,77.8,9,11,10.7,3.86,0,1,7.7,63.6,7,7,0.0,12,29.3,0,5,,,,66.2,62.8,71.2,,58.9,,64.3,,,0,0,14,0.0,115.7,0.0,0,1,0,2,1,1,7.1,80,7.3
Katin Houser,158386,QB,E CAROLINA,1,2.3,2.23,,4.85,41,156,78.9,19,21,3.8,1.68,1,0,0.0,66.7,14,3,6.7,21,51.2,1,6,,,,67.8,75.5,73.3,,74.9,,,,,1,0,26,0.0,116.6,0.0,0,0,0,0,2,0,0.0,137,6.5,62.5,16,17,11.4,3.12,0,2,10.5,58.8,10,7,0.0,19,46.3,0,7,,,,67.2,53.4,72.5,,56.5,,53.1,,,1,1,21,0.0,81.7,0.0,0,2,0,0,1,2,9.5,145,8.5
Isaac Wilson,183872,QB,UTAH,1,3.16,2.63,3.95,6.7,41,328,92.9,14,15,2.0,1.57,0,0,0.0,73.3,11,1,15.4,15,36.6,2,3,,,,66.4,67.5,71.4,,67.2,,,,,1,0,15,0.0,77.6,0.0,0,0,0,0,0,0,0.0,52,3.5,41.2,17,18,16.6,4.07,0,1,5.3,33.3,6,15,14.3,26,63.4,1,4,,,,67.9,45.1,73.4,,49.9,,48.8,,,0,1,27,26.7,59.3,15.4,4,4,0,1,1,1,3.7,147,8.2
Quincy Crittendon,149944,QB,SAMFORD,1,2.62,2.39,3.15,6.35,41,282,72.7,22,22,7.1,1.78,0,0,0.0,63.6,14,1,12.5,22,53.7,2,8,,,,67.5,66.3,72.8,,65.9,,,,,0,2,23,0.0,83.7,0.0,0,0,0,0,2,2,8.7,191,8.7,78.6,14,15,15.6,3.59,0,2,12.5,60.0,9,6,18.2,19,46.3,2,7,,,,67.1,75.7,72.4,,79.4,,53.8,,,0,1,20,33.3,116.0,10.5,2,2,0,1,2,1,5.0,197,13.1
Joe Pesansky,149434,QB,HOLY CROSS,1,3.16,2.95,4.0,4.4,41,181,91.7,12,14,5.3,1.63,2,0,0.0,71.4,10,0,9.1,14,34.1,1,7,,,,66.4,75.6,71.4,,75.0,,,,,0,0,15,,86.9,0.0,0,0,0,0,0,0,0.0,85,6.1,63.2,19,21,14.6,3.95,0,2,9.1,52.4,11,15,8.3,27,65.9,1,10,,,,68.0,90.3,73.5,,86.1,,73.6,,,1,0,28,6.7,124.4,3.7,1,5,0,1,3,0,0.0,197,9.4
Jake Cady,167521,QB,WAGNER,1,2.52,2.43,3.3,3.85,41,338,76.0,25,25,4.4,1.89,0,1,4.0,72.0,18,1,5.3,25,61.0,1,9,,,,67.7,78.0,73.1,,77.4,,,,,0,0,25,0.0,103.9,0.0,0,0,0,0,1,0,0.0,171,6.8,87.5,8,13,12.5,3.51,0,1,7.7,46.2,6,10,14.3,16,39.0,1,3,,,,66.5,76.4,71.6,,77.1,,60.6,,,0,1,16,10.0,72.3,6.3,1,2,0,5,1,0,0.0,119,9.2
Trey Hedden,185848,QB,FURMAN,1,2.76,2.5,4.0,4.2,41,170,76.5,17,18,9.5,2.04,1,1,5.6,72.2,13,4,0.0,19,46.3,0,7,,,,67.0,71.6,72.2,,71.1,,,,,0,0,19,25.0,122.0,5.3,1,0,0,0,2,0,0.0,98,5.4,56.3,16,16,15.3,3.39,0,1,5.9,56.3,9,10,0.0,22,53.7,0,6,,,,67.4,59.1,72.8,,63.7,,50.2,,,0,1,23,40.0,59.6,18.2,4,2,0,0,0,1,4.3,141,8.8
Sam Vidlak,146333,QB,STF AUSTIN,1,2.2,2.16,2.9,,40,301,83.3,30,31,4.2,1.88,1,0,0.0,80.6,25,1,0.0,31,77.5,0,11,,,,37.3,64.8,73.9,,64.4,,,,,0,0,31,0.0,104.7,0.0,0,0,0,0,1,0,0.0,203,6.5,66.7,6,7,13.2,3.3,0,0,0.0,57.1,4,5,0.0,9,22.5,0,3,,,,65.1,69.7,69.8,,69.3,,,,,0,0,9,40.0,74.1,22.2,2,0,0,1,0,0,0.0,41,5.9
Jack Tuttle,83580,QB,MICHIGAN,1,2.96,2.73,3.42,4.6,40,222,93.3,15,16,4.9,1.93,1,1,6.3,87.5,14,2,0.0,16,40.0,0,4,,,,66.5,79.8,71.6,,79.2,,,,,0,0,16,0.0,101.0,0.0,0,0,0,0,0,0,0.0,132,8.3,37.5,16,16,9.9,3.65,0,0,0.0,37.5,6,14,0.0,24,60.0,0,4,,,,16.0,22.1,73.1,,23.8,,33.9,,,0,1,25,35.7,27.1,20.8,5,3,0,0,0,4,16.0,76,4.8
Richie Munoz,173668,QB,WEBER ST,1,1.89,1.85,3.0,4.0,40,342,79.3,29,31,4.4,1.65,0,1,3.0,71.0,22,1,4.3,31,77.5,1,6,,,,68.5,60.8,74.1,,60.5,,,,,0,1,33,0.0,76.5,0.0,0,0,0,2,1,1,3.0,134,4.3,60.0,5,6,25.4,3.03,0,0,0.0,50.0,3,3,0.0,8,20.0,0,3,,,,64.9,65.4,69.8,,68.9,,57.0,,,1,0,9,33.3,135.4,12.5,1,1,0,0,2,0,0.0,77,12.8
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.5,2.34,2.65,4.9,40,224,61.1,18,19,6.0,1.81,1,1,5.0,52.6,10,4,9.1,20,50.0,1,4,,,,67.2,58.4,72.5,,58.1,,,,,0,0,21,25.0,63.3,5.0,1,0,0,0,0,1,4.8,79,4.2,69.2,13,15,15.5,3.18,0,0,0.0,60.0,9,6,0.0,20,50.0,0,6,,,,67.1,75.8,72.4,,75.4,,61.7,,,0,0,20,50.0,85.4,15.0,3,2,0,2,0,0,0.0,120,8.0
Zach Gibson,100201,QB,GA STATE,1,2.68,2.24,5.95,3.88,40,175,77.3,22,22,7.5,1.85,0,0,0.0,68.2,15,3,11.8,22,55.0,2,10,,,,67.5,64.9,72.8,,64.5,,,,,0,0,23,0.0,89.4,0.0,0,0,0,0,0,1,4.3,161,7.3,44.4,9,10,5.4,3.68,0,0,0.0,40.0,4,8,0.0,18,45.0,0,4,,,,67.1,52.0,72.4,,64.3,,45.3,,,0,0,20,25.0,87.9,11.1,2,6,0,1,2,0,0.0,31,3.1
Dylan Laible,172564,QB,TENN TECH,1,2.47,2.38,2.74,3.9,39,309,71.4,21,21,10.8,2.01,0,1,4.8,71.4,15,3,0.0,22,56.4,0,9,,,,29.6,65.4,72.7,,65.0,,,,,0,2,22,33.3,68.1,4.5,1,0,0,0,1,1,4.5,152,7.2,72.7,11,12,9.5,3.06,0,1,8.3,66.7,8,8,0.0,17,43.6,0,5,,,,66.7,62.0,71.8,,63.6,,57.8,,,0,0,17,50.0,95.8,23.5,4,1,0,1,0,1,5.9,110,9.2
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.65,2.61,,4.2,39,188,75.0,16,16,6.7,1.99,0,2,11.8,68.8,11,2,8.3,16,41.0,1,6,,,,66.7,70.6,71.8,,70.1,,,,,0,0,17,0.0,109.4,0.0,0,0,0,0,1,0,0.0,112,7.0,76.2,21,22,12.9,3.12,0,1,4.5,72.7,16,5,0.0,23,59.0,0,10,,,,67.5,76.5,72.8,,78.0,,57.3,,,0,1,23,0.0,90.3,0.0,0,1,0,1,0,1,4.3,246,11.2
Cam Ward,133244,QB,MIAMI FL,1,3.14,2.61,4.0,6.68,39,220,68.4,19,19,6.9,1.78,0,0,0.0,68.4,13,2,0.0,19,48.7,0,7,,,,67.0,73.2,72.2,,72.7,,,,,0,0,19,0.0,125.5,0.0,0,0,0,0,2,0,0.0,143,7.5,81.8,11,13,14.0,4.42,0,3,21.4,61.5,8,11,11.1,20,51.3,1,8,,,,67.2,84.9,72.5,,73.6,,78.8,,,1,0,21,27.3,145.0,15.0,3,4,0,1,2,1,4.8,176,13.5
Kobe Tracy,141317,QB,IDAHO ST,1,2.72,2.58,2.3,5.35,39,186,66.7,12,14,6.4,1.93,1,0,0.0,57.1,8,5,0.0,15,38.5,0,4,,,,66.4,61.7,71.4,,61.5,,,,,1,0,15,20.0,67.6,6.7,1,0,0,0,0,0,0.0,60,4.3,45.0,20,22,18.1,3.21,0,2,7.1,40.9,9,8,0.0,24,61.5,0,6,,,,68.2,44.4,73.7,,46.5,,53.1,,,1,1,30,0.0,84.3,0.0,0,2,0,1,2,2,6.7,194,8.8
Walker Eget,146170,QB,S JOSE ST,1,2.28,2.23,,4.4,39,285,65.2,23,24,7.7,1.87,0,0,0.0,58.3,14,1,6.7,24,61.5,1,6,,,,67.6,64.3,73.0,,63.9,,,,,1,1,24,0.0,58.7,0.0,0,0,0,0,0,0,0.0,146,6.1,53.8,13,14,22.2,2.95,1,4,26.7,42.9,6,5,14.3,15,38.5,1,6,,,,66.5,90.7,71.6,,89.5,,64.1,,,0,1,16,0.0,83.0,0.0,0,1,0,0,1,1,6.3,172,12.3
Pat McQuaide,145792,QB,NICHOLLS,1,2.92,2.65,4.25,5.1,39,243,70.6,17,17,5.3,1.95,0,1,5.3,70.6,12,1,0.0,17,43.6,0,5,,,,67.0,73.9,72.2,,73.4,,,,,0,0,19,0.0,102.8,0.0,0,0,0,0,1,0,0.0,91,5.4,43.8,16,17,15.0,3.67,0,0,0.0,35.3,6,9,14.3,22,56.4,1,5,,,,67.7,30.6,73.1,,32.9,,51.6,,,0,0,25,22.2,74.1,9.1,2,3,0,1,1,3,12.0,94,5.5
JC French IV,162521,QB,GA SOUTHRN,1,2.55,2.27,,4.9,38,174,80.0,20,20,4.3,1.65,0,0,0.0,80.0,16,2,0.0,20,52.6,0,6,,,,29.2,41.9,72.5,,42.1,,,,,0,2,21,0.0,64.0,0.0,0,0,0,0,1,1,4.8,97,4.9,72.7,11,14,13.6,3.56,0,1,6.7,57.1,8,6,0.0,18,47.4,0,9,,,,67.0,58.6,72.2,,61.0,,56.2,,,0,1,19,0.0,94.6,0.0,0,4,0,3,2,1,5.3,118,8.4
Ben Wooldridge,82115,QB,LA LAFAYET,1,2.36,2.35,2.4,,38,207,85.0,20,20,4.3,1.87,0,0,0.0,65.0,13,3,23.5,21,55.3,4,6,,,,25.1,73.6,72.7,,73.1,,,,,0,0,22,33.3,99.6,4.8,1,0,0,0,1,1,4.5,128,6.4,87.5,16,16,7.8,2.95,0,1,5.9,87.5,14,5,0.0,17,44.7,0,10,,,,66.8,91.9,72.0,,91.6,,,,,0,0,18,20.0,158.3,5.9,1,0,0,0,2,0,0.0,245,15.3
Connor Watkins,108971,QB,VILLANOVA,1,2.7,2.55,2.88,6.4,37,334,75.0,12,13,4.7,1.99,1,0,0.0,61.5,8,3,11.1,15,40.5,1,4,,,,66.2,57.9,71.4,,57.7,,,,,0,0,15,66.7,73.6,13.3,2,0,0,0,0,0,0.0,63,4.8,41.2,17,18,16.5,3.18,0,1,5.0,33.3,6,14,14.3,22,59.5,1,4,,,,67.6,41.9,73.0,,39.1,,64.3,,,1,2,24,21.4,2.8,13.6,3,1,0,0,0,2,8.3,54,3.0
Ty Pennington,185022,QB,N ARIZONA,1,3.4,3.18,2.8,4.88,37,252,77.8,9,9,2.6,2.18,0,0,0.0,77.8,7,2,0.0,9,24.3,0,4,,,,65.1,72.8,69.8,,72.3,,,,,0,0,9,0.0,100.5,0.0,0,0,0,0,0,0,0.0,73,8.1,61.9,21,22,13.6,3.79,0,1,4.3,45.5,10,11,23.1,28,75.7,3,10,,,,68.2,89.0,73.7,,91.1,,57.0,,,0,0,30,9.1,76.7,3.6,1,5,0,1,0,0,0.0,194,8.8
Taylen Green,145996,QB,ARKANSAS,1,3.16,2.87,3.5,5.8,37,111,80.0,10,11,7.1,1.93,1,0,0.0,72.7,8,1,0.0,11,29.7,0,3,,,,65.6,66.9,70.4,,66.6,,,,,0,1,11,0.0,49.4,0.0,0,0,0,0,0,0,0.0,65,5.9,65.0,20,20,13.4,3.68,0,0,0.0,65.0,13,10,0.0,26,70.3,0,10,,,,67.9,67.1,73.4,,68.5,,57.1,,,0,0,27,30.0,109.2,11.5,3,3,0,0,1,1,3.7,174,8.7
Maverick McIvor,99476,QB,ABILENE CH,1,3.08,3.08,,,37,100,87.5,16,17,2.5,1.84,1,1,5.6,82.4,14,1,0.0,17,45.9,0,9,,,,66.8,86.8,72.0,,86.1,,,,,0,1,18,0.0,119.9,0.0,0,0,0,0,2,0,0.0,157,9.2,64.7,17,20,16.2,4.14,0,1,5.0,50.0,10,9,9.1,20,54.1,1,8,,,,67.1,71.6,72.4,,71.0,,,,,1,0,20,0.0,98.5,0.0,0,0,0,2,1,1,5.0,183,9.2
Matt Morrissey,148177,QB,E KENTUCKY,1,2.81,2.55,5.35,4.55,37,159,86.7,15,16,8.1,2.17,1,1,6.3,75.0,12,0,7.7,16,43.2,1,11,,,,66.5,86.3,71.6,,85.4,,,,,0,1,16,,130.2,0.0,0,0,0,0,2,1,6.3,204,12.8,47.1,17,17,8.9,3.3,0,0,0.0,47.1,8,5,0.0,21,56.8,0,4,,,,67.2,52.2,72.5,,45.6,,70.8,,,0,2,21,40.0,16.7,9.5,2,2,0,0,0,1,4.8,61,3.6
Ethan Greenwood,161869,QB,LIUSHAR,1,3.43,2.86,4.9,5.04,37,1298,63.6,11,12,8.9,1.99,1,1,8.3,58.3,7,1,0.0,13,35.1,0,6,,,,20.0,61.8,71.0,,61.5,,,,,0,0,13,100.0,102.8,7.7,1,0,0,0,0,1,7.7,155,12.9,53.3,15,15,13.5,4.21,0,0,0.0,46.7,7,8,12.5,24,64.9,1,9,,,,67.6,58.2,73.0,,36.3,,89.2,,,0,0,24,50.0,85.7,16.7,4,5,0,0,1,1,4.2,81,5.4
Cade Klubnik,156253,QB,CLEMSON,1,2.76,2.61,,5.25,36,140,86.7,15,16,5.1,1.83,0,1,6.3,75.0,12,2,7.7,16,44.4,1,4,,,,66.5,75.9,71.6,,75.4,,,,,1,0,16,0.0,138.5,0.0,0,0,0,0,2,0,0.0,132,8.3,64.7,17,18,11.9,3.5,0,2,9.5,61.1,11,7,0.0,20,55.6,0,8,,,,67.5,76.4,72.8,,76.5,,60.6,,,0,1,23,0.0,89.1,0.0,0,2,0,1,1,1,4.3,176,9.8
C.J. Ogbonna,149182,QB,BUFFALO,1,2.5,2.5,,4.9,36,126,94.4,18,20,7.8,1.91,1,2,9.1,85.0,17,1,0.0,20,55.6,0,7,,,,67.4,90.7,72.7,,90.4,,,,,0,0,22,0.0,129.6,0.0,0,0,0,1,1,0,0.0,222,11.1,54.5,11,14,17.9,3.45,0,1,7.1,35.7,5,9,16.7,15,41.7,1,5,,,,66.4,47.7,71.4,,49.0,,57.8,,,1,0,15,0.0,81.5,0.0,0,1,0,2,1,1,6.7,87,6.2
Jacob Clark,101628,QB,MO STATE,1,2.86,2.55,3.12,4.68,36,230,76.9,13,13,5.5,2.01,0,2,14.3,76.9,10,5,0.0,16,44.4,0,9,,,,22.7,82.8,71.8,,82.0,,,,,0,0,17,60.0,138.3,18.8,3,0,0,0,1,1,5.9,145,11.2,100.0,13,14,7.1,3.55,0,1,6.7,85.7,12,6,7.7,20,55.6,1,9,,,,67.2,90.7,72.5,,91.3,,63.3,,,0,1,21,33.3,128.6,10.0,2,4,0,1,2,0,0.0,234,16.7
Bryce Archie,156667,QB,USF,1,2.9,2.79,3.33,5.2,36,327,86.7,15,16,2.5,1.92,1,0,0.0,68.8,11,1,15.4,17,47.2,2,3,,,,66.7,63.1,71.8,,62.8,,,,,0,0,17,100.0,98.2,5.9,1,0,0,0,1,0,0.0,69,4.3,53.8,13,16,16.2,3.78,1,2,11.1,37.5,6,7,14.3,19,52.8,1,4,,,,25.1,56.1,72.7,,60.9,,50.1,,,1,1,22,28.6,62.5,10.5,2,1,0,1,1,2,9.1,132,8.3
Kevin Jennings,158272,QB,SMU,1,3.07,2.71,3.45,5.15,36,287,75.0,12,13,3.1,1.36,0,0,0.0,69.2,9,2,0.0,14,38.9,0,4,,,,66.5,73.1,71.6,,72.6,,,,,0,0,16,50.0,134.8,7.1,1,0,0,1,1,0,0.0,154,11.8,76.9,13,15,16.5,4.15,0,1,5.9,60.0,9,14,10.0,22,61.1,1,8,,,,67.6,80.9,73.0,,86.7,,54.3,,,1,1,24,21.4,112.8,13.6,3,4,0,1,2,0,0.0,176,11.7
Noah Fifita,158722,QB,ARIZONA,1,3.27,2.83,3.31,6.97,36,109,100.0,12,14,1.2,1.71,0,0,0.0,71.4,10,2,16.7,15,41.7,2,3,,,,66.5,63.2,71.6,,62.9,,,,,1,0,16,50.0,104.8,6.7,1,0,0,1,1,0,0.0,65,4.6,66.7,9,12,13.6,4.38,0,0,0.0,50.0,6,15,0.0,21,58.3,0,5,,,,25.6,60.5,73.0,,49.2,,75.9,,,0,1,24,40.0,34.4,28.6,6,3,0,3,0,1,4.2,73,6.1
Tommy Castellanos,158433,QB,BOSTON COL,1,3.09,2.87,3.7,4.38,36,121,71.4,7,7,8.4,2.13,0,0,0.0,71.4,5,1,0.0,7,19.4,0,1,,,,64.6,59.2,69.1,,59.1,,,,,0,0,7,0.0,74.1,0.0,0,0,0,0,0,0,0.0,19,2.7,70.6,17,19,13.8,3.45,0,0,0.0,63.2,12,13,0.0,28,77.8,0,8,,,,68.2,76.5,73.7,,71.2,,70.7,,,1,0,30,30.8,130.6,14.3,4,5,0,1,2,0,0.0,186,9.8
Sonny Mannino,166694,QB,MARIST,1,3.29,2.68,4.22,5.5,36,213,63.6,11,12,2.5,1.67,0,0,0.0,58.3,7,0,0.0,12,33.3,0,2,,,,65.8,28.6,70.7,,28.7,,,,,0,1,12,,60.4,0.0,0,0,0,1,1,2,16.7,48,4.0,71.4,14,14,12.1,4.1,0,3,20.0,64.3,9,14,10.0,24,66.7,1,5,,,,26.3,83.8,73.1,,75.9,,75.5,,,0,0,25,35.7,83.6,20.8,5,5,0,0,0,2,8.0,94,6.7
Justin Fomby,103928,QB,NC A&T,1,2.42,2.25,3.1,5.6,36,246,63.2,19,19,6.3,1.75,0,0,0.0,63.2,12,1,0.0,19,52.8,0,5,,,,67.0,44.5,72.2,,44.6,,,,,0,2,19,0.0,43.2,0.0,0,0,0,0,0,2,10.5,128,6.7,72.7,11,13,8.7,3.16,0,1,7.1,53.8,7,8,12.5,17,47.2,1,5,,,,22.9,52.7,72.0,,54.0,,57.8,,,0,0,18,37.5,108.5,17.6,3,1,0,2,1,2,11.1,112,8.6
Nate Glantz,157587,QB,LNDNWD,1,2.78,2.52,2.98,4.3,36,949,76.9,13,13,11.1,1.87,0,3,18.8,61.5,8,2,20.0,15,41.7,2,6,,,,66.8,75.8,72.0,,75.2,,,,,0,1,18,100.0,101.0,13.3,2,0,0,0,2,1,5.6,125,9.6,40.0,10,14,20.6,3.43,0,3,18.8,28.6,4,11,0.0,21,58.3,0,5,,,,67.6,53.9,73.0,,51.7,,61.7,,,0,0,24,27.3,86.9,14.3,3,4,0,4,1,1,4.2,121,8.6
Shedeur Sanders,131396,QB,COLORADO,1,2.48,2.27,3.4,5.45,36,143,86.4,22,22,6.1,1.93,0,2,8.3,81.8,18,0,5.3,22,61.1,1,11,,,,67.6,82.5,73.0,,81.7,,,,,0,1,24,,109.1,0.0,0,0,0,0,2,0,0.0,164,7.5,54.5,11,11,12.6,3.35,0,1,8.3,45.5,5,4,16.7,14,38.9,1,3,,,,66.4,49.7,71.4,,47.3,,62.0,,,0,1,15,25.0,34.7,7.1,1,2,0,0,0,1,6.7,86,7.8
DJ Smith,185876,QB,MERCER,1,2.9,2.44,3.74,5.87,36,219,73.3,15,15,5.1,1.79,0,1,6.7,66.7,10,2,9.1,15,41.7,1,5,,,,66.4,75.4,71.4,,74.8,,,,,0,1,15,0.0,64.0,0.0,0,0,0,0,0,0,0.0,123,8.2,63.6,11,13,10.8,3.7,0,2,14.3,53.8,7,13,0.0,21,58.3,0,5,,,,14.8,48.8,72.7,,53.9,,50.2,,,1,0,22,38.5,117.5,23.8,5,3,0,1,1,2,9.1,140,10.8
Jordan McCloud,101058,QB,TEXAS ST,1,2.94,2.89,3.3,3.9,36,314,84.6,13,14,2.9,1.84,0,0,0.0,71.4,10,3,9.1,15,41.7,1,4,,,,66.4,38.6,71.4,,38.6,,,,,1,1,15,33.3,58.0,6.7,1,0,0,0,0,1,6.7,88,6.3,53.3,15,19,13.0,3.73,0,2,10.0,36.8,7,9,12.5,21,58.3,1,3,,,,67.4,58.6,72.7,,60.2,,57.3,,,2,1,22,11.1,47.5,4.8,1,1,0,2,1,1,4.5,87,4.6
LaNorris Sellers,174326,QB,S CAROLINA,1,3.35,2.83,3.72,5.1,35,289,80.0,10,10,3.5,1.92,0,0,0.0,80.0,8,2,0.0,10,28.6,0,4,,,,65.6,77.7,70.4,,77.1,,,,,0,0,11,0.0,87.1,0.0,0,0,0,0,0,0,0.0,49,4.9,90.0,10,14,12.4,3.92,0,2,14.3,57.1,8,20,11.1,25,71.4,1,6,,,,67.7,78.2,73.1,,79.6,,62.7,,,1,0,25,25.0,111.0,20.0,5,6,0,3,1,1,4.0,126,9.0
Colton Joseph,172283,QB,DOMINION,1,2.68,2.45,4.0,4.28,35,263,72.2,18,18,4.4,1.8,0,0,0.0,72.2,13,3,0.0,18,51.4,0,7,,,,66.8,69.4,72.0,,68.9,,,,,0,0,18,0.0,84.0,0.0,0,0,0,0,0,0,0.0,94,5.2,22.2,9,10,9.1,3.84,0,0,0.0,20.0,2,11,0.0,16,45.7,0,3,,,,66.7,56.5,71.8,,37.2,,74.3,,,1,0,17,9.1,40.8,6.3,1,5,0,0,0,2,11.8,33,3.3
Draylen Ellis,121346,QB,TENN STATE,1,2.84,2.44,3.95,6.13,35,308,80.0,15,15,3.6,1.59,0,0,0.0,73.3,11,1,8.3,15,42.9,1,6,,,,66.4,62.5,71.4,,62.2,,,,,0,0,15,0.0,92.6,0.0,0,0,0,0,0,0,0.0,106,7.1,61.5,13,15,13.2,3.78,0,1,6.3,53.3,8,10,0.0,20,57.1,0,5,,,,67.1,74.4,72.5,,65.6,,75.6,,,0,0,21,20.0,98.6,10.0,2,3,0,2,0,0,0.0,194,12.9
Brendan Sorsby,156398,QB,CINCINNATI,1,2.84,2.64,2.6,6.15,35,138,87.5,16,16,8.7,1.91,0,0,0.0,87.5,14,1,0.0,17,48.6,0,9,,,,66.7,76.5,71.8,,75.9,,,,,0,0,17,100.0,101.6,5.9,1,0,0,0,0,1,5.9,134,8.4,60.0,15,15,10.1,3.72,0,0,0.0,60.0,9,2,0.0,18,51.4,0,4,,,,66.8,59.3,72.0,,57.9,,61.7,,,0,1,18,50.0,44.3,5.6,1,2,0,0,0,1,5.6,72,4.8
