player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Hunter Johnson,60362,QB,NWESTERN,1,3.1,2.8,3.58,6.03,52,256,90.0,20,22,6.1,1.94,2,1,4.2,81.8,18,5,0.0,24,46.2,0,8,,67.7,73.0,73.3,72.4,,,0,0,26,40.0,137.5,8.3,2,0,0,0,3,0,0.0,165,7.5,68.4,19,22,8.7,4.1,0,1,4.3,54.5,12,13,7.7,28,53.8,1,5,,68.0,62.2,73.6,66.7,,52.0,0,0,29,15.4,69.9,7.1,2,4,0,3,0,0,0.0,118,5.4
Will Rogers,124184,QB,MISS STATE,1,2.69,2.49,3.47,6.25,52,227,92.6,27,27,1.5,1.77,0,1,3.6,85.2,23,3,8.0,27,51.9,2,8,,68.0,82.6,73.5,81.9,,,0,0,28,0.0,132.1,0.0,0,0,0,0,3,0,0.0,184,6.8,80.0,20,20,6.5,3.68,0,3,13.0,80.0,16,7,0.0,25,48.1,0,11,,67.9,76.8,73.5,76.3,,61.6,0,1,28,42.9,84.6,12.0,3,2,0,0,0,1,3.6,186,9.3
Jaylen Gipson,60561,QB,N ALABAMA,1,3.06,2.97,3.33,4.95,52,389,78.9,19,20,4.2,1.9,1,0,0.0,65.0,13,7,13.3,21,40.4,2,8,,67.2,76.5,72.7,75.9,,,0,0,22,14.3,79.6,4.8,1,0,0,0,0,0,0.0,112,5.6,47.8,23,27,20.1,3.85,1,1,3.3,40.7,11,17,0.0,31,59.6,0,11,,68.5,70.8,74.2,66.8,,70.8,0,1,34,11.8,98.6,6.5,2,2,0,3,4,1,2.9,249,9.2
Michael Pratt,123229,QB,TULANE,1,2.49,2.26,3.0,4.45,52,319,86.7,30,30,6.6,1.94,0,1,3.2,66.7,20,7,23.1,30,57.7,6,15,,68.4,79.3,74.0,78.5,,,0,0,32,0.0,121.9,0.0,0,0,0,0,3,0,0.0,223,7.4,75.0,12,14,13.7,3.24,0,0,0.0,50.0,7,17,22.2,22,42.3,2,2,,25.2,43.4,73.0,61.4,,33.1,1,0,24,23.5,65.5,18.2,4,4,0,1,0,2,8.3,73,5.2
Holton Ahlers,77651,QB,E CAROLINA,1,2.96,2.86,2.33,3.9,51,156,63.6,22,22,4.2,1.85,0,0,0.0,54.5,12,7,14.3,24,47.1,2,8,,67.7,53.6,73.1,53.5,,,0,0,25,28.6,93.2,8.3,2,0,0,0,1,1,4.0,161,7.3,58.8,17,18,11.0,3.94,0,1,5.3,55.6,10,14,0.0,27,52.9,0,8,,68.0,71.1,73.5,69.4,,64.5,0,1,28,14.3,74.8,7.4,2,7,0,1,1,0,0.0,134,7.4
Bailey Fisher,88643,QB,GARD-WEBB,1,2.45,2.33,2.73,4.95,51,171,66.7,27,28,3.1,1.71,0,0,0.0,57.1,16,4,11.1,29,56.9,2,7,,68.2,53.2,73.7,53.0,,,1,0,30,25.0,94.2,3.4,1,0,0,0,2,0,0.0,139,5.0,78.6,14,18,13.5,3.44,1,1,5.3,61.1,11,14,0.0,22,43.1,0,9,,67.4,84.0,72.8,79.7,,69.6,0,0,23,14.3,114.1,9.1,2,2,0,3,1,0,0.0,184,10.2
Tyquell Fields,51615,QB,STNY BROOK,1,2.26,2.15,2.67,4.2,51,303,60.0,30,31,11.1,1.85,0,2,6.3,54.8,17,6,5.6,32,62.7,1,6,,68.5,46.3,74.1,46.5,,,1,2,33,16.7,45.9,3.1,1,0,0,0,0,4,12.1,186,6.0,41.7,12,13,18.8,3.11,0,2,15.4,30.8,4,8,20.0,18,35.3,1,4,,66.8,71.7,72.0,68.1,,66.8,1,0,18,25.0,75.5,11.1,2,3,0,0,1,2,11.1,69,5.3
Jake Haener,60596,QB,FRESNO ST,1,2.68,2.46,3.08,4.7,51,169,76.2,21,21,5.1,1.88,0,0,0.0,76.2,16,4,0.0,22,43.1,0,8,,67.5,68.0,73.0,67.5,,,0,0,24,25.0,105.7,4.5,1,0,0,0,1,0,0.0,122,5.8,66.7,21,22,13.4,3.29,0,2,8.7,63.6,14,8,0.0,29,56.9,0,8,,27.7,61.1,73.7,74.6,,33.5,0,0,30,37.5,88.4,10.3,3,4,0,1,0,1,3.3,176,8.0
Aqeel Glass,60328,QB,ALAB A&M,1,2.34,2.37,3.2,,50,104,80.8,26,29,4.7,1.84,1,0,0.0,62.1,18,5,14.3,29,58.0,3,13,,68.1,76.0,73.6,75.4,,,0,0,29,0.0,120.9,0.0,0,0,0,2,3,0,0.0,227,7.8,68.8,16,19,16.7,3.18,0,2,10.0,52.6,10,13,9.1,20,40.0,1,7,,67.2,85.0,72.5,84.1,,,1,0,21,7.7,109.1,5.0,1,0,0,2,1,0,0.0,208,10.9
Davis Alexander,52162,QB,PORTLAND,1,2.74,2.74,2.65,,49,269,75.0,24,25,8.6,1.75,1,4,16.0,56.0,14,5,22.2,26,53.1,4,9,,67.8,84.4,73.3,83.5,,,0,1,26,20.0,110.5,3.8,1,0,0,0,3,1,3.8,233,9.3,45.0,20,22,17.2,3.86,0,2,8.7,40.9,9,14,0.0,23,46.9,0,8,,25.6,68.3,73.0,67.8,,,1,1,24,7.1,48.9,4.3,1,0,0,1,0,2,8.3,167,7.6
Cam Ward,133244,QB,INCAR WORD,1,2.93,2.72,5.0,11.0,49,189,82.1,28,29,7.4,1.75,0,0,0.0,75.9,22,0,4.3,29,59.2,1,17,,68.1,80.1,73.6,79.3,,,0,0,29,,147.4,0.0,0,0,0,1,4,0,0.0,296,10.2,41.2,17,18,13.7,4.65,0,0,0.0,33.3,6,9,14.3,20,40.8,1,2,,24.8,30.5,72.7,41.0,,41.4,0,0,22,11.1,44.0,5.0,1,1,0,1,0,3,13.6,61,3.4
Dylan Morris,100570,QB,WASHINGTON,1,2.58,2.56,2.97,,49,340,78.9,19,20,6.4,1.9,0,0,0.0,65.0,13,1,13.3,20,40.8,2,6,,67.4,61.0,72.7,60.8,,,0,1,22,0.0,55.0,0.0,0,0,0,1,0,1,4.5,94,4.7,61.5,26,26,7.8,3.06,0,0,0.0,53.8,14,9,12.5,29,59.2,2,8,,68.1,46.8,73.6,46.8,,,0,2,29,33.3,36.1,10.3,3,0,0,0,0,1,3.4,132,5.1
Dylan McCaffrey,60451,QB,N COLORADO,1,2.82,2.62,3.43,4.53,49,253,73.1,26,26,3.9,1.83,0,0,0.0,69.2,18,3,5.3,26,53.1,1,4,,67.8,59.1,73.3,58.8,,,0,0,26,0.0,79.3,0.0,0,0,0,0,0,0,0.0,122,4.7,53.8,13,16,10.6,3.94,0,0,0.0,37.5,6,13,14.3,23,46.9,1,6,,67.7,41.1,73.1,41.1,,56.2,0,1,25,23.1,57.8,13.0,3,4,0,3,1,2,8.0,114,7.1
Rogan Wells,149999,QB,W CAROLINA,1,2.54,2.34,4.4,4.23,49,344,69.2,26,28,4.4,1.99,1,1,3.4,53.6,15,5,16.7,28,57.1,3,8,,68.1,54.8,73.6,54.6,,,0,1,29,0.0,54.3,0.0,0,0,0,1,0,1,3.4,151,5.4,62.5,16,16,13.4,3.27,0,0,0.0,56.3,9,6,10.0,21,42.9,1,9,,67.8,61.9,73.3,56.4,,69.8,0,1,26,16.7,76.0,4.8,1,4,0,0,1,1,3.8,124,7.8
Keon Howard,40418,QB,TENN MARTN,1,2.72,2.46,7.8,4.02,49,310,71.4,28,29,7.3,1.87,1,1,3.1,48.3,14,3,30.0,29,59.2,6,7,,68.4,71.1,74.0,70.5,,,0,0,32,0.0,71.0,0.0,0,0,0,0,1,0,0.0,120,4.1,50.0,12,14,14.9,3.96,1,0,0.0,42.9,6,11,0.0,20,40.8,0,5,,67.5,37.7,72.8,27.7,,70.6,0,1,23,9.1,29.8,5.0,1,5,0,1,0,3,13.0,73,5.2
Connor Sampson,33374,QB,W ILLINOIS,1,2.94,2.65,4.85,5.77,48,345,78.3,23,23,5.1,1.98,0,1,4.3,65.2,15,3,16.7,23,47.9,3,9,,67.5,55.1,72.8,55.0,,,0,0,23,0.0,124.5,0.0,0,0,0,0,2,1,4.3,216,9.4,94.7,19,20,7.5,3.82,1,1,4.8,75.0,15,6,16.7,25,52.1,3,7,,67.8,70.6,73.3,73.4,,56.1,0,1,26,33.3,75.2,8.0,2,3,0,0,0,1,3.8,151,7.6
Todd Centeio,60552,QB,COLO STATE,1,2.51,2.26,3.9,4.73,48,144,91.7,24,25,5.4,1.93,0,1,3.6,72.0,18,7,18.2,26,54.2,4,10,,68.1,75.8,73.6,75.2,,,1,0,29,14.3,104.1,3.8,1,0,0,0,1,0,0.0,172,6.9,70.6,17,17,14.6,3.21,0,1,5.9,64.7,11,11,8.3,22,45.8,1,8,,67.4,75.0,72.7,81.7,,49.2,0,0,22,18.2,87.6,9.1,2,3,0,0,0,0,0.0,129,7.6
Mason Randall,91728,QB,SAN DIEGO,1,2.65,2.51,2.9,4.6,47,283,68.0,25,27,4.4,1.93,2,0,0.0,63.0,17,5,0.0,27,57.4,0,7,,68.0,28.4,73.5,28.6,,,0,2,28,0.0,41.9,0.0,0,0,0,0,0,3,10.7,118,4.4,75.0,16,16,10.4,3.62,0,2,11.8,68.8,11,9,8.3,20,42.6,1,7,,67.2,89.2,72.5,91.7,,50.9,0,0,21,11.1,114.8,5.0,1,3,0,0,1,0,0.0,133,8.3
Nick Starkel,40326,QB,S JOSE ST,1,2.24,2.24,,,47,285,55.2,29,29,7.3,1.88,0,1,3.1,48.3,14,4,12.5,29,61.7,2,8,,68.4,45.7,74.0,45.8,,,0,2,32,0.0,33.4,0.0,0,0,0,0,0,2,6.3,138,4.8,58.8,17,18,13.0,2.81,1,4,21.1,55.6,10,6,0.0,18,38.3,0,6,,67.0,85.5,72.2,84.6,,,0,0,19,0.0,87.7,0.0,0,0,0,0,0,1,5.3,170,9.4
DJ Uiagalelei,122162,QB,CLEMSON,1,2.67,2.43,3.06,4.8,47,140,63.6,22,23,5.5,1.93,1,0,0.0,60.9,14,5,0.0,24,51.1,0,6,,67.9,52.9,73.4,52.8,,,0,1,27,20.0,51.4,4.2,1,0,0,0,0,1,3.7,92,4.0,50.0,10,14,12.1,3.45,1,2,12.5,35.7,5,15,0.0,23,48.9,0,3,,26.0,50.1,73.1,59.5,,42.1,1,0,25,40.0,57.4,26.1,6,3,0,2,0,1,4.0,86,6.1
Dillon Gabriel,86272,QB,UCF,1,3.15,2.94,2.7,4.41,47,323,92.3,13,13,7.3,1.79,0,1,7.7,92.3,12,1,0.0,14,29.8,0,5,,66.2,76.0,71.2,75.5,,,0,0,14,100.0,141.8,7.1,1,0,0,0,2,0,0.0,111,8.5,61.9,21,24,13.3,3.72,0,1,3.8,54.2,13,13,0.0,33,70.2,0,12,,29.7,47.3,74.5,43.0,,62.1,0,2,37,15.4,76.2,6.1,2,7,0,3,2,4,10.8,207,8.6
Jack Zergiotis,97603,QB,UCONN,1,2.8,2.68,3.2,4.6,47,146,60.0,20,21,8.5,1.8,1,0,0.0,52.4,11,6,8.3,22,46.8,1,6,,67.5,48.1,72.8,48.1,,,0,1,23,16.7,57.6,4.5,1,0,0,0,1,2,8.7,80,3.8,44.4,18,20,18.1,3.68,0,2,10.0,30.0,6,10,25.0,25,53.2,2,5,,67.6,49.8,73.1,48.2,,62.0,0,2,25,30.0,40.4,12.0,3,2,0,2,2,3,12.0,94,4.7
Artur Sitkowski,83547,QB,ILLINOIS,1,2.64,2.49,,4.25,46,187,69.6,23,24,6.8,1.92,0,0,0.0,58.3,14,5,12.5,24,52.2,2,7,,67.7,36.7,73.1,37.0,,,0,0,25,0.0,101.2,0.0,0,0,0,1,2,2,8.0,131,5.5,50.0,16,18,15.9,3.43,0,2,10.0,44.4,8,11,0.0,22,47.8,0,9,,67.7,63.9,73.1,60.4,,65.6,1,0,25,0.0,88.9,0.0,0,4,0,1,1,1,4.0,135,7.5
Joe Fagnano,104768,QB,MAINE,1,2.63,2.44,4.35,4.85,46,212,72.7,22,24,8.0,1.75,2,1,3.8,62.5,15,1,6.3,24,52.2,1,6,,67.8,73.0,73.3,72.4,,,0,0,26,0.0,78.6,0.0,0,0,0,0,0,0,0.0,141,5.9,64.7,17,18,9.8,3.59,0,1,5.3,55.6,10,11,9.1,22,47.8,1,5,,67.5,68.2,72.8,67.2,,62.1,1,2,23,18.2,87.5,9.1,2,2,0,0,2,1,4.3,180,10.0
Tyler Vander Waal,60615,QB,IDAHO ST,1,2.43,2.34,2.4,4.45,46,186,50.0,24,25,9.0,1.87,1,1,3.8,44.0,11,3,8.3,26,56.5,1,7,,67.8,68.9,73.4,68.4,,,0,2,27,33.3,24.3,3.8,1,0,0,0,0,1,3.7,113,4.5,50.0,18,18,15.9,3.16,0,2,9.5,44.4,8,7,11.1,20,43.5,1,6,,67.5,56.0,72.8,54.8,,61.8,0,1,23,0.0,61.6,0.0,0,2,0,0,1,2,8.7,117,6.5
Malik Cunningham,60436,QB,LOUISVILLE,1,3.06,2.58,6.2,4.67,46,210,82.4,17,17,4.4,1.85,0,0,0.0,82.4,14,4,0.0,17,37.0,0,7,,66.7,74.5,71.8,73.9,,,0,0,17,0.0,114.5,0.0,0,0,0,0,1,0,0.0,115,6.8,56.3,16,20,8.5,3.77,0,0,0.0,40.0,8,13,11.1,29,63.0,1,7,,68.2,59.9,73.7,52.7,,68.4,1,1,30,15.4,30.4,6.9,2,7,0,3,0,2,6.7,76,3.8
Levi Lewis,60428,QB,LA LAFAYET,1,2.75,2.69,3.23,3.4,45,207,94.1,17,18,3.6,1.83,1,1,5.0,83.3,15,3,6.3,18,40.0,1,7,,67.1,69.8,72.4,69.3,,,0,0,20,0.0,115.3,0.0,0,0,0,0,1,0,0.0,130,7.2,71.4,21,22,5.4,3.36,0,0,0.0,59.1,13,8,13.3,27,60.0,2,9,,67.9,53.8,73.4,50.6,,64.3,0,0,27,50.0,80.1,14.8,4,1,0,1,0,1,3.7,152,6.9
Clayton Tune,77652,QB,HOUSTON,1,2.62,2.53,3.33,7.1,45,182,90.5,21,21,3.1,1.72,0,0,0.0,76.2,16,2,15.8,22,48.9,3,3,,67.4,63.4,72.7,63.0,,,0,0,22,50.0,94.3,4.5,1,0,0,0,1,1,4.5,65,3.1,76.5,17,19,7.5,3.65,0,0,0.0,63.2,12,9,7.7,22,48.9,1,6,,67.5,29.7,0.0,32.9,,57.3,0,4,23,22.2,56.8,9.1,2,1,0,2,1,3,13.0,110,5.8
Eric Barriere,40109,QB,E WASHGTON,1,2.79,2.62,3.6,4.1,45,161,83.3,24,24,4.1,1.73,0,0,0.0,79.2,19,1,5.0,24,53.3,1,8,,67.7,67.3,73.1,66.8,,,0,0,25,0.0,99.5,0.0,0,0,0,0,0,1,4.0,189,7.9,73.3,15,15,14.0,4.01,0,4,23.5,60.0,9,13,18.2,21,46.7,2,9,,67.6,91.7,73.0,91.7,,66.1,0,2,24,15.4,103.5,9.5,2,4,0,0,3,2,8.3,185,12.3
Jarret Doege,60353,QB,W VIRGINIA,1,2.6,2.56,2.73,4.0,45,343,72.7,22,23,5.5,1.88,1,0,0.0,65.2,15,1,6.3,23,51.1,1,9,,67.7,54.1,73.1,54.0,,,0,1,25,0.0,84.1,0.0,0,0,0,0,1,1,4.0,173,7.5,71.4,14,18,13.6,3.35,0,1,5.6,50.0,9,13,10.0,22,48.9,1,4,,29.6,49.4,72.7,51.0,,57.3,0,1,22,23.1,46.8,13.6,3,1,0,4,0,1,4.5,113,6.3
Cole Kelley,39945,QB,SE LA,1,2.68,2.56,2.4,4.4,45,294,95.5,22,23,3.6,1.94,0,0,0.0,91.3,21,4,0.0,24,53.3,0,10,,67.8,69.1,73.3,68.6,,,1,0,26,25.0,133.2,4.2,1,0,0,0,3,0,0.0,149,6.5,66.7,18,18,13.1,3.51,0,3,16.7,50.0,9,6,25.0,21,46.7,3,7,,24.3,83.5,72.5,85.6,,59.1,0,0,21,0.0,70.1,0.0,0,3,0,0,0,1,4.8,114,6.3
Liam Welch,19897,QB,SAMFORD,1,2.05,2.05,,,44,282,85.7,35,36,6.9,1.75,1,2,5.6,80.6,29,5,3.3,36,81.8,1,13,,68.7,86.7,74.4,85.7,,,0,0,36,0.0,138.3,0.0,0,0,0,0,4,0,0.0,299,8.3,66.7,6,8,12.3,3.41,1,0,0.0,50.0,4,2,0.0,8,18.2,0,2,,65.6,51.0,70.4,51.0,,,0,0,11,0.0,80.7,0.0,0,0,0,1,0,1,9.1,71,8.9
Jalen Brown,141977,QB,TEXAS STHN,1,2.3,2.1,5.5,4.0,44,313,79.3,29,32,5.1,1.67,3,1,3.0,56.3,18,3,21.7,32,72.7,5,9,,68.5,54.4,74.1,54.2,,,0,0,33,0.0,71.0,0.0,0,0,0,0,0,1,3.0,169,5.3,50.0,4,9,17.8,3.97,0,0,0.0,22.2,2,6,0.0,12,27.3,0,2,,66.0,60.3,71.0,62.4,,57.8,2,0,13,33.3,76.6,16.7,2,1,0,3,1,0,0.0,12,1.3
Breylin Smith,33893,QB,CENT ARK,1,2.52,2.45,,5.3,44,132,64.0,25,25,12.9,2.0,0,3,11.1,60.0,15,4,6.3,25,56.8,1,6,,67.9,72.4,73.4,71.8,,,0,0,27,0.0,103.9,0.0,0,0,0,0,2,0,0.0,151,6.0,57.1,14,18,13.4,3.2,0,2,11.1,44.4,8,14,0.0,19,43.2,0,5,,67.0,66.0,0.0,71.0,,57.3,0,2,19,0.0,51.6,0.0,0,1,0,4,1,1,5.3,145,8.1
Jawon Pass,40916,QB,PRVIEW A&M,1,2.22,2.3,3.3,3.9,44,270,82.6,23,25,5.3,1.72,1,1,4.0,68.0,17,0,10.5,25,56.8,2,6,,67.7,65.7,73.1,65.3,,,0,1,25,,99.6,0.0,0,0,0,1,2,1,4.0,185,7.4,70.0,10,11,19.6,3.65,0,1,9.1,63.6,7,11,0.0,15,34.1,0,10,,21.3,64.0,71.4,66.7,,56.6,0,0,15,9.1,137.5,6.7,1,3,0,1,1,1,6.7,168,15.3
Carson Strong,83524,QB,NEVADA,1,2.54,2.6,3.3,3.7,44,239,66.7,18,18,11.3,1.95,0,2,10.0,55.6,10,3,16.7,18,40.9,2,5,,67.1,70.1,72.4,69.6,,,0,0,20,0.0,90.3,0.0,0,0,0,0,1,1,5.0,101,5.6,65.0,20,21,16.7,3.19,0,2,9.5,57.1,12,11,7.7,24,54.5,1,7,,67.6,72.1,73.0,73.4,,57.3,0,1,24,18.2,87.6,8.3,2,1,0,1,1,2,8.3,211,10.0
Mark Pappas,109046,QB,MOREHEAD,1,2.09,2.0,3.05,3.5,44,234,60.6,33,33,8.4,1.84,0,0,0.0,54.5,18,12,10.0,34,77.3,2,9,,68.6,39.0,74.3,39.4,,,0,3,35,8.3,33.5,2.9,1,0,0,0,0,6,17.1,189,5.7,71.4,7,8,11.0,2.93,0,0,0.0,50.0,4,7,20.0,10,22.7,1,2,,19.2,36.8,70.7,38.5,,57.3,1,0,12,14.3,77.1,10.0,1,1,0,0,0,1,8.3,64,8.0
Westin Elliott,60433,QB,MERRIMACK,1,2.39,2.32,2.63,3.4,44,385,94.4,18,19,3.6,1.66,1,0,0.0,89.5,17,3,0.0,20,45.5,0,8,,67.1,65.7,72.4,65.3,,,0,0,20,33.3,123.9,5.0,1,0,0,0,2,0,0.0,101,5.3,84.2,19,20,15.3,3.0,0,3,15.0,80.0,16,2,0.0,24,54.5,0,11,,25.6,83.6,73.0,91.5,,35.6,0,1,24,100.0,137.5,8.3,2,2,0,1,3,2,8.3,300,15.0
Shane Illingworth,71512,QB,OKLA STATE,1,2.4,2.35,2.8,4.2,43,262,81.0,21,22,7.3,1.8,1,0,0.0,72.7,16,1,5.9,22,51.2,1,7,,67.6,84.9,73.0,84.0,,,0,0,24,0.0,114.0,0.0,0,0,0,0,1,0,0.0,191,8.7,42.1,19,19,23.3,3.03,0,1,5.3,36.8,7,8,12.5,21,48.8,1,6,,67.2,73.5,72.5,74.9,,57.3,0,1,21,12.5,38.5,4.8,1,1,0,0,0,1,4.8,126,6.6
