player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Chevan Cordeiro,75886,QB,S JOSE ST,1,2.78,2.56,3.0,4.93,53,285,63.6,22,24,6.4,1.96,2,0,0.0,45.8,11,1,21.4,24,45.3,3,3,,67.7,55.7,73.1,55.5,,,0,1,25,0.0,38.2,0.0,0,0,0,0,0,0,0.0,88,3.7,64.7,17,20,20.4,3.46,0,3,15.0,55.0,11,13,0.0,29,54.7,0,9,,68.2,85.5,73.7,88.4,,59.5,1,0,30,38.5,108.1,17.2,5,4,0,2,1,0,0.0,209,10.5
Zachary Clement,105561,QB,NWSTATE,1,2.23,2.23,,,53,257,75.0,36,37,5.5,1.8,0,2,5.4,64.9,24,3,11.1,37,69.8,3,12,,68.8,65.9,74.5,65.4,,,0,3,37,0.0,61.1,0.0,0,0,0,1,1,2,5.4,264,7.1,46.2,13,16,16.8,3.24,0,1,5.9,37.5,6,4,0.0,16,30.2,0,5,,66.7,54.9,71.8,54.8,,,0,0,17,0.0,82.6,0.0,0,0,0,3,1,1,5.9,109,6.8
Todd Centeio,60552,QB,JAMES MAD,1,2.5,2.33,4.03,4.3,53,197,58.6,29,29,13.4,1.99,0,4,13.8,55.2,16,6,5.9,30,56.6,1,9,,68.2,76.3,73.7,75.6,,,0,3,30,16.7,71.0,3.3,1,0,0,0,2,3,10.0,275,9.5,66.7,18,19,13.8,3.16,1,2,10.5,63.2,12,10,0.0,23,43.4,0,9,,67.6,87.2,73.0,89.4,,58.5,0,0,24,20.0,97.0,8.7,2,2,0,0,0,0,0.0,193,10.2
Chase Cunningham,78533,QB,MIDDLE TN,1,2.54,2.32,4.8,6.75,52,224,75.0,28,30,3.3,1.56,0,0,0.0,66.7,20,8,4.8,30,57.7,1,7,,68.2,44.2,73.7,44.2,,,0,1,30,0.0,60.1,0.0,0,0,0,2,0,2,6.7,118,3.9,71.4,14,19,9.4,3.88,0,1,4.5,52.6,10,16,0.0,22,42.3,0,5,,26.7,57.9,73.3,63.2,,49.8,0,0,26,6.3,86.3,4.5,1,2,0,5,1,1,3.8,104,5.5
Austin Reed,111760,QB,W KENTUCKY,1,2.03,1.96,,4.85,52,346,81.8,33,35,4.6,1.46,2,1,2.9,71.4,25,3,7.4,35,67.3,2,11,,68.6,75.0,74.3,74.4,,,0,0,35,0.0,98.0,0.0,0,0,0,0,2,0,0.0,146,4.2,58.3,12,14,9.9,3.4,1,1,7.1,50.0,7,5,0.0,16,30.8,0,5,,66.5,55.2,71.6,54.1,,60.6,0,1,16,0.0,53.3,0.0,0,2,0,1,0,1,6.3,132,9.4
Julian Calvez,167101,QB,GRAMBLING,1,2.64,1.98,4.58,4.12,51,177,72.0,25,28,9.6,1.6,2,1,3.2,46.4,13,5,27.8,28,54.9,5,6,,68.3,79.1,73.9,78.3,,,1,0,31,0.0,71.7,0.0,0,0,0,0,1,0,0.0,128,4.6,25.0,4,8,18.0,3.91,0,0,0.0,12.5,1,14,0.0,23,45.1,0,6,,26.0,69.2,73.1,48.6,,76.2,0,0,25,28.6,39.6,17.4,4,11,0,4,0,1,4.0,21,2.6
Drake Maye,143969,QB,N CAROLINA,1,3.1,2.71,2.8,5.48,51,245,93.8,16,16,4.0,1.81,0,1,6.3,87.5,14,0,6.7,17,33.3,1,9,,66.5,80.9,71.8,80.3,,,0,0,17,,103.9,5.9,1,0,0,0,0,0,0.0,143,8.9,70.0,20,21,18.9,3.86,0,5,23.8,61.9,13,21,7.1,33,64.7,1,13,,19.4,86.4,74.2,81.2,,73.0,0,0,34,19.0,139.5,12.1,4,8,0,1,3,2,5.9,233,11.1
Bailey Fisher,88643,QB,GARD-WEBB,1,2.63,2.43,3.36,4.27,51,171,56.5,23,24,4.5,1.66,1,0,0.0,50.0,12,2,7.7,25,49.0,1,4,,67.9,50.4,73.4,50.4,,,0,1,27,50.0,38.9,4.0,1,0,0,0,0,0,0.0,55,2.3,61.1,18,19,17.5,3.56,0,0,0.0,57.9,11,13,0.0,26,51.0,0,9,,68.1,32.5,73.6,35.0,,51.0,0,1,29,30.8,86.3,15.4,4,3,0,1,1,3,10.3,184,9.7
Justin Miller,103941,QB,SO UTAH,1,2.76,2.73,3.3,3.73,50,298,82.4,17,20,8.5,1.86,3,1,4.8,65.0,13,2,7.1,20,40.0,1,8,,67.2,64.7,72.5,64.3,,,0,0,21,0.0,124.0,0.0,0,0,0,0,2,0,0.0,165,8.3,65.0,20,24,9.9,3.48,1,2,8.3,50.0,12,15,7.7,29,58.0,1,6,,68.1,59.4,73.6,60.2,,57.7,0,1,29,13.3,47.9,6.9,2,3,0,3,0,1,3.4,124,5.2
Tyler Van Dyke,122225,QB,MIAMI FL,1,2.14,2.05,2.85,3.5,50,220,72.7,33,35,9.5,1.79,1,4,10.5,62.9,22,5,8.3,35,70.0,2,6,,68.9,82.7,74.6,81.7,,,1,0,38,0.0,92.6,0.0,0,0,0,0,1,0,0.0,240,6.9,70.0,10,11,14.6,2.97,0,1,8.3,63.6,7,7,0.0,15,30.0,0,6,,66.5,86.0,71.6,86.4,,61.6,0,0,16,28.6,127.5,13.3,2,2,0,1,1,0,0.0,111,10.1
Aidan Sayin,148974,QB,PENN,1,2.57,2.26,6.4,5.93,49,267,84.6,26,28,4.0,1.76,1,2,6.9,75.0,21,3,4.5,28,57.1,1,12,,68.1,91.2,73.6,90.9,,,0,0,29,0.0,115.5,0.0,0,0,0,1,2,0,0.0,182,6.5,53.3,15,17,11.3,3.64,1,2,10.5,47.1,8,8,0.0,21,42.9,0,5,,67.6,84.5,73.0,78.7,,73.1,0,0,24,12.5,89.6,4.8,1,3,0,1,1,1,4.2,117,6.9
Grady Cramer,64910,QB,MOREHEAD,1,2.42,2.36,2.35,5.2,49,234,48.3,29,31,8.8,1.92,1,1,2.7,41.9,13,5,7.1,32,65.3,1,8,,29.9,52.2,74.6,52.1,,,0,1,38,20.0,62.4,3.1,1,0,0,1,2,1,2.6,129,4.2,84.6,13,15,15.2,3.36,0,1,6.7,66.7,10,6,9.1,17,34.7,1,6,,66.7,92.9,0.0,94.0,,57.3,0,0,17,16.7,106.5,5.9,1,1,0,2,0,0,0.0,176,11.7
Dillon Gabriel,86272,QB,OKLAHOMA,1,2.16,2.04,2.0,4.67,49,261,77.4,31,31,5.3,1.71,0,0,0.0,67.7,21,2,12.5,32,65.3,3,12,,68.4,55.5,74.1,55.3,,,0,1,33,50.0,71.3,3.1,1,0,0,0,0,1,3.0,195,6.3,81.8,11,12,21.1,3.18,0,1,8.3,75.0,9,3,0.0,16,32.7,0,10,,66.5,92.5,71.6,92.3,,66.7,0,0,16,33.3,156.3,6.3,1,3,0,1,2,0,0.0,217,18.1
Jordan Travis,77615,QB,FLORIDA ST,1,2.89,2.61,3.0,5.26,49,167,85.7,21,21,4.2,1.67,0,0,0.0,81.0,17,1,5.6,21,42.9,1,8,,67.5,55.9,72.8,55.8,,,0,0,23,0.0,99.4,0.0,0,0,0,0,0,1,4.3,165,7.9,41.2,17,21,12.5,3.81,1,2,9.1,33.3,7,16,0.0,28,57.1,0,8,,27.7,68.7,73.7,58.1,,77.9,1,0,30,12.5,79.3,7.1,2,5,0,2,2,1,3.3,89,4.2
Caleb Williams,144622,QB,USC,1,3.45,3.11,4.8,8.0,48,326,80.0,15,16,1.7,1.82,1,0,0.0,75.0,12,2,0.0,17,35.4,0,9,,66.7,57.1,71.8,56.8,,,0,0,17,50.0,143.2,5.9,1,0,0,0,3,0,0.0,150,9.4,60.9,23,26,21.7,4.35,0,5,17.2,50.0,13,17,7.1,31,64.6,1,12,,68.6,87.7,74.3,77.7,,86.8,0,0,35,17.6,106.4,9.7,3,2,0,3,2,0,0.0,231,8.9
RJ Martinez,147690,QB,N ARIZONA,1,2.78,2.76,,4.1,48,252,78.3,23,24,8.3,1.75,1,1,4.2,70.8,17,2,5.6,24,50.0,1,7,,67.6,75.2,73.0,74.6,,,0,1,24,0.0,86.1,0.0,0,0,0,0,1,1,4.2,164,6.8,45.0,20,23,16.2,3.82,0,2,8.3,34.8,8,11,11.1,24,50.0,1,6,,67.7,87.6,73.1,85.0,,64.1,0,0,25,0.0,58.2,0.0,0,1,0,3,0,0,0.0,150,6.5
DJ Irons,145585,QB,AKRON,1,2.88,2.63,4.03,4.17,48,102,75.0,12,12,3.4,1.97,0,0,0.0,58.3,7,1,22.2,12,25.0,2,3,,66.4,56.8,71.4,56.6,,,0,0,15,0.0,68.4,0.0,0,0,0,0,0,0,0.0,51,4.3,68.0,25,25,11.2,3.27,0,1,4.0,68.0,17,14,0.0,35,72.9,0,10,,29.1,51.3,74.3,55.0,,49.9,0,0,35,50.0,106.9,20.0,7,3,0,0,1,2,5.7,209,8.4
Otto Kuhns,138014,QB,NORFOLK,1,2.87,2.69,3.53,4.18,47,244,65.2,23,24,11.3,1.97,0,3,12.0,54.2,13,4,13.3,24,51.1,2,8,,67.7,60.9,73.1,60.6,,,1,1,25,0.0,78.6,0.0,0,0,0,0,1,1,4.0,201,8.4,50.0,14,16,12.1,3.81,1,0,0.0,37.5,6,8,14.3,23,48.9,1,7,,26.0,43.6,73.1,41.2,,59.4,0,0,25,37.5,50.8,13.0,3,4,0,1,0,2,8.0,67,4.2
Cameron Rising,77663,QB,UTAH,1,2.34,2.23,,3.97,47,328,73.3,30,30,9.1,1.9,0,1,2.9,70.0,21,6,4.5,30,63.8,1,15,,68.5,58.5,74.2,58.2,,,0,0,34,0.0,121.8,0.0,0,0,0,0,2,0,0.0,282,9.4,78.6,14,14,10.6,3.12,0,2,13.3,64.3,9,5,18.2,17,36.2,2,5,,67.0,73.0,72.2,72.1,,63.4,0,0,19,0.0,95.2,0.0,0,3,0,0,0,1,5.3,133,9.5
Seth Henigan,144267,QB,MEMPHIS,1,2.93,2.51,3.78,5.12,47,218,78.9,19,19,7.1,1.87,0,0,0.0,73.7,14,4,6.7,20,42.6,1,9,,67.4,73.3,72.7,72.8,,,0,0,22,25.0,116.1,5.0,1,0,0,0,1,0,0.0,160,8.4,72.2,18,18,12.8,3.71,0,3,15.0,72.2,13,11,0.0,27,57.4,0,12,,68.1,79.7,73.6,80.9,,61.2,0,2,29,36.4,93.3,14.8,4,5,0,0,1,0,0.0,247,13.7
Justin Fomby,103928,QB,HOUCHR,1,2.44,2.45,3.2,,46,183,63.6,22,24,6.2,1.78,1,0,0.0,41.7,10,4,28.6,24,52.2,4,4,,67.6,61.0,73.0,60.7,,,0,0,24,0.0,49.3,0.0,0,0,0,1,0,0,0.0,62,2.6,44.4,18,18,15.4,3.32,0,0,0.0,44.4,8,6,0.0,21,45.7,0,4,,67.2,47.8,72.5,47.9,,,0,2,21,50.0,12.0,14.3,3,0,0,0,0,3,14.3,54,3.0
Jayden de Laura,131928,QB,ARIZONA,1,3.53,2.94,3.48,6.04,46,109,78.9,19,19,9.3,1.86,0,1,4.8,78.9,15,2,0.0,19,41.3,0,9,,67.2,82.8,72.5,82.0,,,0,0,21,0.0,145.2,0.0,0,0,0,0,2,0,0.0,198,10.4,80.0,15,15,12.8,4.7,0,2,11.8,66.7,10,16,16.7,27,58.7,2,13,,68.1,84.0,73.6,81.7,,68.5,0,0,29,25.0,149.3,14.8,4,8,0,0,2,1,3.4,202,13.5
Connor Bazelak,99135,QB,INDIANA,1,2.42,2.4,3.4,,45,190,80.0,20,21,4.6,1.62,0,0,0.0,71.4,15,3,6.3,21,46.7,1,5,,67.5,52.4,72.8,52.3,,,0,1,23,0.0,79.3,0.0,0,0,0,1,1,1,4.3,109,5.2,80.0,20,23,9.2,3.13,0,0,0.0,60.9,14,7,12.5,24,53.3,2,7,,67.8,62.4,0.0,64.5,,,0,1,26,14.3,96.8,4.2,1,0,0,3,2,1,3.8,183,8.0
Taulia Tagovailoa,97271,QB,MARYLAND,1,3.3,3.1,3.95,5.8,45,215,78.6,14,14,6.3,1.77,0,1,7.1,78.6,11,4,0.0,14,31.1,0,6,,66.2,88.2,71.2,87.3,,,0,0,14,0.0,115.2,0.0,0,0,0,0,1,0,0.0,83,5.9,78.3,23,25,11.3,3.99,0,1,4.0,56.0,14,18,22.2,31,68.9,4,13,,18.2,69.7,73.9,75.9,,43.9,0,0,31,22.2,93.3,12.9,4,2,0,2,1,2,6.5,187,7.5
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.71,2.64,,5.9,45,340,85.7,21,21,4.0,1.91,0,0,0.0,81.0,17,0,5.6,21,46.7,1,7,,67.5,62.0,72.8,61.7,,,0,0,23,,111.3,0.0,0,0,0,0,1,1,4.3,145,6.9,82.6,23,23,16.5,3.41,0,4,16.0,82.6,19,7,0.0,24,53.3,0,16,,67.8,92.2,73.3,92.4,,57.3,0,0,26,0.0,158.3,0.0,0,1,0,0,3,0,0.0,371,16.1
Gunner Talkington,60371,QB,E WASHGTON,1,2.77,2.68,,6.8,45,161,100.0,16,16,3.4,1.96,0,1,6.3,93.8,15,1,6.3,16,35.6,1,6,,66.5,90.5,71.6,90.2,,,0,0,16,0.0,146.9,0.0,0,0,0,0,2,0,0.0,156,9.8,46.2,26,28,15.6,3.21,0,4,12.9,39.3,11,7,8.3,29,64.4,1,9,,28.3,59.6,74.0,60.6,,57.3,1,1,32,0.0,63.7,0.0,0,1,0,1,1,5,15.6,214,7.6
Ian Corwin,109017,QB,DRAKE,1,2.46,2.23,3.0,3.8,44,153,40.0,25,25,10.4,1.96,0,0,0.0,40.0,10,6,0.0,25,56.8,0,5,,67.7,45.5,73.1,45.6,,,0,2,25,0.0,45.3,0.0,0,0,0,0,2,2,8.0,99,4.0,63.6,11,11,13.6,3.12,0,0,0.0,63.6,7,10,0.0,19,43.2,0,8,,67.1,87.0,72.4,66.6,,87.9,0,0,20,30.0,87.3,15.8,3,5,0,0,0,0,0.0,85,7.7
Parker McNeil,123714,QB,LA TECH,1,2.5,2.34,3.4,2.6,43,208,85.0,20,20,2.2,1.7,0,0,0.0,85.0,17,0,0.0,20,46.5,0,8,,67.2,66.2,72.5,65.8,,,0,0,21,,125.0,0.0,0,0,0,0,1,0,0.0,200,10.0,64.3,14,16,17.8,3.19,0,2,11.8,56.3,9,10,0.0,23,53.5,0,7,,67.5,87.0,73.0,85.4,,61.7,0,0,24,60.0,121.9,26.1,6,1,0,2,1,0,0.0,224,14.0
Max Duggan,99470,QB,TCU,1,2.68,2.58,3.9,4.05,43,305,86.7,15,18,3.1,1.69,2,0,0.0,61.1,11,2,15.4,18,41.9,2,3,,66.8,63.6,72.0,63.2,,,1,0,18,0.0,94.7,0.0,0,0,0,0,1,0,0.0,100,5.6,57.1,21,22,12.9,3.39,0,1,4.2,54.5,12,11,0.0,25,58.1,0,8,,27.0,57.8,73.8,56.7,,61.7,0,0,28,9.1,97.9,4.0,1,2,0,1,1,2,7.1,186,8.5
Michael Pratt,123229,QB,TULANE,1,2.33,2.31,2.85,3.95,43,319,85.0,20,22,5.7,1.8,2,1,4.2,68.2,15,3,11.8,24,55.8,2,9,,67.7,90.9,73.3,90.6,,,0,0,26,66.7,115.5,8.3,2,0,0,0,2,0,0.0,139,6.3,90.0,10,13,17.3,3.36,0,0,0.0,61.5,8,6,11.1,17,39.5,1,8,,66.7,71.6,71.8,71.6,,60.8,1,0,17,33.3,105.4,11.8,2,2,0,2,0,1,5.9,185,14.2
E.J. Warner,156185,QB,TEMPLE,1,2.28,2.28,,,43,306,63.0,27,29,6.5,1.78,2,0,0.0,58.6,17,3,0.0,29,67.4,0,9,,68.3,46.2,73.9,46.3,,,0,0,31,0.0,83.1,0.0,0,0,0,0,1,0,0.0,144,5.0,53.8,13,14,12.5,3.32,0,0,0.0,50.0,7,6,0.0,14,32.6,0,6,,66.4,61.8,71.4,61.6,,,0,0,15,0.0,70.5,0.0,0,0,0,1,0,1,6.7,90,6.4
Grayson McCall,98002,QB,COAST CAR,1,2.9,2.65,3.6,4.33,43,141,77.3,22,22,5.9,1.8,0,1,4.0,77.3,17,1,0.0,22,51.2,0,6,,67.7,79.5,73.1,78.8,,,0,0,25,0.0,110.6,0.0,0,0,0,0,1,0,0.0,153,7.0,90.0,10,12,16.3,4.06,0,3,23.1,75.0,9,13,0.0,21,48.8,0,8,,67.5,88.3,72.8,90.4,,58.4,0,0,23,46.2,156.3,28.6,6,3,0,2,2,0,0.0,205,17.1
John Paddock,77689,QB,BALL ST,1,2.49,2.39,4.4,4.7,43,117,57.9,19,19,4.2,1.53,0,0,0.0,57.9,11,1,0.0,19,44.2,0,2,,67.0,39.7,72.2,39.9,,,0,0,19,0.0,63.5,0.0,0,0,0,0,0,1,5.3,60,3.2,60.0,20,22,9.9,3.25,0,1,4.0,45.5,10,8,16.7,24,55.8,2,6,,68.0,58.8,73.5,60.0,,57.3,1,1,28,12.5,38.6,4.2,1,1,0,1,0,2,7.1,93,4.2
Reese Poffenbarger,145346,QB,ALBANY,1,3.06,2.64,3.9,5.46,43,106,89.5,19,19,5.8,1.79,0,0,0.0,84.2,16,1,5.9,19,44.2,1,9,,67.2,75.2,72.5,74.6,,,0,0,21,0.0,116.7,0.0,0,0,0,0,1,0,0.0,148,7.8,80.0,15,16,15.1,4.06,0,1,5.9,62.5,10,10,16.7,24,55.8,2,9,,67.8,86.6,73.3,90.0,,59.9,1,0,26,30.0,143.5,12.5,3,5,0,0,3,0,0.0,191,11.9
Jaren Hall,82094,QB,BYU,1,2.69,2.59,,4.75,43,128,83.3,18,18,5.7,1.52,0,1,5.0,77.8,14,2,6.7,18,41.9,1,8,,67.1,77.5,72.4,76.9,,,0,0,20,0.0,146.8,0.0,0,0,0,0,3,0,0.0,175,9.7,60.0,20,23,14.3,3.53,0,0,0.0,52.2,12,8,0.0,25,58.1,0,9,,68.0,63.1,73.5,61.8,,62.6,0,1,28,0.0,59.1,0.0,0,2,0,3,0,1,3.6,175,7.6
Tony Muskett,142933,QB,MONMOUTH,1,2.92,2.36,4.05,4.57,42,231,85.0,20,20,5.6,1.77,0,1,4.8,80.0,16,2,5.9,21,50.0,1,8,,67.4,62.2,72.7,61.9,,,0,1,22,50.0,117.5,4.8,1,0,0,0,2,1,4.5,184,9.2,66.7,9,10,19.7,4.07,0,0,0.0,60.0,6,9,0.0,21,50.0,0,6,,25.2,57.5,72.8,71.5,,44.9,0,0,23,55.6,130.4,23.8,5,6,0,1,1,1,4.3,108,10.8
Grant Wells,97784,QB,VA TECH,1,2.46,2.16,2.98,4.7,42,337,80.0,25,25,5.0,1.82,0,0,0.0,68.0,17,3,15.0,27,64.3,3,7,,68.1,46.1,73.6,46.1,,,0,0,29,66.7,97.8,7.4,2,0,0,0,1,2,6.9,154,6.2,100.0,7,8,9.6,3.62,0,1,11.1,50.0,4,9,42.9,15,35.7,3,2,,66.7,67.2,71.8,68.7,,59.2,0,0,17,44.4,56.8,26.7,4,3,0,1,0,0,0.0,25,3.1
Judd Erickson,52033,QB,SAN DIEGO,1,2.43,2.41,2.85,,42,283,94.7,19,19,2.1,1.71,0,0,0.0,89.5,17,6,5.6,19,45.2,1,7,,67.0,76.9,72.2,76.3,,,0,0,19,0.0,124.6,0.0,0,0,0,0,2,0,0.0,104,5.5,60.0,20,21,16.9,3.03,0,2,8.7,42.9,9,13,25.0,23,54.8,3,7,,26.0,67.9,73.1,67.4,,,1,0,25,15.4,90.8,8.7,2,0,0,0,1,1,4.0,187,8.9
Tim Demorat,78498,QB,FORDHAM,1,2.82,2.65,2.6,6.2,42,168,86.7,15,15,8.3,1.98,0,0,0.0,80.0,12,0,7.7,15,35.7,1,6,,66.4,77.0,71.4,76.4,,,0,0,15,,123.9,0.0,0,0,0,0,1,0,0.0,126,8.4,62.5,24,24,15.5,3.29,0,2,8.0,62.5,15,9,0.0,27,64.3,0,11,,68.0,78.2,73.5,81.0,,53.1,0,0,28,11.1,124.5,3.7,1,2,0,0,2,2,7.1,245,10.2
