player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.43,2.21,4.3,4.5,40,224,81.8,22,22,5.8,1.73,0,1,4.3,77.3,17,1,5.6,22,55.0,1,8,,,,,67.5,87.9,72.8,,87.0,,,,,,0,0,23,0.0,109.3,0.0,0,0,0,0,1,0,0.0,146,6.6,66.7,12,14,12.9,3.29,0,2,13.3,57.1,8,6,0.0,18,45.0,0,5,,,,,67.0,69.2,72.2,,75.9,,,50.6,,,0,0,19,16.7,118.5,5.6,1,3,0,2,1,0,0.0,151,10.8
Hank Bachmeier,101284,QB,WAKE,1,2.72,2.41,3.83,3.66,39,339,87.5,16,17,4.1,1.76,0,0,0.0,76.5,13,5,7.1,17,43.6,1,7,,,,,66.8,76.3,72.0,,75.7,,,,,,1,0,18,0.0,119.5,0.0,0,0,0,0,1,0,0.0,139,8.2,61.5,13,13,15.8,3.45,0,2,11.1,53.8,7,12,12.5,22,56.4,1,4,,,,,26.7,68.2,73.4,,77.3,,,46.7,,,0,1,27,33.3,88.5,18.2,4,5,0,0,2,1,3.7,106,8.2
Avery Johnson,173108,QB,KANSAS ST,1,2.97,2.81,3.55,4.33,39,199,85.7,14,16,4.9,1.88,1,0,0.0,68.8,11,1,8.3,16,41.0,1,6,,,,,66.5,83.6,71.6,,82.9,,,,,,1,0,16,0.0,112.5,0.0,0,0,0,0,1,0,0.0,124,7.8,58.8,17,18,12.8,3.72,0,0,0.0,44.4,8,9,20.0,23,59.0,2,7,,,,,22.6,57.2,72.8,,53.1,,,66.4,,,0,0,23,22.2,87.5,8.7,2,3,0,1,1,1,4.3,129,7.2
Fernando Mendoza,158323,QB,CAL,1,2.98,2.74,,5.83,39,130,84.2,19,19,5.6,1.81,0,0,0.0,84.2,16,1,0.0,19,48.7,0,11,,,,,67.1,80.6,72.4,,79.9,,,,,,0,0,20,0.0,111.0,0.0,0,0,0,0,0,0,0.0,202,10.6,73.3,15,17,12.8,4.09,0,2,10.5,64.7,11,9,0.0,20,51.3,0,8,,,,,67.4,69.0,72.7,,74.9,,,50.3,,,0,0,22,0.0,134.9,0.0,0,3,0,2,2,1,4.5,162,9.5
Billy Edwards Jr.,144185,QB,MARYLAND,1,2.72,2.45,,5.13,39,215,55.6,18,20,6.7,1.92,2,0,0.0,50.0,10,3,0.0,20,51.3,0,4,,,,,67.1,36.4,72.4,,36.6,,,,,,0,1,20,0.0,41.5,0.0,0,0,0,0,0,1,5.0,89,4.5,69.2,13,15,10.6,3.57,0,0,0.0,60.0,9,8,0.0,19,48.7,0,6,,,,,67.1,64.8,72.4,,74.6,,,46.9,,,1,1,20,0.0,55.4,0.0,0,4,0,1,0,1,5.0,112,7.5
Danny O'Neil,184200,QB,S DIEGO ST,1,2.47,2.26,3.7,4.25,39,284,81.8,22,23,4.9,1.85,1,0,0.0,73.9,17,2,5.6,23,59.0,1,7,,,,,67.5,63.7,72.8,,63.3,,,,,,0,1,23,0.0,66.9,0.0,0,0,0,0,0,1,4.3,118,5.1,45.5,11,11,12.0,3.37,0,0,0.0,45.5,5,9,0.0,16,41.0,0,4,,,,,66.7,41.6,71.8,,44.6,,,53.1,,,0,0,17,33.3,69.1,18.8,3,2,0,0,0,1,5.9,77,7.0
Daniel Richardson,97103,QB,FL A&M,1,2.65,2.49,4.0,4.1,38,164,90.5,21,21,2.3,1.83,0,1,4.8,85.7,18,4,5.3,21,55.3,1,4,,,,,67.2,70.8,72.5,,70.3,,,,,,0,0,21,0.0,108.3,0.0,0,0,0,0,1,1,4.8,130,6.2,66.7,12,13,12.6,3.66,0,1,7.1,61.5,8,10,0.0,17,44.7,0,7,,,,,66.8,68.3,72.0,,67.5,,,61.6,,,0,1,18,20.0,95.7,11.8,2,2,0,1,1,1,5.6,152,11.7
Cole Freeman,145032,QB,COLUMBIA,1,2.69,2.52,3.1,3.73,38,145,80.0,20,20,8.4,1.92,0,0,0.0,65.0,13,4,18.8,21,55.3,3,6,,,,,67.2,87.1,72.5,,86.2,,,,,,0,0,21,25.0,99.0,4.8,1,0,0,0,1,0,0.0,125,6.3,54.5,11,11,9.6,3.65,0,0,0.0,45.5,5,9,16.7,17,44.7,1,4,,,,,22.4,50.9,71.8,,59.6,,,47.6,,,0,1,17,22.2,52.5,11.8,2,4,0,0,1,2,11.8,53,4.8
Michael Van Buren Jr.,184764,QB,MISS STATE,1,2.55,2.27,3.18,4.67,38,227,85.7,21,21,6.0,1.73,0,1,4.3,81.0,17,3,5.6,21,55.3,1,8,,,,,67.5,64.9,72.8,,64.5,,,,,,0,1,23,0.0,128.8,0.0,0,0,0,0,2,1,4.3,253,12.0,70.0,10,10,12.0,3.56,0,0,0.0,50.0,5,11,28.6,17,44.7,2,5,,,,,66.7,66.8,72.2,,69.9,,,56.3,,,0,1,19,36.4,27.5,23.5,4,3,0,0,0,0,0.0,56,5.6
Myles Burkett,158691,QB,ALBANY,1,3.13,2.68,4.43,4.68,38,106,54.5,11,13,10.7,1.81,2,0,0.0,46.2,6,1,0.0,13,34.2,0,4,,,,,66.2,62.5,71.2,,62.3,,,,,,0,0,14,0.0,66.8,0.0,0,0,0,0,0,0,0.0,82,6.3,53.3,15,16,16.3,3.82,0,2,12.5,50.0,8,19,0.0,25,65.8,0,8,,,,,67.7,54.9,0.0,,56.7,,,60.3,,,1,1,25,21.1,71.4,16.0,4,5,0,0,1,2,8.0,126,7.9
Drew VanVleet,177653,QB,DAYTON,1,2.83,2.63,3.96,4.45,38,150,75.0,16,16,5.6,1.93,0,0,0.0,56.3,9,1,25.0,16,42.1,3,3,,,,,66.7,70.8,71.8,,70.3,,,,,,0,1,17,0.0,41.1,0.0,0,0,0,0,0,0,0.0,70,4.4,42.9,7,11,17.9,3.84,0,0,0.0,27.3,3,10,0.0,20,52.6,0,3,,,,,23.9,31.5,72.4,,28.6,,,67.0,,,0,0,20,70.0,39.6,35.0,7,2,0,4,0,2,10.0,21,1.9
Seth Henigan,144267,QB,MEMPHIS,1,2.94,2.66,3.37,6.9,37,218,83.3,12,12,6.1,2.02,0,2,13.3,75.0,9,1,10.0,12,32.4,1,3,,,,,66.4,77.6,71.4,,77.0,,,,,,0,0,15,0.0,124.3,0.0,0,0,0,0,2,0,0.0,58,4.8,68.8,16,20,10.8,3.39,1,2,9.5,55.0,11,9,0.0,25,67.6,0,6,,,,,67.8,76.0,73.3,,75.6,,,61.6,,,2,1,26,33.3,59.2,12.0,3,2,0,1,0,1,3.8,154,7.7
Anthony Colandrea,170131,QB,VIRGINIA,1,2.67,2.38,3.01,5.55,37,335,76.5,17,17,5.4,1.85,0,0,0.0,76.5,13,6,0.0,19,51.4,0,6,,,,,67.0,63.1,72.2,,62.8,,,,,,0,0,19,33.3,92.5,10.5,2,0,0,0,0,0,0.0,109,6.4,42.9,7,11,10.4,3.54,1,1,8.3,27.3,3,12,0.0,18,48.6,0,3,,,,,23.4,48.4,72.2,,39.1,,,71.5,,,1,2,19,41.7,5.3,27.8,5,2,0,2,0,2,10.5,47,4.3
Ashton Daniels,157259,QB,STANFORD,1,2.74,2.3,3.2,5.36,37,300,95.0,20,20,5.6,1.73,0,0,0.0,90.0,18,2,5.3,20,54.1,1,9,,,,,67.4,56.4,72.7,,56.2,,,,,,0,1,22,0.0,92.1,0.0,0,0,0,0,1,1,4.5,142,7.1,66.7,9,11,14.1,3.93,0,0,0.0,54.5,6,7,0.0,17,45.9,0,7,,,,,66.8,63.6,72.0,,55.6,,,68.1,,,0,1,18,14.3,36.9,5.9,1,5,0,2,0,1,5.6,72,6.5
Evan Bullock,170452,QB,LA TECH,1,2.57,2.44,3.05,4.8,37,208,76.5,17,18,7.2,1.86,1,0,0.0,72.2,13,5,0.0,19,51.4,0,8,,,,,67.0,70.3,72.2,,69.8,,,,,,0,0,19,20.0,117.8,5.3,1,0,0,0,1,0,0.0,160,8.9,81.8,11,12,6.6,3.51,0,0,0.0,75.0,9,10,0.0,17,45.9,0,3,,,,,66.7,61.6,71.8,,66.9,,,52.8,,,0,0,17,30.0,95.1,17.6,3,2,0,1,0,0,0.0,88,7.3
Jaden Craig,159342,QB,HARVARD,1,2.5,2.34,4.35,4.2,37,179,90.0,20,20,3.1,1.62,0,1,5.0,80.0,16,0,11.1,20,54.1,2,6,,,,,67.1,90.0,72.4,,89.3,,,,,,0,0,20,,128.3,0.0,0,0,0,0,2,0,0.0,136,6.8,84.6,13,14,17.0,3.54,1,4,28.6,78.6,11,9,0.0,17,45.9,0,11,,,,,66.7,93.3,71.8,,92.9,,,61.7,,,0,1,17,22.2,128.6,11.8,2,1,0,0,2,1,5.9,214,15.3
Noah Fifita,158722,QB,ARIZONA,1,3.37,3.13,4.3,5.33,37,109,81.8,11,11,4.0,1.7,0,0,0.0,81.8,9,2,0.0,11,29.7,0,4,,,,,65.6,70.3,70.4,,69.9,,,,,,0,0,11,0.0,90.9,0.0,0,0,0,0,0,0,0.0,64,5.8,76.5,17,21,13.9,4.08,0,2,8.7,57.1,12,13,7.7,26,70.3,1,10,,,,,68.1,84.2,73.6,,82.0,,,67.2,,,0,0,29,15.4,127.1,7.7,2,3,0,4,2,1,3.4,230,11.0
Cooper Legas,101286,QB,TULSA,1,2.83,2.77,2.8,3.8,37,320,60.0,10,12,8.5,2.09,2,1,8.3,41.7,5,7,16.7,13,35.1,1,3,,,,,65.8,54.8,71.0,,54.7,,,,,,0,0,13,14.3,82.6,7.7,1,0,0,0,1,1,7.7,52,4.3,64.7,17,19,16.6,3.23,0,3,15.0,57.9,11,9,0.0,24,64.9,0,9,,,,,26.0,75.6,73.3,,76.9,,,58.6,,,0,0,26,33.3,142.0,12.5,3,2,0,2,4,1,3.8,281,14.8
Dean DeNobile,159740,QB,LAFAYETTE,1,2.79,2.61,,9.1,37,203,81.0,21,21,7.2,1.97,0,1,4.8,81.0,17,1,0.0,21,56.8,0,9,,,,,67.2,85.9,72.5,,85.0,,,,,,0,0,21,0.0,130.4,0.0,0,0,0,0,2,0,0.0,161,7.7,69.2,13,15,12.3,3.86,1,1,6.3,60.0,9,5,0.0,16,43.2,0,6,,,,,66.7,67.4,71.8,,69.5,,,57.0,,,1,0,17,0.0,79.6,0.0,0,1,0,0,0,0,0.0,99,6.6
Pat McQuaide,145792,QB,NICHOLLS,1,2.31,2.13,,4.3,37,243,70.4,27,28,7.5,1.67,0,1,3.3,64.3,18,2,5.3,28,75.7,1,8,,,,,68.2,67.1,73.7,,66.6,,,,,,1,0,30,0.0,94.0,0.0,0,0,0,0,1,0,0.0,178,6.4,0.0,3,6,15.7,4.29,0,0,0.0,0.0,0,2,,9,24.3,0,1,,,,,65.1,28.4,70.1,,26.4,,,59.1,,,0,1,10,0.0,0.0,0.0,0,3,0,3,0,1,10.0,0,0.0
Brayden Schager,146078,QB,HAWAII,1,3.34,2.8,5.33,4.85,36,180,69.2,13,13,5.7,1.71,0,0,0.0,69.2,9,1,0.0,13,36.1,0,5,,,,,66.2,68.6,71.2,,68.2,,,,,,0,0,14,0.0,82.5,0.0,0,0,0,0,0,0,0.0,71,5.5,54.5,11,12,9.6,4.46,0,1,7.1,41.7,5,11,16.7,22,61.1,1,6,,,,,67.6,53.6,73.0,,48.4,,,64.2,,,0,1,24,36.4,30.6,18.2,4,6,0,1,0,1,4.2,82,6.8
Josh Hoover,127148,QB,TCU,1,2.38,2.29,2.9,3.9,36,305,73.9,23,23,6.9,1.9,0,0,0.0,60.9,14,5,17.6,24,66.7,3,5,,,,,67.9,65.7,73.4,,65.3,,,,,,0,1,27,20.0,95.4,4.2,1,0,0,0,2,1,3.7,175,7.6,87.5,8,9,13.0,3.35,0,1,10.0,77.8,7,4,0.0,12,33.3,0,4,,,,,20.3,63.0,71.3,,65.6,,,57.3,,,0,1,13,50.0,116.2,16.7,2,1,0,1,1,2,15.4,169,18.8
Jalon Daniels,122555,QB,KANSAS,1,3.41,3.11,5.9,5.8,36,198,100.0,8,10,2.5,1.73,0,0,0.0,80.0,8,3,0.0,10,27.8,0,5,,,,,65.4,77.6,70.1,,77.0,,,,,,1,0,10,0.0,123.8,0.0,0,0,0,1,1,0,0.0,57,5.7,64.7,17,22,15.8,4.05,0,3,12.5,45.5,10,14,9.1,26,72.2,1,7,,,,,27.0,69.9,73.6,,73.1,,,55.4,,,0,1,29,7.1,49.8,3.8,1,3,0,5,0,2,6.9,152,6.9
Sean Brown,123871,QB,TOWSON,1,2.38,2.28,5.6,,36,317,88.0,25,25,4.5,1.92,0,0,0.0,76.0,19,1,13.6,25,69.4,3,12,,,,,67.9,73.2,73.4,,72.6,,,,,,0,0,27,0.0,117.9,0.0,0,0,0,0,2,0,0.0,155,6.2,77.8,9,10,8.1,3.42,0,0,0.0,70.0,7,3,0.0,11,30.6,0,4,,,,,66.0,73.5,71.0,,73.1,,,,,,1,0,13,33.3,93.3,9.1,1,0,0,0,0,0,0.0,79,7.9
Will McElvain,88639,QB,CENT ARK,1,2.22,2.11,3.6,,35,132,76.2,21,22,7.3,1.87,0,1,4.2,72.7,16,4,0.0,23,65.7,0,7,,,,,67.7,79.3,73.1,,78.6,,,,,,0,0,25,25.0,146.0,4.3,1,0,0,1,3,0,0.0,231,10.5,50.0,8,8,12.5,3.16,0,1,12.5,50.0,4,4,0.0,11,31.4,0,1,,,,,65.6,48.0,70.4,,48.0,,,,,,0,0,11,75.0,56.3,27.3,3,0,0,0,0,1,9.1,24,3.0
Jaxson Dart,146409,QB,OLE MISS,1,2.81,2.43,3.8,5.35,35,226,93.3,15,15,5.5,1.94,0,0,0.0,86.7,13,0,7.1,15,42.9,1,5,,,,,66.4,81.4,71.4,,80.8,,,,,,0,0,15,,119.2,0.0,0,0,0,0,1,0,0.0,109,7.3,75.0,12,15,14.9,3.46,1,2,12.5,60.0,9,11,0.0,20,57.1,0,7,,,,,67.2,82.1,72.5,,88.5,,,54.4,,,1,0,21,9.1,104.2,5.0,1,4,0,1,0,0,0.0,202,13.5
John Mateer,158516,QB,WASH STATE,1,2.9,2.29,4.15,5.75,35,341,75.0,16,16,4.4,1.64,0,0,0.0,75.0,12,0,0.0,16,45.7,0,4,,,,,66.7,42.8,71.8,,42.9,,,,,,0,0,17,,88.5,0.0,0,0,0,0,0,1,5.9,92,5.8,63.6,11,11,20.4,3.96,0,0,0.0,63.6,7,8,0.0,19,54.3,0,9,,,,,67.2,64.6,72.5,,60.6,,,65.6,,,0,0,21,50.0,146.8,21.1,4,4,0,0,2,0,0.0,165,15.0
Tommy Castellanos,158433,QB,BOSTON COL,1,3.06,2.71,4.2,4.5,35,121,85.7,14,16,6.9,1.96,2,0,0.0,75.0,12,3,0.0,16,45.7,0,7,,,,,66.5,88.5,71.6,,87.6,,,,,,0,0,16,0.0,146.9,0.0,0,0,0,0,3,0,0.0,164,10.3,22.2,9,12,21.7,3.98,0,0,0.0,8.3,1,9,50.0,19,54.3,1,2,,,,,67.0,36.6,72.2,,32.5,,,57.4,,,1,0,19,11.1,39.6,5.3,1,6,0,2,0,0,0.0,0,0.0
Grant Sergent,108937,QB,SAN DIEGO,1,3.14,2.95,3.6,5.3,35,283,62.5,8,9,12.0,1.93,0,0,0.0,44.4,4,5,20.0,9,25.7,1,1,,,,,65.1,49.1,69.8,,49.1,,,,,,1,0,9,0.0,55.8,0.0,0,0,0,0,0,0,0.0,36,4.0,50.0,18,18,20.4,3.7,0,5,27.8,38.9,7,20,22.2,25,71.4,2,5,,,,,25.9,66.1,73.1,,71.0,,,50.2,,,0,2,25,20.0,56.9,16.0,4,3,0,0,2,3,12.0,108,6.0
Darius Perrantes,103934,QB,DUQUESNE,1,2.75,2.71,,4.2,35,155,93.3,15,17,9.1,2.0,2,0,0.0,76.5,13,2,7.1,17,48.6,1,11,,,,,66.8,90.1,72.0,,89.3,,,,,,0,0,18,0.0,151.6,0.0,0,0,0,0,2,0,0.0,190,11.2,70.6,17,17,19.6,3.47,0,3,15.8,70.6,12,3,0.0,18,51.4,0,10,,,,,67.1,93.3,72.4,,93.5,,,57.3,,,0,1,20,0.0,128.1,0.0,0,1,0,0,3,0,0.0,222,13.1
Brendan Sorsby,156398,QB,CINCINNATI,1,2.67,2.32,,4.76,35,138,63.6,22,22,5.7,2.01,0,0,0.0,63.6,14,4,0.0,22,62.9,0,7,,,,,67.4,56.0,72.7,,55.9,,,,,,0,0,22,0.0,114.4,0.0,0,0,0,0,2,0,0.0,153,7.0,37.5,8,8,13.5,3.78,0,0,0.0,25.0,2,4,33.3,13,37.1,1,4,,,,,66.5,39.4,71.6,,34.9,,,59.3,,,0,0,16,0.0,41.1,0.0,0,5,0,0,0,1,6.3,27,3.4
Ethan Hampton,145858,QB,N ILLINOIS,1,2.27,2.19,,4.8,35,254,79.2,24,25,7.8,1.91,1,1,3.8,64.0,16,3,15.8,25,71.4,3,8,,,,,67.8,80.6,73.3,,79.8,,,,,,0,0,26,0.0,73.3,0.0,0,0,0,0,0,0,0.0,107,4.3,33.3,6,9,15.5,3.17,2,1,10.0,22.2,2,5,0.0,10,28.6,0,1,,,,,65.6,50.9,70.4,,52.6,,,57.8,,,0,1,11,0.0,53.2,0.0,0,1,0,1,1,0,0.0,62,6.9
Matthew Schecklman,159420,QB,N IOWA,1,2.9,2.66,3.73,5.25,35,255,76.9,13,13,9.9,1.98,0,0,0.0,61.5,8,0,20.0,13,37.1,2,4,,,,,66.2,59.0,71.2,,58.8,,,,,,0,0,14,,76.8,0.0,0,0,0,0,0,0,0.0,73,5.6,76.5,17,17,14.1,3.45,0,2,10.5,70.6,12,7,7.7,22,62.9,1,11,,,,,67.6,87.9,73.0,,90.4,,,52.8,,,0,0,24,42.9,149.3,13.6,3,2,0,0,3,0,0.0,199,11.7
Ralph Rucker IV,144625,QB,BUCKNELL,1,2.89,2.59,3.53,5.9,35,125,83.3,12,12,6.3,1.98,0,0,0.0,66.7,8,2,20.0,13,37.1,2,3,,,,,66.4,63.7,71.4,,63.4,,,,,,0,0,15,50.0,77.1,7.7,1,0,0,0,0,1,6.7,56,4.7,62.5,16,17,18.4,3.42,0,1,5.6,52.9,9,6,10.0,22,62.9,1,7,,,,,25.2,67.3,72.8,,66.0,,,62.8,,,1,0,23,50.0,91.3,13.6,3,2,0,0,0,1,4.3,184,10.8
Maddux Madsen,163379,QB,BOISE ST,1,2.68,2.6,,3.9,35,120,75.0,12,13,4.8,1.92,1,0,0.0,53.8,7,0,22.2,13,37.1,2,4,,,,,66.0,52.4,71.0,,52.3,,,,,,0,0,13,,67.8,0.0,0,0,0,0,0,1,7.7,65,5.0,66.7,18,20,10.1,3.13,1,0,0.0,55.0,11,6,8.3,22,62.9,1,8,,,,,67.6,74.3,73.0,,66.0,,,78.0,,,0,0,24,0.0,95.0,0.0,0,2,0,1,1,0,0.0,146,7.3
Zach Calzada,98006,QB,INCAR WORD,1,2.74,2.43,7.0,5.45,34,189,84.2,19,19,2.0,1.75,0,0,0.0,84.2,16,1,0.0,19,55.9,0,4,,,,,67.0,63.7,72.2,,63.4,,,,,,0,0,19,0.0,108.6,0.0,0,0,0,0,1,0,0.0,111,5.8,50.0,12,12,16.5,4.01,0,1,6.7,41.7,5,7,16.7,15,44.1,1,4,,,,,66.8,54.1,72.0,,57.7,,,52.9,,,0,0,18,14.3,108.7,6.7,1,2,0,0,1,1,5.6,127,10.6
Will Madonna,88025,QB,TXAMCO,1,2.26,2.06,2.5,4.23,34,1139,68.2,22,22,5.9,1.72,0,2,8.3,59.1,13,2,13.3,22,64.7,2,5,,,,,67.6,78.1,73.0,,77.4,,,,,,0,0,24,0.0,103.2,0.0,0,0,0,0,2,0,0.0,114,5.2,62.5,8,8,13.4,3.25,0,0,0.0,62.5,5,6,0.0,12,35.3,0,3,,,,,19.6,42.8,70.7,,41.1,,,58.6,,,0,1,12,16.7,47.9,8.3,1,3,0,0,0,2,16.7,64,8.0
Drew Devillier,190639,QB,RICE,1,2.3,2.18,2.95,4.5,34,275,70.6,17,21,3.0,1.85,3,0,0.0,57.1,12,3,0.0,21,61.8,0,2,,,,,24.7,57.0,72.5,,56.8,,,,,,0,0,21,0.0,66.0,0.0,0,0,0,1,0,1,4.8,82,3.9,22.2,9,10,12.3,3.02,1,0,0.0,20.0,2,6,0.0,13,38.2,0,0,,,,,66.4,30.8,71.4,,31.7,,,57.8,,,0,0,15,33.3,39.6,15.4,2,1,0,0,0,1,6.7,6,0.6
Walker Eget,146170,QB,S JOSE ST,1,2.5,2.44,2.6,4.3,34,285,50.0,18,19,7.4,1.96,1,0,0.0,47.4,9,0,0.0,19,55.9,0,3,,,,,67.2,53.4,72.5,,53.4,,,,,,0,1,21,,32.1,0.0,0,0,0,0,0,0,0.0,57,3.0,50.0,10,13,26.8,3.18,0,3,21.4,38.5,5,8,0.0,15,44.1,0,5,,,,,66.4,79.0,71.6,,75.8,,,64.3,,,0,1,16,12.5,74.2,6.7,1,1,0,3,1,0,0.0,145,11.2
Shedeur Sanders,131396,QB,COLORADO,1,3.16,2.9,4.2,5.37,34,143,91.7,12,12,2.3,1.8,0,1,8.3,91.7,11,0,0.0,12,35.3,0,6,,,,,65.8,78.1,70.7,,77.6,,,,,,0,0,12,,117.7,0.0,0,0,0,0,0,0,0.0,147,12.3,93.3,15,18,11.7,3.9,1,0,0.0,77.8,14,9,0.0,22,64.7,0,11,,,,,25.2,71.8,72.8,,79.3,,,48.2,,,0,0,23,11.1,144.4,4.5,1,3,0,2,2,1,4.3,176,9.8
Hajj-Malik Williams,102348,QB,UNLV,1,2.94,2.25,2.86,5.16,34,325,70.6,17,17,8.7,1.94,0,1,5.9,58.8,10,3,16.7,19,55.9,2,6,,,,,67.0,40.9,72.2,,41.1,,,,,,0,1,19,66.7,91.5,10.5,2,0,0,0,2,2,10.5,105,6.2,66.7,3,5,26.3,4.19,0,1,20.0,40.0,2,10,0.0,15,44.1,0,6,,,,,66.4,73.3,71.4,,70.6,,,65.7,,,0,0,15,30.0,87.5,20.0,3,7,0,2,0,0,0.0,74,14.8
Payton Thorne,101629,QB,AUBURN,1,2.69,2.44,2.95,4.57,34,115,100.0,15,15,2.5,1.68,0,0,0.0,93.3,14,3,6.7,16,47.1,1,7,,,,,66.7,71.3,71.8,,70.9,,,,,,0,0,17,33.3,116.9,6.3,1,0,0,0,1,0,0.0,101,6.7,66.7,9,12,7.8,3.59,0,0,0.0,50.0,6,8,0.0,18,52.9,0,4,,,,,66.8,54.9,72.4,,49.4,,,65.5,,,0,1,18,37.5,33.7,16.7,3,3,0,3,0,1,5.6,71,5.9
Kadin Semonza,174001,QB,BALL ST,1,2.31,2.27,3.5,,34,117,68.4,19,22,6.7,1.81,2,0,0.0,59.1,13,3,0.0,22,64.7,0,7,,,,,67.4,65.2,72.7,,64.8,,,,,,1,0,22,0.0,91.7,0.0,0,0,0,0,1,0,0.0,133,6.0,70.0,10,11,7.7,3.22,0,0,0.0,63.6,7,5,0.0,12,35.3,0,5,,,,,65.8,58.2,71.1,,58.0,,,,,,0,0,12,20.0,115.0,8.3,1,0,0,1,1,1,8.3,78,7.1
Tommy Ulatowski,163150,QB,KENT STATE,1,3.66,3.19,3.72,5.88,34,201,70.0,10,11,11.9,1.83,1,0,0.0,63.6,7,2,0.0,11,32.4,0,5,,,,,65.8,71.4,70.7,,70.9,,,,,,0,0,12,0.0,112.3,0.0,0,0,0,0,1,0,0.0,71,6.5,50.0,10,13,14.4,4.54,1,1,7.1,38.5,5,11,0.0,23,67.6,0,4,,,,,67.5,39.6,73.0,,35.6,,,60.2,,,0,2,24,45.5,49.5,21.7,5,5,0,2,2,2,8.3,48,3.7
Taylen Green,145996,QB,ARKANSAS,1,3.33,3.16,,4.58,33,111,80.0,10,10,6.5,1.82,0,1,10.0,80.0,8,0,0.0,10,30.3,0,3,,,,,65.4,69.5,70.1,,69.1,,,,,,0,0,10,,130.0,0.0,0,0,0,0,1,1,10.0,72,7.2,78.9,19,19,12.4,3.99,0,3,14.3,78.9,15,8,0.0,23,69.7,0,15,,,,,26.3,92.8,73.3,,93.9,,,58.5,,,0,1,26,0.0,136.4,0.0,0,4,0,0,4,2,7.7,242,12.7
Jacob Clark,101628,QB,MO STATE,1,3.05,2.8,,4.83,33,230,87.5,8,9,2.5,1.91,0,0,0.0,77.8,7,2,0.0,9,27.3,0,4,,,,,65.1,63.3,69.8,,63.0,,,,,,1,0,9,0.0,128.2,0.0,0,0,0,0,1,0,0.0,53,5.9,84.2,19,20,11.0,3.47,0,3,15.0,65.0,13,7,18.8,24,72.7,3,13,,,,,67.6,90.5,73.0,,89.0,,,69.7,,,1,0,24,0.0,135.4,0.0,0,4,0,0,2,0,0.0,220,11.0
Max Brosmer,105568,QB,MINNESOTA,1,2.37,2.37,,,33,225,100.0,20,20,8.2,2.07,0,1,5.0,90.0,18,4,10.0,20,60.6,2,12,,,,,67.1,93.4,72.4,,93.0,,,,,,0,0,20,0.0,127.7,0.0,0,0,0,0,1,0,0.0,213,10.7,69.2,13,13,14.9,2.82,0,1,6.7,61.5,8,3,11.1,13,39.4,1,6,,,,,66.4,87.4,71.4,,86.5,,,,,,0,0,15,0.0,127.2,0.0,0,0,0,0,3,0,0.0,107,8.2
Matthew Caldwell,150302,QB,TROY,1,2.88,2.88,,,33,318,78.6,14,15,4.8,1.66,1,0,0.0,73.3,11,0,0.0,15,45.5,0,6,,,,,66.5,57.6,71.6,,57.4,,,,,,0,0,16,,138.3,0.0,0,0,0,0,2,0,0.0,128,8.5,73.3,15,18,15.8,3.9,0,0,0.0,61.1,11,6,0.0,18,54.5,0,8,,,,,28.3,30.7,72.2,,31.2,,,,,,0,3,19,0.0,54.2,0.0,0,0,0,3,0,4,21.1,176,9.8
