player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Brady Meitz,149729,QB,STETSON,1,2.92,2.64,3.43,5.18,45,302,56.3,16,16,6.8,1.83,0,0,0.0,56.3,9,5,0.0,16,35.6,0,3,,,,,66.5,29.2,71.6,,29.3,,,,,0,2,16,0.0,49.5,0.0,0,0,0,0,1,3,18.8,74,4.6,66.7,18,22,7.7,3.53,0,2,8.0,50.0,11,18,8.3,29,64.4,1,8,,,,,28.6,53.8,74.1,,48.8,,66.7,,,2,2,33,16.7,25.8,10.3,3,4,0,2,0,2,6.1,105,4.8
Phil Jurkovec,83533,QB,BOSTON COL,1,3.35,3.29,2.8,5.35,45,121,66.7,12,13,3.4,1.96,1,0,0.0,61.5,8,5,0.0,14,31.1,0,0,,,,,66.0,51.9,71.2,,51.8,,,,,0,0,14,20.0,65.9,7.1,1,0,0,0,0,0,0.0,28,2.2,60.0,20,27,10.1,3.98,1,2,7.4,40.7,11,22,8.3,31,68.9,1,10,,,,,28.3,52.9,73.9,,51.6,,61.8,,,1,0,31,9.1,60.7,6.5,2,2,0,5,0,3,9.7,160,5.9
Gunner Talkington,60371,QB,E WASHGTON,1,3.33,2.87,3.56,5.05,45,161,90.0,10,11,1.1,1.97,1,0,0.0,81.8,9,3,0.0,11,24.4,0,2,,,,,65.6,68.3,70.4,,68.0,,,,,0,0,11,0.0,86.0,0.0,0,0,0,0,0,0,0.0,51,4.6,65.0,20,21,9.9,3.77,0,0,0.0,57.1,12,11,7.7,34,75.6,1,10,,,,,29.4,37.9,74.4,,39.2,,52.2,,,0,1,36,45.5,74.9,14.7,5,8,0,1,1,3,8.3,147,7.0
Michael Hiers,88636,QB,SAMFORD,1,2.51,2.51,2.35,,44,282,87.5,24,24,4.1,1.82,0,4,16.0,87.5,21,2,0.0,25,56.8,0,6,,,,,16.6,75.9,73.3,,75.3,,,,,0,0,26,50.0,107.5,4.0,1,0,0,0,1,2,7.7,155,6.5,61.1,18,18,5.2,3.41,0,0,0.0,55.6,10,6,9.1,19,43.2,1,5,,,,,67.2,59.3,72.5,,52.5,,71.0,,,0,0,21,16.7,91.4,5.3,1,0,0,0,1,0,0.0,106,5.9
Nolan Henderson,63572,QB,DELAWARE,1,3.03,2.62,4.23,4.83,44,151,86.4,22,23,6.4,1.89,1,1,4.2,69.6,16,4,15.8,23,52.3,3,10,,,,,67.6,86.0,73.0,,85.1,,,,,0,0,24,0.0,117.3,0.0,0,0,0,0,2,0,0.0,156,6.8,41.7,12,12,12.9,4.28,0,0,0.0,41.7,5,12,0.0,21,47.7,0,4,,,,,67.6,60.6,73.0,,54.2,,68.1,,,0,0,24,25.0,51.4,14.3,3,6,0,0,0,0,0.0,42,3.5
Beau Allen,73936,QB,TARLETON,1,2.72,2.39,2.97,4.52,43,401,40.0,20,21,14.6,2.12,0,1,4.8,38.1,8,6,0.0,21,48.8,0,5,,,,,67.2,58.5,72.5,,58.3,,,,,1,1,21,0.0,78.3,0.0,0,0,0,0,2,0,0.0,164,7.8,61.5,13,13,19.6,3.3,0,0,0.0,53.8,7,6,12.5,22,51.2,1,8,,,,,67.5,73.0,72.8,,63.6,,73.4,,,0,0,23,50.0,124.7,13.6,3,6,0,0,1,1,4.3,242,18.6
Zack Annexstad,83516,QB,ILL STATE,1,2.17,2.2,,4.9,43,188,80.0,30,30,2.6,1.92,0,0,0.0,76.7,23,4,4.2,30,69.8,1,12,,,,,68.2,78.5,73.7,,77.8,,,,,0,0,30,0.0,103.1,0.0,0,0,0,0,1,0,0.0,187,6.2,42.9,7,8,12.9,3.56,0,0,0.0,37.5,3,3,0.0,10,23.3,0,2,,,,,65.6,51.2,70.4,,48.2,,61.8,,,0,0,11,0.0,51.6,0.0,0,2,0,1,0,0,0.0,35,4.4
Brennan Armstrong,77696,QB,VIRGINIA,1,2.62,2.26,4.13,3.5,43,335,95.2,21,21,5.8,1.88,0,1,4.8,81.0,17,1,15.0,21,48.8,3,9,,,,,67.2,76.3,72.5,,75.6,,,,,0,0,21,0.0,104.6,0.0,0,0,0,0,0,0,0.0,191,9.1,76.9,13,13,14.5,3.33,0,1,7.1,53.8,7,15,30.0,22,51.2,3,6,,,,,67.5,60.5,72.8,,59.2,,62.1,,,0,2,23,46.7,72.1,31.8,7,2,0,0,1,3,13.0,122,9.4
Zach Wilcke,156836,QB,SO MISS,1,2.61,2.4,2.9,4.6,43,296,77.8,18,20,4.4,1.86,0,1,5.0,70.0,14,6,0.0,22,51.2,0,7,,,,,67.4,62.9,72.7,,62.5,,,,,2,1,22,33.3,81.5,9.1,2,0,0,0,1,1,4.5,121,6.1,35.7,14,15,11.3,3.4,0,0,0.0,33.3,5,9,0.0,21,48.8,0,3,,,,,24.3,27.6,72.5,,26.9,,59.1,,,0,2,21,33.3,2.8,14.3,3,3,0,1,0,4,19.0,36,2.4
Spencer Petras,82136,QB,IOWA,1,2.56,2.48,2.42,4.3,43,192,66.7,18,18,5.9,1.9,0,0,0.0,61.1,11,7,8.3,20,46.5,1,5,,,,,67.2,67.2,72.5,,66.8,,,,,0,0,21,28.6,73.1,10.0,2,0,0,0,0,0,0.0,87,4.8,50.0,16,18,11.8,3.14,0,0,0.0,38.9,7,10,12.5,23,53.5,1,5,,,,,67.6,59.2,73.0,,59.2,,59.5,,,1,1,24,30.0,28.7,13.0,3,2,0,1,0,1,4.2,75,4.2
Justin Fomby,103928,QB,HOUCHR,1,2.27,2.23,2.25,6.0,42,183,83.3,24,25,6.5,1.75,1,1,3.8,72.0,18,5,10.0,26,61.9,2,9,,,,,67.9,67.1,73.4,,66.7,,,,,0,0,27,20.0,98.8,3.8,1,0,0,0,1,1,3.7,140,5.6,83.3,12,13,6.2,3.33,0,0,0.0,69.2,9,8,10.0,15,35.7,1,5,,,,,66.4,51.9,71.6,,54.0,,57.3,,,0,1,16,12.5,98.2,6.7,1,1,0,1,1,1,6.3,140,10.8
Eric Rodriguez,160057,QB,TXAMCO,1,2.54,2.42,3.5,3.3,42,1139,90.9,22,24,5.6,1.81,2,1,4.2,75.0,18,2,10.0,24,57.1,2,10,,,,,67.6,92.2,73.0,,91.8,,,,,0,0,24,0.0,143.8,0.0,0,0,0,0,3,0,0.0,228,9.5,75.0,12,13,12.2,3.52,0,0,0.0,53.8,7,10,22.2,18,42.9,2,6,,,,,23.9,69.1,72.4,,64.9,,67.2,,,0,0,20,30.0,119.1,16.7,3,2,0,1,1,1,5.0,145,11.2
Cam Ward,133244,QB,WASH STATE,1,2.9,2.71,3.06,4.98,42,341,80.0,20,20,4.5,1.58,0,0,0.0,75.0,15,2,6.3,21,50.0,1,8,,,,,67.5,64.7,72.8,,64.3,,,,,0,0,23,50.0,118.3,4.8,1,0,0,0,2,0,0.0,98,4.9,55.6,9,12,11.2,4.44,0,1,7.1,33.3,4,16,20.0,20,47.6,1,5,,,,,67.4,57.1,72.7,,50.9,,67.4,,,0,0,22,25.0,55.6,20.0,4,4,0,3,0,0,0.0,74,6.2
Frank Harris,60586,QB,UTSA,1,2.97,2.71,,4.48,41,331,87.5,16,17,4.6,1.77,1,1,5.9,76.5,13,2,7.1,17,41.5,1,9,,,,,66.7,91.9,71.8,,91.6,,,,,0,0,17,0.0,113.4,0.0,0,0,0,0,1,0,0.0,114,6.7,66.7,18,18,13.4,3.82,0,2,11.1,61.1,11,6,8.3,24,58.5,1,7,,,,,67.6,82.2,73.0,,87.0,,58.2,,,0,0,24,0.0,89.8,0.0,0,6,0,0,0,0,0.0,159,8.8
Tim Demorat,78498,QB,FORDHAM,1,2.48,2.32,3.6,5.3,41,168,85.0,20,20,7.5,1.74,0,0,0.0,80.0,16,0,5.9,20,48.8,1,9,,,,,67.2,86.8,72.5,,85.9,,,,,0,0,21,,115.0,0.0,0,0,0,0,0,0,0.0,232,11.6,80.0,15,17,16.8,3.2,0,4,23.5,58.8,10,10,16.7,21,51.2,2,7,,,,,24.3,90.7,72.5,,91.3,,56.7,,,0,1,21,30.0,118.3,14.3,3,1,0,2,4,1,4.8,267,15.7
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.89,2.83,3.63,,41,215,86.7,15,15,2.0,1.73,0,1,6.7,86.7,13,0,0.0,15,36.6,0,5,,,,,66.4,76.8,71.4,,76.3,,,,,0,0,15,,117.2,0.0,0,0,0,0,1,0,0.0,102,6.8,66.7,21,23,11.2,3.56,0,1,3.7,56.5,13,14,7.1,26,63.4,1,7,,,,,68.2,61.5,73.7,,61.2,,,,,0,1,30,21.4,98.6,11.5,3,0,0,2,2,1,3.3,213,9.3
Jeremy Moussa,75887,QB,FL A&M,1,2.51,2.4,3.8,4.3,41,164,56.5,23,25,9.3,1.98,1,0,0.0,48.0,12,4,7.7,25,61.0,1,8,,,,,67.8,42.6,73.3,,42.8,,,,,1,2,26,0.0,28.1,0.0,0,0,0,0,0,2,7.7,116,4.6,66.7,12,13,12.8,3.34,0,0,0.0,46.2,6,11,25.0,16,39.0,2,5,,,,,21.8,49.9,71.6,,51.2,,57.8,,,1,0,16,18.2,128.5,12.5,2,1,0,0,2,1,6.3,151,11.6
Jameson Wang,148782,QB,CORNELL,1,2.98,2.62,3.05,4.59,41,147,73.3,15,15,6.8,1.84,0,1,5.9,66.7,10,7,9.1,16,39.0,1,5,,,,,66.8,68.5,72.0,,68.0,,,,,0,0,18,14.3,105.4,6.3,1,0,0,0,1,0,0.0,92,6.1,76.9,13,17,5.5,3.7,1,0,0.0,47.1,8,13,20.0,25,61.0,2,8,,,,,67.9,74.4,73.4,,72.8,,65.2,,,0,0,27,7.7,64.1,4.0,1,7,0,3,0,0,0.0,93,5.5
Hunter Dekkers,122511,QB,IOWA STATE,1,2.38,2.28,3.05,4.7,41,193,75.0,24,26,5.2,1.8,1,0,0.0,61.5,16,5,11.1,26,63.4,2,6,,,,,67.8,63.9,73.3,,63.5,,,,,0,0,26,0.0,75.0,0.0,0,0,0,1,0,0,0.0,135,5.2,72.7,11,12,8.8,3.37,0,0,0.0,50.0,6,5,25.0,15,36.6,2,4,,,,,66.4,77.8,71.4,,70.1,,69.1,,,0,0,15,40.0,65.6,13.3,2,1,0,1,0,0,0.0,63,5.3
Cameron Rising,77663,QB,UTAH,1,2.87,2.53,2.75,4.44,41,328,81.3,16,17,7.7,1.96,1,0,0.0,70.6,12,3,7.7,17,41.5,1,7,,,,,66.7,83.3,71.8,,82.5,,,,,0,1,17,0.0,68.8,0.0,0,0,0,0,0,1,5.9,132,7.8,86.7,15,15,11.1,3.51,0,1,5.9,73.3,11,13,15.4,24,58.5,2,12,,,,,67.8,91.9,73.3,,91.7,,69.6,,,0,0,26,15.4,106.3,8.3,2,7,0,0,0,0,0.0,155,10.3
Michael Pratt,123229,QB,TULANE,1,2.56,2.19,3.6,6.2,41,319,78.9,19,19,2.6,1.65,0,0,0.0,73.7,14,3,6.7,19,46.3,1,5,,,,,67.0,49.5,72.2,,49.4,,,,,0,0,19,0.0,97.9,0.0,0,0,0,0,1,0,0.0,77,4.1,92.9,14,15,12.7,3.35,0,1,6.7,86.7,13,10,0.0,22,53.7,0,11,,,,,67.4,90.4,72.7,,87.2,,70.4,,,0,0,22,50.0,141.0,22.7,5,2,0,1,1,0,0.0,249,16.6
Seth Morgan,103954,QB,VA MILT IN,1,2.5,2.48,3.1,,40,336,65.0,20,20,3.6,1.99,0,0,0.0,60.0,12,5,7.7,20,50.0,1,5,,,,,67.5,54.9,72.8,,54.8,,,,,0,1,23,0.0,51.0,0.0,0,0,0,0,0,1,4.3,95,4.8,50.0,18,19,16.7,3.01,0,4,18.2,47.4,9,4,0.0,20,50.0,0,5,,,,,25.2,64.9,72.8,,64.5,,,,,0,1,23,25.0,61.7,5.0,1,0,0,1,1,2,8.7,112,5.9
Mitch Davidson,138334,QB,YNGTOWN ST,1,2.33,2.17,2.55,4.65,40,353,82.6,23,23,10.1,1.94,0,1,4.0,73.9,17,6,10.5,24,60.0,2,11,,,,,67.8,77.1,73.3,,76.4,,,,,0,0,26,16.7,131.8,4.2,1,0,0,0,2,0,0.0,216,9.4,44.4,9,9,13.1,3.32,0,2,22.2,44.4,4,4,0.0,14,35.0,0,4,,,,,66.2,67.3,71.2,,71.8,,56.5,,,0,0,14,25.0,68.8,7.1,1,4,0,0,0,0,0.0,64,7.1
Eli Sawyer,141870,QB,SE LA,1,2.37,2.3,,4.8,40,294,60.9,23,25,5.4,1.91,2,0,0.0,52.0,13,0,7.1,25,62.5,1,6,,,,,67.7,59.6,73.1,,59.3,,,,,0,0,25,,64.4,0.0,0,0,0,0,0,0,0.0,114,4.6,57.1,14,14,13.6,3.13,0,1,7.1,57.1,8,3,0.0,15,37.5,0,6,,,,,21.6,47.0,71.4,,59.5,,43.1,,,0,0,15,0.0,91.1,0.0,0,1,0,0,0,3,20.0,139,9.9
Matthew McKay,60485,QB,ELON,1,3.26,2.81,4.57,4.66,40,162,78.6,14,14,5.2,1.96,0,1,6.7,78.6,11,2,0.0,14,35.0,0,9,,,,,66.4,81.9,71.4,,81.2,,,,,0,1,15,0.0,106.8,0.0,0,0,0,0,1,0,0.0,155,11.1,66.7,12,16,12.7,3.96,0,3,18.8,50.0,8,10,0.0,26,65.0,0,8,,,,,16.4,52.4,73.3,,69.7,,39.4,,,0,0,26,30.0,104.9,11.5,3,7,0,4,1,2,7.7,155,9.7
Skyler Perry,82082,QB,ARKAPB,1,3.12,2.7,3.4,4.99,40,112,56.3,16,17,4.8,1.88,0,0,0.0,52.9,9,2,0.0,17,42.5,0,3,,,,,66.8,51.8,72.0,,51.7,,,,,1,0,18,0.0,60.9,0.0,0,0,0,0,0,2,11.1,60,3.5,63.6,11,15,11.9,4.03,0,0,0.0,33.3,5,10,28.6,23,57.5,2,3,,,,,67.7,47.2,73.1,,52.2,,50.8,,,0,1,25,10.0,14.6,4.3,1,7,0,4,0,1,4.0,28,1.9
Paxton DeLaurent,159618,QB,SE MO ST,1,2.44,2.11,3.6,4.73,40,293,70.8,24,24,7.8,1.68,0,1,4.0,70.8,17,2,0.0,24,60.0,0,12,,,,,67.7,65.3,73.1,,64.9,,,,,0,0,25,0.0,129.9,0.0,0,0,0,0,3,0,0.0,168,7.0,50.0,10,10,18.8,3.59,0,2,20.0,50.0,5,11,0.0,16,40.0,0,4,,,,,22.7,44.2,71.8,,59.1,,40.4,,,0,0,17,18.2,84.6,12.5,2,4,0,0,0,2,11.8,98,9.8
Layne Hatcher,82068,QB,TEXAS ST,1,2.2,2.17,1.9,3.4,39,314,80.8,26,26,3.2,1.7,0,0,0.0,76.9,20,4,4.8,27,69.2,1,10,,,,,68.0,53.7,73.5,,53.5,,,,,0,1,28,25.0,96.6,3.7,1,0,0,0,1,1,3.6,210,8.1,75.0,8,11,14.4,3.31,0,1,6.7,54.5,6,6,0.0,12,30.8,0,5,,,,,66.5,63.6,71.6,,61.5,,61.7,,,0,0,16,0.0,104.7,0.0,0,1,0,3,1,1,6.3,71,6.5
Todd Centeio,60552,QB,JAMES MAD,1,2.52,2.44,3.8,3.9,39,197,84.2,19,19,4.4,1.81,0,0,0.0,84.2,16,0,0.0,19,48.7,0,7,,,,,67.0,65.3,72.2,,64.9,,,,,0,0,19,,125.7,0.0,0,0,0,0,1,1,5.3,189,9.9,75.0,16,18,14.2,3.19,0,1,5.3,66.7,12,12,0.0,20,51.3,0,12,,,,,67.2,83.9,72.5,,81.7,,63.1,,,0,0,21,8.3,144.7,5.0,1,1,0,2,3,0,0.0,205,11.4
AJ Swann,157186,QB,VANDERBILT,1,2.19,2.25,,,39,333,81.5,27,28,3.7,1.93,1,0,0.0,75.0,21,4,4.5,28,71.8,1,8,,,,,68.0,58.4,73.5,,58.2,,,,,0,0,28,0.0,118.8,0.0,0,0,0,0,2,2,7.1,204,7.3,70.0,10,10,14.7,3.16,0,0,0.0,60.0,6,4,14.3,10,25.6,1,4,,,,,66.0,82.3,71.0,,81.5,,,,,0,0,13,0.0,84.2,0.0,0,0,0,0,0,0,0.0,77,7.7
Jalen Mayden,83520,QB,S DIEGO ST,1,2.54,2.41,3.5,5.4,39,284,89.5,19,20,6.6,1.72,0,0,0.0,80.0,16,1,5.9,20,51.3,1,9,,,,,67.2,70.8,72.5,,70.2,,,,,0,0,21,0.0,119.0,0.0,0,0,0,1,1,1,4.8,171,8.6,56.3,16,16,12.2,3.41,0,1,5.9,50.0,8,11,11.1,19,48.7,1,7,,,,,67.1,78.4,72.4,,72.3,,69.4,,,0,0,20,18.2,83.1,10.5,2,1,0,0,0,0,0.0,151,9.4
Otto Kuhns,138014,QB,NORFOLK,1,2.18,2.09,2.05,3.3,39,244,68.0,25,25,8.2,1.85,0,3,12.0,68.0,17,3,0.0,27,69.2,0,7,,,,,67.9,80.6,73.4,,79.8,,,,,0,1,27,66.7,72.1,7.4,2,0,0,0,0,1,3.7,180,7.2,88.9,9,9,9.7,2.92,0,1,10.0,88.9,8,5,0.0,12,30.8,0,7,,,,,66.0,80.6,71.0,,87.0,,56.1,,,0,0,13,0.0,116.7,0.0,0,3,0,0,0,0,0.0,108,12.0
Chandler Rogers,98683,QB,LA MONROE,1,2.46,1.96,4.38,3.9,39,209,95.2,21,22,5.0,1.57,1,0,0.0,90.9,20,4,0.0,22,56.4,0,8,,,,,67.5,70.1,72.8,,69.6,,,,,0,0,23,0.0,112.3,0.0,0,0,0,0,1,0,0.0,161,7.3,100.0,8,8,14.6,3.61,0,1,12.5,87.5,7,14,12.5,17,43.6,1,7,,,,,66.7,80.3,72.0,,86.1,60.0,59.8,,,0,0,17,28.6,158.3,23.5,4,5,0,0,1,0,0.0,116,14.5
Pierce Holley,108981,QB,GEORGETOWN,1,2.48,2.29,2.93,7.0,39,172,79.2,24,24,3.5,1.8,0,0,0.0,75.0,18,3,5.3,25,64.1,1,7,,,,,67.7,57.8,73.1,,57.5,,,,,0,1,25,33.3,69.8,4.0,1,0,0,0,0,2,8.0,130,5.4,80.0,10,10,16.9,3.69,0,2,18.2,70.0,7,8,12.5,14,35.9,1,5,,,,,21.6,90.9,71.4,,91.6,,57.3,,,0,0,15,37.5,140.4,21.4,3,1,0,0,1,1,6.7,112,11.2
Max Brosmer,105568,QB,NEW HAMP,1,2.96,2.79,5.1,7.5,38,240,88.9,9,10,4.4,1.98,1,0,0.0,70.0,7,1,12.5,10,26.3,1,2,,,,,65.4,77.2,70.1,,76.7,,,,,0,0,10,0.0,90.0,0.0,0,0,0,0,0,0,0.0,71,7.1,68.2,22,24,10.8,3.44,0,2,8.0,58.3,14,14,6.7,27,71.1,1,10,,,,,68.0,82.4,73.5,,79.7,,64.3,,,1,0,28,14.3,115.5,7.4,2,1,0,1,2,0,0.0,213,8.9
Seth Henigan,144267,QB,MEMPHIS,1,2.62,2.32,3.9,4.8,38,218,90.0,20,20,7.3,1.93,0,0,0.0,80.0,16,0,11.1,20,52.6,2,7,,,,,67.1,90.4,72.4,,90.1,,,,,0,0,20,,100.0,0.0,0,0,0,0,0,0,0.0,160,8.0,63.6,11,12,15.5,3.39,0,0,0.0,41.7,5,10,28.6,18,47.4,2,5,,,,,67.2,59.0,72.5,,52.8,,70.8,,,0,0,21,40.0,91.3,22.2,4,2,0,1,1,1,4.8,77,6.4
Max Duggan,99470,QB,TCU,1,2.6,2.35,2.6,4.65,38,305,64.7,17,17,3.6,1.83,0,0,0.0,58.8,10,2,9.1,17,44.7,1,4,,,,,66.7,55.4,71.8,,55.3,,,,,0,0,17,0.0,100.4,0.0,0,0,0,0,1,0,0.0,121,7.1,93.3,15,16,12.6,3.21,1,2,12.5,81.3,13,7,7.1,21,55.3,1,10,,,,,67.2,92.8,72.5,,92.2,,71.0,,,0,1,21,14.3,128.9,4.8,1,4,0,0,2,1,4.8,187,11.7
Brady Cook,124199,QB,MISSOURI,1,2.71,2.37,3.9,4.05,38,229,80.0,20,20,3.8,1.89,0,0,0.0,70.0,14,2,12.5,20,52.6,2,8,,,,,67.1,43.7,72.4,,43.8,,,,,0,2,20,0.0,45.2,0.0,0,0,0,0,0,2,10.0,117,5.9,100.0,8,10,7.8,3.61,0,0,0.0,80.0,8,11,0.0,18,47.4,0,6,,,,,66.8,70.9,72.0,,77.0,,55.5,,,0,0,18,36.4,109.6,22.2,4,4,0,2,0,0,0.0,103,10.3
Casey Thompson,77677,QB,NEBRASKA,1,2.66,2.63,2.5,3.8,38,238,77.8,9,9,6.7,2.0,0,0,0.0,77.8,7,4,0.0,9,23.7,0,5,,,,,65.1,64.1,69.8,,63.8,,,,,0,0,9,0.0,135.2,0.0,0,0,0,0,1,0,0.0,68,7.6,69.2,26,27,7.4,2.87,0,1,3.2,63.0,17,20,5.6,29,76.3,1,8,,,,,28.6,53.7,74.1,,51.3,,64.1,,,1,2,33,5.0,61.3,3.4,1,1,0,0,1,3,9.1,164,6.1
Leonard Kelly,139468,QB,NICHOLLS,1,2.78,2.44,4.0,4.67,38,243,81.3,16,17,8.8,1.85,1,1,5.6,70.6,12,3,7.7,17,44.7,1,4,,,,,66.8,56.2,72.0,,56.1,,,,,0,0,18,0.0,86.4,0.0,0,0,0,0,0,3,16.7,104,6.1,69.2,13,14,12.1,3.52,1,0,0.0,57.1,8,12,11.1,21,55.3,1,8,,,,,67.4,79.2,72.7,,77.4,,65.2,,,0,0,22,33.3,83.3,19.0,4,3,0,0,0,0,0.0,113,8.1
Dylan McCaffrey,60451,QB,N COLORADO,1,2.69,2.59,,4.55,37,253,80.0,20,20,3.5,1.95,0,1,4.8,60.0,12,3,25.0,20,54.1,4,2,,,,,67.2,77.0,72.5,,76.4,,,,,0,0,21,0.0,66.9,0.0,0,0,0,0,0,0,0.0,71,3.6,35.7,14,15,15.1,3.56,0,0,0.0,26.7,4,11,20.0,17,45.9,1,2,,,,,66.8,39.2,72.0,,41.6,,53.6,,,0,1,18,0.0,11.8,0.0,0,2,0,1,0,2,11.1,32,2.1
Zevi Eckhaus,148535,QB,BRYANT,1,2.19,2.09,,4.05,37,124,81.8,22,22,5.0,1.7,0,0,0.0,77.3,17,2,5.6,22,59.5,1,10,,,,,67.6,68.4,73.0,,68.0,,,,,0,0,24,0.0,129.4,0.0,0,0,0,0,2,0,0.0,172,7.8,69.2,13,13,18.3,2.92,0,2,15.4,61.5,8,5,11.1,15,40.5,1,7,,,,,66.4,77.8,71.4,,77.5,,61.8,,,0,1,15,0.0,105.1,0.0,0,2,0,0,2,1,6.7,138,10.6
Trae Self,103962,QB,STF AUSTIN,1,2.49,2.36,3.0,3.77,37,301,77.8,18,18,6.8,1.72,0,1,5.3,77.8,14,0,0.0,18,48.6,0,5,,,,,67.0,63.9,72.2,,63.6,,,,,0,0,19,,111.8,0.0,0,0,0,0,1,0,0.0,115,6.4,60.0,15,15,12.7,3.22,0,3,17.6,46.7,7,5,22.2,19,51.4,2,6,,,,,67.1,90.2,72.5,,85.1,,73.8,,,0,1,21,20.0,48.8,5.3,1,3,0,0,0,0,0.0,128,8.5
J.J. McCarthy,144918,QB,MICHIGAN,1,2.85,2.8,,4.9,37,222,75.0,16,16,5.1,1.84,0,0,0.0,75.0,12,2,0.0,16,43.2,0,5,,,,,66.5,59.5,71.6,,59.3,,,,,0,1,16,0.0,100.3,0.0,0,0,0,0,2,0,0.0,85,5.3,90.0,20,20,12.0,3.63,0,0,0.0,80.0,16,5,11.1,21,56.8,2,10,,,,,67.2,79.3,72.5,,76.6,,64.2,,,0,0,21,0.0,129.0,0.0,0,1,0,0,1,1,4.8,219,11.0
Drake Maye,143969,QB,N CAROLINA,1,2.74,2.56,3.4,4.05,37,245,85.7,14,14,6.4,1.82,0,0,0.0,85.7,12,0,0.0,14,37.8,0,6,,,,,66.2,62.2,71.2,,61.9,,,,,0,0,14,,140.5,0.0,0,0,0,0,1,1,7.1,168,12.0,70.0,10,14,15.1,3.45,1,1,7.1,50.0,7,11,0.0,22,59.5,0,8,,,,,67.4,53.1,72.7,,49.2,,63.3,,,0,2,22,36.4,69.9,18.2,4,4,0,3,1,2,9.1,141,10.1
DJ Uiagalelei,122162,QB,CLEMSON,1,2.59,2.4,2.8,6.65,36,140,81.3,16,16,4.9,1.71,0,1,5.9,75.0,12,3,7.7,16,44.4,1,5,,,,,66.7,76.0,71.8,,75.4,,,,,0,0,17,0.0,114.1,0.0,0,0,0,0,1,0,0.0,110,6.9,46.2,13,15,17.5,3.48,1,3,20.0,40.0,6,9,0.0,19,52.8,0,4,,,,,67.0,60.2,72.2,,58.9,,61.8,,,0,1,19,22.2,77.8,10.5,2,2,0,1,2,1,5.3,110,7.3
Andrew Body,155202,QB,TEXAS STHN,1,2.81,2.63,3.5,7.4,36,313,100.0,13,13,-1.2,1.51,0,0,0.0,100.0,13,1,0.0,14,38.9,0,4,,,,,20.6,58.9,71.2,,58.7,,,,,0,0,14,100.0,92.9,7.1,1,0,0,0,0,1,7.1,82,6.3,58.8,17,20,16.1,3.65,0,3,13.6,45.0,9,9,10.0,22,61.1,1,6,,,,,67.7,64.9,73.1,,65.5,,58.4,,,0,1,25,11.1,65.0,4.5,1,1,0,3,1,2,8.0,142,7.1
Jalon Jones,104762,QB,BETH COOK,1,2.74,2.52,2.97,4.13,36,119,81.3,16,17,3.4,1.71,1,0,0.0,70.6,12,2,7.7,17,47.2,1,5,,,,,66.7,58.3,71.8,,58.1,,,,,0,0,17,0.0,85.4,0.0,0,0,0,0,0,1,5.9,100,5.9,40.0,10,12,13.0,3.66,0,0,0.0,33.3,4,13,0.0,19,52.8,0,5,,,,,24.2,50.4,72.4,,27.4,,90.7,,,0,1,20,23.1,7.6,15.8,3,4,0,2,0,2,10.0,33,2.8
Jeff Sims,122496,QB,GA TECH,1,2.13,2.06,2.8,3.7,36,176,79.2,24,24,5.3,1.61,0,1,4.0,75.0,18,2,5.3,24,66.7,1,8,,,,,67.7,71.6,73.1,,71.1,,,,,0,0,25,0.0,100.7,0.0,0,0,0,0,1,0,0.0,128,5.3,85.7,7,10,17.3,3.15,0,1,8.3,50.0,5,7,16.7,12,33.3,1,4,,,,,66.2,77.8,71.2,,80.7,,57.0,,,1,0,14,14.3,118.3,8.3,1,1,0,2,1,0,0.0,99,9.9
