player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Ta'Quan Roberson,101625,QB,BUFFALO,1,2.58,2.46,2.9,5.55,60,126,86.7,30,30,6.5,1.87,0,2,6.1,86.7,26,4,0.0,30,50.0,0,17,,68.5,79.4,74.1,78.5,,,0,0,33,0.0,112.1,0.0,0,0,0,0,1,2,6.1,247,8.2,50.0,22,27,16.1,3.28,0,6,20.7,37.0,10,12,9.1,30,50.0,1,8,,68.4,57.3,0.0,62.5,,62.6,1,1,32,8.3,53.9,3.3,1,2,0,4,1,3,9.4,156,5.8
Caden Veltkamp,156642,QB,FAU,1,2.45,2.32,3.04,4.35,57,165,78.1,32,32,4.0,1.8,0,0,0.0,78.1,25,4,0.0,34,59.6,0,12,,68.7,66.7,74.5,66.2,,,0,1,37,50.0,84.1,5.9,2,0,0,0,1,0,0.0,154,4.8,86.7,15,18,6.3,3.41,1,0,0.0,55.6,10,10,23.1,23,40.4,3,3,,67.7,64.6,73.1,63.5,,62.0,1,0,25,30.0,69.2,13.0,3,2,0,1,0,0,0.0,90,5.0
Sawyer Robertson,146839,QB,BAYLOR,1,2.7,2.61,3.95,4.9,55,118,76.2,21,23,8.8,1.9,1,0,0.0,60.9,14,3,12.5,23,41.8,2,6,,67.6,58.4,73.0,58.2,,,0,2,24,0.0,56.1,0.0,0,0,0,1,1,2,8.3,138,6.0,51.9,27,29,15.9,3.28,0,2,6.3,37.9,11,13,21.4,32,58.2,3,8,,68.7,68.2,74.4,70.5,,52.7,1,1,36,15.4,56.7,6.3,2,1,0,1,1,2,5.6,180,6.2
Sam Leavitt,175465,QB,ARIZONA ST,1,2.6,2.3,3.05,5.68,55,110,75.0,32,35,4.0,1.83,3,0,0.0,62.9,22,3,8.3,35,63.6,2,6,,68.7,54.9,74.4,54.7,,,0,0,36,0.0,80.4,0.0,0,0,0,0,1,0,0.0,138,3.9,54.5,11,12,21.5,3.94,0,2,14.3,50.0,6,12,0.0,20,36.4,0,8,,25.1,43.2,72.7,48.0,,49.4,0,0,22,33.3,95.8,20.0,4,4,0,1,0,3,13.6,181,15.1
Nick Minicucci,173617,QB,DELAWARE,1,2.89,2.78,3.65,4.8,54,151,63.2,19,19,7.9,1.87,0,0,0.0,57.9,11,2,8.3,19,35.2,1,5,,67.2,64.0,72.5,63.7,,,0,0,21,0.0,72.5,0.0,0,0,0,0,0,0,0.0,101,5.3,73.3,30,31,15.9,3.44,0,3,8.3,67.7,21,15,4.5,35,64.8,1,11,,69.0,88.1,74.8,87.6,,61.0,1,0,40,13.3,112.4,5.7,2,2,0,0,1,0,0.0,321,10.4
Brady Stober,203110,QB,SAMFORD,1,2.66,2.34,3.63,5.33,54,282,87.1,31,31,4.5,1.85,0,0,0.0,83.9,26,1,3.7,31,57.4,1,6,,68.3,61.7,73.9,61.3,,,0,0,31,0.0,99.7,0.0,0,0,0,0,1,1,3.2,166,5.4,60.0,15,15,14.1,3.73,0,1,5.9,60.0,9,8,0.0,23,42.6,0,8,,67.7,60.0,73.1,53.0,,71.4,0,1,25,50.0,98.9,17.4,4,4,0,0,2,1,4.0,126,8.4
Malik Washington,198729,QB,MARYLAND,1,2.75,2.48,,5.38,53,215,68.0,25,26,5.4,1.86,1,0,0.0,61.5,16,3,5.9,26,49.1,1,6,,67.8,54.2,73.3,54.1,,,0,0,26,0.0,80.6,0.0,0,0,0,0,0,1,3.8,170,6.5,45.0,20,22,11.7,3.61,1,2,8.0,31.8,7,5,22.2,27,50.9,2,5,,68.2,66.3,73.7,59.6,,71.9,0,1,30,0.0,37.3,0.0,0,5,0,1,1,2,6.7,40,1.8
Joey Aguilar,174978,QB,TENNESSEE,1,2.83,2.57,2.93,5.63,52,307,69.6,23,24,3.9,1.91,0,0,0.0,62.5,15,4,6.3,24,46.2,1,4,,68.0,44.9,73.5,45.0,,,0,1,28,0.0,53.5,0.0,0,0,0,1,0,2,7.1,96,4.0,85.0,20,21,12.5,3.61,0,2,8.3,61.9,13,10,23.5,28,53.8,4,10,,68.3,84.3,0.0,91.0,,48.1,0,0,31,30.0,103.7,10.7,3,4,0,1,1,0,0.0,172,8.2
Baylor Hayes,192135,QB,TULSA,1,2.55,2.33,2.7,4.63,51,320,80.0,25,27,3.5,1.7,2,0,0.0,66.7,18,3,10.0,29,56.9,2,6,,24.8,53.8,73.6,53.6,,,0,0,29,66.7,111.8,6.9,2,0,0,0,2,1,3.4,191,7.1,63.6,11,14,16.2,3.68,0,2,12.5,35.7,5,12,28.6,22,43.1,2,5,,67.6,82.4,73.0,84.1,,61.0,1,0,24,33.3,49.7,18.2,4,4,0,2,0,0,0.0,60,4.3
Walker Eget,146170,QB,S JOSE ST,1,2.88,2.76,,5.85,51,285,75.0,24,24,5.5,1.88,0,0,0.0,70.8,17,1,5.6,24,47.1,1,7,,67.6,64.0,73.0,63.6,,,0,0,24,0.0,99.3,0.0,0,0,0,0,1,1,4.2,140,5.8,43.5,23,25,20.2,3.76,0,3,10.7,40.0,10,9,0.0,27,52.9,0,7,,68.2,64.4,73.7,61.6,,66.8,0,0,30,0.0,81.6,0.0,0,2,0,2,1,1,3.3,197,7.9
