player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cedric Tillman,84434,WR,TENNESSEE,1,19,0,307,16.3,0,53.8,33.3,1,3,0.0,0,3,0,79.3,67.1,0,11,0.0,0,40,7,87.5,35,89.6,13,37.1,1,53,9,1.3,7.6,1.51,0,20.4,0,40.0,50.0,1,2,0.0,0,1,0,70.7,66.6,0,21,0.0,0,14,2,100.0,14,98.3,5,35.7,1,28,0,0.0,14.0,2.0
Jordan Moore,143865,WR,DUKE,1,18,0,154,,0,,,0,0,,0,0,0,,58.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,12.5,0,84.6,,0,0,0.0,0,4,0,81.5,72.7,0,49,0.0,0,35,11,97.1,34,138.1,13,38.2,1,143,42,3.8,13.0,4.21
Jaylen Hall,61825,WR,W KENTUCKY,1,18,0,346,9.7,0,33.3,0.0,0,1,0.0,0,1,0,66.7,61.4,0,16,0.0,0,13,1,92.3,12,52.1,3,25.0,0,16,0,0.0,16.0,1.33,0,11.9,0,41.7,33.3,1,3,16.7,1,3,0,49.8,53.6,2,13,0.0,0,42,5,100.0,42,9.7,12,28.6,0,33,13,2.6,6.6,0.79
Malachi Corley,66272,WR,W KENTUCKY,1,17,0,346,6.2,0,40.0,100.0,1,1,0.0,0,1,0,70.7,64.1,0,25,0.0,0,9,2,100.0,9,61.3,5,55.6,0,31,26,13.0,15.5,3.44,0,-0.9,3,100.0,100.0,2,2,0.0,0,4,0,80.9,73.2,0,18,0.0,0,35,10,100.0,35,95.0,10,28.6,0,68,77,7.7,6.8,1.94
Dalton Kincaid,91791,TE,UTAH,1,16,0,328,6.7,1,57.1,50.0,1,2,0.0,0,3,0,74.9,76.1,0,15,0.0,0,14,4,92.9,13,75.3,7,53.8,0,43,24,6.0,10.8,3.31,0,4.8,0,75.0,0.0,0,1,0.0,0,3,0,77.5,72.1,2,11,4.0,1,25,6,96.0,24,45.8,8,33.3,0,40,16,2.7,6.7,1.67
Antwane Wells Jr.,138470,WR,S CAROLINA,1,14,0,289,14.5,0,75.0,50.0,1,2,0.0,0,1,0,73.1,73.5,0,36,0.0,0,7,3,100.0,7,107.3,4,57.1,0,41,7,2.3,13.7,5.86,0,14.9,1,77.8,33.3,1,3,0.0,0,7,0,79.3,89.5,0,28,0.0,0,23,7,95.7,22,118.8,9,40.9,0,128,25,3.6,18.3,5.82
B.J. Casteel,61133,WR,NEVADA,1,14,0,239,19.3,0,42.9,40.0,2,5,25.0,1,2,0,39.5,63.1,0,28,0.0,0,14,3,100.0,14,104.2,7,50.0,1,45,0,0.0,15.0,3.21,0,21.1,0,28.6,0.0,0,4,0.0,0,2,0,70.7,63.9,1,9,0.0,0,22,2,100.0,22,0.0,7,31.8,0,18,8,4.0,9.0,0.82
Brian Cobbs,84285,WR,UTAH ST,1,14,0,329,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,9.6,2,75.0,,0,0,0.0,0,6,0,80.1,76.0,0,31,0.0,0,41,9,92.7,38,105.9,12,31.6,0,119,44,4.9,13.2,3.13
Jordan Addison,123000,WR,USC,1,13,0,326,34.0,0,100.0,,0,0,0.0,0,1,0,66.7,89.4,0,35,0.0,0,1,1,100.0,1,158.3,1,100.0,1,35,1,1.0,35.0,35.0,0,10.5,1,100.0,,0,0,0.0,0,5,0,80.1,85.7,0,48,0.0,0,24,8,91.7,22,118.8,8,36.4,0,130,46,5.8,16.3,5.91
Dorian Singer,146243,WR,ARIZONA,1,13,0,109,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,0,19.2,0,75.0,75.0,3,4,10.0,1,7,0,61.4,78.1,0,47,0.0,0,37,9,97.3,36,144.4,12,33.3,1,176,25,2.8,19.6,4.89
Matthew Golden,156165,WR,HOUSTON,1,13,0,182,31.0,0,100.0,,0,0,0.0,0,1,0,66.7,80.0,0,26,0.0,0,4,1,100.0,4,158.3,1,25.0,1,26,0,0.0,26.0,6.5,0,13.3,2,75.0,,0,0,0.0,0,6,0,77.5,82.3,1,26,0.0,0,28,6,100.0,28,114.6,8,28.6,1,96,33,5.5,16.0,3.43
Devontez Walker,145773,WR,KENT STATE,1,13,0,201,20.2,3,40.0,0.0,0,1,20.0,1,2,0,45.4,72.7,0,39,0.0,0,26,4,92.3,24,69.2,10,41.7,0,81,20,5.0,20.3,3.38,0,22.3,1,66.7,,0,0,0.0,0,2,0,70.7,77.4,0,29,0.0,0,9,2,100.0,9,109.7,3,33.3,0,40,17,8.5,20.0,4.44
Jeremy Singleton,61289,WR,GA SOUTHRN,1,13,0,174,4.2,0,66.7,50.0,1,2,0.0,0,2,0,74.9,66.3,0,17,0.0,0,16,4,93.8,15,73.6,6,40.0,0,23,15,3.8,5.8,1.53,0,8.8,0,40.0,0.0,0,1,0.0,0,2,0,70.7,67.6,0,15,0.0,0,14,2,100.0,14,58.8,5,35.7,0,28,14,7.0,14.0,2.0
Brady Hunt,145631,TE,BALL ST,1,13,0,117,2.5,0,50.0,,0,0,0.0,0,0,0,66.7,54.2,0,0,0.0,0,9,1,100.0,9,56.3,2,22.2,0,0,0,0.0,0.0,0.0,0,8.0,0,80.0,0.0,0,1,0.0,0,4,0,80.1,77.6,0,22,0.0,0,42,8,92.9,39,101.3,10,25.6,0,83,28,3.5,10.4,2.13
Brennan Presley,122982,WR,OKLA STATE,1,13,0,262,6.4,0,40.0,100.0,1,1,33.3,1,0,0,31.6,49.4,0,6,0.0,0,17,2,100.0,17,47.9,5,29.4,0,7,3,1.5,3.5,0.41,0,8.9,3,87.5,,0,0,0.0,0,5,0,78.5,77.3,0,55,0.0,0,37,7,97.3,36,118.8,8,22.2,0,111,47,6.7,15.9,3.08
Javon Baker,123904,WR,UCF,1,13,0,323,,0,,,0,0,,0,0,0,,58.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,15.8,1,46.2,100.0,1,1,14.3,1,3,0,53.4,65.3,0,37,0.0,0,32,6,100.0,32,98.6,13,40.6,1,101,17,2.8,16.8,3.16
Jalen Cropper,97273,WR,FRESNO ST,1,12,0,169,23.5,0,25.0,0.0,0,2,50.0,1,1,0,24.5,61.3,0,45,0.0,0,10,1,100.0,10,74.0,4,40.0,0,45,36,36.0,45.0,4.5,0,16.7,0,85.7,0.0,0,1,0.0,0,5,0,77.5,78.9,0,28,0.0,0,23,6,100.0,23,118.8,7,30.4,0,91,19,3.2,15.2,3.96
Elijah Higgins,98027,WR,STANFORD,1,12,0,300,2.8,1,75.0,100.0,1,1,0.0,0,1,0,73.1,63.6,0,9,0.0,0,11,3,90.9,10,118.8,4,40.0,1,14,7,2.3,4.7,1.4,0,5.2,0,50.0,100.0,1,1,40.0,2,1,0,21.7,48.9,0,14,0.0,0,30,3,100.0,30,63.9,6,20.0,0,29,16,5.3,9.7,0.97
Malik Heath,124173,WR,OLE MISS,1,12,0,226,9.3,0,100.0,,0,0,0.0,0,3,0,74.9,78.0,0,25,0.0,0,14,4,92.9,13,158.3,4,30.8,1,55,18,4.5,13.8,4.23,0,8.7,0,83.3,,0,0,0.0,0,2,0,76.3,67.6,0,53,0.0,0,25,5,80.0,20,118.8,6,30.0,0,85,37,7.4,17.0,4.25
