player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Hayden Reed,163213,HB,ARMY,1,5,0,114,13.0,0,66.7,,0,0,0.0,0,1,0,70.7,79.4,0,23,20.0,1,5,2,60.0,3,130.6,3,100.0,1,24,9,4.5,12.0,8.0,0,32.0,0,0.0,,0,0,,0,0,0,,54.9,0,0,33.3,3,9,0,66.7,6,39.6,1,16.7,0,0,0,,,0.0
Casey Reynolds,147315,WR,ARMY,1,4,0,114,,0,,,0,0,,0,0,0,,58.8,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,20.3,0,25.0,0.0,0,1,0.0,0,1,0,66.7,74.4,1,18,0.0,0,10,1,100.0,10,6.3,4,40.0,0,18,0,0.0,18.0,1.8
Cam Schurr,147312,WR,ARMY,1,3,0,114,,0,,,0,0,,0,0,0,,59.9,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,,0,24.0,0,0.0,,0,0,,0,0,0,,59.0,1,0,0.0,0,2,0,100.0,2,0.0,2,100.0,0,0,0,,,0.0
Brandon Chatman,162541,HB,NAVY,1,3,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,14.5,0,50.0,0.0,0,1,0.0,0,1,0,66.7,74.4,0,18,33.3,3,9,1,66.7,6,120.8,2,33.3,1,18,6,6.0,18.0,3.0
Nathan Kent,162558,WR,NAVY,1,3,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,25.0,0,0.0,0.0,0,1,,0,0,0,,54.9,0,0,0.0,0,9,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0
Alex Tecza,162587,FB,NAVY,1,2,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,-4.0,0,0.0,,0,0,100.0,1,0,0,16.4,28.8,0,0,28.6,2,7,0,71.4,5,39.6,1,20.0,0,0,0,,,0.0
Noah Short,163220,HB,ARMY,1,2,0,114,,0,,,0,0,,0,0,0,,56.2,0,0,0.0,0,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,10.5,0,50.0,,0,0,0.0,0,0,0,66.7,56.5,0,5,0.0,0,9,1,100.0,9,56.3,2,22.2,0,5,5,5.0,5.0,0.56
Parker Poloskey,171004,TE,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,,0,0,0,,,,0,4.0,0,100.0,,0,0,0.0,0,0,0,66.7,60.7,0,4,0.0,0,1,1,100.0,1,83.3,1,100.0,0,4,0,0.0,4.0,4.0
Samari Howard,170984,HB,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,60.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Eli Heidenreich,162554,FB,NAVY,1,1,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,10.0,1,100.0,,0,0,0.0,0,1,0,66.7,89.2,0,52,11.1,1,9,1,88.9,8,158.3,1,12.5,1,52,42,42.0,52.0,6.5
