player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Luther Burden III,157170,WR,MISSOURI,1,16,0,229,14.0,0,50.0,100.0,1,1,0.0,0,1,0,66.7,71.1,0,19,0.0,0,9,1,88.9,8,83.3,2,25.0,0,19,3,3.0,19.0,2.38,0,6.8,1,75.0,,0,0,0.0,0,5,0,80.1,76.3,1,42,0.0,0,35,9,97.1,34,73.3,12,35.3,0,125,72,8.0,13.9,3.68
KC Concepcion,170362,WR,NC STATE,1,16,0,248,11.8,1,75.0,0.0,0,1,0.0,0,2,0,73.1,77.3,0,17,0.0,0,6,3,100.0,6,128.1,4,66.7,2,23,16,5.3,7.7,3.83,0,5.1,3,50.0,0.0,0,2,14.3,1,3,0,53.8,79.6,1,38,0.0,0,17,6,100.0,17,38.5,12,70.6,0,85,83,13.8,14.2,5.0
Kenneth Womack,142085,WR,W MICHIGAN,1,15,0,347,13.2,3,66.7,,0,0,0.0,0,3,0,76.3,71.4,0,14,0.0,0,25,4,96.0,24,86.1,6,25.0,0,41,12,3.0,10.3,1.71,0,3.3,0,100.0,100.0,1,1,0.0,0,1,0,73.1,80.3,0,9,0.0,0,8,3,100.0,8,102.8,3,37.5,0,26,16,5.3,8.7,3.25
Elijhah Badger,131603,WR,ARIZONA ST,1,15,0,110,4.6,1,80.0,100.0,1,1,0.0,0,2,0,74.9,77.6,0,30,0.0,0,14,4,92.9,13,118.8,5,38.5,0,67,56,14.0,16.8,5.15,0,3.0,3,75.0,,0,0,0.0,0,2,0,77.5,68.4,0,15,0.0,0,23,6,100.0,23,85.9,8,34.8,0,41,49,8.2,6.8,1.78
Rawson MacNeill,163003,WR,RICE,1,14,0,275,16.8,2,50.0,100.0,1,1,0.0,0,2,0,70.7,86.6,0,38,0.0,0,5,2,100.0,5,95.8,4,80.0,0,51,27,13.5,25.5,10.2,0,12.0,1,33.3,0.0,0,1,50.0,1,0,0,24.9,47.9,0,5,0.0,0,28,1,96.4,27,42.4,3,11.1,0,5,0,0.0,5.0,0.19
Noah Smith,104112,WR,SM HOUSTON,1,14,0,281,2.0,0,88.9,,0,0,0.0,0,4,1,58.9,60.3,0,11,0.0,0,23,8,87.0,20,90.3,9,45.0,0,51,35,4.4,6.4,2.55,0,5.2,1,100.0,,0,0,0.0,0,2,0,76.3,70.5,0,25,0.0,0,18,5,100.0,18,105.0,5,27.8,0,46,20,4.0,9.2,2.56
John Adams,155846,WR,TEMPLE,1,13,0,306,13.0,0,50.0,100.0,2,2,0.0,0,2,0,70.7,76.9,0,18,0.0,0,10,2,100.0,10,69.8,4,40.0,0,25,0,0.0,12.5,2.5,0,8.4,0,87.5,0.0,0,1,0.0,0,4,0,78.5,70.8,0,18,0.0,0,36,7,97.2,35,103.6,8,22.9,0,71,30,4.3,10.1,2.03
Jacob Cowing,100894,WR,ARIZONA,1,13,0,109,15.0,0,100.0,,0,0,0.0,0,2,0,70.7,87.0,0,25,0.0,0,4,2,75.0,3,158.3,2,66.7,2,28,0,0.0,14.0,9.33,0,1.3,0,50.0,,0,0,25.0,1,1,0,39.5,58.0,0,8,0.0,0,11,3,100.0,11,95.8,6,54.5,1,12,13,4.3,4.0,1.09
Kole Wilson,168441,WR,TEXAS ST,1,13,0,314,-4.0,0,100.0,,0,0,0.0,0,1,0,70.7,67.7,0,2,0.0,0,5,2,100.0,5,118.8,2,40.0,1,-1,7,3.5,-0.5,-0.2,0,10.3,2,66.7,,0,0,0.0,0,3,0,77.5,69.1,1,29,0.0,0,26,6,100.0,26,44.0,9,34.6,0,56,23,3.8,9.3,2.15
Xavier Restrepo,122220,WR,MIAMI FL,1,13,0,220,5.0,0,100.0,,0,0,0.0,0,2,0,74.9,77.9,0,12,0.0,0,10,4,100.0,10,95.8,4,40.0,0,28,8,2.0,7.0,2.8,0,13.4,0,85.7,,0,0,0.0,0,3,0,77.5,79.2,1,47,0.0,0,17,6,100.0,17,72.3,7,41.2,0,76,10,1.7,12.7,4.47
