player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jacob De Jesus,174068,WR,CAL,1,19,0,130,6.0,0,50.0,,0,0,0.0,0,1,0,70.7,67.1,0,10,0.0,0,7,2,100.0,7,61.5,4,57.1,0,17,1,0.5,8.5,2.43,0,5.8,1,92.3,100.0,2,2,0.0,0,3,0,82.2,71.3,0,16,0.0,0,33,12,100.0,33,92.0,13,39.4,0,79,31,2.6,6.6,2.39
Demarcus Lacey,164301,WR,MARSHALL,1,16,0,214,8.0,0,66.7,100.0,1,1,0.0,0,2,0,74.9,79.2,0,38,0.0,0,8,4,87.5,7,96.5,6,85.7,0,56,46,11.5,14.0,8.0,0,7.0,0,80.0,100.0,1,1,0.0,0,4,0,76.3,83.1,0,14,0.0,0,15,4,93.3,14,99.2,5,35.7,0,39,15,3.8,9.8,2.79
Malachi Toney,200155,WR,MIAMI FL,1,15,0,220,18.5,0,50.0,100.0,1,1,0.0,0,1,0,70.7,75.2,0,20,0.0,0,5,1,80.0,4,125.0,2,50.0,1,20,0,0.0,20.0,5.0,0,4.5,5,83.3,100.0,1,1,0.0,0,5,0,80.9,78.3,0,56,0.0,0,28,10,92.9,26,109.7,12,46.2,0,124,85,8.5,12.4,4.77
Makai Lemon,174150,WR,USC,1,15,0,326,2.7,0,33.3,100.0,1,1,0.0,0,1,0,66.7,64.2,1,4,0.0,0,9,1,77.8,7,42.4,3,42.9,1,4,2,2.0,4.0,0.57,0,8.6,1,55.6,,0,0,0.0,0,1,0,76.3,61.6,0,9,0.0,0,34,5,88.2,30,60.9,9,30.0,0,22,22,4.4,4.4,0.73
Iverson Hooks,163020,WR,UAB,1,14,0,321,21.5,0,50.0,50.0,1,2,50.0,1,1,0,24.9,56.9,0,15,0.0,0,10,1,80.0,8,75.0,2,25.0,0,15,0,0.0,15.0,1.88,0,12.5,4,72.7,100.0,1,1,0.0,0,6,0,79.3,80.6,0,24,0.0,0,34,8,88.2,30,103.6,11,36.7,0,108,38,4.8,13.5,3.6
Danny Scudero,170781,WR,S JOSE ST,1,14,0,285,2.8,0,100.0,,0,0,0.0,0,1,0,74.9,67.2,0,17,0.0,0,8,4,100.0,8,96.9,4,50.0,0,29,18,4.5,7.3,3.63,0,1.9,2,80.0,,0,0,0.0,0,2,0,79.3,66.0,0,13,0.0,0,38,8,94.7,36,87.5,10,27.8,0,50,64,8.0,6.3,1.39
Easton Messer,163051,WR,FAU,1,14,0,165,0.5,1,50.0,,0,0,50.0,1,1,0,24.5,54.0,0,10,0.0,0,12,1,91.7,11,64.6,2,18.2,0,10,14,14.0,10.0,0.91,0,8.6,2,75.0,,0,0,0.0,0,3,0,77.5,68.0,0,33,0.0,0,34,6,100.0,34,140.1,8,23.5,1,69,24,4.0,11.5,2.03
Kris Hutson,131713,WR,ARIZONA,1,13,0,109,8.5,1,87.5,75.0,3,4,0.0,0,5,0,78.5,87.5,0,28,0.0,0,17,7,88.2,15,149.5,8,53.3,1,83,28,4.0,11.9,5.53,0,17.4,0,40.0,100.0,2,2,0.0,0,2,0,70.7,77.0,0,36,0.0,0,10,2,100.0,10,77.1,5,50.0,0,50,4,2.0,25.0,5.0
Skyler Bell,145163,WR,UCONN,1,13,0,146,10.3,0,75.0,,0,0,0.0,0,2,0,73.1,73.6,0,17,0.0,0,8,3,100.0,8,87.5,4,50.0,0,22,11,3.7,7.3,2.75,0,7.4,0,62.5,,0,0,0.0,0,2,0,77.5,59.3,0,40,0.0,0,37,5,94.6,35,96.9,8,22.9,0,82,68,13.6,16.4,2.34
Asaad Waseem,171909,WR,FAU,1,13,0,165,8.0,1,83.3,,0,0,0.0,0,2,0,76.3,73.7,0,31,0.0,0,12,5,91.7,11,102.8,6,54.5,0,52,26,5.2,10.4,4.73,0,2.4,1,100.0,,0,0,0.0,0,3,0,76.3,61.3,0,12,0.0,0,33,5,100.0,33,101.7,5,15.2,0,42,30,6.0,8.4,1.27
