player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
John Metchie III,97400,WR,ALABAMA,1,22,0,103,13.1,0,52.9,50.0,2,4,10.0,1,6,0,62.9,74.9,1,27,0.0,0,42,9,95.2,40,52.8,17,42.5,0,127,58,6.4,14.1,3.18,0,3.0,1,75.0,0.0,0,1,0.0,0,0,0,73.1,56.1,0,9,0.0,0,14,3,100.0,14,80.2,4,28.6,0,15,8,2.7,5.0,1.07
LaJohntay Wester,123616,WR,FAU,1,17,0,165,20.0,0,66.7,,0,0,0.0,0,2,0,70.7,69.3,1,21,0.0,0,12,2,100.0,12,56.9,3,25.0,0,28,0,0.0,14.0,2.33,0,-0.3,2,90.0,,0,0,0.0,0,3,0,80.1,79.0,0,30,0.0,0,18,9,100.0,18,88.8,10,55.6,0,53,65,7.2,5.9,2.94
Jayshon Jackson,78041,WR,BALL ST,1,16,0,117,12.7,0,71.4,33.3,1,3,0.0,0,3,0,76.3,85.2,0,25,0.0,0,12,5,91.7,11,131.5,7,63.6,1,51,7,1.4,10.2,4.64,0,11.0,0,44.4,50.0,1,2,0.0,0,2,0,74.9,72.9,0,32,0.0,0,19,4,100.0,19,63.2,9,47.4,0,52,27,6.8,13.0,2.74
Garrett Wilson,97405,WR,OHIO STATE,1,16,0,260,10.1,0,42.9,66.7,2,3,0.0,0,2,0,73.1,75.3,0,16,0.0,0,20,3,100.0,20,61.6,7,35.0,0,40,10,3.3,13.3,2.0,0,5.0,0,60.0,0.0,0,1,0.0,0,2,0,73.1,65.0,0,10,0.0,0,19,3,100.0,19,72.1,5,26.3,0,24,19,6.3,8.0,1.26
Grant DuBose,111276,WR,CHARLOTTE,1,15,0,136,19.3,0,0.0,0.0,0,1,,0,0,0,,48.9,0,0,0.0,0,10,0,90.0,9,39.6,3,33.3,0,0,0,,,0.0,0,14.0,0,75.0,100.0,1,1,14.3,1,3,0,53.4,66.5,0,32,0.0,0,27,6,96.3,26,97.9,8,30.8,0,64,16,2.7,10.7,2.46
Skyy Moore,97116,WR,W MICHIGAN,1,15,0,347,11.4,0,80.0,0.0,0,1,0.0,0,3,0,74.9,80.4,0,29,0.0,0,11,4,90.9,10,153.8,5,50.0,2,57,23,5.8,14.3,5.7,0,10.3,4,85.7,,0,0,0.0,0,4,0,77.5,92.2,0,27,0.0,0,14,6,92.9,13,118.8,7,53.8,0,93,48,8.0,15.5,7.15
Mitchell Tinsley,123470,WR,W KENTUCKY,1,15,0,346,4.5,2,100.0,,0,0,0.0,0,1,0,73.1,67.6,0,9,0.0,0,13,2,84.6,11,102.1,2,18.2,0,17,8,4.0,8.5,1.55,0,13.3,0,58.3,0.0,0,3,0.0,0,3,0,78.5,74.8,0,13,0.0,0,30,7,100.0,30,74.0,12,40.0,0,67,5,0.7,9.6,2.23
Charleston Rambo,61569,WR,MIAMI FL,1,15,0,220,13.3,0,55.6,50.0,1,2,0.0,0,4,0,76.3,86.5,0,14,0.0,0,17,5,94.1,16,109.7,9,56.3,2,47,20,4.0,9.4,2.94,0,14.2,0,40.0,0.0,0,1,0.0,0,1,0,70.7,61.2,0,44,0.0,0,23,2,95.7,22,75.4,5,22.7,0,48,22,11.0,24.0,2.18
Mac Hippenhammer,61591,WR,MIAMI OH,1,15,0,221,20.8,0,16.7,0.0,0,3,0.0,0,0,0,66.7,49.6,0,6,0.0,0,13,1,100.0,13,39.6,6,46.2,0,6,1,1.0,6.0,0.46,0,16.6,1,62.5,100.0,1,1,28.6,2,4,0,29.1,66.1,0,39,2.9,1,35,5,85.7,30,95.8,8,26.7,0,80,24,4.8,16.0,2.67
Dontario Drummond,98738,WR,OLE MISS,1,14,0,226,-1.8,2,100.0,100.0,1,1,0.0,0,4,0,77.5,74.7,0,34,0.0,0,14,6,92.9,13,118.8,6,46.2,0,83,94,15.7,13.8,6.38,0,1.9,2,87.5,,0,0,0.0,0,3,0,78.5,71.4,0,16,0.0,0,20,7,100.0,20,94.3,8,40.0,0,53,62,8.9,7.6,2.65
Makai Polk,100647,WR,MISS STATE,1,14,0,227,3.7,1,66.7,,0,0,0.0,0,1,0,70.7,65.9,0,6,0.0,0,7,2,100.0,7,70.1,3,42.9,0,6,7,3.5,3.0,0.86,0,10.0,0,85.7,,0,0,0.0,0,5,0,77.5,72.2,0,23,0.0,0,34,6,100.0,34,109.5,7,20.6,0,72,13,2.2,12.0,2.12
Jack Sorenson,41983,WR,MIAMI OH,1,14,0,221,13.0,0,50.0,50.0,1,2,0.0,0,2,0,70.7,79.0,0,30,0.0,0,12,2,100.0,12,134.4,4,33.3,1,49,9,4.5,24.5,4.08,0,14.4,0,25.0,,0,0,33.3,1,2,0,31.6,51.6,2,18,0.0,0,38,2,89.5,34,4.2,8,23.5,0,32,3,1.5,16.0,0.94
Mike Harley Jr.,61423,WR,MIAMI FL,1,14,0,220,6.2,0,100.0,100.0,1,1,0.0,0,4,0,76.3,79.8,0,14,0.0,0,12,5,91.7,11,101.7,5,45.5,0,42,11,2.2,8.4,3.82,0,3.6,0,85.7,100.0,1,1,0.0,0,2,0,77.5,66.7,0,26,0.0,0,17,6,94.1,16,95.8,7,43.8,0,49,48,8.0,8.2,3.06
Jalen Tolbert,61637,WR,S ALABAMA,1,13,0,288,30.0,0,100.0,,0,0,0.0,0,1,0,66.7,80.1,0,31,0.0,0,4,1,75.0,3,118.8,1,33.3,0,31,1,1.0,31.0,10.33,0,11.8,2,72.7,100.0,1,1,0.0,0,7,0,79.3,88.7,1,57,0.0,0,34,8,97.1,33,107.2,11,33.3,1,163,73,9.1,20.4,4.94
Josh Johnson,61329,WR,TULSA,1,13,0,320,8.0,0,100.0,,0,0,0.0,0,0,0,66.7,55.9,0,8,0.0,0,9,1,88.9,8,100.0,1,12.5,0,8,0,0.0,8.0,1.0,0,19.4,0,41.7,0.0,0,2,0.0,0,3,0,76.3,81.4,2,40,0.0,0,20,5,95.0,19,62.8,12,63.2,1,109,24,4.8,21.8,5.74
Jordan Addison,123000,WR,PITTSBURGH,1,13,0,268,11.5,0,100.0,,0,0,0.0,0,2,0,70.7,79.4,0,25,0.0,0,8,2,100.0,8,158.3,2,25.0,2,30,10,5.0,15.0,3.75,0,4.8,1,77.8,,0,0,0.0,0,1,0,78.5,69.2,1,20,0.0,0,22,7,100.0,22,47.0,9,40.9,0,43,58,8.3,6.1,1.95
Josh Downs,122832,WR,N CAROLINA,1,12,0,245,-2.5,0,100.0,,0,0,0.0,0,1,0,70.7,62.1,0,7,0.0,0,15,2,86.7,13,85.4,2,15.4,0,9,14,7.0,4.5,0.69,0,10.8,0,75.0,,0,0,0.0,0,1,0,73.1,72.6,0,13,0.0,0,10,3,100.0,10,90.6,4,40.0,0,25,14,4.7,8.3,2.5
Corey Gammage,98735,WR,MARSHALL,1,12,0,214,,0,,,0,0,,0,0,0,,57.1,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,8.5,3,58.3,0.0,0,2,22.2,2,3,0,37.6,59.2,1,12,0.0,0,27,7,100.0,27,31.3,12,44.4,0,44,23,3.3,6.3,1.63
Jesse Matthews,84395,WR,S DIEGO ST,1,12,0,284,-1.0,0,100.0,,0,0,0.0,0,0,0,66.7,59.2,0,-1,0.0,0,2,1,100.0,2,79.2,1,50.0,0,-1,0,0.0,-1.0,-0.5,0,11.8,1,70.0,60.0,3,5,12.5,1,6,0,56.4,84.4,0,30,0.0,0,30,7,96.7,29,145.8,10,34.5,1,135,41,5.9,19.3,4.66
Chris Olave,84355,WR,OHIO STATE,1,12,0,260,15.0,0,40.0,100.0,1,1,33.3,1,1,0,31.6,50.8,0,39,0.0,0,20,2,100.0,20,69.6,5,25.0,0,41,4,2.0,20.5,2.05,0,11.3,0,100.0,100.0,1,1,0.0,0,2,0,74.9,69.5,0,12,0.0,0,20,4,100.0,20,110.4,4,20.0,0,42,-3,-0.8,10.5,2.1
Jaray Jenkins,84274,WR,LSU,1,12,0,211,22.5,0,50.0,0.0,0,1,33.3,1,2,0,32.3,78.9,0,45,0.0,0,13,2,92.3,12,135.4,4,33.3,2,73,17,8.5,36.5,6.08,0,9.7,1,71.4,50.0,1,2,0.0,0,4,0,76.3,73.4,0,19,0.0,0,24,5,100.0,24,100.3,7,29.2,0,65,28,5.6,13.0,2.71
Stefan Cobbs,84143,WR,BOISE ST,1,12,0,120,23.3,0,0.0,0.0,0,1,,0,0,0,,56.5,1,0,0.0,0,5,0,100.0,5,0.0,3,60.0,0,0,0,,,0.0,0,13.2,0,60.0,0.0,0,2,0.0,0,0,0,73.1,54.4,1,6,0.0,0,25,3,100.0,25,25.0,5,20.0,0,8,5,1.7,2.7,0.32
Ali Jennings,145344,WR,DOMINION,1,12,0,263,12.0,0,100.0,,0,0,0.0,0,1,0,66.7,73.9,0,20,0.0,0,6,1,66.7,4,118.8,1,25.0,0,20,8,8.0,20.0,5.0,0,21.1,0,75.0,100.0,1,1,14.3,1,4,0,53.4,92.6,0,46,0.0,0,18,6,100.0,18,156.3,8,44.4,3,164,29,4.8,27.3,9.11
Tre Harris,122676,WR,LA TECH,1,12,0,208,18.3,0,25.0,0.0,0,1,0.0,0,1,0,66.7,62.3,0,13,0.0,0,11,1,90.9,10,40.6,4,40.0,0,13,1,1.0,13.0,1.3,0,13.9,0,57.1,50.0,1,2,0.0,0,1,0,74.9,69.8,0,44,0.0,0,19,4,100.0,19,127.4,7,36.8,1,64,8,2.0,16.0,3.37
Rakim Jarrett,129519,WR,MARYLAND,1,12,0,215,18.1,1,44.4,33.3,1,3,20.0,1,3,0,45.4,66.2,0,25,0.0,0,22,4,100.0,22,63.7,9,40.9,0,53,22,5.5,13.3,2.41,0,13.0,0,100.0,,0,0,0.0,0,2,0,73.1,79.3,0,26,0.0,0,8,3,100.0,8,118.8,3,37.5,0,58,19,6.3,19.3,7.25
