player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tyrell Robinson,121607,HB,ARMY,1,5,0,114,,0,,,0,0,,0,0,0,,60.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,13.8,0,25.0,0.0,0,1,50.0,1,0,0,24.9,44.0,0,7,0.0,0,10,1,90.0,9,39.6,4,44.4,0,7,1,1.0,7.0,0.78
Isaiah Alston,121550,WR,ARMY,1,2,0,114,4.0,0,0.0,,0,0,,0,0,0,,59.9,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0,0,,0,,,0,0,,0,0,0,,52.1,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Mychal Cooper,78029,WR,NAVY,1,2,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,25.0,0,100.0,,0,0,0.0,0,1,0,66.7,79.4,0,28,0.0,0,5,1,100.0,5,118.8,1,20.0,0,28,3,3.0,28.0,5.6
Cole Caterbone,102943,WR,ARMY,1,2,0,114,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,6.0,1,100.0,,0,0,0.0,0,1,0,66.7,78.9,0,14,40.0,2,5,1,60.0,3,118.8,1,33.3,0,14,8,8.0,14.0,4.67
Michael Roberts,84128,WR,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,59.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,8.0,0,100.0,,0,0,0.0,0,1,0,66.7,73.9,0,8,0.0,0,4,1,100.0,4,100.0,1,25.0,0,8,0,0.0,8.0,2.0
Mark Walker,101120,WR,NAVY,1,1,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,11.0,0,100.0,,0,0,0.0,0,1,0,66.7,76.0,0,18,0.0,0,2,1,100.0,2,118.8,1,50.0,0,18,7,7.0,18.0,9.0
Ay'Jaun Marshall,121589,WR,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,24.0,0,0.0,,0,0,,0,0,0,,59.7,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0
Christian Anderson,60339,QB,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,,0,25.0,0,0.0,,0,0,,0,0,0,,57.0,0,0,0.0,0,11,0,9.1,1,39.6,1,100.0,0,0,0,,,0.0
Maquel Haywood,144314,FB,NAVY,1,1,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,7.0,0,100.0,,0,0,0.0,0,1,0,66.7,86.5,0,24,0.0,0,1,1,100.0,1,118.8,1,100.0,0,24,17,17.0,24.0,24.0
Chance Warren,77869,HB,NAVY,1,1,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,-5.0,0,100.0,,0,0,0.0,0,0,0,66.7,59.2,0,12,0.0,0,5,1,80.0,4,116.7,1,25.0,0,12,17,17.0,12.0,3.0
Cade Barnard,83625,FB,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,,0,0,0,,,,0,5.0,0,100.0,,0,0,0.0,0,1,0,66.7,89.5,0,12,75.0,6,8,1,25.0,2,116.7,1,50.0,0,12,7,7.0,12.0,6.0
Brandon Walters,83626,HB,ARMY,1,1,0,114,,0,,,0,0,,0,0,0,,60.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,36.0,0,0.0,0.0,0,1,,0,0,0,,54.6,0,0,0.0,0,6,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0
