player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Ali Jennings,145344,WR,DOMINION,1,19,0,263,16.0,0,100.0,100.0,2,2,0.0,0,3,0,73.1,89.3,0,30,0.0,0,5,3,100.0,5,118.8,3,60.0,0,57,9,3.0,19.0,11.4,0,7.3,3,66.7,0.0,0,2,16.7,2,4,0,47.4,72.4,1,34,0.0,0,36,10,91.7,33,61.8,15,45.5,0,115,51,5.1,11.5,3.48
Cole Turner,84330,TE,NEVADA,1,18,0,239,15.0,0,100.0,100.0,1,1,0.0,0,2,0,70.7,75.6,0,20,0.0,0,14,2,85.7,12,118.8,2,16.7,0,34,4,2.0,17.0,2.83,0,11.2,0,70.0,100.0,1,1,0.0,0,6,0,78.5,82.8,0,28,0.0,0,26,7,96.2,25,104.2,10,40.0,0,105,40,5.7,15.0,4.2
Jalen Tolbert,61637,WR,S ALABAMA,1,17,0,288,10.0,0,0.0,0.0,0,1,,0,0,0,,56.8,0,0,0.0,0,3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,0,11.8,2,77.8,66.7,2,3,0.0,0,5,0,78.5,82.9,0,40,0.0,0,20,7,100.0,20,155.8,9,45.0,1,131,48,6.9,18.7,6.55
Josh Johnson,61329,WR,TULSA,1,17,0,320,7.7,0,57.1,,0,0,33.3,2,3,0,25.7,68.1,0,13,0.0,0,20,4,90.0,18,113.7,7,38.9,1,41,9,2.3,10.3,2.28,0,13.7,0,66.7,100.0,1,1,0.0,0,3,0,74.9,67.2,0,11,0.0,0,15,4,93.3,14,80.6,6,42.9,0,33,9,2.3,8.3,2.36
Wan'Dale Robinson,101735,WR,KENTUCKY,1,16,0,202,-4.0,0,100.0,,0,0,0.0,0,1,0,66.7,72.8,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,7,7.0,3.0,1.5,0,5.1,1,72.7,100.0,1,1,11.1,1,3,0,58.9,62.0,0,14,0.0,0,35,8,100.0,35,75.2,11,31.4,0,32,37,4.6,4.0,0.91
Deven Thompkins,84480,WR,UTAH ST,1,16,0,329,13.0,0,80.0,50.0,1,2,0.0,0,2,0,74.9,80.2,0,31,0.0,0,11,4,100.0,11,140.4,5,45.5,1,41,9,2.3,10.3,3.73,0,17.6,0,100.0,,0,0,0.0,0,5,0,76.3,89.2,0,37,0.0,0,13,5,100.0,13,158.3,5,38.5,1,110,22,4.4,22.0,8.46
Key'Shawn Smith,143950,WR,MIAMI FL,1,15,0,220,24.0,0,0.0,0.0,0,1,,0,0,0,,55.3,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,8.8,2,53.8,0.0,0,1,12.5,1,5,0,56.4,67.1,1,23,0.0,0,36,7,86.1,31,38.3,13,41.9,0,73,53,7.6,10.4,2.35
Josh Downs,122832,WR,N CAROLINA,1,14,0,245,3.6,0,80.0,,0,0,0.0,0,2,0,74.9,73.5,0,45,0.0,0,13,4,100.0,13,152.9,5,38.5,1,56,47,11.8,14.0,4.31,0,-1.3,0,75.0,,0,0,25.0,1,0,0,39.5,52.1,0,4,0.0,0,8,3,100.0,8,77.1,4,50.0,0,9,11,3.7,3.0,1.13
Konata Mumpfield,145598,WR,AKRON,1,14,0,102,13.0,0,0.0,,0,0,,0,0,0,,58.4,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,9.9,1,75.0,50.0,1,2,0.0,0,6,0,81.5,89.6,0,16,0.0,0,26,9,92.3,24,99.7,12,50.0,0,101,18,2.0,11.2,4.21
Hassan Beydoun,78185,WR,E MICHIGAN,1,14,0,160,1.5,0,100.0,,0,0,0.0,0,1,0,70.7,57.4,0,5,0.0,0,8,2,87.5,7,81.3,2,28.6,0,7,4,2.0,3.5,1.0,0,7.7,0,80.0,100.0,1,1,0.0,0,5,0,79.3,68.3,0,11,0.0,0,43,8,93.0,40,91.7,10,25.0,0,60,15,1.9,7.5,1.5
