player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
A.J. Henning,129580,WR,NWESTERN,1,21,0,256,15.1,0,36.4,50.0,1,2,0.0,0,4,0,74.9,75.2,1,26,0.0,0,28,4,92.9,26,51.3,11,42.3,1,70,10,2.5,17.5,2.69,0,3.8,1,66.7,50.0,1,2,0.0,0,3,0,78.5,67.6,0,12,0.0,0,22,6,95.5,21,80.3,9,42.9,0,49,17,2.8,8.2,2.33
Kamdyn Benjamin,123241,WR,TULSA,1,18,0,320,,0,,,0,0,,0,0,0,,57.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,11.2,1,37.5,0.0,0,4,14.3,1,2,0,53.8,53.6,2,21,0.0,0,52,6,98.1,51,27.9,16,31.4,1,51,46,7.7,8.5,1.0
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,17,0,122,17.0,0,0.0,,0,0,,0,0,0,,57.9,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,7.9,2,46.7,0.0,0,2,22.2,2,2,0,37.6,52.8,1,14,0.0,0,40,7,97.5,39,25.7,15,38.5,0,42,31,4.4,6.0,1.08
Kobe Hudson,123989,WR,UCF,1,16,0,323,11.0,1,50.0,0.0,0,1,37.5,3,0,0,20.2,48.6,0,13,0.0,0,22,5,95.5,21,60.0,10,47.6,0,39,14,2.8,7.8,1.86,0,16.3,0,33.3,0.0,0,2,0.0,0,2,0,70.7,66.3,0,30,0.0,0,24,2,95.8,23,57.6,6,26.1,0,40,3,1.5,20.0,1.74
Nick Nash,98679,WR,S JOSE ST,1,15,0,285,11.7,0,50.0,100.0,1,1,0.0,0,3,0,73.1,71.7,0,11,0.0,0,15,3,93.3,14,97.2,6,42.9,1,20,4,1.3,6.7,1.43,0,10.0,1,50.0,50.0,1,2,0.0,0,3,0,74.9,66.9,1,20,0.0,0,35,4,91.4,32,70.8,8,25.0,1,52,8,2.0,13.0,1.63
Luke Wysong,146110,WR,NEW MEXICO,1,15,0,241,16.0,0,33.3,,0,0,0.0,0,0,0,66.7,55.7,0,8,0.0,0,9,1,88.9,8,42.4,3,37.5,0,8,0,0.0,8.0,1.0,0,16.6,0,66.7,0.0,0,2,0.0,0,3,0,79.3,69.5,0,13,0.0,0,22,8,95.5,21,78.8,12,57.1,0,61,6,0.8,7.6,2.9
Darrius Clemons,158532,WR,OREGON ST,1,14,0,265,15.1,3,50.0,50.0,3,6,14.3,1,4,0,56.8,78.7,0,27,0.0,0,23,6,95.7,22,104.5,12,54.5,1,95,35,5.8,15.8,4.32,0,12.5,0,100.0,100.0,1,1,0.0,0,1,0,70.7,62.1,0,22,0.0,0,14,2,92.9,13,118.8,2,15.4,0,28,3,1.5,14.0,2.15
Ted Hurst,187922,WR,GA STATE,1,14,0,175,11.8,1,40.0,50.0,1,2,0.0,0,2,0,70.7,72.1,1,19,0.0,0,10,2,90.0,9,17.5,5,55.6,0,26,13,6.5,13.0,2.89,0,13.7,1,66.7,66.7,2,3,0.0,0,3,0,77.5,72.9,3,57,0.0,0,23,6,100.0,23,66.7,9,39.1,0,105,51,8.5,17.5,4.57
Cam Pickett,163093,WR,BALL ST,1,14,0,117,5.0,0,50.0,,0,0,0.0,0,0,0,66.7,55.5,0,4,0.0,0,8,1,87.5,7,56.3,2,28.6,0,4,0,0.0,4.0,0.57,0,8.9,4,63.6,50.0,2,4,22.2,2,4,0,41.2,66.3,0,31,0.0,0,36,7,97.2,35,97.2,11,31.4,0,111,39,5.6,15.9,3.17
Tanner Koziol,156895,TE,BALL ST,1,14,0,117,12.0,0,80.0,100.0,3,3,0.0,0,4,0,74.9,90.7,0,17,0.0,0,9,4,88.9,8,144.6,5,62.5,1,46,9,2.3,11.5,5.75,0,5.4,4,66.7,66.7,2,3,25.0,2,2,0,33.8,52.3,0,14,4.7,2,43,6,93.0,40,77.1,9,22.5,0,42,28,4.7,7.0,1.05
Travis Hunter,160766,CB,COLORADO,1,14,0,143,14.2,0,60.0,100.0,1,1,0.0,0,2,0,73.1,67.6,0,31,0.0,0,23,3,87.0,20,89.6,5,25.0,0,45,10,3.3,15.0,2.25,0,9.9,1,71.4,50.0,2,4,0.0,0,2,0,76.3,69.9,1,23,0.0,0,27,5,92.6,25,92.6,7,28.0,1,52,11,2.2,10.4,2.08
Brennan Presley,122982,WR,OKLA STATE,1,14,0,262,0.6,2,60.0,0.0,0,1,0.0,0,0,0,73.1,55.5,0,12,0.0,0,17,3,94.1,16,69.6,5,31.3,0,21,21,7.0,7.0,1.31,0,4.3,0,55.6,0.0,0,2,0.0,0,0,1,76.3,48.7,1,6,0.0,0,20,5,95.0,19,21.3,9,47.4,0,19,16,3.2,3.8,1.0
