player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tank Dell,78874,WR,HOUSTON,1,16,0,182,5.0,0,66.7,,0,0,0.0,0,1,0,70.7,61.6,0,10,0.0,0,13,2,92.3,12,119.4,3,25.0,1,16,10,5.0,8.0,1.33,0,11.3,0,75.0,0.0,0,1,0.0,0,3,0,80.1,70.1,0,24,0.0,0,28,9,100.0,28,90.6,12,42.9,0,75,17,1.9,8.3,2.68
Grant DuBose,111276,WR,CHARLOTTE,1,16,0,136,13.3,0,33.3,50.0,1,2,50.0,1,0,0,24.5,47.2,0,7,0.0,0,8,1,87.5,7,42.4,3,42.9,0,7,1,1.0,7.0,1.0,0,9.3,4,66.7,0.0,0,1,0.0,0,5,0,79.3,72.3,0,24,0.0,0,44,8,95.5,42,121.9,12,28.6,1,105,66,8.3,13.1,2.5
Jose Barbon,78032,WR,TEMPLE,1,14,0,306,7.3,0,66.7,50.0,1,2,0.0,0,1,0,70.7,64.8,0,8,0.0,0,16,2,100.0,16,77.1,3,18.8,0,14,-1,-0.5,7.0,0.88,0,16.2,2,55.6,50.0,2,4,0.0,0,3,0,76.3,72.8,0,43,0.0,0,34,5,88.2,30,95.6,9,30.0,0,102,40,8.0,20.4,3.4
Xavier Hutchinson,122518,WR,IOWA STATE,1,14,0,193,1.3,2,100.0,,0,0,0.0,0,2,0,73.1,74.4,0,12,0.0,0,13,3,92.3,12,100.0,3,25.0,0,24,20,6.7,8.0,2.0,0,11.8,0,62.5,60.0,3,5,0.0,0,4,0,76.3,72.7,0,27,0.0,0,24,5,100.0,24,90.6,8,33.3,0,70,3,0.6,14.0,2.92
Tyler Hudson,102567,WR,LOUISVILLE,1,14,0,210,7.3,0,100.0,100.0,2,2,0.0,0,2,0,74.9,70.9,0,11,0.0,0,13,4,100.0,13,101.0,4,30.8,0,33,4,1.0,8.3,2.54,0,10.4,1,71.4,100.0,1,1,0.0,0,3,0,76.3,68.6,0,54,0.0,0,22,5,95.5,21,113.4,7,33.3,0,87,34,6.8,17.4,4.14
Monaray Baldwin,144520,WR,BAYLOR,1,13,0,118,28.0,0,0.0,,0,0,,0,0,0,,54.7,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,8.8,1,66.7,,0,0,0.0,0,4,0,79.3,79.7,0,24,0.0,0,25,8,92.0,23,83.7,12,52.2,0,75,37,4.6,9.4,3.26
Jason Brownlee,121451,WR,SO MISS,1,13,0,296,8.5,0,0.0,0.0,0,2,,0,0,0,,57.1,0,0,0.0,0,2,0,100.0,2,39.6,2,100.0,0,0,0,,,0.0,0,18.8,1,40.0,0.0,0,2,0.0,0,1,0,70.7,63.3,0,46,0.0,0,22,2,95.5,21,78.8,5,23.8,0,52,25,12.5,26.0,2.48
Ja'Tavion Sanders,144717,TE,TEXAS,1,12,0,311,-3.0,0,100.0,,0,0,0.0,0,0,0,66.7,56.3,0,1,0.0,0,8,1,100.0,8,79.2,1,12.5,0,1,4,4.0,1.0,0.13,0,11.0,0,80.0,0.0,0,1,0.0,0,2,0,74.9,64.7,0,12,26.1,6,23,4,65.2,15,85.8,5,33.3,0,23,6,1.5,5.8,1.53
Josh Downs,122832,WR,N CAROLINA,1,12,0,245,12.1,0,85.7,100.0,1,1,14.3,1,5,0,53.4,91.8,0,43,0.0,0,10,6,100.0,10,158.3,7,70.0,2,116,39,6.5,19.3,11.6,0,2.3,0,100.0,,0,0,0.0,0,1,0,73.1,56.7,0,10,0.0,0,31,3,100.0,31,93.1,3,9.7,0,19,12,4.0,6.3,0.61
Nate McCollum,122487,WR,GA TECH,1,12,0,176,10.0,0,33.3,0.0,0,1,0.0,0,0,0,66.7,56.0,1,11,0.0,0,8,1,87.5,7,5.6,3,42.9,0,11,14,14.0,11.0,1.57,0,11.0,2,71.4,0.0,0,1,0.0,0,3,0,76.3,77.1,1,42,0.0,0,15,5,100.0,15,67.3,7,46.7,0,76,44,8.8,15.2,5.07
Zion Bowens,128192,WR,HAWAII,1,12,0,180,20.2,0,40.0,33.3,1,3,0.0,0,2,0,70.7,72.1,0,31,0.0,0,22,2,81.8,18,84.6,5,27.8,0,59,29,14.5,29.5,3.28,0,9.3,0,33.3,,0,0,0.0,0,1,0,66.7,48.5,0,3,0.0,0,19,1,94.7,18,42.4,3,16.7,0,3,8,8.0,3.0,0.17
