player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Khaleb Hood,97159,WR,GA SOUTHRN,1,15,0,174,6.4,0,55.6,0.0,0,1,0.0,0,4,0,76.3,76.6,0,43,0.0,0,29,5,89.7,26,86.3,9,34.6,0,82,55,11.0,16.4,3.15,0,7.6,0,100.0,,0,0,0.0,0,3,0,76.3,75.2,0,13,0.0,0,19,5,100.0,19,145.4,5,26.3,1,47,12,2.4,9.4,2.47
Chrishon McCray,163139,WR,KENT STATE,1,14,0,201,,0,,,0,0,,0,0,0,,57.0,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,11.5,4,71.4,100.0,3,3,0.0,0,5,0,81.5,90.2,0,32,0.0,0,32,10,93.8,30,94.3,14,46.7,0,110,32,3.2,11.0,3.67
Jacob Cowing,100894,WR,ARIZONA,1,13,0,109,8.0,0,50.0,100.0,1,1,0.0,0,0,0,66.7,76.4,0,8,0.0,0,5,1,100.0,5,100.0,2,40.0,1,8,0,0.0,8.0,1.6,0,7.5,0,70.0,50.0,1,2,22.2,2,3,0,38.0,60.3,0,13,0.0,0,36,7,94.4,34,83.7,10,29.4,0,56,18,2.6,8.0,1.65
Javon Ivory,101116,WR,S ALABAMA,1,13,0,288,,0,,,0,0,,0,0,0,,58.4,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,11.5,1,50.0,0.0,0,1,16.7,1,1,0,49.8,57.5,0,6,0.0,0,37,5,94.6,35,56.3,10,28.6,0,14,7,1.4,2.8,0.4
Malachi Corley,66272,WR,W KENTUCKY,1,13,0,346,8.5,3,50.0,0.0,0,1,0.0,0,2,0,39.5,65.2,1,19,0.0,0,17,3,94.1,16,29.2,6,37.5,0,36,25,8.3,12.0,2.25,0,5.0,1,71.4,,0,0,0.0,0,1,0,76.3,71.2,0,31,0.0,0,19,5,94.7,18,88.4,7,38.9,0,45,25,5.0,9.0,2.5
Luther Burden III,157170,WR,MISSOURI,1,13,0,229,11.2,0,83.3,100.0,1,1,0.0,0,4,0,76.3,91.1,0,27,0.0,0,12,5,100.0,12,157.6,6,50.0,2,74,16,3.2,14.8,6.17,0,2.3,1,83.3,,0,0,16.7,1,2,0,49.8,62.1,0,26,0.0,0,27,5,92.6,25,105.6,6,24.0,0,56,44,8.8,11.2,2.24
Theo Wease Jr.,98005,WR,MISSOURI,1,13,0,229,8.4,1,40.0,100.0,1,1,0.0,0,2,0,70.7,69.3,0,19,0.0,0,12,2,100.0,12,100.8,5,41.7,1,31,18,9.0,15.5,2.58,0,7.2,1,100.0,100.0,1,1,0.0,0,4,1,78.5,71.4,0,14,0.0,0,26,6,88.5,23,105.6,6,26.1,0,56,13,2.2,9.3,2.43
Adonai Mitchell,146712,WR,TEXAS,1,13,0,311,7.3,1,100.0,,0,0,0.0,0,3,0,73.1,76.7,0,18,0.0,0,12,3,91.7,11,112.5,3,27.3,0,33,11,3.7,11.0,3.0,0,17.9,0,71.4,,0,0,0.0,0,5,0,76.3,76.3,0,22,0.0,0,22,5,95.5,21,112.2,7,33.3,0,85,15,3.0,17.0,4.05
Tre Harris,122676,WR,OLE MISS,1,12,0,226,10.3,2,71.4,33.3,1,3,0.0,0,4,0,76.3,85.5,0,56,0.0,0,16,5,93.8,15,153.3,7,46.7,1,112,93,18.6,22.4,7.47,0,14.8,0,50.0,50.0,1,2,33.3,1,1,0,31.6,58.2,0,24,0.0,0,20,2,100.0,20,76.0,4,20.0,0,31,5,2.5,15.5,1.55
Tory Horton,128232,WR,COLO STATE,1,12,0,144,5.0,2,100.0,,0,0,0.0,0,1,0,66.7,84.9,0,76,0.0,0,6,1,100.0,6,158.3,1,16.7,1,76,71,71.0,76.0,12.67,0,12.0,2,77.8,,0,0,0.0,0,6,0,78.5,83.7,1,54,0.0,0,25,7,96.0,24,116.2,9,37.5,1,132,56,8.0,18.9,5.5
Brock Bowers,146715,TE,GEORGIA,1,12,0,173,24.5,0,0.0,0.0,0,1,,0,0,0,,48.3,0,0,0.0,0,7,0,100.0,7,39.6,2,28.6,0,0,0,,,0.0,0,9.0,4,85.7,100.0,1,1,0.0,0,5,0,77.5,98.3,0,40,0.0,0,21,6,95.2,20,158.3,7,35.0,1,139,76,12.7,23.2,6.95
Samuel Brown,123410,WR,HOUSTON,1,12,0,182,6.0,0,100.0,,0,0,0.0,0,2,0,70.7,64.2,0,16,0.0,0,22,2,100.0,22,158.3,2,9.1,1,31,19,9.5,15.5,1.41,0,9.4,0,70.0,100.0,2,2,12.5,1,4,0,56.4,71.1,0,21,0.0,0,23,7,91.3,21,88.3,10,47.6,0,67,18,2.6,9.6,3.19
Joey Hobert,131934,WR,TEXAS ST,1,12,0,314,6.8,1,60.0,0.0,0,2,0.0,0,2,0,73.1,72.8,0,11,0.0,0,9,3,88.9,8,74.6,5,62.5,0,27,26,8.7,9.0,3.38,0,-1.8,1,100.0,,0,0,0.0,0,2,0,74.9,75.9,0,39,0.0,0,11,4,100.0,11,118.8,4,36.4,0,55,62,15.5,13.8,5.0
Noah Smith,104112,WR,SM HOUSTON,1,12,0,281,4.3,1,75.0,,0,0,0.0,0,2,0,73.1,71.1,0,8,0.0,0,10,3,90.0,9,86.5,4,44.4,0,21,11,3.7,7.0,2.33,0,8.8,2,100.0,100.0,2,2,0.0,0,4,0,77.5,84.3,0,23,0.0,0,15,6,86.7,13,156.9,6,46.2,1,73,24,4.0,12.2,5.62
Tyler Brown,170003,WR,CLEMSON,1,12,0,140,10.6,0,75.0,0.0,0,2,0.0,0,4,0,77.5,79.4,0,47,0.0,0,17,6,82.4,14,110.9,8,57.1,0,89,44,7.3,14.8,6.36,0,,0,,,0,0,,0,0,0,,53.3,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Elijah Metcalf,145307,WR,MIDDLE TN,1,12,0,224,12.0,0,0.0,0.0,0,2,100.0,1,0,0,24.9,59.2,0,0,0.0,0,16,0,81.3,13,39.6,3,23.1,0,0,0,,,0.0,0,5.2,0,50.0,,0,0,0.0,0,2,0,73.1,67.8,1,40,0.0,0,20,3,85.0,17,33.3,6,35.3,0,42,20,6.7,14.0,2.47
Latreal Jones,156849,WR,SO MISS,1,11,0,296,14.3,0,33.3,0.0,0,2,0.0,0,1,0,66.7,63.1,0,43,0.0,0,22,1,90.9,20,81.9,3,15.0,0,43,23,23.0,43.0,2.15,0,5.8,2,80.0,100.0,1,1,0.0,0,2,0,74.9,69.6,0,13,0.0,0,14,4,100.0,14,100.8,5,35.7,0,41,16,4.0,10.3,2.93
Qian Magwood,130339,WR,BALL ST,1,11,0,117,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,2.7,10,77.8,0.0,0,1,0.0,0,3,0,79.3,81.1,0,32,0.0,0,28,7,89.3,25,137.0,9,36.0,1,72,84,12.0,10.3,2.88
Jared Brown,147081,WR,COAST CAR,1,11,0,141,9.4,1,80.0,100.0,1,1,0.0,0,3,0,74.9,79.2,0,37,0.0,0,12,4,100.0,12,118.8,5,41.7,0,64,29,7.3,16.0,5.33,0,9.4,1,60.0,0.0,0,1,0.0,0,0,0,73.1,57.1,0,16,0.0,0,17,3,100.0,17,76.3,5,29.4,0,29,15,5.0,9.7,1.71
Anthony Queeley,77976,WR,GA SOUTHRN,1,11,0,174,12.6,1,42.9,33.3,1,3,0.0,0,2,0,73.1,60.6,0,16,0.0,0,31,3,93.5,29,97.6,7,24.1,1,34,9,3.0,11.3,1.17,0,17.8,0,25.0,0.0,0,2,50.0,1,1,0,24.5,54.3,0,17,0.0,0,16,1,100.0,16,44.8,4,25.0,0,17,2,2.0,17.0,1.06
Germie Bernard,158374,WR,WASHINGTON,1,11,0,340,4.5,0,50.0,0.0,0,1,33.3,1,1,0,31.6,47.7,0,11,0.0,0,8,2,100.0,8,60.4,4,50.0,0,16,19,9.5,8.0,2.0,0,9.2,1,100.0,,0,0,0.0,0,4,0,76.3,79.0,0,24,0.0,0,22,5,95.5,21,118.8,5,23.8,0,80,34,6.8,16.0,3.81
Caullin Lacy,121426,WR,S ALABAMA,1,11,0,288,,0,,,0,0,,0,0,0,,58.5,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,8.7,1,66.7,0.0,0,1,0.0,0,3,0,74.9,68.1,0,55,0.0,0,41,4,95.1,39,109.7,6,15.4,0,87,44,11.0,21.8,2.23
Malik Washington,97108,WR,VIRGINIA,1,11,0,335,5.0,1,100.0,,0,0,0.0,0,3,0,74.9,73.8,0,18,0.0,0,22,4,95.5,21,144.8,4,19.0,1,37,20,5.0,9.3,1.76,0,10.0,0,71.4,,0,0,0.0,0,3,0,76.3,70.5,0,23,0.0,0,20,5,95.0,19,97.3,7,36.8,0,60,21,4.2,12.0,3.16
Montorie Foster Jr.,129616,WR,MICH STATE,1,11,0,223,12.0,0,100.0,100.0,1,1,0.0,0,1,0,70.7,61.4,0,16,0.0,0,13,2,92.3,12,116.7,2,16.7,0,24,0,0.0,12.0,2.0,0,6.9,0,62.5,,0,0,16.7,1,3,0,49.8,62.7,1,16,0.0,0,28,5,96.4,27,39.6,8,29.6,0,48,19,3.8,9.6,1.78
Xavier Weaver,101130,WR,COLORADO,1,11,0,143,9.5,0,50.0,,0,0,0.0,0,0,0,66.7,57.9,1,7,0.0,0,6,1,83.3,5,18.8,2,40.0,0,7,2,2.0,7.0,1.4,0,7.0,0,66.7,0.0,0,2,0.0,0,0,0,74.9,53.0,0,9,0.0,0,31,4,96.8,30,71.5,6,20.0,0,20,6,1.5,5.0,0.67
Jeremiah Hixon,87662,WR,NEW MEXICO,1,10,0,241,13.7,0,66.7,50.0,1,2,0.0,0,4,0,74.9,86.6,1,17,0.0,0,11,4,90.9,10,89.6,6,60.0,2,46,3,0.8,11.5,4.6,0,-1.5,0,100.0,,0,0,0.0,0,0,0,70.7,57.0,0,2,0.0,0,9,2,100.0,9,79.2,2,22.2,0,3,6,3.0,1.5,0.33
Robert Lewis,123858,WR,GA STATE,1,10,0,175,4.5,0,100.0,,0,0,0.0,0,1,0,70.7,65.9,0,11,0.0,0,8,2,100.0,8,97.9,2,25.0,0,15,6,3.0,7.5,1.88,0,17.6,1,60.0,0.0,0,2,0.0,0,2,0,73.1,72.0,0,38,0.0,0,17,3,100.0,17,93.8,5,29.4,0,50,17,5.7,16.7,2.94
Kelly Akharaiyi,157878,WR,UTEP,1,10,0,330,13.3,0,25.0,0.0,0,1,0.0,0,0,0,66.7,53.0,0,9,0.0,0,20,1,75.0,15,39.6,4,26.7,0,9,1,1.0,9.0,0.6,0,15.4,0,0.0,0.0,0,2,100.0,1,0,0,16.4,46.4,0,0,0.0,0,15,0,86.7,13,39.6,5,38.5,0,0,0,,,0.0
Amare Thomas,173349,WR,UAB,1,10,0,321,4.5,0,50.0,0.0,0,1,0.0,0,1,0,70.7,62.6,0,11,0.0,0,15,2,100.0,15,60.4,4,26.7,0,16,7,3.5,8.0,1.07,0,8.7,0,100.0,100.0,1,1,0.0,0,3,0,73.1,92.5,0,31,0.0,0,8,3,100.0,8,118.8,3,37.5,0,51,25,8.3,17.0,6.38
Chase Sowell,157700,WR,E CAROLINA,1,10,0,156,16.5,2,50.0,50.0,1,2,0.0,0,2,0,70.7,79.3,0,30,0.0,0,9,2,100.0,9,89.6,4,44.4,0,44,24,12.0,22.0,4.89,0,10.7,0,66.7,,0,0,0.0,0,2,0,70.7,65.3,0,12,0.0,0,19,2,94.7,18,89.6,3,16.7,0,23,0,0.0,11.5,1.28
Tai Felton,144886,WR,MARYLAND,1,10,0,215,18.2,0,66.7,50.0,1,2,0.0,0,4,0,74.9,82.5,0,46,0.0,0,13,4,100.0,13,147.9,6,46.2,1,73,9,2.3,18.3,5.62,0,8.3,0,75.0,,0,0,25.0,1,3,0,39.5,71.4,0,29,0.0,0,15,3,100.0,15,156.3,4,26.7,2,61,42,14.0,20.3,4.07
Eric McAlister,145976,WR,BOISE ST,1,10,0,120,13.0,1,100.0,,0,0,0.0,0,1,0,66.7,78.6,0,20,0.0,0,4,1,75.0,3,118.8,1,33.3,0,20,7,7.0,20.0,6.67,0,17.4,1,40.0,0.0,0,2,0.0,0,1,0,70.7,61.4,0,17,0.0,0,14,2,92.9,13,61.3,5,38.5,0,31,16,8.0,15.5,2.38
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,10,0,174,12.4,0,60.0,33.3,1,3,0.0,0,2,0,74.9,61.6,0,13,0.0,0,29,3,86.2,25,107.5,5,20.0,1,19,7,2.3,6.3,0.76,0,9.8,0,75.0,0.0,0,1,0.0,0,3,0,73.1,71.3,0,16,0.0,0,17,3,100.0,17,104.2,4,23.5,0,38,6,2.0,12.7,2.24
Spencer Curtis,63709,WR,NEVADA,1,10,0,239,8.0,0,75.0,0.0,0,1,0.0,0,2,0,73.1,66.3,0,22,0.0,0,19,3,94.7,18,101.0,4,22.2,0,35,8,2.7,11.7,1.94,0,10.7,0,66.7,50.0,1,2,0.0,0,2,0,74.9,72.8,0,19,0.0,0,16,4,100.0,16,123.6,6,37.5,1,38,6,1.5,9.5,2.38
Anthony Simpson,146244,WR,UMASS,1,10,0,216,,0,,,0,0,,0,0,0,,59.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,3.9,0,77.8,,0,0,0.0,0,1,0,78.5,59.6,0,12,0.0,0,29,7,96.6,28,81.9,9,32.1,0,33,30,4.3,4.7,1.18
Jeremiah Hunter,131650,WR,CAL,1,10,0,130,17.0,0,50.0,0.0,0,1,0.0,0,1,0,66.7,70.1,0,31,0.0,0,10,1,90.0,9,95.8,2,22.2,0,31,1,1.0,31.0,3.44,0,10.4,1,62.5,66.7,2,3,0.0,0,4,0,76.3,78.2,0,21,0.0,0,20,5,100.0,20,124.0,8,40.0,1,58,26,5.2,11.6,2.9
Jack Hestera,154600,WR,CHARLOTTE,1,10,0,136,8.4,1,80.0,100.0,1,1,0.0,0,3,0,74.9,78.0,0,25,0.0,0,13,4,84.6,11,137.9,5,45.5,1,38,9,2.3,9.5,3.45,0,15.8,0,60.0,0.0,0,1,0.0,0,3,0,73.1,74.4,0,16,0.0,0,15,3,100.0,15,87.9,5,33.3,0,43,3,1.0,14.3,2.87
Tetairoa McMillan,158735,WR,ARIZONA,1,10,0,109,0.5,0,100.0,,0,0,0.0,0,1,0,70.7,68.2,0,4,0.0,0,5,2,100.0,5,118.8,2,40.0,1,5,6,3.0,2.5,1.0,0,15.0,0,40.0,0.0,0,2,0.0,0,1,0,70.7,49.2,0,6,0.0,0,36,2,94.4,34,47.9,5,14.7,0,11,-1,-0.5,5.5,0.32
Khafre Brown,97398,WR,USF,1,10,0,327,33.0,0,0.0,,0,0,,0,0,0,,56.2,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,9.6,0,85.7,100.0,1,1,0.0,0,1,0,77.5,67.3,0,12,0.0,0,17,6,94.1,16,97.0,7,43.8,0,51,13,2.2,8.5,3.19
Kacper Rutkiewicz,102612,WR,N ILLINOIS,1,10,0,254,10.0,0,0.0,,0,0,,0,0,0,,55.7,0,0,0.0,0,8,0,87.5,7,39.6,2,28.6,0,0,0,,,0.0,0,6.4,0,62.5,100.0,1,1,16.7,1,3,0,49.8,67.9,0,21,0.0,0,21,5,100.0,21,77.6,8,38.1,0,45,22,4.4,9.0,2.14
Sam Pinckney,84197,WR,COAST CAR,1,10,0,141,14.5,0,100.0,100.0,1,1,0.0,0,2,0,70.7,71.0,0,29,0.0,0,15,2,93.3,14,118.8,2,14.3,0,39,10,5.0,19.5,2.79,0,18.8,0,60.0,50.0,1,2,0.0,0,2,0,73.1,69.9,0,42,0.0,0,19,3,94.7,18,104.2,5,27.8,0,69,8,2.7,23.0,3.83
Brian Thomas Jr.,146760,WR,LSU,1,10,0,211,21.0,0,50.0,100.0,1,1,0.0,0,1,0,66.7,70.6,0,20,0.0,0,8,1,100.0,8,125.0,2,25.0,1,20,0,0.0,20.0,2.5,0,6.0,0,50.0,,0,0,0.0,0,1,0,66.7,54.5,0,13,0.0,0,23,1,100.0,23,70.8,2,8.7,0,13,10,10.0,13.0,0.57
Jalil Farooq,144623,WR,OKLAHOMA,1,10,0,261,8.0,0,100.0,,0,0,0.0,0,0,0,66.7,66.0,0,8,0.0,0,6,1,83.3,5,100.0,1,20.0,0,8,0,0.0,8.0,1.6,0,21.4,0,42.9,,0,0,0.0,0,2,0,73.1,72.0,1,49,0.0,0,21,3,100.0,21,38.1,7,33.3,0,67,19,6.3,22.3,3.19
Kaedin Robinson,144468,WR,APP STATE,1,10,0,108,,0,,,0,0,,0,0,0,,58.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,0.0,1,100.0,,0,0,0.0,0,1,1,73.1,52.0,0,13,0.0,0,9,3,100.0,9,108.3,3,33.3,0,30,30,10.0,10.0,3.33
Tyrone Howell,144588,WR,LA MONROE,1,9,0,209,11.5,0,100.0,100.0,1,1,0.0,0,1,0,70.7,76.2,0,14,0.0,0,5,2,100.0,5,143.8,2,40.0,1,18,3,1.5,9.0,3.6,0,10.4,0,80.0,66.7,2,3,0.0,0,2,0,74.9,69.4,0,20,0.0,0,18,4,88.9,16,141.3,5,31.3,1,42,7,1.8,10.5,2.63
Jalon Calhoun,97272,WR,DUKE,1,9,0,154,7.6,1,60.0,0.0,0,1,0.0,0,3,0,73.1,71.6,0,21,0.0,0,18,3,94.4,17,86.3,5,29.4,0,41,27,9.0,13.7,2.41,0,13.5,0,0.0,,0,0,100.0,1,0,0,16.4,47.0,0,0,0.0,0,10,0,100.0,10,39.6,4,40.0,0,0,0,,,0.0
Dominick Blaylock,99230,WR,GA TECH,1,9,0,176,,0,,,0,0,,0,0,0,,57.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,14.0,0,77.8,100.0,1,1,0.0,0,6,0,78.5,81.3,0,31,0.0,0,28,7,96.4,27,118.8,9,33.3,0,131,18,2.6,18.7,4.85
Austin Hence,145922,TE,W MICHIGAN,1,9,0,347,30.0,0,0.0,0.0,0,1,,0,0,0,,57.1,0,0,25.0,1,4,0,75.0,3,39.6,1,33.3,0,0,0,,,0.0,0,4.6,0,42.9,0.0,0,1,0.0,0,2,0,73.1,69.1,0,32,4.5,1,22,3,90.9,20,71.1,7,35.0,0,56,50,16.7,18.7,2.8
Dayton Wade,97181,WR,OLE MISS,1,9,0,226,0.0,0,100.0,,0,0,0.0,0,2,0,70.7,68.2,0,15,0.0,0,15,2,93.3,14,158.3,2,14.3,1,27,27,13.5,13.5,1.93,0,11.8,0,66.7,0.0,0,1,20.0,1,2,0,45.4,62.3,0,15,0.0,0,19,4,100.0,19,84.0,6,31.6,0,38,35,8.8,9.5,2.0
Steven McBride,122570,WR,HAWAII,1,9,0,180,27.3,1,100.0,100.0,1,1,0.0,0,3,0,73.1,87.8,0,55,0.0,0,15,3,86.7,13,118.8,3,23.1,0,114,32,10.7,38.0,8.77,0,21.2,0,40.0,50.0,1,2,0.0,0,1,0,70.7,68.2,0,8,0.0,0,13,2,100.0,13,47.9,5,38.5,0,15,1,0.5,7.5,1.15
Finn Hogan,145726,WR,BOWL GREEN,1,9,0,122,7.5,0,75.0,100.0,1,1,0.0,0,3,0,73.1,93.4,0,50,7.7,1,13,3,92.3,12,156.3,4,33.3,1,87,68,22.7,29.0,7.25,0,3.2,0,60.0,,0,0,0.0,0,0,0,73.1,57.4,0,6,0.0,0,13,3,84.6,11,64.6,5,45.5,0,15,5,1.7,5.0,1.36
Tahj Washington,97288,WR,USC,1,9,0,326,4.0,0,50.0,0.0,0,1,0.0,0,0,0,66.7,55.1,0,0,0.0,0,11,1,100.0,11,56.3,2,18.2,0,0,2,2.0,0.0,0.0,0,1.0,1,100.0,100.0,1,1,0.0,0,1,0,73.1,63.4,0,11,0.0,0,12,3,91.7,11,94.4,3,27.3,0,20,17,5.7,6.7,1.82
Malachi Fields,151069,WR,VIRGINIA,1,9,0,335,11.5,1,66.7,50.0,1,2,0.0,0,4,0,74.9,70.1,0,18,0.0,0,21,4,95.2,20,91.7,6,30.0,0,49,26,6.5,12.3,2.45,0,20.0,0,0.0,,0,0,,0,0,0,,52.9,1,0,0.0,0,19,0,94.7,18,0.0,2,11.1,0,0,0,,,0.0
Tanner Knue,52961,WR,E MICHIGAN,1,9,0,160,10.8,1,60.0,0.0,0,1,0.0,0,2,0,73.1,74.8,0,17,0.0,0,12,3,83.3,10,112.5,5,50.0,1,25,5,1.7,8.3,2.5,0,4.0,1,100.0,,0,0,0.0,0,1,0,70.7,64.4,0,24,0.0,0,17,2,94.1,16,118.8,2,12.5,0,27,19,9.5,13.5,1.69
Lewis Bond,143817,WR,BOSTON COL,1,9,0,121,1.7,2,100.0,100.0,1,1,0.0,0,3,0,73.1,90.0,0,34,0.0,0,9,3,77.8,7,158.3,3,42.9,1,72,67,22.3,24.0,10.29,0,9.0,0,66.7,,0,0,0.0,0,1,0,74.9,56.4,0,21,0.0,0,22,4,90.9,20,79.9,6,30.0,0,32,22,5.5,8.0,1.6
Cam Ross,97105,WR,UCONN,1,9,0,146,11.0,0,66.7,,0,0,0.0,0,1,0,70.7,66.9,0,13,0.0,0,7,2,100.0,7,77.1,3,42.9,0,14,7,3.5,7.0,2.0,0,8.0,1,80.0,100.0,1,1,0.0,0,2,0,74.9,70.0,1,35,0.0,0,19,4,100.0,19,66.3,5,26.3,0,47,20,5.0,11.8,2.47
