player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Kenneth Womack,142085,WR,W MICHIGAN,1,16,0,347,3.6,2,100.0,,0,0,0.0,0,3,0,76.3,85.3,0,25,0.0,0,13,5,100.0,13,118.8,5,38.5,0,77,59,11.8,15.4,5.92,0,4.5,1,50.0,0.0,0,2,0.0,0,2,0,73.1,65.6,1,21,0.0,0,18,3,100.0,18,28.5,6,33.3,0,35,28,9.3,11.7,1.94
Lincoln Victor,97215,WR,WASH STATE,1,16,0,341,8.1,1,42.9,,0,0,25.0,1,2,0,39.5,56.4,0,19,0.0,0,32,3,87.5,28,62.2,7,25.0,0,41,24,8.0,13.7,1.46,0,6.7,0,55.6,0.0,0,1,16.7,1,2,0,49.8,56.4,0,20,0.0,0,29,5,100.0,29,68.3,9,31.0,0,43,33,6.6,8.6,1.48
Javon Harvey,97278,WR,DOMINION,1,16,0,263,10.1,1,75.0,50.0,1,2,0.0,0,4,1,82.2,63.5,0,22,0.0,0,45,12,97.8,44,105.2,16,36.4,1,76,29,2.4,6.3,1.73,0,,0,,,0,0,,0,0,0,,58.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,14.2,0,66.7,50.0,1,2,0.0,0,4,0,76.3,82.3,0,19,0.0,0,14,4,85.7,12,131.9,6,50.0,1,50,42,10.5,12.5,4.17,0,9.4,0,55.6,50.0,2,4,16.7,1,2,0,49.8,67.8,0,26,0.0,0,22,5,100.0,22,74.8,9,40.9,0,57,17,3.4,11.4,2.59
Luke Floriea,130491,WR,KENT STATE,1,15,0,201,7.0,0,100.0,,0,0,0.0,0,1,0,66.7,55.9,0,7,0.0,0,7,1,71.4,5,95.8,1,20.0,0,7,0,0.0,7.0,1.4,0,9.0,0,85.7,100.0,1,1,0.0,0,4,0,77.5,76.3,0,29,0.0,0,30,6,93.3,28,109.5,7,25.0,0,72,15,2.5,12.0,2.57
Elijhah Badger,131603,WR,ARIZONA ST,1,15,0,110,12.1,1,71.4,66.7,2,3,0.0,0,4,0,77.5,76.6,0,25,0.0,0,21,5,81.0,17,131.5,7,41.2,1,51,17,3.4,10.2,3.0,0,-1.3,4,83.3,,0,0,16.7,1,2,0,49.8,64.5,0,30,0.0,0,20,5,95.0,19,100.7,6,31.6,0,49,63,12.6,9.8,2.58
Isaiah Williams,97156,WR,ILLINOIS,1,15,0,187,19.3,1,42.9,,0,0,0.0,0,3,0,73.1,83.3,0,42,0.0,0,14,3,92.9,13,123.8,7,53.8,2,78,23,7.7,26.0,6.0,0,6.7,1,83.3,,0,0,0.0,0,2,0,76.3,74.8,0,67,0.0,0,19,5,84.2,16,118.8,6,37.5,0,107,71,14.2,21.4,6.69
Eric Singleton Jr.,170078,WR,GA TECH,1,14,0,176,15.7,0,33.3,0.0,0,3,25.0,1,1,0,39.5,55.4,2,9,0.0,0,20,3,90.0,18,2.8,9,50.0,0,12,3,1.0,4.0,0.67,0,27.5,0,0.0,,0,0,100.0,1,0,0,16.4,45.7,0,0,0.0,0,5,0,100.0,5,39.6,2,40.0,0,0,0,,,0.0
Daniel Jackson,129654,WR,MINNESOTA,1,14,0,225,17.4,0,57.1,0.0,0,1,20.0,1,3,0,45.4,70.0,0,35,0.0,0,25,4,96.0,24,97.3,7,29.2,0,80,5,1.3,20.0,3.33,0,10.0,1,66.7,,0,0,0.0,0,1,0,70.7,62.7,0,20,0.0,0,10,2,90.0,9,97.9,3,33.3,0,29,3,1.5,14.5,3.22
Brett Buckman,105723,WR,UCONN,1,14,0,146,14.3,0,33.3,100.0,1,1,0.0,0,1,0,66.7,61.8,1,8,0.0,0,12,1,100.0,12,2.8,3,25.0,0,8,4,4.0,8.0,0.67,0,9.9,0,42.9,,0,0,0.0,0,1,0,73.1,59.3,0,18,0.0,0,22,3,100.0,22,50.3,7,31.8,0,20,10,3.3,6.7,0.91
Pofele Ashlock,158166,WR,HAWAII,1,14,0,180,4.7,0,100.0,,0,0,0.0,0,1,0,73.1,82.3,0,19,0.0,0,6,3,83.3,5,145.1,3,60.0,1,28,14,4.7,9.3,5.6,0,4.3,1,85.7,,0,0,14.3,1,3,0,53.4,65.1,0,11,0.0,0,21,6,100.0,21,125.9,7,33.3,1,33,11,1.8,5.5,1.57
Xavier Worthy,144718,WR,TEXAS,1,13,0,311,7.4,2,60.0,0.0,0,1,0.0,0,0,0,73.1,70.8,1,8,0.0,0,10,3,100.0,10,29.2,5,50.0,0,20,36,12.0,6.7,2.0,0,15.5,0,100.0,,0,0,0.0,0,6,0,77.5,84.9,0,45,0.0,0,15,6,86.7,13,118.8,6,46.2,0,106,13,2.2,17.7,8.15
Xavier Legette,99197,WR,S CAROLINA,1,13,0,289,30.0,0,100.0,,0,0,0.0,0,1,0,66.7,82.0,0,39,0.0,0,3,1,100.0,3,118.8,1,33.3,0,39,9,9.0,39.0,13.0,0,14.2,1,66.7,0.0,0,1,11.1,1,5,0,59.3,72.2,1,18,0.0,0,24,8,100.0,24,51.0,12,50.0,0,81,10,1.3,10.1,3.38
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,13,0,174,5.4,0,60.0,100.0,1,1,0.0,0,1,0,73.1,63.1,0,6,0.0,0,23,3,100.0,23,104.2,5,21.7,1,5,0,0.0,1.7,0.22,0,13.0,0,62.5,50.0,1,2,0.0,0,3,0,76.3,69.5,0,25,0.0,0,28,5,96.4,27,84.4,8,29.6,0,58,7,1.4,11.6,2.15
Savion Williams,123101,WR,TCU,1,13,0,305,5.0,0,0.0,,0,0,,0,0,0,,56.2,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,0,9.1,3,100.0,100.0,2,2,0.0,0,6,0,80.9,90.3,0,42,4.2,1,24,10,95.8,23,152.1,10,43.5,1,154,63,6.3,15.4,6.7
Donaven McCulley,144829,WR,INDIANA,1,13,0,190,11.6,0,80.0,100.0,3,3,0.0,0,6,0,79.3,84.7,0,23,0.0,0,29,8,82.8,24,139.6,10,41.7,2,80,12,1.5,10.0,3.33,0,10.0,0,100.0,,0,0,0.0,0,2,0,73.1,72.1,0,41,0.0,0,8,3,100.0,8,118.8,3,37.5,0,57,27,9.0,19.0,7.13
Elijah Sarratt,159499,WR,JAMES MAD,1,13,0,197,15.0,0,100.0,100.0,1,1,0.0,0,3,0,73.1,77.6,0,33,0.0,0,14,3,92.9,13,118.8,3,23.1,0,55,10,3.3,18.3,4.23,0,7.6,2,100.0,100.0,1,1,0.0,0,6,0,80.9,81.5,0,24,0.0,0,25,10,100.0,25,114.6,10,40.0,0,115,39,3.9,11.5,4.6
Will Pauling,144234,WR,WISCONSIN,1,13,0,349,12.0,0,100.0,100.0,1,1,0.0,0,2,0,70.7,79.6,0,33,0.0,0,7,2,100.0,7,118.8,2,28.6,0,38,14,7.0,19.0,5.43,0,8.0,1,85.7,100.0,2,2,14.3,1,4,0,53.4,68.0,0,13,0.0,0,32,6,87.5,28,97.0,7,25.0,0,51,7,1.2,8.5,1.82
Kamdyn Benjamin,123241,WR,TULSA,1,13,0,320,36.5,0,0.0,,0,0,,0,0,0,,55.0,0,0,0.0,0,8,0,87.5,7,39.6,2,28.6,0,0,0,,,0.0,0,15.1,1,66.7,0.0,0,2,0.0,0,6,0,77.5,88.4,0,51,0.0,0,24,6,95.8,23,109.7,9,39.1,0,145,61,10.2,24.2,6.3
Drake Stoops,78087,WR,OKLAHOMA,1,13,0,261,9.1,0,71.4,100.0,1,1,0.0,0,4,0,76.3,80.4,0,21,5.6,1,18,5,94.4,17,131.5,7,41.2,1,51,9,1.8,10.2,3.0,0,21.7,0,66.7,,0,0,0.0,0,2,0,70.7,77.5,0,23,0.0,0,10,2,100.0,10,109.7,3,30.0,0,40,8,4.0,20.0,4.0
Jabre Barber,123689,WR,TROY,1,12,0,318,11.0,0,40.0,0.0,0,2,0.0,0,1,0,70.7,61.8,0,16,0.0,0,13,2,92.3,12,48.8,5,41.7,0,16,6,3.0,8.0,1.33,0,1.8,0,100.0,,0,0,0.0,0,2,0,74.9,72.6,0,22,0.0,0,9,4,100.0,9,111.5,4,44.4,0,43,36,9.0,10.8,4.78
Ricky White,129639,WR,UNLV,1,12,0,325,12.2,0,80.0,100.0,1,1,0.0,0,3,0,74.9,81.8,0,56,0.0,0,10,4,90.0,9,118.8,5,55.6,0,84,31,7.8,21.0,9.33,0,15.5,0,50.0,0.0,0,1,33.3,1,1,0,32.3,64.3,0,11,0.0,0,9,2,100.0,9,64.6,4,44.4,0,20,13,6.5,10.0,2.22
Josh Kelly,97061,WR,WASH STATE,1,12,0,341,13.7,0,57.1,33.3,1,3,20.0,1,4,0,45.4,66.4,0,21,0.0,0,33,4,87.9,29,128.6,7,24.1,1,66,18,4.5,16.5,2.28,0,9.8,1,100.0,,0,0,0.0,0,3,0,74.9,68.5,0,16,0.0,0,29,4,100.0,29,118.8,4,13.8,0,53,14,3.5,13.3,1.83
Brevyn Spann-Ford,84006,TE,MINNESOTA,1,12,0,225,8.7,0,33.3,0.0,0,2,40.0,2,1,0,22.0,52.7,0,22,28.6,8,28,3,67.9,19,86.8,9,47.4,1,43,24,8.0,14.3,2.26,0,6.0,0,100.0,,0,0,0.0,0,0,0,66.7,54.1,0,8,11.1,1,9,1,77.8,7,100.0,1,14.3,0,8,2,2.0,8.0,1.14
Jaylon Barden,123002,WR,GA SOUTHRN,1,11,0,174,15.7,0,66.7,100.0,1,1,0.0,0,1,0,70.7,64.5,0,20,0.0,0,17,2,100.0,17,92.4,3,17.6,0,25,-1,-0.5,12.5,1.47,0,15.2,0,50.0,0.0,0,2,25.0,1,1,0,40.2,63.7,0,43,0.0,0,21,3,95.2,20,86.8,6,30.0,0,62,4,1.3,20.7,3.1
Sean Atkins,101127,WR,USF,1,11,0,327,6.0,0,66.7,100.0,1,1,20.0,1,4,0,45.4,78.0,0,25,0.0,0,15,4,100.0,15,104.2,6,40.0,0,67,40,10.0,16.8,4.47,0,14.2,0,100.0,100.0,1,1,0.0,0,4,0,76.3,82.0,0,40,0.0,0,19,5,100.0,19,118.8,5,26.3,0,102,31,6.2,20.4,5.37
Leon Johnson III,169700,WR,OKLA STATE,1,11,0,262,12.7,0,33.3,0.0,0,1,0.0,0,0,0,66.7,55.3,0,3,0.0,0,9,1,100.0,9,42.4,3,33.3,0,3,4,4.0,3.0,0.33,0,9.0,0,83.3,100.0,1,1,0.0,0,3,0,76.3,77.2,0,15,0.0,0,20,5,100.0,20,106.9,6,30.0,0,58,11,2.2,11.6,2.9
Malik Washington,97108,WR,VIRGINIA,1,11,0,335,16.8,0,50.0,0.0,0,1,0.0,0,1,0,73.1,73.5,1,26,0.0,0,16,2,87.5,14,34.4,4,28.6,0,29,5,2.5,14.5,2.07,0,9.4,2,100.0,100.0,1,1,0.0,0,2,0,76.3,84.3,0,48,0.0,0,26,5,88.5,23,158.3,5,21.7,1,74,27,5.4,14.8,3.22
Jasaiah Gathings,145586,WR,AKRON,1,11,0,102,7.0,0,50.0,100.0,1,1,0.0,0,0,0,66.7,54.5,0,4,0.0,0,11,1,100.0,11,56.3,2,18.2,0,4,0,0.0,4.0,0.36,0,11.3,0,75.0,100.0,1,1,0.0,0,4,0,77.5,69.7,0,19,0.0,0,32,6,93.8,30,98.4,8,26.7,0,65,20,3.3,10.8,2.17
Jordan Moore,143865,WR,DUKE,1,11,0,154,13.8,0,83.3,66.7,2,3,0.0,0,5,0,76.3,82.5,0,30,0.0,0,21,5,85.7,18,152.8,6,33.3,3,67,7,1.4,13.4,3.72,0,15.2,1,20.0,0.0,0,1,50.0,1,1,0,24.5,59.5,0,21,0.0,0,14,1,85.7,12,44.6,5,41.7,0,21,11,11.0,21.0,1.75
Devontez Walker,145773,WR,N CAROLINA,1,11,0,245,19.8,0,25.0,0.0,0,2,50.0,1,0,0,24.5,48.8,1,5,0.0,0,24,1,83.3,20,0.0,4,20.0,0,5,1,1.0,5.0,0.25,0,25.0,0,85.7,66.7,2,3,0.0,0,4,0,77.5,80.6,0,48,0.0,0,25,6,96.0,24,118.8,7,29.2,0,157,18,3.0,26.2,6.54
Tez Johnson,123709,WR,OREGON,1,11,0,264,14.0,1,33.3,,0,0,50.0,1,1,0,24.9,78.7,0,77,0.0,0,3,1,100.0,3,121.5,3,100.0,1,77,57,57.0,77.0,25.67,0,3.4,1,71.4,,0,0,28.6,2,2,0,29.1,56.6,0,21,0.0,0,17,5,100.0,17,126.2,7,41.2,1,42,27,5.4,8.4,2.47
Carl Chester,162627,WR,TULSA,1,11,0,320,21.5,0,0.0,0.0,0,2,,0,0,0,,54.7,0,0,0.0,0,8,0,100.0,8,39.6,2,25.0,0,0,0,,,0.0,0,17.5,1,83.3,50.0,1,2,0.0,0,4,0,76.3,78.9,1,57,0.0,0,22,5,95.5,21,79.2,6,28.6,0,132,55,11.0,26.4,6.29
Rashod Owens,122979,WR,OKLA STATE,1,11,0,262,11.0,0,50.0,0.0,0,1,0.0,0,1,0,66.7,64.3,0,21,0.0,0,7,1,100.0,7,87.5,2,28.6,0,21,14,14.0,21.0,3.0,0,8.1,0,62.5,50.0,1,2,0.0,0,3,0,76.3,77.2,1,18,0.0,0,20,5,100.0,20,47.9,8,40.0,0,64,17,3.4,12.8,3.2
Rome Odunze,73774,WR,WASHINGTON,1,10,0,340,28.5,0,37.5,66.7,2,3,0.0,0,3,0,73.1,81.6,0,44,0.0,0,22,3,86.4,19,125.0,8,42.1,2,111,7,2.3,37.0,5.84,0,20.5,0,0.0,,0,0,,0,0,0,,51.8,0,0,0.0,0,24,0,91.7,22,39.6,2,9.1,0,0,0,,,0.0
