player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Xavier Hutchinson,122518,WR,IOWA STATE,1,19,0,193,5.7,1,50.0,0.0,0,1,0.0,0,1,0,73.1,58.2,0,11,0.0,0,14,3,100.0,14,56.3,6,42.9,0,18,11,3.7,6.0,1.29,0,4.7,0,81.8,100.0,1,1,0.0,0,3,0,80.1,68.0,0,23,0.0,0,27,9,88.9,24,95.8,11,45.8,0,77,50,5.6,8.6,3.21
Daewood Davis,61584,WR,W KENTUCKY,1,17,0,346,18.3,0,0.0,0.0,0,2,,0,0,0,,56.7,0,0,14.3,1,7,0,85.7,6,39.6,3,50.0,0,0,0,,,0.0,0,3.9,1,85.7,,0,0,14.3,1,4,0,53.4,60.5,0,18,0.0,0,35,6,100.0,35,96.4,7,20.0,0,50,28,4.7,8.3,1.43
Dante Cephas,97665,WR,KENT STATE,1,16,0,201,20.0,4,71.4,100.0,1,1,16.7,1,4,0,49.8,89.4,0,45,0.0,0,14,5,92.9,13,153.3,7,53.8,1,121,65,13.0,24.2,9.31,0,5.5,3,87.5,,0,0,12.5,1,5,0,58.9,71.7,0,54,0.0,0,28,7,89.3,25,118.8,8,32.0,0,112,67,9.6,16.0,4.48
LaJohntay Wester,123616,WR,FAU,1,15,0,165,23.5,0,50.0,,0,0,50.0,1,1,0,24.5,62.5,0,13,0.0,0,10,1,100.0,10,110.4,2,20.0,1,13,0,0.0,13.0,1.3,0,6.8,1,75.0,0.0,0,2,0.0,0,5,0,80.1,76.4,1,32,0.0,0,34,9,100.0,34,64.6,12,35.3,0,100,43,4.8,11.1,2.94
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,15,0,174,15.0,0,0.0,0.0,0,1,,0,0,0,,56.0,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,0,12.1,0,53.8,80.0,4,5,12.5,1,4,0,56.4,64.7,0,34,0.0,0,33,7,93.9,31,94.4,13,41.9,1,68,6,0.9,9.7,2.19
Carlos Carriere,61413,WR,C MICHIGAN,1,14,0,134,5.0,0,100.0,,0,0,0.0,0,1,0,66.7,68.6,0,11,0.0,0,6,1,83.3,5,112.5,1,20.0,0,11,6,6.0,11.0,2.2,0,7.6,0,50.0,0.0,0,1,28.6,2,2,0,29.3,54.7,0,16,0.0,0,35,5,97.1,34,59.2,10,29.4,0,37,22,4.4,7.4,1.09
Jacob Cowing,100894,WR,ARIZONA,1,14,0,109,8.5,1,75.0,0.0,0,1,0.0,0,6,0,77.5,83.8,0,29,0.0,0,23,6,91.3,21,153.6,8,38.1,1,95,87,14.5,15.8,4.52,0,4.3,0,100.0,,0,0,0.0,0,2,0,74.9,70.0,0,24,0.0,0,18,4,100.0,18,118.8,4,22.2,0,53,36,9.0,13.3,2.94
Thayer Thomas,61515,WR,NC STATE,1,14,0,248,,0,,,0,0,,0,0,0,,54.7,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,0,8.8,1,66.7,50.0,1,2,0.0,0,6,0,58.9,73.0,0,24,0.0,0,37,8,94.6,35,88.2,12,34.3,0,88,41,5.1,11.0,2.51
Jaylin Lane,121811,WR,MIDDLE TN,1,14,0,224,15.0,0,66.7,0.0,0,1,0.0,0,1,0,70.7,73.2,0,27,0.0,0,8,2,100.0,8,109.7,3,37.5,0,38,7,3.5,19.0,4.75,0,11.7,3,83.3,,0,0,0.0,0,3,0,77.5,64.7,0,34,0.0,0,33,5,87.9,29,118.8,6,20.7,0,81,44,8.8,16.2,2.79
Ali Jennings,145344,WR,DOMINION,1,13,0,263,15.3,0,50.0,100.0,2,2,0.0,0,2,0,70.7,70.6,0,12,0.0,0,11,2,100.0,11,100.0,4,36.4,1,16,1,0.5,8.0,1.45,0,16.8,0,60.0,100.0,1,1,0.0,0,2,0,73.1,68.5,0,30,0.0,0,26,3,92.3,24,104.2,5,20.8,0,65,6,2.0,21.7,2.71
