player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Brennan Presley,122982,WR,OKLA STATE,1,19,0,262,5.5,0,83.3,,0,0,0.0,0,4,0,76.3,85.9,0,21,0.0,0,11,5,100.0,11,110.4,6,54.5,0,63,34,6.8,12.6,5.73,0,9.0,5,81.8,100.0,3,3,0.0,0,9,0,80.9,87.8,0,27,0.0,0,28,9,92.9,26,115.2,11,42.3,0,128,52,5.8,14.2,4.92
Kamdyn Benjamin,123241,WR,TULSA,1,16,0,320,,0,,,0,0,,0,0,0,,58.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,19.9,1,46.7,50.0,2,4,0.0,0,7,0,78.5,79.2,0,16,0.0,0,34,7,97.1,33,64.9,15,45.5,0,86,11,1.6,12.3,2.61
Kole Wilson,168441,WR,TEXAS ST,1,16,0,314,,0,,,0,0,,0,0,0,,55.7,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,9.2,0,57.1,33.3,1,3,0.0,0,4,0,79.3,67.6,0,12,0.0,0,43,8,95.3,41,67.0,14,34.1,0,58,8,1.0,7.3,1.41
Luther Burden III,157170,WR,MISSOURI,1,15,0,229,20.5,0,0.0,,0,0,,0,0,0,,54.5,0,0,0.0,0,8,0,100.0,8,39.6,2,25.0,0,0,0,,,0.0,0,8.2,3,69.2,66.7,2,3,0.0,0,4,0,80.1,85.7,0,48,0.0,0,26,9,96.2,25,110.4,13,52.0,0,158,104,11.6,17.6,6.32
Casey Washington,101710,WR,ILLINOIS,1,15,0,187,14.0,0,50.0,,0,0,0.0,0,0,0,66.7,56.4,0,7,0.0,0,9,1,100.0,9,58.3,2,22.2,0,7,2,2.0,7.0,0.78,0,8.2,0,53.8,42.9,3,7,0.0,0,3,0,78.5,64.1,0,13,0.0,0,36,7,94.4,34,63.3,13,38.2,0,51,4,0.6,7.3,1.5
LaJohntay Wester,123616,WR,FAU,1,14,0,165,1.0,0,0.0,,0,0,,0,0,0,,57.3,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,-0.1,0,100.0,,0,0,0.0,0,1,0,79.3,68.9,0,15,0.0,0,26,8,96.2,25,96.9,8,32.0,0,58,59,7.4,7.3,2.32
Isaiah Williams,97156,WR,ILLINOIS,1,14,0,187,10.0,0,33.3,,0,0,0.0,0,1,0,66.7,64.3,0,9,0.0,0,9,1,100.0,9,42.4,3,33.3,0,9,6,6.0,9.0,1.0,0,12.3,1,60.0,0.0,0,3,0.0,0,4,0,78.5,76.3,0,32,0.0,0,36,6,94.4,34,88.3,10,29.4,0,87,28,4.7,14.5,2.56
Elijhah Badger,131603,WR,ARIZONA ST,1,14,0,110,9.1,0,37.5,0.0,0,3,0.0,0,1,0,73.1,61.0,0,7,0.0,0,15,3,100.0,15,45.8,8,53.3,0,14,14,4.7,4.7,0.93,0,30.7,1,33.3,0.0,0,1,0.0,0,1,0,66.7,61.2,0,25,0.0,0,12,1,100.0,12,64.6,3,25.0,0,25,26,26.0,25.0,2.08
Elijah Sarratt,159499,WR,JAMES MAD,1,14,0,197,3.0,0,0.0,,0,0,,0,0,0,,59.1,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0,0,13.4,1,80.0,100.0,1,1,0.0,0,3,0,74.9,73.3,0,28,0.0,0,20,4,100.0,20,118.3,5,25.0,0,62,7,1.8,15.5,3.1
Devaughn Vele,100637,WR,UTAH,1,14,0,328,15.0,0,100.0,100.0,1,1,0.0,0,1,0,70.7,68.8,0,24,0.0,0,13,2,100.0,13,118.8,2,15.4,0,31,1,0.5,15.5,2.38,0,13.3,0,58.3,40.0,2,5,12.5,1,5,0,56.4,65.5,0,20,0.0,0,51,7,96.1,49,106.3,12,24.5,1,80,2,0.3,11.4,1.63
Noah Smith,104112,WR,SM HOUSTON,1,13,0,281,2.5,0,50.0,,0,0,0.0,0,1,0,66.7,61.7,0,15,0.0,0,11,1,81.8,9,75.0,2,22.2,0,15,12,12.0,15.0,1.67,0,13.1,0,75.0,100.0,2,2,0.0,0,4,0,77.5,78.2,1,42,0.0,0,22,6,100.0,22,106.8,8,36.4,1,81,20,3.3,13.5,3.68
Tanner Knue,52961,WR,E MICHIGAN,1,13,0,160,,0,,,0,0,,0,0,0,,55.7,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,10.8,1,70.0,50.0,1,2,12.5,1,4,0,58.9,76.3,0,34,0.0,0,28,7,92.9,26,94.2,10,38.5,0,81,25,3.6,11.6,3.12
Logan Loya,131801,WR,UCLA,1,13,0,324,4.5,0,100.0,,0,0,0.0,0,2,0,70.7,79.8,0,6,0.0,0,4,2,100.0,4,87.5,2,50.0,0,10,1,0.5,5.0,2.5,0,5.9,1,75.0,,0,0,14.3,1,3,0,56.4,71.3,0,13,0.0,0,18,6,94.4,17,88.5,8,47.1,0,46,24,4.0,7.7,2.71
Dante Wright,97188,WR,TEMPLE,1,12,0,306,11.0,0,0.0,0.0,0,2,,0,0,0,,52.1,0,0,0.0,0,22,0,100.0,22,39.6,3,13.6,0,0,0,,,0.0,0,19.8,0,80.0,100.0,1,1,0.0,0,2,0,74.9,69.2,0,43,0.0,0,19,4,94.7,18,117.5,5,27.8,0,61,9,2.3,15.3,3.39
Devin McCuin,176494,WR,UTSA,1,12,0,331,30.3,0,33.3,0.0,0,2,0.0,0,1,0,66.7,54.5,0,30,0.0,0,14,1,100.0,14,111.1,3,21.4,1,30,1,1.0,30.0,2.14,0,15.9,1,62.5,100.0,2,2,0.0,0,3,0,76.3,69.6,0,17,0.0,0,26,5,96.2,25,82.3,8,32.0,0,54,11,2.2,10.8,2.16
Joshua Cephus,98095,WR,UTSA,1,12,0,331,11.6,2,71.4,0.0,0,2,0.0,0,3,0,76.3,84.5,0,64,0.0,0,16,5,100.0,16,153.3,7,43.8,1,98,61,12.2,19.6,6.13,0,18.2,1,80.0,100.0,1,1,0.0,0,2,0,74.9,70.9,0,28,0.0,0,31,4,96.8,30,118.8,5,16.7,0,65,11,2.8,16.3,2.17
Malachi Corley,66272,WR,W KENTUCKY,1,12,0,346,29.0,0,100.0,,0,0,0.0,0,1,0,66.7,89.4,0,75,0.0,0,4,1,100.0,4,158.3,1,25.0,1,75,46,46.0,75.0,18.75,0,1.4,0,87.5,0.0,0,1,0.0,0,2,0,78.5,62.2,0,17,0.0,0,29,7,96.6,28,90.6,8,28.6,0,46,40,5.7,6.6,1.64
Sean Atkins,101127,WR,USF,1,12,0,327,7.0,0,100.0,,0,0,0.0,0,1,0,70.7,67.7,0,24,0.0,0,7,2,100.0,7,118.8,2,28.6,0,27,13,6.5,13.5,3.86,0,8.1,2,80.0,0.0,0,1,0.0,0,3,0,79.3,69.5,0,25,0.0,0,30,8,93.3,28,93.8,10,35.7,0,65,33,4.1,8.1,2.32
Anthony Simpson,146244,WR,UMASS,1,12,0,216,12.4,0,20.0,50.0,1,2,50.0,1,1,0,24.9,57.5,1,15,0.0,0,20,1,95.0,19,0.0,5,26.3,0,15,2,2.0,15.0,0.79,0,10.2,0,60.0,0.0,0,2,0.0,0,0,0,73.1,64.0,0,11,0.0,0,12,3,100.0,12,64.6,5,41.7,0,14,21,7.0,4.7,1.17
Jasaiah Gathings,145586,WR,AKRON,1,12,0,102,11.5,0,50.0,,0,0,0.0,0,2,0,70.7,66.5,0,12,0.0,0,16,2,100.0,16,65.6,4,25.0,0,21,12,6.0,10.5,1.31,0,9.0,0,60.0,0.0,0,1,0.0,0,1,0,73.1,60.7,0,15,0.0,0,12,3,100.0,12,70.4,5,41.7,0,22,10,3.3,7.3,1.83
Jordan Moore,143865,WR,DUKE,1,12,0,154,9.0,0,33.3,,0,0,0.0,0,1,0,66.7,63.4,0,12,0.0,0,10,1,100.0,10,46.5,3,30.0,0,12,4,4.0,12.0,1.2,0,9.1,2,88.9,50.0,1,2,0.0,0,6,0,79.3,77.7,0,33,0.0,0,31,8,93.5,29,115.3,9,31.0,0,105,27,3.4,13.1,3.62
DeMeer Blankumsee,130613,WR,MEMPHIS,1,12,0,218,15.4,1,62.5,33.3,1,3,0.0,0,4,0,76.3,75.5,0,27,0.0,0,22,5,100.0,22,133.9,8,36.4,2,77,38,7.6,15.4,3.5,0,4.0,0,100.0,100.0,1,1,0.0,0,0,1,73.1,45.2,0,11,0.0,0,29,3,93.1,27,87.5,3,11.1,0,15,3,1.0,5.0,0.56
