player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Xavier Hutchinson,122518,WR,IOWA STATE,1,17,0,193,0.7,0,66.7,,0,0,0.0,0,0,0,70.7,58.6,0,2,0.0,0,5,2,100.0,5,70.1,3,60.0,0,2,8,4.0,1.0,0.4,0,9.3,0,58.3,0.0,0,2,0.0,0,5,0,78.5,73.4,0,13,0.0,0,30,7,100.0,30,69.1,12,40.0,0,53,17,2.4,7.6,1.77
Josh Downs,122832,WR,N CAROLINA,1,16,0,245,1.0,0,0.0,0.0,0,1,,0,0,0,,58.1,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,6.7,1,71.4,100.0,1,1,0.0,0,6,0,80.9,73.1,0,25,0.0,0,46,10,95.7,44,129.8,14,31.8,2,96,76,7.6,9.6,2.18
Rashee Rice,97605,WR,SMU,1,15,0,287,12.1,1,55.6,50.0,1,2,0.0,0,4,0,76.3,84.0,0,41,0.0,0,17,5,88.2,15,121.5,9,60.0,1,78,51,10.2,15.6,5.2,0,16.8,3,75.0,,0,0,0.0,0,1,0,73.1,82.3,0,75,0.0,0,7,3,100.0,7,156.3,4,57.1,1,79,48,16.0,26.3,11.29
Parker Washington,129799,WR,PENN STATE,1,14,0,266,12.0,2,100.0,100.0,1,1,0.0,0,3,0,74.9,92.1,0,58,0.0,0,14,4,92.9,13,158.3,4,30.8,1,106,58,14.5,26.5,8.15,0,5.9,2,71.4,0.0,0,1,0.0,0,4,0,76.3,67.3,1,27,0.0,0,24,5,100.0,24,57.7,7,29.2,0,60,28,5.6,12.0,2.5
Nikko Remigio,84150,WR,FRESNO ST,1,14,0,169,9.0,1,83.3,0.0,0,1,0.0,0,3,0,76.3,73.8,1,37,0.0,0,13,5,84.6,11,113.9,6,54.5,1,68,37,7.4,13.6,6.18,0,12.5,0,50.0,,0,0,33.3,1,2,0,31.6,60.9,0,21,0.0,0,17,2,100.0,17,121.9,4,23.5,1,37,8,4.0,18.5,2.18
Alex Adams,124085,WR,AKRON,1,14,0,102,20.4,0,40.0,33.3,1,3,33.3,1,2,0,31.6,64.2,0,12,0.0,0,11,2,100.0,11,92.5,5,45.5,1,21,0,0.0,10.5,1.91,0,9.9,0,100.0,,0,0,0.0,0,4,0,78.5,75.8,0,35,0.0,0,24,7,100.0,24,117.9,7,29.2,0,86,17,2.4,12.3,3.58
Malik Knowles,78141,WR,KANSAS ST,1,13,0,199,8.2,2,60.0,0.0,0,1,0.0,0,3,0,73.1,76.2,0,25,0.0,0,16,3,93.8,15,78.8,5,33.3,0,32,34,11.3,10.7,2.13,0,15.0,0,60.0,0.0,0,2,0.0,0,3,0,73.1,74.4,0,28,0.0,0,13,3,100.0,13,100.4,5,38.5,0,58,5,1.7,19.3,4.46
Malachi Corley,66272,WR,W KENTUCKY,1,13,0,346,8.0,0,50.0,,0,0,0.0,0,0,0,66.7,57.9,0,7,0.0,0,4,1,100.0,4,58.3,2,50.0,0,7,7,7.0,7.0,1.75,0,6.0,4,70.0,50.0,1,2,0.0,0,4,0,78.5,73.5,0,22,2.9,1,35,7,97.1,34,97.9,10,29.4,0,90,69,9.9,12.9,2.65
Dorian Singer,146243,WR,ARIZONA,1,13,0,109,21.0,0,50.0,50.0,1,2,0.0,0,1,0,70.7,70.1,0,23,0.0,0,18,2,88.9,16,107.3,4,25.0,1,23,0,0.0,11.5,1.44,0,23.8,0,50.0,,0,0,0.0,0,2,0,70.7,70.9,0,73,0.0,0,18,2,88.9,16,95.8,4,25.0,0,91,32,16.0,45.5,5.69
Shocky Jacques-Louis,77960,WR,AKRON,1,13,0,102,6.8,0,75.0,50.0,1,2,0.0,0,2,0,73.1,62.5,0,11,0.0,0,13,3,100.0,13,82.3,4,30.8,0,17,0,0.0,5.7,1.31,0,14.9,0,62.5,0.0,0,2,16.7,1,2,0,49.8,71.3,0,31,0.0,0,21,5,100.0,21,94.8,8,38.1,0,78,8,1.6,15.6,3.71
