player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Romeo Doubs,84329,WR,NEVADA,1,21,0,239,8.6,1,100.0,100.0,1,1,0.0,0,3,0,76.3,77.3,0,24,0.0,0,28,5,96.4,27,158.3,5,18.5,1,64,22,4.4,12.8,2.37,0,10.1,2,86.7,0.0,0,1,0.0,0,7,0,82.7,85.7,1,23,0.0,0,35,13,85.7,30,75.3,15,50.0,0,131,46,3.5,10.1,4.37
Jerreth Sterns,102597,WR,W KENTUCKY,1,19,0,346,3.0,1,75.0,,0,0,0.0,0,2,0,73.1,73.8,0,20,0.0,0,6,3,100.0,6,124.0,4,66.7,2,19,19,6.3,6.3,3.17,0,10.5,0,66.7,,0,0,0.0,0,2,0,74.9,71.1,0,37,0.0,0,22,4,90.9,20,102.1,6,30.0,0,64,29,7.3,16.0,3.2
Drake London,86519,WR,USC,1,18,0,326,0.5,2,100.0,,0,0,0.0,0,2,0,74.9,75.0,0,16,0.0,0,11,4,90.9,10,107.3,4,40.0,0,39,37,9.3,9.8,3.9,0,8.1,0,90.9,100.0,1,1,0.0,0,5,0,80.9,85.6,0,44,0.0,0,19,10,94.7,18,116.7,11,61.1,0,132,63,6.3,13.2,7.33
Kyle Philips,84463,WR,UCLA,1,15,0,324,11.7,0,33.3,100.0,1,1,0.0,0,1,0,66.7,58.0,0,10,0.0,0,22,1,95.5,21,43.8,3,14.3,0,10,1,1.0,10.0,0.48,0,11.0,0,60.0,0.0,0,2,0.0,0,2,0,77.5,69.8,1,11,0.0,0,24,6,95.8,23,31.7,10,43.5,0,46,10,1.7,7.7,2.0
Jalen Tolbert,61637,WR,S ALABAMA,1,15,0,288,23.3,0,42.9,50.0,2,4,0.0,0,2,0,73.1,70.8,0,40,0.0,0,18,3,100.0,18,111.3,7,38.9,1,57,5,1.7,19.0,3.17,0,11.4,1,100.0,,0,0,0.0,0,3,1,76.3,66.5,0,55,0.0,0,18,5,88.9,16,118.8,5,31.3,0,75,18,3.6,15.0,4.69
Malik Williams,61121,WR,APP STATE,1,14,0,108,35.0,0,100.0,,0,0,0.0,0,1,0,66.7,82.1,0,45,0.0,0,3,1,66.7,2,118.8,1,50.0,0,45,10,10.0,45.0,22.5,0,14.9,1,75.0,0.0,0,2,14.3,1,4,0,53.8,86.4,0,47,0.0,0,10,6,100.0,10,156.3,8,80.0,1,124,38,6.3,20.7,12.4
Tyrice Richie,100193,WR,N ILLINOIS,1,13,0,254,11.2,3,50.0,50.0,1,2,0.0,0,2,0,76.3,78.2,0,50,0.0,0,19,5,100.0,19,117.5,10,52.6,1,97,62,12.4,19.4,5.11,0,6.3,2,100.0,,0,0,0.0,0,2,0,73.1,78.4,0,28,0.0,0,8,3,100.0,8,118.8,3,37.5,0,50,31,10.3,16.7,6.25
Jahan Dotson,84375,WR,PENN STATE,1,13,0,266,12.3,0,50.0,0.0,0,2,25.0,1,3,1,39.5,63.9,0,15,0.0,0,21,3,95.2,20,68.1,6,30.0,0,35,7,2.3,11.7,1.75,0,10.1,0,42.9,100.0,2,2,0.0,0,1,0,73.1,66.7,0,36,0.0,0,15,3,93.3,14,58.0,7,50.0,0,34,5,1.7,11.3,2.43
John Metchie III,97400,WR,ALABAMA,1,13,0,103,9.0,0,100.0,,0,0,0.0,0,2,0,70.7,72.9,0,13,0.0,0,8,2,87.5,7,145.8,2,28.6,1,19,2,1.0,9.5,2.71,0,6.6,3,75.0,,0,0,0.0,0,3,0,77.5,68.1,0,19,0.0,0,33,6,100.0,33,131.3,8,24.2,1,52,48,8.0,8.7,1.58
Jameson Williams,101701,WR,ALABAMA,1,12,0,103,15.7,0,33.3,,0,0,50.0,1,1,0,24.5,55.9,0,19,0.0,0,8,1,87.5,7,56.3,3,42.9,0,19,3,3.0,19.0,2.71,0,16.0,0,50.0,0.0,0,1,0.0,0,2,1,73.1,52.9,0,14,0.0,0,35,3,100.0,35,67.4,6,17.1,0,34,5,1.7,11.3,0.97
