player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Nick Nash,98679,WR,S JOSE ST,1,23,0,285,11.2,0,70.0,100.0,1,1,0.0,0,4,0,78.5,76.3,0,43,0.0,0,23,7,91.3,21,126.7,10,47.6,1,79,25,3.6,11.3,3.76,0,8.3,2,70.0,0.0,0,1,0.0,0,1,0,78.5,64.1,0,18,0.0,0,27,7,92.6,25,81.3,10,40.0,0,50,14,2.0,7.1,2.0
Jalen Royals,163442,WR,UTAH ST,1,16,0,329,6.2,1,80.0,100.0,1,1,0.0,0,4,0,74.9,77.9,0,26,0.0,0,15,4,100.0,15,158.3,5,33.3,1,63,44,11.0,15.8,4.2,0,6.3,4,60.0,50.0,1,2,14.3,1,3,0,53.4,65.5,1,16,0.0,0,27,6,96.3,26,32.9,10,38.5,0,49,25,4.2,8.2,1.88
Tai Felton,144886,WR,MARYLAND,1,15,0,215,13.0,0,100.0,100.0,1,1,0.0,0,2,0,70.7,80.0,0,11,0.0,0,7,2,100.0,7,147.9,2,28.6,1,20,2,1.0,10.0,2.86,0,6.3,3,91.7,,0,0,0.0,0,6,0,81.5,81.2,0,61,3.8,1,26,11,96.2,25,114.6,12,48.0,0,138,89,8.1,12.5,5.52
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,14,0,122,8.0,0,0.0,,0,0,,0,0,0,,55.8,0,0,0.0,0,5,0,80.0,4,39.6,2,50.0,0,0,0,,,0.0,0,5.9,2,77.8,0.0,0,1,0.0,0,5,0,78.5,93.5,0,65,4.3,1,23,7,91.3,21,155.8,9,42.9,1,140,95,13.6,20.0,6.67
Tre Harris,122676,WR,OLE MISS,1,14,0,226,13.7,0,85.7,100.0,2,2,0.0,0,4,0,77.5,90.2,0,70,0.0,0,13,6,100.0,13,158.3,7,53.8,1,134,60,10.0,22.3,10.31,0,6.6,0,60.0,100.0,1,1,25.0,1,2,0,39.5,61.9,0,40,0.0,0,11,3,100.0,11,93.8,5,45.5,0,50,29,9.7,16.7,4.55
Elic Ayomanor,157263,WR,STANFORD,1,14,0,300,22.0,0,100.0,100.0,1,1,0.0,0,2,0,70.7,83.5,0,27,10.0,1,10,2,80.0,8,158.3,2,25.0,1,44,2,1.0,22.0,5.5,0,15.2,2,41.7,50.0,1,2,0.0,0,2,0,76.3,59.9,0,11,0.0,0,32,5,96.9,31,51.7,12,38.7,0,43,14,2.8,8.6,1.39
Luke Wysong,146110,WR,NEW MEXICO,1,14,0,241,16.0,0,80.0,50.0,1,2,0.0,0,2,0,74.9,83.7,0,27,0.0,0,14,4,92.9,13,118.8,5,38.5,0,78,24,6.0,19.5,6.0,0,10.8,0,62.5,100.0,1,1,16.7,1,2,0,49.8,56.4,0,22,0.0,0,36,5,91.7,33,77.6,8,24.2,0,45,7,1.4,9.0,1.36
Pofele Ashlock,158166,WR,HAWAII,1,13,0,180,7.5,0,50.0,,0,0,0.0,0,1,0,66.7,68.2,0,6,0.0,0,4,1,100.0,4,95.8,2,50.0,1,6,1,1.0,6.0,1.5,0,2.2,1,100.0,100.0,1,1,0.0,0,2,0,77.5,65.3,0,16,0.0,0,21,6,100.0,21,93.1,6,28.6,0,38,25,4.2,6.3,1.81
Sean Atkins,101127,WR,USF,1,13,0,327,2.9,1,80.0,,0,0,11.1,1,5,0,61.0,77.9,0,23,0.0,0,39,8,84.6,33,102.5,10,30.3,0,86,69,8.6,10.8,2.61,0,6.0,0,100.0,,0,0,0.0,0,0,0,66.7,58.7,0,11,0.0,0,4,1,75.0,3,112.5,1,33.3,0,11,5,5.0,11.0,3.67
Josh Kelly,97061,WR,TEXAS TECH,1,13,0,315,6.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,63.0,0,8,0.0,0,10,1,80.0,8,100.0,1,12.5,0,8,2,2.0,8.0,1.0,0,3.6,3,75.0,100.0,1,1,10.0,1,5,0,61.4,67.0,0,20,3.0,1,33,9,93.9,31,120.5,12,38.7,1,81,79,8.8,9.0,2.61
