player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Drake London,86519,WR,USC,1,18,0,326,9.8,0,25.0,50.0,1,2,50.0,1,1,0,24.9,56.1,1,9,0.0,0,9,1,100.0,9,0.0,4,44.4,0,9,5,5.0,9.0,1.0,0,11.9,2,100.0,100.0,1,1,0.0,0,5,0,79.3,90.0,0,32,0.0,0,24,8,95.8,23,158.3,8,34.8,1,123,28,3.5,15.4,5.35
Charleston Rambo,61569,WR,MIAMI FL,1,18,0,220,11.5,1,100.0,100.0,1,1,0.0,0,2,0,70.7,83.8,0,28,0.0,0,9,2,88.9,8,158.3,2,25.0,1,42,19,9.5,21.0,5.25,0,8.9,0,75.0,0.0,0,1,0.0,0,4,0,80.1,82.0,1,25,0.0,0,26,9,96.2,25,68.4,12,48.0,0,111,50,5.6,12.3,4.44
Jalen Cropper,97273,WR,FRESNO ST,1,17,0,169,18.5,0,50.0,,0,0,0.0,0,1,0,66.7,64.3,0,7,0.0,0,9,1,100.0,9,58.3,2,22.2,0,7,1,1.0,7.0,0.78,0,5.5,5,92.3,100.0,1,1,0.0,0,5,0,82.2,85.9,0,27,0.0,0,30,12,96.7,29,105.4,13,44.8,0,121,78,6.5,10.1,4.17
Stanley Berryhill III,61128,WR,ARIZONA,1,16,0,109,2.3,0,100.0,100.0,1,1,0.0,0,2,0,73.1,76.9,0,12,0.0,0,5,3,100.0,5,97.2,3,60.0,0,22,15,5.0,7.3,4.4,0,8.4,3,61.5,66.7,2,3,0.0,0,2,0,79.3,67.2,1,16,2.6,1,39,8,92.3,36,43.4,13,36.1,0,69,43,5.4,8.6,1.92
Deven Thompkins,84480,WR,UTAH ST,1,15,0,329,17.3,0,50.0,33.3,1,3,16.7,1,2,0,50.3,64.2,0,72,0.0,0,36,5,94.4,34,124.6,10,29.4,1,114,49,9.8,22.8,3.35,0,18.8,0,100.0,100.0,1,1,0.0,0,2,0,74.9,77.8,0,35,0.0,0,17,4,100.0,17,118.8,4,23.5,0,80,5,1.3,20.0,4.71
JuanCarlos Santana,78056,WR,TULSA,1,14,0,320,12.5,0,62.5,25.0,1,4,0.0,0,2,0,53.4,67.7,0,18,0.0,0,25,5,92.0,23,79.2,8,34.8,0,48,7,1.4,9.6,2.09,0,9.7,0,33.3,0.0,0,1,33.3,1,1,0,31.6,52.7,0,22,0.0,0,33,2,93.9,31,50.7,6,19.4,0,30,8,4.0,15.0,0.97
Wan'Dale Robinson,101735,WR,KENTUCKY,1,14,0,202,22.0,0,100.0,,0,0,0.0,0,1,0,66.7,69.3,0,23,0.0,0,4,1,100.0,4,118.8,1,25.0,0,23,1,1.0,23.0,5.75,0,15.2,1,53.8,0.0,0,1,22.2,2,3,0,38.4,64.4,1,39,0.0,0,31,7,96.8,30,43.1,13,43.3,0,88,24,3.4,12.6,2.93
Boogie Knight,78211,WR,LA MONROE,1,14,0,209,10.8,0,33.3,50.0,1,2,0.0,0,2,0,74.9,69.0,0,22,0.0,0,32,4,87.5,28,48.6,12,42.9,0,54,16,4.0,13.5,1.93,0,5.0,0,100.0,,0,0,0.0,0,0,0,66.7,60.5,0,6,0.0,0,2,1,100.0,2,91.7,1,50.0,0,6,1,1.0,6.0,3.0
Jake Bobo,77997,WR,DUKE,1,14,0,154,9.4,1,80.0,50.0,1,2,0.0,0,2,0,74.9,68.1,0,13,0.0,0,13,4,92.3,12,97.5,5,41.7,0,37,17,4.3,9.3,3.08,0,4.0,0,85.7,50.0,1,2,0.0,0,4,0,78.5,65.9,0,19,0.0,0,30,6,93.3,28,104.8,7,25.0,0,64,42,7.0,10.7,2.29
Trey McBride,75916,TE,COLO STATE,1,14,0,144,9.7,0,50.0,33.3,1,3,0.0,0,2,0,73.1,72.5,0,12,7.1,1,14,3,92.9,13,61.8,6,46.2,0,26,18,6.0,8.7,2.0,0,3.9,0,71.4,0.0,0,1,16.7,1,3,0,49.8,77.1,0,21,6.7,1,15,5,93.3,14,93.8,7,50.0,0,54,37,7.4,10.8,3.86
