player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jeremy Singleton,61289,WR,GA SOUTHRN,1,17,0,174,6.3,0,66.7,,0,0,33.3,1,0,0,31.6,49.9,0,6,0.0,0,7,2,100.0,7,72.9,3,42.9,0,11,0,0.0,5.5,1.57,0,15.4,0,53.8,33.3,2,6,0.0,0,3,0,78.5,69.2,1,42,0.0,0,34,7,94.1,32,51.8,13,40.6,0,115,22,3.1,16.4,3.59
Rashee Rice,97605,WR,SMU,1,17,0,287,15.8,0,80.0,100.0,1,1,0.0,0,2,0,74.9,79.6,0,39,0.0,0,12,4,100.0,12,118.3,5,41.7,0,62,12,3.0,15.5,5.17,0,4.3,5,77.8,,0,0,0.0,0,2,0,78.5,78.4,0,24,0.0,0,23,7,91.3,21,137.0,9,42.9,1,72,53,7.6,10.3,3.43
Tank Dell,78874,WR,HOUSTON,1,16,0,182,9.5,0,70.0,0.0,0,1,12.5,1,6,0,56.4,86.5,0,30,0.0,0,19,7,100.0,19,143.3,10,52.6,1,119,62,8.9,17.0,6.26,0,6.7,2,33.3,,0,0,66.7,2,1,0,10.9,52.5,0,33,0.0,0,22,1,95.5,21,75.7,3,14.3,0,33,16,16.0,33.0,1.57
Mac Hippenhammer,61591,WR,MIAMI OH,1,16,0,221,16.9,0,37.5,100.0,1,1,25.0,1,3,0,39.5,58.8,0,14,0.0,0,29,3,96.6,28,50.5,8,28.6,0,33,12,4.0,11.0,1.18,0,17.3,0,42.9,100.0,1,1,0.0,0,3,0,73.1,67.8,1,18,0.0,0,21,3,95.2,20,17.9,7,35.0,0,33,8,2.7,11.0,1.65
Emeka Egbuka,145055,WR,OHIO STATE,1,15,0,260,10.0,0,66.7,50.0,1,2,0.0,0,1,0,70.7,61.5,0,6,0.0,0,11,2,100.0,11,111.1,3,27.3,1,10,1,0.5,5.0,0.91,0,5.6,1,50.0,50.0,1,2,0.0,0,3,0,74.9,67.8,0,17,0.0,0,24,4,100.0,24,67.2,8,33.3,0,45,39,9.8,11.3,1.88
A.T. Perry,77975,WR,WAKE,1,15,0,339,27.3,0,25.0,0.0,0,1,0.0,0,1,0,66.7,70.0,1,31,0.0,0,9,1,100.0,9,19.8,4,44.4,0,31,2,2.0,31.0,3.44,0,11.3,0,62.5,66.7,4,6,0.0,0,3,0,76.3,67.5,0,15,0.0,0,26,5,100.0,26,77.6,8,30.8,0,45,0,0.0,9.0,1.73
Jose Barbon,78032,WR,TEMPLE,1,15,0,306,8.5,0,100.0,100.0,1,1,0.0,0,2,0,70.7,75.3,0,11,0.0,0,6,2,100.0,6,110.4,2,33.3,0,21,4,2.0,10.5,3.5,0,7.1,3,90.0,,0,0,0.0,0,6,0,80.1,77.9,1,29,0.0,0,29,9,96.6,28,72.9,10,35.7,0,110,53,5.9,12.2,3.93
Brian Cobbs,84285,WR,UTAH ST,1,14,0,329,10.0,0,100.0,,0,0,0.0,0,1,0,70.7,65.4,0,12,0.0,0,9,1,88.9,8,116.7,1,12.5,0,12,2,2.0,12.0,1.5,0,13.3,0,46.2,0.0,0,1,0.0,0,3,0,77.5,63.8,2,21,0.0,0,37,6,91.9,34,21.2,13,38.2,0,63,13,2.2,10.5,1.85
Malachi Corley,66272,WR,W KENTUCKY,1,14,0,346,14.6,0,50.0,,0,0,0.0,0,3,0,74.9,71.0,0,46,0.0,0,22,4,86.4,19,118.2,8,42.1,1,67,29,7.3,16.8,3.53,0,13.6,0,60.0,,0,0,25.0,1,2,0,39.5,58.0,0,45,0.0,0,22,3,95.5,21,130.0,5,23.8,1,46,12,4.0,15.3,2.19
Troy Franklin,146567,WR,OREGON,1,14,0,264,9.6,0,20.0,,0,0,0.0,0,0,0,66.7,53.5,0,-1,0.0,0,15,1,93.3,14,39.6,5,35.7,0,-1,3,3.0,-1.0,-0.07,0,8.5,1,83.3,0.0,0,1,0.0,0,4,0,76.3,64.8,0,18,0.0,0,23,5,95.7,22,145.8,6,27.3,1,57,16,3.2,11.4,2.59
David Martin-Robinson,77892,TE,TEMPLE,1,14,0,306,,0,,,0,0,,0,0,0,,51.4,0,0,12.5,1,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,0,15.6,2,55.6,33.3,1,3,0.0,0,4,0,76.3,71.6,0,18,13.5,5,37,5,86.5,32,118.3,9,28.1,1,71,32,6.4,14.2,2.22
Jared Wayne,99691,WR,PITTSBURGH,1,13,0,268,8.4,4,85.7,,0,0,0.0,0,5,0,77.5,91.2,0,66,0.0,0,15,6,100.0,15,158.3,7,46.7,1,134,90,15.0,22.3,8.93,0,15.2,1,80.0,0.0,0,1,0.0,0,3,1,74.9,80.7,0,26,0.0,0,9,4,100.0,9,158.3,5,55.6,1,64,11,2.8,16.0,7.11
Josh Downs,122832,WR,N CAROLINA,1,13,0,245,10.0,1,40.0,0.0,0,1,0.0,0,0,0,70.7,52.6,0,10,0.0,0,18,2,88.9,16,49.6,5,31.3,0,17,5,2.5,8.5,1.06,0,2.5,0,100.0,,0,0,0.0,0,1,0,70.7,60.9,0,15,0.0,0,15,2,93.3,14,102.1,2,14.3,0,17,12,6.0,8.5,1.21
Rivaldo Fairweather,123625,TE,FIU,1,13,0,166,10.7,2,50.0,50.0,2,4,0.0,0,3,0,73.1,90.0,1,15,27.8,5,18,3,72.2,13,68.8,6,46.2,1,36,10,3.3,12.0,2.77,0,11.8,1,100.0,100.0,2,2,0.0,0,4,0,74.9,93.5,0,75,25.0,6,24,4,75.0,18,158.3,4,22.2,1,117,70,17.5,29.3,6.5
Jordan Moore,143865,WR,DUKE,1,13,0,154,14.0,0,66.7,100.0,1,1,0.0,0,1,0,70.7,69.0,0,30,0.0,0,12,2,100.0,12,143.1,3,25.0,1,33,3,1.5,16.5,2.75,0,11.8,0,75.0,0.0,0,1,0.0,0,2,0,56.8,58.4,0,15,0.0,0,32,6,87.5,28,87.0,8,28.6,0,43,16,2.7,7.2,1.54
Jaylen Hall,61825,WR,W KENTUCKY,1,13,0,346,12.6,0,60.0,50.0,1,2,0.0,0,3,0,73.1,70.1,0,22,0.0,0,23,3,87.0,20,136.7,5,25.0,1,54,15,5.0,18.0,2.7,0,13.7,0,57.1,0.0,0,2,20.0,1,2,0,45.4,61.8,0,17,0.0,0,25,4,96.0,24,77.1,7,29.2,0,46,18,4.5,11.5,1.92
Jamari Thrash,97399,WR,GA STATE,1,13,0,175,25.0,2,80.0,,0,0,0.0,0,4,0,74.9,92.3,0,54,0.0,0,11,4,81.8,9,118.8,5,55.6,0,125,37,9.3,31.3,13.89,0,4.2,2,80.0,0.0,0,1,0.0,0,2,0,74.9,66.1,0,12,0.0,0,18,4,94.4,17,84.2,5,29.4,0,21,26,6.5,5.3,1.24
