player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Lincoln Victor,97215,WR,WASH STATE,1,19,0,341,7.6,1,80.0,,0,0,20.0,2,3,0,41.6,58.0,0,19,0.0,0,29,8,96.6,28,94.2,10,35.7,0,66,14,1.8,8.3,2.36,0,6.7,0,83.3,,0,0,0.0,0,2,0,76.3,77.0,0,37,0.0,0,22,5,95.5,21,118.1,6,28.6,0,74,45,9.0,14.8,3.52
Kenneth Womack,142085,WR,W MICHIGAN,1,17,0,347,9.7,0,33.3,0.0,0,1,0.0,0,0,0,66.7,56.4,0,0,0.0,0,7,1,71.4,5,42.4,3,60.0,0,0,3,3.0,0.0,0.0,0,1.4,4,85.7,100.0,1,1,0.0,0,2,0,77.5,67.8,0,18,0.0,0,25,6,92.0,23,98.8,7,30.4,0,54,44,7.3,9.0,2.35
Bub Means,98847,WR,PITTSBURGH,1,16,0,268,14.3,0,66.7,100.0,1,1,0.0,0,1,0,70.7,71.1,0,22,0.0,0,9,2,100.0,9,134.7,3,33.3,1,27,1,0.5,13.5,3.0,0,12.5,2,50.0,50.0,1,2,14.3,1,4,0,53.4,69.8,0,31,0.0,0,20,6,100.0,20,69.4,12,60.0,0,74,24,4.0,12.3,3.7
Marvin Harrison Jr.,145056,WR,OHIO STATE,1,15,0,260,6.4,0,62.5,0.0,0,1,0.0,0,4,0,76.3,80.5,0,28,0.0,0,22,5,95.5,21,138.5,8,38.1,1,86,50,10.0,17.2,4.1,0,10.7,0,83.3,100.0,2,2,0.0,0,5,0,76.3,89.3,0,35,0.0,0,13,5,100.0,13,115.3,6,46.2,0,70,26,5.2,14.0,5.38
Malik Washington,97108,WR,VIRGINIA,1,14,0,335,10.0,0,83.3,100.0,1,1,0.0,0,3,0,76.3,77.8,0,11,0.0,0,11,5,100.0,11,91.0,6,54.5,0,35,11,2.2,7.0,3.18,0,6.0,4,87.5,,0,0,0.0,0,4,0,78.5,85.8,0,30,0.0,0,21,7,95.2,20,147.9,8,40.0,1,80,49,7.0,11.4,4.0
Noah Smith,104112,WR,SM HOUSTON,1,14,0,281,6.7,0,66.7,,0,0,0.0,0,2,0,70.7,78.6,0,20,0.0,0,8,2,100.0,8,144.4,3,37.5,1,34,20,10.0,17.0,4.25,0,3.8,0,60.0,0.0,0,1,14.3,1,3,0,53.4,65.5,1,21,0.0,0,32,6,96.9,31,32.9,10,32.3,0,49,33,5.5,8.2,1.58
Daniel George,84378,WR,AKRON,1,14,0,102,5.0,0,0.0,0.0,0,1,,0,0,0,,56.9,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,0,9.9,0,50.0,0.0,0,2,0.0,0,1,0,77.5,59.4,1,29,0.0,0,21,6,95.2,20,28.8,12,60.0,0,57,2,0.3,9.5,2.85
Devontez Walker,145773,WR,N CAROLINA,1,14,0,245,18.3,0,50.0,100.0,1,1,0.0,0,1,0,70.7,63.9,0,14,0.0,0,9,2,88.9,8,64.6,4,50.0,0,20,0,0.0,10.0,2.5,0,16.0,1,87.5,100.0,1,1,0.0,0,5,0,78.5,72.5,0,29,0.0,0,42,7,92.9,39,157.8,8,20.5,1,99,21,3.0,14.1,2.54
Michael Brown Stephens,97191,WR,USF,1,13,0,327,10.3,0,66.7,,0,0,0.0,0,0,0,70.7,58.8,0,6,0.0,0,6,2,83.3,5,72.9,3,60.0,0,11,-1,-0.5,5.5,2.2,0,13.5,3,70.0,100.0,1,1,12.5,1,5,0,56.4,74.3,0,18,0.0,0,26,7,96.2,25,94.2,10,40.0,0,81,21,3.0,11.6,3.24
Sam Wiglusz,88315,WR,OHIO,1,13,0,259,14.7,0,100.0,100.0,1,1,0.0,0,3,0,73.1,92.0,0,28,0.0,0,5,3,100.0,5,158.3,3,60.0,1,52,17,5.7,17.3,10.4,0,13.6,0,71.4,100.0,2,2,16.7,1,4,0,50.3,69.7,0,38,0.0,0,25,5,92.0,23,111.6,7,30.4,0,84,19,3.8,16.8,3.65
