player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Josh Kelly,97061,WR,TEXAS TECH,1,18,0,315,13.9,0,60.0,33.3,1,3,0.0,0,5,0,77.5,85.4,1,35,0.0,0,17,6,94.1,16,94.6,10,62.5,2,102,16,2.7,17.0,6.38,0,24.0,0,0.0,0.0,0,1,100.0,1,0,0,16.4,47.0,0,0,0.0,0,22,0,95.5,21,39.6,4,19.0,0,0,0,,,0.0
Isiah Paige,145348,WR,DOMINION,1,16,0,263,10.0,0,80.0,0.0,0,1,0.0,0,3,0,74.9,82.3,0,38,0.0,0,8,4,100.0,8,158.3,5,62.5,1,93,46,11.5,23.3,11.63,0,3.0,5,80.0,66.7,2,3,11.1,1,4,0,59.3,71.3,0,61,0.0,0,33,8,93.9,31,111.3,10,32.3,0,107,101,12.6,13.4,3.45
Jayden Higgins,150240,WR,IOWA STATE,1,16,0,193,11.9,0,50.0,100.0,1,1,20.0,1,4,0,45.4,75.5,0,24,0.0,0,17,4,88.2,15,75.0,8,53.3,0,60,11,2.8,15.0,4.0,0,9.6,0,75.0,,0,0,0.0,0,6,0,78.5,81.4,1,23,0.0,0,27,6,92.6,25,110.9,8,32.0,1,89,36,6.0,14.8,3.56
Nick Cenacle,169053,WR,HAWAII,1,15,0,180,5.5,1,50.0,,0,0,0.0,0,0,1,66.7,48.5,0,14,0.0,0,14,1,100.0,14,72.9,2,14.3,0,14,7,7.0,14.0,1.0,0,7.2,0,83.3,0.0,0,1,16.7,1,3,0,49.8,71.1,0,15,0.0,0,18,5,100.0,18,102.1,6,33.3,0,51,25,5.0,10.2,2.83
Jordyn Tyson,157690,WR,ARIZONA ST,1,14,0,110,12.7,1,55.6,50.0,1,2,16.7,1,4,0,49.8,68.9,0,22,0.0,0,20,5,100.0,20,111.3,9,45.0,1,56,14,2.8,11.2,2.8,0,9.4,0,60.0,,0,0,0.0,0,1,0,74.9,73.2,0,11,0.0,0,12,3,91.7,11,72.9,5,45.5,0,25,11,3.7,8.3,2.27
Jamaal Pritchett,155624,WR,S ALABAMA,1,14,0,288,-1.7,0,66.7,,0,0,33.3,1,1,0,31.6,55.9,0,12,0.0,0,8,2,87.5,7,74.3,3,42.9,0,12,16,8.0,6.0,1.71,0,1.9,1,87.5,,0,0,0.0,0,4,0,78.5,76.4,0,19,0.0,0,24,7,91.7,22,105.7,8,36.4,0,75,66,9.4,10.7,3.41
Roc Taylor,144283,WR,MEMPHIS,1,14,0,218,,0,,,0,0,,0,0,0,,56.7,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,17.7,1,60.0,60.0,3,5,0.0,0,4,0,77.5,67.2,0,38,0.0,0,35,6,94.3,33,84.6,10,30.3,0,78,15,2.5,13.0,2.36
Tru Edwards,146058,WR,LA TECH,1,13,0,208,12.2,0,20.0,,0,0,0.0,0,1,0,66.7,59.0,1,19,0.0,0,18,1,100.0,18,3.3,5,27.8,0,19,3,3.0,19.0,1.06,0,6.1,2,85.7,100.0,2,2,0.0,0,2,0,77.5,75.6,0,15,0.0,0,25,6,100.0,25,100.0,7,28.0,0,56,22,3.7,9.3,2.24
Denzel Boston,162481,WR,WASHINGTON,1,13,0,340,15.3,1,66.7,50.0,1,2,0.0,0,3,0,74.9,71.9,0,17,0.0,0,17,4,94.1,16,88.9,6,37.5,0,45,16,4.0,11.3,2.81,0,7.7,0,71.4,,0,0,0.0,0,3,0,76.3,69.6,0,17,0.0,0,20,5,100.0,20,93.8,7,35.0,0,54,28,5.6,10.8,2.7
Desmond Reid,159936,HB,PITTSBURGH,1,13,0,268,,0,,,0,0,,0,0,0,,58.0,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,3.4,2,55.6,,0,0,0.0,0,2,0,76.3,65.1,0,18,2.8,1,36,5,88.9,32,62.3,9,28.1,0,30,32,6.4,6.0,0.94
