player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Taz Reddicks,173734,WR,OREGON ST,1,15,0,265,9.0,3,66.7,66.7,2,3,20.0,1,2,0,45.9,63.4,0,18,0.0,0,21,4,95.2,20,83.3,6,30.0,0,37,20,5.0,9.3,1.85,0,5.9,1,75.0,,0,0,0.0,0,4,0,77.5,89.4,0,37,0.0,0,15,6,100.0,15,116.7,8,53.3,0,102,69,11.5,17.0,6.8
Skyler Bell,145163,WR,UCONN,1,15,0,146,11.7,0,60.0,33.3,1,3,0.0,0,2,0,77.5,71.0,0,16,0.0,0,22,6,86.4,19,76.7,10,52.6,0,59,17,2.8,9.8,3.11,0,5.2,0,100.0,100.0,1,1,0.0,0,2,1,76.3,63.5,0,27,0.0,0,23,5,100.0,23,103.3,5,21.7,0,44,18,3.6,8.8,1.91
Danny Scudero,170781,WR,S JOSE ST,1,14,0,285,17.5,0,33.3,0.0,0,1,0.0,0,0,0,73.1,55.2,0,3,0.0,0,20,2,95.0,19,42.4,6,31.6,0,5,3,1.5,2.5,0.26,0,11.6,4,62.5,100.0,1,1,16.7,1,4,1,49.8,67.2,0,21,0.0,0,25,5,96.0,24,85.9,8,33.3,0,61,35,7.0,12.2,2.54
Pofele Ashlock,158166,WR,HAWAII,1,14,0,180,6.3,0,75.0,,0,0,0.0,0,3,0,73.1,74.8,0,15,0.0,0,16,3,93.8,15,138.5,4,26.7,2,33,11,3.7,11.0,2.2,0,18.2,1,20.0,0.0,0,1,66.7,2,1,0,10.9,53.2,0,47,0.0,0,14,1,100.0,14,66.3,5,35.7,0,47,17,17.0,47.0,3.36
Josh Cameron,144513,WR,BAYLOR,1,14,0,118,,0,,,0,0,,0,0,0,,54.8,0,0,0.0,0,7,0,71.4,5,0.0,0,0.0,0,0,0,,,0.0,0,12.8,3,58.3,50.0,1,2,0.0,0,4,0,78.5,70.0,0,48,0.0,0,48,7,93.8,45,133.7,12,26.7,2,125,39,5.6,17.9,2.78
Lewis Bond,143817,WR,BOSTON COL,1,14,0,121,4.0,0,100.0,,0,0,0.0,0,1,0,66.7,66.6,0,13,0.0,0,6,1,83.3,5,118.8,1,20.0,0,13,9,9.0,13.0,2.6,0,3.9,2,87.5,,0,0,0.0,0,1,0,78.5,58.5,0,14,0.0,0,25,7,96.0,24,88.0,8,33.3,0,41,14,2.0,5.9,1.71
Elijah Sarratt,159499,WR,INDIANA,1,13,0,190,17.3,0,33.3,0.0,0,2,0.0,0,1,0,66.7,68.7,0,3,0.0,0,4,1,75.0,3,81.9,3,100.0,1,3,0,0.0,3.0,1.0,0,13.9,1,71.4,100.0,1,1,16.7,1,5,0,49.8,74.2,0,27,0.0,0,17,5,100.0,17,147.0,7,41.2,1,77,15,3.0,15.4,4.53
Javen Nicholas,157109,WR,CHARLOTTE,1,13,0,136,5.8,0,80.0,50.0,1,2,0.0,0,3,0,74.9,77.0,0,19,0.0,0,11,4,100.0,11,100.8,5,45.5,0,41,13,3.3,10.3,3.73,0,9.6,2,85.7,,0,0,0.0,0,4,0,77.5,71.7,0,20,0.0,0,27,6,96.3,26,105.4,7,26.9,0,65,29,4.8,10.8,2.5
Dalen Cobb,158341,WR,GA SOUTHRN,1,13,0,174,7.8,0,33.3,100.0,2,2,0.0,0,1,0,70.7,66.3,0,13,0.0,0,15,2,93.3,14,81.9,6,42.9,1,17,0,0.0,8.5,1.21,0,4.3,0,50.0,0.0,0,1,25.0,1,1,0,39.5,55.8,1,17,0.0,0,17,3,94.1,16,23.6,6,37.5,0,28,25,8.3,9.3,1.75
Kevin Coleman Jr.,160756,WR,MISSOURI,1,12,0,229,5.7,3,100.0,,0,0,0.0,0,3,0,73.1,84.1,0,20,10.0,1,10,3,90.0,9,152.1,3,33.3,1,33,16,5.3,11.0,3.67,0,3.8,1,75.0,0.0,0,1,0.0,0,0,0,73.1,61.4,0,9,0.0,0,17,3,100.0,17,83.3,4,23.5,0,18,11,3.7,6.0,1.06
