player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Dorian Singer,146243,WR,UTAH,1,17,0,328,14.2,0,33.3,0.0,0,4,0.0,0,1,0,70.7,55.3,0,18,0.0,0,23,2,95.7,22,44.4,6,27.3,0,21,2,1.0,10.5,0.95,0,21.2,0,63.6,75.0,3,4,0.0,0,6,0,78.5,89.0,0,37,0.0,0,20,7,100.0,20,105.9,11,55.0,0,134,22,3.1,19.1,6.7
Tre Harris,122676,WR,OLE MISS,1,15,0,226,14.5,0,100.0,,0,0,0.0,0,2,0,70.7,90.4,0,48,0.0,0,5,2,100.0,5,158.3,2,40.0,1,87,58,29.0,43.5,17.4,0,13.9,1,63.6,0.0,0,1,12.5,1,4,1,56.8,60.0,0,39,0.0,0,27,7,92.6,25,85.0,11,44.0,0,79,59,8.4,11.3,3.16
Matt Sykes,131812,WR,RICE,1,14,0,275,7.5,0,75.0,,0,0,0.0,0,3,0,73.1,76.5,0,12,0.0,0,11,3,100.0,11,95.8,4,36.4,0,30,3,1.0,10.0,2.73,0,9.1,0,57.1,0.0,0,2,0.0,0,2,0,74.9,63.3,0,24,0.0,0,25,4,100.0,25,83.0,7,28.0,0,56,34,8.5,14.0,2.24
Tez Johnson,123709,WR,OREGON,1,14,0,264,5.0,0,66.7,,0,0,0.0,0,2,0,74.9,68.0,1,12,0.0,0,16,4,93.8,15,76.4,6,40.0,1,27,15,3.8,6.8,1.8,0,0.8,0,83.3,,0,0,16.7,1,4,0,49.8,62.3,0,14,0.0,0,17,5,94.1,16,90.3,6,37.5,0,34,36,7.2,6.8,2.13
Hal Presley,144507,WR,BAYLOR,1,14,0,118,9.6,1,80.0,,0,0,0.0,0,2,0,74.9,73.4,0,23,0.0,0,13,4,100.0,13,101.7,5,38.5,0,42,19,4.8,10.5,3.23,0,7.8,0,50.0,0.0,0,1,0.0,0,2,0,73.1,64.4,1,11,0.0,0,22,3,90.9,20,18.1,6,30.0,0,20,4,1.3,6.7,1.0
Darius Lassiter,157480,WR,BYU,1,13,0,128,,0,,,0,0,,0,0,0,,56.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,27.4,0,60.0,50.0,1,2,0.0,0,3,0,73.1,74.9,0,44,0.0,0,18,3,100.0,18,143.8,5,27.8,1,66,7,2.3,22.0,3.67
Raylen Sharpe,144255,WR,FRESNO ST,1,13,0,169,19.3,0,66.7,0.0,0,1,0.0,0,2,0,70.7,77.4,1,25,0.0,0,10,2,90.0,9,61.1,3,33.3,0,31,0,0.0,15.5,3.44,0,4.7,1,85.7,,0,0,0.0,0,2,0,77.5,64.1,0,15,0.0,0,26,6,100.0,26,100.6,7,26.9,0,57,32,5.3,9.5,2.19
Kris Hutson,131713,WR,WASH STATE,1,13,0,341,1.0,2,100.0,,0,0,0.0,0,2,0,73.1,70.3,0,21,0.0,0,11,3,90.9,10,118.8,3,30.0,0,40,37,12.3,13.3,4.0,0,10.8,2,60.0,33.3,1,3,25.0,2,3,0,33.8,63.0,0,45,0.0,0,39,6,100.0,39,87.9,10,25.6,0,86,37,6.2,14.3,2.21
Dominic Lovett,146872,WR,GEORGIA,1,13,0,173,10.1,1,50.0,25.0,1,4,0.0,0,3,0,76.3,65.1,0,32,0.0,0,27,4,85.2,23,68.2,8,34.8,0,47,47,11.8,11.8,2.04,0,-1.0,0,50.0,,0,0,50.0,1,0,0,24.5,48.5,0,-3,0.0,0,14,1,100.0,14,56.3,2,14.3,0,-3,3,3.0,-3.0,-0.21
Kamdyn Benjamin,123241,WR,TULSA,1,13,0,320,10.3,0,66.7,,0,0,0.0,0,1,0,70.7,57.8,0,4,0.0,0,7,2,85.7,6,70.1,3,50.0,0,7,3,1.5,3.5,1.17,0,15.8,1,55.6,100.0,1,1,0.0,0,4,0,76.3,68.9,1,19,0.0,0,29,5,96.6,28,37.0,9,32.1,0,61,6,1.2,12.2,2.18
Brennan Presley,122982,WR,OKLA STATE,1,13,0,262,6.3,1,50.0,,0,0,0.0,0,2,0,70.7,66.0,0,17,0.0,0,16,2,81.3,13,76.0,4,30.8,0,31,13,6.5,15.5,2.38,0,12.2,1,44.4,,0,0,0.0,0,1,0,74.9,54.3,0,21,0.0,0,34,4,94.1,32,57.2,9,28.1,0,39,28,7.0,9.8,1.22
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,12,0,122,11.7,1,100.0,,0,0,0.0,0,2,0,73.1,82.8,0,43,0.0,0,12,3,100.0,12,118.8,3,25.0,0,55,20,6.7,18.3,4.58,0,5.6,3,100.0,,0,0,0.0,0,2,0,76.3,71.7,0,18,5.3,1,19,5,84.2,16,137.1,5,31.3,1,37,14,2.8,7.4,2.31
