player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Pofele Ashlock,158166,WR,HAWAII,1,17,0,180,7.9,0,50.0,0.0,0,2,28.6,2,3,1,29.3,57.4,0,16,0.0,0,21,5,95.2,20,95.0,10,50.0,1,43,8,1.6,8.6,2.15,0,12.7,0,50.0,100.0,1,1,25.0,1,1,0,39.5,53.9,0,19,0.0,0,30,3,100.0,30,66.0,6,20.0,0,32,0,0.0,10.7,1.07
Jalen Royals,163442,WR,UTAH ST,1,15,0,329,20.4,3,57.1,0.0,0,1,0.0,0,3,0,74.9,81.6,0,75,0.0,0,17,4,94.1,16,141.4,7,43.8,2,158,98,24.5,39.5,9.88,0,6.1,2,62.5,0.0,0,1,28.6,2,4,0,29.1,65.7,0,23,0.0,0,18,5,100.0,18,81.8,8,44.4,0,53,45,9.0,10.6,2.94
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,14.7,5,55.6,50.0,1,2,0.0,0,4,0,76.3,80.6,0,40,0.0,0,27,5,96.3,26,100.5,9,34.6,0,116,62,12.4,23.2,4.46,0,18.0,0,50.0,100.0,1,1,0.0,0,2,1,73.1,57.4,1,15,0.0,0,28,3,96.4,27,33.3,6,22.2,0,42,11,3.7,14.0,1.56
Tanner Koziol,156895,TE,BALL ST,1,14,0,117,10.7,0,33.3,0.0,0,1,0.0,0,2,0,70.7,65.4,0,14,5.0,1,20,2,75.0,15,48.6,6,40.0,0,27,27,13.5,13.5,1.8,0,5.0,2,85.7,50.0,1,2,0.0,0,4,0,77.5,89.5,0,14,0.0,0,17,6,100.0,17,101.2,7,41.2,0,58,22,3.7,9.7,3.41
Tory Horton,128232,WR,COLO STATE,1,14,0,144,19.2,0,40.0,0.0,0,1,0.0,0,2,0,70.7,73.1,0,52,0.0,0,14,2,71.4,10,87.5,5,50.0,0,67,24,12.0,33.5,6.7,0,18.2,0,60.0,50.0,1,2,0.0,0,1,0,73.1,70.9,0,36,0.0,0,10,3,100.0,10,92.1,5,50.0,0,48,12,4.0,16.0,4.8
Bryce Kirtz,97424,WR,NWESTERN,1,14,0,256,10.0,0,0.0,,0,0,,0,0,0,,55.4,0,0,0.0,0,6,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,0,13.9,0,70.0,50.0,1,2,0.0,0,2,0,78.5,70.4,0,47,0.0,0,29,7,100.0,29,98.3,10,34.5,0,91,9,1.3,13.0,3.14
Tez Johnson,123709,WR,OREGON,1,14,0,264,0.0,0,100.0,,0,0,0.0,0,1,0,66.7,72.5,0,2,0.0,0,2,1,100.0,2,118.8,1,50.0,1,2,2,2.0,2.0,1.0,0,6.4,1,66.7,,0,0,0.0,0,6,0,77.5,80.1,1,17,0.0,0,22,6,90.9,20,44.4,9,45.0,0,57,40,6.7,9.5,2.85
Javon Tracy,158028,WR,MIAMI OH,1,13,0,221,5.0,0,50.0,0.0,0,1,0.0,0,1,0,66.7,64.7,0,11,0.0,0,9,1,100.0,9,66.7,2,22.2,0,11,4,4.0,11.0,1.22,0,6.1,1,80.0,,0,0,0.0,0,5,0,79.3,70.2,0,23,0.0,0,39,8,100.0,39,110.4,10,25.6,0,105,54,6.8,13.1,2.69
Cortez Braham,157366,WR,NEVADA,1,12,0,239,7.0,0,100.0,,0,0,0.0,0,1,0,66.7,70.9,0,7,0.0,0,3,1,100.0,3,95.8,1,33.3,0,7,0,0.0,7.0,2.33,0,13.7,2,54.5,0.0,0,3,0.0,0,2,0,77.5,62.7,0,20,0.0,0,31,6,100.0,31,66.1,11,35.5,0,49,22,3.7,8.2,1.58
Corey Rucker,121539,WR,ARK STATE,1,12,0,113,20.0,0,50.0,,0,0,0.0,0,1,0,66.7,61.8,0,11,0.0,0,4,1,75.0,3,66.7,2,66.7,0,11,0,0.0,11.0,3.67,0,28.3,0,66.7,66.7,2,3,0.0,0,4,0,74.9,78.7,0,51,0.0,0,24,4,91.7,22,109.7,6,27.3,0,125,12,3.0,31.3,5.68
