player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Josh Cameron,144513,WR,BAYLOR,1,19,0,118,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Marcel Williams,184707,WR,AKRON,1,18,0,102,16.0,0,66.7,50.0,2,4,0.0,0,3,0,74.9,71.6,0,30,0.0,0,25,4,88.0,22,138.2,6,27.3,2,59,7,1.8,14.8,2.68,0,11.8,0,90.0,100.0,1,1,0.0,0,7,0,80.1,88.8,0,42,0.0,0,24,9,95.8,23,118.8,10,43.5,0,142,35,3.9,15.8,6.17
Asaad Waseem,171909,WR,FAU,1,15,0,165,7.6,0,57.1,,0,0,20.0,1,0,0,45.4,50.9,0,7,0.0,0,16,4,93.8,15,62.2,7,46.7,0,8,8,2.0,2.0,0.53,0,12.3,1,66.7,0.0,0,1,33.3,1,1,0,31.6,56.6,0,11,0.0,0,11,2,90.9,10,78.5,3,30.0,0,15,3,1.5,7.5,1.5
Iverson Hooks,163020,WR,UAB,1,15,0,321,15.0,2,28.6,25.0,1,4,0.0,0,2,0,70.7,67.8,0,16,0.0,0,16,2,93.8,15,40.8,7,46.7,0,23,6,3.0,11.5,1.53,0,18.5,1,33.3,,0,0,0.0,0,1,0,70.7,57.2,0,10,0.0,0,27,2,100.0,27,42.4,6,22.2,0,16,0,0.0,8.0,0.59
Andrew Marsh,198804,WR,MICHIGAN,1,15,0,222,18.3,0,66.7,100.0,1,1,0.0,0,2,0,70.7,86.9,0,32,0.0,0,9,2,88.9,8,109.7,3,37.5,0,43,2,1.0,21.5,5.38,0,8.9,1,83.3,33.3,1,3,0.0,0,7,0,80.9,82.1,0,32,0.0,0,29,10,100.0,29,117.4,12,41.4,0,146,66,6.6,14.6,5.03
Kole Wilson,168441,WR,BAYLOR,1,14,0,118,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Nik McMillan,157951,WR,BUFFALO,1,13,0,126,11.7,1,55.6,66.7,2,3,16.7,1,3,0,49.8,70.1,1,55,0.0,0,23,5,91.3,21,97.5,9,42.9,2,106,59,11.8,21.2,5.05,0,8.0,0,100.0,100.0,1,1,0.0,0,1,0,70.7,64.1,0,10,0.0,0,19,2,100.0,19,100.0,2,10.5,0,16,0,0.0,8.0,0.84
Jeremiah Koger,199425,WR,USF,1,13,0,327,,0,,,0,0,,0,0,0,,59.3,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,12.5,2,66.7,,0,0,20.0,1,2,0,45.4,65.7,0,11,0.0,0,17,4,100.0,17,77.1,6,35.3,0,28,4,1.0,7.0,1.65
Elijah Metcalf,145307,WR,SO MISS,1,13,0,296,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Germie Bernard,158374,WR,ALABAMA,1,13,0,103,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Cortez Braham Jr.,157366,WR,MEMPHIS,1,13,0,218,4.0,0,100.0,,0,0,0.0,0,1,0,66.7,60.0,0,4,0.0,0,2,1,100.0,2,83.3,1,50.0,0,4,0,0.0,4.0,2.0,0,15.0,0,75.0,100.0,1,1,0.0,0,3,0,77.5,63.6,0,19,0.0,0,35,6,91.4,32,97.9,8,25.0,0,64,5,0.8,10.7,2.0
Braden Pegan,162463,WR,UTAH ST,1,13,0,329,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Ryan Wingo,184520,WR,TEXAS,1,13,0,311,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Jaden Bradley,144016,WR,UNLV,1,12,0,325,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Gabriel Benyard,147969,WR,KENNESAW,1,12,0,200,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Donovan Faupel,175668,WR,NEW MEX ST,1,12,0,242,8.0,0,50.0,100.0,1,1,33.3,1,2,0,31.6,62.9,0,11,0.0,0,11,2,90.9,10,65.6,4,40.0,0,21,8,4.0,10.5,2.1,0,5.6,0,85.7,50.0,1,2,0.0,0,2,0,77.5,66.1,0,19,0.0,0,28,6,96.4,27,100.0,7,25.9,0,56,34,5.7,9.3,2.07
Myles Butler,150199,WR,MIDDLE TN,1,12,0,224,14.5,1,50.0,,0,0,0.0,0,0,0,66.7,69.6,0,5,0.0,0,4,1,100.0,4,56.3,2,50.0,0,5,6,6.0,5.0,1.25,0,,0,,,0,0,,0,0,0,,59.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
KC Concepcion,170362,WR,TEXAS A&M,1,12,0,312,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Lewis Bond,143817,WR,BOSTON COL,1,12,0,121,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Ted Hurst,187922,WR,GA STATE,1,12,0,175,26.6,0,40.0,0.0,0,1,0.0,0,1,0,70.7,63.3,1,9,0.0,0,12,2,100.0,12,8.3,5,41.7,0,9,4,2.0,4.5,0.75,0,13.6,0,60.0,,0,0,0.0,0,2,0,73.1,70.6,1,41,0.0,0,15,3,86.7,13,55.8,5,38.5,0,52,11,3.7,17.3,4.0
Jean Louis III,176304,WR,AKRON,1,11,0,102,18.0,0,25.0,,0,0,0.0,0,1,0,70.7,67.7,0,24,0.0,0,21,1,85.7,18,52.1,4,22.2,0,24,12,12.0,24.0,1.33,0,12.0,0,66.7,0.0,0,1,33.3,1,1,0,32.3,55.1,0,15,0.0,0,14,2,92.9,13,79.9,3,23.1,0,16,0,0.0,8.0,1.23
Trent Walker,146340,WR,OREGON ST,1,11,0,265,1.0,0,100.0,,0,0,0.0,0,1,0,66.7,71.2,0,3,0.0,0,3,1,100.0,3,118.8,1,33.3,1,3,2,2.0,3.0,1.0,0,13.7,0,33.3,100.0,1,1,0.0,0,1,0,66.7,60.3,0,38,0.0,0,28,1,92.9,26,81.9,3,11.5,0,38,5,5.0,38.0,1.46
Kris Hutson,131713,WR,ARIZONA,1,11,0,109,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kendrick Law,157004,WR,KENTUCKY,1,11,0,202,-2.0,0,100.0,,0,0,0.0,0,0,0,70.7,60.1,0,3,0.0,0,3,1,66.7,2,79.2,1,50.0,0,3,5,5.0,3.0,1.5,0,4.3,3,100.0,100.0,1,1,0.0,0,5,0,80.1,80.4,0,43,6.3,1,16,9,93.8,15,118.8,9,60.0,0,118,79,8.8,13.1,7.87
DeJuan Williams,183534,HB,MARYLAND,1,11,0,215,0.0,0,0.0,,0,0,,0,0,0,,56.7,0,0,20.0,1,5,0,80.0,4,39.6,1,25.0,0,0,0,,,0.0,0,1.2,0,60.0,,0,0,25.0,1,0,0,39.5,46.2,0,7,6.3,1,16,3,87.5,14,64.6,5,35.7,0,10,9,3.0,3.3,0.71
Eric McAlister,145976,WR,TCU,1,10,0,305,10.0,1,100.0,,0,0,0.0,0,1,0,66.7,65.7,0,20,0.0,0,8,1,100.0,8,118.8,1,12.5,0,20,10,10.0,20.0,2.5,0,14.2,2,33.3,0.0,0,1,25.0,1,3,0,40.2,71.1,2,47,0.0,0,17,3,100.0,17,30.6,9,52.9,0,87,49,16.3,29.0,5.12
David Wells Jr.,176410,WR,OREGON ST,1,10,0,265,12.0,0,100.0,,0,0,0.0,0,1,0,66.7,71.6,0,4,0.0,0,3,1,100.0,3,122.9,1,33.3,1,4,0,0.0,4.0,1.33,0,4.5,1,62.5,100.0,1,1,0.0,0,3,0,76.3,75.8,0,16,0.0,0,24,5,91.7,22,82.3,8,36.4,0,54,47,9.4,10.8,2.45
Kam Perry,156397,WR,MIAMI OH,1,10,0,221,24.0,0,0.0,,0,0,,0,0,0,,55.9,1,0,0.0,0,6,0,100.0,6,0.0,1,16.7,0,0,0,,,0.0,0,21.0,0,42.9,0.0,0,1,25.0,1,2,0,40.2,58.5,1,26,0.0,0,29,3,96.6,28,27.4,7,25.0,0,49,2,0.7,16.3,1.75
Donnie Gray,145035,WR,UMASS,1,10,0,216,13.0,0,100.0,,0,0,0.0,0,1,0,66.7,67.6,0,13,0.0,0,5,1,80.0,4,118.8,1,25.0,0,13,0,0.0,13.0,3.25,0,6.0,0,66.7,0.0,0,2,0.0,0,2,0,77.5,67.6,0,9,0.0,0,16,6,100.0,16,70.6,9,56.3,0,28,11,1.8,4.7,1.75
Carlos Hernandez,174167,WR,WAKE,1,10,0,339,3.0,0,33.3,,0,0,0.0,0,0,0,66.7,57.0,0,7,0.0,0,7,1,100.0,7,42.4,3,42.9,0,7,10,10.0,7.0,1.0,0,2.4,1,71.4,,0,0,0.0,0,2,0,76.3,70.1,0,70,0.0,0,17,5,100.0,17,153.3,7,41.2,1,93,75,15.0,18.6,5.47
Easton Messer,163051,WR,FAU,1,10,0,165,-1.0,0,100.0,,0,0,0.0,0,2,0,74.9,57.9,0,7,0.0,0,24,4,91.7,22,82.3,4,18.2,0,15,19,4.8,3.8,0.68,0,18.7,3,66.7,50.0,1,2,0.0,0,2,0,70.7,76.5,0,50,0.0,0,17,2,82.4,14,109.7,3,21.4,0,67,40,20.0,33.5,4.79
Ja'Kobi Lane,176638,WR,USC,1,10,0,326,,0,,,0,0,,0,0,0,16.8,47.0,0,0,0.0,0,11,0,72.7,8,0.0,0,0.0,0,0,0,,,0.0,0,11.7,0,77.8,66.7,2,3,12.5,1,4,0,58.9,75.5,0,14,0.0,0,23,7,91.3,21,96.8,9,42.9,0,65,14,2.0,9.3,3.1
Sean Wilson,185332,WR,DELAWARE,1,10,0,151,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Junior Vandeross III,163156,WR,TOLEDO,1,10,0,316,13.0,0,40.0,0.0,0,1,0.0,0,1,0,70.7,69.9,0,10,0.0,0,11,2,100.0,11,47.9,5,45.5,0,13,11,5.5,6.5,1.18,0,3.0,0,75.0,,0,0,25.0,1,1,0,45.4,62.7,0,15,0.0,0,16,3,93.8,15,90.6,4,26.7,0,25,18,6.0,8.3,1.67
Devin McCuin,176494,WR,UTSA,1,10,0,331,34.0,0,100.0,,0,0,0.0,0,1,0,66.7,81.9,0,45,0.0,0,6,1,100.0,6,158.3,1,16.7,1,45,11,11.0,45.0,7.5,0,7.8,1,62.5,,0,0,0.0,0,2,0,76.3,63.6,0,14,0.0,0,23,5,95.7,22,78.1,8,36.4,0,46,11,2.2,9.2,2.09
Eli Heidenreich,162554,FB,NAVY,1,10,0,237,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,16.1,0,55.6,0.0,0,1,0.0,0,4,0,76.3,77.9,0,82,9.5,2,21,5,81.0,17,100.5,9,52.9,0,146,73,14.6,29.2,8.59
Marcus Sanders Jr.,158361,WR,GA SOUTHRN,1,10,0,174,,0,,,0,0,,0,0,0,,57.0,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,14.0,1,25.0,0.0,0,2,0.0,0,1,0,66.7,62.0,0,11,0.0,0,10,1,80.0,8,39.6,4,50.0,0,11,6,6.0,11.0,1.38
Alex Perry,158184,WR,FIU,1,10,0,166,,0,,,0,0,,0,0,0,,57.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,14.8,1,75.0,50.0,1,2,0.0,0,3,0,77.5,67.1,0,36,0.0,0,29,6,100.0,29,104.2,8,27.6,0,76,43,7.2,12.7,2.62
Brady Boyd,127298,WR,UTAH ST,1,10,0,329,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Makai Lemon,174150,WR,USC,1,10,0,326,12.5,0,100.0,100.0,1,1,0.0,0,2,0,74.9,75.5,0,35,0.0,0,11,4,72.7,8,118.8,4,50.0,0,54,4,1.0,13.5,6.75,0,13.5,0,100.0,100.0,2,2,0.0,0,3,0,74.9,72.9,0,28,0.0,0,23,4,91.3,21,118.8,4,19.0,0,61,7,1.8,15.3,2.9
Brock Spalding,157443,WR,E CAROLINA,1,10,0,156,16.0,0,50.0,50.0,1,2,0.0,0,2,0,70.7,85.4,0,36,0.0,0,9,2,88.9,8,95.8,4,50.0,0,58,10,5.0,29.0,7.25,0,10.8,1,75.0,,0,0,25.0,1,3,1,40.2,55.0,0,12,0.0,0,20,3,100.0,20,95.8,4,20.0,0,30,16,5.3,10.0,1.5
Cole Weaver,171295,WR,MIAMI OH,1,10,0,221,,0,,,0,0,,0,0,0,,55.8,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,14.8,0,37.5,50.0,1,2,25.0,1,3,0,40.2,62.4,1,17,0.0,0,29,3,96.6,28,15.1,8,28.6,0,41,5,1.7,13.7,1.46
Keagan Johnson,144848,WR,NEW MEXICO,1,9,0,241,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Israel Polk,170122,WR,AKRON,1,9,0,102,10.6,0,20.0,100.0,1,1,50.0,1,1,0,24.5,52.6,0,16,0.0,0,29,1,89.7,26,40.4,5,19.2,0,16,1,1.0,16.0,0.62,0,16.5,0,100.0,100.0,1,1,0.0,0,1,0,70.7,61.3,0,19,0.0,0,27,2,96.3,26,158.3,2,7.7,1,32,0,0.0,16.0,1.23
Donaven McCulley,144829,WR,MICHIGAN,1,9,0,222,31.0,0,0.0,,0,0,,0,0,0,,55.3,0,0,0.0,0,9,0,88.9,8,39.6,1,12.5,0,0,0,,,0.0,0,14.3,0,50.0,0.0,0,1,20.0,1,4,0,74.9,71.0,1,26,0.0,0,29,4,100.0,29,34.9,8,27.6,0,59,22,5.5,14.8,2.03
Eric Rivers,144279,WR,GA TECH,1,9,0,176,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Christian Moss,144095,WR,KENNESAW,1,9,0,200,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kobe Paysour,143974,WR,N CAROLINA,1,9,0,245,,0,,,0,0,,0,0,0,,56.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,9.3,1,66.7,50.0,1,2,0.0,0,2,0,74.9,60.0,0,13,0.0,0,36,4,91.7,33,81.3,6,18.2,0,34,12,3.0,8.5,1.03
Grady O'Neill,170328,WR,SM HOUSTON,1,9,0,281,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
TK King,157338,WR,NEW MEX ST,1,9,0,242,-3.0,0,100.0,,0,0,0.0,0,0,0,66.7,54.9,0,-2,0.0,0,9,1,100.0,9,79.2,1,11.1,0,-2,1,1.0,-2.0,-0.22,0,10.4,0,85.7,,0,0,0.0,0,4,0,77.5,71.3,0,41,0.0,0,23,6,100.0,23,113.7,7,30.4,0,79,13,2.2,13.2,3.43
Anthony Evans III,173530,WR,MISS STATE,1,9,0,227,17.0,0,100.0,100.0,2,2,0.0,0,2,0,73.1,73.8,0,38,0.0,0,16,3,87.5,14,118.8,3,21.4,0,57,6,2.0,19.0,4.07,0,0.0,0,66.7,0.0,0,1,0.0,0,1,0,76.3,59.7,1,9,0.0,0,30,4,90.0,27,30.6,6,22.2,0,14,12,3.0,3.5,0.52
Trell Harris,163133,WR,VIRGINIA,1,9,0,335,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Eli Raridon,156970,TE,NOTRE DAME,1,9,0,258,1.0,0,50.0,0.0,0,1,0.0,0,1,0,66.7,74.3,0,3,57.1,4,7,1,42.9,3,56.3,2,66.7,0,3,4,4.0,3.0,1.0,0,7.4,3,80.0,,0,0,0.0,0,3,0,74.9,86.4,1,28,11.8,2,17,4,82.4,14,77.1,5,35.7,0,60,37,9.3,15.0,4.29
