player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Zay Flowers,97268,WR,BOSTON COL,1,17,0,121,5.4,0,60.0,100.0,1,1,0.0,0,0,0,73.1,55.9,0,2,0.0,0,17,3,94.1,16,64.6,5,31.3,0,0,2,0.7,0.0,0.0,0,14.2,2,44.4,0.0,0,1,20.0,1,3,0,45.9,70.2,0,23,0.0,0,19,4,94.7,18,65.0,9,50.0,0,56,25,6.3,14.0,3.11
Ali Jennings,145344,WR,DOMINION,1,15,0,263,12.1,1,80.0,66.7,2,3,0.0,0,7,0,79.3,89.4,0,37,0.0,0,15,8,93.3,14,111.7,10,71.4,0,108,38,4.8,13.5,7.71,0,20.7,0,33.3,0.0,0,2,0.0,0,1,0,66.7,58.3,0,22,0.0,0,17,1,94.1,16,100.0,3,18.8,1,22,1,1.0,22.0,1.38
Mac Hippenhammer,61591,WR,MIAMI OH,1,15,0,221,17.3,0,0.0,0.0,0,1,,0,0,0,,49.0,0,0,0.0,0,7,0,85.7,6,39.6,3,50.0,0,0,0,,,0.0,0,15.2,0,60.0,100.0,1,1,0.0,0,2,0,73.1,61.9,0,16,0.0,0,28,3,100.0,28,79.6,5,17.9,0,33,6,2.0,11.0,1.18
Joshua Cephus,98095,WR,UTSA,1,15,0,331,,0,,,0,0,,0,0,0,,57.5,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,6.7,3,78.6,100.0,2,2,0.0,0,4,0,81.5,71.4,1,20,0.0,0,44,11,97.7,43,86.9,14,32.6,1,88,36,3.3,8.0,2.05
Tre Harris,122676,WR,LA TECH,1,15,0,208,17.3,0,42.9,40.0,2,5,0.0,0,3,0,74.9,81.6,1,18,0.0,0,20,3,80.0,16,59.2,7,43.8,1,36,1,0.3,12.0,2.25,0,7.5,0,50.0,0.0,0,1,33.3,1,1,0,31.6,59.1,0,32,4.8,1,21,2,90.5,19,121.9,4,21.1,1,37,36,18.0,18.5,1.95
Xavier Worthy,144718,WR,TEXAS,1,14,0,311,21.8,0,40.0,100.0,1,1,0.0,0,2,0,70.7,73.8,0,30,0.0,0,26,2,96.2,25,82.9,5,20.0,0,57,28,14.0,28.5,2.28,0,19.0,0,12.5,,0,0,0.0,0,1,0,66.7,50.7,1,9,0.0,0,20,1,100.0,20,0.0,8,40.0,0,9,10,10.0,9.0,0.45
Shocky Jacques-Louis,77960,WR,AKRON,1,14,0,102,,0,,,0,0,,0,0,0,,57.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,7.8,0,87.5,100.0,1,1,0.0,0,4,0,78.5,72.3,0,24,4.0,1,25,7,96.0,24,103.6,8,33.3,0,71,27,3.9,10.1,2.96
J. Michael Sturdivant,146288,WR,CAL,1,13,0,130,14.5,0,37.5,50.0,1,2,40.0,2,1,0,21.7,51.9,0,8,0.0,0,15,3,93.3,14,45.8,8,57.1,0,14,3,1.0,4.7,1.0,0,11.0,1,100.0,,0,0,0.0,0,3,0,74.9,75.2,0,48,0.0,0,18,4,100.0,18,158.3,4,22.2,1,82,38,9.5,20.5,4.56
Hassan Beydoun,78185,WR,E MICHIGAN,1,13,0,160,6.2,0,72.7,,0,0,11.1,1,2,0,58.9,63.1,0,19,0.0,0,23,8,91.3,21,90.7,11,52.4,0,74,30,3.8,9.3,3.52,0,4.5,0,100.0,,0,0,0.0,0,0,0,73.1,62.2,0,7,0.0,0,13,2,84.6,11,89.6,2,18.2,0,11,2,1.0,5.5,1.0
Dalevon Campbell,101711,WR,NEVADA,1,13,0,239,13.0,0,28.6,0.0,0,2,0.0,0,1,0,70.7,66.1,0,23,0.0,0,17,2,94.1,16,40.2,7,43.8,0,22,3,1.5,11.0,1.38,0,5.8,0,60.0,,0,0,0.0,0,0,0,73.1,55.7,0,6,0.0,0,20,3,100.0,20,64.6,5,25.0,0,9,11,3.7,3.0,0.45
Charlie Jones,55038,WR,PURDUE,1,13,0,273,17.0,0,50.0,50.0,1,2,0.0,0,0,0,66.7,57.8,0,12,0.0,0,5,1,100.0,5,68.8,2,40.0,0,12,0,0.0,12.0,2.4,0,10.9,1,80.0,60.0,3,5,0.0,0,4,0,79.3,75.0,0,27,0.0,0,29,8,89.7,26,103.7,10,38.5,0,89,22,2.8,11.1,3.42
