player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Dalton Kincaid,91791,TE,UTAH,1,16,0,328,10.3,0,100.0,100.0,1,1,0.0,0,4,0,74.9,92.8,0,30,12.5,2,16,4,68.8,11,118.8,4,36.4,0,72,31,7.8,18.0,6.55,0,7.5,4,100.0,100.0,1,1,0.0,0,6,0,80.9,88.0,0,30,4.3,1,23,10,95.7,22,118.8,10,45.5,0,147,72,7.2,14.7,6.68
Jayshon Jackson,78041,WR,BALL ST,1,15,0,117,,0,,,0,0,,0,0,0,,55.1,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,4.2,2,61.5,0.0,0,3,0.0,0,4,0,79.3,70.8,0,16,0.0,0,27,8,92.6,25,69.4,13,52.0,0,50,63,7.9,6.3,2.0
Marvin Mims Jr.,122937,WR,OKLAHOMA,1,15,0,261,14.0,0,0.0,,0,0,100.0,1,0,0,16.8,45.1,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,0,14.2,0,63.6,0.0,0,1,0.0,0,5,0,78.5,71.1,1,32,0.0,0,30,7,100.0,30,53.2,11,36.7,0,95,49,7.0,13.6,3.17
Charlie Jones,55038,WR,PURDUE,1,15,0,273,7.6,1,75.0,60.0,3,5,0.0,0,5,0,77.5,78.7,0,31,0.0,0,23,6,91.3,21,144.3,8,38.1,2,77,38,6.3,12.8,3.67,0,7.8,0,83.3,100.0,1,1,16.7,1,1,0,49.8,60.1,0,16,0.0,0,23,5,100.0,23,98.6,6,26.1,0,46,9,1.8,9.2,2.0
Amare Jones,77742,WR,GA SOUTHRN,1,14,0,174,18.0,0,0.0,0.0,0,2,100.0,1,0,0,16.4,46.6,0,0,0.0,0,16,0,93.8,15,39.6,5,33.3,0,0,0,,,0.0,0,9.3,1,71.4,100.0,1,1,0.0,0,3,0,76.3,76.2,0,75,0.0,0,22,5,100.0,22,153.3,7,31.8,2,128,92,18.4,25.6,5.82
Quentin Johnston,123085,WR,TCU,1,14,0,305,10.3,3,62.5,0.0,0,1,0.0,0,4,0,76.3,89.5,0,30,0.0,0,16,5,100.0,16,103.6,8,50.0,0,95,75,15.0,19.0,5.94,0,20.8,0,60.0,50.0,1,2,0.0,0,3,0,74.9,77.2,0,48,0.0,0,21,3,90.5,19,143.8,5,26.3,1,85,8,2.7,28.3,4.47
Kris Thornton,61795,WR,JAMES MAD,1,14,0,197,24.7,0,16.7,0.0,0,4,0.0,0,1,0,66.7,59.9,0,20,0.0,0,17,1,94.1,16,41.0,6,37.5,0,20,2,2.0,20.0,1.25,0,16.3,0,50.0,50.0,1,2,0.0,0,2,0,73.1,67.2,1,41,0.0,0,31,3,100.0,31,42.4,6,19.4,0,55,6,2.0,18.3,1.77
Xavier Hutchinson,122518,WR,IOWA STATE,1,13,0,193,6.7,1,100.0,100.0,1,1,0.0,0,3,0,73.1,81.8,0,15,0.0,0,7,3,100.0,7,115.3,3,42.9,0,35,15,5.0,11.7,5.0,0,17.5,1,75.0,,0,0,0.0,0,5,0,77.5,74.0,0,21,0.0,0,18,6,94.4,17,112.5,8,47.1,0,92,21,3.5,15.3,5.41
Caullin Lacy,121426,WR,S ALABAMA,1,13,0,288,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,4.2,0,90.0,100.0,1,1,0.0,0,5,0,80.1,80.5,0,44,0.0,0,26,9,100.0,26,144.2,10,38.5,1,106,65,7.2,11.8,4.08
Elijah Cooks,61501,WR,S JOSE ST,1,13,0,285,18.2,0,44.4,25.0,1,4,33.3,2,4,0,25.7,67.4,0,39,0.0,0,29,4,96.6,28,83.1,9,32.1,0,95,5,1.3,23.8,3.39,0,31.0,0,66.7,100.0,1,1,0.0,0,1,0,70.7,64.7,0,32,0.0,0,17,2,94.1,16,149.3,3,18.8,1,39,0,0.0,19.5,2.44
Isaiah Winstead,91115,WR,E CAROLINA,1,13,0,156,4.5,0,50.0,0.0,0,1,0.0,0,0,0,66.7,56.7,0,4,0.0,0,6,1,83.3,5,56.3,2,40.0,0,4,6,6.0,4.0,0.8,0,15.7,1,77.8,100.0,1,1,0.0,0,6,1,78.5,79.9,0,30,0.0,0,26,7,96.2,25,155.8,9,36.0,1,127,30,4.3,18.1,5.08
Trey Palmer,99248,WR,NEBRASKA,1,13,0,238,10.0,0,0.0,0.0,0,1,,0,0,0,,55.3,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,0,22.6,3,54.5,0.0,0,2,14.3,1,5,0,53.4,82.2,1,64,0.0,0,24,6,100.0,24,92.0,11,45.8,1,165,66,11.0,27.5,6.88
Jordan Addison,123000,WR,USC,1,12,0,326,16.5,0,50.0,,0,0,0.0,0,1,0,66.7,65.3,0,2,0.0,0,7,1,85.7,6,95.8,2,33.3,1,2,7,7.0,2.0,0.33,0,21.1,0,57.1,100.0,1,1,0.0,0,2,0,74.9,73.1,0,28,0.0,0,16,4,100.0,16,79.5,7,43.8,0,50,25,6.3,12.5,3.13
Colbie Young,162739,WR,MIAMI FL,1,12,0,220,12.8,0,50.0,0.0,0,1,0.0,0,0,0,70.7,56.9,0,6,0.0,0,11,2,90.9,10,56.3,4,40.0,0,10,6,3.0,5.0,1.0,0,14.2,0,80.0,100.0,2,2,0.0,0,1,0,74.9,65.8,0,37,0.0,0,26,4,92.3,24,118.8,5,20.8,0,64,14,3.5,16.0,2.67
Malachi Corley,66272,WR,W KENTUCKY,1,12,0,346,11.0,0,75.0,,0,0,0.0,0,3,0,73.1,70.4,0,8,0.0,0,10,3,100.0,10,119.8,4,40.0,1,15,3,1.0,5.0,1.5,0,7.1,0,100.0,,0,0,0.0,0,3,0,78.5,70.6,0,47,0.0,0,22,7,100.0,22,117.3,7,31.8,0,85,35,5.0,12.1,3.86
Smoke Harris,78918,WR,LA TECH,1,12,0,208,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,4.7,6,83.3,50.0,1,2,0.0,0,6,0,81.5,80.0,0,74,2.9,1,35,10,91.4,32,118.8,12,37.5,0,156,125,12.5,15.6,4.88
Adonicas Sanders,62988,WR,TEMPLE,1,12,0,306,8.3,0,66.7,,0,0,0.0,0,2,0,76.3,69.5,0,14,0.0,0,20,4,90.0,18,75.7,6,33.3,0,26,25,6.3,6.5,1.44,0,11.0,0,75.0,100.0,1,1,0.0,0,2,0,73.1,66.9,0,15,0.0,0,15,3,100.0,15,96.9,4,26.7,0,31,10,3.3,10.3,2.07
