player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Charlie Jones,55038,WR,PURDUE,1,18,0,273,10.8,0,66.7,75.0,3,4,0.0,0,3,0,77.5,72.0,0,15,0.0,0,32,6,93.8,30,85.0,9,30.0,0,59,16,2.7,9.8,1.97,0,13.7,0,57.1,0.0,0,2,0.0,0,4,0,74.9,78.7,0,30,0.0,0,18,4,88.9,16,96.7,7,43.8,0,79,26,6.5,19.8,4.94
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,1,16,0,343,16.3,0,25.0,0.0,0,2,0.0,0,1,0,66.7,70.6,0,22,0.0,0,9,1,100.0,9,50.0,4,44.4,0,22,1,1.0,22.0,2.44,0,14.6,0,63.6,100.0,4,4,22.2,2,6,0,37.6,81.9,1,16,0.0,0,28,7,100.0,28,84.5,11,39.3,2,73,25,3.6,10.4,2.61
Zay Flowers,97268,WR,BOSTON COL,1,15,0,121,10.6,1,60.0,50.0,1,2,0.0,0,2,1,73.1,58.7,0,14,0.0,0,14,3,100.0,14,112.5,5,35.7,1,25,16,5.3,8.3,1.79,0,5.7,1,66.7,,0,0,0.0,0,1,0,74.9,59.6,2,7,0.0,0,24,4,91.7,22,32.6,6,27.3,0,21,18,4.5,5.3,0.95
Isaiah Williams,97156,WR,ILLINOIS,1,15,0,187,18.0,1,33.3,50.0,1,2,0.0,0,1,0,70.7,63.5,0,10,0.0,0,12,1,83.3,10,43.8,3,30.0,0,10,4,4.0,10.0,1.0,0,6.9,4,63.6,,0,0,22.2,2,6,0,37.6,82.3,1,20,0.0,0,18,7,100.0,18,54.0,11,61.1,0,97,89,12.7,13.9,5.39
Cam Camper,156414,WR,INDIANA,1,15,0,190,9.5,0,60.0,50.0,1,2,14.3,1,3,1,53.4,64.3,0,39,0.0,0,32,6,100.0,32,86.7,10,31.3,0,83,20,3.3,13.8,2.59,0,9.6,0,80.0,,0,0,0.0,0,2,0,74.9,70.5,0,40,0.0,0,17,4,94.1,16,118.8,5,31.3,0,64,29,7.3,16.0,4.0
Zakhari Franklin,97620,WR,UTSA,1,15,0,331,4.0,2,55.6,33.3,1,3,28.6,2,3,0,29.1,64.1,0,24,0.0,0,23,5,95.7,22,72.5,9,40.9,0,52,33,6.6,10.4,2.36,0,5.2,2,80.0,,0,0,0.0,0,2,0,74.9,63.4,0,18,0.0,0,24,4,91.7,22,98.3,5,22.7,0,38,18,4.5,9.5,1.73
Tyrese Chambers,109628,WR,FIU,1,14,0,166,12.0,0,66.7,100.0,1,1,0.0,0,2,0,70.7,65.8,0,13,0.0,0,16,2,93.8,15,122.2,3,20.0,1,18,3,1.5,9.0,1.2,0,12.3,0,66.7,,0,0,0.0,0,3,0,74.9,67.5,0,19,0.0,0,33,4,87.9,29,95.1,6,20.7,0,54,28,7.0,13.5,1.86
Kris Thornton,61795,WR,JAMES MAD,1,14,0,197,23.0,0,100.0,100.0,1,1,0.0,0,2,0,70.7,73.4,0,35,0.0,0,8,2,100.0,8,158.3,2,25.0,2,42,2,1.0,21.0,5.25,0,7.9,0,90.0,100.0,1,1,0.0,0,6,0,80.1,88.5,0,25,0.0,0,20,9,100.0,20,142.9,10,50.0,1,103,49,5.4,11.4,5.15
JuanCarlos Santana,78056,WR,TULSA,1,14,0,320,11.1,0,37.5,33.3,1,3,25.0,1,1,0,39.5,52.9,0,14,0.0,0,29,3,96.6,28,47.4,8,28.6,0,27,4,1.3,9.0,0.96,0,9.0,0,50.0,0.0,0,1,0.0,0,1,0,70.7,58.6,0,11,0.0,0,21,2,85.7,18,62.5,4,22.2,0,18,1,0.5,9.0,1.0
Keylon Stokes,65080,WR,TULSA,1,13,0,320,8.5,1,87.5,50.0,1,2,0.0,0,4,1,78.5,72.3,0,33,0.0,0,28,7,96.4,27,118.8,8,29.6,0,105,46,6.6,15.0,3.89,0,11.0,2,100.0,100.0,1,1,0.0,0,3,0,74.9,75.0,0,22,0.0,0,19,4,78.9,15,158.3,4,26.7,1,64,20,5.0,16.0,4.27
