player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cam Camper,156414,WR,INDIANA,1,19,0,190,13.5,0,40.0,0.0,0,2,0.0,0,3,0,74.9,68.9,0,19,0.0,0,25,4,92.0,23,54.2,10,43.5,0,45,7,1.8,11.3,1.96,0,13.3,0,71.4,50.0,1,2,0.0,0,4,0,76.3,70.4,0,20,0.0,0,30,5,100.0,30,98.5,7,23.3,0,62,5,1.0,12.4,2.07
Carlos Carriere,61413,WR,C MICHIGAN,1,18,0,134,8.9,0,33.3,0.0,0,4,0.0,0,2,0,73.1,63.3,2,13,0.0,0,23,3,87.0,20,3.7,9,45.0,0,29,18,6.0,9.7,1.45,0,3.8,3,87.5,100.0,1,1,12.5,1,2,1,56.4,61.6,0,20,0.0,0,18,7,100.0,18,100.5,8,44.4,0,65,37,5.3,9.3,3.61
Daniel George,84378,WR,AKRON,1,17,0,102,8.6,0,40.0,0.0,0,1,0.0,0,0,0,70.7,59.4,0,12,0.0,0,20,2,95.0,19,52.1,5,26.3,0,20,11,5.5,10.0,1.05,0,6.4,1,81.8,0.0,0,1,0.0,0,3,0,80.1,68.3,0,16,0.0,0,37,9,100.0,37,94.3,11,29.7,0,73,27,3.0,8.1,1.97
Myles Price,123155,WR,TEXAS TECH,1,16,0,315,2.8,1,100.0,100.0,1,1,0.0,0,2,0,74.9,76.3,0,12,0.0,0,6,4,100.0,6,89.6,4,66.7,0,22,11,2.8,5.5,3.67,0,5.8,1,75.0,100.0,1,1,0.0,0,3,0,77.5,69.1,0,26,0.0,0,32,6,100.0,32,101.0,8,25.0,0,70,42,7.0,11.7,2.19
Jacob Cowing,100894,WR,ARIZONA,1,15,0,109,9.3,1,37.5,0.0,0,1,40.0,2,3,0,21.7,75.2,0,24,0.0,0,16,3,100.0,16,96.4,8,50.0,1,45,28,9.3,15.0,2.81,0,18.3,0,66.7,50.0,1,2,0.0,0,4,0,74.9,76.2,0,32,0.0,0,26,4,96.2,25,109.7,6,24.0,0,88,21,5.3,22.0,3.52
Jayshon Jackson,78041,WR,BALL ST,1,15,0,117,8.9,1,75.0,100.0,3,3,10.0,1,4,0,61.0,82.4,0,37,0.0,0,16,9,100.0,16,133.7,12,75.0,1,119,58,6.4,13.2,7.44,0,22.7,0,33.3,0.0,0,1,0.0,0,0,0,66.7,51.3,1,3,0.0,0,28,1,92.9,26,2.8,3,11.5,0,3,1,1.0,3.0,0.12
Tyler Scott,123578,WR,CINCINNATI,1,15,0,138,7.9,0,75.0,80.0,4,5,14.3,1,2,0,53.4,58.2,0,34,0.0,0,18,6,100.0,18,132.8,8,44.4,1,55,3,0.5,9.2,3.06,0,14.9,2,57.1,0.0,0,1,20.0,1,4,0,45.9,77.5,0,75,0.0,0,20,4,100.0,20,141.4,7,35.0,2,130,70,17.5,32.5,6.5
Isaiah Winstead,91115,WR,E CAROLINA,1,14,0,156,4.8,0,75.0,50.0,1,2,0.0,0,2,0,73.1,81.4,0,67,0.0,0,7,3,100.0,7,156.3,4,57.1,1,79,66,22.0,26.3,11.29,0,8.0,4,85.7,,0,0,0.0,0,3,0,77.5,70.4,0,14,0.0,0,20,6,100.0,20,94.0,7,35.0,0,46,14,2.3,7.7,2.3
Xavier Hutchinson,122518,WR,IOWA STATE,1,13,0,193,11.0,0,0.0,0.0,0,1,,0,0,0,,57.3,0,0,0.0,0,3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,0,9.0,2,57.1,50.0,1,2,0.0,0,1,0,74.9,70.7,1,28,0.0,0,24,4,95.8,23,41.7,7,30.4,0,53,26,6.5,13.3,2.3
Rashee Rice,97605,WR,SMU,1,13,0,287,15.5,0,0.0,,0,0,100.0,1,0,0,16.4,43.6,0,0,0.0,0,19,0,89.5,17,39.6,2,11.8,0,0,0,,,0.0,0,13.5,2,62.5,50.0,1,2,0.0,0,3,0,76.3,75.0,0,25,0.0,0,23,5,95.7,22,130.2,8,36.4,1,70,13,2.6,14.0,3.18
