player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Danny Scudero,170781,WR,S JOSE ST,1,19,0,285,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
CJ Williams,158471,WR,STANFORD,1,19,0,300,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Makai Lemon,174150,WR,USC,1,16,0,326,15.3,0,75.0,100.0,1,1,0.0,0,2,0,73.1,91.8,0,19,0.0,0,6,3,100.0,6,145.8,4,66.7,2,40,7,2.3,13.3,6.67,0,13.8,1,62.5,66.7,2,3,0.0,0,4,0,77.5,86.3,1,29,0.0,0,31,5,93.5,29,55.7,8,27.6,0,79,7,1.4,15.8,2.72
Chris Bell,156321,WR,LOUISVILLE,1,14,0,210,12.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,79.6,0,14,0.0,0,3,1,100.0,3,118.8,1,33.3,0,14,2,2.0,14.0,4.67,0,8.9,0,72.7,100.0,3,3,0.0,0,5,0,79.3,73.8,0,25,0.0,0,36,8,94.4,34,134.3,11,32.4,1,109,24,3.0,13.6,3.21
Jayshon Platt,156522,WR,FAU,1,14,0,165,15.7,0,33.3,,0,0,50.0,1,1,0,24.9,55.0,0,10,0.0,0,10,1,100.0,10,43.8,3,30.0,0,10,1,1.0,10.0,1.0,0,7.0,0,77.8,,0,0,12.5,1,3,0,56.4,74.3,0,19,0.0,0,22,7,100.0,22,100.5,9,40.9,0,73,17,2.4,10.4,3.32
Cyrus Allen,156582,WR,CINCINNATI,1,13,0,138,10.5,0,75.0,100.0,1,1,0.0,0,3,0,77.5,77.3,0,14,0.0,0,16,6,93.8,15,126.6,8,53.3,2,43,2,0.3,7.2,2.87,0,14.0,0,100.0,,0,0,0.0,0,2,0,73.1,73.8,0,37,0.0,0,15,3,93.3,14,118.8,3,21.4,0,75,33,11.0,25.0,5.36
Easton Messer,163051,WR,FAU,1,13,0,165,16.3,0,66.7,,0,0,0.0,0,2,0,70.7,74.4,0,35,0.0,0,11,2,100.0,11,109.7,3,27.3,0,47,17,8.5,23.5,4.27,0,2.7,0,50.0,50.0,1,2,25.0,1,1,0,39.5,52.9,0,10,0.0,0,25,3,100.0,25,56.3,6,24.0,0,16,4,1.3,5.3,0.64
Kevin Coleman Jr.,160756,WR,MISSOURI,1,12,0,229,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Eric Rivers,144279,WR,GA TECH,1,12,0,176,9.4,0,60.0,0.0,0,1,25.0,1,3,0,39.5,71.2,0,14,0.0,0,11,3,90.9,10,118.3,5,50.0,1,32,7,2.3,10.7,3.2,0,7.7,1,71.4,0.0,0,1,0.0,0,3,0,76.3,69.4,0,17,0.0,0,20,5,95.0,19,88.4,7,36.8,0,45,18,3.6,9.0,2.37
Caullin Lacy,121426,WR,LOUISVILLE,1,12,0,210,,0,,,0,0,,0,0,0,,56.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,4.2,0,66.7,100.0,1,1,0.0,0,4,0,77.5,63.3,0,15,0.0,0,42,6,95.2,40,81.3,9,22.5,0,51,21,3.5,8.5,1.28
Skyler Bell,145163,WR,UCONN,1,12,0,146,12.7,2,33.3,,0,0,33.3,1,1,0,31.6,58.7,0,25,0.0,0,17,2,94.1,16,91.0,6,37.5,1,31,16,8.0,15.5,1.94,0,5.5,0,66.7,0.0,0,1,0.0,0,1,0,74.9,62.6,0,14,0.0,0,15,4,100.0,15,73.6,6,40.0,0,23,14,3.5,5.8,1.53
Corey Rucker,121539,WR,ARK STATE,1,12,0,113,14.3,1,66.7,,0,0,0.0,0,2,0,70.7,76.3,0,30,0.0,0,11,2,100.0,11,109.7,3,27.3,0,38,26,13.0,19.0,3.45,0,12.2,2,83.3,100.0,1,1,0.0,0,4,1,76.3,63.6,0,18,0.0,0,32,5,93.8,30,104.2,6,20.0,0,54,20,4.0,10.8,1.8
Duce Robinson,176642,WR,FLORIDA ST,1,12,0,167,12.0,1,100.0,100.0,3,3,0.0,0,4,0,77.5,86.1,0,47,0.0,0,15,5,86.7,13,158.3,5,38.5,1,84,28,5.6,16.8,6.46,0,20.6,0,60.0,100.0,2,2,0.0,0,2,0,73.1,70.9,0,30,0.0,0,13,3,100.0,13,99.6,5,38.5,0,57,4,1.3,19.0,4.38
Chauncy Cobb,172187,WR,ARK STATE,1,11,0,113,8.5,0,100.0,,0,0,0.0,0,2,0,70.7,74.8,0,31,0.0,0,13,2,92.3,12,118.8,2,16.7,0,36,19,9.5,18.0,3.0,0,6.2,1,50.0,,0,0,0.0,0,1,0,73.1,62.7,1,21,0.0,0,33,3,90.9,30,27.1,6,20.0,0,33,19,6.3,11.0,1.1
Jordyn Tyson,157690,WR,ARIZONA ST,1,11,0,110,16.3,0,75.0,0.0,0,1,0.0,0,3,0,73.1,86.3,0,14,0.0,0,5,3,100.0,5,134.4,4,80.0,1,29,1,0.3,9.7,5.8,0,10.2,0,83.3,50.0,1,2,0.0,0,4,0,78.5,80.1,0,57,0.0,0,38,5,92.1,35,158.3,6,17.1,1,97,38,7.6,19.4,2.77
Leland Smith,190924,WR,S JOSE ST,1,11,0,285,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kyri Shoels,188847,WR,S JOSE ST,1,11,0,285,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Victor Snow,158249,WR,BUFFALO,1,11,0,126,3.7,0,66.7,,0,0,0.0,0,2,0,70.7,64.7,0,8,0.0,0,7,2,100.0,7,70.1,3,42.9,0,9,5,2.5,4.5,1.29,0,13.1,2,57.1,50.0,1,2,0.0,0,2,0,74.9,72.5,0,27,0.0,0,16,4,100.0,16,83.0,7,43.8,0,56,15,3.8,14.0,3.5
Demarcus Lacey,164301,WR,MARSHALL,1,11,0,214,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Chris Hunter,166993,WR,ARIZONA,1,10,0,109,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Amare Thomas,173349,WR,HOUSTON,1,10,0,182,8.3,0,25.0,0.0,0,1,0.0,0,1,0,66.7,62.8,0,16,0.0,0,11,1,100.0,11,43.8,4,36.4,0,16,5,5.0,16.0,1.45,0,12.8,1,100.0,,0,0,0.0,0,2,0,74.9,72.9,0,36,0.0,0,21,4,90.5,19,118.8,4,21.1,0,75,24,6.0,18.8,3.95
Lewis Bond,143817,WR,BOSTON COL,1,10,0,121,18.3,1,50.0,,0,0,0.0,0,2,0,70.7,66.0,0,14,0.0,0,15,2,93.3,14,69.8,4,28.6,0,25,6,3.0,12.5,1.79,0,8.7,1,83.3,100.0,1,1,0.0,0,2,0,76.3,66.9,0,16,0.0,0,26,5,92.3,24,102.8,6,25.0,0,52,11,2.2,10.4,2.17
Justin Joly,158620,TE,NC STATE,1,10,0,248,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
