player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
T.J. Moore,189369,WR,CLEMSON,1,16,0,140,8.2,0,40.0,,0,0,0.0,0,0,0,70.7,55.4,0,6,0.0,0,15,2,93.3,14,47.9,5,35.7,0,11,3,1.5,5.5,0.79,0,16.3,0,54.5,33.3,2,6,0.0,0,6,0,77.5,74.5,0,20,0.0,0,28,6,96.4,27,78.2,11,40.7,0,81,24,4.0,13.5,3.0
Skyler Bell,145163,WR,UCONN,1,16,0,146,12.0,0,50.0,,0,0,0.0,0,1,0,66.7,67.3,0,2,0.0,0,6,1,100.0,6,95.8,2,33.3,1,2,1,1.0,2.0,0.33,0,4.0,1,92.3,66.7,2,3,0.0,0,3,0,82.2,69.8,0,46,0.0,0,23,12,100.0,23,102.9,13,56.5,0,113,104,8.7,9.4,4.91
Devin Voisin,97427,WR,S ALABAMA,1,15,0,288,11.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,72.2,0,12,0.0,0,2,1,50.0,1,116.7,1,100.0,0,12,1,1.0,12.0,12.0,0,12.3,1,62.5,100.0,1,1,0.0,0,1,0,76.3,61.5,1,48,0.0,0,30,5,93.3,28,45.3,8,28.6,0,59,10,2.0,11.8,2.11
Eric McAlister,145976,WR,TCU,1,14,0,305,14.7,1,33.3,0.0,0,2,0.0,0,1,0,66.7,71.9,0,44,0.0,0,16,1,100.0,16,121.5,3,18.8,1,44,38,38.0,44.0,2.75,0,15.6,2,55.6,0.0,0,2,0.0,0,5,0,76.3,75.8,1,47,0.0,0,28,5,96.4,27,97.9,9,33.3,1,133,46,9.2,26.6,4.93
KJ Duff,184654,WR,RUTGERS,1,13,0,278,14.3,0,66.7,50.0,1,2,0.0,0,2,0,70.7,71.6,0,24,0.0,0,16,2,93.8,15,104.9,3,20.0,0,34,13,6.5,17.0,2.27,0,15.4,1,57.1,25.0,1,4,0.0,0,1,0,74.9,67.9,0,19,0.0,0,22,4,100.0,22,71.7,7,31.8,0,37,13,3.3,9.3,1.68
Ted Hurst,187922,WR,GA STATE,1,13,0,175,11.8,0,50.0,,0,0,33.3,1,1,0,32.3,56.6,0,19,0.0,0,10,2,90.0,9,63.5,4,44.4,0,19,5,2.5,9.5,2.11,0,7.9,1,57.1,,0,0,20.0,1,1,0,45.4,60.2,0,9,0.0,0,23,4,91.3,21,67.6,7,33.3,0,30,12,3.0,7.5,1.43
CJ Williams,158471,WR,STANFORD,1,13,0,300,14.2,1,66.7,100.0,1,1,0.0,0,3,0,74.9,91.2,0,29,0.0,0,9,4,100.0,9,104.2,6,66.7,0,67,18,4.5,16.8,7.44,0,11.3,1,66.7,,0,0,0.0,0,2,0,74.9,65.8,0,13,0.0,0,19,4,100.0,19,79.2,6,31.6,0,31,4,1.0,7.8,1.63
Chase Hendricks,171348,WR,OHIO,1,12,0,259,18.0,0,100.0,100.0,1,1,0.0,0,1,0,66.7,86.7,0,18,0.0,0,1,1,100.0,1,118.8,1,100.0,0,18,0,0.0,18.0,18.0,0,12.1,0,70.0,,0,0,0.0,0,6,0,78.5,92.1,0,43,0.0,0,20,7,95.0,19,145.8,10,52.6,1,126,55,7.9,18.0,6.63
Hunter Summers,169989,WR,ARK STATE,1,12,0,113,20.5,0,100.0,,0,0,0.0,0,2,0,70.7,84.6,0,28,0.0,0,5,2,80.0,4,158.3,2,50.0,1,35,2,1.0,17.5,8.75,0,12.4,0,40.0,0.0,0,1,0.0,0,1,0,70.7,54.4,0,10,0.0,0,21,2,90.5,19,48.8,5,26.3,0,16,6,3.0,8.0,0.84
Ian Strong,170319,WR,RUTGERS,1,12,0,278,14.8,0,25.0,100.0,1,1,50.0,1,1,0,24.9,59.6,0,43,0.0,0,16,1,93.8,15,71.9,4,26.7,0,43,8,8.0,43.0,2.87,0,15.0,2,83.3,100.0,2,2,0.0,0,4,0,76.3,81.9,0,37,0.0,0,24,5,95.8,23,118.8,6,26.1,0,91,23,4.6,18.2,3.96
Ryan Davis,97321,WR,UTAH,1,12,0,328,,0,,,0,0,,0,0,0,,58.2,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,0,4.8,4,88.9,50.0,1,2,0.0,0,2,1,79.3,65.0,0,12,0.0,0,23,8,87.0,20,92.1,9,45.0,0,55,18,2.3,6.9,2.75
Alex Perry,158184,WR,FIU,1,11,0,166,7.0,0,0.0,0.0,0,1,,0,0,0,,55.8,0,0,0.0,0,8,0,87.5,7,39.6,1,14.3,0,0,0,,,0.0,0,11.8,1,60.0,0.0,0,2,0.0,0,3,0,73.1,69.3,0,16,0.0,0,12,3,100.0,12,78.8,5,41.7,0,32,3,1.0,10.7,2.67
Pofele Ashlock,158166,WR,HAWAII,1,11,0,180,11.6,1,62.5,100.0,1,1,0.0,0,4,0,76.3,67.9,1,38,0.0,0,30,5,93.3,28,45.3,8,28.6,0,59,7,1.4,11.8,2.11,0,3.0,0,100.0,,0,0,0.0,0,1,0,73.1,54.1,0,7,0.0,0,22,3,95.5,21,79.2,3,14.3,0,9,0,0.0,3.0,0.43
Jordyn Tyson,157690,WR,ARIZONA ST,1,11,0,110,4.3,0,66.7,50.0,1,2,0.0,0,1,0,73.1,72.9,0,4,0.0,0,7,2,71.4,5,70.1,3,60.0,0,6,5,2.5,3.0,1.2,0,-2.7,0,100.0,,0,0,0.0,0,1,0,73.1,59.3,0,12,0.0,0,21,3,90.5,19,87.5,3,15.8,0,15,23,7.7,5.0,0.79
Wondame Davis Jr.,188310,WR,UTEP,1,11,0,330,-2.0,0,0.0,0.0,0,1,,0,0,0,,56.0,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,22.6,0,71.4,100.0,1,1,0.0,0,3,0,76.3,74.1,1,44,0.0,0,30,5,90.0,27,113.7,7,25.9,2,108,7,1.4,21.6,4.0
Dash Luke,155552,WR,MO STATE,1,11,0,230,8.0,0,100.0,,0,0,0.0,0,1,0,66.7,71.6,0,9,0.0,0,3,1,100.0,3,104.2,1,33.3,0,9,1,1.0,9.0,3.0,0,10.5,1,80.0,66.7,2,3,0.0,0,6,0,79.3,89.0,0,24,0.0,0,21,8,100.0,21,142.1,10,47.6,1,101,30,3.8,12.6,4.81
Johntay Cook,131255,WR,SYRACUSE,1,11,0,304,4.5,0,50.0,,0,0,33.3,1,1,0,31.6,61.5,0,17,0.0,0,16,2,100.0,16,69.8,4,25.0,0,25,14,7.0,12.5,1.56,0,9.9,1,71.4,0.0,0,1,0.0,0,3,0,76.3,78.0,0,59,0.0,0,17,5,100.0,17,113.7,7,41.2,0,95,52,10.4,19.0,5.59
Miles Coleman,190604,WR,N TEXAS,1,11,0,251,4.0,0,66.7,100.0,1,1,0.0,0,0,0,70.7,58.5,0,4,0.0,0,5,2,80.0,4,70.1,3,75.0,0,0,-1,-0.5,0.0,0.0,0,11.5,3,83.3,,0,0,0.0,0,3,0,77.5,74.6,0,28,0.0,0,24,5,95.8,23,113.9,6,26.1,0,68,34,6.8,13.6,2.96
