player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Jackson III,146412,WR,USC,1,10,0,326,9.8,0,100.0,100.0,1,1,0.0,0,3,0,74.9,78.0,0,21,0.0,0,9,4,100.0,9,116.7,4,44.4,0,48,9,2.3,12.0,5.33,0,11.4,1,40.0,0.0,0,2,33.3,1,2,0,31.6,62.8,0,16,0.0,0,11,2,100.0,11,56.3,5,45.5,0,25,18,9.0,12.5,2.27
Kyle Ford,71304,WR,USC,1,8,0,326,5.7,0,66.7,0.0,0,1,0.0,0,1,0,70.7,67.1,0,7,0.0,0,6,2,83.3,5,70.1,3,60.0,0,3,1,0.5,1.5,0.6,0,7.0,1,75.0,,0,0,0.0,0,2,0,74.9,89.6,0,45,0.0,0,5,3,80.0,4,156.3,4,100.0,1,68,47,15.7,22.7,17.0
Tahj Washington,97288,WR,USC,1,6,0,326,2.5,1,50.0,,0,0,0.0,0,0,0,66.7,64.3,0,9,0.0,0,8,1,100.0,8,62.5,2,25.0,0,9,10,10.0,9.0,1.13,0,6.8,0,100.0,,0,0,0.0,0,2,0,74.9,72.1,0,18,0.0,0,16,4,100.0,16,116.7,4,25.0,0,48,21,5.3,12.0,3.0
Kekoa Crawford,27369,WR,CAL,1,4,0,130,,0,,,0,0,,0,0,0,,55.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,3.0,0,100.0,,0,0,0.0,0,1,0,74.9,60.5,0,10,0.0,0,21,4,95.2,20,89.6,4,20.0,0,22,10,2.5,5.5,1.1
Nikko Remigio,84150,WR,CAL,1,4,0,130,,0,,,0,0,,0,0,0,,55.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-3.0,3,100.0,,0,0,0.0,0,1,0,74.9,81.3,0,17,0.0,0,14,4,92.9,13,111.5,4,30.8,0,43,55,13.8,10.8,3.31
Trevon Clark,98727,WR,CAL,1,4,0,130,6.0,0,100.0,,0,0,0.0,0,1,0,66.7,69.7,0,9,0.0,0,3,1,100.0,3,104.2,1,33.3,0,9,3,3.0,9.0,3.0,0,10.0,0,100.0,,0,0,0.0,0,3,0,73.1,69.1,0,21,0.0,0,21,3,95.2,20,118.8,3,15.0,0,45,15,5.0,15.0,2.25
Collin Moore,60866,TE,CAL,1,3,0,130,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,0.7,0,100.0,,0,0,0.0,0,0,0,73.1,56.7,0,7,0.0,0,12,3,100.0,12,86.1,3,25.0,0,14,12,4.0,4.7,1.17
Chris Brooks,83644,HB,CAL,1,2,0,130,-2.5,1,100.0,,0,0,0.0,0,1,0,70.7,80.2,0,5,33.3,1,3,2,66.7,2,79.2,2,100.0,0,5,10,5.0,2.5,2.5,0,,0,,,0,0,,0,0,0,,55.7,0,0,50.0,6,12,0,41.7,5,0.0,0,0.0,0,0,0,,,0.0
Brandon Campbell,146414,HB,USC,1,2,0,326,,0,,,0,0,,0,0,0,,58.6,0,0,50.0,2,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,0,,0,,,0,0,,0,0,0,,56.0,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Kyron Hudson,146411,WR,USC,1,2,0,326,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,2.0,0,100.0,,0,0,0.0,0,0,0,70.7,58.2,0,5,0.0,0,6,2,100.0,6,79.2,2,33.3,0,4,0,0.0,2.0,0.67
