player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Willis Patrick,134500,G,TCU,12,0,305,81.4,2,8,542,100.0,100.0,99.1,0,10,0,560,560,69.1,2,3,149,100.0,100.0,98.3,5,0,149,149
Jacob Likes,101023,C,MEMPHIS,13,0,218,86.4,2,6,532,100.0,100.0,99.2,1,8,0,557,557,75.6,1,4,201,100.0,100.0,98.8,5,0,214,214
Xavier Hill,124098,T,MEMPHIS,13,1,218,76.4,5,16,532,100.0,100.0,97.7,2,23,2,557,557,61.6,4,11,201,100.0,100.0,95.8,16,1,214,214
Preston Wilson,99429,G,OKLA STATE,13,1,262,83.3,0,8,531,100.0,100.0,99.2,1,8,0,556,556,65.9,0,5,141,100.0,100.0,98.2,5,0,146,146
Connor McLaughlin,131771,T,STANFORD,12,3,300,58.8,4,27,511,100.0,100.0,96.6,4,33,2,555,555,57.8,1,17,189,100.0,100.0,94.2,20,2,207,207
Jacob Gardner,128229,C,COLO STATE,12,2,144,78.3,0,11,523,100.0,100.0,98.9,4,11,0,552,552,73.9,0,6,174,100.0,100.0,98.3,6,0,184,184
Isaiah Helms,104720,C,APP STATE,14,0,108,80.2,1,9,529,100.0,100.0,98.9,0,11,1,552,552,60.2,1,6,138,100.0,100.0,97.5,7,0,144,144
Wilson Kelly,121810,C,MIDDLE TN,12,0,224,58.4,5,11,521,100.0,100.0,98.3,3,17,1,551,551,58.2,2,6,116,100.0,100.0,95.7,9,1,126,126
Kelvin Banks Jr.,163839,T,TEXAS,14,0,311,86.8,1,10,527,100.0,100.0,98.8,2,12,1,550,550,78.6,1,5,113,100.0,100.0,97.3,6,0,116,116
Rusty Staats,81941,C,TEXAS TECH,13,0,315,63.2,6,14,522,100.0,100.0,97.5,1,23,3,550,550,52.8,3,7,184,100.0,100.0,95.7,13,3,198,198
Damion Daley,75770,G,APP STATE,14,0,108,66.9,5,14,527,100.0,100.0,98.2,1,19,0,550,550,52.8,5,5,138,100.0,100.0,96.4,10,0,144,144
Caleb Rogers,123157,T,TEXAS TECH,13,0,315,77.6,3,11,522,100.0,100.0,98.1,1,17,3,550,550,70.0,3,7,184,100.0,100.0,95.7,13,3,198,198
Bucky Williams,78305,G,APP STATE,14,0,108,77.0,2,3,527,100.0,100.0,99.3,0,6,1,550,550,56.3,0,3,138,100.0,100.0,98.9,3,0,144,144
Drew Moss,150351,T,COLO STATE,12,2,144,78.2,2,12,520,100.0,100.0,98.5,3,15,1,549,549,65.5,1,6,173,100.0,100.0,97.4,8,1,183,183
Hayden Conner,144723,G,TEXAS,14,0,311,82.2,2,6,526,100.0,100.0,98.7,1,11,3,548,548,67.5,1,4,113,100.0,100.0,97.8,5,0,116,116
Saveyon Henderson,152603,T,COLO STATE,12,1,144,39.2,1,41,519,100.0,100.0,95.4,1,45,3,548,548,20.4,1,22,173,100.0,100.0,92.8,24,1,183,183
Riley Mahlman,145172,T,WISCONSIN,13,0,349,76.6,3,9,526,100.0,100.0,98.1,0,16,4,547,547,79.1,3,6,242,100.0,100.0,96.9,12,3,243,243
Jett Duncan,121886,T,N TEXAS,12,2,251,50.9,5,26,517,100.0,100.0,95.6,3,38,7,547,547,36.6,3,14,148,100.0,100.0,90.2,23,6,157,157
Jacob Isaia,81727,C,FRESNO ST,13,0,169,77.2,1,11,520,100.0,100.0,98.7,0,13,1,545,545,71.5,1,6,132,100.0,100.0,97.3,7,0,139,139
DJ Glaze,129511,T,MARYLAND,13,2,215,83.6,2,9,519,100.0,100.0,98.4,2,14,3,545,545,75.0,1,7,205,100.0,100.0,96.6,11,3,216,216
Mose Vavao,74174,G,FRESNO ST,13,0,169,71.0,4,10,521,100.0,100.0,98.5,0,15,1,544,544,60.7,2,4,137,100.0,100.0,97.1,7,1,144,144
Ethan Miner,98068,C,N TEXAS,12,1,251,84.1,0,6,515,100.0,100.0,99.4,3,6,0,543,543,78.0,0,3,149,100.0,100.0,99.0,3,0,158,158
Corey Gaynor,59844,C,N CAROLINA,12,1,245,75.4,0,7,508,100.0,100.0,98.9,4,9,2,542,542,66.4,0,5,171,100.0,100.0,97.4,7,2,189,189
Ajani Cornelius,142968,T,OREGON,14,1,264,85.3,1,10,512,99.6,99.6,98.9,6,11,0,541,543,81.4,0,6,115,100.0,100.0,97.4,6,0,122,122
Josh Conerly Jr.,163291,T,OREGON,14,0,264,78.8,2,14,511,99.8,99.6,98.2,1,17,1,540,542,72.1,1,8,115,100.0,100.0,96.1,9,0,122,122
Jonah Savaiinaea,158742,T,ARIZONA,13,0,109,81.7,3,11,518,100.0,100.0,98.3,2,16,2,540,540,80.0,2,4,174,100.0,100.0,97.7,7,1,185,185
Oliver Jervis,78404,G,COLO STATE,12,1,144,74.5,0,13,511,100.0,100.0,98.5,1,14,1,540,540,57.2,0,9,167,100.0,100.0,96.7,10,1,177,177
Blake Miller,156248,T,CLEMSON,13,2,140,73.2,2,18,514,100.0,100.0,97.7,2,22,2,539,539,66.5,2,8,143,100.0,100.0,95.8,11,1,152,152
Ethan Driskell,98530,T,MARSHALL,13,1,214,74.9,2,15,508,100.0,100.0,97.7,3,20,3,538,538,71.6,1,3,111,100.0,100.0,97.3,5,1,120,120
Will Putnam,99655,C,CLEMSON,13,0,140,75.8,1,11,513,100.0,100.0,98.6,0,13,1,537,537,58.8,1,4,144,100.0,100.0,98.3,5,0,153,153
Jack Murphy,121743,T,APP STATE,14,0,108,67.2,1,20,518,100.0,100.0,97.4,2,24,3,537,537,56.1,1,12,137,100.0,100.0,95.3,13,0,143,143
Josh Baker,131560,C,ARIZONA,13,0,109,77.1,2,11,515,100.0,100.0,98.3,0,15,2,537,537,75.3,0,7,173,100.0,100.0,97.4,8,1,184,184
Jonah Monheim,86461,T,USC,13,1,326,87.8,2,13,486,100.0,100.0,98.0,5,17,2,536,536,84.0,2,8,164,100.0,100.0,97.0,10,0,184,184
Justin Dedich,83018,C,USC,13,0,326,72.0,3,11,484,100.0,100.0,98.1,1,16,2,533,533,69.8,0,5,163,100.0,100.0,97.9,6,1,183,183
Vincent Murphy,99046,C,W KENTUCKY,12,1,346,85.5,0,6,503,100.0,100.0,99.4,1,6,0,530,530,83.1,0,3,140,100.0,100.0,98.9,3,0,155,155
Rasheed Miller,122451,T,GA SOUTHRN,13,0,174,69.6,5,23,505,100.0,100.0,96.4,0,32,4,529,529,49.8,5,15,137,100.0,100.0,91.2,22,2,142,142
Andrew Cannon,128226,G,COLO STATE,12,1,144,69.5,1,12,500,100.0,100.0,98.7,3,13,0,528,528,49.5,1,8,163,100.0,100.0,97.2,9,0,173,173
Campbell Barrington,147505,T,BAYLOR,12,0,118,77.9,4,14,509,100.0,100.0,97.4,0,22,4,528,528,61.4,1,9,132,100.0,100.0,93.2,14,4,139,139
Clark Barrington,81598,C,BAYLOR,12,0,118,81.9,2,11,508,100.0,100.0,97.9,0,17,4,528,528,65.4,0,6,132,100.0,100.0,95.5,9,3,139,139
Wendell Moe Jr.,158736,G,ARIZONA,13,0,109,84.1,2,10,506,100.0,100.0,98.6,0,13,1,528,528,71.9,2,8,169,100.0,100.0,97.0,10,0,180,180
Logan Osburn,53851,C,MARSHALL,13,2,214,78.9,4,11,499,100.0,100.0,98.1,2,17,2,526,526,62.9,1,6,110,100.0,100.0,95.9,8,1,119,119
Brian Miller,56358,T,GA SOUTHRN,13,0,174,75.6,5,18,500,100.0,100.0,96.3,0,30,7,526,526,59.8,4,9,134,100.0,100.0,90.7,19,6,139,139
Venly Tatafu,158830,T,UTSA,13,2,331,76.7,0,14,501,99.8,99.8,97.6,4,19,5,526,527,63.9,0,9,120,100.0,100.0,95.4,10,1,125,125
Ka'ena Decambra,146066,G,HAWAII,13,0,180,66.8,6,17,500,100.0,100.0,96.7,1,28,5,526,526,65.6,3,10,231,100.0,100.0,95.5,17,4,240,240
Luke Watson,173286,T,TEMPLE,11,0,306,35.7,11,26,495,100.0,100.0,95.7,1,40,3,525,525,36.8,4,14,139,100.0,100.0,92.1,20,2,146,146
Nick Gargiulo,109845,C,S CAROLINA,12,0,289,68.0,0,24,501,100.0,100.0,97.2,0,26,2,524,524,58.2,0,17,202,100.0,100.0,94.8,19,2,217,217
Brian Driscoll,100534,C,CAL,13,0,130,66.2,3,13,486,100.0,100.0,97.9,4,18,2,524,524,51.3,0,3,78,100.0,100.0,95.5,5,2,83,83
Jack Nelson,129927,T,WISCONSIN,13,1,349,75.6,1,13,503,100.0,100.0,97.8,5,18,4,524,524,75.2,0,9,230,100.0,100.0,96.7,12,3,231,231
Josh Kreutz,144805,C,ILLINOIS,12,1,187,56.0,0,11,485,100.0,100.0,98.9,3,11,0,524,524,57.0,0,6,149,100.0,100.0,98.0,6,0,161,161
Jack Bailey,98061,G,COLORADO,12,1,143,69.0,1,15,494,100.0,100.0,97.8,3,19,3,523,523,61.0,1,8,187,100.0,100.0,96.0,12,3,199,199
Trey Zuhn III,147019,T,TEXAS A&M,13,0,312,77.1,4,17,488,100.0,100.0,97.4,2,23,2,523,523,72.0,4,9,229,100.0,100.0,96.3,15,2,251,251
Ernesto Almaraz,90765,T,UTSA,13,1,331,60.0,3,24,498,100.0,100.0,96.9,2,29,2,523,523,32.7,1,13,120,100.0,100.0,92.5,16,2,125,125
Derrick Graham,123703,T,TROY,14,0,318,66.2,4,17,498,99.8,99.8,97.3,1,24,3,523,524,55.9,1,7,147,100.0,100.0,95.2,11,3,154,154
Cole Birmingham,99427,G,OKLA STATE,14,0,262,61.6,3,10,497,100.0,100.0,98.7,1,13,0,523,523,48.3,1,6,125,100.0,100.0,97.2,7,0,132,132
Grant Betts,81870,T,TROY,14,0,318,62.7,8,20,497,99.8,99.8,96.8,0,30,2,522,523,57.9,2,12,147,100.0,100.0,93.9,16,2,154,154
Dalton Tucker,81717,G,MARSHALL,13,1,214,76.1,1,11,494,100.0,100.0,98.6,5,13,1,522,522,56.0,1,8,114,100.0,100.0,95.2,10,1,122,122
Leif Fautanu,101261,C,ARIZONA ST,12,1,110,78.7,3,8,492,100.0,100.0,98.5,1,13,2,521,521,73.0,2,5,156,100.0,100.0,97.1,8,1,164,164
Davion Carter,158004,G,MEMPHIS,12,0,218,86.7,0,7,497,100.0,100.0,99.1,0,8,1,521,521,80.6,0,3,197,100.0,100.0,99.2,3,0,210,210
Daniel King,156877,G,TROY,14,0,318,75.5,4,6,495,100.0,100.0,98.0,1,15,5,520,520,60.9,3,2,146,100.0,100.0,95.5,9,4,153,153
Isaiah Adams,158192,T,ILLINOIS,12,0,187,56.0,2,20,479,100.0,100.0,95.8,0,31,9,518,518,63.2,1,10,146,100.0,100.0,93.5,15,4,158,158
Brady Wilson,121508,C,UAB,12,0,321,81.7,2,8,500,100.0,100.0,98.8,0,11,1,518,518,72.6,2,3,155,100.0,100.0,98.4,5,0,161,161
Branson Hickman,121928,C,SMU,14,0,287,83.1,1,7,487,100.0,100.0,99.2,1,8,0,517,517,78.9,1,2,174,100.0,100.0,99.1,3,0,189,189
Julian Pearl,82282,T,ILLINOIS,12,0,187,57.5,3,17,477,100.0,100.0,96.4,1,27,7,516,516,56.2,2,7,146,100.0,100.0,94.2,13,4,158,158
Brant Banks,101581,G,RICE,13,0,275,64.6,2,14,489,100.0,100.0,97.5,0,20,4,515,515,37.9,1,11,167,100.0,100.0,95.2,14,2,176,176
Van Wells,157694,C,COLORADO,11,1,143,81.0,2,12,488,100.0,100.0,98.2,2,16,2,514,514,72.0,1,6,182,100.0,100.0,97.0,9,2,194,194
Quantavious Leslie,123456,G,W KENTUCKY,12,0,346,78.2,2,9,486,100.0,100.0,98.9,2,11,0,513,513,68.7,0,4,135,100.0,100.0,98.5,4,0,150,150
T.J. Session,102316,T,CAL,13,0,130,61.5,3,12,476,100.0,100.0,98.0,1,17,2,513,513,45.4,0,7,75,100.0,100.0,92.7,9,2,80,80
Joey Ramos,77474,T,ARIZONA ST,12,0,110,63.9,6,13,483,100.0,100.0,97.4,0,22,3,512,512,41.1,3,8,154,100.0,100.0,95.1,13,2,162,162
Carson Bruno,145245,T,LA TECH,12,1,208,65.4,4,17,483,100.0,100.0,96.8,3,26,5,512,512,55.7,2,14,157,100.0,100.0,93.0,19,3,167,167
Emmanuel Pregnon,128427,G,USC,13,2,326,80.8,1,13,462,100.0,100.0,98.5,4,14,0,511,511,68.2,0,8,154,100.0,100.0,97.4,8,0,173,173
Christian Jones,77463,T,TEXAS,13,0,311,78.1,2,8,489,100.0,100.0,98.8,2,11,1,511,511,79.0,1,2,105,100.0,100.0,98.6,3,0,108,108
Ethan Onianwa,155966,T,RICE,13,0,275,48.0,6,34,485,100.0,100.0,94.8,1,45,5,511,511,36.2,3,17,166,100.0,100.0,91.6,24,4,175,175
Canaan Yarro,72292,C,NEW MEX ST,15,0,242,80.6,1,5,484,100.0,100.0,99.2,1,7,1,510,510,70.1,0,2,132,100.0,100.0,98.5,3,1,141,141
William Parker,146938,T,UAB,12,1,321,67.8,3,11,491,100.0,100.0,97.8,2,18,4,509,509,60.0,2,7,150,100.0,100.0,95.7,11,2,156,156
Lavel Dumont,77512,G,RICE,13,0,275,44.3,3,18,483,100.0,100.0,97.4,0,23,2,509,509,22.0,3,10,166,100.0,100.0,96.1,13,0,175,175
James Dawn II,160282,G,SM HOUSTON,12,0,281,64.8,3,10,481,100.0,100.0,98.2,1,15,2,508,508,46.1,3,4,115,100.0,100.0,95.2,9,2,123,123
Reggie Smith,81828,C,S ALABAMA,13,1,288,77.5,0,9,477,100.0,100.0,98.6,1,11,2,508,508,66.3,0,6,177,100.0,100.0,97.2,8,2,193,193
Caleb Johnson,102301,C,TEXAS ST,13,2,314,61.9,4,13,491,100.0,100.0,97.5,2,21,4,508,508,48.1,2,4,121,100.0,100.0,95.9,8,2,125,125
Duke Clemens,100545,C,UCLA,13,0,324,81.8,0,9,490,100.0,100.0,98.9,1,10,1,507,507,71.6,0,5,161,100.0,100.0,97.8,6,1,165,165
Bert Hale,122675,G,LA TECH,12,1,208,82.3,2,5,476,100.0,100.0,99.1,1,8,1,505,505,65.5,1,4,155,100.0,100.0,97.7,6,1,165,165
Gavin Byers,122263,G,BAYLOR,12,0,118,79.8,1,15,484,100.0,100.0,98.3,1,16,0,504,504,75.3,0,5,123,100.0,100.0,98.0,5,0,130,130
Jake Majors,123123,C,TEXAS,14,0,311,84.4,1,6,483,100.0,100.0,99.3,0,7,0,504,504,70.3,1,2,105,100.0,100.0,98.6,3,0,108,108
Kaci Moreka,91693,T,N TEXAS,12,3,251,49.6,5,26,474,100.0,100.0,95.3,4,38,7,503,503,30.8,3,13,133,100.0,100.0,90.2,21,5,141,141
Braedon Nutter,129859,C,RICE,13,2,275,36.0,1,23,479,100.0,100.0,96.2,5,30,6,502,502,21.5,0,11,164,100.0,100.0,93.6,16,5,172,172
Gabe Blair,145323,G,N TEXAS,11,1,251,61.1,2,12,474,100.0,100.0,98.1,1,16,2,501,501,54.5,0,5,135,100.0,100.0,98.1,5,0,142,142
Parker Moorer,99422,T,E CAROLINA,12,3,156,42.9,5,33,478,100.0,100.0,94.8,7,44,6,500,500,31.1,2,24,197,100.0,100.0,91.4,30,4,209,209
Noah Josey,126259,G,VIRGINIA,12,0,335,58.8,5,15,477,100.0,100.0,97.3,0,23,3,500,500,33.3,5,10,156,100.0,100.0,93.9,17,2,170,170
Monroe Mills,122977,T,TEXAS TECH,12,1,315,79.4,3,10,476,100.0,100.0,98.2,2,15,2,500,500,69.0,3,4,165,100.0,100.0,96.7,9,2,176,176
Dustyn Hall,101036,G,E CAROLINA,12,1,156,51.1,2,14,478,100.0,100.0,97.5,3,20,4,500,500,48.1,1,11,197,100.0,100.0,95.4,15,3,209,209
Ethan Hagler,139543,C,SM HOUSTON,12,0,281,65.4,2,7,474,100.0,100.0,99.1,0,9,0,500,500,60.9,1,1,112,100.0,100.0,99.1,2,0,120,120
Wisdom Quarshie,98198,G,TEMPLE,11,0,306,53.3,5,18,473,100.0,100.0,97.1,0,25,2,498,498,35.3,2,14,140,100.0,100.0,93.6,17,1,148,148
Brian Stevens,108439,C,VIRGINIA,12,1,335,80.0,0,8,475,100.0,100.0,98.9,3,9,1,498,498,73.8,0,5,156,100.0,100.0,97.8,6,1,170,170
Tanor Bortolini,129915,C,WISCONSIN,12,1,349,80.3,2,8,477,100.0,100.0,98.7,2,11,1,497,497,77.6,1,5,214,100.0,100.0,98.1,7,1,215,215
Jackson Powers-Johnson,146550,C,OREGON,13,1,264,90.6,0,1,471,100.0,100.0,99.9,4,1,0,497,497,87.1,0,0,106,100.0,100.0,100.0,0,0,113,113
Jimeto Obigbo,150060,T,TEXAS ST,13,1,314,74.2,4,15,481,100.0,100.0,96.8,2,25,6,496,496,68.0,2,6,120,100.0,100.0,94.2,11,3,123,123
Keylan Rutledge,156597,G,MIDDLE TN,11,1,224,75.6,1,11,473,100.0,100.0,98.5,2,13,1,496,496,55.6,1,5,106,100.0,100.0,97.2,6,0,115,115
Joe Huber,123565,G,WISCONSIN,13,0,349,76.2,3,9,475,100.0,100.0,98.7,0,12,0,496,496,64.7,3,5,220,100.0,100.0,98.2,8,0,221,221
Patrick Paul,101019,T,HOUSTON,12,0,182,91.5,1,7,469,100.0,100.0,98.9,2,9,1,496,496,89.8,0,6,180,100.0,100.0,98.3,6,0,187,187
McKale Boley,156387,T,VIRGINIA,12,0,335,59.2,3,14,472,100.0,100.0,97.6,0,20,3,495,495,38.0,2,11,152,100.0,100.0,94.4,15,2,166,166
Dom D'Antonio,98244,G,NWESTERN,13,0,256,61.2,3,20,478,100.0,100.0,96.5,0,28,5,495,495,31.9,2,16,180,100.0,100.0,92.8,22,4,185,185
Wes Dorsey,98513,T,W KENTUCKY,13,1,346,37.9,8,24,466,100.0,100.0,96.6,1,32,0,494,494,39.0,3,14,122,100.0,100.0,93.0,17,0,139,139
Cole Potts,138463,G,JAMES MAD,13,0,197,62.6,4,12,477,100.0,100.0,98.3,0,16,0,494,494,52.0,2,8,167,100.0,100.0,97.0,10,0,174,174
Tanner Morris,102305,C,JAMES MAD,13,0,197,48.7,7,23,477,100.0,100.0,96.9,1,30,0,494,494,34.9,4,11,167,100.0,100.0,95.5,15,0,174,174
DJ Campbell,163844,G,TEXAS,14,0,311,69.2,2,8,477,100.0,100.0,97.7,0,16,6,494,494,41.1,1,5,105,100.0,100.0,92.4,11,5,107,107
Tyler Stephens,138468,T,JAMES MAD,13,0,197,57.7,10,22,476,100.0,100.0,96.2,0,34,2,493,493,38.3,4,14,167,100.0,100.0,93.4,20,2,174,174
AJ Vaipulu,74652,G,NEW MEX ST,15,0,242,53.7,2,18,466,100.0,100.0,97.9,3,20,0,492,492,26.2,1,12,128,100.0,100.0,94.9,13,0,137,137
Luke Felix-Fualalo,71382,T,HAWAII,12,1,180,75.3,2,18,468,100.0,100.0,97.6,3,21,1,491,491,64.6,2,14,194,100.0,100.0,95.9,16,0,203,203
Will Campbell,157106,T,LSU,13,1,211,77.9,5,12,466,100.0,100.0,98.2,4,17,0,491,491,77.6,2,8,224,100.0,100.0,97.8,10,0,235,235
Barrett Miller,100562,T,CAL,13,1,130,47.9,5,19,456,100.0,100.0,96.7,2,27,3,491,491,44.9,2,8,75,100.0,100.0,92.0,11,1,80,80
Garrett Dellinger,146770,G,LSU,13,0,211,82.0,2,12,466,100.0,100.0,98.3,0,15,1,491,491,79.5,2,7,224,100.0,100.0,97.5,10,1,235,235
Chris Adams,145359,T,DOMINION,13,0,263,59.9,1,15,458,100.0,100.0,96.9,2,22,6,491,491,57.7,0,8,123,100.0,100.0,94.3,11,3,129,129
Michael Gonzalez,144155,G,LOUISVILLE,14,0,210,77.9,0,14,464,99.8,99.8,98.5,2,14,0,490,491,43.3,0,12,117,100.0,100.0,94.9,12,0,130,130
Caleb Tiernan,145042,T,NWESTERN,13,0,256,73.2,7,18,473,100.0,100.0,97.1,2,26,1,490,490,72.2,5,10,177,100.0,100.0,95.8,15,0,182,182
Bryan Hudson,98241,C,LOUISVILLE,14,1,210,77.5,3,10,464,100.0,100.0,98.4,2,14,1,490,490,64.2,0,6,115,100.0,100.0,97.4,6,0,128,128
Timothy McKay,98249,T,NC STATE,13,1,248,66.4,5,14,464,99.8,99.8,98.0,2,19,0,489,490,46.5,2,11,156,100.0,100.0,95.8,13,0,171,171
Anthony Belton,143985,T,NC STATE,13,0,248,71.5,0,20,464,99.8,99.8,97.4,2,22,2,489,490,66.7,0,12,156,100.0,100.0,94.9,14,2,171,171
Addison West,98272,G,W MICHIGAN,12,1,347,80.3,1,3,461,100.0,100.0,99.6,4,4,0,488,488,78.7,1,2,200,100.0,100.0,99.2,3,0,215,215
Jacob Gideon,72705,C,W MICHIGAN,12,0,347,89.0,2,1,461,100.0,100.0,99.5,2,4,1,488,488,81.8,2,1,200,100.0,100.0,98.7,4,1,215,215
Santana Saunders,145361,T,DOMINION,13,0,263,51.4,5,23,454,99.8,99.8,94.7,3,38,10,487,488,41.2,3,15,123,100.0,100.0,91.1,20,2,129,129
Sedrick Van Pran-Granger,124042,C,GEORGIA,14,0,173,81.5,0,13,460,100.0,100.0,98.6,1,13,0,485,485,70.7,0,5,130,100.0,100.0,98.1,5,0,137,137
Ed Montilus,77353,G,N CAROLINA,12,2,245,74.7,3,18,449,100.0,100.0,97.2,3,23,2,484,484,66.0,2,10,161,100.0,100.0,95.0,14,2,178,178
Willie Lampkin,122344,G,N CAROLINA,11,0,245,83.9,0,8,449,100.0,100.0,99.1,3,8,0,483,483,72.6,0,6,149,100.0,100.0,98.0,6,0,165,165
Jalen Rivers,122221,T,MIAMI FL,13,0,220,73.5,6,6,458,100.0,100.0,98.0,0,15,3,483,483,70.8,5,2,194,100.0,100.0,97.2,9,2,207,207
Anez Cooper,162732,G,MIAMI FL,13,0,220,78.4,3,8,458,100.0,100.0,98.6,0,12,1,483,483,67.4,2,7,194,100.0,100.0,97.7,9,0,207,207
Eric Miller,52938,T,LOUISVILLE,14,0,210,72.4,1,24,457,99.8,99.8,96.8,0,27,2,482,483,66.6,0,9,113,100.0,100.0,95.1,10,1,125,125
Chaz Neal,77325,T,FAU,12,0,165,57.0,4,20,461,100.0,100.0,96.3,1,29,5,481,481,51.5,1,10,143,100.0,100.0,92.7,16,5,152,152
Dorian Hinton,98283,G,FAU,12,0,165,81.6,1,12,461,100.0,100.0,98.4,0,14,1,481,481,71.0,0,8,143,100.0,100.0,96.5,9,1,152,152
Federico Maranges,100771,C,FAU,12,0,165,79.9,1,7,461,100.0,100.0,98.7,0,10,2,481,481,76.2,0,1,143,100.0,100.0,99.0,2,1,152,152
