player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Casey Thompson,77677,QB,TEXAS,1,32.78,0,42,311,69.7,33,35,11.6,3.13,0,1,2.8,60.0,21,18,8.7,39,92.9,2,14,,,,33.4,79.1,21.2,76.6,,73.3,,1,1,40,11.1,91.8,5.1,2,2,0,1,2,2,5.0,274,7.8,61.1,18,20,14.0,3.12,0,1,4.8,45.0,9,11,18.2,21,50.0,2,4,,,,68.0,73.2,10.1,71.8,,69.2,,1,1,22,0.0,62.9,0.0,0,1,0,1,1,0,0.0,132,6.6,77.8,18,18,6.7,2.92,0,0,0.0,77.8,14,8,0.0,21,50.0,0,10,,,,24.7,76.3,72.5,73.3,,64.1,,0,0,21,25.0,118.8,9.5,2,1,0,0,1,2,9.5,145,8.1,0,66.7,3,3,-3.7,1.6,0,0,0.0,66.7,2,1,0.0,3,7.1,0,0,,,,62.7,56.1,66.6,56.0,,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0,1.46
Sam Howell,97599,QB,N CAROLINA,1,1.43,0,42,245,80.8,26,30,12.4,2.71,0,2,6.5,70.0,21,12,0.0,38,90.5,0,15,,,,72.5,89.3,77.0,74.3,,85.7,,0,1,39,25.0,99.0,7.9,3,5,2,2,1,1,2.6,298,9.9,93.8,16,20,7.4,2.45,0,1,4.8,70.0,14,6,6.7,24,57.1,1,7,,,,72.2,90.6,76.2,74.6,,86.3,,0,0,25,33.3,89.6,8.3,2,2,2,2,0,0,0.0,140,7.0,71.4,14,14,14.0,2.81,0,1,7.1,71.4,10,6,0.0,18,42.9,0,10,,,,66.8,72.1,72.0,68.6,,66.6,,0,1,18,16.7,107.7,5.6,1,3,0,0,1,1,5.6,201,14.4,0,100.0,4,4,-2.0,1.6,0,0,0.0,75.0,3,0,25.0,4,9.5,1,2,,,,63.3,64.9,67.4,64.7,,,,0,0,4,,109.4,0.0,0,0,0,0,0,0,0.0,43,10.8,7.36
Tanner Mordecai,77656,QB,SMU,1,-26.98,0,41,287,65.7,35,35,11.9,2.72,0,1,2.7,62.9,22,9,4.3,39,95.1,1,12,,,,70.0,59.0,76.4,57.6,,61.9,,0,1,42,33.3,107.2,7.7,3,1,0,0,3,1,2.4,303,8.7,75.0,28,28,7.1,2.69,0,0,0.0,71.4,20,9,4.8,32,78.0,1,9,,,,69.6,61.4,75.9,59.9,,61.9,,0,1,35,33.3,90.5,9.4,3,1,0,0,1,1,2.9,214,7.6,44.4,9,9,23.6,2.59,0,1,11.1,44.4,4,0,0.0,9,22.0,0,3,,,,65.1,55.1,69.8,55.1,,,,0,0,9,,120.8,0.0,0,0,0,0,2,0,0.0,91,10.1,0,100.0,2,2,-2.5,1.55,0,0,0.0,100.0,2,0,0.0,2,4.9,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,2.47
Jake Lange,121467,QB,SO MISS,1,-18.84,0,41,296,60.0,30,34,11.0,2.88,0,2,5.6,47.1,16,22,11.1,39,95.1,2,9,,,,43.4,55.9,77.0,55.0,,,,0,2,41,22.7,46.9,12.8,5,0,0,4,1,2,4.9,166,4.9,60.9,23,23,11.3,2.71,0,2,8.0,52.2,12,15,14.3,29,70.7,2,6,,,,20.8,57.2,76.5,56.1,,,,0,2,31,40.0,45.9,20.7,6,0,0,0,1,2,6.5,122,5.3,62.5,8,12,8.5,3.19,0,0,0.0,33.3,4,8,20.0,12,29.3,1,3,,,,65.8,40.6,70.7,40.7,,,,0,0,12,0.0,45.1,0.0,0,0,0,4,0,1,8.3,44,3.7,0,100.0,1,1,-2.0,2.3,0,0,0.0,0.0,0,1,100.0,2,4.9,1,0,,,,9.2,28.7,65.5,29.1,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0,-1.63
Austin Kendall,40056,QB,LA TECH,1,20.88,0,40,208,60.6,33,33,11.4,2.71,0,4,11.8,57.6,19,11,5.0,35,87.5,1,11,,,,34.0,72.5,75.8,80.3,,43.1,,0,0,36,9.1,90.5,2.9,1,1,0,0,1,1,2.8,240,7.3,59.3,27,27,8.9,2.71,0,3,10.7,51.9,14,10,12.5,29,72.5,2,6,,,,29.9,65.9,75.4,74.6,,43.1,,0,0,30,10.0,70.9,3.4,1,1,0,0,0,1,3.3,166,6.1,80.0,10,11,12.1,2.19,1,1,9.1,72.7,8,1,0.0,11,27.5,0,5,,,,65.6,76.7,70.4,76.2,,,,0,0,11,0.0,125.9,0.0,0,0,0,0,1,0,0.0,87,7.9,0,100.0,4,5,-3.8,1.56,1,0,0.0,60.0,3,0,25.0,5,12.5,1,0,,,,63.8,55.7,68.1,55.6,,,,0,0,5,,64.6,0.0,0,0,0,0,0,0,0.0,13,2.6,1.76
Jayden Daniels,97993,QB,ARIZONA ST,1,7.14,0,39,110,65.4,26,27,10.4,3.24,0,1,3.7,59.3,16,13,5.9,31,79.5,1,8,,,,71.2,74.5,76.3,70.2,,68.7,,0,2,32,7.7,60.7,3.2,1,3,0,1,1,1,3.1,180,6.7,70.4,27,28,6.9,2.75,0,1,3.6,64.3,18,11,5.3,31,79.5,1,6,,,,71.2,70.0,76.3,62.8,,71.4,,0,1,32,9.1,74.3,3.2,1,2,0,1,1,1,3.1,145,5.2,85.7,7,7,8.9,3.45,0,0,0.0,71.4,5,2,16.7,8,20.5,1,3,,,,64.9,76.1,69.5,80.8,,57.0,,0,1,8,0.0,69.6,0.0,0,1,0,0,0,0,0.0,80,11.4,0,100.0,8,8,-2.9,1.54,0,0,0.0,87.5,7,0,12.5,8,20.5,1,1,,,,64.9,61.9,69.5,61.6,,,,0,0,8,,90.1,0.0,0,0,0,0,0,0,0.0,45,5.6,6.25
Holton Ahlers,77651,QB,E CAROLINA,1,-25.16,0,39,156,70.6,34,34,9.0,2.42,0,2,5.6,58.8,20,11,16.7,38,97.4,4,14,,,,42.4,71.7,77.8,72.9,,58.0,,0,0,40,9.1,87.5,2.6,1,3,0,0,1,2,5.0,217,6.4,88.9,18,18,5.9,2.37,0,0,0.0,72.2,13,3,18.8,21,53.8,3,8,,,,32.4,74.0,76.9,78.2,,58.0,,0,0,22,0.0,88.7,0.0,0,3,0,0,0,1,4.5,114,6.3,52.9,17,17,11.4,2.44,0,2,11.1,47.1,8,8,11.1,18,46.2,1,6,,,,67.0,63.9,72.2,63.6,,,,0,0,19,12.5,86.9,5.6,1,0,0,0,1,1,5.3,106,6.2,0,100.0,1,1,-6.0,1.8,0,0,0.0,100.0,1,0,0.0,1,2.6,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-0.09
Brennan Armstrong,77696,QB,VIRGINIA,1,-27.51,0,38,335,63.3,30,31,14.1,3.41,1,2,6.1,61.3,19,7,0.0,35,92.1,0,15,,,,72.1,65.5,76.4,53.4,,78.8,,0,2,38,14.3,107.9,2.9,1,3,0,0,4,3,7.9,313,10.1,70.4,27,27,9.6,3.36,0,1,3.4,70.4,19,6,0.0,31,81.6,0,14,,,,72.0,63.6,76.2,49.7,,78.8,,0,2,34,16.7,98.1,3.2,1,3,0,0,2,3,8.8,282,10.4,50.0,6,7,25.3,2.71,1,1,14.3,42.9,3,1,0.0,7,18.4,0,3,,,,64.6,70.0,69.1,69.6,,,,0,0,7,0.0,110.1,0.0,0,0,0,0,2,0,0.0,55,7.9,0,100.0,3,3,-4.0,1.23,0,0,0.0,100.0,3,0,0.0,3,7.9,0,2,,,,62.7,64.1,66.6,63.8,,,,0,0,3,,100.0,0.0,0,0,0,0,0,0,0.0,24,8.0,-2.58
Devin Leary,77628,QB,NC STATE,1,-11.19,0,38,248,70.0,30,30,11.5,2.49,0,2,6.5,66.7,20,8,4.8,33,86.8,1,12,,,,29.9,79.8,76.2,80.6,,58.6,,0,0,34,25.0,134.7,6.1,2,1,0,0,4,1,2.9,270,9.0,77.3,22,22,9.0,2.54,0,1,4.5,72.7,16,5,5.9,25,65.8,1,8,,,,27.3,74.4,75.5,75.5,,58.6,,0,0,25,40.0,113.3,8.0,2,1,0,0,1,1,4.0,187,8.5,61.5,13,13,10.6,2.05,0,1,7.1,61.5,8,3,0.0,13,34.2,0,6,,,,66.2,79.1,71.2,78.4,,,,0,0,14,0.0,135.9,0.0,0,0,0,0,3,0,0.0,134,10.3,0,80.0,5,5,-1.8,1.62,0,0,0.0,80.0,4,0,0.0,5,13.2,0,2,,,,63.8,65.6,68.1,65.4,,,,0,0,5,,109.2,0.0,0,0,0,0,0,0,0.0,51,10.2,1.81
Malik Cunningham,60436,QB,LOUISVILLE,1,-12.98,0,37,210,52.0,25,29,16.7,3.61,0,5,16.1,37.9,11,18,15.4,37,100.0,2,9,,,,72.8,89.5,77.3,83.4,,75.6,,1,1,40,16.7,62.3,8.1,3,5,1,2,1,2,5.0,219,7.6,57.1,14,16,9.9,3.3,0,1,5.9,43.8,7,9,12.5,20,54.1,1,5,,,,72.5,82.9,76.2,72.9,,75.1,,1,0,21,11.1,93.0,5.0,1,3,1,0,1,0,0.0,129,8.1,45.5,11,13,25.5,3.99,0,4,28.6,30.8,4,9,20.0,17,45.9,1,4,,,,67.0,86.4,72.2,85.0,,65.6,,0,1,19,22.2,24.5,11.8,2,2,0,2,0,2,10.5,90,6.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.14
Jake Constantine,40166,QB,RICE,1,-22.67,0,37,275,53.8,26,29,13.8,2.57,0,4,11.8,48.3,14,16,0.0,35,94.6,0,13,,,,69.0,62.1,26.7,65.4,,54.5,,0,0,40,12.5,99.5,5.7,2,4,1,2,2,1,2.5,238,8.2,58.3,24,25,11.9,2.37,0,4,14.3,56.0,14,10,0.0,29,78.4,0,11,,,,68.4,67.2,23.7,70.1,,57.2,,0,0,32,10.0,112.9,3.4,1,3,1,0,2,1,3.1,225,9.0,50.0,4,6,17.0,2.95,0,0,0.0,33.3,2,6,0.0,8,21.6,0,2,,,,65.4,50.1,70.1,52.6,,57.3,,0,0,10,16.7,42.4,12.5,1,1,0,2,0,0,0.0,17,2.8,0,100.0,2,2,-2.5,1.05,0,0,0.0,100.0,2,0,0.0,2,5.4,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,-6.17
Hayden Wolff,98362,QB,DOMINION,1,-1.08,0,36,263,76.7,30,31,7.6,2.26,1,1,3.1,64.5,20,5,13.0,33,91.7,3,9,,,,68.5,73.0,77.0,73.8,,57.3,,0,1,34,20.0,73.3,3.0,1,1,0,0,1,0,0.0,150,4.8,80.0,30,31,7.0,2.16,1,1,3.1,67.7,21,5,12.5,32,88.9,3,8,,,,68.5,77.8,77.0,77.0,,,,0,1,33,20.0,64.4,3.1,1,0,0,0,0,0,0.0,144,4.6,66.7,3,3,3.0,2.63,0,0,0.0,66.7,2,0,0.0,4,11.1,0,1,,,,63.3,46.8,67.4,51.0,,57.3,,0,0,4,,109.7,0.0,0,1,0,0,1,0,0.0,5,1.7,0,100.0,3,3,-2.7,1.73,0,0,0.0,100.0,3,0,0.0,3,8.3,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.3,-2.98
D'Wan Mathis,99130,QB,TEMPLE,1,48.15,0,36,306,59.1,22,23,9.9,3.12,0,0,0.0,47.8,11,11,15.4,30,83.3,2,6,,,,69.3,58.8,15.5,56.2,,66.8,,0,0,31,36.4,59.7,13.3,4,3,0,1,0,0,0.0,98,4.3,64.0,25,27,8.5,2.89,1,0,0.0,51.9,14,9,12.5,33,91.7,2,6,,,,69.5,59.6,17.2,57.3,,66.8,,0,0,34,33.3,62.1,9.1,3,3,0,1,0,0,0.0,109,4.0,100.0,2,2,-4.0,2.4,0,0,0.0,100.0,2,2,0.0,3,8.3,0,0,,,,62.7,60.3,66.6,60.2,,,,0,0,3,50.0,81.3,33.3,1,0,0,0,0,0,0.0,7,3.5,0,100.0,5,6,-2.4,1.53,1,0,0.0,83.3,5,0,0.0,6,16.7,0,0,,,,64.2,63.4,68.6,63.2,,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,18,3.0,-0.54
Brendon Lewis,131687,QB,COLORADO,1,-34.0,0,36,143,82.4,17,21,9.5,3.64,0,0,0.0,66.7,14,10,0.0,24,66.7,0,8,,,,70.5,65.0,75.9,70.1,,53.2,,0,0,26,10.0,125.2,4.2,1,2,0,4,3,0,0.0,141,6.7,87.5,24,25,4.8,2.7,0,0,0.0,84.0,21,8,0.0,27,75.0,0,9,,,,70.6,67.7,76.2,71.2,,55.1,,0,0,29,12.5,135.9,3.7,1,1,0,1,3,0,0.0,178,7.1,80.0,5,8,2.8,3.53,0,0,0.0,50.0,4,3,0.0,9,25.0,0,2,,,,65.1,61.7,69.8,65.5,,57.3,,0,0,9,0.0,67.7,0.0,0,1,0,3,0,0,0.0,46,5.8,0,91.7,12,12,-2.8,1.45,0,0,0.0,91.7,11,1,0.0,12,33.3,0,3,,,,65.8,68.5,70.7,68.2,,,,0,0,12,0.0,95.5,0.0,0,0,0,0,0,0,0.0,83,6.9,-1.37
Tanner McKee,131770,QB,STANFORD,1,35.71,0,36,300,74.1,27,28,6.4,2.49,0,0,0.0,60.7,17,10,15.0,32,88.9,3,10,,,,29.2,44.6,76.0,41.4,,63.2,,0,2,34,30.0,49.7,9.4,3,1,0,1,0,3,8.8,180,6.4,70.6,17,18,5.8,2.21,0,0,0.0,50.0,9,5,25.0,20,55.6,3,2,,,,25.1,34.8,75.1,33.0,,,,0,2,22,40.0,16.7,10.0,2,0,0,1,0,3,13.6,47,2.6,85.7,14,14,4.4,2.58,0,0,0.0,85.7,12,5,0.0,16,44.4,0,9,,,,66.5,66.6,71.6,63.5,,63.2,,0,0,16,20.0,110.4,6.3,1,1,0,0,0,0,0.0,147,10.5,0,100.0,4,4,-3.0,1.4,0,0,0.0,100.0,4,0,0.0,4,11.1,0,1,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,7.89
DJ Uiagalelei,122162,QB,CLEMSON,1,-32.02,0,35,140,70.6,17,22,14.3,2.8,1,1,4.2,50.0,11,11,8.3,26,74.3,1,9,,,,70.6,64.6,76.8,66.6,,55.6,,0,1,28,27.3,70.8,11.5,3,1,0,4,1,1,3.6,163,7.4,88.2,17,19,7.4,2.32,1,0,0.0,73.7,14,6,6.7,21,60.0,1,8,,,,70.3,76.7,76.5,82.2,,55.6,,0,0,22,16.7,109.1,4.8,1,1,0,1,1,0,0.0,128,6.7,66.7,9,12,9.6,2.84,0,1,7.7,41.7,5,5,16.7,14,40.0,1,2,,,,66.4,45.4,71.4,45.4,,,,0,1,15,40.0,22.9,14.3,2,0,0,3,0,1,6.7,60,5.0,0,100.0,9,9,-3.4,1.77,0,0,0.0,88.9,8,0,11.1,9,25.7,1,1,,,,65.1,67.6,69.8,67.3,,,,0,0,9,,79.2,0.0,0,0,0,0,0,0,0.0,25,2.8,-1.74
Grayson McCall,98002,QB,COAST CAR,1,-31.37,0,35,141,73.9,23,25,12.4,2.89,1,4,15.4,56.0,14,11,17.6,32,91.4,3,8,,,,72.3,91.4,76.3,91.7,,67.6,,1,1,33,18.2,107.7,6.3,2,5,0,0,2,1,3.0,294,11.8,76.5,17,17,12.3,2.46,0,2,11.8,64.7,11,5,15.4,19,54.3,2,7,,,,72.1,93.7,75.4,93.5,,71.7,,0,1,19,20.0,122.8,5.3,1,1,0,0,2,0,0.0,256,15.1,57.1,7,9,10.7,2.99,1,2,20.0,33.3,3,6,25.0,16,45.7,1,1,,,,66.7,60.6,71.8,63.6,,56.6,,1,0,17,16.7,47.5,6.3,1,4,0,0,0,1,5.9,38,4.2,0,0.0,1,1,-2.0,0.77,0,0,0.0,0.0,0,0,,3,8.6,0,0,,,,62.7,56.5,66.6,56.5,,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-10.84
Lucas Johnson,40551,QB,S DIEGO ST,1,-11.49,0,35,284,52.0,25,29,16.5,2.96,1,3,10.0,41.4,12,5,7.7,32,91.4,1,13,,,,70.4,67.8,76.4,63.1,57.2,68.8,,1,2,33,0.0,50.5,0.0,0,3,1,1,1,3,9.1,217,7.5,56.0,25,29,14.4,2.95,0,2,6.9,44.8,13,5,7.1,32,91.4,1,12,,,,70.3,65.1,76.3,59.7,57.2,68.8,,1,2,32,0.0,49.6,0.0,0,3,1,2,1,3,9.4,191,6.6,50.0,2,3,20.5,2.13,1,1,25.0,33.3,1,0,0.0,3,8.6,0,1,,,,63.3,72.4,67.4,72.0,,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,29,9.7,0,100.0,2,3,-5.5,2.03,0,0,0.0,66.7,2,0,0.0,3,8.6,0,0,,,,62.7,60.3,66.6,60.2,,,,0,0,3,,70.1,0.0,0,0,0,1,0,0,0.0,3,1.0,3.08
Hank Bachmeier,101284,QB,BOISE ST,1,7.43,0,35,120,68.0,25,26,10.9,2.79,0,1,3.7,57.7,15,13,11.8,29,82.9,2,12,,,,68.8,84.3,77.3,83.7,56.7,64.2,,0,0,30,15.4,119.6,6.9,2,1,0,1,3,0,0.0,193,7.4,72.0,25,25,8.2,2.52,0,0,0.0,64.0,16,9,11.1,27,77.1,2,12,,,,68.6,80.0,77.1,78.2,,64.2,,0,0,28,11.1,83.9,3.7,1,1,0,0,0,0,0.0,171,6.8,83.3,6,7,10.8,2.81,0,1,14.3,71.4,5,4,0.0,8,22.9,0,4,,,,64.9,79.9,69.8,81.7,56.7,,,0,0,8,25.0,150.0,12.5,1,0,0,1,3,0,0.0,82,11.7,0,100.0,6,6,-0.3,1.62,0,0,0.0,100.0,6,0,0.0,6,17.1,0,4,,,,64.2,66.1,68.6,65.9,,,,0,0,6,,108.3,0.0,0,0,0,0,0,0,0.0,60,10.0,4.87
Desmond Ridder,55086,QB,CINCINNATI,1,5.56,0,34,138,59.1,22,22,13.8,2.79,0,1,4.5,54.5,12,8,7.7,29,85.3,1,10,,,,71.9,69.6,76.3,66.9,,65.0,,0,1,29,37.5,103.6,10.3,3,4,0,0,3,0,0.0,187,8.5,66.7,18,18,8.8,2.64,0,0,0.0,61.1,11,7,8.3,25,73.5,1,7,,,,71.8,63.8,76.1,58.9,,65.0,,0,1,25,42.9,95.8,12.0,3,4,0,0,2,0,0.0,125,6.9,66.7,9,9,14.7,2.43,0,1,11.1,66.7,6,1,0.0,9,26.5,0,5,,,,65.1,79.4,69.8,78.8,,,,0,0,9,0.0,141.9,0.0,0,0,0,0,1,0,0.0,102,11.3,0,100.0,5,5,-2.6,1.38,0,0,0.0,100.0,5,0,0.0,5,14.7,0,2,,,,63.8,65.7,68.1,65.4,,,,0,0,5,,100.0,0.0,0,0,0,0,0,0,0.0,40,8.0,4.39
Anthony Brown,40316,QB,OREGON,1,5.0,0,34,264,85.7,21,23,9.6,2.5,0,3,12.0,73.9,17,4,5.6,24,70.6,1,11,,,,71.0,90.9,76.3,90.8,,68.7,,0,0,27,0.0,134.9,0.0,0,1,2,0,2,0,0.0,233,10.1,88.0,25,28,6.3,2.2,0,3,10.3,75.0,21,4,4.5,28,82.4,1,12,,,,71.1,90.0,76.5,86.5,,71.9,,0,0,30,0.0,139.4,0.0,0,0,2,1,3,0,0.0,263,9.4,100.0,4,5,3.5,2.77,1,0,0.0,80.0,4,0,0.0,6,17.6,0,3,,,,64.6,73.3,69.1,78.4,,57.3,,0,0,7,,103.3,0.0,0,1,0,0,0,0,0.0,44,8.8,0,100.0,8,10,-3.8,1.82,1,0,0.0,80.0,8,0,0.0,10,29.4,0,4,,,,65.4,63.6,70.1,63.4,,,,0,0,10,,130.8,0.0,0,0,0,1,1,0,0.0,74,7.4,-0.59
Levi Lewis,60428,QB,LA LAFAYET,1,6.06,0,34,207,65.2,23,24,8.5,2.63,0,0,0.0,58.3,14,7,6.7,26,76.5,1,10,,,,69.1,63.2,75.8,62.9,,59.1,,0,0,28,14.3,116.3,3.8,1,1,0,1,3,0,0.0,150,6.3,71.4,21,21,5.8,1.75,0,0,0.0,66.7,14,2,6.7,21,61.8,1,6,,,,68.7,56.5,75.4,54.0,,62.5,,0,0,22,0.0,85.0,0.0,0,0,0,0,0,0,0.0,138,6.6,80.0,10,11,7.1,3.24,0,0,0.0,72.7,8,5,0.0,13,38.2,0,7,,,,66.2,75.1,71.2,77.8,,57.3,,0,0,14,20.0,136.4,7.7,1,1,0,1,3,0,0.0,90,8.2,0,100.0,8,8,-0.4,1.3,0,0,0.0,100.0,8,0,0.0,8,23.5,0,3,,,,64.9,66.4,69.5,66.1,,,,0,0,8,,107.3,0.0,0,0,0,0,0,0,0.0,78,9.8,1.61
C.J. Stroud,129759,QB,OHIO STATE,1,26.46,0,34,260,66.7,27,29,12.5,2.77,0,1,3.1,62.1,18,10,0.0,29,85.3,0,12,,,,69.5,67.3,77.1,66.2,,60.1,,0,0,33,0.0,106.3,0.0,0,0,0,2,1,0,0.0,285,9.8,65.4,26,27,10.8,2.73,0,0,0.0,59.3,16,9,5.9,27,79.4,1,9,,,,69.3,64.3,77.0,63.0,,60.1,,0,0,31,0.0,85.3,0.0,0,0,0,1,0,0,0.0,219,8.1,100.0,6,7,7.2,2.26,0,1,14.3,85.7,6,2,0.0,7,20.6,0,4,,,,64.6,75.5,69.1,75.0,,,,0,0,7,0.0,157.4,0.0,0,0,0,1,1,0,0.0,86,12.3,0,100.0,5,5,-2.6,1.84,0,0,0.0,80.0,4,1,20.0,5,14.7,1,1,,,,63.8,65.6,68.1,65.4,,,,0,0,5,0.0,83.3,0.0,0,0,0,0,0,0,0.0,20,4.0,4.18
Mike Wright Jr.,124366,QB,VANDERBILT,1,18.67,0,34,333,52.4,21,24,11.3,3.05,1,0,0.0,41.7,10,8,9.1,29,85.3,1,7,,,,72.0,55.4,76.4,37.5,,79.3,,0,1,32,25.0,50.2,6.9,2,3,0,2,1,2,6.3,97,4.0,59.1,22,25,8.7,2.79,1,0,0.0,48.0,12,7,7.7,29,85.3,1,9,,,,72.0,57.3,76.4,38.5,,82.2,,0,1,32,28.6,82.2,6.9,2,2,0,2,3,2,6.3,103,4.1,66.7,3,3,9.3,3.12,0,0,0.0,66.7,2,2,0.0,5,14.7,0,1,,,,63.8,54.0,68.1,58.5,,57.3,,0,0,5,50.0,84.0,20.0,1,1,0,0,0,0,0.0,19,6.3,0,100.0,4,4,-4.3,1.6,0,0,0.0,100.0,4,1,0.0,5,14.7,0,3,,,,63.8,62.6,68.1,62.4,,,,0,0,5,100.0,132.3,20.0,1,0,0,0,2,0,0.0,25,6.3,2.21
Brock Purdy,77672,QB,IOWA STATE,1,19.23,0,34,193,59.1,22,24,10.7,3.91,0,0,0.0,54.2,13,16,0.0,31,91.2,0,7,,,,29.7,66.6,76.3,52.5,,80.4,,0,0,33,12.5,90.1,6.5,2,5,0,2,1,1,3.0,167,7.0,58.3,12,14,9.0,4.24,0,0,0.0,50.0,7,11,0.0,19,55.9,0,2,,,,25.5,49.6,75.4,35.5,,71.2,,0,0,20,18.2,57.1,10.5,2,3,0,2,0,1,5.0,45,3.2,69.2,13,13,8.8,3.02,0,0,0.0,69.2,9,5,0.0,15,44.1,0,5,,,,66.5,86.2,71.6,75.8,,77.5,,0,0,16,0.0,130.3,0.0,0,2,0,0,1,0,0.0,140,10.8,0,100.0,3,3,-4.3,1.57,0,0,0.0,100.0,3,0,0.0,3,8.8,0,0,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,7.56
