player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Ta'Quan Roberson,101625,QB,BUFFALO,1,-21.94,0,60,126,67.4,46,51,12.4,2.68,0,8,14.3,58.8,30,16,3.2,54,90.0,1,24,,70.5,69.3,0.0,72.6,,66.1,1,1,59,6.3,87.3,1.9,1,2,0,4,2,5,8.5,383,7.5,76.2,42,46,9.1,2.6,0,7,14.0,67.4,31,15,3.1,48,80.0,1,19,,70.2,72.9,0.0,76.7,,61.2,1,1,52,6.7,93.9,2.1,1,1,0,3,2,4,7.7,334,7.3,50.0,10,11,16.9,2.48,0,1,8.3,45.5,5,1,0.0,12,20.0,0,6,,66.0,57.2,0.0,57.2,,64.1,0,0,13,0.0,66.1,0.0,0,1,0,1,0,1,7.7,69,6.3,0,100.0,6,6,-3.2,1.6,0,0,0.0,100.0,6,0,0.0,6,10.0,0,1,,64.2,66.3,68.6,66.0,,,0,0,6,,80.6,0.0,0,0,0,0,0,0,0.0,20,3.3,-0.99
Caden Veltkamp,156642,QB,FAU,1,-14.95,0,57,165,76.9,39,42,6.1,2.61,1,0,0.0,64.3,27,14,10.0,49,86.0,3,12,,71.6,67.2,77.4,64.7,,65.6,1,1,55,35.7,67.3,10.2,5,2,0,1,0,0,0.0,217,5.2,80.0,40,43,5.1,2.34,1,0,0.0,72.1,31,11,3.1,48,84.2,1,14,,71.6,67.1,77.3,66.1,,62.1,1,1,53,36.4,81.0,8.3,4,1,0,1,1,0,0.0,214,5.0,85.7,7,7,3.0,3.07,0,0,0.0,57.1,4,3,33.3,9,15.8,2,1,,65.4,66.8,70.1,61.7,,64.3,0,0,10,33.3,67.6,11.1,1,1,0,0,0,0,0.0,30,4.3,0,100.0,8,8,-1.9,1.5,0,0,0.0,100.0,8,0,0.0,8,14.0,0,3,,64.9,67.1,69.5,66.8,,,0,0,8,,120.3,0.0,0,0,0,0,1,0,0.0,27,3.4,-0.69
Sam Leavitt,175465,QB,ARIZONA ST,1,3.53,0,55,110,72.2,36,40,11.0,2.71,3,2,4.7,60.0,24,15,7.7,48,87.3,2,14,,42.3,48.5,77.4,50.9,,50.8,0,0,51,26.7,92.7,8.3,4,4,0,1,1,3,5.9,310,7.8,71.4,35,39,7.5,2.34,3,1,2.4,59.0,23,10,8.0,45,81.8,2,10,,40.6,45.7,77.2,46.2,,54.1,0,0,47,40.0,82.5,8.9,4,2,0,1,1,3,6.4,213,5.5,62.5,8,8,13.0,3.77,0,1,11.1,62.5,5,5,0.0,10,18.2,0,4,,65.6,61.5,70.4,67.3,,53.1,0,0,11,0.0,106.3,0.0,0,2,0,0,0,0,0.0,106,13.3,0,57.1,7,7,-4.4,1.84,0,0,0.0,57.1,4,0,0.0,7,12.7,0,0,,64.6,55.3,69.1,55.1,,,0,0,7,,62.2,0.0,0,0,0,0,0,0,0.0,9,1.3,7.79
Sawyer Robertson,146839,QB,BAYLOR,1,17.05,0,55,118,60.0,45,49,13.8,2.78,1,2,3.8,44.9,22,16,18.5,52,94.5,5,13,,70.8,63.2,78.1,63.6,,56.2,1,3,57,12.5,53.5,3.8,2,1,0,2,2,4,7.0,305,6.2,60.0,40,44,13.3,2.79,1,2,4.2,45.5,20,15,16.7,47,85.5,4,11,,70.5,60.4,77.9,59.8,,58.9,1,3,51,13.3,45.0,4.3,2,1,0,2,1,4,7.8,273,6.2,75.0,8,8,10.0,2.19,0,0,0.0,62.5,5,1,16.7,8,14.5,1,3,,65.1,80.6,69.8,84.4,,57.3,0,0,9,0.0,117.2,0.0,0,0,0,0,1,0,0.0,45,5.6,0,100.0,3,3,-2.7,1.3,0,0,0.0,100.0,3,0,0.0,3,5.5,0,1,,62.7,81.5,66.6,80.9,,,0,0,3,,84.7,0.0,0,0,0,0,0,0,0.0,13,4.3,-0.57
Nick Minicucci,173617,QB,DELAWARE,1,-15.91,0,54,151,68.8,48,49,13.1,2.92,0,3,5.5,63.3,31,17,6.1,53,98.1,2,16,,43.6,78.6,77.6,82.3,57.0,50.5,1,0,59,11.8,97.2,3.8,2,2,0,0,1,0,0.0,418,8.5,72.1,43,44,11.8,2.93,0,3,6.0,65.9,29,16,6.5,48,88.9,2,14,,41.8,79.4,77.3,83.7,57.0,50.5,1,0,54,12.5,99.1,4.2,2,2,0,0,1,0,0.0,365,8.3,50.0,6,6,20.0,2.62,0,0,0.0,50.0,3,1,0.0,6,11.1,0,2,,64.6,63.2,69.1,63.0,,,0,0,7,0.0,83.3,0.0,0,0,0,0,0,0,0.0,57,9.5,0,100.0,1,1,0.0,1.2,0,0,0.0,100.0,1,0,0.0,1,1.9,0,0,,61.8,61.0,65.5,60.9,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,1.2
Malik Washington,198729,QB,MARYLAND,1,21.43,0,53,215,51.3,39,41,9.9,2.94,2,2,4.5,41.5,17,8,15.0,46,86.8,3,9,,70.0,61.7,76.9,55.1,,75.2,0,1,49,0.0,51.0,0.0,0,5,0,0,1,3,6.1,161,3.9,56.4,39,42,7.8,2.77,2,2,4.4,45.2,19,7,13.6,47,88.7,3,9,,70.1,66.2,76.9,59.9,,75.2,0,1,50,0.0,53.3,0.0,0,5,0,1,1,2,4.0,156,3.7,66.7,6,6,10.5,2.62,0,0,0.0,66.7,4,1,0.0,6,11.3,0,2,,64.2,44.9,68.6,45.0,,,0,0,6,0.0,95.1,0.0,0,0,0,0,0,1,16.7,54,9.0,0,100.0,6,7,-3.0,1.56,0,0,0.0,85.7,6,0,0.0,7,13.2,0,2,,64.6,64.2,69.1,63.9,,,0,0,7,,95.8,0.0,0,0,0,1,0,0,0.0,49,7.0,5.29
Walker Eget,146170,QB,S JOSE ST,1,3.65,0,52,285,53.7,41,44,15.0,2.97,0,3,6.4,47.7,21,10,4.5,46,88.5,1,11,,70.0,65.1,77.3,61.6,,69.4,0,0,49,0.0,75.9,0.0,0,2,1,2,1,2,4.1,280,6.4,57.5,40,43,14.3,3.01,0,3,6.5,53.5,23,10,0.0,45,86.5,0,14,,69.9,70.2,77.3,66.9,,69.4,0,0,48,0.0,93.3,0.0,0,2,1,2,2,1,2.1,321,7.5,71.4,7,7,3.4,1.6,0,0,0.0,57.1,4,0,20.0,7,13.5,1,0,,64.6,42.8,69.1,42.9,,,0,0,7,,62.2,0.0,0,0,0,0,0,1,14.3,16,2.3,0,100.0,6,6,-3.2,1.67,0,0,0.0,100.0,6,0,0.0,6,11.5,0,3,,64.2,66.3,68.6,66.0,,,0,0,6,,145.8,0.0,0,0,0,0,1,0,0.0,57,9.5,-5.18
Joey Aguilar,174978,QB,TENNESSEE,1,-13.33,0,52,307,75.7,37,39,9.5,2.99,0,2,4.4,59.0,23,14,17.9,46,88.5,5,14,,69.8,68.2,26.3,73.3,,48.1,0,1,52,21.4,76.2,6.5,3,4,0,2,1,2,3.8,254,6.5,85.7,28,30,8.0,2.86,0,2,5.7,66.7,20,11,16.7,33,63.5,4,10,,68.9,72.4,20.6,76.5,,52.8,0,0,38,9.1,95.4,3.0,1,2,0,2,1,1,2.6,192,6.4,60.0,15,15,7.7,2.76,0,0,0.0,53.3,8,3,11.1,19,36.5,1,4,,67.2,57.0,72.5,60.7,,52.7,0,1,21,66.7,39.9,10.5,2,2,0,0,0,1,4.8,76,5.1,0,83.3,6,6,-1.8,1.57,0,0,0.0,83.3,5,0,0.0,6,11.5,0,0,,64.6,61.0,69.1,60.8,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,14,2.3,-1.33
Cutter Boley,184630,QB,KENTUCKY,1,25.0,0,51,202,78.1,32,33,6.7,2.86,0,0,0.0,72.7,24,17,4.0,44,86.3,1,18,,70.6,71.3,77.5,69.7,,64.0,0,1,46,29.4,77.6,11.4,5,6,1,0,0,1,2.2,218,6.6,80.0,35,36,5.5,2.59,0,0,0.0,75.0,27,13,3.6,43,84.3,1,17,,70.5,73.4,77.5,72.0,,64.1,0,1,45,23.1,79.3,7.0,3,4,1,0,0,1,2.2,227,6.3,100.0,4,4,-1.5,3.05,0,0,0.0,100.0,4,4,0.0,8,15.7,0,4,,65.1,60.1,69.8,58.8,,60.8,0,0,9,50.0,99.0,25.0,2,2,0,0,0,0,0.0,31,7.8,0,100.0,7,7,-3.9,1.4,0,0,0.0,100.0,7,0,0.0,7,13.7,0,3,,64.9,67.3,69.5,67.0,,,0,0,8,,90.5,0.0,0,0,0,0,0,0,0.0,40,5.7,1.44
Baylor Hayes,192135,QB,TULSA,1,-2.12,0,51,320,73.1,26,30,10.8,2.89,1,2,6.3,53.3,16,15,15.8,39,76.5,3,10,,71.5,84.0,76.9,81.8,,68.7,1,0,41,33.3,87.6,12.8,5,4,0,2,1,0,0.0,216,7.2,76.9,26,30,6.2,2.5,2,1,3.2,56.7,17,10,15.0,37,72.5,3,8,,30.5,69.6,76.8,62.6,,71.6,1,0,38,40.0,83.1,10.8,4,3,0,1,1,1,2.6,163,5.4,70.0,10,11,10.4,2.7,0,1,8.3,54.5,6,5,14.3,14,27.5,1,3,,66.4,74.1,71.4,77.0,,57.0,0,0,15,40.0,111.2,14.3,2,1,0,1,1,0,0.0,88,8.0,0,80.0,10,11,-1.7,1.47,1,0,0.0,63.6,7,0,12.5,12,23.5,1,1,,16.4,32.1,70.7,32.2,,,0,0,12,,98.7,8.3,1,0,0,0,1,1,8.3,35,3.2,2.57
