player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Brennan Armstrong,77696,QB,VIRGINIA,1,-35.0,0,71,335,69.2,52,53,13.9,3.64,0,5,8.9,52.8,28,23,22.2,66,93.0,8,21,,71.6,81.7,77.8,84.5,,56.8,0,1,70,30.4,78.9,10.6,7,6,0,1,2,1,1.4,357,6.7,75.0,48,50,10.8,3.57,0,4,7.5,60.0,30,21,16.7,62,87.3,6,23,,71.5,83.2,77.6,86.5,,56.8,1,1,66,28.6,80.5,9.7,6,6,0,1,1,1,1.5,361,7.2,50.0,8,8,23.3,2.94,0,1,12.5,25.0,2,3,50.0,9,12.7,2,1,,64.9,61.0,70.4,60.9,,,0,0,9,33.3,81.8,11.1,1,0,0,0,1,0,0.0,29,3.6,0,100.0,4,5,-4.3,1.58,0,0,0.0,80.0,4,1,0.0,5,7.0,0,3,,63.8,62.5,68.9,62.4,,,1,0,5,0.0,94.2,0.0,0,0,0,0,0,0,0.0,33,6.6,-3.59
Will Rogers,124184,QB,MISS STATE,1,25.86,0,67,227,80.0,50,50,7.1,2.97,0,4,7.5,70.0,35,10,12.5,55,82.1,5,17,,70.1,82.1,77.6,83.5,,55.8,0,1,58,10.0,96.0,1.8,1,4,0,0,3,1,1.7,287,5.7,82.8,58,58,5.5,2.7,0,4,6.6,74.1,43,10,10.4,63,94.0,5,19,,70.5,79.0,77.9,80.1,,55.8,0,1,66,10.0,97.5,1.6,1,4,0,0,3,1,1.5,328,5.7,100.0,4,4,2.3,2.4,0,0,0.0,100.0,4,0,0.0,4,6.0,0,1,,63.8,84.1,68.1,83.5,,,0,0,5,,104.2,0.0,0,0,0,0,0,0,0.0,36,9.0,0,100.0,12,12,-2.2,1.33,0,0,0.0,100.0,12,0,0.0,12,17.9,0,3,,66.0,68.9,71.0,68.5,,,0,0,13,,93.4,0.0,0,0,0,0,0,0,0.0,77,6.4,3.34
Michael Penix Jr.,82134,QB,INDIANA,1,8.93,0,57,190,77.8,45,47,11.4,2.83,1,1,2.0,63.8,30,8,14.3,50,87.7,5,23,,71.3,89.9,77.8,89.0,,62.9,0,0,53,25.0,86.3,4.0,2,1,0,1,0,0,0.0,350,7.4,81.1,37,40,9.3,2.6,1,0,0.0,62.5,25,6,16.7,42,73.7,5,17,,70.9,88.2,77.5,86.2,,66.8,0,0,45,33.3,81.5,4.8,2,0,0,2,0,0,0.0,262,6.6,76.9,13,14,11.8,2.93,0,1,7.1,71.4,10,2,0.0,15,26.3,0,7,,66.4,75.6,71.4,77.8,,57.3,0,0,15,0.0,94.6,0.0,0,1,0,1,0,0,0.0,111,7.9,0,100.0,5,7,-3.6,1.64,0,0,0.0,71.4,5,0,0.0,7,12.3,0,1,,64.6,61.4,69.1,61.2,,,0,0,7,,75.3,0.0,0,0,0,2,0,0,0.0,23,3.3,1.38
Michael Pratt,123229,QB,TULANE,1,-14.29,0,54,319,61.0,41,45,11.5,2.66,2,2,4.1,51.1,23,15,8.0,50,92.6,2,15,,36.2,41.8,77.3,42.3,,53.7,1,2,55,6.7,73.4,2.0,1,4,0,1,3,6,10.9,270,6.0,66.7,39,42,8.2,2.46,1,1,2.3,57.1,24,13,7.7,47,87.0,2,14,,32.7,38.3,76.9,37.6,,55.4,1,2,48,7.7,75.0,2.1,1,4,0,1,3,6,12.5,215,5.1,50.0,6,7,22.5,3.39,1,1,10.0,42.9,3,2,0.0,7,13.0,0,2,,65.6,65.2,70.4,67.8,,57.3,0,0,11,0.0,83.6,0.0,0,0,0,0,0,0,0.0,77,11.0,0,100.0,4,4,-3.5,1.63,0,0,0.0,100.0,4,0,0.0,4,7.4,0,1,,63.3,64.9,67.4,64.7,,,0,0,4,,89.6,0.0,0,0,0,0,0,0,0.0,22,5.5,5.88
Taylor Powell,60459,QB,TROY,1,-10.05,0,53,318,72.2,36,38,7.5,3.11,0,0,0.0,68.4,26,11,0.0,42,79.2,0,14,,33.1,60.8,76.8,62.2,60.0,53.6,1,1,43,18.2,94.1,4.8,2,2,0,1,2,2,4.7,259,6.8,78.4,37,38,4.1,2.8,0,0,0.0,73.7,28,9,3.4,41,77.4,1,13,,32.5,63.5,76.7,63.6,,57.8,1,1,42,22.2,84.1,4.9,2,1,0,0,1,2,4.8,208,5.5,70.0,10,11,7.5,2.79,0,0,0.0,63.6,7,4,0.0,12,22.6,0,2,,65.8,56.9,71.0,59.8,60.0,57.3,0,0,12,0.0,121.0,0.0,0,1,0,1,1,0,0.0,94,8.5,0,90.9,11,11,-3.8,1.58,0,0,0.0,81.8,9,2,10.0,11,20.8,1,1,,65.6,63.8,70.4,63.5,,,0,0,11,0.0,83.0,0.0,0,0,0,0,0,0,0.0,43,3.9,3.08
Kedon Slovis,100580,QB,USC,1,15.48,0,53,326,72.5,40,43,11.0,3.02,1,1,2.1,58.1,25,12,13.8,46,86.8,4,12,,38.9,56.7,77.2,56.9,,57.3,1,3,52,16.7,50.9,4.3,2,1,0,1,0,4,7.7,304,7.1,72.5,40,42,9.7,2.94,1,0,0.0,59.5,25,11,13.8,45,84.9,4,10,,37.4,54.5,77.0,54.8,,57.3,0,3,49,18.2,49.2,4.4,2,1,0,1,0,4,8.2,275,6.5,85.7,7,8,5.4,2.19,0,1,11.1,75.0,6,1,0.0,8,15.1,0,5,,65.4,71.9,70.1,71.5,,,1,0,10,0.0,145.8,0.0,0,0,0,0,1,0,0.0,80,10.0,0,85.7,7,7,-2.0,1.59,0,0,0.0,85.7,6,0,0.0,7,13.2,0,3,,64.6,66.8,69.1,66.5,,,0,0,7,,136.6,0.0,0,0,0,0,1,0,0.0,51,7.3,3.45
Chase Garbers,60356,QB,CAL,1,15.87,0,52,130,83.3,36,40,9.3,3.39,0,0,0.0,72.5,29,16,3.3,50,96.2,1,17,,43.2,61.3,77.5,61.8,,58.4,2,2,51,18.8,91.5,6.0,3,7,1,1,2,3,5.9,318,8.0,75.0,24,26,6.3,3.35,0,0,0.0,65.4,17,9,5.6,33,63.5,1,9,,35.3,50.0,76.5,48.8,,56.9,1,2,34,11.1,49.7,3.0,1,6,1,0,0,3,8.8,157,6.0,92.9,14,16,12.3,3.28,0,0,0.0,81.3,13,7,0.0,19,36.5,0,8,,67.0,79.6,72.2,77.8,,61.7,1,0,19,28.6,148.4,10.5,2,1,0,1,2,0,0.0,162,10.1,0,50.0,2,2,-5.0,1.8,0,0,0.0,50.0,1,0,0.0,2,3.8,0,0,,61.8,54.4,65.5,54.5,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,1,0.5,4.09
Sam Howell,97599,QB,N CAROLINA,1,-9.36,0,50,245,80.6,31,35,14.1,3.22,0,3,7.9,60.0,21,19,16.0,46,92.0,4,15,,24.8,77.9,77.0,80.3,,57.7,2,0,49,42.1,107.2,17.4,8,3,0,2,2,0,0.0,303,8.7,90.0,20,22,10.8,3.18,0,1,4.2,68.2,15,11,16.7,29,58.0,3,10,,20.7,77.0,75.9,81.3,,57.7,1,0,31,36.4,100.2,13.8,4,3,0,1,0,0,0.0,218,9.9,73.3,15,17,13.8,3.0,0,2,11.1,58.8,10,8,9.1,21,42.0,1,5,,67.4,72.1,72.7,71.6,,,1,0,22,50.0,111.9,19.0,4,0,0,1,2,0,0.0,88,5.2,0,100.0,4,4,-3.5,1.75,0,0,0.0,100.0,4,0,0.0,4,8.0,0,0,,63.3,65.0,67.4,64.8,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,3,0.8,-4.73
Devin Leary,77628,QB,NC STATE,1,11.03,0,50,248,83.3,30,35,9.7,2.64,0,2,5.0,68.6,24,9,4.0,41,82.0,1,18,,36.1,63.2,35.9,67.8,56.7,49.6,0,0,46,33.3,122.9,7.3,3,3,0,5,4,1,2.2,215,6.1,80.8,26,29,7.5,2.54,0,1,3.0,69.0,20,9,4.8,34,68.0,1,11,,69.3,63.2,32.7,68.8,56.7,49.6,0,0,38,22.2,102.2,5.9,2,3,0,3,2,0,0.0,137,4.7,92.3,13,15,5.2,2.16,0,1,6.3,80.0,12,1,0.0,16,32.0,0,7,,22.4,65.4,71.8,65.0,,,0,0,17,100.0,134.3,6.3,1,0,0,2,2,1,5.9,101,6.7,0,88.9,9,9,-3.2,1.39,0,0,0.0,88.9,8,1,0.0,9,18.0,0,0,,65.1,67.5,69.8,67.2,,,0,0,9,0.0,79.2,0.0,0,0,0,0,0,0,0.0,23,2.6,2.01
D.J. Mack Jr.,55405,QB,DOMINION,1,-10.61,0,48,263,75.0,28,30,12.5,3.03,0,3,10.0,50.0,15,22,28.6,37,77.1,6,9,,72.8,93.0,77.2,88.5,,89.0,2,1,38,22.7,66.0,13.5,5,2,0,0,1,0,0.0,180,6.0,81.3,32,33,9.2,2.71,0,3,9.1,60.6,20,18,23.1,39,81.3,6,9,,72.8,93.0,77.3,88.5,,89.0,1,1,40,22.2,72.0,10.3,4,2,0,0,1,0,0.0,174,5.3,71.4,7,8,4.6,2.46,0,0,0.0,50.0,4,4,20.0,9,18.8,1,2,,65.1,63.8,69.8,63.5,,,1,0,9,25.0,69.8,11.1,1,0,0,0,0,0,0.0,50,6.3,0,90.9,11,11,-2.0,1.42,0,0,0.0,81.8,9,0,10.0,11,22.9,1,2,,65.6,63.8,70.4,63.5,,,0,0,11,,83.3,0.0,0,0,0,0,0,0,0.0,44,4.0,0.98
