player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Rodney Tisdale Jr.,188754,QB,W KENTUCKY,1,5.56,0,46,346,55.2,29,31,8.0,2.54,0,1,2.9,45.2,14,11,12.5,37,80.4,2,6,24.5,70.1,43.1,76.7,45.5,30.8,56.1,0,1,41,45.5,40.0,13.5,5,1,0,2,0,2,4.9,102,3.3,58.6,29,30,6.9,2.48,0,1,2.9,50.0,15,11,11.8,36,78.3,2,6,,69.9,46.8,76.2,46.0,,59.7,0,1,40,54.5,44.4,16.7,6,0,0,1,0,2,5.0,105,3.5,62.5,8,9,2.4,1.87,0,0,0.0,55.6,5,1,0.0,10,21.7,0,1,24.5,65.9,30.7,71.7,35.7,30.8,57.3,0,1,10,0.0,21.3,0.0,0,1,0,1,0,1,10.0,23,2.6,0,75.0,8,8,-1.6,1.52,0,0,0.0,75.0,6,1,0.0,9,19.6,0,1,,65.1,36.7,69.8,36.7,,,0,1,9,100.0,38.5,11.1,1,0,0,0,0,1,11.1,26,3.3,-0.94
Malik Washington,198729,QB,MARYLAND,1,-14.11,0,46,215,58.3,36,37,10.3,2.98,1,0,0.0,45.9,17,23,19.0,44,95.7,4,15,,70.6,58.0,76.6,51.5,60.0,71.5,0,1,45,13.0,59.6,6.8,3,4,0,0,1,1,2.2,191,5.2,63.3,30,31,9.2,2.92,1,0,0.0,51.6,16,19,15.8,36,78.3,3,10,,70.2,57.0,76.0,55.6,,60.7,0,1,37,15.8,54.9,8.3,3,2,0,0,0,1,2.7,173,5.6,50.0,8,8,10.9,2.93,0,0,0.0,37.5,3,4,25.0,10,21.7,1,5,,65.4,62.6,70.4,48.4,60.0,77.1,0,0,10,0.0,92.2,0.0,0,2,0,0,1,0,0.0,37,4.6,0,100.0,2,2,-3.0,1.65,0,0,0.0,100.0,2,0,0.0,2,4.3,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,-0.95
Julian Lewis,198304,QB,COLORADO,1,0.0,0,45,143,61.8,34,36,8.4,3.67,1,2,5.4,47.2,17,19,19.0,43,95.6,4,7,,70.1,58.6,76.8,57.4,,60.5,0,0,44,21.1,66.0,9.3,4,3,0,1,1,1,2.3,132,3.7,70.0,20,22,6.5,4.05,1,1,4.3,50.0,11,15,21.4,27,60.0,3,3,,69.1,54.2,75.8,53.5,,58.1,0,0,28,20.0,71.6,11.1,3,2,0,1,1,1,3.6,67,3.0,56.3,16,16,9.2,2.84,0,1,6.3,50.0,8,4,11.1,18,40.0,1,5,,66.8,66.1,72.0,64.2,,61.7,0,0,18,25.0,68.2,5.6,1,1,0,0,0,0,0.0,94,5.9,0,100.0,2,2,-3.5,1.4,0,0,0.0,100.0,2,0,0.0,2,4.4,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,29,14.5,2.83
Michael Van Buren Jr.,184764,QB,LSU,1,4.81,0,45,211,63.3,30,32,10.1,2.69,0,0,0.0,56.3,18,5,5.3,35,77.8,1,10,,37.9,46.8,77.2,49.1,,49.9,1,1,37,40.0,69.4,5.7,2,1,0,1,1,3,8.1,177,5.5,68.0,25,26,7.6,2.36,0,0,0.0,57.7,15,4,11.8,29,64.4,2,7,,33.7,47.4,76.8,50.2,,49.9,1,0,30,50.0,70.4,6.9,2,1,0,0,0,1,3.3,126,4.8,78.6,14,16,5.8,2.7,1,0,0.0,62.5,10,1,9.1,16,35.6,1,5,,66.8,55.7,72.0,55.6,,,0,1,18,0.0,68.8,0.0,0,0,0,1,1,2,11.1,76,4.8,0,100.0,9,10,-3.6,1.74,1,0,0.0,70.0,7,0,22.2,10,22.2,2,2,,65.6,61.3,70.4,61.1,,,0,0,11,,72.9,0.0,0,0,0,0,0,0,0.0,25,2.5,-0.1
TJ Lateef,199810,QB,NEBRASKA,1,10.78,0,45,238,59.3,27,31,11.4,3.24,1,2,6.5,48.4,15,17,6.3,39,86.7,1,10,,69.8,59.9,76.6,55.9,,65.1,0,0,39,17.6,64.2,7.7,3,5,0,3,0,1,2.6,162,5.2,64.5,31,34,8.5,3.05,1,1,2.9,55.9,19,15,5.0,40,88.9,1,9,,69.9,58.7,76.7,53.4,,67.8,0,0,40,13.3,67.4,5.0,2,4,0,2,0,1,2.5,153,4.5,100.0,2,3,11.5,2.94,0,1,33.3,66.7,2,3,0.0,5,11.1,0,2,,63.8,71.2,68.1,77.8,,57.3,0,0,5,33.3,104.9,20.0,1,1,0,1,0,0,0.0,34,11.3,0,100.0,6,6,-3.3,1.68,0,0,0.0,100.0,6,1,0.0,6,13.3,0,1,,64.2,65.7,68.6,65.4,,,0,0,6,0.0,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,6.83
Alessio Milivojevic,183542,QB,MICH STATE,1,0.74,0,45,223,80.0,30,37,9.1,2.94,1,2,5.4,59.5,22,19,8.3,40,88.9,2,12,,69.0,78.7,76.7,79.5,,57.3,1,0,40,10.5,97.8,5.0,2,1,0,5,2,0,0.0,250,6.8,78.3,23,27,5.3,2.58,1,0,0.0,59.3,16,12,11.1,29,64.4,2,7,,68.1,66.8,75.9,67.6,,57.3,1,1,29,8.3,68.8,3.4,1,1,0,2,1,1,3.4,132,4.9,75.0,12,15,11.2,3.24,0,2,13.3,60.0,9,9,0.0,16,35.6,0,5,,66.5,78.2,71.6,77.7,,,0,0,16,11.1,108.5,6.3,1,0,0,3,1,0,0.0,123,8.2,0,60.0,5,5,-3.6,1.86,0,0,0.0,60.0,3,2,0.0,5,11.1,0,0,,63.8,41.7,68.1,41.8,,,0,1,5,0.0,25.0,0.0,0,0,0,0,0,1,20.0,5,1.0,3.31
Brendan Sorsby,156398,QB,CINCINNATI,1,-1.96,0,45,138,73.3,30,34,9.6,3.42,0,1,2.9,61.8,21,18,4.5,41,91.1,1,15,,69.5,61.5,76.5,57.6,,66.2,0,1,41,5.6,96.0,2.4,1,6,0,4,2,2,4.9,286,8.4,73.7,19,21,9.9,3.42,0,1,4.8,66.7,14,14,0.0,27,60.0,0,9,,68.5,64.3,75.6,62.1,,63.1,0,1,27,7.1,87.2,3.7,1,5,0,2,1,1,3.7,169,8.0,80.0,15,17,5.8,3.06,0,0,0.0,64.7,11,4,8.3,18,40.0,1,6,,66.8,58.5,72.0,54.8,,64.0,0,0,18,0.0,107.7,0.0,0,1,0,2,1,1,5.6,131,7.7,0,100.0,4,4,-3.3,1.83,0,0,0.0,100.0,4,0,0.0,4,8.9,0,0,,63.3,65.1,67.4,64.8,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,-0.34
Jayden Maiava,158135,QB,USC,1,7.39,0,44,326,60.6,33,35,12.6,2.59,2,2,4.9,51.4,18,14,10.0,36,81.8,2,14,,37.4,58.1,76.9,54.4,60.0,68.3,0,2,42,7.1,82.9,2.8,1,0,0,0,3,5,11.9,279,8.0,66.7,30,32,9.0,2.48,2,2,5.6,56.3,18,13,10.0,33,75.0,2,13,,34.6,59.8,76.5,55.5,,68.3,0,2,37,7.7,77.6,3.0,1,0,0,0,2,4,10.8,260,8.1,63.6,11,11,10.5,2.22,0,0,0.0,63.6,7,1,0.0,11,25.0,0,3,,66.0,56.7,71.2,57.0,60.0,,0,0,13,0.0,104.7,0.0,0,0,0,0,1,1,7.7,51,4.6,0,87.5,8,8,-3.6,1.64,0,0,0.0,87.5,7,0,0.0,8,18.2,0,2,,64.9,61.9,69.5,61.6,,,0,0,8,,83.3,0.0,0,0,0,0,0,0,0.0,32,4.0,-3.49
Adam Damante,170711,QB,NEW MEX ST,1,9.03,0,44,242,73.1,26,29,11.8,2.7,2,0,0.0,62.1,18,10,5.3,32,72.7,1,13,,22.2,67.3,77.1,70.6,,51.4,0,1,36,30.0,102.9,9.4,3,0,0,1,3,2,5.6,202,7.0,76.7,30,32,9.0,2.41,2,0,0.0,68.8,22,9,4.3,34,77.3,1,14,,35.8,73.8,77.2,76.1,,53.6,0,1,37,22.2,105.6,5.9,2,0,0,0,3,1,2.7,215,6.7,87.5,8,9,-0.6,2.26,0,0,0.0,77.8,7,1,0.0,10,22.7,0,1,,18.5,44.2,70.4,46.5,,57.3,0,0,11,100.0,87.0,10.0,1,0,0,1,0,1,9.1,44,4.9,0,91.7,12,12,-3.4,1.53,0,0,0.0,91.7,11,0,0.0,12,27.3,0,2,,65.8,64.3,70.7,64.0,,,0,0,12,,86.5,0.0,0,0,0,0,0,0,0.0,57,4.8,-1.83
Diego Pavia,156927,QB,VANDERBILT,1,7.24,0,44,333,87.5,32,32,10.6,3.09,0,4,11.4,84.4,27,8,3.6,37,84.1,1,21,,72.8,90.0,76.2,90.7,,63.9,0,1,41,37.5,145.3,8.1,3,2,0,0,4,0,0.0,444,13.9,85.7,28,29,8.3,3.11,0,1,3.3,82.8,24,8,0.0,34,77.3,0,17,,72.7,78.2,75.9,78.9,,63.9,0,1,36,37.5,124.6,8.8,3,2,0,1,2,0,0.0,343,11.8,100.0,10,10,8.8,2.25,0,3,25.0,90.0,9,1,10.0,10,22.7,1,5,,65.8,93.0,70.7,92.7,,,0,0,12,0.0,158.3,0.0,0,0,0,0,3,0,0.0,141,14.1,0,100.0,6,7,-3.3,1.96,0,0,0.0,85.7,6,1,0.0,7,15.9,0,1,,64.6,64.2,69.1,63.9,,,0,0,7,0.0,130.1,0.0,0,0,0,1,1,0,0.0,40,5.7,2.27
Kaden Anderson,127312,QB,WYOMING,1,12.61,0,43,351,69.0,29,36,10.1,3.57,1,0,0.0,52.8,19,13,5.0,39,90.7,1,6,,32.5,47.0,76.1,46.0,,59.1,0,0,40,7.7,72.7,2.6,1,2,1,5,1,2,5.0,150,4.2,70.0,30,37,9.5,3.46,1,0,0.0,54.1,20,13,4.8,39,90.7,1,7,,69.5,53.6,76.1,52.9,,59.1,0,0,40,0.0,72.2,0.0,0,2,1,5,1,1,2.5,143,3.9,100.0,2,3,-2.0,3.05,0,0,0.0,66.7,2,1,0.0,4,9.3,0,0,,10.7,29.2,67.4,29.4,,,0,0,4,100.0,77.1,25.0,1,0,0,1,0,1,25.0,14,4.7,0,100.0,3,4,-4.3,1.95,0,0,0.0,75.0,3,1,0.0,4,9.3,0,1,,63.3,61.0,67.4,60.8,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,7,1.8,0.81
Landyn Locke,199937,QB,SM HOUSTON,1,2.75,0,43,281,71.0,31,33,10.4,2.93,0,1,3.0,60.6,20,10,9.1,36,83.7,2,14,,69.2,72.5,76.2,75.5,,52.4,0,1,36,10.0,92.7,2.8,1,2,0,2,2,1,2.8,258,7.8,79.2,24,26,7.5,2.74,0,0,0.0,61.5,16,8,15.8,28,65.1,3,11,,68.6,67.8,75.6,69.4,,55.3,0,1,28,12.5,75.6,3.6,1,1,0,2,1,1,3.6,159,6.1,71.4,14,14,8.9,2.76,0,1,7.1,64.3,9,2,10.0,15,34.9,1,4,,66.4,72.7,71.4,75.4,,57.3,0,0,15,0.0,115.8,0.0,0,1,0,0,1,0,0.0,122,8.7,0,100.0,7,7,-2.6,1.81,0,0,0.0,71.4,5,0,28.6,7,16.3,2,1,,64.6,61.0,69.1,60.8,,,0,0,7,,75.3,0.0,0,0,0,0,0,0,0.0,23,3.3,2.59
Luke Altmyer,146802,QB,ILLINOIS,1,15.83,0,43,187,70.8,24,31,10.3,3.05,4,1,3.0,54.8,17,23,0.0,39,90.7,0,14,,38.0,65.8,76.4,60.1,,69.9,0,0,41,21.7,76.5,12.8,5,3,0,3,0,1,2.4,214,6.9,76.5,17,24,8.0,2.85,4,1,3.8,54.2,13,19,0.0,31,72.1,0,9,,33.4,69.6,75.9,65.7,,67.2,0,0,33,21.1,71.7,12.9,4,2,0,3,0,1,3.0,141,5.9,70.0,10,10,10.6,3.02,0,0,0.0,70.0,7,5,0.0,12,27.9,0,5,,65.8,55.1,70.7,50.3,,64.3,0,0,12,20.0,99.6,8.3,1,1,0,0,0,0,0.0,94,9.4,0,100.0,3,3,-2.0,1.4,0,0,0.0,100.0,3,1,0.0,4,9.3,0,0,,63.3,61.5,67.4,61.4,,,0,0,4,0.0,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,3.52
