player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Ryan Browne,174949,QB,PURDUE,1,-15.52,0,57,273,71.1,38,42,9.9,3.14,1,1,2.3,57.1,24,12,11.1,50,87.7,3,16,,69.8,62.4,76.8,60.8,,62.7,0,0,53,25.0,83.1,6.0,3,5,0,3,1,1,1.9,257,6.1,74.1,27,29,8.2,3.02,1,1,3.3,65.5,19,9,5.0,34,59.6,1,12,,68.8,71.6,75.7,67.2,,70.3,0,0,37,22.2,97.9,5.9,2,3,0,1,1,1,2.8,207,7.1,72.2,18,20,7.9,2.84,0,0,0.0,50.0,10,3,23.1,23,40.4,3,6,,67.5,50.6,72.8,54.2,,51.8,0,0,23,33.3,61.2,4.3,1,2,0,2,0,0,0.0,84,4.2,0,85.7,7,7,-1.9,1.61,0,0,0.0,71.4,5,0,16.7,7,12.3,1,2,,64.6,66.7,69.1,66.4,,,0,0,7,,81.8,0.0,0,0,0,0,0,0,0.0,34,4.9,-2.94
Tommy Castellanos,158433,QB,FLORIDA ST,1,-7.14,0,56,167,61.1,36,39,12.6,3.46,0,0,0.0,53.8,21,32,4.5,49,87.5,1,21,,71.5,78.2,77.6,75.8,,67.7,2,2,51,6.3,69.0,4.1,2,8,0,1,2,1,2.0,246,6.3,62.5,32,35,10.6,3.26,0,0,0.0,57.1,20,26,0.0,44,78.6,0,15,,71.4,69.4,77.4,69.1,,61.8,2,2,48,7.7,68.0,4.5,2,7,0,1,2,1,2.1,194,5.5,70.0,10,10,9.1,3.56,0,0,0.0,50.0,5,6,28.6,12,21.4,2,6,,65.8,88.2,70.7,82.1,,70.6,0,0,12,0.0,76.3,0.0,0,2,0,0,0,0,0.0,78,7.8,0,83.3,6,6,-4.0,2.41,0,0,0.0,66.7,4,0,20.0,7,12.5,1,0,,65.1,58.6,69.8,61.6,,57.8,0,0,9,,75.7,0.0,0,1,0,0,0,0,0.0,26,4.3,2.26
Rickie Collins,172474,QB,SYRACUSE,1,-55.0,0,54,304,56.4,39,40,14.0,2.81,0,2,4.9,45.0,18,14,18.2,49,90.7,4,14,,70.2,47.7,26.5,43.6,,66.6,0,3,52,14.3,43.9,4.1,2,7,0,1,1,3,5.8,261,6.5,66.7,39,40,10.9,2.73,0,2,4.9,55.0,22,14,15.4,49,90.7,4,15,,70.1,51.4,26.1,46.8,,68.8,0,2,51,14.3,64.5,4.1,2,7,0,1,1,3,5.9,279,7.0,20.0,5,5,22.4,2.4,0,0,0.0,0.0,0,0,100.0,5,9.3,1,0,,64.2,46.8,68.6,49.4,,57.5,0,1,6,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,5,5,-1.4,1.58,0,0,0.0,80.0,4,0,20.0,5,9.3,1,1,,63.8,65.7,68.1,65.4,,,0,0,5,,81.7,0.0,0,0,0,0,0,0,0.0,18,3.6,-6.98
Miller Moss,70727,QB,LOUISVILLE,1,-2.1,0,53,210,78.6,42,43,8.3,2.66,0,1,2.3,74.4,32,23,3.0,48,90.6,1,17,,39.7,63.5,77.0,58.0,,75.9,1,1,49,21.7,100.5,10.4,5,0,0,0,2,5,10.2,316,7.3,81.3,32,34,6.3,2.4,1,0,0.0,73.5,25,11,3.8,36,67.9,1,13,,70.1,69.0,76.3,62.3,,75.9,1,1,36,18.2,97.1,5.6,2,0,0,0,2,2,5.6,215,6.3,71.4,14,14,9.9,3.1,0,1,6.7,71.4,10,13,0.0,17,32.1,0,5,,22.9,50.9,72.0,50.9,,,0,0,18,23.1,95.5,17.6,3,0,0,0,0,3,16.7,114,8.1,0,75.0,4,5,-2.8,2.26,1,0,0.0,60.0,3,1,0.0,5,9.4,0,1,,63.8,55.8,68.1,55.6,,,0,0,5,0.0,64.6,0.0,0,0,0,0,0,0,0.0,13,2.6,1.82
Rocco Becht,157567,QB,IOWA STATE,1,2.52,0,52,193,68.2,44,45,10.5,2.68,0,2,4.0,60.0,27,6,10.0,49,94.2,3,15,,72.3,78.6,77.8,74.7,,71.7,0,0,55,50.0,94.6,6.1,3,1,0,1,2,0,0.0,299,6.6,67.6,34,34,8.6,2.61,0,1,2.7,61.8,21,4,8.7,37,71.2,2,9,,71.9,75.6,77.0,70.9,,71.7,0,0,41,50.0,97.1,5.4,2,1,0,0,2,0,0.0,195,5.7,76.9,13,14,12.5,2.68,0,1,6.3,64.3,9,2,10.0,15,28.8,1,6,,66.7,76.1,71.8,75.5,,,0,0,17,50.0,91.1,6.7,1,0,0,1,0,0,0.0,119,8.5,0,100.0,3,3,-1.0,1.87,0,0,0.0,100.0,3,0,0.0,3,5.8,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,87.5,0.0,0,0,0,0,0,0,0.0,15,5.0,2.76
Malik Washington,198729,QB,MARYLAND,1,16.46,0,51,215,73.0,37,41,7.6,2.62,2,1,2.4,56.1,23,9,14.8,43,84.3,4,14,,69.3,68.1,76.6,67.1,,61.9,0,1,44,0.0,65.5,0.0,0,2,0,2,1,2,4.5,184,4.5,78.4,37,41,6.1,2.54,2,1,2.4,58.5,24,8,17.2,42,82.4,5,13,,69.1,66.1,76.5,66.7,,57.0,0,1,42,0.0,60.6,0.0,0,1,0,2,0,2,4.8,196,4.8,75.0,8,8,2.9,2.27,0,0,0.0,75.0,6,1,0.0,9,17.6,0,3,,65.4,72.2,70.1,67.4,,64.6,0,0,10,0.0,116.7,0.0,0,1,0,0,1,0,0.0,23,2.9,0,100.0,8,8,-3.9,1.78,0,0,0.0,87.5,7,0,12.5,8,15.7,1,2,,64.9,67.2,69.5,66.9,,,0,0,8,,84.9,0.0,0,0,0,0,0,0,0.0,35,4.4,-1.9
Demond Williams Jr.,183648,QB,WASHINGTON,1,-13.45,0,51,340,75.0,32,35,12.3,3.35,0,2,5.4,62.9,22,17,8.3,45,88.2,2,15,,71.1,66.7,24.5,62.2,,69.9,1,1,48,11.8,88.3,4.4,2,8,0,2,2,1,2.1,224,6.4,78.1,32,34,10.8,3.18,0,2,5.7,70.6,24,14,4.0,42,82.4,1,15,,70.9,68.0,22.8,66.8,,65.7,1,1,44,14.3,98.3,4.8,2,6,0,1,2,1,2.3,245,7.2,83.3,6,7,3.0,3.17,0,0,0.0,57.1,4,3,20.0,9,17.6,1,3,,65.4,61.5,70.1,50.0,,70.0,0,0,10,0.0,67.6,0.0,0,2,0,1,0,0,0.0,30,4.3,0,100.0,6,6,-5.5,1.9,0,0,0.0,100.0,6,0,0.0,6,11.8,0,3,,64.2,66.3,68.6,66.1,,,0,0,6,,102.1,0.0,0,0,0,0,0,0,0.0,51,8.5,-2.92
Avery Johnson,173108,QB,KANSAS ST,1,-17.65,0,50,199,77.8,36,42,10.3,2.85,1,2,4.7,59.5,25,14,10.7,46,92.0,3,20,,71.7,76.9,77.9,76.7,,64.2,1,1,47,0.0,90.2,0.0,0,4,1,3,2,1,2.1,328,7.8,80.6,31,34,6.5,2.55,1,0,0.0,67.6,23,7,8.0,36,72.0,2,15,,71.4,68.0,77.4,63.2,,68.9,0,1,37,0.0,71.2,0.0,0,2,1,1,0,1,2.7,204,6.0,77.8,9,12,17.7,3.19,0,2,16.7,50.0,6,7,14.3,14,28.0,1,6,,66.2,88.1,71.2,91.3,,53.1,1,0,14,0.0,131.9,0.0,0,2,0,2,2,0,0.0,140,11.7,0,100.0,4,4,-2.8,1.38,0,0,0.0,100.0,4,0,0.0,4,8.0,0,1,,63.3,65.0,67.4,64.8,,,0,0,4,,83.3,0.0,0,0,0,0,0,0,0.0,16,4.0,5.67
Mason Heintschel,199088,QB,PITTSBURGH,1,-27.75,0,50,268,77.1,35,37,7.8,3.2,0,2,4.9,70.3,26,13,3.7,46,92.0,1,18,,70.1,66.6,77.4,67.0,,59.0,0,0,50,15.4,120.8,4.3,2,7,0,2,3,1,2.0,294,7.9,87.5,24,25,7.1,3.17,0,1,3.6,84.0,21,10,0.0,34,68.0,0,14,,69.3,74.2,76.7,76.7,,59.0,0,0,37,20.0,144.3,5.9,2,7,0,1,3,0,0.0,228,9.1,66.7,15,16,6.5,2.92,0,1,5.6,56.3,9,4,10.0,16,32.0,1,6,,66.8,51.9,72.0,51.8,,,0,0,18,0.0,94.5,0.0,0,0,0,1,1,1,5.6,95,5.9,0,100.0,4,4,-1.5,1.9,0,0,0.0,100.0,4,1,0.0,4,8.0,0,2,,63.8,65.2,68.1,64.9,,,0,0,5,0.0,136.5,0.0,0,0,0,0,1,0,0.0,29,7.3,-3.18
Maddux Madsen,163379,QB,BOISE ST,1,0.63,0,48,120,65.6,32,34,6.8,3.37,0,1,2.6,55.9,19,19,9.5,44,91.7,2,10,,70.4,38.0,77.4,37.6,,53.3,0,4,49,15.8,30.4,6.8,3,7,0,2,0,6,12.2,174,5.1,70.0,30,32,6.5,3.23,0,1,2.7,59.4,19,17,9.5,40,83.3,2,11,,70.2,41.2,77.2,42.6,,51.0,0,3,45,17.6,39.6,7.5,3,5,0,2,0,5,11.1,208,6.5,60.0,5,5,3.6,3.46,0,0,0.0,60.0,3,3,0.0,8,16.7,0,0,,64.9,43.7,69.5,37.8,,62.0,0,1,8,33.3,25.0,12.5,1,2,0,0,0,1,12.5,7,1.4,0,100.0,3,3,-2.3,2.18,0,0,0.0,100.0,3,1,0.0,4,8.3,0,1,,63.3,61.5,67.4,61.4,,,0,0,4,100.0,118.8,25.0,1,0,0,0,0,0,0.0,41,13.7,-5.1
