player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cade Klubnik,156253,QB,CLEMSON,1,-11.36,0,62,140,69.4,49,52,8.7,3.21,0,1,1.9,59.6,31,22,8.8,57,91.9,3,16,,72.1,71.9,78.3,68.6,,68.1,0,0,58,9.1,76.8,3.5,2,3,0,3,1,1,1.7,232,4.5,69.0,42,44,8.4,3.16,0,1,2.3,61.4,27,18,6.9,47,75.8,2,14,,71.7,77.9,77.8,73.9,,70.6,0,0,47,5.6,71.6,2.1,1,2,0,2,0,0,0.0,194,4.4,70.0,10,12,6.8,3.14,1,0,0.0,50.0,6,5,14.3,15,24.2,1,2,,66.5,48.4,71.6,50.2,,57.3,0,0,16,40.0,84.0,13.3,2,1,0,1,1,1,6.3,34,2.8,0,66.7,3,4,-3.0,2.6,1,0,0.0,50.0,2,1,0.0,5,8.1,0,0,,63.8,59.4,68.1,59.2,,,0,0,5,100.0,56.3,20.0,1,0,0,0,0,0,0.0,-4,-1.0,-1.58
Brayden Schager,146078,QB,HAWAII,1,33.33,0,60,180,67.4,43,47,11.6,2.99,1,1,2.0,51.1,24,20,17.2,54,90.0,5,15,,47.8,66.7,77.7,65.7,,62.3,1,1,56,10.0,76.2,3.7,2,5,0,2,3,1,1.8,216,4.6,66.7,42,46,11.1,2.9,1,1,2.1,50.0,23,19,17.9,54,90.0,5,13,,47.8,63.6,77.7,62.1,,62.3,1,1,56,10.5,71.3,3.7,2,5,0,2,3,1,1.8,164,3.6,100.0,5,6,4.4,2.38,0,0,0.0,83.3,5,2,0.0,6,10.0,0,3,,64.2,77.1,68.6,76.6,,,0,0,6,0.0,118.8,0.0,0,0,0,1,0,0,0.0,81,13.5,0,100.0,4,5,-2.5,1.57,0,0,0.0,80.0,4,1,0.0,6,10.0,0,1,,64.2,60.5,68.6,60.3,,,0,0,6,0.0,90.8,0.0,0,0,0,1,0,0,0.0,29,5.8,9.93
Seth Henigan,144267,QB,MEMPHIS,1,21.27,0,58,218,70.8,48,50,11.6,2.83,0,4,7.5,66.0,33,18,2.9,56,96.6,1,19,,70.5,65.8,77.3,63.9,,65.0,0,1,59,16.7,111.8,5.4,3,3,0,2,4,2,3.4,437,8.7,69.8,43,45,12.2,2.92,0,4,8.5,64.4,29,18,3.3,50,86.2,1,15,,70.2,67.9,76.9,67.4,,60.4,0,1,52,16.7,111.4,6.0,3,2,0,2,4,2,3.8,381,8.5,85.7,7,7,3.4,2.06,0,0,0.0,85.7,6,1,0.0,8,13.8,0,6,,65.1,55.3,69.8,48.7,,64.3,0,0,9,0.0,110.1,0.0,0,1,0,0,0,0,0.0,73,10.4,0,100.0,2,2,-3.5,2.1,0,0,0.0,100.0,2,1,0.0,2,3.4,0,2,,61.8,62.8,65.5,62.6,,,0,0,2,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,1.96
Eli Holstein,172381,QB,PITTSBURGH,1,-14.71,0,56,268,70.7,41,42,7.2,2.74,0,1,2.2,59.5,25,18,13.8,50,89.3,4,14,,13.3,54.1,77.3,55.5,,53.9,0,1,56,16.7,65.5,6.0,3,2,0,1,0,5,8.9,239,5.7,69.7,33,34,6.1,2.47,1,1,2.8,64.7,22,11,4.3,38,67.9,1,10,,15.5,52.8,76.5,52.1,,58.2,0,0,42,27.3,77.9,7.9,3,0,0,0,0,5,11.9,179,5.3,76.9,13,14,5.9,2.92,0,0,0.0,50.0,7,7,30.0,18,32.1,3,4,,21.2,58.7,72.4,62.8,,52.9,0,1,20,0.0,34.5,0.0,0,2,0,1,0,0,0.0,69,4.9,0,80.0,5,6,-3.0,1.52,1,0,0.0,66.7,4,0,0.0,6,10.7,0,0,,64.2,57.1,68.6,56.9,,,0,0,6,,70.1,0.0,0,0,0,0,0,0,0.0,9,1.5,-0.33
Miller Moss,70727,QB,USC,1,5.95,0,50,326,69.8,43,48,10.1,3.39,2,2,4.1,58.3,28,14,6.7,48,96.0,2,14,,70.0,56.7,77.7,54.7,,63.1,1,3,49,0.0,64.1,0.0,0,0,0,2,2,2,4.1,294,6.1,68.8,32,36,9.9,3.19,1,1,2.7,58.3,21,11,4.5,36,72.0,1,10,,69.3,64.2,77.1,62.0,,63.1,1,3,37,0.0,47.2,0.0,0,0,0,2,1,1,2.7,190,5.3,76.9,13,14,8.3,3.7,1,1,7.1,64.3,9,3,10.0,14,28.0,1,4,,66.2,43.7,71.2,43.8,,,0,0,14,0.0,110.1,0.0,0,0,0,0,1,1,7.1,103,7.4,0,100.0,2,2,-4.5,2.0,0,0,0.0,100.0,2,0,0.0,2,4.0,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.5,2.08
Cam Fancher,145266,QB,FAU,1,-15.0,0,50,165,55.2,29,32,11.7,3.57,0,1,2.9,46.9,15,23,6.3,40,80.0,1,10,,41.0,64.3,77.1,59.0,,69.0,0,0,43,26.1,85.0,15.0,6,2,0,3,1,1,2.3,257,8.0,66.7,27,30,9.7,3.5,0,1,3.0,56.7,17,19,5.6,37,74.0,1,9,,71.8,75.4,76.9,71.5,,69.0,1,0,40,26.3,97.5,13.5,5,2,0,2,1,0,0.0,267,8.9,45.5,11,12,3.9,2.38,0,0,0.0,41.7,5,5,0.0,13,26.0,0,2,,20.0,29.0,71.0,29.1,,,0,0,13,20.0,50.3,7.7,1,0,0,1,0,1,7.7,39,3.3,0,77.8,9,10,-3.7,1.79,0,0,0.0,70.0,7,1,0.0,10,20.0,0,1,,65.4,56.3,70.1,56.1,,,1,0,10,0.0,80.8,0.0,0,0,0,0,0,0,0.0,49,4.9,-5.65
Cole Snyder,97617,QB,E MICHIGAN,1,19.61,0,49,160,64.9,37,43,13.2,2.79,1,3,6.4,51.2,22,16,8.3,46,93.9,2,13,,46.0,71.5,78.0,68.5,,66.9,1,1,50,12.5,74.5,4.3,2,1,1,3,2,1,2.0,247,5.7,60.0,30,34,13.4,2.63,1,2,5.4,47.1,16,12,11.1,35,71.4,2,9,,41.7,68.5,77.3,63.4,,69.3,1,1,38,8.3,60.5,2.9,1,0,1,1,1,1,2.6,177,5.2,80.0,10,12,8.0,3.07,0,1,7.7,66.7,8,5,0.0,14,28.6,0,5,,66.4,70.8,71.8,73.7,,57.3,0,0,15,20.0,116.0,7.1,1,1,0,2,1,0,0.0,88,7.3,0,66.7,3,3,-1.7,2.2,0,0,0.0,66.7,2,1,0.0,3,6.1,0,1,,62.7,56.1,66.6,56.1,,,0,0,3,0.0,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0,2.12
Ben Finley,122864,QB,AKRON,1,22.6,0,47,102,61.1,36,40,14.1,3.06,1,4,9.3,52.5,21,18,4.5,45,95.7,1,17,,40.3,75.5,76.8,80.2,,49.0,0,1,48,16.7,105.7,6.7,3,2,0,3,4,1,2.1,355,8.9,50.0,24,26,11.8,2.86,1,1,3.6,46.2,12,11,0.0,30,63.8,0,10,,31.2,60.7,75.7,66.1,,49.0,0,0,32,18.2,68.8,6.7,2,2,0,1,0,0,0.0,176,6.8,85.7,14,16,15.8,3.26,0,3,17.6,68.8,11,7,8.3,17,36.2,1,8,,66.8,90.8,72.0,90.5,,,0,1,18,14.3,125.0,5.9,1,0,0,2,4,1,5.6,202,12.6,0,100.0,2,2,-1.5,1.7,0,0,0.0,100.0,2,0,0.0,2,4.3,0,1,,61.8,62.8,65.5,62.6,,,0,0,2,,114.6,0.0,0,0,0,0,0,0,0.0,23,11.5,5.86
Colton Joseph,172283,QB,DOMINION,1,12.78,0,46,263,61.9,21,23,13.2,3.37,0,2,8.0,52.2,12,14,7.7,31,67.4,1,9,,17.1,49.1,21.0,48.3,,59.1,1,1,33,35.7,73.1,16.1,5,3,0,1,1,4,12.1,172,7.5,73.7,19,20,5.4,2.78,0,1,4.8,65.0,13,10,7.1,25,54.3,1,8,,21.6,43.9,17.3,38.8,,60.9,1,1,26,30.0,79.0,12.0,3,2,0,0,1,3,11.5,129,6.5,82.4,17,18,9.8,2.72,0,1,5.3,77.8,14,4,0.0,21,45.7,0,7,,25.1,67.4,72.7,69.3,,57.0,0,0,22,50.0,132.2,9.5,2,1,0,1,1,1,4.5,203,11.3,0,100.0,15,15,-0.5,1.48,0,0,0.0,100.0,15,0,0.0,15,32.6,0,6,,66.4,65.7,71.4,65.3,,,0,0,15,,133.3,0.0,0,0,0,0,1,0,0.0,160,10.7,4.83
Behren Morton,144747,QB,TEXAS TECH,1,5.56,0,46,315,60.6,33,38,15.2,3.7,2,1,2.4,50.0,19,13,5.0,44,95.7,1,12,,37.8,61.0,77.7,59.1,,62.8,0,2,47,23.1,64.7,6.8,3,3,0,3,2,4,8.5,231,6.1,55.0,20,22,12.1,4.04,0,0,0.0,50.0,11,9,0.0,27,58.7,0,5,,28.8,45.0,76.8,39.5,,65.5,0,2,30,33.3,26.1,11.1,3,2,0,2,0,4,13.3,107,4.9,73.3,15,18,17.3,2.99,2,1,5.6,55.6,10,4,9.1,19,41.3,1,7,,67.0,85.4,72.2,87.0,,57.8,0,0,19,0.0,115.5,0.0,0,1,0,1,2,0,0.0,130,7.2,0,100.0,2,2,-1.0,1.6,0,0,0.0,100.0,2,0,0.0,2,4.3,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,2.36
