player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Noah Fifita,158722,QB,ARIZONA,1,38.85,0,49,109,62.9,35,40,11.9,3.54,1,4,9.3,50.0,20,18,9.1,43,87.8,2,10,,71.0,83.0,77.3,84.4,,59.3,0,1,46,0.0,71.6,0.0,0,3,0,4,2,2,4.3,207,5.2,62.5,32,37,11.3,3.55,1,4,10.0,48.6,18,16,10.0,41,83.7,2,8,,70.9,79.5,77.2,82.3,,57.0,0,1,44,0.0,69.9,0.0,0,4,0,4,2,2,4.5,182,4.9,87.5,8,8,5.8,2.36,0,0,0.0,87.5,7,2,0.0,8,16.3,0,2,,64.9,75.5,69.5,75.0,,,0,0,8,0.0,85.9,0.0,0,0,0,0,0,0,0.0,37,4.6,0,100.0,5,5,-1.8,2.05,0,0,0.0,100.0,5,0,0.0,6,12.2,0,0,,64.2,60.3,68.6,65.2,,57.3,0,0,6,,79.2,0.0,0,1,0,0,0,0,0.0,12,2.4,-0.29
Luke Altmyer,146802,QB,ILLINOIS,1,-5.66,0,49,187,65.6,32,34,12.3,3.12,0,1,2.6,58.8,20,14,4.8,39,79.6,1,12,,45.4,76.6,76.7,77.8,,54.7,0,1,43,28.6,73.5,10.3,4,1,0,2,1,1,2.3,203,6.0,74.1,27,27,8.1,2.94,0,0,0.0,70.4,19,10,5.0,31,63.3,1,10,,40.2,69.6,76.1,71.2,,54.7,0,1,33,30.0,70.9,9.7,3,1,0,0,0,1,3.0,166,6.1,73.3,15,17,10.2,2.74,0,1,5.3,64.7,11,5,0.0,18,36.7,0,3,,67.1,81.3,72.4,80.6,,,0,0,20,20.0,95.7,5.6,1,0,0,2,1,0,0.0,82,4.8,0,100.0,10,10,-2.0,1.86,0,0,0.0,100.0,10,1,0.0,10,20.4,0,1,,65.4,68.0,70.1,67.7,,,0,0,10,0.0,85.4,0.0,0,0,0,0,0,0,0.0,45,4.5,-1.33
Drake Lindsey,184727,QB,MINNESOTA,1,-1.6,0,49,225,45.9,37,39,10.8,2.8,0,0,0.0,41.0,16,18,5.9,43,87.8,1,11,,69.4,56.8,76.4,55.8,,60.8,1,1,46,11.1,51.2,4.7,2,2,0,1,1,2,4.3,160,4.1,48.5,33,34,9.4,2.51,0,0,0.0,47.1,16,14,0.0,37,75.5,0,8,,68.9,53.8,75.9,54.3,,57.3,0,1,39,14.3,50.2,5.4,2,1,0,1,0,2,5.1,173,5.1,60.0,10,11,7.6,3.24,0,0,0.0,45.5,5,4,16.7,12,24.5,1,5,,66.0,66.3,71.0,62.6,,63.7,1,0,13,0.0,101.9,0.0,0,1,0,0,2,0,0.0,59,5.4,0,83.3,6,6,-2.2,1.92,0,0,0.0,83.3,5,0,0.0,6,12.2,0,2,,64.2,60.1,68.6,59.9,,,0,0,6,,156.3,0.0,0,0,0,0,1,0,0.0,72,12.0,0.27
Nicholas Vattiato,145302,QB,MIDDLE TN,1,13.05,0,48,224,76.5,34,39,6.8,2.55,1,1,2.5,66.7,26,11,0.0,44,91.7,0,10,,70.2,67.6,76.9,71.0,,51.1,0,0,46,18.2,100.2,4.5,2,3,1,3,2,1,2.2,238,6.1,73.1,26,29,5.6,2.44,0,0,0.0,65.5,19,8,0.0,33,68.8,0,9,,69.5,59.3,76.2,61.3,,53.4,0,0,34,25.0,90.3,6.1,2,2,1,2,1,1,2.9,154,5.3,91.7,12,14,6.0,2.45,1,1,6.7,78.6,11,3,0.0,15,31.3,0,3,,66.5,80.6,71.6,83.7,,57.0,0,0,16,0.0,124.1,0.0,0,1,0,1,1,0,0.0,113,8.1,0,100.0,4,4,-3.5,1.28,0,0,0.0,100.0,4,0,0.0,4,8.3,0,2,,63.3,65.0,67.4,64.8,,,0,0,4,,96.9,0.0,0,0,0,0,0,0,0.0,29,7.3,2.76
Ben Gulbranson,131734,QB,STANFORD,1,5.71,0,48,300,64.5,31,38,10.3,2.75,2,3,7.5,52.6,20,19,0.0,46,95.8,0,12,,29.8,72.4,77.3,70.8,54.3,64.1,0,1,48,36.8,73.0,15.2,7,1,0,5,1,1,2.1,267,7.0,67.9,28,35,10.1,2.69,2,3,7.9,54.3,19,15,0.0,41,85.4,0,11,,28.9,74.4,77.0,72.0,,64.1,0,0,44,33.3,86.5,12.2,5,1,0,5,1,1,2.3,249,7.1,60.0,5,5,6.2,2.69,0,0,0.0,60.0,3,4,0.0,7,14.6,0,2,,64.6,58.8,69.5,60.8,54.3,,0,1,7,50.0,36.7,28.6,2,0,0,0,0,0,0.0,29,5.8,0,100.0,2,2,-2.5,1.2,0,0,0.0,100.0,2,0,0.0,2,4.2,0,1,,62.7,63.4,66.6,63.2,,,0,0,3,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,-1.31
John Mateer,158516,QB,OKLAHOMA,1,16.67,0,47,261,59.4,32,34,9.8,2.93,0,0,0.0,50.0,17,17,10.5,43,91.5,2,11,,41.0,35.0,76.9,29.6,,62.1,1,3,43,29.4,27.7,11.6,5,3,0,1,0,4,9.3,169,5.0,61.3,31,32,8.7,2.81,0,0,0.0,50.0,16,16,15.8,40,85.1,3,8,,39.6,35.1,76.7,29.3,,64.2,1,3,40,31.3,25.4,12.5,5,2,0,0,0,4,10.0,159,5.0,80.0,5,6,6.6,2.63,0,0,0.0,66.7,4,1,0.0,7,14.9,0,3,,64.6,57.3,69.1,60.9,,57.3,0,0,7,0.0,87.5,0.0,0,1,0,1,0,0,0.0,43,7.2,0,100.0,4,4,-2.3,1.28,0,0,0.0,75.0,3,0,25.0,4,8.5,1,0,,63.3,65.0,67.4,64.7,,,0,0,4,,99.0,0.0,0,0,0,0,0,0,0.0,33,8.3,2.2
Jalen Kitna,146688,QB,UAB,1,-16.39,0,46,321,67.7,31,31,7.0,2.93,0,1,2.9,61.3,19,9,9.5,36,78.3,2,9,,69.1,52.0,76.7,50.6,,61.2,0,0,42,55.6,87.2,13.9,5,0,0,0,1,0,0.0,173,5.6,76.5,34,34,4.4,2.59,0,0,0.0,73.5,25,9,3.8,39,84.8,1,9,,69.3,50.5,76.8,48.9,,61.2,0,0,44,55.6,92.9,12.8,5,0,0,0,0,0,0.0,241,7.1,71.4,7,7,5.9,2.74,0,1,11.1,57.1,4,0,20.0,7,15.2,1,2,,65.1,69.8,69.8,69.4,,,0,0,9,,101.8,0.0,0,0,0,0,1,0,0.0,20,2.9,0,100.0,10,10,-2.7,1.5,0,0,0.0,100.0,10,0,0.0,10,21.7,0,2,,65.6,66.4,70.4,66.0,,,0,0,11,,103.3,0.0,0,0,0,0,0,0,0.0,88,8.8,-4.23
Ryan Browne,174949,QB,PURDUE,1,-7.18,0,46,273,65.6,32,34,13.3,3.45,0,1,2.7,47.1,16,14,23.8,39,84.8,5,13,,70.5,81.6,77.2,78.8,60.0,69.4,0,2,43,0.0,39.2,0.0,0,5,0,2,0,2,4.7,183,5.4,72.0,25,26,10.6,3.5,0,1,3.7,53.8,14,13,22.2,29,63.0,4,10,,69.8,89.1,76.4,86.8,,69.7,0,0,31,0.0,70.8,0.0,0,3,0,1,0,0,0.0,149,5.7,64.3,14,15,10.2,2.71,0,0,0.0,46.7,7,2,22.2,17,37.0,2,4,,67.0,58.3,72.4,57.2,60.0,61.8,0,2,19,0.0,16.4,0.0,0,2,0,1,0,2,10.5,54,3.6,0,85.7,7,7,-2.4,1.84,0,0,0.0,71.4,5,1,16.7,7,15.2,1,1,,64.6,61.0,69.1,60.8,,,0,0,7,0.0,74.1,0.0,0,0,0,0,0,0,0.0,20,2.9,-2.13
Jalon Daniels,122555,QB,KANSAS,1,-9.0,0,45,198,92.3,26,28,7.7,2.84,1,0,0.0,78.6,22,22,8.3,40,88.9,2,14,,30.4,75.2,76.7,68.9,,72.9,0,0,45,36.4,123.5,20.0,8,4,0,1,2,1,2.2,222,7.9,95.7,23,25,6.0,2.79,1,0,0.0,84.0,21,16,4.5,34,75.6,1,12,,29.1,76.7,76.3,71.8,,70.5,0,0,39,37.5,127.2,17.6,6,3,0,1,2,1,2.6,203,8.1,87.5,8,8,6.5,2.5,0,0,0.0,75.0,6,6,14.3,11,24.4,1,2,,65.4,63.9,70.4,59.0,,62.3,0,0,11,33.3,91.1,18.2,2,1,0,0,0,0,0.0,51,6.4,0,100.0,5,5,-1.6,1.76,0,0,0.0,100.0,5,0,0.0,5,11.1,0,0,,63.8,65.7,68.1,65.5,,,0,0,5,,93.3,0.0,0,0,0,0,0,0,0.0,32,6.4,-1.74
Mason Heintschel,199088,QB,PITTSBURGH,1,-10.83,0,44,268,72.0,25,27,11.1,3.71,0,2,7.4,66.7,18,22,0.0,41,93.2,0,16,,33.2,54.6,23.6,62.3,,50.6,0,2,41,18.2,97.6,9.8,4,10,0,2,2,2,4.9,299,11.1,70.8,24,24,10.8,3.38,0,2,8.3,70.8,17,16,0.0,35,79.5,0,15,,29.7,54.5,76.6,61.1,,49.0,0,2,35,12.5,102.4,5.7,2,8,0,0,2,2,5.7,278,11.6,100.0,3,5,4.0,4.1,0,0,0.0,60.0,3,6,0.0,9,20.5,0,2,,65.1,58.9,0.0,64.1,,60.8,0,0,9,33.3,80.4,22.2,2,2,0,2,0,0,0.0,34,6.8,0,100.0,2,2,-3.5,1.03,0,0,0.0,100.0,2,0,0.0,3,6.8,0,1,,62.7,60.3,66.6,60.2,,,0,0,3,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,-4.78
Ben Finley,122864,QB,AKRON,1,0.0,0,44,102,61.1,36,37,10.8,2.86,0,0,0.0,51.4,19,12,13.6,42,95.5,3,13,,69.1,72.5,76.8,71.3,,62.5,1,1,42,25.0,66.4,7.1,3,2,0,0,1,1,2.4,211,5.7,64.0,25,26,10.2,2.99,0,0,0.0,53.8,14,9,12.5,31,70.5,2,10,,68.3,67.8,76.2,66.4,,62.5,1,1,31,33.3,65.7,9.7,3,2,0,0,1,1,3.2,137,5.3,61.5,13,13,10.2,2.45,0,0,0.0,53.8,7,3,12.5,13,29.5,1,3,,66.0,75.7,71.0,75.1,,,0,0,13,0.0,70.7,0.0,0,0,0,0,0,0,0.0,74,5.7,0,100.0,2,2,-1.5,2.25,0,0,0.0,100.0,2,0,0.0,2,4.5,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.42
Kaden Anderson,127312,QB,WYOMING,1,-40.63,0,44,351,63.6,33,36,11.2,2.97,1,2,5.3,52.8,19,18,9.5,40,90.9,2,10,,33.8,63.2,76.8,66.1,,49.9,1,2,42,11.1,68.8,5.0,2,2,1,0,2,2,4.8,236,6.6,75.9,29,32,9.8,2.51,1,2,5.7,65.6,21,11,4.5,34,77.3,1,10,,30.4,80.4,76.5,82.8,,53.4,1,1,37,9.1,101.8,2.9,1,1,1,0,2,1,2.7,286,8.9,37.5,8,8,9.3,3.91,0,0,0.0,25.0,2,7,33.3,10,22.7,1,2,,65.4,27.6,70.1,28.1,,56.2,0,1,10,14.3,0.0,10.0,1,1,0,0,0,1,10.0,18,2.3,0,100.0,4,4,-3.5,1.43,0,0,0.0,100.0,4,0,0.0,4,9.1,0,2,,63.8,65.1,68.1,64.9,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,68,17.0,-6.69
Gunner Stockton,157072,QB,GEORGIA,1,-3.02,0,43,173,73.9,23,26,12.7,2.81,1,0,0.0,53.8,14,11,17.6,32,74.4,3,12,,70.9,74.9,76.5,76.6,,59.1,0,0,36,18.2,72.1,6.3,2,4,0,2,0,1,2.8,157,6.0,84.6,26,29,6.2,2.4,1,0,0.0,65.5,19,10,13.6,32,74.4,3,11,,70.9,76.5,76.5,76.3,,61.8,0,0,36,20.0,79.2,6.3,2,1,0,2,0,1,2.8,157,5.4,62.5,8,8,12.4,2.78,0,0,0.0,62.5,5,2,0.0,11,25.6,0,3,,65.6,65.0,70.7,68.7,,56.7,0,0,11,0.0,85.4,0.0,0,3,0,0,0,0,0.0,60,7.5,0,90.9,11,11,-2.7,1.59,0,0,0.0,90.9,10,1,0.0,11,25.6,0,2,,65.6,68.1,70.4,67.7,,,0,0,11,0.0,89.4,0.0,0,0,0,0,0,0,0.0,60,5.5,2.09
