player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Will Rogers,124184,QB,MISS STATE,1,11.43,0,64,227,72.1,43,48,8.1,2.75,0,1,2.0,60.4,29,16,6.5,55,85.9,2,14,,70.0,47.1,23.7,47.2,,62.6,0,3,56,31.3,49.8,9.1,5,2,0,5,0,4,7.1,270,5.6,72.7,44,50,7.6,2.66,1,1,1.9,60.0,30,14,6.3,56,87.5,2,15,,70.1,46.5,24.6,46.6,,62.6,0,3,58,28.6,49.5,7.1,4,2,0,5,0,4,6.9,269,5.4,100.0,6,7,0.0,2.21,0,0,0.0,71.4,5,2,16.7,8,12.5,1,1,,64.9,61.9,69.5,61.7,,,0,0,8,50.0,80.1,12.5,1,0,0,1,0,0,0.0,31,4.4,0,100.0,7,9,-1.9,1.69,1,0,0.0,66.7,6,0,14.3,9,14.1,1,2,,65.4,58.8,70.1,58.6,,,0,0,10,,71.5,0.0,0,0,0,1,0,0,0.0,30,3.3,-0.95
Carson Strong,83524,QB,NEVADA,1,-26.67,0,58,239,72.1,43,47,11.1,2.67,0,4,8.2,57.4,27,12,12.9,50,86.2,4,18,,70.5,88.3,77.8,87.3,,60.1,1,0,52,25.0,95.8,6.0,3,0,1,2,2,0,0.0,357,7.6,74.4,43,45,7.0,2.32,0,1,2.1,66.7,30,8,6.3,46,79.3,2,16,,70.4,80.3,77.7,79.3,,60.1,0,0,49,12.5,104.0,2.2,1,0,1,1,2,0,0.0,341,7.6,75.0,8,10,18.6,3.1,0,3,30.0,40.0,4,4,33.3,12,20.7,2,3,,65.8,91.2,70.7,91.0,,,1,0,12,50.0,57.9,16.7,2,0,0,1,0,0,0.0,54,5.4,0,87.5,8,8,-3.6,1.3,0,0,0.0,87.5,7,0,0.0,8,13.8,0,1,,65.1,67.5,69.8,67.2,,,0,0,9,,86.5,0.0,0,0,0,0,0,0,0.0,38,4.8,-2.18
Jack Tuttle,83580,QB,INDIANA,1,-12.7,0,57,190,55.3,38,42,8.4,2.72,2,0,0.0,42.9,18,19,14.3,47,82.5,3,6,,38.4,37.4,77.5,32.2,,71.8,0,2,51,15.8,30.5,6.4,3,2,0,2,0,4,7.8,120,2.9,66.7,42,45,6.3,2.52,1,0,0.0,55.6,25,16,10.7,50,87.7,3,9,,39.8,43.6,77.6,38.7,,71.8,0,1,54,18.8,55.5,6.0,3,2,0,2,0,3,5.6,177,3.9,50.0,6,7,4.5,2.19,1,0,0.0,42.9,3,3,0.0,7,12.3,0,0,,64.9,45.1,69.5,45.2,,,0,1,8,0.0,10.7,0.0,0,0,0,0,0,1,12.5,6,0.9,0,100.0,10,10,-2.7,1.31,0,0,0.0,100.0,10,0,0.0,10,17.5,0,3,,65.6,67.1,70.4,66.8,,,0,0,11,,92.9,0.0,0,0,0,0,0,0,0.0,63,6.3,-3.07
Bailey Zappe,60396,QB,W KENTUCKY,1,12.84,0,55,346,64.1,39,41,12.8,2.9,1,3,6.8,56.1,23,3,8.0,43,78.2,2,15,,69.8,57.0,76.9,56.3,,59.6,0,1,46,0.0,110.9,0.0,0,2,0,1,5,4,8.7,321,7.8,71.4,35,37,10.4,2.74,1,3,7.5,62.2,23,2,8.0,39,70.9,2,16,,69.6,64.5,76.7,64.0,,59.6,0,0,42,0.0,126.1,0.0,0,2,0,1,4,3,7.1,321,8.7,75.0,16,16,7.3,2.23,0,0,0.0,75.0,12,1,0.0,16,29.1,0,2,,66.5,48.7,71.6,48.7,,,0,1,16,0.0,77.9,0.0,0,0,0,0,1,1,6.3,71,4.4,0,100.0,12,12,-1.7,1.48,0,0,0.0,100.0,12,0,0.0,12,21.8,0,3,,65.8,68.7,70.7,68.3,,,0,0,12,,91.3,0.0,0,0,0,0,0,0,0.0,71,5.9,-4.24
Tyler Van Dyke,122225,QB,MIAMI FL,1,-13.16,0,54,220,47.2,36,40,13.8,3.0,2,1,2.1,37.5,15,15,11.8,49,90.7,2,16,,70.0,43.1,77.6,37.3,,70.0,0,3,56,20.0,35.7,6.1,3,6,0,2,1,2,3.6,243,6.1,62.5,24,26,9.4,3.11,0,1,3.2,50.0,13,12,13.3,35,64.8,2,12,,69.0,51.6,76.7,44.2,,70.0,0,1,40,25.0,70.0,8.6,3,6,0,2,1,1,2.5,184,7.1,41.2,17,19,15.5,2.42,2,0,0.0,36.8,7,3,0.0,19,35.2,0,5,,67.2,40.3,72.5,40.6,,,0,2,21,0.0,10.7,0.0,0,0,0,0,0,1,4.8,80,4.2,0,100.0,5,5,-1.4,1.52,0,0,0.0,100.0,5,0,0.0,5,9.3,0,1,,63.8,65.7,68.1,65.5,,,0,0,5,,84.2,0.0,0,0,0,0,0,0,0.0,21,4.2,-2.87
Ben Bryant,77655,QB,E MICHIGAN,1,-8.33,0,54,160,85.7,42,44,8.9,2.51,0,0,0.0,75.0,33,11,8.3,50,92.6,3,17,,70.2,62.1,76.8,64.1,,51.3,1,2,53,36.4,83.9,8.0,4,2,0,1,1,2,3.8,324,7.4,88.2,34,36,7.2,2.39,1,0,0.0,75.0,27,7,10.0,39,72.2,3,15,,69.5,64.3,76.0,65.8,,53.9,1,1,40,28.6,80.9,5.1,2,1,0,0,0,1,2.5,241,6.7,80.0,10,12,12.1,2.61,0,0,0.0,66.7,8,5,0.0,15,27.8,0,3,,66.7,55.8,71.8,57.7,,57.3,0,1,17,40.0,81.3,13.3,2,1,0,2,1,1,5.9,88,7.3,0,100.0,2,4,-2.5,1.7,1,0,0.0,50.0,2,1,0.0,4,7.4,0,1,,63.3,58.1,67.4,57.9,,,0,0,4,0.0,56.3,0.0,0,0,0,1,0,0,0.0,5,1.3,0.64
Matt Corral,83517,QB,OLE MISS,1,-35.86,0,54,226,70.8,24,30,14.2,3.39,2,2,6.5,36.7,11,14,35.3,44,81.5,6,13,,27.4,75.7,33.1,64.6,,75.9,0,1,45,28.6,66.0,9.1,4,10,0,4,2,1,2.2,180,6.0,93.8,16,18,3.9,2.59,0,2,10.5,72.2,13,3,13.3,22,40.7,2,7,,39.6,85.6,25.0,87.4,,71.0,0,0,23,0.0,103.2,0.0,0,4,0,2,1,0,0.0,97,5.4,66.7,18,22,13.3,3.2,2,0,0.0,36.4,8,11,33.3,32,59.3,4,8,,28.3,59.6,74.0,48.8,,75.5,0,1,32,36.4,54.0,12.5,4,6,0,2,1,1,3.1,134,6.1,0,100.0,10,10,-3.9,0.99,0,0,0.0,100.0,10,0,0.0,10,18.5,0,2,,65.4,67.7,70.1,67.4,,,0,0,10,,87.9,0.0,0,0,0,0,0,0,0.0,51,5.1,0.7
Brennan Armstrong,77696,QB,VIRGINIA,1,48.84,0,53,335,65.8,38,41,13.7,3.04,1,2,4.5,53.7,22,12,12.0,48,90.6,3,21,,22.2,69.7,76.7,62.2,,82.4,0,0,51,33.3,97.0,8.3,4,3,1,1,2,4,7.8,334,8.1,62.5,40,43,11.7,2.87,1,2,4.3,51.2,22,12,12.0,50,94.3,3,20,,22.7,63.9,76.8,56.2,,82.4,0,0,53,33.3,91.9,8.0,4,3,1,1,2,4,7.5,327,7.6,100.0,3,3,11.3,3.8,0,0,0.0,100.0,3,1,0.0,3,5.7,0,2,,62.7,86.7,66.6,85.9,,,0,0,3,0.0,116.7,0.0,0,0,0,0,0,0,0.0,36,12.0,0,60.0,5,5,-3.8,1.82,0,0,0.0,60.0,3,1,0.0,5,9.4,0,1,,63.8,52.1,68.1,52.0,,,0,0,5,0.0,76.3,0.0,0,0,0,0,0,0,0.0,29,5.8,4.4
Will Levis,83542,QB,KENTUCKY,1,-6.35,0,48,202,80.0,25,27,8.6,2.78,0,0,0.0,66.7,18,11,10.0,34,70.8,2,9,,70.1,84.2,76.2,77.8,,75.6,1,0,35,27.3,92.4,8.8,3,3,0,1,1,0,0.0,145,5.4,88.5,26,27,3.0,2.2,0,0,0.0,77.8,21,6,8.7,31,64.6,2,9,,69.8,86.5,75.9,81.8,,72.8,0,0,31,33.3,98.9,6.5,2,2,0,1,1,0,0.0,129,4.8,84.6,13,14,6.6,2.91,0,0,0.0,71.4,10,6,9.1,17,35.4,1,5,,66.8,68.6,72.0,65.1,,64.3,1,0,18,16.7,104.5,5.9,1,1,0,0,1,0,0.0,64,4.6,0,100.0,14,14,-3.8,1.64,0,0,0.0,92.9,13,1,7.1,14,29.2,1,5,,66.2,68.8,71.2,68.5,,,0,0,14,0.0,104.8,0.0,0,0,0,0,1,0,0.0,48,3.4,-0.21
Chase Garbers,60356,QB,CAL,1,9.26,0,48,130,66.7,36,40,10.1,2.78,0,2,4.7,55.0,22,25,8.3,43,89.6,2,13,,71.7,75.9,29.1,73.8,,69.6,1,0,47,8.0,87.7,4.7,2,1,1,2,2,0,0.0,222,5.6,64.0,25,27,10.3,2.5,0,1,3.4,51.9,14,17,12.5,30,62.5,2,7,,71.2,75.7,23.7,73.4,,69.6,1,0,33,11.8,68.0,6.7,2,1,1,0,0,0,0.0,147,5.4,78.6,14,18,7.3,2.94,1,1,5.3,61.1,11,8,0.0,18,37.5,0,7,,67.0,64.2,72.2,63.9,,,0,0,19,0.0,113.2,0.0,0,0,0,3,2,0,0.0,100,5.6,0,100.0,3,5,-1.3,1.68,1,0,0.0,60.0,3,0,0.0,5,10.4,0,1,,63.8,52.4,68.1,52.3,,,0,0,5,,72.9,0.0,0,0,0,1,0,0,0.0,25,5.0,0.12
